Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
1,Cooper Kupp,LAR,29,WR,3,3,35,28,280,3,17,169,6,111,4,9.3,1,28,1,2.9,2,104.8
2,Stefon Diggs,BUF,29,WR,3,3,35,27,344,4,15,251,9.3,93,3.4,9.3,0,,1,2.9,0,145.4
3,Marquise Brown,ARI,25,WR,3,3,34,24,251,1,11,164,6.8,87,3.6,9.9,0,,0,0,1,89.2
4,Amon-Ra St. Brown,DET,23,WR,3,3,33,23,253,3,12,112,4.9,141,6.1,5.9,2,11.5,2,6.1,0,122.4
5,Mark Andrews,BAL,27,TE,3,3,31,22,245,3,15,174,7.9,71,3.2,12.1,1,22,2,6.5,0,126.4
6,Curtis Samuel,WAS,26,WR,3,2,30,22,181,2,10,78,3.5,103,4.7,3.5,2,11,0,0,0,110.6
7,Ja'Marr Chase,CIN,22,WR,3,3,35,21,212,2,17,110,5.2,102,4.9,8.3,4,5.3,4,11.4,0,96.4
8,Austin Ekeler,LAC,27,RB,3,3,22,21,139,0,7,-42,-2,181,8.6,-1.9,6,3.5,1,4.5,0,93
9,Tyreek Hill,MIA,28,WR,3,3,29,21,317,2,13,212,10.1,105,5,9.7,4,5.3,2,6.9,1,116.6
10,Diontae Johnson,PIT,26,WR,3,3,33,21,196,0,11,188,9,8,0.4,11.2,0,,1,3,1,67.2
11,Tyler Lockett,SEA,30,WR,3,3,26,21,211,0,11,181,8.6,30,1.4,10.4,0,,0,0,2,68.4
12,A.J. Brown,PHI,25,WR,3,3,31,20,309,1,14,186,9.3,123,6.2,10.8,2,10,0,0,0,108.1
13,Greg Dortch,ARI,24,WR,3,2,23,20,198,1,10,85,4.3,113,5.7,5.3,1,20,0,0,0,117
14,Amari Cooper,CLE,28,WR,3,3,27,19,219,2,12,153,8.1,66,3.5,10.5,0,,2,7.4,1,103.8
15,Russell Gage,TAM,26,WR,3,1,21,19,128,1,6,65,3.4,63,3.3,3.6,0,,0,0,0,107.9
16,Zay Jones,JAX,27,WR,3,2,24,19,173,1,10,94,4.9,79,4.2,6.3,0,,1,4.2,0,110.6
17,Courtland Sutton,DEN,27,WR,3,3,28,19,291,0,14,238,12.5,53,2.8,12.6,0,,2,7.1,1,87.1
18,Jaylen Waddle,MIA,24,WR,3,3,30,19,342,3,16,211,11.1,131,6.9,10,2,9.5,2,6.7,1,121.8
