,,,,,Games,,Rushing,,,,,,,,,
83,Russell Wilson,DEN,34,QB,14,14,47,259,3,19,241,5.1,18,0.4,0,
84,Boston Scott,PHI,27,RB,14,2,45,163,2,8,128,2.8,35,0.8,1,45
85,Jamycal Hasty,JAX,26,RB,16,0,43,189,2,7,143,3.3,46,1.1,5,8.6
86,Tyler Huntley,BAL,24,QB,6,4,43,137,1,12,135,3.1,2,0,0,
87,Mac Jones,NWE,24,QB,13,13,43,97,1,11,86,2,11,0.3,0,
88,Justice Hill,BAL,25,RB,14,0,42,228,0,11,149,3.5,79,1.9,7,6
89,Justin Jackson,DET,26,RB,15,0,41,168,1,8,89,2.2,79,1.9,3,13.7
90,Deebo Samuel,SFO,26,WR,12,11,41,228,3,8,123,3,105,2.6,3,13.7
91,Elijah Mitchell,SFO,24,RB,4,1,40,224,0,11,126,3.2,98,2.5,2,20
92,Dak Prescott,DAL,29,QB,11,11,39,166,1,17,121,3.1,45,1.2,1,39
93,Curtis Samuel,WAS,26,WR,16,11,37,191,1,11,125,3.4,66,1.8,1,37
94,Sony Michel,LAC,27,RB,10,0,36,106,0,8,42,1.2,64,1.8,3,12
95,Jordan Mason,SFO,23,RB,15,0,35,230,1,10,101,2.9,129,3.7,3,11.7
96,Kyren Williams,LAR,22,RB,9,0,35,139,0,6,80,2.3,59,1.7,0,
97,Royce Freeman,HOU,26,RB,3,1,34,102,0,6,84,2.5,18,0.5,2,17
98,Ryan Tannehill,TEN,34,QB,12,12,34,98,2,12,77,2.3,21,0.6,1,34
99,DeeJay Dallas,SEA,24,RB,14,0,33,157,0,8,108,3.3,49,1.5,2,16.5
100,Malik Davis,DAL,24,RB,11,0,33,142,1,5,104,3.2,38,1.2,2,16.5
101,Kirk Cousins*,MIN,34,QB,16,16,31,97,2,11,66,2.1,31,1,0,
102,Davis Mills,HOU,24,QB,14,14,31,102,2,8,101,3.3,1,0,0,
103,Dare Ogunbowale,HOU,28,RB,16,3,31,90,1,8,66,2.1,24,0.8,0,
104,Aaron Rodgers,GNB,39,QB,16,16,31,84,1,8,77,2.5,7,0.2,0,
105,Deshaun Watson,CLE,27,QB,5,5,30,131,1,9,96,3.2,35,1.2,0,
106,Tom Brady,TAM,45,QB,16,16,29,-1,1,5,-6,-0.2,5,0.2,0,
107,Andy Dalton,NOR,35,QB,13,13,29,52,0,5,44,1.5,8,0.3,0,
108,Taylor Heinicke,WAS,29,QB,9,9,28,96,1,6,70,2.5,26,0.9,1,28
109,Zach Wilson,NYJ,23,QB,9,9,28,102,1,7,98,3.5,4,0.1,0,
110,Jared Goff,DET,28,QB,16,16,27,68,0,5,62,2.3,6,0.2,0,
111,Matt Ryan,IND,37,QB,12,12,27,70,1,9,59,2.2,11,0.4,0,
112,Malik Willis,TEN,23,QB,8,3,27,123,1,8,89,3.3,34,1.3,3,9
113,Rex Burkhead,HOU,32,RB,15,0,26,80,0,4,49,1.9,31,1.2,2,13
114,Tyrion Davis-Price,SFO,22,RB,5,0,26,72,0,4,25,1,47,1.8,2,13
115,Baker Mayfield,2TM,27,,11,9,26,73,1,6,57,2.2,16,0.6,1,26
116,Ty Johnson,NYJ,25,RB,16,1,25,148,1,5,66,2.6,82,3.3,6,4.2
117,Mike Boone,DEN,27,RB,9,0,24,102,0,6,69,2.9,33,1.4,3,8
118,Derek Carr,LVR,31,QB,15,15,24,102,0,10,90,3.8,12,0.5,0,
119,Trestan Ebner,CHI,23,RB,16,0,24,54,0,2,24,1,30,1.3,1,24
120,Nyheim Hines,2TM,26,RB,15,5,24,33,1,2,24,1,9,0.4,0,
121,Keaontay Ingram,ARI,23,RB,11,0,24,55,1,3,20,0.8,35,1.5,0,
122,Jimmy Garoppolo,SFO,31,QB,11,10,23,33,2,12,14,0.6,19,0.8,0,
123,Hassan Haskins,TEN,23,RB,14,1,23,90,0,5,25,1.1,65,2.8,2,11.5
124,Craig Reynolds,DET,26,RB,9,0,23,102,0,4,68,3,34,1.5,0,
125,Tua Tagovailoa,MIA,24,QB,13,13,23,70,0,4,61,2.7,9,0.4,0,
126,Jonathan Williams,WAS,28,RB,12,1,23,120,0,6,47,2,73,3.2,1,23
127,Raheem Blackshear,CAR,23,RB,12,1,22,76,3,7,38,1.7,38,1.7,1,22
128,Dontrell Hilliard,TEN,27,RB,12,1,22,145,0,4,109,5,36,1.6,0,
129,J.D. McKissic,WAS,29,RB,8,0,22,95,0,5,64,2.9,31,1.4,1,22
130,Carson Wentz,WAS,30,QB,8,7,22,86,1,4,65,3,21,1,1,22
131,Darrel Williams,ARI,27,RB,6,0,21,102,1,8,78,3.7,24,1.1,0,
132,Gary Brightwell,NYG,23,RB,16,0,20,81,1,6,59,3,22,1.1,0,
133,Sam Darnold,CAR,25,QB,5,5,20,74,2,6,64,3.2,10,0.5,0,
134,Benny Snell Jr.,PIT,24,RB,16,0,20,90,1,6,54,2.7,36,1.8,0,
135,Travis Homer,SEA,24,RB,10,1,19,74,0,4,42,2.2,32,1.7,1,19
136,Bryce Perkins,LAR,26,QB,5,1,19,90,0,6,53,2.8,37,1.9,0,
137,Mitchell Trubisky,PIT,28,QB,7,5,19,38,2,7,23,1.2,15,0.8,1,19
138,Malcolm Brown,LAR,29,RB,10,0,18,81,1,3,62,3.4,19,1.1,2,9
139,Kevin Harris,NWE,22,RB,5,1,18,52,1,3,29,1.6,23,1.3,3,6
140,Brock Purdy,SFO,23,QB,8,4,18,6,1,4,-1,-0.1,7,0.4,0,
141,Isaiah Spiller,LAC,21,RB,6,0,18,41,0,2,17,0.9,24,1.3,0,
142,Avery Williams,ATL,24,RB,16,3,18,97,1,5,83,4.6,14,0.8,0,
143,Brandon Bolden,LVR,32,RB,15,0,17,66,0,3,50,2.9,16,0.9,0,
144,Jeff Driskel,HOU,29,QB,6,2,17,68,0,4,45,2.6,23,1.4,1,17
145,Trey Lance,SFO,22,QB,2,2,16,67,0,7,50,3.1,17,1.1,2,8
146,Marlon Mack,2TM,26,,8,0,16,84,1,4,61,3.8,23,1.4,2,8
147,Brandon Powell,LAR,27,WR,16,5,16,65,0,5,37,2.3,28,1.8,0,
148,Zamir White,LVR,23,RB,13,0,16,66,0,4,36,2.3,30,1.9,0,
149,Phillip Lindsay,IND,28,RB,3,0,15,49,0,1,30,2,19,1.3,0,
150,Darrynton Evans,CHI,24,RB,6,0,14,64,0,3,37,2.6,27,1.9,0,
151,Colt McCoy,ARI,36,QB,4,3,14,36,0,5,16,1.1,20,1.4,1,14
152,Desmond Ridder,ATL,23,QB,3,3,14,55,0,4,49,3.5,6,0.4,0,
153,Matthew Stafford,LAR,34,QB,9,9,13,9,1,3,3,0.2,6,0.5,1,13
154,Jordan Wilkins,IND,28,RB,4,0,13,58,0,2,41,3.2,17,1.3,0,
155,Jamal Agnew,JAX,27,WR,14,0,12,86,0,6,80,6.7,6,0.5,1,12
156,Tevin Coleman,SFO,29,RB,5,0,12,26,1,2,13,1.1,13,1.1,0,
157,Snoop Conner,JAX,22,RB,7,0,12,42,1,2,31,2.6,11,0.9,0,
158,Devin Duvernay*,BAL,25,WR,14,13,12,84,1,7,75,6.3,9,0.8,0,
159,Sam Ehlinger,IND,24,QB,3,2,12,66,0,4,62,5.2,4,0.3,0,
160,David Johnson,NOR,31,RB,4,0,12,24,0,0,6,0.5,18,1.5,0,
161,Trace McSorley,ARI,27,QB,5,1,12,48,0,2,43,3.6,5,0.4,0,
162,Steven Sims,PIT,25,WR,11,2,12,54,0,4,52,4.3,2,0.2,0,
163,Salvon Ahmed,MIA,24,RB,11,0,11,57,1,4,32,2.9,25,2.3,1,11
164,Skylar Thompson,MIA,25,QB,6,1,11,18,0,1,18,1.6,0,0,0,
165,Dwayne Washington,NOR,28,RB,12,0,11,38,0,2,17,1.5,21,1.9,1,11
166,Myles Gaskin,MIA,25,RB,4,0,10,26,0,2,14,1.4,12,1.2,0,
167,Tony Jones,2TM,25,RB,6,0,10,24,0,3,12,1.2,12,1.2,1,10
168,CeeDee Lamb*,DAL,23,WR,16,16,10,47,0,3,36,3.6,11,1.1,1,10
169,D.J. Moore,CAR,25,WR,16,16,10,53,0,3,37,3.7,16,1.6,0,
170,Larry Rountree,LAC,23,RB,3,0,10,15,0,0,5,0.5,10,1,0,
171,Pierre Strong,NWE,24,RB,14,0,10,100,1,5,81,8.1,19,1.9,0,
172,J.J. Taylor,NWE,24,RB,1,0,10,9,0,,4,0.4,5,0.5,1,10
173,Patrick Taylor,GNB,24,RB,13,0,10,31,0,2,13,1.3,18,1.8,0,
174,Bailey Zappe,NWE,23,QB,4,2,10,0,0,0,0,0,0,0,0,
175,Braxton Berrios,NYJ,27,WR,16,2,9,91,2,5,72,8,19,2.1,0,
176,Spencer Brown,CAR,24,RB,2,0,9,43,0,1,32,3.6,11,1.2,0,
177,Julius Chestnut,TEN,22,RB,5,0,9,12,0,1,5,0.6,7,0.8,1,9
178,Chase Claypool,2TM,24,WR,14,11,9,59,0,3,45,5,14,1.6,0,
179,Cooper Kupp,LAR,29,WR,9,9,9,52,1,4,44,4.9,8,0.9,0,
180,Isaiah McKenzie,BUF,27,WR,14,7,9,55,1,3,47,5.2,8,0.9,0,
181,Ronnie Rivers,LAR,23,RB,7,1,9,21,0,1,16,1.8,5,0.6,0,
182,Cooper Rush,DAL,29,QB,8,5,9,6,0,1,6,0.7,0,0,0,
183,Amon-Ra St. Brown,DET,23,WR,15,15,9,95,0,3,80,8.9,15,1.7,0,
184,Chris Streveler,NYJ,27,QB,2,1,9,54,0,1,42,4.7,12,1.3,0,
185,Ke'Shawn Vaughn,TAM,25,RB,14,0,9,27,0,1,16,1.8,11,1.2,1,9
186,Tutu Atwell,LAR,23,WR,12,3,8,23,0,1,16,2,7,0.9,0,
187,Mike Davis,BAL,29,RB,8,0,8,18,0,1,13,1.6,5,0.6,1,8
188,Jerome Ford,CLE,23,RB,12,0,8,12,0,1,-1,-0.1,13,1.6,0,
189,Velus Jones Jr.,CHI,25,WR,11,2,8,61,0,4,54,6.8,7,0.9,1,8
190,Laviska Shenault Jr.,CAR,24,WR,12,3,8,64,1,1,60,7.5,4,0.5,0,
191,Derek Watt,PIT,30,FB,16,3,8,20,0,7,11,1.4,9,1.1,0,
192,John Wolford,LAR,27,QB,3,3,8,32,0,2,25,3.1,7,0.9,0,
193,Corey Clement,ARI,28,RB,8,0,7,32,0,4,28,4,4,0.6,0,
194,Tyreek Hill*,MIA,28,WR,16,16,7,32,1,3,26,3.7,6,0.9,1,7
195,Diontae Johnson,PIT,26,WR,16,16,7,25,0,1,19,2.7,6,0.9,0,
196,Ronald Jones II,KAN,25,RB,5,0,7,25,0,1,16,2.3,9,1.3,0,
197,Terry McLaurin*,WAS,27,WR,16,16,7,29,0,2,23,3.3,6,0.9,0,
198,Gardner Minshew II,PHI,26,QB,5,2,7,3,1,1,3,0.4,0,0,0,
199,Kalif Raymond,DET,28,WR,16,6,7,36,0,4,24,3.4,12,1.7,0,
200,Patrick Ricard*,BAL,28,FB,16,15,7,16,0,5,7,1,9,1.3,0,
201,Jarrett Stidham,LVR,26,QB,4,1,7,34,0,4,30,4.3,4,0.6,0,
202,Kyle Allen,HOU,26,QB,2,2,6,13,0,2,12,2,1,0.2,0,
203,Kendrick Bourne,NWE,27,WR,15,2,6,39,0,2,25,4.2,14,2.3,2,3
204,Alec Ingold,MIA,26,FB,16,13,6,8,1,5,3,0.5,5,0.8,0,
205,Kyle Juszczyk*,SFO,31,FB,15,11,6,23,1,4,10,1.7,13,2.2,0,
206,Anthony McFarland Jr.,PIT,23,RB,1,0,6,30,0,3,16,2.7,14,2.3,1,6
207,Rondale Moore,ARI,22,WR,8,8,6,-5,0,1,-7,-1.2,2,0.3,0,
208,Gunner Olszewski,PIT,26,WR,15,2,6,35,0,2,22,3.7,13,2.2,0,
209,Brett Rypien,DEN,26,QB,4,2,6,7,0,2,6,1,1,0.2,0,
210,Equanimeous St. Brown,CHI,26,WR,15,15,6,54,0,2,42,7,12,2,0,
211,P.J. Walker,CAR,27,QB,6,5,6,39,0,3,28,4.7,11,1.8,1,6
212,Mike White,NYJ,27,QB,4,4,6,9,1,3,7,1.2,2,0.3,0,
213,Trayveon Williams,CIN,25,RB,7,0,6,30,0,1,9,1.5,21,3.5,1,6
214,Michael Burton,KAN,30,FB,16,0,5,7,0,2,4,0.8,3,0.6,0,
215,Ja'Marr Chase*,CIN,22,WR,11,11,5,8,0,0,6,1.2,2,0.4,0,
216,Greg Dortch,ARI,24,WR,15,4,5,29,0,2,20,4,9,1.8,0,
217,Julio Jones,TAM,33,WR,10,5,5,45,0,4,38,7.6,7,1.4,0,
218,Case Keenum,BUF,34,QB,2,0,5,0,0,,0,0,0,0,0,
219,Christian Kirk,JAX,26,WR,16,16,5,11,0,0,4,0.8,7,1.4,1,5
220,Elijah Moore,NYJ,22,WR,15,8,5,5,0,2,-4,-0.8,9,1.8,0,
221,Nate Sudfeld,DET,29,QB,2,0,5,-4,0,,-4,-0.8,0,0,0,
222,Tyrod Taylor,NYG,33,QB,3,0,5,70,0,5,64,12.8,6,1.2,0,
223,Montrell Washington,DEN,23,WR,15,1,5,30,0,,10,2,20,4,2,2.5
224,Christian Watson,GNB,23,WR,13,10,5,68,2,2,68,13.6,0,0,0,
225,Jameis Winston,NOR,28,QB,3,3,5,16,0,0,7,1.4,9,1.8,0,
226,Ameer Abdullah,LVR,29,RB,16,0,4,20,0,2,13,3.3,7,1.8,0,
227,C.J. Beathard,JAX,29,QB,4,0,4,-4,0,0,-4,-1,0,0,0,
228,Treylon Burks,TEN,22,WR,10,5,4,47,0,3,32,8,15,3.8,0,
229,Parris Campbell,IND,25,WR,16,15,4,32,0,1,15,3.8,17,4.3,0,
230,C.J. Ham,MIN,29,FB,16,4,4,7,2,3,5,1.3,2,0.5,0,
231,Mecole Hardman,KAN,24,WR,8,5,4,31,2,3,27,6.8,4,1,1,4
232,Mack Hollins,LVR,29,WR,16,15,4,40,0,2,38,9.5,2,0.5,0,
233,Zander Horvath,LAC,24,FB,15,2,4,8,0,2,6,1.5,2,0.5,0,
234,Justin Jefferson*,MIN,23,WR,16,16,4,24,1,2,21,5.3,3,0.8,0,
235,D'Ernest Johnson,CLE,26,RB,14,0,4,17,0,1,5,1.3,12,3,0,
236,Zay Jones,JAX,27,WR,15,14,4,18,0,1,16,4,2,0.5,0,
237,Ray-Ray McCloud,SFO,26,WR,16,2,4,78,1,1,76,19,2,0.5,0,
238,Kene Nwangwu,MIN,24,RB,16,0,4,1,0,,-1,-0.3,2,0.5,0,
239,Adam Prentice,NOR,25,FB,10,2,4,9,0,3,3,0.8,6,1.5,0,
240,Anthony Schwartz,CLE,22,WR,11,1,4,57,1,2,55,13.8,2,0.5,0,
241,Trevor Siemian,CHI,31,QB,2,1,4,8,0,1,8,2,0,0,0,
242,Trent Taylor,CIN,28,WR,15,1,4,15,0,0,12,3,3,0.8,1,4
243,Kadarius Toney,2TM,23,WR,8,3,4,56,0,2,43,10.8,13,3.3,0,
244,DJ Turner,LVR,25,WR,9,0,4,26,0,1,7,1.8,19,4.8,0,
245,Jonathan Ward,2TM,25,,7,0,4,26,0,2,17,4.3,9,2.3,0,
246,Garrett Wilson,NYJ,22,WR,16,11,4,4,0,0,4,1,0,0,0,
247,Davante Adams*,LVR,30,WR,16,16,3,-1,0,0,-1,-0.3,0,0,1,3
248,Brandon Allen,CIN,30,QB,1,0,3,-1,0,1,-1,-0.3,0,0,0,
249,Mark Andrews*,BAL,27,TE,15,15,3,8,0,3,4,1.3,4,1.3,0,
250,Teddy Bridgewater,MIA,30,QB,5,2,3,27,0,2,25,8.3,2,0.7,0,
251,Anthony Brown,BAL,24,QB,1,0,3,-5,0,0,-5,-1.7,0,0,0,
252,Joshua Dobbs,TEN,27,QB,1,1,3,12,0,1,9,3,3,1,0,
253,Joe Flacco,NYJ,37,QB,4,3,3,6,0,1,6,2,0,0,0,
254,Chris Godwin,TAM,26,WR,14,12,3,5,0,0,4,1.3,1,0.3,0,
255,Chad Henne,KAN,37,QB,2,0,3,-3,0,,-3,-1,0,0,0,
256,Godwin Igwebuike,SEA,28,RB,4,0,3,4,0,,4,1.3,0,0,0,
257,Skyy Moore,KAN,22,WR,16,3,3,24,0,1,21,7,3,1,0,
258,Chigoziem Okonkwo,TEN,23,TE,16,7,3,2,0,0,0,0,2,0.7,0,
259,K.J. Osborn,MIN,25,WR,16,9,3,6,0,2,2,0.7,4,1.3,1,3
260,Devine Ozigbo,DEN,26,RB,4,0,3,4,0,,2,0.7,2,0.7,0,
261,George Pickens,PIT,21,WR,16,11,3,24,1,2,20,6.7,4,1.3,0,
262,Jalen Reagor,MIN,23,WR,16,0,3,20,0,1,17,5.7,3,1,0,
263,Rashid Shaheed,NOR,24,WR,11,5,3,50,1,2,35,11.7,15,5,1,3
264,Tyquan Thornton,NWE,22,WR,12,8,3,16,1,1,16,5.3,0,0,0,
265,KaVontae Turpin*,DAL,26,WR,16,0,3,17,0,1,17,5.7,0,0,0,
266,Quez Watkins,PHI,24,WR,16,8,3,1,0,0,1,0.3,0,0,0,
267,Brandon Aiyuk,SFO,24,WR,16,16,2,23,0,1,15,7.5,8,4,0,
268,Andrew Beck,DEN,26,FB,12,4,2,0,0,0,-1,-0.5,1,0.5,0,
269,David Blough,ARI,27,QB,1,1,2,7,0,0,7,3.5,0,0,0,
270,DeAndre Carter,LAC,29,WR,16,7,2,-15,0,0,-15,-7.5,0,0,0,
271,Tyler Conklin,NYJ,27,TE,16,15,2,3,0,2,2,1,1,0.5,0,
272,Brandin Cooks,HOU,29,WR,12,12,2,7,0,0,7,3.5,0,0,0,
273,Pharoh Cooper,ARI,27,WR,4,0,2,8,0,,8,4,0,0,0,
274,Michael Dickson,SEA,26,P,16,0,2,-18,0,,-18,-9,0,0,0,
275,Jahan Dotson,WAS,22,WR,11,9,2,-7,0,0,-8,-4,1,0.5,0,
276,Ashton Dulin,IND,25,WR,11,2,2,8,0,1,6,3,2,1,0,
277,Evan Engram,JAX,28,TE,16,13,2,13,0,1,13,6.5,0,0,0,
278,D'Wayne Eskridge,SEA,25,WR,10,0,2,10,0,0,9,4.5,1,0.5,0,
279,Nick Foles,IND,33,QB,3,2,2,8,0,0,8,4,0,0,0,
280,Jamie Gillan,NYG,25,P,16,0,2,-3,0,,-3,-1.5,0,0,0,
281,Marquise Goodwin,SEA,32,WR,13,2,2,5,0,0,5,2.5,0,0,0,
282,KJ Hamler,DEN,23,WR,7,0,2,23,0,1,13,6.5,10,5,1,2
283,Kendall Hinton,DEN,25,WR,12,5,2,13,0,1,13,6.5,0,0,0,
284,Richie James,NYG,27,WR,16,4,2,6,0,0,2,1,4,2,1,2
285,Duke Johnson,BUF,29,RB,1,0,2,4,0,1,1,0.5,3,1.5,0,
286,Josh Johnson,SFO,36,QB,1,0,2,3,0,0,-1,-0.5,4,2,0,
287,Travis Kelce*,KAN,33,TE,16,16,2,5,0,1,1,0.5,4,2,0,
288,Cole Kmet,CHI,23,TE,16,16,2,9,0,1,9,4.5,0,0,0,
289,Jakobi Meyers,NWE,26,WR,13,12,2,-11,0,2,-15,-7.5,4,2,0,
290,Ty Montgomery,NWE,29,WR,1,0,2,-2,0,0,-2,-1,0,0,0,
291,C.J. Moore,DET,27,S,10,0,2,55,0,2,55,27.5,0,0,0,
292,Chris Moore,HOU,29,WR,15,6,2,5,0,0,4,2,1,0.5,0,
293,David Njoku,CLE,26,TE,13,13,2,-8,0,0,-8,-4,0,0,0,
294,Breshad Perriman,TAM,29,WR,10,3,2,-7,0,0,-7,-3.5,0,0,0,
