Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
37,JuJu Smith-Schuster,KAN,26,WR,4,4,27,19,224,0,10,103,5.4,121,6.4,8.9,0,,2,7.4,2,64.4
38,Noah Brown,DAL,26,WR,4,4,27,18,274,1,14,200,11.1,74,4.1,10.6,3,6,1,3.7,1,96.8
39,Pat Freiermuth,PIT,24,TE,4,4,30,18,223,1,12,148,8.2,75,4.2,8.2,2,9,3,10,1,80.3
40,T.J. Hockenson,DET,25,TE,4,4,30,18,261,3,12,121,6.7,140,7.8,7.3,2,9,3,10,2,93.9
41,Drake London,ATL,21,WR,4,3,32,18,231,2,12,147,8.2,84,4.7,10.4,1,18,1,3.1,2,73.8
42,David Njoku,CLE,26,TE,4,4,23,18,201,1,12,84,4.7,117,6.5,4.7,2,9,1,4.3,0,117.6
43,Deebo Samuel,SFO,26,WR,4,4,28,18,246,1,8,51,2.8,195,10.8,3,4,4.5,2,7.1,1,89.3
44,DeVonta Smith,PHI,24,WR,4,4,27,18,266,1,13,185,10.3,81,4.5,11.8,1,18,1,3.7,0,111
45,Mike Williams,LAC,28,WR,4,4,31,18,258,2,10,175,9.7,83,4.6,12.2,0,,1,3.2,0,106.7
46,Nyheim Hines,IND,26,RB,4,3,19,17,113,0,5,17,1,96,5.6,1.1,2,8.5,1,5.3,0,91.4
47,Mack Hollins,LVR,29,WR,4,3,25,17,273,1,12,197,11.6,76,4.5,11.7,0,,0,0,0,117.6
48,Joe Mixon,CIN,26,RB,4,4,24,17,116,0,4,-26,-1.5,142,8.4,-1,2,8.5,1,4.2,0,81.2
49,Josh Reynolds,DET,27,WR,4,4,24,17,243,2,13,184,10.8,59,3.5,13.3,0,,1,4.2,0,131.1
50,Devin Singletary,BUF,25,RB,4,4,21,17,141,1,9,9,0.5,132,7.8,-0.4,2,8.5,2,9.5,0,110.5
51,Rex Burkhead,HOU,32,RB,4,0,21,16,99,1,4,3,0.2,96,6,1.3,0,,1,4.8,1,81.2
52,Mike Evans,TAM,29,WR,3,3,21,16,235,3,14,179,11.2,56,3.5,13.6,1,16,0,0,1,131.9
53,Gerald Everett,LAC,28,TE,4,4,26,16,211,2,8,120,7.5,91,5.7,7.7,1,16,1,3.8,1,96.8
54,Leonard Fournette,TAM,27,RB,4,4,19,16,111,1,6,-26,-1.6,137,8.6,-1.4,1,16,1,5.3,0,108.6
55,Dallas Goedert,PHI,27,TE,4,4,20,16,240,1,10,36,2.3,204,12.8,3.2,0,,1,5,0,133.3
56,Michael Thomas,NOR,29,WR,3,3,22,16,171,3,13,150,9.4,21,1.3,10.8,0,,1,4.5,0,134.7
57,Darren Waller,LVR,30,TE,4,4,24,16,175,1,9,128,8,47,2.9,11.5,0,,2,8.3,2,67.2
58,Javonte Williams,DEN,22,RB,4,4,22,16,76,0,4,-42,-2.6,118,7.4,-1.1,2,8,1,4.5,0,77.1
59,Saquon Barkley,NYG,25,RB,4,4,17,15,107,0,1,-22,-1.5,129,8.6,-0.8,1,15,0,0,1,68.4
60,Michael Carter,NYJ,23,RB,4,4,19,15,88,0,6,-12,-0.8,100,6.7,-0.3,3,5,1,5.3,0,86
61,Corey Davis,NYJ,27,WR,4,2,26,15,261,2,13,214,14.3,47,3.1,15.8,0,,1,3.8,0,117.6
62,Breece Hall,NYJ,21,RB,4,0,27,15,113,1,6,36,2.4,77,5.1,5,2,7.5,5,18.5,1,62.7
63,Richie James,NYG,27,WR,4,1,20,15,155,0,8,121,8.1,34,2.3,8.9,0,,1,5,0,96.9
64,Jarvis Landry,NOR,30,WR,4,1,21,15,168,0,5,133,8.9,35,2.3,10.8,0,,0,0,1,75.1
65,Isaiah McKenzie,BUF,27,WR,4,4,21,15,153,3,9,109,7.3,44,2.9,6.6,0,,2,9.5,1,111.7
66,Elijah Moore,NYJ,22,WR,4,4,25,15,192,0,10,143,9.5,49,3.3,13.6,1,15,1,4,0,84.1
67,Nelson Agholor,NWE,29,WR,4,2,18,14,225,1,7,144,10.3,81,5.8,13.8,0,,1,5.6,0,137.3
68,Brandon Aiyuk,SFO,24,WR,4,4,23,14,179,1,9,92,6.6,87,6.2,10.6,0,,2,8.7,0,99.7
69,Hayden Hurst,CIN,29,TE,4,4,21,14,104,1,8,45,3.2,59,4.2,3.5,2,7,1,4.8,1,74.3
70,Terry McLaurin,WAS,27,WR,4,4,27,14,250,1,10,177,12.6,73,5.2,15.4,0,,2,7.4,0,96.2
71,Josh Palmer,LAC,24,WR,4,4,22,14,159,1,9,84,6,75,5.4,6.7,0,,1,4.5,0,100.4
72,James Conner,ARI,27,RB,4,4,18,13,95,0,4,-14,-1.1,109,8.4,1.1,1,13,2,11.1,0,84.3
73,Clyde Edwards-Helaire,KAN,23,RB,4,4,14,13,117,3,8,-12,-0.9,129,9.9,-0.6,2,6.5,1,7.1,0,141.1
74,Evan Engram,JAX,28,TE,4,3,16,13,99,0,6,60,4.6,39,3,5.4,0,,0,0,0,92.4
75,Antonio Gibson,WAS,24,RB,4,4,16,13,101,0,4,27,2.1,74,5.7,0.8,1,13,1,6.3,1,66.9
76,Jakobi Meyers,NWE,26,WR,2,2,19,13,150,0,6,125,9.6,25,1.9,10.8,0,,2,10.5,0,92
77,D.J. Moore,CAR,25,WR,4,4,29,13,138,1,8,100,7.7,38,2.9,8.3,0,,1,3.4,2,42
78,Sterling Shepard,NYG,29,WR,3,2,24,13,154,1,4,99,7.6,55,4.2,9.4,1,13,3,12.5,0,87.8
79,Logan Thomas,WAS,31,TE,4,4,20,13,106,1,6,67,5.2,39,3,8.4,0,,0,0,1,74.2
80,Robert Tonyan,GNB,28,TE,4,2,16,13,106,1,3,33,2.5,73,5.6,3.3,0,,0,0,1,89.1
81,Marquez Valdes-Scantling,KAN,28,WR,4,3,23,13,168,0,8,111,8.5,57,4.4,10.9,0,,1,4.3,0,79.6
82,Robert Woods,TEN,30,WR,4,3,20,13,167,1,10,113,8.7,54,4.2,9.5,0,,0,0,2,68.1
83,Robbie Anderson,CAR,29,WR,4,4,22,12,174,1,4,102,8.5,72,6,10.9,0,,1,4.5,0,95.6
84,Tyler Boyd,CIN,28,WR,4,2,19,12,202,2,8,119,9.9,83,6.9,11.6,1,12,1,5.3,3,94.5
85,Will Dissly,SEA,26,TE,4,4,12,12,116,3,4,59,4.9,57,4.8,4.9,0,,0,0,0,146.5
86,Jahan Dotson,WAS,22,WR,4,3,22,12,152,4,8,130,10.8,22,1.8,15,0,,1,4.5,2,78
87,Devin Duvernay,BAL,25,WR,4,4,13,12,172,3,8,140,11.7,32,2.7,10.9,0,,0,0,1,126.3
88,Josh Jacobs,LVR,24,RB,4,4,13,12,90,0,6,-3,-0.3,93,7.8,-0.2,1,12,1,7.7,0,95.5
89,Aaron Jones,GNB,28,RB,4,4,16,12,81,1,4,-12,-1,93,7.8,-0.4,0,,0,0,0,106.5
90,Dawson Knox,BUF,26,TE,4,4,17,12,111,0,6,57,4.8,54,4.5,6.1,1,12,0,0,1,63.6
91,Allen Lazard,GNB,27,WR,3,3,17,12,174,2,11,122,10.2,52,4.3,13.8,1,12,0,0,1,118.3
92,Donovan Peoples-Jones,CLE,23,WR,4,4,24,12,141,0,6,122,10.2,19,1.6,9.2,0,,1,4.2,0,68.2
93,Ben Skowronek,LAR,25,WR,4,4,16,12,140,0,6,77,6.4,63,5.3,9.8,0,,1,6.3,0,101
94,Rashod Bateman,BAL,23,WR,4,3,22,11,243,2,6,124,11.3,119,10.8,14.4,0,,3,13.6,1,101.1
95,Cameron Brate,TAM,31,TE,4,1,19,11,100,0,7,77,7,23,2.1,6.2,1,11,1,5.3,0,72.3
96,DeAndre Carter,LAC,29,WR,4,2,14,11,166,1,9,118,10.7,48,4.4,11.4,0,,0,0,0,139.9
97,Chase Claypool,PIT,24,WR,4,4,20,11,79,0,4,64,5.8,15,1.4,10.6,0,,1,5,1,43.5
98,Nico Collins,HOU,23,WR,4,2,21,11,207,0,8,154,14,53,4.8,14.7,0,,0,0,1,67
99,Ashton Dulin,IND,25,WR,4,1,17,11,150,0,8,119,10.8,31,2.8,11.6,1,11,0,0,1,68.3
100,Kylen Granson,IND,24,TE,4,2,15,11,105,0,5,53,4.8,52,4.7,5.3,0,,1,6.7,0,92.4
101,Kareem Hunt,CLE,27,RB,4,0,13,11,73,1,5,-8,-0.7,81,7.4,-0.4,4,2.8,2,15.4,0,115.7
102,Jerry Jeudy,DEN,23,WR,4,4,21,11,183,2,7,93,8.5,90,8.2,11.7,1,11,2,9.5,0,113.8
103,Marvin Jones,JAX,32,WR,4,4,19,11,104,1,7,93,8.5,11,1,13.9,0,,2,10.5,0,90.7
104,K.J. Osborn,MIN,25,WR,4,3,16,11,118,1,6,85,7.7,33,3,10.8,0,,1,6.3,0,110.9
105,George Pickens,PIT,21,WR,4,2,20,11,167,0,6,140,12.7,27,2.5,17.1,2,5.5,0,0,0,82.7
106,Rhamondre Stevenson,NWE,24,RB,4,0,14,11,57,0,2,9,0.8,48,4.4,1.3,2,5.5,0,0,0,83.6
107,Mo Alie-Cox,IND,29,TE,4,2,14,10,129,2,6,58,5.8,71,7.1,4.8,1,10,1,7.1,0,139.6
108,Treylon Burks,TEN,22,WR,4,2,16,10,129,0,6,73,7.3,56,5.6,12.2,0,,1,6.3,0,87.8
109,Randall Cobb,GNB,32,WR,4,1,12,10,150,0,8,84,8.4,66,6.6,13.1,0,,0,0,1,84
110,Noah Fant,SEA,25,TE,4,4,11,10,56,1,3,30,3,26,2.6,3.9,0,,0,0,0,118.2
111,Chris Godwin,TAM,26,WR,2,2,13,10,94,0,4,34,3.4,60,6,4.5,0,,0,0,0,96.3
112,Najee Harris,PIT,24,RB,4,4,11,10,48,1,5,-14,-1.4,62,6.2,0.2,0,,0,0,0,115.2
113,Dameon Pierce,HOU,22,RB,4,4,10,10,43,0,1,-9,-0.9,52,5.2,-0.9,2,5,0,0,0,84.6
114,Kyle Pitts,ATL,22,TE,4,4,22,10,150,0,8,102,10.2,48,4.8,15.7,0,,1,4.5,0,68.4
115,Hunter Renfrow,LVR,27,WR,2,1,16,10,80,0,5,24,2.4,56,5.6,3.1,0,,0,0,1,49
116,Irv Smith Jr.,MIN,24,TE,4,0,20,10,91,1,6,44,4.4,47,4.7,6.1,0,,2,10,1,58.5
117,Olamide Zaccheaus,ATL,25,WR,4,2,10,10,174,1,7,138,13.8,36,3.6,13.8,0,,0,0,0,152.1
118,Eno Benjamin,ARI,23,RB,4,0,13,9,69,0,2,-18,-2,87,9.7,-1.6,0,,1,7.7,0,81.9
119,Kendrick Bourne,NWE,27,WR,4,1,12,9,138,0,8,114,12.7,24,2.7,13.8,0,,0,0,1,77.8
120,Harrison Bryant,CLE,24,TE,4,2,14,9,81,0,3,50,5.6,31,3.4,7.6,0,,1,7.1,0,79.8
121,Parris Campbell,IND,25,WR,4,3,12,9,90,0,5,36,4,54,6,5.5,2,4.5,0,0,1,61.1
122,Dalvin Cook,MIN,27,RB,4,4,13,9,47,0,4,-14,-1.6,61,6.8,-1.5,0,,1,7.7,0,74.8
123,AJ Dillon,GNB,24,RB,4,1,14,9,69,0,3,8,0.9,61,6.8,0.6,1,9,2,14.3,0,76.2
124,Juwan Johnson,NOR,26,TE,4,1,17,9,116,0,4,91,10.1,25,2.8,10.4,0,,0,0,1,50.1
125,Allen Robinson,LAR,29,WR,4,4,18,9,95,1,5,71,7.9,24,2.7,10.3,0,,0,0,0,84.3
126,Dalton Schultz,DAL,26,TE,3,3,16,9,80,0,2,55,6.1,25,2.8,5.2,0,,1,6.3,0,69.8
127,Jonathan Taylor,IND,23,RB,4,4,16,9,44,0,1,0,0,44,4.9,-0.6,1,9,0,0,1,35.4
128,Daniel Bellinger,NYG,22,TE,4,3,9,8,79,1,4,18,2.3,61,7.6,2.4,0,,0,0,0,140.3
129,Gabriel Davis,BUF,23,WR,3,3,14,8,138,1,6,117,14.6,21,2.6,12.5,0,,2,14.3,0,114.6
130,Chase Edmonds,MIA,26,RB,4,2,11,8,68,1,4,27,3.4,41,5.1,2.5,3,2.7,1,9.1,0,118.7
131,Travis Etienne,JAX,23,RB,4,0,11,8,81,0,5,-6,-0.8,87,10.9,2.8,0,,1,9.1,0,93.4
132,Mike Gesicki,MIA,27,TE,4,0,10,8,71,1,3,49,6.1,22,2.8,6.8,0,,0,0,1,90
133,Melvin Gordon,DEN,29,RB,4,0,10,8,49,0,1,5,0.6,44,5.5,0.7,1,8,2,20,0,87.1
134,Mecole Hardman,KAN,24,WR,4,4,12,8,71,1,4,40,5,31,3.9,10.5,0,,0,0,0,110.1
135,Darrell Henderson,LAR,25,RB,4,3,10,8,38,0,2,-6,-0.8,44,5.5,-1,0,,0,0,0,82.5
136,Derrick Henry,TEN,28,RB,4,4,12,8,91,0,3,6,0.8,85,10.6,0.2,0,,3,25,0,89.2
137,Dontrell Hilliard,TEN,27,RB,3,0,9,8,109,2,4,20,2.5,89,11.1,2.3,0,,1,11.1,0,156.7
138,Jauan Jennings,SFO,25,WR,4,1,15,8,93,0,5,59,7.4,34,4.3,7.6,0,,3,20,1,44.6
139,Darnell Mooney,CHI,25,WR,4,4,16,8,121,0,4,105,13.1,16,2,15.7,0,,2,12.5,2,35.7
140,Chris Moore,HOU,29,WR,4,1,12,8,108,0,3,50,6.3,58,7.3,5.8,0,,2,16.7,0,95.1
141,DeVante Parker,NWE,29,WR,4,4,16,8,189,1,7,132,16.5,57,7.1,19.2,2,4,0,0,4,74.2
142,Miles Sanders,PHI,25,RB,4,4,9,8,35,0,1,-9,-1.1,44,5.5,-0.7,2,4,1,11.1,0,82.9
143,Trent Sherfield,MIA,26,WR,4,0,11,8,77,0,4,62,7.8,15,1.9,10.5,0,,0,0,0,91.9
144,D'Andre Swift,DET,23,RB,3,3,12,8,77,1,4,-22,-2.8,99,12.4,0.6,1,8,1,8.3,0,112.2
145,Pharaoh Brown,HOU,28,TE,3,3,10,7,72,0,3,21,3,51,7.3,6,0,,0,0,0,90.4
146,DJ Chark,DET,26,WR,3,3,18,7,98,1,6,78,11.1,20,2.9,18.2,0,,2,11.1,1,52.5
147,Damien Harris,NWE,25,RB,4,4,9,7,29,0,2,1,0.1,28,4,0,2,3.5,0,0,0,80.1
148,Zack Moss,BUF,25,RB,4,0,8,7,27,0,1,-2,-0.3,29,4.1,-0.6,1,7,0,0,0,80.7
149,Johnny Mundt,MIN,28,TE,4,3,9,7,68,0,4,15,2.1,53,7.6,2.3,2,3.5,2,22.2,0,98.1
150,Kyle Philips,TEN,23,WR,3,0,11,7,71,0,3,53,7.6,18,2.6,7.8,0,,1,9.1,0,82
151,Alec Pierce,IND,22,WR,3,2,13,7,141,0,6,124,17.7,17,2.4,13.3,0,,1,7.7,1,60.1
152,Tony Pollard,DAL,25,RB,4,1,13,7,71,0,2,-3,-0.4,74,10.6,-0.1,0,,0,0,0,69.7
153,Jonnu Smith,NWE,27,TE,4,2,11,7,58,0,3,7,1,51,7.3,4.3,4,1.8,1,9.1,0,77.1
154,Rachaad White,TAM,23,RB,4,0,9,7,57,0,3,14,2,43,6.1,0.8,0,,1,11.1,0,93.1
155,Jeff Wilson,SFO,27,RB,4,2,7,7,58,0,1,20,2.9,38,5.4,2.9,0,,0,0,0,101.2
156,Jamal Agnew,JAX,27,WR,4,0,9,6,73,2,5,33,5.5,40,6.7,12.8,0,,1,11.1,0,131
157,John Bates,WAS,25,TE,4,2,11,6,34,0,1,13,2.2,21,3.5,2.6,1,6,2,18.2,0,60.4
158,Braxton Berrios,NYJ,27,WR,4,0,8,6,43,0,2,10,1.7,33,5.5,5,0,,1,12.5,1,47.4
159,Nick Chubb,CLE,27,RB,4,4,8,6,37,0,2,-11,-1.8,48,8,-2,0,,0,0,0,83.9
160,Jamison Crowder,BUF,29,WR,4,0,13,6,60,0,4,30,5,30,5,9.3,0,,0,0,1,27.7
161,J.K. Dobbins,BAL,24,RB,2,2,6,6,39,1,3,3,0.5,36,6,0.5,1,6,0,0,0,133.3
162,Mark Ingram,NOR,33,RB,4,2,6,6,17,0,0,-14,-2.3,31,5.2,-2.3,1,6,0,0,0,79.2
163,George Kittle,SFO,29,TE,2,2,9,6,52,0,1,32,5.3,20,3.3,3.7,0,,0,0,0,81.7
164,Jerick McKinnon,KAN,30,RB,4,0,8,6,32,1,2,-16,-2.7,48,8,-0.3,0,,0,0,0,120.8
165,Foster Moreau,LVR,25,TE,3,2,8,6,74,0,5,48,8,26,4.3,6.3,1,6,0,0,0,103.1
166,Raheem Mostert,MIA,30,RB,4,2,9,6,56,0,3,0,0,56,9.3,0.3,2,3,1,11.1,0,83.6
167,Albert Okwuegbunam,DEN,24,TE,4,0,10,6,45,0,2,13,2.2,32,5.3,2.7,1,6,1,10,0,70.8
168,Colby Parkinson,SEA,23,TE,4,0,7,6,115,1,6,56,9.3,59,9.8,10.1,0,,0,0,0,158.3
169,Zach Pascal,PHI,28,WR,4,0,7,6,39,0,4,14,2.3,25,4.2,5.3,1,6,0,0,1,50.3
170,Samaje Perine,CIN,27,RB,4,0,9,6,55,1,2,14,2.3,41,6.8,6.8,0,,1,11.1,0,120.1
171,Breshad Perriman,TAM,29,WR,3,2,12,6,89,1,3,59,9.8,30,5,16.8,1,6,1,8.3,0,102.4
172,James Robinson,JAX,24,RB,4,4,7,6,33,1,3,-5,-0.8,38,6.3,-1,0,,0,0,0,125.9
173,David Sills,NYG,26,WR,4,4,10,6,62,0,4,45,7.5,17,2.8,9,0,,1,10,1,38.3
174,Geoff Swaim,TEN,29,TE,4,4,7,6,38,1,3,12,2,26,4.3,2.3,0,,1,14.3,0,128.9
175,Ian Thomas,CAR,26,TE,4,4,12,6,85,0,3,33,5.5,52,8.7,6.3,1,6,2,16.7,0,73.3
176,Kenneth Walker III,SEA,22,RB,3,0,7,6,14,0,0,-16,-2.7,30,5,-1.6,0,,0,0,0,79.2
177,Sammy Watkins,GNB,29,WR,2,2,7,6,111,0,5,65,10.8,46,7.7,10.3,0,,0,0,0,118.7
178,Christian Watson,GNB,23,WR,3,1,10,6,51,0,1,1,0.2,50,8.3,7.8,1,6,1,10,0,73.3
179,Jordan Akins,HOU,30,TE,2,0,6,5,64,1,3,26,5.2,38,7.6,5.2,1,5,0,0,0,150.7
180,Brandon Bolden,LVR,32,RB,3,0,5,5,24,1,1,11,2.2,13,2.6,2.2,0,,0,0,0,126.2
181,Ezekiel Elliott,DAL,27,RB,4,4,7,5,27,0,1,-13,-2.6,40,8,-2.1,1,5,2,28.6,0,77.7
182,A.J. Green,ARI,34,WR,3,3,13,5,29,0,2,20,4,9,1.8,8.8,0,,2,15.4,0,46.6
183,Hunter Henry,NWE,28,TE,4,3,9,5,41,0,2,35,7,6,1.2,9.1,0,,1,11.1,0,67.4
184,Khalil Herbert,CHI,24,RB,4,1,5,5,37,0,1,-10,-2,47,9.4,-2,0,,0,0,0,97.5
185,KhaDarel Hodge,ATL,27,WR,4,1,7,5,95,0,3,56,11.2,39,7.8,12,0,,0,0,0,113.7
186,Austin Hooper,TEN,28,TE,4,0,10,5,48,0,3,35,7,13,2.6,6.1,0,,0,0,0,63.7
187,O.J. Howard,HOU,28,TE,4,3,9,5,72,2,3,65,13,7,1.4,14.4,1,5,0,0,1,81.7
188,Alvin Kamara,NOR,27,RB,2,2,11,5,19,0,1,-3,-0.6,22,4.4,2.5,0,,1,9.1,0,52.5
189,Joshua Kelley,LAC,25,RB,4,0,8,5,23,0,1,-5,-1,28,5.6,0.1,0,,1,12.5,0,66.7
190,Cole Kmet,CHI,23,TE,4,4,8,5,56,0,3,21,4.2,35,7,5.8,0,,1,12.5,1,43.7
191,Isaiah Likely,BAL,22,TE,4,0,11,5,51,0,1,11,2.2,40,8,4.6,1,5,1,9.1,0,59.3
192,Alexander Mattison,MIN,24,RB,4,0,7,5,37,1,2,0,0,37,7.4,-0.7,1,5,1,14.3,0,123.2
193,Sony Michel,LAC,27,RB,4,0,6,5,31,0,1,2,0.4,29,5.8,1.3,0,,1,16.7,1,48.6
194,David Montgomery,CHI,25,RB,3,3,6,5,38,0,1,-4,-0.8,42,8.4,-0.7,1,5,0,0,0,93.1
195,Brandon Powell,LAR,27,WR,4,0,5,5,43,0,2,0,0,43,8.6,0,0,,0,0,0,102.5
196,Patrick Ricard,BAL,28,FB,4,4,5,5,36,0,0,5,1,31,6.2,1,0,,0,0,0,96.7
197,Demarcus Robinson,BAL,28,WR,4,0,10,5,41,1,2,29,5.8,12,2.4,8.6,1,5,0,0,1,54.6
198,Tre'Quan Smith,NOR,26,WR,2,1,7,5,123,0,5,95,19,28,5.6,21.1,0,,0,0,0,113.7
199,Durham Smythe,MIA,27,TE,4,4,6,5,42,0,2,24,4.8,18,3.6,4,0,,0,0,0,95.8
200,Tommy Tremble,CAR,22,TE,4,0,8,5,42,0,1,21,4.2,21,4.2,6.4,0,,1,12.5,0,76
201,Nick Westbrook-Ikhine,TEN,25,WR,4,3,9,5,66,0,4,61,12.2,5,1,13.6,1,5,0,0,1,39.4
202,Jamaal Williams,DET,27,RB,4,1,8,5,30,0,1,11,2.2,19,3.8,4.1,1,5,3,37.5,0,69.8
203,Keenan Allen,LAC,30,WR,1,1,4,4,66,0,2,52,13,14,3.5,13,0,,0,0,0,118.7
204,Andre Baccellia,ARI,25,WR,4,0,6,4,25,0,2,16,4,9,2.3,9.2,0,,0,0,0,75
205,Cole Beasley,TAM,33,WR,2,0,5,4,17,0,1,7,1.8,10,2.5,2.4,0,,1,20,0,80.8
206,David Bell,CLE,22,WR,4,1,5,4,47,0,1,44,11,3,0.8,14.4,0,,0,0,1,66.2
207,Marquez Callaway,NOR,24,WR,4,1,7,4,57,1,4,55,13.8,2,0.5,13.6,0,,0,0,0,123.2
208,James Cook,BUF,23,RB,4,0,7,4,37,0,0,11,2.8,26,6.5,2.4,0,,1,14.3,0,71.7
209,Kenneth Gainwell,PHI,23,RB,4,0,8,4,21,0,1,-3,-0.8,24,6,0.9,1,4,1,12.5,1,16.7
210,Reggie Gilliam,BUF,25,FB,4,0,6,4,39,1,2,11,2.8,28,7,9,1,4,0,0,0,124.3
211,Marquise Goodwin,SEA,32,WR,4,0,8,4,53,0,2,48,12,5,1.3,11.8,0,,0,0,0,71.4
212,Noah Gray,KAN,23,TE,4,0,8,4,48,0,3,23,5.8,25,6.3,6.5,0,,1,12.5,0,68.7
213,Justice Hill,BAL,25,RB,4,0,4,4,19,0,1,-3,-0.8,22,5.5,-0.8,0,,0,0,0,86.5
214,Kendall Hinton,DEN,25,WR,3,2,5,4,86,0,3,59,14.8,27,6.8,18.8,2,2,0,0,0,118.7
215,Travis Homer,SEA,24,RB,3,0,4,4,33,0,2,-5,-1.3,38,9.5,-1.3,0,,0,0,0,101
216,Julio Jones,TAM,33,WR,2,1,7,4,76,0,3,57,14.3,19,4.8,23,0,,1,14.3,0,94.9
