,,,,,Games,,Rushing,,,,,,,,,
31,Antonio Gibson,WAS,24,RB,14,6,144,536,3,32,324,2.3,212,1.5,5,28.8
32,Justin Fields,CHI,23,QB,13,13,143,1000,8,62,730,5.1,270,1.9,10,14.3
33,Isiah Pacheco,KAN,22,RB,14,8,139,677,3,30,426,3.1,251,1.8,4,34.8
34,Latavius Murray,2TM,32,RB,10,4,136,567,5,32,317,2.3,250,1.8,5,27.2
35,Jeff Wilson,2TM,27,RB,13,7,136,706,4,34,498,3.7,208,1.5,8,17
36,Cam Akers,LAR,23,RB,12,6,125,441,4,25,185,1.5,256,2,3,41.7
37,Cordarrelle Patterson,ATL,31,RB,10,9,122,618,6,34,352,2.9,266,2.2,2,61
38,Lamar Jackson,BAL,25,QB,12,12,112,764,3,47,542,4.8,222,2,14,8
39,Kareem Hunt,CLE,27,RB,14,0,110,447,3,29,222,2,225,2,6,18.3
40,James Robinson,2TM,24,RB,11,5,110,425,3,22,287,2.6,138,1.3,6,18.3
41,Josh Allen,BUF,26,QB,14,14,109,705,6,48,527,4.8,178,1.6,5,21.8
42,Michael Carter,NYJ,23,RB,13,9,108,390,3,13,261,2.4,129,1.2,7,15.4
43,Khalil Herbert,CHI,24,RB,10,1,108,643,4,22,352,3.3,291,2.7,9,12
44,Rachaad White,TAM,23,RB,14,5,107,408,1,23,275,2.6,133,1.2,3,35.7
45,Daniel Jones,NYG,25,QB,14,14,105,583,5,47,466,4.4,117,1.1,1,105
46,Kenyan Drake,BAL,28,RB,11,5,93,422,3,19,306,3.3,116,1.2,0,
47,Melvin Gordon,DEN,29,RB,10,6,90,318,2,15,168,1.9,150,1.7,5,18
48,Marcus Mariota,ATL,29,QB,13,13,85,438,4,30,333,3.9,105,1.2,1,85
49,Samaje Perine,CIN,27,RB,14,2,85,373,2,19,211,2.5,162,1.9,5,17
50,Damien Harris,NWE,25,RB,9,8,84,383,3,19,247,2.9,136,1.6,4,21
51,Breece Hall,NYJ,21,RB,7,2,80,463,4,20,332,4.2,131,1.6,3,26.7
52,D'Andre Swift,DET,23,RB,11,7,78,427,4,16,298,3.8,129,1.7,4,19.5
53,Caleb Huntley,ATL,24,RB,12,0,76,366,1,18,219,2.9,147,1.9,0,
54,Eno Benjamin,2TM,23,,12,3,73,300,2,14,151,2.1,149,2,7,10.4
55,Clyde Edwards-Helaire,KAN,23,RB,10,6,71,302,3,15,134,1.9,168,2.4,3,23.7
56,Darrell Henderson,LAR,25,RB,10,7,70,283,3,14,183,2.6,100,1.4,2,35
57,James Cook,BUF,23,RB,14,0,69,363,1,17,211,3.1,152,2.2,1,69
58,Gus Edwards,BAL,27,RB,6,3,69,316,3,24,165,2.4,151,2.2,6,11.5
59,Joe Burrow,CIN,26,QB,14,14,68,242,5,25,205,3,37,0.5,0,
60,Taysom Hill,NOR,32,TE,13,8,68,449,5,25,288,4.2,161,2.4,1,68
61,Kyler Murray,ARI,25,QB,11,11,67,418,3,23,395,5.9,23,0.3,2,33.5
62,J.K. Dobbins,BAL,24,RB,6,6,63,368,2,20,213,3.4,155,2.5,6,10.5
63,Jerick McKinnon,KAN,30,RB,14,0,63,274,1,11,175,2.8,99,1.6,5,12.6
64,Mark Ingram,NOR,33,RB,10,3,62,233,1,12,139,2.2,94,1.5,4,15.5
65,Chuba Hubbard,CAR,23,RB,12,1,59,260,2,17,175,3,85,1.4,4,14.8
66,Zonovan Knight,NYJ,21,RB,4,3,59,253,1,12,188,3.2,65,1.1,2,29.5
67,Deon Jackson,IND,23,RB,13,2,57,191,1,11,105,1.8,86,1.5,1,57
68,Rashaad Penny,SEA,26,RB,5,5,57,346,2,15,169,3,177,3.1,2,28.5
69,Geno Smith,SEA,32,QB,14,14,56,281,1,18,252,4.5,29,0.5,1,56
70,Jaylen Warren,PIT,24,RB,13,0,53,244,1,14,155,2.9,89,1.7,5,10.6
71,Patrick Mahomes,KAN,27,QB,14,14,52,313,3,22,308,5.9,5,0.1,0,
72,Alexander Mattison,MIN,24,RB,14,0,52,174,3,12,102,2,72,1.4,6,8.7
73,Trevor Lawrence,JAX,23,QB,14,14,49,239,4,19,209,4.3,30,0.6,3,16.3
74,Jacoby Brissett,CLE,30,QB,14,11,48,241,2,27,169,3.5,72,1.5,2,24
75,Zack Moss,2TM,25,RB,10,0,48,203,0,7,117,2.4,86,1.8,1,48
76,Javonte Williams,DEN,22,RB,4,4,47,204,0,9,94,2,110,2.3,6,7.8
77,Chase Edmonds,2TM,26,RB,10,2,46,135,2,6,90,2,45,1,0,
78,Justin Herbert,LAC,24,QB,14,14,46,145,0,15,138,3,7,0.2,0,
79,Joshua Kelley,LAC,25,RB,10,1,46,191,2,11,110,2.4,81,1.8,4,11.5
80,Kenneth Gainwell,PHI,23,RB,14,0,44,188,4,14,126,2.9,62,1.4,2,22
81,Kenny Pickett,PIT,24,QB,10,9,44,225,3,18,198,4.5,27,0.6,0,
82,Boston Scott,PHI,27,RB,12,2,43,157,2,8,124,2.9,33,0.8,1,43
83,Justice Hill,BAL,25,RB,12,0,42,228,0,11,149,3.5,79,1.9,7,6
84,Deebo Samuel,SFO,26,WR,12,11,41,228,3,8,123,3,105,2.6,3,13.7
85,Russell Wilson,DEN,34,QB,12,12,41,215,1,14,199,4.9,16,0.4,0,
86,Justin Jackson,DET,26,RB,14,0,40,169,1,8,90,2.3,79,2,3,13.3
87,Elijah Mitchell,SFO,24,RB,4,1,40,224,0,11,126,3.2,98,2.5,2,20
88,Matt Breida,NYG,27,RB,14,0,39,124,1,9,77,2,47,1.2,1,39
89,Mac Jones,NWE,24,QB,11,11,39,97,1,10,86,2.2,11,0.3,0,
90,Sony Michel,LAC,27,RB,10,0,36,106,0,8,42,1.2,64,1.8,3,12
91,Curtis Samuel,WAS,26,WR,14,10,36,189,1,11,124,3.4,65,1.8,1,36
92,Ryan Tannehill,TEN,34,QB,12,12,34,98,2,12,71,2.1,27,0.8,1,34
93,Jordan Mason,SFO,23,RB,13,0,33,217,0,9,94,2.8,123,3.7,3,11
94,Jamycal Hasty,JAX,26,RB,14,0,30,146,1,4,101,3.4,45,1.5,5,6
95,Dak Prescott,DAL,29,QB,9,9,30,114,1,13,71,2.4,43,1.4,1,30
96,Kirk Cousins,MIN,34,QB,14,14,27,58,2,8,29,1.1,29,1.1,0,
97,Matt Ryan,IND,37,QB,12,12,27,70,1,9,59,2.2,11,0.4,0,
98,Kyren Williams,LAR,22,RB,7,0,27,115,0,5,62,2.3,53,2,0,
99,Zach Wilson,NYJ,23,QB,8,8,27,101,1,7,97,3.6,4,0.1,0,
100,Rex Burkhead,HOU,32,RB,13,0,26,80,0,4,49,1.9,31,1.2,2,13
101,Andy Dalton,NOR,35,QB,11,11,26,55,0,5,47,1.8,8,0.3,0,
102,Taylor Heinicke,WAS,29,QB,8,8,26,100,1,6,75,2.9,25,1,1,26
103,Tyler Huntley,BAL,24,QB,4,2,25,87,1,7,85,3.4,2,0.1,0,
104,Mike Boone,DEN,27,RB,9,0,24,102,0,6,69,2.9,33,1.4,3,8
105,Tom Brady,TAM,45,QB,14,14,24,-6,0,1,-7,-0.3,1,0,0,
106,DeeJay Dallas,SEA,24,RB,12,0,24,104,0,5,71,3,33,1.4,1,24
107,Trestan Ebner,CHI,23,RB,14,0,24,54,0,2,24,1,30,1.3,1,24
108,Malik Davis,DAL,24,RB,9,0,23,103,1,4,79,3.4,24,1,1,23
109,Jimmy Garoppolo,SFO,31,QB,11,10,23,33,2,12,14,0.6,19,0.8,0,
110,Jared Goff,DET,28,QB,14,14,23,51,0,3,46,2,5,0.2,0,
111,Nyheim Hines,2TM,26,RB,14,5,23,31,1,2,23,1,8,0.3,0,
112,Keaontay Ingram,ARI,23,RB,9,0,23,53,1,3,17,0.7,36,1.6,0,
113,Davis Mills,HOU,24,QB,12,12,23,61,2,5,60,2.6,1,0,0,
114,Craig Reynolds,DET,26,RB,8,0,23,102,0,4,68,3,34,1.5,0,
115,Aaron Rodgers,GNB,39,QB,14,14,23,64,0,5,64,2.8,0,0,0,
116,Dontrell Hilliard,TEN,27,RB,12,1,22,145,0,4,109,5,36,1.6,0,
117,J.D. McKissic,WAS,29,RB,8,0,22,95,0,5,64,2.9,31,1.4,1,22
118,Tua Tagovailoa,MIA,24,QB,12,12,22,70,0,4,61,2.8,9,0.4,0,
119,Derek Carr,LVR,31,QB,14,14,21,88,0,9,77,3.7,11,0.5,0,
120,Baker Mayfield,2TM,27,,9,7,21,63,1,5,55,2.6,8,0.4,0,
121,Darrel Williams,ARI,27,RB,6,0,21,102,1,8,77,3.7,25,1.2,0,
122,Benny Snell Jr.,PIT,24,RB,14,0,20,90,1,6,54,2.7,36,1.8,0,
123,Malik Willis,TEN,23,QB,7,2,20,80,0,4,60,3,20,1,1,20
124,Raheem Blackshear,CAR,23,RB,10,1,19,73,2,6,35,1.8,38,2,1,19
125,Travis Homer,SEA,24,RB,9,1,19,74,0,4,42,2.2,32,1.7,1,19
126,Mitchell Trubisky,PIT,28,QB,7,5,19,38,2,7,23,1.2,15,0.8,1,19
127,Deshaun Watson,CLE,27,QB,3,3,19,76,0,6,59,3.1,17,0.9,0,
128,Carson Wentz,WAS,30,QB,6,6,19,79,0,3,62,3.3,17,0.9,1,19
129,Bryce Perkins,LAR,26,QB,4,1,18,92,0,6,48,2.7,44,2.4,0,
130,Isaiah Spiller,LAC,21,RB,6,0,18,41,0,2,17,0.9,24,1.3,0,
131,Kevin Harris,NWE,22,RB,4,1,17,49,1,2,27,1.6,22,1.3,3,5.7
132,Tyrion Davis-Price,SFO,22,RB,3,0,16,37,0,2,9,0.6,28,1.8,2,8
133,Trey Lance,SFO,22,QB,2,2,16,67,0,7,50,3.1,17,1.1,2,8
134,Dare Ogunbowale,HOU,28,RB,14,2,16,41,1,4,32,2,9,0.6,0,
135,Zamir White,LVR,23,RB,13,0,16,66,0,4,36,2.3,30,1.9,0,
136,Malcolm Brown,LAR,29,RB,8,0,15,39,0,0,31,2.1,8,0.5,1,15
137,Ty Johnson,NYJ,25,RB,14,0,15,95,1,2,34,2.3,61,4.1,5,3
138,Phillip Lindsay,IND,28,RB,3,0,15,49,0,1,30,2,19,1.3,0,
139,Brock Purdy,SFO,23,QB,6,2,15,3,1,4,-3,-0.2,6,0.4,0,
140,Gary Brightwell,NYG,23,RB,14,0,14,73,1,5,54,3.9,19,1.4,0,
141,Darrynton Evans,CHI,24,RB,5,0,14,64,0,3,37,2.6,27,1.9,0,
142,Colt McCoy,ARI,36,QB,4,3,14,36,0,5,16,1.1,20,1.4,1,14
143,Avery Williams,ATL,24,RB,14,3,14,83,1,4,69,4.9,14,1,0,
144,Jeff Driskel,HOU,29,QB,4,1,13,59,0,4,36,2.8,23,1.8,1,13
145,Brandon Powell,LAR,27,WR,14,3,13,56,0,4,28,2.2,28,2.2,0,
146,Matthew Stafford,LAR,34,QB,9,9,13,9,1,3,3,0.2,6,0.5,1,13
147,Tevin Coleman,SFO,29,RB,5,0,12,26,1,2,13,1.1,13,1.1,0,
148,Devin Duvernay,BAL,25,WR,14,13,12,84,1,7,75,6.3,9,0.8,0,
149,Marlon Mack,2TM,26,,6,0,12,62,1,3,43,3.6,19,1.6,1,12
150,Steven Sims,PIT,25,WR,9,1,12,54,0,4,52,4.3,2,0.2,0,
151,Salvon Ahmed,MIA,24,RB,9,0,11,57,1,4,32,2.9,25,2.3,1,11
152,Sam Ehlinger,IND,24,QB,2,2,11,54,0,3,50,4.5,4,0.4,0,
153,Royce Freeman,HOU,26,RB,1,0,11,51,0,3,44,4,7,0.6,1,11
154,Hassan Haskins,TEN,23,RB,12,0,11,50,0,3,21,1.9,29,2.6,0,
155,Dwayne Washington,NOR,28,RB,12,0,11,38,0,2,16,1.5,22,2,1,11
156,Jonathan Williams,WAS,28,RB,10,0,11,77,0,5,33,3,44,4,1,11
157,Jamal Agnew,JAX,27,WR,12,0,10,92,0,6,86,8.6,6,0.6,1,10
158,Myles Gaskin,MIA,25,RB,4,0,10,26,0,2,14,1.4,12,1.2,0,
159,Tony Jones,2TM,25,RB,6,0,10,24,0,3,10,1,14,1.4,1,10
160,CeeDee Lamb,DAL,23,WR,14,14,10,47,0,3,36,3.6,11,1.1,1,10
161,Pierre Strong,NWE,24,RB,12,0,10,100,1,5,81,8.1,19,1.9,0,
162,J.J. Taylor,NWE,24,RB,1,0,10,9,0,,4,0.4,5,0.5,1,10
163,Skylar Thompson,MIA,25,QB,5,1,10,14,0,1,14,1.4,0,0,0,
164,Bailey Zappe,NWE,23,QB,4,2,10,0,0,0,0,0,0,0,0,
165,Braxton Berrios,NYJ,27,WR,14,2,9,91,2,5,72,8,19,2.1,0,
166,Spencer Brown,CAR,24,RB,2,0,9,43,0,1,32,3.6,11,1.2,0,
167,Chase Claypool,2TM,24,WR,13,11,9,59,0,3,45,5,14,1.6,0,
168,Sam Darnold,CAR,25,QB,3,3,9,35,1,2,33,3.7,2,0.2,0,
169,Cooper Kupp,LAR,29,WR,9,9,9,52,1,4,44,4.9,8,0.9,0,
170,D.J. Moore,CAR,25,WR,14,14,9,45,0,2,32,3.6,13,1.4,0,
171,Ronnie Rivers,LAR,23,RB,6,1,9,21,0,1,16,1.8,5,0.6,0,
172,Cooper Rush,DAL,29,QB,8,5,9,6,0,1,6,0.7,0,0,0,
173,Tutu Atwell,LAR,23,WR,10,2,8,23,0,1,16,2,7,0.9,0,
174,Brandon Bolden,LVR,32,RB,13,0,8,34,0,1,30,3.8,4,0.5,0,
175,Mike Davis,BAL,29,RB,8,0,8,18,0,1,13,1.6,5,0.6,1,8
176,Isaiah McKenzie,BUF,27,WR,13,7,8,49,1,3,44,5.5,5,0.6,0,
177,Amon-Ra St. Brown,DET,23,WR,13,13,8,95,0,3,80,10,15,1.9,0,
178,Ke'Shawn Vaughn,TAM,25,RB,12,0,8,21,0,1,11,1.4,10,1.3,1,8
179,John Wolford,LAR,27,QB,3,3,8,32,0,2,18,2.3,14,1.8,0,
180,Diontae Johnson,PIT,26,WR,14,14,7,25,0,1,19,2.7,6,0.9,0,
181,Velus Jones Jr.,CHI,25,WR,9,1,7,48,0,3,42,6,6,0.9,1,7
182,Patrick Ricard,BAL,28,FB,14,13,7,16,0,5,7,1,9,1.3,0,
183,Laviska Shenault Jr.,CAR,24,WR,10,1,7,57,1,1,55,7.9,2,0.3,0,
184,Kyle Allen,HOU,26,QB,2,2,6,13,0,2,12,2,1,0.2,0,
185,Tyreek Hill,MIA,28,WR,14,14,6,30,0,2,24,4,6,1,1,6
186,Alec Ingold,MIA,26,FB,14,12,6,8,1,5,3,0.5,5,0.8,0,
187,Anthony McFarland Jr.,PIT,23,RB,1,0,6,30,0,3,16,2.7,14,2.3,1,6
188,Terry McLaurin,WAS,27,WR,14,14,6,17,0,1,13,2.2,4,0.7,0,
189,Rondale Moore,ARI,22,WR,8,8,6,-5,0,1,-7,-1.2,2,0.3,0,
190,Desmond Ridder,ATL,23,QB,1,1,6,38,0,3,32,5.3,6,1,0,
191,Brett Rypien,DEN,26,QB,3,2,6,7,0,2,6,1,1,0.2,0,
192,Equanimeous St. Brown,CHI,26,WR,14,14,6,54,0,2,42,7,12,2,0,
193,P.J. Walker,CAR,27,QB,6,5,6,39,0,3,28,4.7,11,1.8,1,6
194,Derek Watt,PIT,30,FB,14,3,6,17,0,6,8,1.3,9,1.5,0,
195,Mike White,NYJ,27,QB,3,3,6,9,1,3,7,1.2,2,0.3,0,
196,Jordan Wilkins,IND,28,RB,2,0,6,31,0,2,18,3,13,2.2,0,
197,Trayveon Williams,CIN,25,RB,6,0,6,30,0,1,9,1.5,21,3.5,1,6
198,Michael Burton,KAN,30,FB,14,0,5,7,0,2,4,0.8,3,0.6,0,
199,Ja'Marr Chase,CIN,22,WR,10,10,5,8,0,0,6,1.2,2,0.4,0,
200,Julius Chestnut,TEN,22,RB,3,0,5,13,0,1,7,1.4,6,1.2,1,5
201,Snoop Conner,JAX,22,RB,5,0,5,20,0,1,14,2.8,6,1.2,0,
202,David Johnson,NOR,31,RB,2,0,5,8,0,0,0,0,8,1.6,0,
203,Ronald Jones II,KAN,25,RB,3,0,5,18,0,1,12,2.4,6,1.2,0,
204,Kyle Juszczyk,SFO,31,FB,13,10,5,14,1,3,9,1.8,5,1,0,
205,Case Keenum,BUF,34,QB,2,0,5,0,0,,0,0,0,0,0,
206,Trace McSorley,ARI,27,QB,4,0,5,34,0,1,31,6.2,3,0.6,0,
207,Elijah Moore,NYJ,22,WR,13,7,5,5,0,2,-4,-0.8,9,1.8,0,
208,Gunner Olszewski,PIT,26,WR,13,2,5,29,0,1,15,3,14,2.8,0,
209,Kalif Raymond,DET,28,WR,14,6,5,24,0,2,19,3.8,5,1,0,
210,Patrick Taylor,GNB,24,RB,11,0,5,21,0,2,9,1.8,12,2.4,0,
211,Tyrod Taylor,NYG,33,QB,2,0,5,70,0,5,64,12.8,6,1.2,0,
212,Montrell Washington,DEN,23,WR,14,1,5,30,0,,10,2,20,4,2,2.5
213,Christian Watson,GNB,23,WR,11,8,5,68,2,2,68,13.6,0,0,0,
214,Jameis Winston,NOR,28,QB,3,3,5,16,0,0,7,1.4,9,1.8,0,
215,Ameer Abdullah,LVR,29,RB,14,0,4,20,0,2,13,3.3,7,1.8,0,
216,Kendrick Bourne,NWE,27,WR,13,2,4,8,0,1,8,2,0,0,0,
217,C.J. Ham,MIN,29,FB,14,3,4,7,2,3,5,1.3,2,0.5,0,
218,Mecole Hardman,KAN,24,WR,8,5,4,31,2,3,27,6.8,4,1,1,4
219,Mack Hollins,LVR,29,WR,14,13,4,40,0,2,30,7.5,10,2.5,0,
220,Zander Horvath,LAC,24,FB,14,2,4,8,0,2,6,1.5,2,0.5,0,
221,Justin Jefferson,MIN,23,WR,14,14,4,24,1,2,21,5.3,3,0.8,0,
222,D'Ernest Johnson,CLE,26,RB,12,0,4,17,0,1,5,1.3,12,3,0,
223,Julio Jones,TAM,33,WR,8,3,4,32,0,3,29,7.3,3,0.8,0,
224,Christian Kirk,JAX,26,WR,14,14,4,7,0,0,0,0,7,1.8,1,4
225,Kene Nwangwu,MIN,24,RB,14,0,4,1,0,,-1,-0.3,2,0.5,0,
226,Anthony Schwartz,CLE,22,WR,11,1,4,57,1,2,55,13.8,2,0.5,0,
227,Trevor Siemian,CHI,31,QB,2,1,4,8,0,1,8,2,0,0,0,
228,Trent Taylor,CIN,28,WR,14,1,4,15,0,0,12,3,3,0.8,1,4
229,Kadarius Toney,2TM,23,WR,6,2,4,56,0,2,43,10.8,13,3.3,0,
230,DJ Turner,LVR,25,WR,9,0,4,26,0,1,7,1.8,19,4.8,0,
231,Garrett Wilson,NYJ,22,WR,14,9,4,4,0,0,4,1,0,0,0,
232,Davante Adams,LVR,30,WR,14,14,3,-1,0,0,-1,-0.3,0,0,1,3
233,Brandon Allen,CIN,30,QB,1,0,3,-1,0,1,-1,-0.3,0,0,0,
234,Mark Andrews,BAL,27,TE,13,13,3,8,0,3,4,1.3,4,1.3,0,
235,Anthony Brown,BAL,24,QB,1,0,3,-5,0,0,-5,-1.7,0,0,0,
236,Parris Campbell,IND,25,WR,14,13,3,31,0,1,14,4.7,17,5.7,0,
237,Joe Flacco,NYJ,37,QB,4,3,3,6,0,1,6,2,0,0,0,
238,Jerome Ford,CLE,23,RB,10,0,3,3,0,,-1,-0.3,4,1.3,0,
239,Chris Godwin,TAM,26,WR,12,11,3,5,0,0,4,1.3,1,0.3,0,
240,Chad Henne,KAN,37,QB,2,0,3,-3,0,,-3,-1,0,0,0,
241,Zay Jones,JAX,27,WR,13,12,3,21,0,1,19,6.3,2,0.7,0,
242,Ray-Ray McCloud,SFO,26,WR,14,2,3,7,0,0,5,1.7,2,0.7,0,
243,Skyy Moore,KAN,22,WR,14,3,3,24,0,1,21,7,3,1,0,
244,Chigoziem Okonkwo,TEN,23,TE,14,6,3,2,0,0,-1,-0.3,3,1,0,
245,K.J. Osborn,MIN,25,WR,14,9,3,6,0,2,2,0.7,4,1.3,1,3
246,Devine Ozigbo,DEN,26,RB,4,0,3,4,0,,1,0.3,3,1,0,
247,George Pickens,PIT,21,WR,14,9,3,24,1,2,20,6.7,4,1.3,0,
248,Jalen Reagor,MIN,23,WR,14,0,3,20,0,1,17,5.7,3,1,0,
249,Rashid Shaheed,NOR,24,WR,9,3,3,50,1,2,35,11.7,15,5,1,3
250,Tyquan Thornton,NWE,22,WR,10,6,3,16,1,1,16,5.3,0,0,0,
251,KaVontae Turpin,DAL,26,WR,14,0,3,17,0,1,17,5.7,0,0,0,
252,Quez Watkins,PHI,24,WR,14,7,3,1,0,0,1,0.3,0,0,0,
253,Andrew Beck,DEN,26,FB,10,4,2,0,0,0,-1,-0.5,1,0.5,0,
254,Teddy Bridgewater,MIA,30,QB,4,1,2,21,0,2,20,10,1,0.5,0,
255,Treylon Burks,TEN,22,WR,8,4,2,12,0,1,6,3,6,3,0,
256,DeAndre Carter,LAC,29,WR,14,7,2,-15,0,0,-15,-7.5,0,0,0,
257,Tyler Conklin,NYJ,27,TE,14,14,2,3,0,2,2,1,1,0.5,0,
258,Brandin Cooks,HOU,29,WR,10,10,2,7,0,0,7,3.5,0,0,0,
259,Michael Dickson,SEA,26,P,14,0,2,-18,0,,-18,-9,0,0,0,
260,Greg Dortch,ARI,24,WR,13,2,2,4,0,0,0,0,4,2,0,
261,Jahan Dotson,WAS,22,WR,9,7,2,-7,0,0,-8,-4,1,0.5,0,
262,Ashton Dulin,IND,25,WR,10,2,2,8,0,1,6,3,2,1,0,
263,D'Wayne Eskridge,SEA,25,WR,10,0,2,10,0,0,9,4.5,1,0.5,0,
264,Jamie Gillan,NYG,25,P,14,0,2,-3,0,,-3,-1.5,0,0,0,
265,Marquise Goodwin,SEA,32,WR,12,1,2,5,0,0,5,2.5,0,0,0,
266,KJ Hamler,DEN,23,WR,7,0,2,23,0,1,13,6.5,10,5,1,2
267,Richie James,NYG,27,WR,14,4,2,6,0,0,2,1,4,2,1,2
268,Duke Johnson,BUF,29,RB,1,0,2,4,0,1,1,0.5,3,1.5,0,
269,Josh Johnson,SFO,36,QB,1,0,2,3,0,0,-1,-0.5,4,2,0,
270,Travis Kelce,KAN,33,TE,14,14,2,5,0,1,1,0.5,4,2,0,
271,Cole Kmet,CHI,23,TE,14,14,2,9,0,1,9,4.5,0,0,0,
272,Jakobi Meyers,NWE,26,WR,11,10,2,-11,0,2,-15,-7.5,4,2,0,
273,Gardner Minshew II,PHI,26,QB,3,0,2,-2,0,0,-2,-1,0,0,0,
274,Ty Montgomery,NWE,29,WR,1,0,2,-2,0,0,-2,-1,0,0,0,
275,C.J. Moore,DET,27,S,8,0,2,55,0,2,55,27.5,0,0,0,
276,Chris Moore,HOU,29,WR,13,4,2,5,0,0,4,2,1,0.5,0,
277,David Njoku,CLE,26,TE,11,11,2,-8,0,0,-8,-4,0,0,0,
278,Breshad Perriman,TAM,29,WR,10,3,2,-7,0,0,-7,-3.5,0,0,0,
279,Dante Pettis,CHI,27,WR,14,5,2,37,0,2,37,18.5,0,0,0,
280,Michael Pittman Jr.,IND,25,WR,13,13,2,30,0,2,24,12,6,3,0,
281,Wan'Dale Robinson,NYG,21,WR,6,3,2,-1,0,0,-1,-0.5,0,0,0,
282,Trey Sermon,PHI,23,RB,2,0,2,19,0,2,10,5,9,4.5,0,
283,Durham Smythe,MIA,27,TE,13,12,2,1,1,1,0,0,1,0.5,0,
284,Nate Sudfeld,DET,29,QB,1,0,2,-1,0,,-1,-0.5,0,0,0,
285,Jaylen Waddle,MIA,24,WR,14,14,2,17,0,0,9,4.5,8,4,0,
286,Damien Williams,ATL,30,RB,1,1,2,2,0,,0,0,2,1,0,
287,Olamide Zaccheaus,ATL,25,WR,14,10,2,7,0,1,-6,-3,13,6.5,0,
288,Brandon Aiyuk,SFO,24,WR,14,14,1,7,0,0,4,4,3,3,0,
289,Marcus Allen,PIT,26,LB,14,0,1,4,0,1,4,4,0,0,0,
290,C.J. Beathard,JAX,29,QB,2,0,1,-1,0,,-1,-1,0,0,0,
291,Daniel Bellinger,NYG,22,TE,10,9,1,2,1,1,0,0,2,2,0,
292,Giovani Bernard,TAM,31,RB,5,0,1,0,0,,0,0,0,0,0,
293,Dyami Brown,WAS,23,WR,12,0,1,15,0,1,15,15,0,0,0,
294,Harrison Bryant,CLE,24,TE,14,6,1,8,0,1,6,6,2,2,0,
295,Jason Cabinda,DET,26,FB,6,2,1,4,0,1,4,4,0,0,0,
296,Sean Chandler,CAR,26,S,14,0,1,2,0,1,0,0,2,2,0,
297,Jaelon Darden,TAM,23,WR,12,0,1,2,0,0,2,2,0,0,0,
