Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
1,Cooper Kupp,LAR,29,WR,1,1,15,13,128,1,6,71,5.5,57,4.4,7.7,0,,0,0,1,96.7
2,Javonte Williams,DEN,22,RB,1,1,12,11,65,0,3,-20,-1.8,85,7.7,-0.5,2,5.5,0,0,0,89.2
3,Davante Adams,LVR,30,WR,1,1,17,10,141,1,8,79,7.9,62,6.2,10.4,0,,2,11.8,1,80.8
4,A.J. Brown,PHI,25,WR,1,1,13,10,155,0,7,92,9.2,63,6.3,7.2,2,5,0,0,0,115.9
5,Ja'Marr Chase,CIN,22,WR,1,1,16,10,129,1,10,65,6.5,64,6.4,6.8,4,2.5,1,6.3,0,108.6
6,Justin Jefferson,MIN,23,WR,1,1,11,9,184,2,7,103,11.4,81,9,10.7,0,,0,0,0,158.3
7,Michael Pittman Jr.,IND,25,WR,1,1,13,9,121,1,7,77,8.6,44,4.9,8.7,0,,1,7.7,0,124.2
8,Stefon Diggs,BUF,29,WR,1,1,9,8,122,1,5,95,11.9,27,3.4,11,0,,0,0,0,155.8
9,Tyreek Hill,MIA,28,WR,1,1,12,8,94,0,5,54,6.8,40,5,9.1,0,,1,8.3,0,90.3
10,Travis Kelce,KAN,33,TE,1,1,9,8,121,1,7,87,10.9,34,4.3,10.6,0,,0,0,0,155.8
11,Curtis Samuel,WAS,26,WR,1,0,11,8,55,1,5,7,0.9,48,6,1,0,,0,0,0,113.8
12,Amon-Ra St. Brown,DET,23,WR,1,1,12,8,64,1,3,33,4.1,31,3.9,5.4,2,4,2,16.7,0,107.6
13,Michael Carter,NYJ,23,RB,1,1,9,7,40,0,3,-5,-0.7,45,6.4,-0.1,2,3.5,1,11.1,0,85.2
14,Brandin Cooks,HOU,29,WR,1,1,12,7,82,0,4,71,10.1,11,1.6,10.9,1,7,2,16.7,0,79.2
15,Greg Dortch,ARI,24,WR,1,1,9,7,63,0,3,32,4.6,31,4.4,6.9,0,,0,0,0,95.8
16,Antonio Gibson,WAS,24,RB,1,1,8,7,72,0,3,28,4,44,6.3,2.9,0,,0,0,1,64.6
17,Diontae Johnson,PIT,26,WR,1,1,12,7,55,0,2,57,8.1,-2,-0.3,9.6,1,7,1,8.3,0,69.8
18,Jarvis Landry,NOR,30,WR,1,1,9,7,114,0,4,99,14.1,15,2.1,13.7,0,,0,0,0,118.7
19,D.K. Metcalf,SEA,25,WR,1,1,7,7,36,0,1,31,4.4,5,0.7,4.4,0,,0,0,0,88.1
