Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
202,David Bell,CLE,22,WR,8,2,11,9,100,0,3,73,8.1,27,3,9.6,0,,1,9.1,1,66.7
203,Pharaoh Brown,2TM,28,,7,5,13,9,93,0,5,24,2.7,69,7.7,7.4,0,,0,0,1,57.5
204,Kenyan Drake,BAL,28,RB,7,4,11,9,45,1,5,-26,-2.9,71,7.9,-2.8,1,9,0,0,0,114
205,Jake Ferguson,DAL,23,TE,8,5,12,9,68,2,4,42,4.7,26,2.9,5.8,0,,0,0,0,127.8
206,Peyton Hendershot,DAL,23,TE,8,1,12,9,85,1,7,43,4.8,42,4.7,6,0,,0,0,0,121.9
207,KhaDarel Hodge,ATL,27,WR,9,1,14,9,147,0,4,87,9.7,60,6.7,10.6,0,,1,7.1,0,99.4
208,Alexander Mattison,MIN,24,RB,8,0,12,9,58,1,4,-4,-0.4,62,6.9,-0.6,1,9,2,16.7,0,112.5
209,Ray-Ray McCloud,SFO,26,WR,8,2,15,9,129,1,7,112,12.4,17,1.9,10.7,0,,1,6.7,0,110.1
210,Sony Michel,LAC,27,RB,8,0,13,9,53,0,1,7,0.8,46,5.1,1.7,0,,2,15.4,1,44.7
211,Zach Pascal,PHI,28,WR,8,0,10,9,104,1,6,34,3.8,70,7.8,5.7,1,9,0,0,1,103.7
212,Craig Reynolds,DET,26,RB,8,0,10,9,116,0,5,4,0.4,112,12.4,0.8,1,9,0,0,0,115
213,Shi Smith,CAR,24,WR,9,4,23,9,125,0,5,69,7.7,56,6.2,8.8,1,9,3,13,2,21.1
