11/25/2021 12:30,Bears,-3,at Lions,41.5,-157,134
11/25/2021 16:30,at Cowboys,-7,Raiders,51.5,259,-325
11/25/2021 20:20,Bills,-6,at Saints,45.5,-259,208
11/28/2021 13:00,at Bengals,-4.5,Steelers,45.5,168,-202
11/28/2021 13:00,Buccaneers,-3,at Colts,52.5,-160,134
11/28/2021 13:00,Panthers,-2,at Dolphins,42,-128,109
11/28/2021 13:00,at Patriots,-6,Titans,44.5,225,-274
11/28/2021 13:00,Eagles,-3.5,at Giants,46,-177,148
11/28/2021 13:00,Falcons,-1.5,at Jaguars,46.5,-121,101
11/28/2021 13:00,at Texans,-2.5,Jets,44,124,-146
11/28/2021 16:05,Chargers,-3,at Broncos,48,-149,125
11/28/2021 16:25,at Packers,-0.5,Rams,47.5,-108,-110
11/28/2021 16:25,at 49ers,-3,Vikings,48,137,-162
11/28/2021 20:20,at Ravens,-3.5,Browns,46,150,-180
11/29/2021 20:15,at Football Team,-0.5,Seahawks,46,-105,-113
