12/9/2021 20:20,at Vikings,-3.5,Steelers,45,151,-179
12/12/2021 13:00,at Browns,-3,Ravens,42.5,124,-147
12/12/2021 13:00,at Titans,-8.5,Jaguars,43.5,343,-441
12/12/2021 13:00,at Chiefs,-9.5,Raiders,48,353,-456
12/12/2021 13:00,Saints,-5.5,at Jets,43,-240,198
12/12/2021 13:00,Cowboys,-4.5,at Football Team,48,-205,172
12/12/2021 13:00,at Panthers,-3,Falcons,41.5,120,-142
12/12/2021 13:00,Seahawks,-8.5,at Texans,40.5,-405,317
12/12/2021 16:05,at Broncos,-10.5,Lions,42,366,-476
12/12/2021 16:05,at Chargers,-9.5,Giants,43,338,-429
12/12/2021 16:25,at Buccaneers,-3.5,Bills,53.5,149,-177
12/12/2021 16:25,49ers,-1.5,at Bengals,48.5,-125,105
12/12/2021 20:20,at Packers,-12.5,Bears,43,461,-634
12/13/2021 20:15,at Cardinals,-2.5,Rams,51.5,115,-136
