11/11/2021 20:20,Ravens,-8.5,at Dolphins,46,-413,326
11/14/2021 13:00,at Cowboys,-9,Falcons,55,313,-397
11/14/2021 13:00,at Titans,-2.5,Saints,44,125,-148
11/14/2021 13:00,at Colts,-10.5,Jaguars,47.5,347,-446
11/14/2021 13:00,at Patriots,-2.5,Browns,45,114,-136
11/14/2021 13:00,Bills,-12.5,at Jets,47.5,-678,495
11/14/2021 13:00,at Steelers,-8.5,Lions,42.5,295,-373
11/14/2021 13:00,Buccaneers,-9.5,at Football Team,51,-453,351
11/14/2021 16:05,at Cardinals,-10.5,Panthers,44.5,400,-539
11/14/2021 16:05,at Chargers,-3.5,Vikings,53.5,139,-166
11/14/2021 16:25,at Broncos,-2,Eagles,45.5,109,-130
11/14/2021 16:25,at Packers,-3.5,Seahawks,49.5,149,-177
11/14/2021 20:20,Chiefs,-2.5,at Raiders,52,-146,123
11/15/2021 20:15,Rams,-4,at 49ers,49.5,-197,162
