12/2/2021 20:20,Cowboys,-6,at Saints,46,-262,218
12/5/2021 13:00,Buccaneers,-10.5,at Falcons,50.5,-524,394
12/5/2021 13:00,Cardinals,-7.5,at Bears,42.5,-344,271
12/5/2021 13:00,at Bengals,-3,Chargers,49.5,137,-162
12/5/2021 13:00,Vikings,-7.5,at Lions,46.5,-343,273
12/5/2021 13:00,at Dolphins,-6,Giants,39.5,210,-252
12/5/2021 13:00,Eagles,-6.5,at Jets,45,-281,231
12/5/2021 13:00,Colts,-10.5,at Texans,45,-476,359
12/5/2021 16:05,at Raiders,-1,Football Team,49.5,100,-119
12/5/2021 16:05,at Rams,-12.5,Jaguars,48,463,-646
12/5/2021 16:25,Ravens,-4.5,at Steelers,44,-209,174
12/5/2021 16:25,49ers,-3,at Seahawks,45.5,-172,144
12/5/2021 20:20,at Chiefs,-9.5,Broncos,47,336,-433
12/6/2021 20:15,at Bills,-2.5,Patriots,41,119,-141
