1/2/2022 13:00,at Bills,-14.5,Falcons,44,637,-966
1/2/2022 13:00,at Bears,-6,Giants,37,214,-260
1/2/2022 13:00,Chiefs,-4.5,at Bengals,51,-200,167
1/2/2022 13:00,at Titans,-4,Dolphins,39.5,148,-176
1/2/2022 13:00,at Colts,-7,Raiders,44.5,249,-307
1/2/2022 13:00,at Patriots,-16.5,Jaguars,41.5,750,-1211
1/2/2022 13:00,Buccaneers,-13,at Jets,45.5,-695,496
1/2/2022 13:00,Eagles,-4.5,at Football Team,45,-204,172
1/2/2022 13:00,Rams,-5.5,at Ravens,46.5,-231,191
1/2/2022 16:05,at Chargers,-7.5,Broncos,45,262,-328
1/2/2022 16:05,at 49ers,-12.5,Texans,43.5,496,-692
1/2/2022 16:25,at Seahawks,-7.5,Lions,41.5,273,-340
1/2/2022 16:25,at Saints,-6.5,Panthers,37.5,221,-271
1/2/2022 16:25,at Cowboys,-6,Cardinals,51.5,202,-246
1/2/2022 20:20,at Packers,-13,Vikings,42.5,549,-777
1/3/2022 20:15,Browns,-3.5,at Steelers,41,-176,148
