10/28/2021 20:20,at Cardinals,-6,Packers,50.5,223,-274
10/31/2021 13:00,at Falcons,-3,Panthers,46.5,138,-163
10/31/2021 13:00,at Bills,-14,Dolphins,48.5,623,-947
10/31/2021 13:00,49ers,-4,at Bears,39,-206,172
10/31/2021 13:00,at Browns,-4,Steelers,42.5,173,-207
10/31/2021 13:00,Eagles,-3.5,at Lions,48,-186,157
10/31/2021 13:00,at Colts,-3,Titans,51,127,-150
10/31/2021 13:00,Bengals,-11,at Jets,42.5,-564,418
10/31/2021 13:00,Rams,-15.5,at Texans,46.5,-1136,727
10/31/2021 16:05,at Chargers,-4.5,Patriots,49.5,180,-218
10/31/2021 16:05,at Seahawks,-3.5,Jaguars,44,158,-188
10/31/2021 16:25,at Broncos,-3.5,Football Team,45,152,-181
10/31/2021 16:25,Buccaneers,-4.5,at Saints,49.5,-218,179
10/31/2021 20:20,at Vikings,-3,Cowboys,52,129,-153
11/1/2021 20:15,at Chiefs,-9.5,Giants,52,341,-436
