11/18/2021 20:20,Patriots,-6.5,at Falcons,47,-297,238
11/21/2021 13:00,at Bills,-7,Colts,49.5,263,-332
11/21/2021 13:00,Ravens,-6,at Bears,44.5,-258,212
11/21/2021 13:00,at Browns,-12,Lions,42.5,431,-582
11/21/2021 13:00,at Titans,-10.5,Texans,45,345,-447
11/21/2021 13:00,Packers,-1,at Vikings,47.5,-117,-103
11/21/2021 13:00,Dolphins,-3.5,at Jets,44.5,-182,153
11/21/2021 13:00,at Eagles,-3,Saints,42.5,124,-147
11/21/2021 13:00,at Panthers,-3.5,Football Team,43,138,-164
11/21/2021 13:00,49ers,-6.5,at Jaguars,45.5,-290,236
11/21/2021 16:05,Bengals,-1,at Raiders,50,-116,-104
11/21/2021 16:25,at Chiefs,-2.5,Cowboys,56.5,117,-138
11/21/2021 16:25,Cardinals,-1.5,at Seahawks,48,-124,104
11/21/2021 20:20,at Chargers,-5.5,Steelers,47.5,197,-237
11/22/2021 20:15,at Buccaneers,-11,Giants,49.5,405,-543
