12/23/2021 20:20,49ers,-3.5,at Titans,45.5,-176,148
12/25/2021 16:30,at Packers,-7.5,Browns,46.5,277,-349
12/25/2021 20:15,at Cardinals,-2.5,Colts,49,113,-134
12/26/2021 13:00,at Falcons,-6.5,Lions,42.5,240,-295
12/26/2021 13:00,at Bengals,-4.5,Ravens,44,178,-213
12/26/2021 13:00,Rams,-3.5,at Vikings,48.5,-181,153
12/26/2021 13:00,at Patriots,-2,Bills,43.5,110,-130
12/26/2021 13:00,at Jets,-1.5,Jaguars,41.5,104,-123
12/26/2021 13:00,at Eagles,-10,Giants,40.5,357,-458
12/26/2021 13:00,Buccaneers,-9.5,at Panthers,42.5,-423,333
12/26/2021 13:00,Chargers,-10.5,at Texans,46,-486,373
12/26/2021 16:05,at Seahawks,-6.5,Bears,41.5,233,-283
12/26/2021 16:25,at Chiefs,-8.5,Steelers,45,321,-408
12/26/2021 16:25,Broncos,-0.5,at Raiders,41,-111,-108
12/26/2021 20:20,at Cowboys,-10.5,Football Team,47,361,-466
12/27/2021 20:15,Dolphins,-2.5,at Saints,37.5,-142,120
