10/7/2021 20:20,Rams,-2.5,at Seahawks,53,-145,124
10/10/2021 9:30,at Falcons,-3,Jets,45,125,-148
10/10/2021 13:00,Packers,-3,at Bengals,50,-151,129
10/10/2021 13:00,at Vikings,-10,Lions,49,343,-440
10/10/2021 13:00,Broncos,-0.5,at Steelers,39.5,-116,-104
10/10/2021 13:00,at Buccaneers,-10,Dolphins,48,357,-466
10/10/2021 13:00,Saints,-2,at Football Team,43.5,-134,114
10/10/2021 13:00,at Panthers,-3,Eagles,45,139,-163
10/10/2021 13:00,Titans,-4.5,at Jaguars,48.5,-202,167
10/10/2021 13:00,Patriots,-8.5,at Texans,40,-411,323
10/10/2021 16:05,at Raiders,-5.5,Bears,45,200,-242
10/10/2021 16:05,at Chargers,-2.5,Browns,47,115,-137
10/10/2021 16:25,at Cowboys,-7,Giants,52,257,-323
10/10/2021 16:25,at Cardinals,-5,49ers,50,194,-237
10/10/2021 20:20,at Chiefs,-3,Bills,56.5,126,-149
10/11/2021 20:15,at Ravens,-7,Colts,46,256,-328
