9/23/2021 20:20,Panthers,-8.5,at Texans,43,-402,317
9/26/2021 13:00,at Bills,-7.5,Football Team,45.5,278,-348
9/26/2021 13:00,at Browns,-7,Bears,45.5,265,-339
9/26/2021 13:00,Ravens,-8,at Lions,50,-410,322
9/26/2021 13:00,at Titans,-5.5,Colts,48,208,-253
9/26/2021 13:00,at Chiefs,-6.5,Chargers,54.5,246,-307
9/26/2021 13:00,at Patriots,-2.5,Saints,42.5,127,-149
9/26/2021 13:00,at Giants,-3,Falcons,47.5,127,-151
9/26/2021 13:00,at Steelers,-3,Bengals,43,141,-168
9/26/2021 13:00,Cardinals,-7.5,at Jaguars,51.5,-374,294
9/26/2021 16:05,at Broncos,-10.5,Jets,41.5,432,-576
9/26/2021 16:05,at Raiders,-4,Dolphins,44,161,-194
9/26/2021 16:25,Buccaneers,-1,at Rams,55.5,-122,102
9/26/2021 16:25,Seahawks,-1.5,at Vikings,55,-125,105
9/26/2021 20:20,at 49ers,-3.5,Packers,50,145,-174
9/27/2021 20:15,at Cowboys,-4,Eagles,52,156,-184
