QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,QB,Lamar Jackson (19188635),Lamar Jackson,19188635,QB,8000,KC@BAL 09/19/2021 08:20PM ET,BAL,20
,,,,,,,,,,RB,Nick Chubb (19188747),Nick Chubb,19188747,RB/FLEX,7800,HOU@CLE 09/19/2021 01:00PM ET,CLE,23.1
,,,,,,,,,,WR,Stefon Diggs (19189143),Stefon Diggs,19189143,WR/FLEX,7700,BUF@MIA 09/19/2021 01:00PM ET,BUF,15.9
,,,,,,,,,,TE,Darren Waller (19189753),Darren Waller,19189753,TE/FLEX,7600,LV@PIT 09/19/2021 01:00PM ET,LV,29.5
,,,,,,,,,,WR,DK Metcalf (19189145),DK Metcalf,19189145,WR/FLEX,7600,TEN@SEA 09/19/2021 04:25PM ET,SEA,16
,,,,,,,,,,WR,Calvin Ridley (19189147),Calvin Ridley,19189147,WR/FLEX,7500,ATL@TB 09/19/2021 04:05PM ET,ATL,10.1
,,,,,,,,,,QB,Russell Wilson (19188636),Russell Wilson,19188636,QB,7500,TEN@SEA 09/19/2021 04:25PM ET,SEA,27.06
,,,,,,,,,,WR,Justin Jefferson (19189149),Justin Jefferson,19189149,WR/FLEX,7400,MIN@ARI 09/19/2021 04:05PM ET,MIN,12.54
,,,,,,,,,,RB,Austin Ekeler (19188749),Austin Ekeler,19188749,RB/FLEX,7300,DAL@LAC 09/19/2021 04:25PM ET,LAC,11.7
,,,,,,,,,,QB,Josh Allen (19188637),Josh Allen,19188637,QB,7200,BUF@MIA 09/19/2021 01:00PM ET,BUF,18.2
,,,,,,,,,,RB,Jonathan Taylor (19188751),Jonathan Taylor,19188751,RB/FLEX,7200,LAR@IND 09/19/2021 01:00PM ET,IND,17.6
,,,,,,,,,,WR,Tyler Lockett (19189151),Tyler Lockett,19189151,WR/FLEX,7200,TEN@SEA 09/19/2021 04:25PM ET,SEA,29
,,,,,,,,,,WR,Adam Thielen (19189153),Adam Thielen,19189153,WR/FLEX,7100,MIN@ARI 09/19/2021 04:05PM ET,MIN,30.2
,,,,,,,,,,RB,D'Andre Swift (19188753),D'Andre Swift,19188753,RB/FLEX,7100,DET@GB 09/20/2021 08:15PM ET,DET,24.4
,,,,,,,,,,RB,Joe Mixon (19188755),Joe Mixon,19188755,RB/FLEX,7000,CIN@CHI 09/19/2021 01:00PM ET,CIN,28
,,,,,,,,,,RB,Saquon Barkley (19188757),Saquon Barkley,19188757,RB/FLEX,7000,NYG@WAS 09/16/2021 08:20PM ET,NYG,3.7
,,,,,,,,,,WR,Keenan Allen (19189155),Keenan Allen,19189155,WR/FLEX,7000,DAL@LAC 09/19/2021 04:25PM ET,LAC,22
,,,,,,,,,,RB,Miles Sanders (19188759),Miles Sanders,19188759,RB/FLEX,6900,SF@PHI 09/19/2021 01:00PM ET,PHI,17.3
,,,,,,,,,,QB,Tom Brady (19188638),Tom Brady,19188638,QB,6900,ATL@TB 09/19/2021 04:05PM ET,TB,32.16
,,,,,,,,,,WR,A.J. Brown (19189157),A.J. Brown,19189157,WR/FLEX,6900,TEN@SEA 09/19/2021 04:25PM ET,TEN,14.9
,,,,,,,,,,QB,Dak Prescott (19188639),Dak Prescott,19188639,QB,6800,DAL@LAC 09/19/2021 04:25PM ET,DAL,31.42
,,,,,,,,,,WR,Amari Cooper (19189159),Amari Cooper,19189159,WR/FLEX,6800,DAL@LAC 09/19/2021 04:25PM ET,DAL,41.9
,,,,,,,,,,RB,Aaron Jones (19188761),Aaron Jones,19188761,RB/FLEX,6800,DET@GB 09/20/2021 08:15PM ET,GB,4.2
,,,,,,,,,,WR,Deebo Samuel (19189161),Deebo Samuel,19189161,WR/FLEX,6700,SF@PHI 09/19/2021 01:00PM ET,SF,35.9
,,,,,,,,,,QB,Justin Herbert (19188640),Justin Herbert,19188640,QB,6700,DAL@LAC 09/19/2021 04:25PM ET,LAC,18.38
,,,,,,,,,,RB,Clyde Edwards-Helaire (19188763),Clyde Edwards-Helaire,19188763,RB/FLEX,6700,KC@BAL 09/19/2021 08:20PM ET,KC,10.2
,,,,,,,,,,QB,Deshaun Watson (19188642),Deshaun Watson,19188642,QB,6600,HOU@CLE 09/19/2021 01:00PM ET,HOU,0
,,,,,,,,,,WR,Chris Godwin (19189163),Chris Godwin,19189163,WR/FLEX,6600,ATL@TB 09/19/2021 04:05PM ET,TB,27.5
,,,,,,,,,,QB,Aaron Rodgers (19188641),Aaron Rodgers,19188641,QB,6600,DET@GB 09/20/2021 08:15PM ET,GB,3.32
,,,,,,,,,,QB,Jalen Hurts (19188643),Jalen Hurts,19188643,QB,6500,SF@PHI 09/19/2021 01:00PM ET,PHI,28.76
,,,,,,,,,,WR,Michael Thomas (19189165),Michael Thomas,19189165,WR/FLEX,6500,NO@CAR 09/19/2021 01:00PM ET,NO,0
,,,,,,,,,,RB,James Robinson (19188765),James Robinson,19188765,RB/FLEX,6400,DEN@JAX 09/19/2021 01:00PM ET,JAX,8.4
,,,,,,,,,,TE,George Kittle (19189755),George Kittle,19189755,TE/FLEX,6400,SF@PHI 09/19/2021 01:00PM ET,SF,11.8
,,,,,,,,,,QB,Matthew Stafford (19188644),Matthew Stafford,19188644,QB,6400,LAR@IND 09/19/2021 01:00PM ET,LAR,27.34
,,,,,,,,,,WR,Diontae Johnson (19189169),Diontae Johnson,19189169,WR/FLEX,6400,LV@PIT 09/19/2021 01:00PM ET,PIT,14.6
,,,,,,,,,,WR,CeeDee Lamb (19189167),CeeDee Lamb,19189167,WR/FLEX,6400,DAL@LAC 09/19/2021 04:25PM ET,DAL,26.4
,,,,,,,,,,WR,Jarvis Landry (19189171),Jarvis Landry,19189171,WR/FLEX,6300,HOU@CLE 09/19/2021 01:00PM ET,CLE,19.4
,,,,,,,,,,RB,Antonio Gibson (19188769),Antonio Gibson,19188769,RB/FLEX,6300,NYG@WAS 09/16/2021 08:20PM ET,WAS,12.8
,,,,,,,,,,RB,Najee Harris (19188767),Najee Harris,19188767,RB/FLEX,6300,LV@PIT 09/19/2021 01:00PM ET,PIT,5.9
,,,,,,,,,,QB,Ryan Tannehill (19188645),Ryan Tannehill,19188645,QB,6300,TEN@SEA 09/19/2021 04:25PM ET,TEN,17.18
,,,,,,,,,,WR,Julio Jones (19189173),Julio Jones,19189173,WR/FLEX,6300,TEN@SEA 09/19/2021 04:25PM ET,TEN,5.9
,,,,,,,,,,WR,Allen Robinson II (19189177),Allen Robinson II,19189177,WR/FLEX,6200,CIN@CHI 09/19/2021 01:00PM ET,CHI,9.5
,,,,,,,,,,WR,Terry McLaurin (19189175),Terry McLaurin,19189175,WR/FLEX,6200,NYG@WAS 09/16/2021 08:20PM ET,WAS,10.2
,,,,,,,,,,QB,Kirk Cousins (19188646),Kirk Cousins,19188646,QB,6200,MIN@ARI 09/19/2021 04:05PM ET,MIN,25.04
,,,,,,,,,,RB,Ezekiel Elliott (19188771),Ezekiel Elliott,19188771,RB/FLEX,6200,DAL@LAC 09/19/2021 04:25PM ET,DAL,5.9
,,,,,,,,,,RB,David Montgomery (19188773),David Montgomery,19188773,RB/FLEX,6100,CIN@CHI 09/19/2021 01:00PM ET,CHI,21.8
,,,,,,,,,,QB,Jameis Winston (19188647),Jameis Winston,19188647,QB,6100,NO@CAR 09/19/2021 01:00PM ET,NO,29.62
,,,,,,,,,,WR,Mike Evans (19189181),Mike Evans,19189181,WR/FLEX,6100,ATL@TB 09/19/2021 04:05PM ET,TB,5.4
,,,,,,,,,,RB,Chris Carson (19188775),Chris Carson,19188775,RB/FLEX,6100,TEN@SEA 09/19/2021 04:25PM ET,SEA,13.7
,,,,,,,,,,WR,Mike Williams (19189179),Mike Williams,19189179,WR/FLEX,6100,DAL@LAC 09/19/2021 04:25PM ET,LAC,22.2
,,,,,,,,,,QB,Baker Mayfield (19188648),Baker Mayfield,19188648,QB,6000,HOU@CLE 09/19/2021 01:00PM ET,CLE,16.64
,,,,,,,,,,QB,Trevor Lawrence (19188649),Trevor Lawrence,19188649,QB,6000,DEN@JAX 09/19/2021 01:00PM ET,JAX,25.08
,,,,,,,,,,WR,Cooper Kupp (19189183),Cooper Kupp,19189183,WR/FLEX,6000,LAR@IND 09/19/2021 01:00PM ET,LAR,26.8
,,,,,,,,,,RB,Josh Jacobs (19188777),Josh Jacobs,19188777,RB/FLEX,6000,LV@PIT 09/19/2021 01:00PM ET,LV,17
,,,,,,,,,,WR,Antonio Brown (19189185),Antonio Brown,19189185,WR/FLEX,6000,ATL@TB 09/19/2021 04:05PM ET,TB,26.7
,,,,,,,,,,RB,Myles Gaskin (19188781),Myles Gaskin,19188781,RB/FLEX,5900,BUF@MIA 09/19/2021 01:00PM ET,MIA,12.6
,,,,,,,,,,WR,Brandin Cooks (19189187),Brandin Cooks,19189187,WR/FLEX,5900,HOU@CLE 09/19/2021 01:00PM ET,HOU,21.2
,,,,,,,,,,RB,Melvin Gordon III (19188779),Melvin Gordon III,19188779,RB/FLEX,5900,DEN@JAX 09/19/2021 01:00PM ET,DEN,23.8
,,,,,,,,,,QB,Ben Roethlisberger (19188650),Ben Roethlisberger,19188650,QB,5900,LV@PIT 09/19/2021 01:00PM ET,PIT,12.02
,,,,,,,,,,WR,DJ Moore (19189189),DJ Moore,19189189,WR/FLEX,5900,NO@CAR 09/19/2021 01:00PM ET,CAR,15.4
,,,,,,,,,,TE,Mark Andrews (19189757),Mark Andrews,19189757,TE/FLEX,5900,KC@BAL 09/19/2021 08:20PM ET,BAL,5
,,,,,,,,,,RB,Kareem Hunt (19188783),Kareem Hunt,19188783,RB/FLEX,5800,HOU@CLE 09/19/2021 01:00PM ET,CLE,17.1
,,,,,,,,,,QB,Joe Burrow (19188651),Joe Burrow,19188651,QB,5800,CIN@CHI 09/19/2021 01:00PM ET,CIN,18.64
,,,,,,,,,,WR,Robby Anderson (19189191),Robby Anderson,19189191,WR/FLEX,5800,NO@CAR 09/19/2021 01:00PM ET,CAR,12.7
,,,,,,,,,,WR,Kenny Golladay (19189195),Kenny Golladay,19189195,WR/FLEX,5700,NYG@WAS 09/16/2021 08:20PM ET,NYG,10.4
,,,,,,,,,,QB,Jimmy Garoppolo (19188652),Jimmy Garoppolo,19188652,QB,5700,SF@PHI 09/19/2021 01:00PM ET,SF,18.76
,,,,,,,,,,RB,Darrell Henderson Jr. (19188785),Darrell Henderson Jr.,19188785,RB/FLEX,5700,LAR@IND 09/19/2021 01:00PM ET,LAR,15.7
,,,,,,,,,,WR,Robert Woods (19189193),Robert Woods,19189193,WR/FLEX,5700,LAR@IND 09/19/2021 01:00PM ET,LAR,12.4
,,,,,,,,,,WR,JuJu Smith-Schuster (19189197),JuJu Smith-Schuster,19189197,WR/FLEX,5700,LV@PIT 09/19/2021 01:00PM ET,PIT,9.2
,,,,,,,,,,WR,Sammy Watkins (19189199),Sammy Watkins,19189199,WR/FLEX,5700,KC@BAL 09/19/2021 08:20PM ET,BAL,13.6
,,,,,,,,,,QB,Taylor Heinicke (19188654),Taylor Heinicke,19188654,QB,5600,NYG@WAS 09/16/2021 08:20PM ET,WAS,10.58
,,,,,,,,,,WR,DJ Chark Jr. (19189203),DJ Chark Jr.,19189203,WR/FLEX,5600,DEN@JAX 09/19/2021 01:00PM ET,JAX,17.6
,,,,,,,,,,RB,Raheem Mostert (19188787),Raheem Mostert,19188787,RB/FLEX,5600,SF@PHI 09/19/2021 01:00PM ET,SF,2
,,,,,,,,,,WR,Chase Claypool (19189201),Chase Claypool,19189201,WR/FLEX,5600,LV@PIT 09/19/2021 01:00PM ET,PIT,10
,,,,,,,,,,QB,Matt Ryan (19188653),Matt Ryan,19188653,QB,5600,ATL@TB 09/19/2021 04:05PM ET,ATL,7.36
,,,,,,,,,,WR,Marquise Brown (19189205),Marquise Brown,19189205,WR/FLEX,5600,KC@BAL 09/19/2021 08:20PM ET,BAL,19.4
,,,,,,,,,,QB,Tua Tagovailoa (19188656),Tua Tagovailoa,19188656,QB,5500,BUF@MIA 09/19/2021 01:00PM ET,MIA,17.18
,,,,,,,,,,WR,DeVante Parker (19189207),DeVante Parker,19189207,WR/FLEX,5500,BUF@MIA 09/19/2021 01:00PM ET,MIA,12.1
,,,,,,,,,,QB,Tyrod Taylor (19188655),Tyrod Taylor,19188655,QB,5500,HOU@CLE 09/19/2021 01:00PM ET,HOU,23.64
,,,,,,,,,,WR,Sterling Shepard (19189209),Sterling Shepard,19189209,WR/FLEX,5500,NYG@WAS 09/16/2021 08:20PM ET,NYG,27.3
,,,,,,,,,,WR,Brandon Aiyuk (19189211),Brandon Aiyuk,19189211,WR/FLEX,5500,SF@PHI 09/19/2021 01:00PM ET,SF,0
,,,,,,,,,,RB,Mike Davis (19188789),Mike Davis,19188789,RB/FLEX,5500,ATL@TB 09/19/2021 04:05PM ET,ATL,10.2
,,,,,,,,,,RB,Ty'Son Williams (19188791),Ty'Son Williams,19188791,RB/FLEX,5500,KC@BAL 09/19/2021 08:20PM ET,BAL,18.4
,,,,,,,,,,TE,T.J. Hockenson (19189759),T.J. Hockenson,19189759,TE/FLEX,5500,DET@GB 09/20/2021 08:15PM ET,DET,25.7
,,,,,,,,,,WR,Tee Higgins (19189213),Tee Higgins,19189213,WR/FLEX,5400,CIN@CHI 09/19/2021 01:00PM ET,CIN,15.8
,,,,,,,,,,QB,Mac Jones (19188659),Mac Jones,19188659,QB,5400,NE@NYJ 09/19/2021 01:00PM ET,NE,15.24
,,,,,,,,,,RB,Damien Harris (19188793),Damien Harris,19188793,RB/FLEX,5400,NE@NYJ 09/19/2021 01:00PM ET,NE,15.7
,,,,,,,,,,QB,Teddy Bridgewater (19188657),Teddy Bridgewater,19188657,QB,5400,DEN@JAX 09/19/2021 01:00PM ET,DEN,20.46
,,,,,,,,,,WR,DeVonta Smith (19189215),DeVonta Smith,19189215,WR/FLEX,5400,SF@PHI 09/19/2021 01:00PM ET,PHI,19.1
,,,,,,,,,,QB,Jared Goff (19188658),Jared Goff,19188658,QB,5400,DET@GB 09/20/2021 08:15PM ET,DET,32.92
,,,,,,,,,,QB,Ryan Fitzpatrick (19188661),Ryan Fitzpatrick,19188661,QB,5300,NYG@WAS 09/16/2021 08:20PM ET,WAS,0.72
,,,,,,,,,,QB,Daniel Jones (19188662),Daniel Jones,19188662,QB,5300,NYG@WAS 09/16/2021 08:20PM ET,NYG,22.38
,,,,,,,,,,WR,Corey Davis (19189217),Corey Davis,19189217,WR/FLEX,5300,NE@NYJ 09/19/2021 01:00PM ET,NYJ,26.7
,,,,,,,,,,QB,Derek Carr (19188660),Derek Carr,19188660,QB,5300,LV@PIT 09/19/2021 01:00PM ET,LV,28
,,,,,,,,,,RB,Tony Pollard (19188795),Tony Pollard,19188795,RB/FLEX,5300,DAL@LAC 09/19/2021 04:25PM ET,DAL,8.3
,,,,,,,,,,RB,Latavius Murray (19188797),Latavius Murray,19188797,RB/FLEX,5300,KC@BAL 09/19/2021 08:20PM ET,BAL,8.8
,,,,,,,,,,RB,David Johnson (19188799),David Johnson,19188799,RB/FLEX,5200,HOU@CLE 09/19/2021 01:00PM ET,HOU,11.8
,,,,,,,,,,WR,Odell Beckham Jr. (19189219),Odell Beckham Jr.,19189219,WR/FLEX,5200,HOU@CLE 09/19/2021 01:00PM ET,CLE,0
,,,,,,,,,,QB,Andy Dalton (19188663),Andy Dalton,19188663,QB,5200,CIN@CHI 09/19/2021 01:00PM ET,CHI,7.54
,,,,,,,,,,WR,Courtland Sutton (19189221),Courtland Sutton,19189221,WR/FLEX,5200,DEN@JAX 09/19/2021 01:00PM ET,DEN,2.4
,,,,,,,,,,QB,Carson Wentz (19188664),Carson Wentz,19188664,QB,5200,LAR@IND 09/19/2021 01:00PM ET,IND,19.34
,,,,,,,,,,QB,Sam Darnold (19188665),Sam Darnold,19188665,QB,5200,NO@CAR 09/19/2021 01:00PM ET,CAR,20.06
,,,,,,,,,,TE,Kyle Pitts (19189761),Kyle Pitts,19189761,TE/FLEX,5200,ATL@TB 09/19/2021 04:05PM ET,ATL,7.1
,,,,,,,,,,RB,Jamaal Williams (19188801),Jamaal Williams,19188801,RB/FLEX,5200,DET@GB 09/20/2021 08:15PM ET,DET,25
,,,,,,,,,,TE,Logan Thomas (19189763),Logan Thomas,19189763,TE/FLEX,5100,NYG@WAS 09/16/2021 08:20PM ET,WAS,12
,,,,,,,,,,QB,Zach Wilson (19188666),Zach Wilson,19188666,QB,5100,NE@NYJ 09/19/2021 01:00PM ET,NYJ,19.32
,,,,,,,,,,WR,Jakobi Meyers (19189225),Jakobi Meyers,19189225,WR/FLEX,5100,NE@NYJ 09/19/2021 01:00PM ET,NE,10.4
,,,,,,,,,,WR,Jerry Jeudy (19189223),Jerry Jeudy,19189223,WR/FLEX,5100,DEN@JAX 09/19/2021 01:00PM ET,DEN,13.2
,,,,,,,,,,RB,Leonard Fournette (19188803),Leonard Fournette,19188803,RB/FLEX,5100,ATL@TB 09/19/2021 04:05PM ET,TB,10.9
,,,,,,,,,,QB,Mitchell Trubisky (19188667),Mitchell Trubisky,19188667,QB,5000,BUF@MIA 09/19/2021 01:00PM ET,BUF,0
,,,,,,,,,,RB,Mark Ingram II (19188805),Mark Ingram II,19188805,RB/FLEX,5000,HOU@CLE 09/19/2021 01:00PM ET,HOU,14.5
,,,,,,,,,,QB,Justin Fields (19188668),Justin Fields,19188668,QB,5000,CIN@CHI 09/19/2021 01:00PM ET,CHI,6.7
,,,,,,,,,,WR,Ja'Marr Chase (19189227),Ja'Marr Chase,19189227,WR/FLEX,5000,CIN@CHI 09/19/2021 01:00PM ET,CIN,23.9
,,,,,,,,,,RB,Eli Mitchell (19188811),Eli Mitchell,19188811,RB/FLEX,5000,SF@PHI 09/19/2021 01:00PM ET,SF,19.4
,,,,,,,,,,RB,Sony Michel (19188807),Sony Michel,19188807,RB/FLEX,5000,LAR@IND 09/19/2021 01:00PM ET,LAR,0.2
,,,,,,,,,,RB,Alexander Mattison (19188809),Alexander Mattison,19188809,RB/FLEX,5000,MIN@ARI 09/19/2021 04:05PM ET,MIN,1.6
,,,,,,,,,,WR,Christian Kirk (19189229),Christian Kirk,19189229,WR/FLEX,5000,MIN@ARI 09/19/2021 04:05PM ET,ARI,24
,,,,,,,,,,RB,Devin Singletary (19188813),Devin Singletary,19188813,RB/FLEX,4900,BUF@MIA 09/19/2021 01:00PM ET,BUF,11
,,,,,,,,,,RB,Damien Williams (19188815),Damien Williams,19188815,RB/FLEX,4900,CIN@CHI 09/19/2021 01:00PM ET,CHI,8
,,,,,,,,,,WR,Laviska Shenault Jr. (19189233),Laviska Shenault Jr.,19189233,WR/FLEX,4900,DEN@JAX 09/19/2021 01:00PM ET,JAX,12.9
,,,,,,,,,,QB,Gardner Minshew II (19188669),Gardner Minshew II,19188669,QB,4900,SF@PHI 09/19/2021 01:00PM ET,PHI,0
,,,,,,,,,,RB,Kenyan Drake (19188817),Kenyan Drake,19188817,RB/FLEX,4900,LV@PIT 09/19/2021 01:00PM ET,LV,12
,,,,,,,,,,RB,Chase Edmonds (19188819),Chase Edmonds,19188819,RB/FLEX,4900,MIN@ARI 09/19/2021 04:05PM ET,ARI,14.6
,,,,,,,,,,WR,Michael Gallup (19189231),Michael Gallup,19189231,WR/FLEX,4900,DAL@LAC 09/19/2021 04:25PM ET,DAL,7.6
,,,,,,,,,,WR,Will Fuller V (19189237),Will Fuller V,19189237,WR/FLEX,4800,BUF@MIA 09/19/2021 01:00PM ET,MIA,0
,,,,,,,,,,QB,Kyle Allen (19188673),Kyle Allen,19188673,QB,4800,NYG@WAS 09/16/2021 08:20PM ET,WAS,0
,,,,,,,,,,RB,J.D. McKissic (19188823),J.D. McKissic,19188823,RB/FLEX,4800,NYG@WAS 09/16/2021 08:20PM ET,WAS,0.8
,,,,,,,,,,WR,Nelson Agholor (19189239),Nelson Agholor,19189239,WR/FLEX,4800,NE@NYJ 09/19/2021 01:00PM ET,NE,18.2
,,,,,,,,,,QB,Drew Lock (19188670),Drew Lock,19188670,QB,4800,DEN@JAX 09/19/2021 01:00PM ET,DEN,0
,,,,,,,,,,QB,Trey Lance (19188672),Trey Lance,19188672,QB,4800,SF@PHI 09/19/2021 01:00PM ET,SF,4.4
,,,,,,,,,,QB,Marcus Mariota (19188671),Marcus Mariota,19188671,QB,4800,LV@PIT 09/19/2021 01:00PM ET,LV,3.1
,,,,,,,,,,WR,Tre'Quan Smith (19189241),Tre'Quan Smith,19189241,WR/FLEX,4800,NO@CAR 09/19/2021 01:00PM ET,NO,0
,,,,,,,,,,RB,Ronald Jones II (19188821),Ronald Jones II,19188821,RB/FLEX,4800,ATL@TB 09/19/2021 04:05PM ET,TB,0.4
,,,,,,,,,,WR,Russell Gage (19189235),Russell Gage,19189235,WR/FLEX,4800,ATL@TB 09/19/2021 04:05PM ET,ATL,0
,,,,,,,,,,WR,Tyler Boyd (19189245),Tyler Boyd,19189245,WR/FLEX,4700,CIN@CHI 09/19/2021 01:00PM ET,CIN,6.2
,,,,,,,,,,RB,Devontae Booker (19188829),Devontae Booker,19188829,RB/FLEX,4700,NYG@WAS 09/16/2021 08:20PM ET,NYG,2.3
,,,,,,,,,,RB,Tevin Coleman (19188831),Tevin Coleman,19188831,RB/FLEX,4700,NE@NYJ 09/19/2021 01:00PM ET,NYJ,2.4
,,,,,,,,,,WR,Marvin Jones Jr. (19189247),Marvin Jones Jr.,19189247,WR/FLEX,4700,DEN@JAX 09/19/2021 01:00PM ET,JAX,18.7
,,,,,,,,,,RB,Nyheim Hines (19188825),Nyheim Hines,19188825,RB/FLEX,4700,LAR@IND 09/19/2021 01:00PM ET,IND,14.2
,,,,,,,,,,QB,Taysom Hill (19188675),Taysom Hill,19188675,QB,4700,NO@CAR 09/19/2021 01:00PM ET,NO,0.22
,,,,,,,,,,TE,Rob Gronkowski (19189765),Rob Gronkowski,19189765,TE/FLEX,4700,ATL@TB 09/19/2021 04:05PM ET,TB,29
,,,,,,,,,,RB,Darrel Williams (19188827),Darrel Williams,19188827,RB/FLEX,4700,KC@BAL 09/19/2021 08:20PM ET,KC,0.4
,,,,,,,,,,RB,Trenton Cannon (19188833),Trenton Cannon,19188833,RB/FLEX,4700,KC@BAL 09/19/2021 08:20PM ET,BAL,0.5
,,,,,,,,,,WR,Mecole Hardman (19189243),Mecole Hardman,19189243,WR/FLEX,4700,KC@BAL 09/19/2021 08:20PM ET,KC,4.9
,,,,,,,,,,QB,Jordan Love (19188674),Jordan Love,19188674,QB,4700,DET@GB 09/20/2021 08:15PM ET,GB,1.72
,,,,,,,,,,WR,Cole Beasley (19189249),Cole Beasley,19189249,WR/FLEX,4600,BUF@MIA 09/19/2021 01:00PM ET,BUF,14
,,,,,,,,,,RB,Phillip Lindsay (19188835),Phillip Lindsay,19188835,RB/FLEX,4600,HOU@CLE 09/19/2021 01:00PM ET,HOU,8.5
,,,,,,,,,,RB,James White (19188839),James White,19188839,RB/FLEX,4600,NE@NYJ 09/19/2021 01:00PM ET,NE,12.1
,,,,,,,,,,WR,Tim Patrick (19189251),Tim Patrick,19189251,WR/FLEX,4600,DEN@JAX 09/19/2021 01:00PM ET,DEN,13.9
,,,,,,,,,,RB,Trey Sermon (19188841),Trey Sermon,19188841,RB/FLEX,4600,SF@PHI 09/19/2021 01:00PM ET,SF,0
,,,,,,,,,,TE,Dallas Goedert (19189767),Dallas Goedert,19189767,TE/FLEX,4600,SF@PHI 09/19/2021 01:00PM ET,PHI,14.2
,,,,,,,,,,QB,Jake Luton (19188676),Jake Luton,19188676,QB,4600,TEN@SEA 09/19/2021 04:25PM ET,SEA,0
,,,,,,,,,,RB,Jeremy McNichols (19188837),Jeremy McNichols,19188837,RB/FLEX,4600,TEN@SEA 09/19/2021 04:25PM ET,TEN,6.3
,,,,,,,,,,RB,Devonta Freeman (19188843),Devonta Freeman,19188843,RB/FLEX,4600,KC@BAL 09/19/2021 08:20PM ET,BAL,0
,,,,,,,,,,RB,Zack Moss (19188845),Zack Moss,19188845,RB/FLEX,4500,BUF@MIA 09/19/2021 01:00PM ET,BUF,0
,,,,,,,,,,WR,Jaylen Waddle (19189255),Jaylen Waddle,19189255,WR/FLEX,4500,BUF@MIA 09/19/2021 01:00PM ET,MIA,16.1
,,,,,,,,,,QB,Case Keenum (19188677),Case Keenum,19188677,QB,4500,HOU@CLE 09/19/2021 01:00PM ET,CLE,0
,,,,,,,,,,RB,Ty Johnson (19188849),Ty Johnson,19188849,RB/FLEX,4500,NE@NYJ 09/19/2021 01:00PM ET,NYJ,3.6
,,,,,,,,,,WR,Jamison Crowder (19189257),Jamison Crowder,19189257,WR/FLEX,4500,NE@NYJ 09/19/2021 01:00PM ET,NYJ,0
,,,,,,,,,,TE,Jonnu Smith (19189769),Jonnu Smith,19189769,TE/FLEX,4500,NE@NYJ 09/19/2021 01:00PM ET,NE,9.8
,,,,,,,,,,WR,T.Y. Hilton (19189253),T.Y. Hilton,19189253,WR/FLEX,4500,LAR@IND 09/19/2021 01:00PM ET,IND,0
,,,,,,,,,,DST,Rams  (19190119),Rams ,19190119,DST,4500,LAR@IND 09/19/2021 01:00PM ET,LAR,8
,,,,,,,,,,RB,Chuba Hubbard (19188851),Chuba Hubbard,19188851,RB/FLEX,4500,NO@CAR 09/19/2021 01:00PM ET,CAR,2.4
