QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,WR,Tee Higgins (20768596),Tee Higgins,20768596,WR/FLEX,6900,KC@CIN 01/02/2022 01:00PM ET,CIN,17.15
,,,,,,,,,,RB,Cordarrelle Patterson (20768226),Cordarrelle Patterson,20768226,RB/FLEX,6900,ATL@BUF 01/02/2022 01:00PM ET,ATL,16.51
,,,,,,,,,,RB,Derrick Henry (20768228),Derrick Henry,20768228,RB/FLEX,6800,MIA@TEN 01/02/2022 01:00PM ET,TEN,26.04
,,,,,,,,,,QB,Justin Herbert (20768124),Justin Herbert,20768124,QB,6800,DEN@LAC 01/02/2022 04:05PM ET,LAC,24.98
,,,,,,,,,,WR,Jaylen Waddle (20768598),Jaylen Waddle,20768598,WR/FLEX,6700,MIA@TEN 01/02/2022 01:00PM ET,MIA,16.31
,,,,,,,,,,QB,Dak Prescott (20768125),Dak Prescott,20768125,QB,6700,ARI@DAL 01/02/2022 04:25PM ET,DAL,21.12
,,,,,,,,,,QB,Jalen Hurts (20768126),Jalen Hurts,20768126,QB,6600,PHI@WAS 01/02/2022 01:00PM ET,PHI,22.59
,,,,,,,,,,RB,Damien Harris (20768230),Damien Harris,20768230,RB/FLEX,6600,JAX@NE 01/02/2022 01:00PM ET,NE,14.78
,,,,,,,,,,WR,Amari Cooper (20768600),Amari Cooper,20768600,WR/FLEX,6600,ARI@DAL 01/02/2022 04:25PM ET,DAL,14.22
,,,,,,,,,,WR,Hunter Renfrow (20768602),Hunter Renfrow,20768602,WR/FLEX,6500,LV@IND 01/02/2022 01:00PM ET,LV,15.44
,,,,,,,,,,RB,David Montgomery (20768232),David Montgomery,20768232,RB/FLEX,6500,NYG@CHI 01/02/2022 01:00PM ET,CHI,15.64
,,,,,,,,,,WR,DK Metcalf (20768604),DK Metcalf,20768604,WR/FLEX,6500,DET@SEA 01/02/2022 04:25PM ET,SEA,13.71
,,,,,,,,,,RB,Javonte Williams (20768234),Javonte Williams,20768234,RB/FLEX,6400,DEN@LAC 01/02/2022 04:05PM ET,DEN,13.29
,,,,,,,,,,WR,Tyler Lockett (20768606),Tyler Lockett,20768606,WR/FLEX,6400,DET@SEA 01/02/2022 04:25PM ET,SEA,15.52
,,,,,,,,,,WR,DeVonta Smith (20768608),DeVonta Smith,20768608,WR/FLEX,6300,PHI@WAS 01/02/2022 01:00PM ET,PHI,11.81
,,,,,,,,,,RB,Ronald Jones II (20768236),Ronald Jones II,20768236,RB/FLEX,6300,TB@NYJ 01/02/2022 01:00PM ET,TB,5.17
,,,,,,,,,,TE,Darren Waller (20769120),Darren Waller,20769120,TE/FLEX,6300,LV@IND 01/02/2022 01:00PM ET,LV,13.53
,,,,,,,,,,WR,Terry McLaurin (20768610),Terry McLaurin,20768610,WR/FLEX,6200,PHI@WAS 01/02/2022 01:00PM ET,WAS,13.27
,,,,,,,,,,TE,Rob Gronkowski (20769122),Rob Gronkowski,20769122,TE/FLEX,6200,TB@NYJ 01/02/2022 01:00PM ET,TB,13.5
,,,,,,,,,,RB,Josh Jacobs (20768240),Josh Jacobs,20768240,RB/FLEX,6200,LV@IND 01/02/2022 01:00PM ET,LV,14.66
,,,,,,,,,,RB,Melvin Gordon III (20768238),Melvin Gordon III,20768238,RB/FLEX,6200,DEN@LAC 01/02/2022 04:05PM ET,DEN,12.59
,,,,,,,,,,QB,Russell Wilson (20768127),Russell Wilson,20768127,QB,6200,DET@SEA 01/02/2022 04:25PM ET,SEA,16.58
,,,,,,,,,,WR,Antonio Brown (20768612),Antonio Brown,20768612,WR/FLEX,6100,TB@NYJ 01/02/2022 01:00PM ET,TB,20.75
,,,,,,,,,,RB,James Conner (20768242),James Conner,20768242,RB/FLEX,6100,ARI@DAL 01/02/2022 04:25PM ET,ARI,16.46
,,,,,,,,,,RB,Rashaad Penny (20768244),Rashaad Penny,20768244,RB/FLEX,6100,DET@SEA 01/02/2022 04:25PM ET,SEA,8.78
,,,,,,,,,,QB,Taysom Hill (20768128),Taysom Hill,20768128,QB,6000,CAR@NO 01/02/2022 04:25PM ET,NO,10.23
,,,,,,,,,,RB,Saquon Barkley (20768250),Saquon Barkley,20768250,RB/FLEX,6000,NYG@CHI 01/02/2022 01:00PM ET,NYG,11.96
,,,,,,,,,,RB,Eli Mitchell (20768248),Eli Mitchell,20768248,RB/FLEX,6000,HOU@SF 01/02/2022 04:05PM ET,SF,16.39
,,,,,,,,,,WR,Brandin Cooks (20768614),Brandin Cooks,20768614,WR/FLEX,6000,HOU@SF 01/02/2022 04:05PM ET,HOU,15.61
,,,,,,,,,,RB,Justin Jackson (20768252),Justin Jackson,20768252,RB/FLEX,6000,DEN@LAC 01/02/2022 04:05PM ET,LAC,6.34
,,,,,,,,,,WR,Mike Williams (20768618),Mike Williams,20768618,WR/FLEX,6000,DEN@LAC 01/02/2022 04:05PM ET,LAC,15.24
,,,,,,,,,,RB,D'Andre Swift (20768246),D'Andre Swift,20768246,RB/FLEX,6000,DET@SEA 01/02/2022 04:25PM ET,DET,17.76
,,,,,,,,,,WR,Amon-Ra St. Brown (20768616),Amon-Ra St. Brown,20768616,WR/FLEX,6000,DET@SEA 01/02/2022 04:25PM ET,DET,11.05
,,,,,,,,,,RB,Clyde Edwards-Helaire (20768258),Clyde Edwards-Helaire,20768258,RB/FLEX,5900,KC@CIN 01/02/2022 01:00PM ET,KC,12.56
,,,,,,,,,,RB,Antonio Gibson (20768254),Antonio Gibson,20768254,RB/FLEX,5900,PHI@WAS 01/02/2022 01:00PM ET,WAS,14.27
,,,,,,,,,,QB,Ryan Tannehill (20768129),Ryan Tannehill,20768129,QB,5900,MIA@TEN 01/02/2022 01:00PM ET,TEN,16.77
,,,,,,,,,,TE,Kyle Pitts (20769124),Kyle Pitts,20769124,TE/FLEX,5900,ATL@BUF 01/02/2022 01:00PM ET,ATL,11.59
,,,,,,,,,,RB,Tony Pollard (20768256),Tony Pollard,20768256,RB/FLEX,5900,ARI@DAL 01/02/2022 04:25PM ET,DAL,11.2
,,,,,,,,,,WR,Brandon Aiyuk (20768620),Brandon Aiyuk,20768620,WR/FLEX,5900,HOU@SF 01/02/2022 04:05PM ET,SF,9.41
,,,,,,,,,,WR,Marquise Brown (20768622),Marquise Brown,20768622,WR/FLEX,5900,LAR@BAL 01/02/2022 01:00PM ET,BAL,16.13
,,,,,,,,,,RB,Darrel Williams (20768262),Darrel Williams,20768262,RB/FLEX,5800,KC@CIN 01/02/2022 01:00PM ET,KC,11.04
,,,,,,,,,,QB,Tua Tagovailoa (20768131),Tua Tagovailoa,20768131,QB,5800,MIA@TEN 01/02/2022 01:00PM ET,MIA,16.04
,,,,,,,,,,QB,Derek Carr (20768130),Derek Carr,20768130,QB,5800,LV@IND 01/02/2022 01:00PM ET,LV,17.76
,,,,,,,,,,WR,Michael Pittman Jr. (20768626),Michael Pittman Jr.,20768626,WR/FLEX,5800,LV@IND 01/02/2022 01:00PM ET,IND,14.23
,,,,,,,,,,WR,Christian Kirk (20768624),Christian Kirk,20768624,WR/FLEX,5800,ARI@DAL 01/02/2022 04:25PM ET,ARI,12.70
,,,,,,,,,,RB,Sony Michel (20768260),Sony Michel,20768260,RB/FLEX,5800,LAR@BAL 01/02/2022 01:00PM ET,LAR,8.57
,,,,,,,,,,RB,Leonard Fournette (20768264),Leonard Fournette,20768264,RB/FLEX,5700,TB@NYJ 01/02/2022 01:00PM ET,TB,18.69
,,,,,,,,,,QB,Carson Wentz (20768132),Carson Wentz,20768132,QB,5700,LV@IND 01/02/2022 01:00PM ET,IND,16.8
,,,,,,,,,,RB,Chase Edmonds (20768266),Chase Edmonds,20768266,RB/FLEX,5700,ARI@DAL 01/02/2022 04:25PM ET,ARI,12.19
,,,,,,,,,,QB,Jimmy Garoppolo (20768133),Jimmy Garoppolo,20768133,QB,5700,HOU@SF 01/02/2022 04:05PM ET,SF,17.13
,,,,,,,,,,WR,Odell Beckham Jr. (20768628),Odell Beckham Jr.,20768628,WR/FLEX,5700,LAR@BAL 01/02/2022 01:00PM ET,LAR,9.2
,,,,,,,,,,WR,DJ Moore (20768630),DJ Moore,20768630,WR/FLEX,5600,CAR@NO 01/02/2022 04:25PM ET,CAR,14.97
,,,,,,,,,,WR,Russell Gage (20768632),Russell Gage,20768632,WR/FLEX,5600,ATL@BUF 01/02/2022 01:00PM ET,ATL,11.03
,,,,,,,,,,RB,Jeff Wilson Jr. (20768268),Jeff Wilson Jr.,20768268,RB/FLEX,5600,HOU@SF 01/02/2022 04:05PM ET,SF,7.79
,,,,,,,,,,QB,Tyler Huntley (20768134),Tyler Huntley,20768134,QB,5600,LAR@BAL 01/02/2022 01:00PM ET,BAL,13.50
,,,,,,,,,,RB,Mark Ingram II (20768270),Mark Ingram II,20768270,RB/FLEX,5500,CAR@NO 01/02/2022 04:25PM ET,NO,7.83
,,,,,,,,,,QB,Justin Fields (20768136),Justin Fields,20768136,QB,5500,NYG@CHI 01/02/2022 01:00PM ET,CHI,12.07
,,,,,,,,,,WR,Darnell Mooney (20768634),Darnell Mooney,20768634,WR/FLEX,5500,NYG@CHI 01/02/2022 01:00PM ET,CHI,12.28
,,,,,,,,,,TE,Dawson Knox (20769126),Dawson Knox,20769126,TE/FLEX,5500,ATL@BUF 01/02/2022 01:00PM ET,BUF,12.22
,,,,,,,,,,QB,Davis Mills (20768135),Davis Mills,20768135,QB,5500,HOU@SF 01/02/2022 04:05PM ET,HOU,12.71
,,,,,,,,,,WR,Tyler Boyd (20768638),Tyler Boyd,20768638,WR/FLEX,5400,KC@CIN 01/02/2022 01:00PM ET,CIN,11.55
,,,,,,,,,,QB,Zach Wilson (20768137),Zach Wilson,20768137,QB,5400,TB@NYJ 01/02/2022 01:00PM ET,NYJ,12.78
,,,,,,,,,,RB,Devin Singletary (20768272),Devin Singletary,20768272,RB/FLEX,5400,ATL@BUF 01/02/2022 01:00PM ET,BUF,9.97
,,,,,,,,,,WR,DeAndre Hopkins (20768636),DeAndre Hopkins,20768636,WR/FLEX,5400,ARI@DAL 01/02/2022 04:25PM ET,ARI,14.72
,,,,,,,,,,QB,Teddy Bridgewater (20768138),Teddy Bridgewater,20768138,QB,5400,DEN@LAC 01/02/2022 04:05PM ET,DEN,15.48
,,,,,,,,,,QB,Jared Goff (20768139),Jared Goff,20768139,QB,5400,DET@SEA 01/02/2022 04:25PM ET,DET,14.92
,,,,,,,,,,QB,Taylor Heinicke (20768141),Taylor Heinicke,20768141,QB,5300,PHI@WAS 01/02/2022 01:00PM ET,WAS,16.25
,,,,,,,,,,RB,D'Onta Foreman (20768274),D'Onta Foreman,20768274,RB/FLEX,5300,MIA@TEN 01/02/2022 01:00PM ET,TEN,10.33
,,,,,,,,,,TE,Mike Gesicki (20769128),Mike Gesicki,20769128,TE/FLEX,5300,MIA@TEN 01/02/2022 01:00PM ET,MIA,10.31
,,,,,,,,,,QB,Mac Jones (20768140),Mac Jones,20768140,QB,5300,JAX@NE 01/02/2022 01:00PM ET,NE,14.12
,,,,,,,,,,RB,Rhamondre Stevenson (20768276),Rhamondre Stevenson,20768276,RB/FLEX,5300,JAX@NE 01/02/2022 01:00PM ET,NE,9.16
,,,,,,,,,,QB,Matt Ryan (20768142),Matt Ryan,20768142,QB,5300,ATL@BUF 01/02/2022 01:00PM ET,ATL,15.43
,,,,,,,,,,WR,A.J. Green (20768640),A.J. Green,20768640,WR/FLEX,5300,ARI@DAL 01/02/2022 04:25PM ET,ARI,10.44
,,,,,,,,,,RB,Darrell Henderson Jr. (20768278),Darrell Henderson Jr.,20768278,RB/FLEX,5300,LAR@BAL 01/02/2022 01:00PM ET,LAR,13.62
,,,,,,,,,,WR,Van Jefferson Jr. (20768642),Van Jefferson Jr.,20768642,WR/FLEX,5300,LAR@BAL 01/02/2022 01:00PM ET,LAR,10.19
,,,,,,,,,,QB,Gardner Minshew II (20768143),Gardner Minshew II,20768143,QB,5200,PHI@WAS 01/02/2022 01:00PM ET,PHI,6.41
,,,,,,,,,,RB,Miles Sanders (20768282),Miles Sanders,20768282,RB/FLEX,5200,PHI@WAS 01/02/2022 01:00PM ET,PHI,10.35
,,,,,,,,,,RB,Jordan Howard (20768286),Jordan Howard,20768286,RB/FLEX,5200,PHI@WAS 01/02/2022 01:00PM ET,PHI,9.98
,,,,,,,,,,RB,Ke'Shawn Vaughn (20768284),Ke'Shawn Vaughn,20768284,RB/FLEX,5200,TB@NYJ 01/02/2022 01:00PM ET,TB,1.8
,,,,,,,,,,WR,Elijah Moore (20768644),Elijah Moore,20768644,WR/FLEX,5200,TB@NYJ 01/02/2022 01:00PM ET,NYJ,12.84
,,,,,,,,,,WR,DeVante Parker (20768646),DeVante Parker,20768646,WR/FLEX,5200,MIA@TEN 01/02/2022 01:00PM ET,MIA,11.46
,,,,,,,,,,RB,Nyheim Hines (20768280),Nyheim Hines,20768280,RB/FLEX,5200,LV@IND 01/02/2022 01:00PM ET,IND,6.99
,,,,,,,,,,QB,Andy Dalton (20768144),Andy Dalton,20768144,QB,5200,NYG@CHI 01/02/2022 01:00PM ET,CHI,11.36
,,,,,,,,,,QB,Colt McCoy (20768145),Colt McCoy,20768145,QB,5200,ARI@DAL 01/02/2022 04:25PM ET,ARI,5.79
,,,,,,,,,,TE,Zach Ertz (20769130),Zach Ertz,20769130,TE/FLEX,5200,ARI@DAL 01/02/2022 04:25PM ET,ARI,10.28
,,,,,,,,,,RB,Derrick Gore (20768300),Derrick Gore,20768300,RB/FLEX,5100,KC@CIN 01/02/2022 01:00PM ET,KC,5.29
,,,,,,,,,,TE,Dallas Goedert (20769132),Dallas Goedert,20769132,TE/FLEX,5100,PHI@WAS 01/02/2022 01:00PM ET,PHI,11.28
,,,,,,,,,,QB,Blaine Gabbert (20768148),Blaine Gabbert,20768148,QB,5100,TB@NYJ 01/02/2022 01:00PM ET,TB,0.42
,,,,,,,,,,RB,Michael Carter (20768296),Michael Carter,20768296,RB/FLEX,5100,TB@NYJ 01/02/2022 01:00PM ET,NYJ,12.43
,,,,,,,,,,RB,Myles Gaskin (20768294),Myles Gaskin,20768294,RB/FLEX,5100,MIA@TEN 01/02/2022 01:00PM ET,MIA,11.22
,,,,,,,,,,RB,Dare Ogunbowale (20768290),Dare Ogunbowale,20768290,RB/FLEX,5100,JAX@NE 01/02/2022 01:00PM ET,JAX,1.79
,,,,,,,,,,WR,Jakobi Meyers (20768648),Jakobi Meyers,20768648,WR/FLEX,5100,JAX@NE 01/02/2022 01:00PM ET,NE,10.4
,,,,,,,,,,QB,Marcus Mariota (20768147),Marcus Mariota,20768147,QB,5100,LV@IND 01/02/2022 01:00PM ET,LV,1.35
,,,,,,,,,,RB,Khalil Herbert (20768302),Khalil Herbert,20768302,RB/FLEX,5100,NYG@CHI 01/02/2022 01:00PM ET,CHI,5.33
,,,,,,,,,,RB,Devontae Booker (20768304),Devontae Booker,20768304,RB/FLEX,5100,NYG@CHI 01/02/2022 01:00PM ET,NYG,9.49
,,,,,,,,,,WR,Kenny Golladay (20768650),Kenny Golladay,20768650,WR/FLEX,5100,NYG@CHI 01/02/2022 01:00PM ET,NYG,7.24
,,,,,,,,,,RB,Mike Davis (20768306),Mike Davis,20768306,RB/FLEX,5100,ATL@BUF 01/02/2022 01:00PM ET,ATL,8.31
,,,,,,,,,,QB,Drew Lock (20768146),Drew Lock,20768146,QB,5100,DEN@LAC 01/02/2022 04:05PM ET,DEN,4.25
,,,,,,,,,,WR,Jerry Jeudy (20768652),Jerry Jeudy,20768652,WR/FLEX,5100,DEN@LAC 01/02/2022 04:05PM ET,DEN,8.89
,,,,,,,,,,RB,Devonta Freeman (20768288),Devonta Freeman,20768288,RB/FLEX,5100,LAR@BAL 01/02/2022 01:00PM ET,BAL,9.51
,,,,,,,,,,RB,Alex Collins (20768292),Alex Collins,20768292,RB/FLEX,5100,DET@SEA 01/02/2022 04:25PM ET,SEA,6.62
,,,,,,,,,,RB,Jamaal Williams (20768298),Jamaal Williams,20768298,RB/FLEX,5100,DET@SEA 01/02/2022 04:25PM ET,DET,9.11
,,,,,,,,,,QB,Brandon Allen (20768152),Brandon Allen,20768152,QB,5000,KC@CIN 01/02/2022 01:00PM ET,CIN,1.03
,,,,,,,,,,RB,Samaje Perine (20768314),Samaje Perine,20768314,RB/FLEX,5000,KC@CIN 01/02/2022 01:00PM ET,CIN,5.77
,,,,,,,,,,RB,Kenneth Gainwell (20768308),Kenneth Gainwell,20768308,RB/FLEX,5000,PHI@WAS 01/02/2022 01:00PM ET,PHI,7.52
,,,,,,,,,,QB,Cam Newton (20768151),Cam Newton,20768151,QB,5000,CAR@NO 01/02/2022 04:25PM ET,CAR,15.31
,,,,,,,,,,QB,Sam Darnold (20768155),Sam Darnold,20768155,QB,5000,CAR@NO 01/02/2022 04:25PM ET,CAR,16.26
,,,,,,,,,,QB,Ian Book (20768156),Ian Book,20768156,QB,5000,CAR@NO 01/02/2022 04:25PM ET,NO,4
,,,,,,,,,,RB,Chuba Hubbard (20768316),Chuba Hubbard,20768316,RB/FLEX,5000,CAR@NO 01/02/2022 04:25PM ET,CAR,7.48
,,,,,,,,,,QB,Jacoby Brissett (20768157),Jacoby Brissett,20768157,QB,5000,MIA@TEN 01/02/2022 01:00PM ET,MIA,7.93
,,,,,,,,,,RB,Duke Johnson (20768312),Duke Johnson,20768312,RB/FLEX,5000,MIA@TEN 01/02/2022 01:00PM ET,MIA,11.47
,,,,,,,,,,WR,Julio Jones (20768658),Julio Jones,20768658,WR/FLEX,5000,MIA@TEN 01/02/2022 01:00PM ET,TEN,7.4
,,,,,,,,,,QB,Trevor Lawrence (20768153),Trevor Lawrence,20768153,QB,5000,JAX@NE 01/02/2022 01:00PM ET,JAX,13.21
,,,,,,,,,,WR,Kendrick Bourne (20768656),Kendrick Bourne,20768656,WR/FLEX,5000,JAX@NE 01/02/2022 01:00PM ET,NE,10.73
,,,,,,,,,,QB,Mike Glennon (20768150),Mike Glennon,20768150,QB,5000,NYG@CHI 01/02/2022 01:00PM ET,NYG,9.13
,,,,,,,,,,QB,Mitchell Trubisky (20768149),Mitchell Trubisky,20768149,QB,5000,ATL@BUF 01/02/2022 01:00PM ET,BUF,1.76
,,,,,,,,,,WR,Gabriel Davis (20768654),Gabriel Davis,20768654,WR/FLEX,5000,ATL@BUF 01/02/2022 01:00PM ET,BUF,8.21
,,,,,,,,,,TE,Dalton Schultz (20769134),Dalton Schultz,20769134,TE/FLEX,5000,ARI@DAL 01/02/2022 04:25PM ET,DAL,12.02
,,,,,,,,,,RB,Rex Burkhead (20768310),Rex Burkhead,20768310,RB/FLEX,5000,HOU@SF 01/02/2022 04:05PM ET,HOU,5.99
,,,,,,,,,,QB,Josh Johnson (20768154),Josh Johnson,20768154,QB,5000,LAR@BAL 01/02/2022 01:00PM ET,BAL,13.58
,,,,,,,,,,QB,Chad Henne (20768158),Chad Henne,20768158,QB,4900,KC@CIN 01/02/2022 01:00PM ET,KC,0.82
,,,,,,,,,,RB,Boston Scott (20768318),Boston Scott,20768318,RB/FLEX,4900,PHI@WAS 01/02/2022 01:00PM ET,PHI,5
,,,,,,,,,,WR,Robby Anderson (20768664),Robby Anderson,20768664,WR/FLEX,4900,CAR@NO 01/02/2022 04:25PM ET,CAR,7.83
,,,,,,,,,,WR,Jamison Crowder (20768662),Jamison Crowder,20768662,WR/FLEX,4900,TB@NYJ 01/02/2022 01:00PM ET,NYJ,9.83
,,,,,,,,,,RB,Dontrell Hilliard (20768320),Dontrell Hilliard,20768320,RB/FLEX,4900,MIA@TEN 01/02/2022 01:00PM ET,TEN,8.85
,,,,,,,,,,RB,Peyton Barber (20768322),Peyton Barber,20768322,RB/FLEX,4900,LV@IND 01/02/2022 01:00PM ET,LV,6.21
,,,,,,,,,,WR,Cole Beasley (20768660),Cole Beasley,20768660,WR/FLEX,4900,ATL@BUF 01/02/2022 01:00PM ET,BUF,10.64
,,,,,,,,,,QB,Cooper Rush (20768159),Cooper Rush,20768159,QB,4900,ARI@DAL 01/02/2022 04:25PM ET,DAL,7.27
,,,,,,,,,,QB,Chase Daniel (20768160),Chase Daniel,20768160,QB,4900,DEN@LAC 01/02/2022 04:05PM ET,LAC,-0.2
,,,,,,,,,,RB,Jaret Patterson (20768324),Jaret Patterson,20768324,RB/FLEX,4800,PHI@WAS 01/02/2022 01:00PM ET,WAS,1.97
,,,,,,,,,,RB,Marlon Mack (20768328),Marlon Mack,20768328,RB/FLEX,4800,LV@IND 01/02/2022 01:00PM ET,IND,2.15
,,,,,,,,,,QB,Jake Fromm (20768162),Jake Fromm,20768162,QB,4800,NYG@CHI 01/02/2022 01:00PM ET,NYG,2.24
,,,,,,,,,,QB,Nick Foles (20768165),Nick Foles,20768165,QB,4800,NYG@CHI 01/02/2022 01:00PM ET,CHI,16.8
,,,,,,,,,,WR,Michael Gallup (20768666),Michael Gallup,20768666,WR/FLEX,4800,ARI@DAL 01/02/2022 04:25PM ET,DAL,10.24
,,,,,,,,,,QB,Trey Lance (20768161),Trey Lance,20768161,QB,4800,HOU@SF 01/02/2022 04:05PM ET,SF,9.37
,,,,,,,,,,QB,Easton Stick (20768164),Easton Stick,20768164,QB,4800,DEN@LAC 01/02/2022 04:05PM ET,LAC,0
,,,,,,,,,,QB,Bryce Perkins (20768163),Bryce Perkins,20768163,QB,4800,LAR@BAL 01/02/2022 01:00PM ET,LAR,0
,,,,,,,,,,RB,Cam Akers (20768326),Cam Akers,20768326,RB/FLEX,4800,LAR@BAL 01/02/2022 01:00PM ET,LAR,0
,,,,,,,,,,WR,Rashod Bateman (20768668),Rashod Bateman,20768668,WR/FLEX,4800,LAR@BAL 01/02/2022 01:00PM ET,BAL,8.95
,,,,,,,,,,QB,Logan Woodside (20768168),Logan Woodside,20768168,QB,4700,MIA@TEN 01/02/2022 01:00PM ET,TEN,-0.15
,,,,,,,,,,RB,Nathan Cottrell (20768332),Nathan Cottrell,20768332,RB/FLEX,4700,JAX@NE 01/02/2022 01:00PM ET,JAX,0.15
,,,,,,,,,,WR,Sterling Shepard (20768672),Sterling Shepard,20768672,WR/FLEX,4700,NYG@CHI 01/02/2022 01:00PM ET,NYG,11.53
,,,,,,,,,,WR,Calvin Ridley (20768670),Calvin Ridley,20768670,WR/FLEX,4700,ATL@BUF 01/02/2022 01:00PM ET,ATL,14.22
,,,,,,,,,,QB,Tyrod Taylor (20768167),Tyrod Taylor,20768167,QB,4700,HOU@SF 01/02/2022 04:05PM ET,HOU,14.46
,,,,,,,,,,QB,Geno Smith (20768166),Geno Smith,20768166,QB,4700,DET@SEA 01/02/2022 04:25PM ET,SEA,14.07
,,,,,,,,,,RB,Craig Reynolds (20768330),Craig Reynolds,20768330,RB/FLEX,4700,DET@SEA 01/02/2022 04:25PM ET,DET,11.9
,,,,,,,,,,QB,Kyle Allen (20768170),Kyle Allen,20768170,QB,4600,PHI@WAS 01/02/2022 01:00PM ET,WAS,4.45
,,,,,,,,,,RB,Jonathan Williams (20768340),Jonathan Williams,20768340,RB/FLEX,4600,PHI@WAS 01/02/2022 01:00PM ET,WAS,4.37
