QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,RB,Christian McCaffrey (20167158),Christian McCaffrey,20167158,RB/FLEX,8900,WAS@CAR 11/21/2021 01:00PM ET,CAR,19.82
,,,,,,,,,,WR,Davante Adams (20167464),Davante Adams,20167464,WR/FLEX,8400,GB@MIN 11/21/2021 01:00PM ET,GB,19.82
,,,,,,,,,,RB,Jonathan Taylor (20167160),Jonathan Taylor,20167160,RB/FLEX,8300,IND@BUF 11/21/2021 01:00PM ET,IND,23
,,,,,,,,,,RB,Dalvin Cook (20167162),Dalvin Cook,20167162,RB/FLEX,8200,GB@MIN 11/21/2021 01:00PM ET,MIN,17.1
,,,,,,,,,,WR,Tyreek Hill (20167468),Tyreek Hill,20167468,WR/FLEX,8200,DAL@KC 11/21/2021 04:25PM ET,KC,21.96
,,,,,,,,,,QB,Josh Allen (20167077),Josh Allen,20167077,QB,8100,IND@BUF 11/21/2021 01:00PM ET,BUF,26.25
,,,,,,,,,,RB,Alvin Kamara (20167164),Alvin Kamara,20167164,RB/FLEX,8100,NO@PHI 11/21/2021 01:00PM ET,NO,20.5
,,,,,,,,,,WR,Justin Jefferson (20167466),Justin Jefferson,20167466,WR/FLEX,8100,GB@MIN 11/21/2021 01:00PM ET,MIN,18.40
,,,,,,,,,,QB,Lamar Jackson (20167078),Lamar Jackson,20167078,QB,8000,BAL@CHI 11/21/2021 01:00PM ET,BAL,26.09
,,,,,,,,,,WR,Stefon Diggs (20167470),Stefon Diggs,20167470,WR/FLEX,7900,IND@BUF 11/21/2021 01:00PM ET,BUF,17.89
,,,,,,,,,,QB,Kyler Murray (20167079),Kyler Murray,20167079,QB,7900,ARI@SEA 11/21/2021 04:25PM ET,ARI,23.84
,,,,,,,,,,RB,Nick Chubb (20167166),Nick Chubb,20167166,RB/FLEX,7800,DET@CLE 11/21/2021 01:00PM ET,CLE,18.71
,,,,,,,,,,WR,Deebo Samuel (20167474),Deebo Samuel,20167474,WR/FLEX,7800,SF@JAX 11/21/2021 01:00PM ET,SF,23.3
,,,,,,,,,,WR,A.J. Brown (20167472),A.J. Brown,20167472,WR/FLEX,7700,HOU@TEN 11/21/2021 01:00PM ET,TEN,13.63
,,,,,,,,,,RB,Ezekiel Elliott (20167168),Ezekiel Elliott,20167168,RB/FLEX,7700,DAL@KC 11/21/2021 04:25PM ET,DAL,18.47
,,,,,,,,,,RB,Joe Mixon (20167170),Joe Mixon,20167170,RB/FLEX,7600,CIN@LV 11/21/2021 04:05PM ET,CIN,18
,,,,,,,,,,QB,Patrick Mahomes (20167080),Patrick Mahomes,20167080,QB,7600,DAL@KC 11/21/2021 04:25PM ET,KC,24.63
,,,,,,,,,,WR,CeeDee Lamb (20167476),CeeDee Lamb,20167476,WR/FLEX,7600,DAL@KC 11/21/2021 04:25PM ET,DAL,18.62
,,,,,,,,,,WR,Ja'Marr Chase (20167478),Ja'Marr Chase,20167478,WR/FLEX,7200,CIN@LV 11/21/2021 04:05PM ET,CIN,19.8
,,,,,,,,,,QB,Dak Prescott (20167081),Dak Prescott,20167081,QB,7200,DAL@KC 11/21/2021 04:25PM ET,DAL,23.97
,,,,,,,,,,RB,Derrick Henry (20167172),Derrick Henry,20167172,RB/FLEX,7100,HOU@TEN 11/21/2021 01:00PM ET,TEN,26.04
,,,,,,,,,,WR,Marquise Brown (20167482),Marquise Brown,20167482,WR/FLEX,7100,BAL@CHI 11/21/2021 01:00PM ET,BAL,18.82
,,,,,,,,,,TE,Travis Kelce (20167928),Travis Kelce,20167928,TE/FLEX,7100,DAL@KC 11/21/2021 04:25PM ET,KC,17.47
,,,,,,,,,,WR,Terry McLaurin (20167480),Terry McLaurin,20167480,WR/FLEX,7000,WAS@CAR 11/21/2021 01:00PM ET,WAS,16.27
,,,,,,,,,,RB,D'Andre Swift (20167174),D'Andre Swift,20167174,RB/FLEX,7000,DET@CLE 11/21/2021 01:00PM ET,DET,18.43
,,,,,,,,,,QB,Aaron Rodgers (20167082),Aaron Rodgers,20167082,QB,7000,GB@MIN 11/21/2021 01:00PM ET,GB,19.17
,,,,,,,,,,QB,Jalen Hurts (20167083),Jalen Hurts,20167083,QB,6800,NO@PHI 11/21/2021 01:00PM ET,PHI,22.93
,,,,,,,,,,WR,DK Metcalf (20167484),DK Metcalf,20167484,WR/FLEX,6800,ARI@SEA 11/21/2021 04:25PM ET,SEA,17.07
,,,,,,,,,,QB,Ryan Tannehill (20167084),Ryan Tannehill,20167084,QB,6700,HOU@TEN 11/21/2021 01:00PM ET,TEN,18.32
,,,,,,,,,,RB,Aaron Jones (20167176),Aaron Jones,20167176,RB/FLEX,6600,GB@MIN 11/21/2021 01:00PM ET,GB,16.49
,,,,,,,,,,WR,Adam Thielen (20167486),Adam Thielen,20167486,WR/FLEX,6600,GB@MIN 11/21/2021 01:00PM ET,MIN,16.6
,,,,,,,,,,QB,Joe Burrow (20167085),Joe Burrow,20167085,QB,6600,CIN@LV 11/21/2021 04:05PM ET,CIN,20.14
,,,,,,,,,,QB,Russell Wilson (20167086),Russell Wilson,20167086,QB,6500,ARI@SEA 11/21/2021 04:25PM ET,SEA,18.38
,,,,,,,,,,WR,DeAndre Hopkins (20167488),DeAndre Hopkins,20167488,WR/FLEX,6500,ARI@SEA 11/21/2021 04:25PM ET,ARI,15.7
,,,,,,,,,,WR,DeVonta Smith (20167490),DeVonta Smith,20167490,WR/FLEX,6400,NO@PHI 11/21/2021 01:00PM ET,PHI,13.33
,,,,,,,,,,RB,James Robinson (20167178),James Robinson,20167178,RB/FLEX,6400,SF@JAX 11/21/2021 01:00PM ET,JAX,16.36
,,,,,,,,,,TE,George Kittle (20167930),George Kittle,20167930,TE/FLEX,6300,SF@JAX 11/21/2021 01:00PM ET,SF,13.78
,,,,,,,,,,RB,AJ Dillon (20167180),AJ Dillon,20167180,RB/FLEX,6200,GB@MIN 11/21/2021 01:00PM ET,GB,9.47
,,,,,,,,,,WR,Amari Cooper (20167492),Amari Cooper,20167492,WR/FLEX,6200,DAL@KC 11/21/2021 04:25PM ET,DAL,15.37
,,,,,,,,,,WR,Michael Pittman Jr. (20167494),Michael Pittman Jr.,20167494,WR/FLEX,6100,IND@BUF 11/21/2021 01:00PM ET,IND,16.47
,,,,,,,,,,QB,Kirk Cousins (20167087),Kirk Cousins,20167087,QB,6100,GB@MIN 11/21/2021 01:00PM ET,MIN,20.96
,,,,,,,,,,TE,Darren Waller (20167932),Darren Waller,20167932,TE/FLEX,6100,CIN@LV 11/21/2021 04:05PM ET,LV,13.55
,,,,,,,,,,RB,James Conner (20167182),James Conner,20167182,RB/FLEX,6100,ARI@SEA 11/21/2021 04:25PM ET,ARI,14.79
,,,,,,,,,,WR,Brandin Cooks (20167498),Brandin Cooks,20167498,WR/FLEX,6000,HOU@TEN 11/21/2021 01:00PM ET,HOU,15.51
,,,,,,,,,,TE,Mark Andrews (20167934),Mark Andrews,20167934,TE/FLEX,6000,BAL@CHI 11/21/2021 01:00PM ET,BAL,16.03
,,,,,,,,,,RB,Josh Jacobs (20167184),Josh Jacobs,20167184,RB/FLEX,6000,CIN@LV 11/21/2021 04:05PM ET,LV,13.93
,,,,,,,,,,WR,Tyler Lockett (20167496),Tyler Lockett,20167496,WR/FLEX,6000,ARI@SEA 11/21/2021 04:25PM ET,SEA,14.47
,,,,,,,,,,RB,Antonio Gibson (20167186),Antonio Gibson,20167186,RB/FLEX,5900,WAS@CAR 11/21/2021 01:00PM ET,WAS,13.27
,,,,,,,,,,WR,DJ Moore (20167500),DJ Moore,20167500,WR/FLEX,5900,WAS@CAR 11/21/2021 01:00PM ET,CAR,15.36
,,,,,,,,,,QB,Derek Carr (20167088),Derek Carr,20167088,QB,5900,CIN@LV 11/21/2021 04:05PM ET,LV,20.47
,,,,,,,,,,RB,Michael Carter (20167188),Michael Carter,20167188,RB/FLEX,5800,MIA@NYJ 11/21/2021 01:00PM ET,NYJ,13.48
,,,,,,,,,,RB,Eli Mitchell (20167190),Eli Mitchell,20167190,RB/FLEX,5800,SF@JAX 11/21/2021 01:00PM ET,SF,14.19
,,,,,,,,,,WR,Hunter Renfrow (20167502),Hunter Renfrow,20167502,WR/FLEX,5800,CIN@LV 11/21/2021 04:05PM ET,LV,13.93
,,,,,,,,,,RB,Myles Gaskin (20167192),Myles Gaskin,20167192,RB/FLEX,5700,MIA@NYJ 11/21/2021 01:00PM ET,MIA,11.56
,,,,,,,,,,TE,T.J. Hockenson (20167936),T.J. Hockenson,20167936,TE/FLEX,5700,DET@CLE 11/21/2021 01:00PM ET,DET,11.87
,,,,,,,,,,QB,Justin Fields (20167089),Justin Fields,20167089,QB,5700,BAL@CHI 11/21/2021 01:00PM ET,CHI,11.23
,,,,,,,,,,WR,Christian Kirk (20167504),Christian Kirk,20167504,WR/FLEX,5700,ARI@SEA 11/21/2021 04:25PM ET,ARI,13.67
,,,,,,,,,,WR,Jaylen Waddle (20167506),Jaylen Waddle,20167506,WR/FLEX,5600,MIA@NYJ 11/21/2021 01:00PM ET,MIA,13.29
,,,,,,,,,,RB,D'Ernest Johnson (20167194),D'Ernest Johnson,20167194,RB/FLEX,5600,DET@CLE 11/21/2021 01:00PM ET,CLE,6.48
,,,,,,,,,,QB,Jimmy Garoppolo (20167090),Jimmy Garoppolo,20167090,QB,5600,SF@JAX 11/21/2021 01:00PM ET,SF,17.73
,,,,,,,,,,RB,Chris Carson (20167196),Chris Carson,20167196,RB/FLEX,5600,ARI@SEA 11/21/2021 04:25PM ET,SEA,12.28
,,,,,,,,,,WR,Julio Jones (20167508),Julio Jones,20167508,WR/FLEX,5500,HOU@TEN 11/21/2021 01:00PM ET,TEN,9.6
,,,,,,,,,,QB,Carson Wentz (20167092),Carson Wentz,20167092,QB,5500,IND@BUF 11/21/2021 01:00PM ET,IND,18.01
,,,,,,,,,,QB,Tua Tagovailoa (20167091),Tua Tagovailoa,20167091,QB,5500,MIA@NYJ 11/21/2021 01:00PM ET,MIA,16.69
,,,,,,,,,,RB,David Montgomery (20167198),David Montgomery,20167198,RB/FLEX,5500,BAL@CHI 11/21/2021 01:00PM ET,CHI,15.16
,,,,,,,,,,RB,Mark Ingram II (20167200),Mark Ingram II,20167200,RB/FLEX,5400,NO@PHI 11/21/2021 01:00PM ET,NO,8.42
,,,,,,,,,,QB,Baker Mayfield (20167094),Baker Mayfield,20167094,QB,5400,DET@CLE 11/21/2021 01:00PM ET,CLE,14.97
,,,,,,,,,,QB,Trey Lance (20167093),Trey Lance,20167093,QB,5400,SF@JAX 11/21/2021 01:00PM ET,SF,11.62
,,,,,,,,,,WR,Tee Higgins (20167510),Tee Higgins,20167510,WR/FLEX,5400,CIN@LV 11/21/2021 04:05PM ET,CIN,13.01
,,,,,,,,,,RB,Darrel Williams (20167202),Darrel Williams,20167202,RB/FLEX,5400,DAL@KC 11/21/2021 04:25PM ET,KC,12.54
,,,,,,,,,,RB,Jeremy McNichols (20167208),Jeremy McNichols,20167208,RB/FLEX,5300,HOU@TEN 11/21/2021 01:00PM ET,TEN,5.94
,,,,,,,,,,WR,Emmanuel Sanders (20167512),Emmanuel Sanders,20167512,WR/FLEX,5300,IND@BUF 11/21/2021 01:00PM ET,BUF,11.96
,,,,,,,,,,QB,Trevor Siemian (20167097),Trevor Siemian,20167097,QB,5300,NO@PHI 11/21/2021 01:00PM ET,NO,15.81
,,,,,,,,,,QB,Taylor Heinicke (20167095),Taylor Heinicke,20167095,QB,5300,WAS@CAR 11/21/2021 01:00PM ET,WAS,17.76
,,,,,,,,,,RB,Chuba Hubbard (20167206),Chuba Hubbard,20167206,RB/FLEX,5300,WAS@CAR 11/21/2021 01:00PM ET,CAR,9.63
,,,,,,,,,,RB,Latavius Murray (20167204),Latavius Murray,20167204,RB/FLEX,5300,BAL@CHI 11/21/2021 01:00PM ET,BAL,8.62
,,,,,,,,,,TE,Mike Gesicki (20167938),Mike Gesicki,20167938,TE/FLEX,5200,MIA@NYJ 11/21/2021 01:00PM ET,MIA,11.39
,,,,,,,,,,QB,Case Keenum (20167098),Case Keenum,20167098,QB,5200,DET@CLE 11/21/2021 01:00PM ET,CLE,3.23
,,,,,,,,,,RB,Kareem Hunt (20167212),Kareem Hunt,20167212,RB/FLEX,5200,DET@CLE 11/21/2021 01:00PM ET,CLE,17.37
,,,,,,,,,,QB,Trevor Lawrence (20167096),Trevor Lawrence,20167096,QB,5200,SF@JAX 11/21/2021 01:00PM ET,JAX,15.02
,,,,,,,,,,WR,Marvin Jones Jr. (20167516),Marvin Jones Jr.,20167516,WR/FLEX,5200,SF@JAX 11/21/2021 01:00PM ET,JAX,11.38
,,,,,,,,,,WR,Darnell Mooney (20167514),Darnell Mooney,20167514,WR/FLEX,5200,BAL@CHI 11/21/2021 01:00PM ET,CHI,11.61
,,,,,,,,,,RB,Kenyan Drake (20167214),Kenyan Drake,20167214,RB/FLEX,5200,CIN@LV 11/21/2021 04:05PM ET,LV,10.2
,,,,,,,,,,RB,Clyde Edwards-Helaire (20167210),Clyde Edwards-Helaire,20167210,RB/FLEX,5200,DAL@KC 11/21/2021 04:25PM ET,KC,12.1
,,,,,,,,,,WR,Marquez Callaway (20167520),Marquez Callaway,20167520,WR/FLEX,5100,NO@PHI 11/21/2021 01:00PM ET,NO,9.84
,,,,,,,,,,QB,Zach Wilson (20167099),Zach Wilson,20167099,QB,5100,MIA@NYJ 11/21/2021 01:00PM ET,NYJ,9.99
,,,,,,,,,,QB,Cam Newton (20167101),Cam Newton,20167101,QB,5100,WAS@CAR 11/21/2021 01:00PM ET,CAR,11.72
,,,,,,,,,,QB,Jared Goff (20167100),Jared Goff,20167100,QB,5100,DET@CLE 11/21/2021 01:00PM ET,DET,13.88
,,,,,,,,,,WR,Jarvis Landry (20167518),Jarvis Landry,20167518,WR/FLEX,5100,DET@CLE 11/21/2021 01:00PM ET,CLE,8.62
,,,,,,,,,,RB,Jeff Wilson Jr. (20167216),Jeff Wilson Jr.,20167216,RB/FLEX,5100,SF@JAX 11/21/2021 01:00PM ET,SF,2.8
,,,,,,,,,,RB,Devonta Freeman (20167218),Devonta Freeman,20167218,RB/FLEX,5100,BAL@CHI 11/21/2021 01:00PM ET,BAL,7.49
,,,,,,,,,,QB,Tyrod Taylor (20167104),Tyrod Taylor,20167104,QB,5000,HOU@TEN 11/21/2021 01:00PM ET,HOU,16.35
,,,,,,,,,,RB,Zack Moss (20167224),Zack Moss,20167224,RB/FLEX,5000,IND@BUF 11/21/2021 01:00PM ET,BUF,11.2
,,,,,,,,,,RB,Miles Sanders (20167226),Miles Sanders,20167226,RB/FLEX,5000,NO@PHI 11/21/2021 01:00PM ET,PHI,8.97
,,,,,,,,,,QB,Jacoby Brissett (20167102),Jacoby Brissett,20167102,QB,5000,MIA@NYJ 11/21/2021 01:00PM ET,MIA,9.89
,,,,,,,,,,QB,Mike White (20167103),Mike White,20167103,QB,5000,MIA@NYJ 11/21/2021 01:00PM ET,NYJ,13.76
,,,,,,,,,,WR,Corey Davis (20167522),Corey Davis,20167522,WR/FLEX,5000,MIA@NYJ 11/21/2021 01:00PM ET,NYJ,14.17
,,,,,,,,,,RB,J.D. McKissic (20167222),J.D. McKissic,20167222,RB/FLEX,5000,WAS@CAR 11/21/2021 01:00PM ET,WAS,11.03
,,,,,,,,,,WR,Kalif Raymond (20167526),Kalif Raymond,20167526,WR/FLEX,5000,DET@CLE 11/21/2021 01:00PM ET,DET,9.14
,,,,,,,,,,WR,Brandon Aiyuk (20167524),Brandon Aiyuk,20167524,WR/FLEX,5000,SF@JAX 11/21/2021 01:00PM ET,SF,6.83
,,,,,,,,,,QB,Marcus Mariota (20167105),Marcus Mariota,20167105,QB,5000,CIN@LV 11/21/2021 04:05PM ET,LV,1.02
,,,,,,,,,,RB,Alex Collins (20167220),Alex Collins,20167220,RB/FLEX,5000,ARI@SEA 11/21/2021 04:25PM ET,SEA,7.98
,,,,,,,,,,QB,Davis Mills (20167106),Davis Mills,20167106,QB,4900,HOU@TEN 11/21/2021 01:00PM ET,HOU,11.73
,,,,,,,,,,RB,D'Onta Foreman (20167232),D'Onta Foreman,20167232,RB/FLEX,4900,HOU@TEN 11/21/2021 01:00PM ET,TEN,6.35
,,,,,,,,,,QB,Taysom Hill (20167108),Taysom Hill,20167108,QB,4900,NO@PHI 11/21/2021 01:00PM ET,NO,5.55
,,,,,,,,,,RB,Boston Scott (20167230),Boston Scott,20167230,RB/FLEX,4900,NO@PHI 11/21/2021 01:00PM ET,PHI,4.69
,,,,,,,,,,WR,Elijah Moore (20167528),Elijah Moore,20167528,WR/FLEX,4900,MIA@NYJ 11/21/2021 01:00PM ET,NYJ,9.84
,,,,,,,,,,QB,P.J. Walker (20167107),P.J. Walker,20167107,QB,4900,WAS@CAR 11/21/2021 01:00PM ET,CAR,2.45
,,,,,,,,,,WR,Allen Robinson II (20167530),Allen Robinson II,20167530,WR/FLEX,4900,BAL@CHI 11/21/2021 01:00PM ET,CHI,7.77
,,,,,,,,,,QB,Colt McCoy (20167109),Colt McCoy,20167109,QB,4900,ARI@SEA 11/21/2021 04:25PM ET,ARI,3.57
,,,,,,,,,,RB,Chase Edmonds (20167228),Chase Edmonds,20167228,RB/FLEX,4900,ARI@SEA 11/21/2021 04:25PM ET,ARI,11.34
,,,,,,,,,,RB,Adrian Peterson (20167236),Adrian Peterson,20167236,RB/FLEX,4800,HOU@TEN 11/21/2021 01:00PM ET,TEN,6.3
,,,,,,,,,,WR,Cole Beasley (20167532),Cole Beasley,20167532,WR/FLEX,4800,IND@BUF 11/21/2021 01:00PM ET,BUF,12.01
,,,,,,,,,,RB,Jordan Howard (20167238),Jordan Howard,20167238,RB/FLEX,4800,NO@PHI 11/21/2021 01:00PM ET,PHI,13.03
,,,,,,,,,,QB,Sam Darnold (20167110),Sam Darnold,20167110,QB,4800,WAS@CAR 11/21/2021 01:00PM ET,CAR,17.10
,,,,,,,,,,QB,Jordan Love (20167111),Jordan Love,20167111,QB,4800,GB@MIN 11/21/2021 01:00PM ET,GB,4.77
,,,,,,,,,,QB,Andy Dalton (20167112),Andy Dalton,20167112,QB,4800,BAL@CHI 11/21/2021 01:00PM ET,CHI,5.53
,,,,,,,,,,RB,Khalil Herbert (20167234),Khalil Herbert,20167234,RB/FLEX,4800,BAL@CHI 11/21/2021 01:00PM ET,CHI,6.53
,,,,,,,,,,WR,Tyler Boyd (20167534),Tyler Boyd,20167534,WR/FLEX,4800,CIN@LV 11/21/2021 04:05PM ET,CIN,10.64
,,,,,,,,,,TE,Zach Ertz (20167940),Zach Ertz,20167940,TE/FLEX,4800,ARI@SEA 11/21/2021 04:25PM ET,ARI,8.74
,,,,,,,,,,RB,Kenneth Gainwell (20167244),Kenneth Gainwell,20167244,RB/FLEX,4700,NO@PHI 11/21/2021 01:00PM ET,PHI,7.78
,,,,,,,,,,WR,Jamison Crowder (20167536),Jamison Crowder,20167536,WR/FLEX,4700,MIA@NYJ 11/21/2021 01:00PM ET,NYJ,11.02
,,,,,,,,,,WR,Jamal Agnew (20167538),Jamal Agnew,20167538,WR/FLEX,4700,SF@JAX 11/21/2021 01:00PM ET,JAX,8.56
,,,,,,,,,,RB,Alexander Mattison (20167242),Alexander Mattison,20167242,RB/FLEX,4700,GB@MIN 11/21/2021 01:00PM ET,MIN,8.12
,,,,,,,,,,QB,Geno Smith (20167113),Geno Smith,20167113,QB,4700,ARI@SEA 11/21/2021 04:25PM ET,SEA,14.07
,,,,,,,,,,RB,Tony Pollard (20167240),Tony Pollard,20167240,RB/FLEX,4700,DAL@KC 11/21/2021 04:25PM ET,DAL,10.77
,,,,,,,,,,QB,Jake Luton (20167116),Jake Luton,20167116,QB,4600,MIA@NYJ 11/21/2021 01:00PM ET,MIA,0
,,,,,,,,,,RB,Devin Singletary (20167246),Devin Singletary,20167246,RB/FLEX,4600,IND@BUF 11/21/2021 01:00PM ET,BUF,9.18
,,,,,,,,,,QB,Josh Johnson (20167114),Josh Johnson,20167114,QB,4600,MIA@NYJ 11/21/2021 01:00PM ET,NYJ,14.58
,,,,,,,,,,QB,Joe Flacco (20167117),Joe Flacco,20167117,QB,4600,MIA@NYJ 11/21/2021 01:00PM ET,NYJ,5.88
,,,,,,,,,,RB,Ty Johnson (20167248),Ty Johnson,20167248,RB/FLEX,4600,MIA@NYJ 11/21/2021 01:00PM ET,NYJ,9.02
,,,,,,,,,,WR,Robby Anderson (20167540),Robby Anderson,20167540,WR/FLEX,4600,WAS@CAR 11/21/2021 01:00PM ET,CAR,6.56
,,,,,,,,,,WR,A.J. Green (20167542),A.J. Green,20167542,WR/FLEX,4600,ARI@SEA 11/21/2021 04:25PM ET,ARI,10.78
,,,,,,,,,,QB,Will Grier (20167115),Will Grier,20167115,QB,4600,DAL@KC 11/21/2021 04:25PM ET,DAL,0
,,,,,,,,,,TE,Dalton Schultz (20167942),Dalton Schultz,20167942,TE/FLEX,4600,DAL@KC 11/21/2021 04:25PM ET,DAL,11.09
,,,,,,,,,,RB,Le'Veon Bell (20167256),Le'Veon Bell,20167256,RB/FLEX,4500,-,FA,4.24
,,,,,,,,,,WR,Donovan Peoples-Jones (20167544),Donovan Peoples-Jones,20167544,WR/FLEX,4500,DET@CLE 11/21/2021 01:00PM ET,CLE,8.62
,,,,,,,,,,RB,Trey Sermon (20167252),Trey Sermon,20167252,RB/FLEX,4500,SF@JAX 11/21/2021 01:00PM ET,SF,3.11
,,,,,,,,,,WR,Rashod Bateman (20167546),Rashod Bateman,20167546,WR/FLEX,4500,BAL@CHI 11/21/2021 01:00PM ET,BAL,10.52
,,,,,,,,,,RB,Samaje Perine (20167250),Samaje Perine,20167250,RB/FLEX,4500,CIN@LV 11/21/2021 04:05PM ET,CIN,6.36
,,,,,,,,,,RB,Travis Homer (20167254),Travis Homer,20167254,RB/FLEX,4500,ARI@SEA 11/21/2021 04:25PM ET,SEA,4
,,,,,,,,,,RB,David Johnson (20167264),David Johnson,20167264,RB/FLEX,4400,HOU@TEN 11/21/2021 01:00PM ET,HOU,6.46
,,,,,,,,,,RB,Matt Breida (20167266),Matt Breida,20167266,RB/FLEX,4400,IND@BUF 11/21/2021 01:00PM ET,BUF,6.47
,,,,,,,,,,WR,Tre'Quan Smith (20167548),Tre'Quan Smith,20167548,WR/FLEX,4400,NO@PHI 11/21/2021 01:00PM ET,NO,9.28
,,,,,,,,,,TE,Dallas Goedert (20167944),Dallas Goedert,20167944,TE/FLEX,4400,NO@PHI 11/21/2021 01:00PM ET,PHI,9.54
,,,,,,,,,,QB,Ryan Fitzpatrick (20167118),Ryan Fitzpatrick,20167118,QB,4400,WAS@CAR 11/21/2021 01:00PM ET,WAS,0.72
