12/28/2023 20:15,at Browns,-6.5,Jets,33.5,266,-344
12/30/2023 20:15,at Cowboys,-5.5,Lions,52.5,207,-262
12/31/2023 13:00,49ers,-13.5,at Commanders,49.5,-916,603
12/31/2023 13:00,at Texans,-4,Titans,44,172,-210
12/31/2023 13:00,at Eagles,-12,Cardinals,48,487,-708
12/31/2023 13:00,at Bears,-3,Falcons,38,125,-153
12/31/2023 13:00,at Jaguars,-4,Panthers,36.5,174,-215
12/31/2023 13:00,Rams,-6,at Giants,43.5,-271,214
12/31/2023 13:00,at Colts,-4,Raiders,42.5,162,-198
12/31/2023 13:00,at Ravens,-3.5,Dolphins,46.5,144,-177
12/31/2023 13:00,at Bills,-14,Patriots,40,607,-944
12/31/2023 13:00,at Buccaneers,-2.5,Saints,42.5,119,-145
12/31/2023 16:05,at Seahawks,-4,Steelers,41,161,-197
12/31/2023 16:25,at Broncos,-3.5,Chargers,36.5,158,-192
12/31/2023 16:25,at Chiefs,-6.5,Bengals,44,237,-303
12/31/2023 20:20,at Vikings,-0.5,Packers,43.5,-107,-115
