10/12/2023 20:15,at Chiefs,-10.5,Broncos,47.5,454,-633
10/15/2023 9:30,Ravens,-4.5,at Titans,42,-222,181
10/15/2023 13:00,at Dolphins,-14,Panthers,47.5,631,-971
10/15/2023 13:00,at Jaguars,-4,Colts,44,163,-199
10/15/2023 13:00,Vikings,-3,at Bears,43.5,-159,131
10/15/2023 13:00,Saints,-1.5,at Texans,42.5,-125,103
10/15/2023 13:00,at Bengals,-3,Seahawks,45,127,-153
10/15/2023 13:00,49ers,-10,at Browns,36,-518,381
10/15/2023 13:00,at Falcons,-2.5,Commanders,42.5,117,-140
10/15/2023 16:05,at Raiders,-3,Patriots,41,126,-152
10/15/2023 16:25,Lions,-3,at Buccaneers,42.5,-164,135
10/15/2023 16:25,at Rams,-7,Cardinals,48.5,251,-324
10/15/2023 16:25,Eagles,-6.5,at Jets,41,-303,236
10/15/2023 20:20,at Bills,-15,Giants,44,705,-1192
10/16/2023 20:15,Cowboys,-2,at Chargers,51,-137,113
