9/14/2023 20:15,at Eagles,-6,Vikings,49.5,214,-262
9/17/2023 13:00,at Bengals,-3.5,Ravens,46,146,-175
9/17/2023 13:00,at Buccaneers,-2.5,Bears,40.5,123,-145
9/17/2023 13:00,at Falcons,-1,Packers,40.5,100,-119
9/17/2023 13:00,at Texans,-1.5,Colts,39,100,-119
9/17/2023 13:00,Chiefs,-3.5,at Jaguars,51,-184,152
9/17/2023 13:00,Chargers,-3,at Titans,45,-147,123
9/17/2023 13:00,at Bills,-8.5,Raiders,47,313,-393
9/17/2023 13:00,at Lions,-5,Seahawks,47.5,184,-223
9/17/2023 16:05,49ers,-7.5,at Rams,45,-348,277
9/17/2023 16:05,Giants,-4.5,at Cardinals,39.5,-215,177
9/17/2023 16:25,at Cowboys,-9,Jets,38.5,337,-435
9/17/2023 16:25,at Broncos,-3.5,Commanders,39,156,-187
9/17/2023 20:20,Dolphins,-3,at Patriots,46.5,-157,132
9/18/2023 19:15,Saints,-3,at Panthers,39.5,-169,143
9/18/2023 20:15,Browns,-2,at Steelers,38.5,-132,111
