12/7/2023 20:15,at Steelers,-5,Patriots,30.5,207,-260
12/10/2023 13:00,at Falcons,-2,Buccaneers,41,111,-134
12/10/2023 13:00,at Saints,-6,Panthers,39,215,-270
12/10/2023 13:00,Lions,-3.5,at Bears,43,-174,143
12/10/2023 13:00,Texans,-3.5,at Jets,32.5,-188,154
12/10/2023 13:00,at Bengals,-2.5,Colts,44,113,-137
12/10/2023 13:00,at Browns,-1,Jaguars,34,108,-130
12/10/2023 13:00,at Ravens,-7.5,Rams,39.5,280,-362
12/10/2023 16:05,Vikings,-3,at Raiders,40.5,-158,131
12/10/2023 16:05,at 49ers,-13.5,Seahawks,46,541,-862
12/10/2023 16:25,at Chiefs,-1,Bills,49,-104,-117
12/10/2023 16:25,at Chargers,-2.5,Broncos,44,124,-150
12/10/2023 20:20,at Cowboys,-3.5,Eagles,51.5,150,-182
12/11/2023 20:15,at Dolphins,-13,Titans,46.5,556,-830
12/11/2023 20:15,Packers,-6.5,at Giants,37,-302,236
