9/7/2023 20:20,at Chiefs,-4,Lions,52.5,172,-205
9/10/2023 13:00,49ers,-2.5,at Steelers,41.5,-135,114
9/10/2023 13:00,at Vikings,-5.5,Buccaneers,45.5,197,-238
9/10/2023 13:00,at Saints,-3,Titans,41.5,136,-161
9/10/2023 13:00,at Commanders,-7,Cardinals,38,255,-320
9/10/2023 13:00,at Falcons,-3.5,Panthers,39.5,157,-187
9/10/2023 13:00,Bengals,-2,at Browns,47.5,-129,109
9/10/2023 13:00,at Ravens,-9.5,Texans,43.5,352,-448
9/10/2023 13:00,Jaguars,-5,at Colts,46.5,-236,192
9/10/2023 16:25,at Seahawks,-4.5,Rams,45.5,182,-220
9/10/2023 16:25,at Broncos,-3.5,Raiders,43.5,143,-172
9/10/2023 16:25,at Chargers,-3,Dolphins,51,134,-159
9/10/2023 16:25,Eagles,-4,at Patriots,44,-195,162
9/10/2023 16:25,at Bears,-1,Packers,41.5,-104,-115
9/10/2023 20:20,Cowboys,-3.5,at Giants,45,-177,147
9/11/2023 20:15,Bills,-2.5,at Jets,45.5,-144,121
