12/21/2023 20:15,at Rams,-4,Saints,45.5,165,-202
12/23/2023 16:30,Bengals,-2.5,at Steelers,39,-153,126
12/23/2023 20:00,Bills,-12.5,at Chargers,44.5,-783,535
12/24/2023 13:00,Seahawks,-3,at Titans,41.5,-172,140
12/24/2023 13:00,at Jets,-3,Commanders,37,131,-159
12/24/2023 13:00,Browns,-3,at Texans,39.5,-160,133
12/24/2023 13:00,Lions,-3,at Vikings,47.5,-153,126
12/24/2023 13:00,Packers,-4,at Panthers,37.5,-209,171
12/24/2023 13:00,at Falcons,-3,Colts,44.5,130,-157
12/24/2023 16:05,Jaguars,-1,at Buccaneers,43.5,-116,-106
12/24/2023 16:25,at Dolphins,-2.5,Cowboys,48,108,-134
12/24/2023 16:25,at Bears,-4,Cardinals,43,167,-202
12/24/2023 20:15,at Broncos,-7,Patriots,35.5,280,-366
12/25/2023 13:00,at Chiefs,-10.5,Raiders,40.5,411,-558
12/25/2023 16:30,at Eagles,-13.5,Giants,43,540,-830
12/25/2023 20:15,at 49ers,-6,Ravens,46,202,-252
