10/19/2023 20:15,at Saints,-2.5,Jaguars,41.5,118,-144
10/22/2023 13:00,Raiders,-2.5,at Bears,37,-145,118
10/22/2023 13:00,at Buccaneers,-2.5,Falcons,37.5,117,-141
10/22/2023 13:00,Bills,-8.5,at Patriots,40,-413,317
10/22/2023 13:00,Browns,-3,at Colts,40.5,-167,137
10/22/2023 13:00,at Ravens,-3,Lions,43,129,-157
10/22/2023 13:00,Commanders,-3,at Giants,37.5,-151,124
10/22/2023 16:05,at Seahawks,-8,Cardinals,44.5,301,-386
10/22/2023 16:05,at Rams,-3,Steelers,44,142,-174
10/22/2023 16:25,Packers,-1,at Broncos,45,-122,101
10/22/2023 16:25,at Chiefs,-5.5,Chargers,48,195,-243
10/22/2023 20:20,at Eagles,-2.5,Dolphins,51.5,120,-145
10/23/2023 20:15,49ers,-6.5,at Vikings,44,-310,233
