11/16/2023 20:15,at Ravens,-4,Bengals,46.5,166,-203
11/19/2023 13:00,Cowboys,-10.5,at Panthers,42,-606,433
11/19/2023 13:00,Chargers,-3,at Packers,44,-160,131
11/19/2023 13:00,at Dolphins,-13.5,Raiders,45.5,581,-876
11/19/2023 13:00,at Texans,-5.5,Cardinals,48,203,-248
11/19/2023 13:00,at Lions,-7.5,Bears,48,317,-415
11/19/2023 13:00,at Commanders,-9,Giants,38,351,-460
11/19/2023 13:00,at Browns,-2.5,Steelers,33,114,-137
11/19/2023 13:00,at Jaguars,-6.5,Titans,40,245,-313
11/19/2023 16:05,at 49ers,-13,Buccaneers,41.5,510,-738
11/19/2023 16:25,at Rams,-2,Seahawks,46.5,106,-130
11/19/2023 16:25,at Bills,-7.5,Jets,39.5,287,-367
11/19/2023 20:20,at Broncos,-3,Vikings,41,126,-153
11/20/2023 20:15,at Chiefs,-2.5,Eagles,45.5,124,-150
