Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsDraftKings,FantasyPointsPerDollarRatioDraftKings,ProjectedOwnershipPercentage,Operator,OperatorSalary
83,Jared Goff,DET,QB,16,MIN,13,16,17.13,2.48,3,DraftKings,6900
83,Gardner Minshew,IND,QB,16,ATL,10,20,14.95,2.53,3,DraftKings,5900
83,Noah Brown,HOU,WR,16,CLE,1,3,9.04,1.74,3,DraftKings,5200
83,Curtis Samuel,WAS,WR,16,NYJ,6,1,10.1,2.1,3,DraftKings,4800
83,Romeo Doubs,GB,WR,16,CAR,11,2,9.83,1.85,3,DraftKings,5300
83,Brandin Cooks,DAL,WR,16,MIA,8,13,9.49,1.94,3,DraftKings,4900
83,Minnesota Vikings,MIN,DST,16,DET,null,null,5.6,2.24,3,DraftKings,2500
83,AJ Dillon,GB,RB,16,CAR,11,30,7.62,1.56,3,DraftKings,4900
83,Jonnu Smith,ATL,TE,16,IND,23,11,6.22,2.14,3,DraftKings,2900
83,Green Bay Packers,GB,DST,16,CAR,null,null,7.9,2.03,3,DraftKings,3900
83,Atlanta Falcons,ATL,DST,16,IND,null,null,5.7,1.73,3,DraftKings,3300
83,Detroit Lions,DET,DST,16,MIN,null,null,6.3,1.8,3,DraftKings,3500
83,Allen Lazard,NYJ,WR,16,WAS,32,31,5.17,1.62,3,DraftKings,3200
83,Chris Moore,TEN,WR,16,SEA,26,25,4.51,1.37,3,DraftKings,3300
97,Jordan Love,GB,QB,16,CAR,11,2,15.49,2.38,2,DraftKings,6500
97,Nico Collins,HOU,WR,16,CLE,1,3,12.68,1.86,2,DraftKings,6800
97,David Montgomery,DET,RB,16,MIN,13,3,12.12,1.76,2,DraftKings,6900
97,Case Keenum,HOU,QB,16,CLE,1,3,13.39,2.73,2,DraftKings,4900
97,Dalton Schultz,HOU,TE,16,CLE,1,3,8.49,1.85,2,DraftKings,4600
97,Jahan Dotson,WAS,WR,16,NYJ,6,1,7.63,1.73,2,DraftKings,4400
97,Logan Thomas,WAS,TE,16,NYJ,6,20,5.94,1.7,2,DraftKings,3500
97,Jacksonville Jaguars,JAX,DST,16,TB,null,null,5.8,2,2,DraftKings,2900
97,Rondale Moore,ARI,WR,16,CHI,18,16,6.72,1.92,2,DraftKings,3500
97,Alec Pierce,IND,WR,16,ATL,10,4,6.71,1.68,2,DraftKings,4000
97,Noah Fant,SEA,TE,16,TEN,15,1,4.92,1.7,2,DraftKings,2900
97,Cedric Tillman,CLE,WR,16,HOU,17,15,5.64,1.71,2,DraftKings,3300
97,Greg Dortch,ARI,WR,16,CHI,18,16,7.27,1.82,2,DraftKings,4000
110,De'Von Achane,MIA,RB,16,DAL,4,16,11.87,1.67,1,DraftKings,7100
110,Raheem Mostert,MIA,RB,16,DAL,4,16,14.28,1.96,1,DraftKings,7300
110,Bryce Young,CAR,QB,16,GB,19,17,12.2,2.6,1,DraftKings,4700
110,Indianapolis Colts,IND,DST,16,ATL,null,null,6.4,1.68,1,DraftKings,3800
110,Josh Reynolds,DET,WR,16,MIN,13,21,6.16,1.87,1,DraftKings,3300
110,Kareem Hunt,CLE,RB,16,HOU,17,14,7.01,1.46,1,DraftKings,4800
110,Khalil Herbert,CHI,RB,16,ARI,28,32,5.21,1.13,1,DraftKings,4600
110,K.J. Osborn,MIN,WR,16,DET,20,26,5.8,1.49,1,DraftKings,3900
110,Zach Charbonnet,SEA,RB,16,TEN,15,13,7.55,1.51,1,DraftKings,5000
110,DJ Chark Jr.,CAR,WR,16,GB,19,14,6.14,1.98,1,DraftKings,3100
110,Robert Woods,HOU,WR,16,CLE,1,3,5.13,1.25,1,DraftKings,4100
110,Michael Gallup,DAL,WR,16,MIA,8,13,5.24,1.64,1,DraftKings,3200
110,Trey Palmer,TB,WR,16,JAX,25,24,5.02,1.62,1,DraftKings,3100
110,Kylen Granson,IND,TE,16,ATL,10,19,3.65,1.4,1,DraftKings,2600
110,Braxton Berrios,MIA,WR,16,DAL,4,6,2.58,0.86,1,DraftKings,3000
110,Durham Smythe,MIA,TE,16,DAL,4,16,4.02,1.49,1,DraftKings,2700
110,Xavier Gipson,NYJ,WR,16,WAS,32,31,4.68,1.51,1,DraftKings,3100
110,D.J. Montgomery,IND,WR,16,ATL,10,4,2.56,0.78,1,DraftKings,3300
110,Jeremy Ruckert,NYJ,TE,16,WAS,32,14,3.15,1.26,1,DraftKings,2500
110,Tyler Scott,CHI,WR,16,ARI,28,22,3.08,1.03,1,DraftKings,3000
130,Kirk Cousins,MIN,QB,16,DET,20,29,0,0,0,DraftKings,4000
130,C.J. Stroud,HOU,QB,16,CLE,1,3,0,0,0,DraftKings,7000
130,Sam Howell,WAS,QB,16,NYJ,6,1,14.56,2.35,0,DraftKings,6200
130,Anthony Richardson,IND,QB,16,ATL,10,20,0,0,0,DraftKings,4000
130,Michael Pittman Jr.,IND,WR,16,ATL,10,4,0,0,0,DraftKings,7400
130,Joshua Dobbs,MIN,QB,16,DET,20,29,0,0,0,DraftKings,4600
130,Tank Dell,HOU,WR,16,CLE,1,3,0,0,0,DraftKings,3000
130,Deshaun Watson,CLE,QB,16,HOU,17,24,0,0,0,DraftKings,4000
130,Desmond Ridder,ATL,QB,16,IND,23,18,1.25,0.25,0,DraftKings,5000
130,Will Levis,TEN,QB,16,SEA,26,22,4.17,0.8,0,DraftKings,5200
130,Brian Robinson Jr.,WAS,RB,16,NYJ,6,25,0,0,0,DraftKings,6000
130,Zack Moss,IND,RB,16,ATL,10,5,0,0,0,DraftKings,6500
130,Christian Kirk,JAX,WR,16,TB,24,29,0,0,0,DraftKings,3000
130,Nick Chubb,CLE,RB,16,HOU,17,14,0,0,0,DraftKings,4000
130,Jayden Reed,GB,WR,16,CAR,11,2,11.06,2.05,0,DraftKings,5400
130,Tyson Bagent,CHI,QB,16,ARI,28,25,0.28,0.06,0,DraftKings,4700
130,Zach Wilson,NYJ,QB,16,WAS,32,32,0,0,0,DraftKings,4800
130,Christian Watson,GB,WR,16,CAR,11,2,1.52,0.32,0,DraftKings,4700
130,D'Onta Foreman,CHI,RB,16,ARI,28,32,6.67,1.42,0,DraftKings,4700
130,Alexander Mattison,MIN,RB,16,DET,20,4,6.62,1.25,0,DraftKings,5300
130,Marquise Brown,ARI,WR,16,CHI,18,16,0,0,0,DraftKings,5000
130,Andy Dalton,CAR,QB,16,GB,19,17,0.22,0.05,0,DraftKings,4600
130,Zay Jones,JAX,WR,16,TB,24,29,1.54,0.37,0,DraftKings,4200
130,Luke Musgrave,GB,TE,16,CAR,11,6,0,0,0,DraftKings,3900
130,Jacoby Brissett,WAS,QB,16,NYJ,6,1,0.27,0.06,0,DraftKings,4900
130,Cam Akers,MIN,RB,16,DET,20,4,0,0,0,DraftKings,4000
130,Drew Lock,SEA,QB,16,TEN,15,10,1.88,0.37,0,DraftKings,5100
130,Dameon Pierce,HOU,RB,16,CLE,1,9,3.72,0.83,0,DraftKings,4500
130,Roschon Johnson,CHI,RB,16,ARI,28,32,7.35,1.53,0,DraftKings,4800
130,Miles Sanders,CAR,RB,16,GB,19,24,5.73,1.3,0,DraftKings,4400
130,Nick Westbrook-Ikhine,TEN,WR,16,SEA,26,25,0,0,0,DraftKings,3400
130,Kalif Raymond,DET,WR,16,MIN,13,21,3.79,1.26,0,DraftKings,3000
130,Rico Dowdle,DAL,RB,16,MIA,8,10,4.24,0.94,0,DraftKings,4500
130,Emari Demercado,ARI,RB,16,CHI,18,19,3.31,0.72,0,DraftKings,4600
130,Salvon Ahmed,MIA,RB,16,DAL,4,16,0,0,0,DraftKings,4000
130,Hayden Hurst,CAR,TE,16,GB,19,25,0,0,0,DraftKings,2500
130,Tyler Goodson,IND,RB,16,ATL,10,5,1.9,0.4,0,DraftKings,4700
130,Tony Jones Jr.,ARI,RB,16,CHI,18,19,0,0,0,DraftKings,4000
130,P.J. Walker,CLE,QB,16,HOU,17,24,0,0,0,DraftKings,4000
130,KaVontae Turpin,DAL,WR,16,MIA,8,13,1.46,0.49,0,DraftKings,3000
130,Mack Hollins,ATL,WR,16,IND,23,11,1.17,0.35,0,DraftKings,3300
130,Darrynton Evans,MIA,RB,16,DAL,4,16,0,0,0,DraftKings,4000
130,Brandon Powell,MIN,WR,16,DET,20,26,1.11,0.37,0,DraftKings,3000
130,David Moore,TB,WR,16,JAX,25,24,3.38,0.99,0,DraftKings,3400
130,Cedrick Wilson Jr.,MIA,WR,16,DAL,4,6,3.61,1.13,0,DraftKings,3200
130,Terrace Marshall Jr.,CAR,WR,16,GB,19,14,0.52,0.17,0,DraftKings,3000
130,Jake Bobo,SEA,WR,16,TEN,15,19,1.15,0.35,0,DraftKings,3300
130,Jeff Wilson Jr.,MIA,RB,16,DAL,4,16,1.82,0.43,0,DraftKings,4200
130,Kyle Philips,TEN,WR,16,SEA,26,25,0,0,0,DraftKings,3000
130,Tommy Tremble,CAR,TE,16,GB,19,25,3.6,1.38,0,DraftKings,2600
130,Dorian Thompson-Robinson,CLE,QB,16,HOU,17,24,0.26,0.06,0,DraftKings,4700
130,Michael Carter,ARI,RB,16,CHI,18,19,4.4,1.05,0,DraftKings,4200
130,Brett Rypien,NYJ,QB,16,WAS,32,32,1.22,0.27,0,DraftKings,4500
130,Brevin Jordan,HOU,TE,16,CLE,1,3,2.89,1.03,0,DraftKings,2800
130,Robbie Chosen,MIA,WR,16,DAL,4,6,0.22,0.07,0,DraftKings,3000
130,Drew Ogletree,IND,TE,16,ATL,10,19,2.67,1.07,0,DraftKings,2500
130,Patrick Taylor,GB,RB,16,CAR,11,30,2.07,0.47,0,DraftKings,4400
130,Will Mallory,IND,TE,16,ATL,10,19,1.61,0.64,0,DraftKings,2500
130,Josh Oliver,MIN,TE,16,DET,20,22,2.48,0.99,0,DraftKings,2500
130,Dalvin Cook,NYJ,RB,16,WAS,32,26,4.01,0.91,0,DraftKings,4400
130,Colby Parkinson,SEA,TE,16,TEN,15,1,2.95,1.13,0,DraftKings,2600
130,River Cracraft,MIA,WR,16,DAL,4,6,0.79,0.26,0,DraftKings,3000
130,Jalen Tolbert,DAL,WR,16,MIA,8,13,3.26,1.09,0,DraftKings,3000
130,Elijah Higgins,ARI,TE,16,CHI,18,26,3.48,1.29,0,DraftKings,2700
130,Mo Alie-Cox,IND,TE,16,ATL,10,19,3.25,1.3,0,DraftKings,2500
130,Cordarrelle Patterson,ATL,RB,16,IND,23,29,4.37,1.02,0,DraftKings,4300
130,Laviska Shenault Jr.,CAR,WR,16,GB,19,14,0,0,0,DraftKings,3000
130,KhaDarel Hodge,ATL,WR,16,IND,23,11,2.73,0.91,0,DraftKings,3000
130,Malik Heath,GB,WR,16,CAR,11,2,4.41,1.38,0,DraftKings,3200
130,Jamison Crowder,WAS,WR,16,NYJ,6,1,0.52,0.17,0,DraftKings,3000
130,D'Ernest Johnson,JAX,RB,16,TB,24,8,3.93,0.8,0,DraftKings,4900
130,Dyami Brown,WAS,WR,16,NYJ,6,1,1.79,0.6,0,DraftKings,3000
130,Stephen Sullivan,CAR,TE,16,GB,19,25,2.92,1.17,0,DraftKings,2500
130,Pierre Strong Jr.,CLE,RB,16,HOU,17,14,2.14,0.54,0,DraftKings,4000
130,Harrison Bryant,CLE,TE,16,HOU,17,21,2.4,0.96,0,DraftKings,2500
130,Deven Thompkins,TB,WR,16,JAX,25,24,2.35,0.78,0,DraftKings,3000
130,Craig Reynolds,DET,RB,16,MIN,13,3,0.47,0.12,0,DraftKings,4000
130,Chase Edmonds,TB,RB,16,JAX,25,11,3.25,0.74,0,DraftKings,4400
130,Chase Claypool,MIA,WR,16,DAL,4,6,1.3,0.43,0,DraftKings,3000
130,Jalen Brooks,DAL,WR,16,MIA,8,13,0.17,0.06,0,DraftKings,3000
130,Van Jefferson,ATL,WR,16,IND,23,11,2.82,0.94,0,DraftKings,3000
130,John Metchie III,HOU,WR,16,CLE,1,3,2.54,0.85,0,DraftKings,3000
130,Josh Whyle,TEN,TE,16,SEA,26,17,1.96,0.78,0,DraftKings,2500
130,Emanuel Wilson,GB,RB,16,CAR,11,30,0.07,0.02,0,DraftKings,4000
130,Israel Abanikanda,NYJ,RB,16,WAS,32,26,2.21,0.55,0,DraftKings,4000
130,Byron Pringle,WAS,WR,16,NYJ,6,1,1.74,0.58,0,DraftKings,3000
130,Cole Turner,WAS,TE,16,NYJ,6,20,0.51,0.2,0,DraftKings,2500
130,Jamal Agnew,JAX,WR,16,TB,24,29,5.67,1.67,0,DraftKings,3400
130,Clayton Tune,ARI,QB,16,CHI,18,19,0.18,0.04,0,DraftKings,4600
130,Deuce Vaughn,DAL,RB,16,MIA,8,10,0.19,0.05,0,DraftKings,4000
130,Scotty Miller,ATL,WR,16,IND,23,11,2.08,0.69,0,DraftKings,3000
130,Jaren Hall,MIN,QB,16,DET,20,29,0.37,0.08,0,DraftKings,4600
130,Brock Wright,DET,TE,16,MIN,13,12,0,0,0,DraftKings,2500
130,John Bates,WAS,TE,16,NYJ,6,20,1.62,0.65,0,DraftKings,2500
130,Samori Toure,GB,WR,16,CAR,11,2,2.44,0.81,0,DraftKings,3000
130,Steven Sims,HOU,WR,16,CLE,1,3,0.64,0.21,0,DraftKings,3000
130,David Bell,CLE,WR,16,HOU,17,15,1.1,0.37,0,DraftKings,3000
130,Donovan Peoples-Jones,DET,WR,16,MIN,13,21,1.32,0.44,0,DraftKings,3000
130,Will Dissly,SEA,TE,16,TEN,15,1,2.69,1.08,0,DraftKings,2500
130,Luke Farrell,JAX,TE,16,TB,24,28,2.83,0.94,0,DraftKings,3000
130,Luke Schoonmaker,DAL,TE,16,MIA,8,15,1.45,0.58,0,DraftKings,2500
130,Evan Hull,IND,RB,16,ATL,10,5,0,0,0,DraftKings,4000
130,Andrew Beck,HOU,RB,16,CLE,1,9,1.67,0.42,0,DraftKings,4000
130,Randall Cobb,NYJ,WR,16,WAS,32,31,2.54,0.85,0,DraftKings,3000
130,C.J. Uzomah,NYJ,TE,16,WAS,32,14,0,0,0,DraftKings,2500
130,Equanimeous St. Brown,CHI,WR,16,ARI,28,22,0,0,0,DraftKings,3000
130,Raheem Blackshear,CAR,RB,16,GB,19,24,1.12,0.28,0,DraftKings,4000
130,Zonovan Knight,DET,RB,16,MIN,13,3,0,0,0,DraftKings,4000
130,Chris Rodriguez Jr.,WAS,RB,16,NYJ,6,25,5.9,1.31,0,DraftKings,4500
130,Tank Bigsby,JAX,RB,16,TB,24,8,0.86,0.19,0,DraftKings,4500
130,Chris Brooks,MIA,RB,16,DAL,4,16,0.28,0.07,0,DraftKings,4000
130,MyCole Pruitt,ATL,TE,16,IND,23,11,1.49,0.6,0,DraftKings,2500
130,Isaiah McKenzie,IND,WR,16,ATL,10,4,0,0,0,DraftKings,3000
130,Kenyan Drake,GB,RB,16,CAR,11,30,0.61,0.15,0,DraftKings,4000
130,Mike Strachan,CAR,WR,16,GB,19,14,0.02,0.01,0,DraftKings,3000
130,Marquise Goodwin,CLE,WR,16,HOU,17,15,2.71,0.9,0,DraftKings,3000
130,Malik Willis,TEN,QB,16,SEA,26,22,0.25,0.06,0,DraftKings,4500
130,Geoff Swaim,ARI,TE,16,CHI,18,26,0,0,0,DraftKings,2600
130,Alec Ingold,MIA,RB,16,DAL,4,16,0.78,0.2,0,DraftKings,4000
130,Trey Sermon,IND,RB,16,ATL,10,5,2.96,0.62,0,DraftKings,4800
130,Josiah Deguara,GB,TE,16,CAR,11,6,0.78,0.31,0,DraftKings,2500
130,Brenton Strange,JAX,TE,16,TB,24,28,0.53,0.21,0,DraftKings,2500
130,Xavier Hutchinson,HOU,WR,16,CLE,1,3,2.9,0.97,0,DraftKings,3000
130,Jordan Akins,CLE,TE,16,HOU,17,21,2.12,0.85,0,DraftKings,2500
130,Malik Taylor,NYJ,WR,16,WAS,32,31,0,0,0,DraftKings,3000
130,Erik Ezukanma,MIA,WR,16,DAL,4,6,0,0,0,DraftKings,3000
130,Ihmir Smith-Marsette,CAR,WR,16,GB,19,14,1.68,0.56,0,DraftKings,3000
130,Ian Thomas,CAR,TE,16,GB,19,25,0.85,0.34,0,DraftKings,2500
130,Jalen Nailor,MIN,WR,16,DET,20,26,0,0,0,DraftKings,3000
130,Jason Brownlee,NYJ,WR,16,WAS,32,31,1.59,0.53,0,DraftKings,3000
130,Rakim Jarrett,TB,WR,16,JAX,25,24,0.26,0.09,0,DraftKings,3000
130,Velus Jones Jr.,CHI,WR,16,ARI,28,22,1.02,0.34,0,DraftKings,3000
130,Mike White,MIA,QB,16,DAL,4,12,0.15,0.03,0,DraftKings,4600
130,Bo Melton,GB,WR,16,CAR,11,2,0.77,0.26,0,DraftKings,3000
130,Johnny Mundt,MIN,TE,16,DET,20,22,0.66,0.26,0,DraftKings,2500
130,Tim Jones,JAX,WR,16,TB,24,29,2.57,0.86,0,DraftKings,3000
130,Robert Tonyan,CHI,TE,16,ARI,28,10,2.06,0.82,0,DraftKings,2500
130,Ben Sims,GB,TE,16,CAR,11,6,1.68,0.67,0,DraftKings,2500
130,Teagan Quitoriano,HOU,TE,16,CLE,1,3,0,0,0,DraftKings,2500
130,Derrick Gore,WAS,RB,16,NYJ,6,25,0.51,0.13,0,DraftKings,4000
130,DeeJay Dallas,SEA,RB,16,TEN,15,13,1.33,0.31,0,DraftKings,4300
130,Hunter Luepke,DAL,RB,16,MIA,8,10,0.4,0.1,0,DraftKings,4000
130,Dare Ogunbowale,HOU,RB,16,CLE,1,9,1.24,0.31,0,DraftKings,4000
130,Trishton Jackson,MIN,WR,16,DET,20,26,0,0,0,DraftKings,3000
130,Nick Bawden,NYJ,RB,16,WAS,32,26,0.19,0.05,0,DraftKings,4000
130,C.J. Beathard,JAX,QB,16,TB,24,26,1.4,0.27,0,DraftKings,5100
130,Payne Durham,TB,TE,16,JAX,25,29,0.4,0.16,0,DraftKings,2500
130,Tucker Fisk,ATL,TE,16,IND,23,11,0,0,0,DraftKings,2500
130,C.J. Ham,MIN,RB,16,DET,20,4,0.62,0.16,0,DraftKings,4000
130,Julian Hill,MIA,TE,16,DAL,4,16,0.52,0.21,0,DraftKings,2500
130,Peyton Hendershot,DAL,TE,16,MIA,8,15,1.29,0.52,0,DraftKings,2500
130,Keith Smith,ATL,RB,16,IND,23,29,0,0,0,DraftKings,4000
130,Alex Armah,WAS,RB,16,NYJ,6,25,0.16,0.04,0,DraftKings,4000
130,Sean Tucker,TB,RB,16,JAX,25,11,0.23,0.06,0,DraftKings,4000
130,Ko Kieft,TB,TE,16,JAX,25,29,0.78,0.31,0,DraftKings,2500
130,Zach Pascal,ARI,WR,16,CHI,18,16,3.27,1.09,0,DraftKings,3000
130,Cooper Rush,DAL,QB,16,MIA,8,15,0.17,0.04,0,DraftKings,4600
130,Khari Blasingame,CHI,RB,16,ARI,28,32,0.16,0.04,0,DraftKings,4000
130,Marcedes Lewis,CHI,TE,16,ARI,28,10,0.45,0.18,0,DraftKings,2500
130,Cody Thompson,SEA,WR,16,TEN,15,19,0,0,0,DraftKings,3000
130,David Wells,TB,TE,16,JAX,25,29,0,0,0,DraftKings,2500
130,Giovanni Ricci,CAR,TE,16,GB,19,25,0,0,0,DraftKings,2500
130,Davis Mills,HOU,QB,16,CLE,1,3,0.18,0.04,0,DraftKings,4600
130,Eric Saubert,HOU,TE,16,CLE,1,3,0.3,0.12,0,DraftKings,2500
130,Kene Nwangwu,MIN,RB,16,DET,20,4,1.17,0.27,0,DraftKings,4400
130,Antoine Green,DET,WR,16,MIN,13,21,0.18,0.06,0,DraftKings,3000
130,Trevon Wesco,TEN,TE,16,SEA,26,17,0.68,0.27,0,DraftKings,2500
130,Dee Eskridge,SEA,WR,16,TEN,15,19,0,0,0,DraftKings,3000
130,Sam Ehlinger,IND,QB,16,ATL,10,20,0.35,0.08,0,DraftKings,4600
130,Kellen Mond,IND,QB,16,ATL,10,20,0,0,0,DraftKings,4000
130,Logan Woodside,ATL,QB,16,IND,23,18,0.09,0.02,0,DraftKings,4000
