Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsDraftKings,FantasyPointsPerDollarRatioDraftKings,ProjectedOwnershipPercentage,Operator,OperatorSalary
35,Dallas Cowboys,DAL,DST,2,NYJ,null,null,9.2,2.3,8,DraftKings,4000
35,Tampa Bay Buccaneers,TB,DST,2,CHI,null,null,8.4,2.62,8,DraftKings,3200
35,Chigoziem Okonkwo,TEN,TE,2,LAC,32,13,7.52,2.28,8,DraftKings,3300
43,CeeDee Lamb,DAL,WR,2,NYJ,13,21,16.38,2.13,7,DraftKings,7700
43,Justin Herbert,LAC,QB,2,TEN,23,18,20.07,2.87,7,DraftKings,7000
43,Chris Godwin,TB,WR,2,CHI,30,22,13.06,2.18,7,DraftKings,6000
43,Michael Pittman Jr.,IND,WR,2,HOU,12,13,13.04,2.07,7,DraftKings,6300
43,Mark Andrews,BAL,TE,2,CIN,21,28,12.6,2,7,DraftKings,6300
43,Bijan Robinson,ATL,RB,2,GB,19,24,15.62,1.98,7,DraftKings,7900
49,Tyler Lockett,SEA,WR,2,DET,22,17,12.45,2.04,6,DraftKings,6100
49,Zach Ertz,ARI,TE,2,NYG,18,5,7.77,2.22,6,DraftKings,3500
49,Drake London,ATL,WR,2,GB,19,12,11.18,2.24,6,DraftKings,5000
49,New York Jets,NYJ,DST,2,DAL,null,null,6.2,2.3,6,DraftKings,2700
49,Tennessee Titans,TEN,DST,2,LAC,null,null,5.3,2.21,6,DraftKings,2400
49,Jake Ferguson,DAL,TE,2,NYJ,13,19,7.92,2.4,6,DraftKings,3300
49,Dalton Kincaid,BUF,TE,2,LV,16,21,8.17,2.48,6,DraftKings,3300
56,Geno Smith,SEA,QB,2,DET,22,25,17.65,2.99,5,DraftKings,5900
56,Jared Goff,DET,QB,2,SEA,29,16,18.04,2.91,5,DraftKings,6200
56,DeAndre Hopkins,TEN,WR,2,LAC,32,32,13.17,1.97,5,DraftKings,6700
56,DK Metcalf,SEA,WR,2,DET,22,17,13.76,1.97,5,DraftKings,7000
56,Brock Purdy,SF,QB,2,LAR,4,11,17.05,2.99,5,DraftKings,5700
56,Javonte Williams,DEN,RB,2,WAS,3,4,12.04,2.15,5,DraftKings,5600
56,Brian Robinson Jr.,WAS,RB,2,DEN,14,6,10.54,2.03,5,DraftKings,5200
56,Dawson Knox,BUF,TE,2,LV,16,21,7.37,2.38,5,DraftKings,3100
56,Romeo Doubs,GB,WR,2,ATL,6,4,10.9,2.27,5,DraftKings,4800
56,Baltimore Ravens,BAL,DST,2,CIN,null,null,5.9,2.11,5,DraftKings,2800
56,Josh Reynolds,DET,WR,2,SEA,29,25,9.15,2.47,5,DraftKings,3700
56,Washington Commanders,WAS,DST,2,DEN,null,null,8,2.58,5,DraftKings,3100
56,Detroit Lions,DET,DST,2,SEA,null,null,6,2,5,DraftKings,3000
56,Adam Trautman,DEN,TE,2,WAS,3,13,6.57,2.19,5,DraftKings,3000
56,Anthony Richardson,IND,QB,2,HOU,12,6,18.46,2.93,5,DraftKings,6300
71,Daniel Jones,NYG,QB,2,ARI,11,20,17.96,2.99,4,DraftKings,6000
71,Christian Kirk,JAX,WR,2,KC,20,23,10.59,2.08,4,DraftKings,5100
71,Evan Engram,JAX,TE,2,KC,20,21,10.23,2.13,4,DraftKings,4800
71,Jahan Dotson,WAS,WR,2,DEN,14,26,10.42,2.13,4,DraftKings,4900
71,San Francisco 49ers,SF,DST,2,LAR,null,null,8,1.95,4,DraftKings,4100
71,Kansas City Chiefs,KC,DST,2,JAX,null,null,5.4,1.74,4,DraftKings,3100
71,Van Jefferson,LAR,WR,2,SF,5,14,8.32,1.93,4,DraftKings,4300
71,Irv Smith Jr.,CIN,TE,2,BAL,7,6,7.65,2.39,4,DraftKings,3200
71,Los Angeles Rams,LAR,DST,2,SF,null,null,4.9,2.13,4,DraftKings,2300
71,Atlanta Falcons,ATL,DST,2,GB,null,null,6.8,2.34,4,DraftKings,2900
71,Jahmyr Gibbs,DET,RB,2,SEA,29,28,11.76,1.87,4,DraftKings,6300
71,Sam LaPorta,DET,TE,2,SEA,29,26,8.62,2.21,4,DraftKings,3900
83,Breece Hall,NYJ,RB,2,DAL,1,7,11.27,1.91,3,DraftKings,5900
83,Dalvin Cook,NYJ,RB,2,DAL,1,7,8.8,1.47,3,DraftKings,6000
83,Ryan Tannehill,TEN,QB,2,LAC,32,32,15.19,3.04,3,DraftKings,5000
83,George Kittle,SF,TE,2,LAR,4,11,11.25,2.12,3,DraftKings,5300
83,Gabe Davis,BUF,WR,2,LV,16,19,11.64,2.01,3,DraftKings,5800
83,DJ Moore,CHI,WR,2,TB,24,28,11.42,2.08,3,DraftKings,5500
83,Baker Mayfield,TB,QB,2,CHI,30,30,15.86,3.11,3,DraftKings,5100
83,Dalton Schultz,HOU,TE,2,IND,26,17,8.68,2.17,3,DraftKings,4000
83,Tyler Allgeier,ATL,RB,2,GB,19,24,9.98,1.81,3,DraftKings,5500
83,Tyler Boyd,CIN,WR,2,BAL,7,18,9.38,2.47,3,DraftKings,3800
83,Isiah Pacheco,KC,RB,2,JAX,9,1,11.59,2.03,3,DraftKings,5700
83,Treylon Burks,TEN,WR,2,LAC,32,32,10.14,2.25,3,DraftKings,4500
83,Buffalo Bills,BUF,DST,2,LV,null,null,7.5,2.03,3,DraftKings,3700
83,Darnell Mooney,CHI,WR,2,TB,24,28,8.41,1.91,3,DraftKings,4400
83,Kyle Pitts,ATL,TE,2,GB,19,13,9.76,2.32,3,DraftKings,4200
83,Jacksonville Jaguars,JAX,DST,2,KC,null,null,4.8,1.92,3,DraftKings,2500
83,Cincinnati Bengals,CIN,DST,2,BAL,null,null,7.5,2.27,3,DraftKings,3300
83,Indianapolis Colts,IND,DST,2,HOU,null,null,6.6,1.94,3,DraftKings,3400
83,Houston Texans,HOU,DST,2,IND,null,null,7.9,2.19,3,DraftKings,3600
83,Logan Thomas,WAS,TE,2,DEN,14,9,7.57,2.44,3,DraftKings,3100
83,Tutu Atwell,LAR,WR,2,SF,5,14,9.24,1.97,3,DraftKings,4700
83,Las Vegas Raiders,LV,DST,2,BUF,null,null,5.3,2.41,3,DraftKings,2200
83,Chicago Bears,CHI,DST,2,TB,null,null,7,2.5,3,DraftKings,2800
83,Jordan Love,GB,QB,2,ATL,6,7,15.68,2.85,3,DraftKings,5500
83,Jaxon Smith-Njigba,SEA,WR,2,DET,22,17,9.56,2.12,3,DraftKings,4500
83,Michael Wilson,ARI,WR,2,NYG,18,16,5.38,1.63,3,DraftKings,3300
109,Justin Fields,CHI,QB,2,TB,24,22,19.05,2.51,2,DraftKings,7600
109,Russell Wilson,DEN,QB,2,WAS,3,1,16.22,2.8,2,DraftKings,5800
109,Jimmy Garoppolo,LV,QB,2,BUF,10,9,14.46,2.73,2,DraftKings,5300
109,Marquise Brown,ARI,WR,2,NYG,18,16,10.76,2.2,2,DraftKings,4900
109,Garrett Wilson,NYJ,WR,2,DAL,1,1,13.5,1.8,2,DraftKings,7500
109,Courtland Sutton,DEN,WR,2,WAS,3,6,9.97,1.85,2,DraftKings,5400
109,Jerick McKinnon,KC,RB,2,JAX,9,1,7.35,1.6,2,DraftKings,4600
109,Darren Waller,NYG,TE,2,ARI,11,24,11.08,2.01,2,DraftKings,5500
109,Tyler Higbee,LAR,TE,2,SF,5,27,9.03,1.96,2,DraftKings,4600
109,Parris Campbell,NYG,WR,2,ARI,11,8,6.83,1.95,2,DraftKings,3500
109,Cole Kmet,CHI,TE,2,TB,24,25,7.89,1.79,2,DraftKings,4400
109,Hunter Renfrow,LV,WR,2,BUF,10,9,8.04,2.06,2,DraftKings,3900
109,Marquez Valdes-Scantling,KC,WR,2,JAX,9,15,7.44,1.65,2,DraftKings,4500
109,Marvin Jones Jr.,DET,WR,2,SEA,29,25,6.73,1.87,2,DraftKings,3600
109,Green Bay Packers,GB,DST,2,ATL,null,null,6.3,2.1,2,DraftKings,3000
109,Los Angeles Chargers,LAC,DST,2,TEN,null,null,6.6,1.89,2,DraftKings,3500
109,Denver Broncos,DEN,DST,2,WAS,null,null,8,2.05,2,DraftKings,3900
109,Austin Hooper,LV,TE,2,BUF,10,3,5.96,2.13,2,DraftKings,2800
109,New York Giants,NYG,DST,2,ARI,null,null,7.7,2.03,2,DraftKings,3800
109,Zack Moss,IND,RB,2,HOU,12,29,9.42,2,2,DraftKings,4700
109,Kylen Granson,IND,TE,2,HOU,12,4,4.42,1.47,2,DraftKings,3000
109,Skyy Moore,KC,WR,2,JAX,9,15,7.89,1.92,2,DraftKings,4100
109,Kyren Williams,LAR,RB,2,SF,5,3,8.4,1.68,2,DraftKings,5000
109,Deonte Harty,BUF,WR,2,LV,16,19,4.85,1.47,2,DraftKings,3300
109,C.J. Stroud,HOU,QB,2,IND,26,24,14.19,2.73,2,DraftKings,5200
134,Dak Prescott,DAL,QB,2,NYJ,13,10,16.5,2.5,1,DraftKings,6600
134,Sam Howell,WAS,QB,2,DEN,14,19,14.46,2.68,1,DraftKings,5400
134,Jerry Jeudy,DEN,WR,2,WAS,3,6,11.96,1.81,1,DraftKings,6600
134,Terry McLaurin,WAS,WR,2,DEN,14,26,11.34,1.99,1,DraftKings,5700
134,Matthew Stafford,LAR,QB,2,SF,5,12,14.59,2.61,1,DraftKings,5600
134,Zach Wilson,NYJ,QB,2,DAL,1,4,12.69,2.59,1,DraftKings,4900
134,Joshua Dobbs,ARI,QB,2,NYG,18,5,12.7,2.54,1,DraftKings,5000
134,Allen Lazard,NYJ,WR,2,DAL,1,1,8.15,1.51,1,DraftKings,5400
134,Rondale Moore,ARI,WR,2,NYG,18,16,8.67,2.17,1,DraftKings,4000
134,Joshua Palmer,LAC,WR,2,TEN,23,31,6.87,2.02,1,DraftKings,3400
134,Curtis Samuel,WAS,WR,2,DEN,14,26,8.77,2.19,1,DraftKings,4000
134,Desmond Ridder,ATL,QB,2,GB,19,17,12.81,2.56,1,DraftKings,5000
134,Gerald Everett,LAC,TE,2,TEN,23,12,8.57,2.09,1,DraftKings,4100
134,Rashod Bateman,BAL,WR,2,CIN,21,5,7.77,1.52,1,DraftKings,5100
134,Khalil Herbert,CHI,RB,2,TB,24,14,10.31,1.91,1,DraftKings,5400
134,Samaje Perine,DEN,RB,2,WAS,3,4,9.12,1.79,1,DraftKings,5100
134,Elijah Mitchell,SF,RB,2,LAR,4,12,5.37,1.17,1,DraftKings,4600
134,Damien Harris,BUF,RB,2,LV,16,15,4.53,0.84,1,DraftKings,5400
134,Darius Slayton,NYG,WR,2,ARI,11,8,7.64,1.74,1,DraftKings,4400
134,Tyler Conklin,NYJ,TE,2,DAL,1,20,4.92,1.45,1,DraftKings,3400
134,Michael Gallup,DAL,WR,2,NYJ,13,21,9,2.14,1,DraftKings,4200
134,Chase Claypool,CHI,WR,2,TB,24,28,3.95,1.23,1,DraftKings,3200
134,Alec Pierce,IND,WR,2,HOU,12,13,6.72,1.92,1,DraftKings,3500
134,Robert Woods,HOU,WR,2,IND,26,27,8.84,1.92,1,DraftKings,4600
134,Gus Edwards,BAL,RB,2,CIN,21,17,7.86,1.48,1,DraftKings,5300
134,Kadarius Toney,KC,WR,2,JAX,9,15,8.64,1.88,1,DraftKings,4600
134,Seattle Seahawks,SEA,DST,2,DET,null,null,4.6,1.59,1,DraftKings,2900
134,Cade Otton,TB,TE,2,CHI,30,18,6.35,2.05,1,DraftKings,3100
134,Nick Westbrook-Ikhine,TEN,WR,2,LAC,32,32,6.2,1.88,1,DraftKings,3300
134,Donald Parham Jr.,LAC,TE,2,TEN,23,12,4.78,1.65,1,DraftKings,2900
134,Colby Parkinson,SEA,TE,2,DET,22,29,3.02,1.21,1,DraftKings,2500
134,Jonnu Smith,ATL,TE,2,GB,19,13,1.43,0.57,1,DraftKings,2500
134,Brock Wright,DET,TE,2,SEA,29,26,3.06,1.13,1,DraftKings,2700
134,Justice Hill,BAL,RB,2,CIN,21,17,6.98,1.42,1,DraftKings,4900
134,Zamir White,LV,RB,2,BUF,10,25,2.52,0.57,1,DraftKings,4400
134,Jalen Tolbert,DAL,WR,2,NYJ,13,21,4.61,1.54,1,DraftKings,3000
134,Emanuel Wilson,GB,RB,2,ATL,6,18,3.01,0.75,1,DraftKings,4000
134,Kristian Wilkerson,LV,WR,2,BUF,10,9,2.25,0.75,1,DraftKings,3000
134,Michael Mayer,LV,TE,2,BUF,10,3,3.78,1.4,1,DraftKings,2700
134,Odell Beckham Jr.,BAL,WR,2,CIN,21,5,9.18,1.95,1,DraftKings,4700
134,Josh Downs,IND,WR,2,HOU,12,13,7.5,2.21,1,DraftKings,3400
134,Tank Dell,HOU,WR,2,IND,26,27,6.98,2.18,1,DraftKings,3200
134,Rashee Rice,KC,WR,2,JAX,9,15,6.46,1.7,1,DraftKings,3800
134,Roschon Johnson,CHI,RB,2,TB,24,14,6.98,1.42,1,DraftKings,4900
134,Sean Tucker,TB,RB,2,CHI,30,30,4.4,1.02,1,DraftKings,4300
134,Quentin Johnston,LAC,WR,2,TEN,23,31,6.56,1.68,1,DraftKings,3900
134,Rico Dowdle,DAL,RB,2,NYJ,13,13,3.32,0.69,1,DraftKings,4800
181,Cooper Kupp,LAR,WR,2,SF,5,14,0,0,0,DraftKings,3000
181,Austin Ekeler,LAC,RB,2,TEN,23,2,0,0,0,DraftKings,8700
181,Kyler Murray,ARI,QB,2,NYG,18,5,0,0,0,DraftKings,4000
181,Aaron Jones,GB,RB,2,ATL,6,18,0,0,0,DraftKings,6600
181,Sam Darnold,SF,QB,2,LAR,4,11,0.41,0.09,0,DraftKings,4600
181,Aaron Rodgers,NYJ,QB,2,DAL,1,4,0,0,0,DraftKings,6400
181,Taylor Heinicke,ATL,QB,2,GB,19,17,0.26,0.06,0,DraftKings,4700
181,Jonathan Taylor,IND,RB,2,HOU,12,29,0,0,0,DraftKings,4000
181,Davis Mills,HOU,QB,2,IND,26,24,0.97,0.21,0,DraftKings,4600
181,Jakobi Meyers,LV,WR,2,BUF,10,9,0,0,0,DraftKings,5300
181,Cordarrelle Patterson,ATL,RB,2,GB,19,24,0,0,0,DraftKings,4500
181,Christian Watson,GB,WR,2,ATL,6,4,0,0,0,DraftKings,5900
181,Latavius Murray,BUF,RB,2,LV,16,15,3.77,0.84,0,DraftKings,4500
181,J.K. Dobbins,BAL,RB,2,CIN,21,17,0,0,0,DraftKings,4000
181,Sterling Shepard,NYG,WR,2,ARI,11,8,3.86,1.29,0,DraftKings,3000
181,Brandin Cooks,DAL,WR,2,NYJ,13,21,0,0,0,DraftKings,5200
181,Jacoby Brissett,WAS,QB,2,DEN,14,19,0.2,0.04,0,DraftKings,4700
181,Devin Singletary,HOU,RB,2,IND,26,23,5.81,1.24,0,DraftKings,4700
181,Antonio Gibson,WAS,RB,2,DEN,14,6,7.41,1.54,0,DraftKings,4800
181,David Blough,DET,QB,2,SEA,29,16,0.07,0.02,0,DraftKings,4000
181,Isaiah Hodgins,NYG,WR,2,ARI,11,8,7.24,1.45,0,DraftKings,5000
181,Mecole Hardman Jr.,NYJ,WR,2,DAL,1,1,3.26,0.82,0,DraftKings,4000
181,Kyle Allen,BUF,QB,2,LV,16,20,0.27,0.06,0,DraftKings,4900
181,Tyler Huntley,BAL,QB,2,CIN,21,27,0,0,0,DraftKings,4600
181,Cam Akers,LAR,RB,2,SF,5,3,0,0,0,DraftKings,5700
181,Sam Ehlinger,IND,QB,2,HOU,12,6,0,0,0,DraftKings,4000
181,Jarrett Stidham,DEN,QB,2,WAS,3,1,0.24,0.05,0,DraftKings,4400
181,Clyde Edwards-Helaire,KC,RB,2,JAX,9,1,3.54,0.82,0,DraftKings,4300
181,Tyler Badie,DEN,RB,2,WAS,3,4,0,0,0,DraftKings,4000
181,Mack Hollins,ATL,WR,2,GB,19,12,6.16,1.66,0,DraftKings,3700
181,Russell Gage,TB,WR,2,CHI,30,22,0,0,0,DraftKings,3000
181,Wan'Dale Robinson,NYG,WR,2,ARI,11,8,0,0,0,DraftKings,3000
181,Teddy Bridgewater,DET,QB,2,SEA,29,16,0.35,0.08,0,DraftKings,4600
181,Melvin Gordon III,BAL,RB,2,CIN,21,17,2.78,0.63,0,DraftKings,4400
181,D'Onta Foreman,CHI,RB,2,TB,24,14,0,0,0,DraftKings,4600
181,Greg Dulcich,DEN,TE,2,WAS,3,13,0,0,0,DraftKings,3600
181,Zonovan Knight,DET,RB,2,SEA,29,28,0.2,0.05,0,DraftKings,4000
181,Devin Duvernay,BAL,WR,2,CIN,21,5,2.15,0.69,0,DraftKings,3100
181,Richie James,KC,WR,2,JAX,9,15,5.94,1.75,0,DraftKings,3400
181,Michael Carter,NYJ,RB,2,DAL,1,7,2.77,0.58,0,DraftKings,4800
181,Isaiah McKenzie,IND,WR,2,HOU,12,13,2.16,0.72,0,DraftKings,3000
181,Chris Moore,TEN,WR,2,LAC,32,32,3.76,1.25,0,DraftKings,3000
181,Greg Dortch,ARI,WR,2,NYG,18,16,2.52,0.81,0,DraftKings,3100
181,Kalif Raymond,DET,WR,2,SEA,29,25,4.91,1.53,0,DraftKings,3200
181,Noah Fant,SEA,TE,2,DET,22,29,5.24,1.81,0,DraftKings,2900
181,Noah Brown,HOU,WR,2,IND,26,27,0,0,0,DraftKings,3000
181,Demarcus Robinson,LAR,WR,2,SF,5,14,2.45,0.82,0,DraftKings,3000
181,Trey Lance,DAL,QB,2,NYJ,13,10,0,0,0,DraftKings,4800
181,DeAndre Carter,LV,WR,2,BUF,10,9,4.26,1.25,0,DraftKings,3400
181,Robert Tonyan,CHI,TE,2,TB,24,25,2.41,0.89,0,DraftKings,2700
181,Cooper Rush,DAL,QB,2,NYJ,13,10,0.17,0.04,0,DraftKings,4700
181,John Wolford,TB,QB,2,CHI,30,30,0.07,0.02,0,DraftKings,4000
181,Randall Cobb,NYJ,WR,2,DAL,1,1,4.18,1.23,0,DraftKings,3400
181,Gardner Minshew,IND,QB,2,HOU,12,6,0.24,0.05,0,DraftKings,5100
181,Daniel Bellinger,NYG,TE,2,ARI,11,24,2.42,0.86,0,DraftKings,2800
181,Ben Skowronek,LAR,WR,2,SF,5,14,3.25,1.08,0,DraftKings,3000
181,Will Dissly,SEA,TE,2,DET,22,29,3.32,1.19,0,DraftKings,2800
181,Brett Rypien,LAR,QB,2,SF,5,12,0.26,0.06,0,DraftKings,4400
181,Chase Edmonds,TB,RB,2,CHI,30,30,3.04,0.74,0,DraftKings,4100
181,Trenton Irwin,CIN,WR,2,BAL,7,18,2.24,0.75,0,DraftKings,3000
181,Isaiah Likely,BAL,TE,2,CIN,21,28,3.01,0.94,0,DraftKings,3200
181,Deon Jackson,IND,RB,2,HOU,12,29,6.79,1.39,0,DraftKings,4900
181,Blaine Gabbert,KC,QB,2,JAX,9,29,0.24,0.05,0,DraftKings,4400
181,Nelson Agholor,BAL,WR,2,CIN,21,5,2.31,0.77,0,DraftKings,3000
181,Royce Freeman,LAR,RB,2,SF,5,3,0,0,0,DraftKings,4000
181,Jelani Woods,IND,TE,2,HOU,12,4,0,0,0,DraftKings,2500
181,Jauan Jennings,SF,WR,2,LAR,4,7,4.26,1.33,0,DraftKings,3200
181,Marlon Mack,ARI,RB,2,NYG,18,26,0,0,0,DraftKings,4000
181,Nyheim Hines,BUF,RB,2,LV,16,15,0,0,0,DraftKings,4000
181,Trent Sherfield,BUF,WR,2,LV,16,19,2.77,0.92,0,DraftKings,3000
181,Charlie Kolar,BAL,TE,2,CIN,21,28,0,0,0,DraftKings,2500
181,Travis Homer,CHI,RB,2,TB,24,14,1.12,0.28,0,DraftKings,4000
181,Tyrod Taylor,NYG,QB,2,ARI,11,20,0.22,0.04,0,DraftKings,4900
181,Jamal Agnew,JAX,WR,2,KC,20,23,2.7,0.9,0,DraftKings,3000
181,MyCole Pruitt,ATL,TE,2,GB,19,13,0.07,0.03,0,DraftKings,2500
181,JaMycal Hasty,JAX,RB,2,KC,20,22,0,0,0,DraftKings,4000
181,Equanimeous St. Brown,CHI,WR,2,TB,24,28,0,0,0,DraftKings,3000
181,Lawrence Cager,NYG,TE,2,ARI,11,24,0,0,0,DraftKings,2500
181,Noah Gray,KC,TE,2,JAX,9,23,3.36,0.99,0,DraftKings,3400
181,Matt Breida,NYG,RB,2,ARI,11,16,3.16,0.63,0,DraftKings,5000
181,Trey McBride,ARI,TE,2,NYG,18,5,4.27,1.52,0,DraftKings,2800
181,C.J. Uzomah,NYJ,TE,2,DAL,1,20,2.65,0.95,0,DraftKings,2800
181,Ashton Dulin,IND,WR,2,HOU,12,13,0,0,0,DraftKings,3000
181,Kyle Philips,TEN,WR,2,LAC,32,32,0,0,0,DraftKings,3000
181,Craig Reynolds,DET,RB,2,SEA,29,28,0.92,0.23,0,DraftKings,4000
181,Teagan Quitoriano,HOU,TE,2,IND,26,17,2.34,0.94,0,DraftKings,2500
181,Justin Watson,KC,WR,2,JAX,9,15,2.81,0.85,0,DraftKings,3300
181,Phillip Dorsett,DEN,WR,2,WAS,3,6,0.82,0.27,0,DraftKings,3000
181,Ameer Abdullah,LV,RB,2,BUF,10,25,2.18,0.54,0,DraftKings,4000
181,Shane Zylstra,DET,TE,2,SEA,29,26,0,0,0,DraftKings,2500
181,Mike Boone,HOU,RB,2,IND,26,23,0,0,0,DraftKings,4200
181,Mo Alie-Cox,IND,TE,2,HOU,12,4,3.27,1.31,0,DraftKings,2500
181,Byron Pringle,WAS,WR,2,DEN,14,26,0.55,0.18,0,DraftKings,3000
181,Nathan Peterman,CHI,QB,2,TB,24,22,0.04,0.01,0,DraftKings,4400
181,Velus Jones Jr.,CHI,WR,2,TB,24,28,0.72,0.24,0,DraftKings,3000
181,Khalil Shakir,BUF,WR,2,LV,16,19,1.6,0.43,0,DraftKings,3700
181,DeeJay Dallas,SEA,RB,2,DET,22,11,2.4,0.59,0,DraftKings,4100
181,Malik Willis,TEN,QB,2,LAC,32,32,0.29,0.07,0,DraftKings,4000
181,Jamison Crowder,WAS,WR,2,DEN,14,26,0.41,0.14,0,DraftKings,3000
181,Dare Ogunbowale,HOU,RB,2,IND,26,23,1.31,0.33,0,DraftKings,4000
181,Blake Bell,KC,TE,2,JAX,9,23,1.63,0.6,0,DraftKings,2700
181,Kyle Juszczyk,SF,RB,2,LAR,4,12,1.94,0.48,0,DraftKings,4000
181,Ray-Ray McCloud III,SF,WR,2,LAR,4,7,1.11,0.37,0,DraftKings,3000
181,Cade Johnson,SEA,WR,2,DET,22,17,0,0,0,DraftKings,3000
181,Jalen Guyton,LAC,WR,2,TEN,23,31,0,0,0,DraftKings,3000
181,Marquez Callaway,LV,WR,2,BUF,10,9,0.61,0.2,0,DraftKings,3000
181,Scotty Miller,ATL,WR,2,GB,19,12,1.49,0.5,0,DraftKings,3000
181,Tyler Mabry,SEA,TE,2,DET,22,29,0,0,0,DraftKings,2500
181,Steven Sims,HOU,WR,2,IND,26,27,0,0,0,DraftKings,3000
181,Amari Rodgers,IND,WR,2,HOU,12,13,0,0,0,DraftKings,3000
181,Ty Johnson,BUF,RB,2,LV,16,15,0.08,0.02,0,DraftKings,4000
181,Jameson Williams,DET,WR,2,SEA,29,25,0,0,0,DraftKings,3000
181,Jeff Driskel,ARI,QB,2,NYG,18,5,0,0,0,DraftKings,4000
181,Malik Davis,DAL,RB,2,NYJ,13,13,0.19,0.05,0,DraftKings,4000
181,KhaDarel Hodge,ATL,WR,2,GB,19,12,2.03,0.68,0,DraftKings,3000
181,Brevin Jordan,HOU,TE,2,IND,26,17,1.28,0.51,0,DraftKings,2500
181,Corey Clement,ARI,RB,2,NYG,18,26,0,0,0,DraftKings,4000
181,David Sills V,DEN,WR,2,WAS,3,6,0,0,0,DraftKings,3000
181,Dyami Brown,WAS,WR,2,DEN,14,26,1.81,0.6,0,DraftKings,3000
181,Ronald Jones,DAL,RB,2,NYJ,13,13,0,0,0,DraftKings,4000
181,Keelan Cole Sr.,LV,WR,2,BUF,10,9,0.18,0.06,0,DraftKings,3000
