Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsDraftKings,FantasyPointsPerDollarRatioDraftKings,ProjectedOwnershipPercentage,Operator,OperatorSalary
38,Calvin Ridley,JAX,WR,12,HOU,18,10,12.62,2.1,16,DraftKings,6000
38,Devin Singletary,HOU,RB,12,JAX,14,5,10.11,1.68,1,DraftKings,6000
40,James Conner,ARI,RB,12,LAR,20,10,12.61,2.14,14,DraftKings,5900
40,Amari Cooper,CLE,WR,12,DEN,31,12,11.91,2.02,1,DraftKings,5900
42,Derek Carr,NO,QB,12,ATL,15,28,15.16,2.61,3,DraftKings,5800
42,Rhamondre Stevenson,NE,RB,12,NYG,27,27,13.63,2.35,15,DraftKings,5800
42,Jakobi Meyers,LV,WR,12,KC,3,7,9.85,1.7,1,DraftKings,5800
45,Christian Kirk,JAX,WR,12,HOU,18,10,13.54,2.38,17,DraftKings,5700
45,Javonte Williams,DEN,RB,12,CLE,1,13,13.01,2.28,11,DraftKings,5700
47,Jerome Ford,CLE,RB,12,DEN,31,32,11.5,2.05,3,DraftKings,5600
48,Baker Mayfield,TB,QB,12,IND,26,19,15.99,2.91,11,DraftKings,5500
48,Rashee Rice,KC,WR,12,LV,13,11,10.02,1.82,4,DraftKings,5500
48,Dameon Pierce,HOU,RB,12,JAX,14,5,5.49,1,0,DraftKings,5500
51,Russell Wilson,DEN,QB,12,CLE,1,1,14.36,2.66,2,DraftKings,5400
51,Jaylen Warren,PIT,RB,12,CIN,28,20,12.02,2.23,10,DraftKings,5400
51,Dalton Schultz,HOU,TE,12,JAX,14,20,10.98,2.03,5,DraftKings,5400
51,Courtland Sutton,DEN,WR,12,CLE,1,3,10.83,2.01,4,DraftKings,5400
55,Will Levis,TEN,QB,12,CAR,19,9,13.16,2.48,2,DraftKings,5300
55,Dalton Kincaid,BUF,TE,12,PHI,23,28,11.96,2.26,17,DraftKings,5300
55,Gabe Davis,BUF,WR,12,PHI,23,32,10.3,1.94,1,DraftKings,5300
58,Jake Browning,CIN,QB,12,PIT,9,4,13.03,2.51,1,DraftKings,5200
58,Tommy Devito,NYG,QB,12,NE,17,11,11.53,2.22,0,DraftKings,5200
58,Marquise Brown,ARI,WR,12,LAR,20,14,11.48,2.21,9,DraftKings,5200
58,Darrell Henderson Jr.,LAR,RB,12,ARI,29,30,0,0,0,DraftKings,5200
62,Gardner Minshew,IND,QB,12,TB,24,29,16.21,3.18,11,DraftKings,5100
62,Mac Jones,NE,QB,12,NYG,27,18,11.53,2.26,1,DraftKings,5100
64,Drake London,ATL,WR,12,NO,7,8,11.87,2.37,7,DraftKings,5000
64,Aidan O'Connell,LV,QB,12,KC,3,8,11.87,2.37,1,DraftKings,5000
64,Taysom Hill,NO,QB,12,ATL,15,28,7.57,1.51,1,DraftKings,5000
64,Ezekiel Elliott,NE,RB,12,NYG,27,27,7.5,1.5,0,DraftKings,5000
68,Bryce Young,CAR,QB,12,TEN,11,14,13.51,2.76,1,DraftKings,4900
68,Dorian Thompson-Robinson,CLE,QB,12,DEN,31,23,12.96,2.64,1,DraftKings,4900
68,Najee Harris,PIT,RB,12,CIN,28,20,11,2.24,3,DraftKings,4900
68,Diontae Johnson,PIT,WR,12,CIN,28,26,10.99,2.24,14,DraftKings,4900
68,Jerry Jeudy,DEN,WR,12,CLE,1,3,9.91,2.02,2,DraftKings,4900
68,Kenneth Gainwell,PHI,RB,12,BUF,6,18,5.94,1.21,0,DraftKings,4900
68,Jameis Winston,NO,QB,12,ATL,15,28,0.37,0.08,0,DraftKings,4900
75,Desmond Ridder,ATL,QB,12,NO,7,13,13.9,2.9,5,DraftKings,4800
75,Kenny Pickett,PIT,QB,12,CIN,28,21,12.2,2.54,2,DraftKings,4800
75,Josh Downs,IND,WR,12,TB,24,29,11.69,2.44,15,DraftKings,4800
75,Chuba Hubbard,CAR,RB,12,TEN,11,10,9.17,1.91,3,DraftKings,4800
75,Kareem Hunt,CLE,RB,12,DEN,31,32,8.78,1.83,1,DraftKings,4800
75,Jaleel McLaughlin,DEN,RB,12,CLE,1,13,6.12,1.28,0,DraftKings,4800
75,Marcus Mariota,PHI,QB,12,BUF,6,5,0.26,0.05,0,DraftKings,4800
75,Jimmy Garoppolo,LV,QB,12,KC,3,8,0.21,0.04,0,DraftKings,4800
75,Jarrett Stidham,DEN,QB,12,CLE,1,1,0.13,0.03,0,DraftKings,4800
75,Dallas Goedert,PHI,TE,12,BUF,6,13,0,0,0,DraftKings,4800
85,Trey McBride,ARI,TE,12,LAR,20,31,11.97,2.55,23,DraftKings,4700
85,George Pickens,PIT,WR,12,CIN,28,26,10.37,2.21,8,DraftKings,4700
85,Zack Moss,IND,RB,12,TB,24,2,3.77,0.8,0,DraftKings,4700
85,Carson Wentz,LAR,QB,12,ARI,29,24,0.29,0.06,0,DraftKings,4700
85,Clayton Tune,ARI,QB,12,LAR,20,20,0.26,0.06,0,DraftKings,4700
85,Matt Barkley,NYG,QB,12,NE,17,11,0.24,0.05,0,DraftKings,4700
85,P.J. Walker,CLE,QB,12,DEN,31,23,0.2,0.04,0,DraftKings,4700
85,Blaine Gabbert,KC,QB,12,LV,13,10,0.14,0.03,0,DraftKings,4700
85,Jerick McKinnon,KC,RB,12,LV,13,26,0,0,0,DraftKings,4700
94,Tyler Boyd,CIN,WR,12,PIT,9,20,8.95,1.95,3,DraftKings,4600
94,Tyler Allgeier,ATL,RB,12,NO,7,7,7.33,1.59,1,DraftKings,4600
94,Samaje Perine,DEN,RB,12,CLE,1,13,5.79,1.26,0,DraftKings,4600
94,Mitch Trubisky,PIT,QB,12,CIN,28,21,0.87,0.19,0,DraftKings,4600
94,AJ McCarron,CIN,QB,12,PIT,9,4,0.87,0.19,0,DraftKings,4600
94,Taylor Heinicke,ATL,QB,12,NO,7,13,0.85,0.18,0,DraftKings,4600
94,Ryan Tannehill,TEN,QB,12,CAR,19,9,0.36,0.08,0,DraftKings,4600
94,Andy Dalton,CAR,QB,12,TEN,11,14,0.26,0.06,0,DraftKings,4600
94,C.J. Beathard,JAX,QB,12,HOU,18,22,0.1,0.02,0,DraftKings,4600
94,Kyle Trask,TB,QB,12,IND,26,19,0.08,0.02,0,DraftKings,4600
104,Royce Freeman,LAR,RB,12,ARI,29,30,4.4,0.98,0,DraftKings,4500
104,Ty Johnson,BUF,RB,12,PHI,23,1,1.41,0.31,0,DraftKings,4500
104,Sam Ehlinger,IND,QB,12,TB,24,29,0.45,0.1,0,DraftKings,4500
104,Davis Mills,HOU,QB,12,JAX,14,25,0.42,0.09,0,DraftKings,4500
104,Tanner McKee,PHI,QB,12,BUF,6,5,0.1,0.02,0,DraftKings,4500
104,Kyle Allen,BUF,QB,12,PHI,23,30,0.1,0.02,0,DraftKings,4500
104,Noah Brown,HOU,WR,12,JAX,14,23,0,0,0,DraftKings,4500
111,Demario Douglas,NE,WR,12,NYG,27,28,10.03,2.28,14,DraftKings,4400
111,Tyjae Spears,TEN,RB,12,CAR,19,31,7.73,1.76,2,DraftKings,4400
111,Miles Sanders,CAR,RB,12,TEN,11,10,6.33,1.44,1,DraftKings,4400
111,Latavius Murray,BUF,RB,12,PHI,23,1,5.45,1.24,0,DraftKings,4400
111,Emari Demercado,ARI,RB,12,LAR,20,10,3.48,0.79,0,DraftKings,4400
111,Bailey Zappe,NE,QB,12,NYG,27,18,2.13,0.48,0,DraftKings,4400
111,Trayveon Williams,CIN,RB,12,PIT,9,19,2.12,0.48,0,DraftKings,4400
118,Rashid Shaheed,NO,WR,12,ATL,15,13,10.27,2.39,9,DraftKings,4300
118,Chase Edmonds,TB,RB,12,IND,26,29,4.3,1,0,DraftKings,4300
118,Ameer Abdullah,LV,RB,12,KC,3,15,1.57,0.37,0,DraftKings,4300
118,Boston Scott,PHI,RB,12,BUF,6,18,1.5,0.35,0,DraftKings,4300
122,Evan Engram,JAX,TE,12,HOU,18,25,10.99,2.62,14,DraftKings,4200
122,Jamaal Williams,NO,RB,12,ATL,15,4,4.57,1.09,0,DraftKings,4200
122,Tank Bigsby,JAX,RB,12,HOU,18,16,2.06,0.49,0,DraftKings,4200
122,Cordarrelle Patterson,ATL,RB,12,NO,7,7,1.84,0.44,0,DraftKings,4200
122,Michael Thomas,NO,WR,12,ATL,15,13,0,0,0,DraftKings,4200
127,David Njoku,CLE,TE,12,DEN,31,32,9.68,2.36,7,DraftKings,4100
127,Tutu Atwell,LAR,WR,12,ARI,29,22,8.06,1.97,1,DraftKings,4100
127,Zamir White,LV,RB,12,KC,3,15,1.01,0.25,0,DraftKings,4100
127,Keaontay Ingram,ARI,RB,12,LAR,20,10,1,0.24,0,DraftKings,4100
131,Robert Woods,HOU,WR,12,JAX,14,23,9.07,2.27,6,DraftKings,4000
131,Kyle Pitts,ATL,TE,12,NO,7,29,8.68,2.17,3,DraftKings,4000
131,Clyde Edwards-Helaire,KC,RB,12,LV,13,26,5.68,1.42,0,DraftKings,4000
131,D'Ernest Johnson,JAX,RB,12,HOU,18,16,3.17,0.79,0,DraftKings,4000
131,Matt Breida,NYG,RB,12,NE,17,17,2.52,0.63,0,DraftKings,4000
131,Ke'Shawn Vaughn,TB,RB,12,IND,26,29,2.1,0.52,0,DraftKings,4000
131,Zach Evans,LAR,RB,12,ARI,29,30,1.6,0.4,0,DraftKings,4000
131,Michael Carter,ARI,RB,12,LAR,20,10,1.18,0.3,0,DraftKings,4000
131,Andrew Beck,HOU,RB,12,JAX,14,5,1.16,0.29,0,DraftKings,4000
131,Pierre Strong Jr.,CLE,RB,12,DEN,31,32,1.14,0.28,0,DraftKings,4000
131,Chase Brown,CIN,RB,12,PIT,9,19,0.78,0.2,0,DraftKings,4000
131,Tony Jones Jr.,ARI,RB,12,LAR,20,10,0.75,0.19,0,DraftKings,4000
131,Mike Boone,HOU,RB,12,JAX,14,5,0.72,0.18,0,DraftKings,4000
131,Ty Montgomery II,NE,WR,12,NYG,27,28,0.67,0.17,0,DraftKings,4000
131,Raheem Blackshear,CAR,RB,12,TEN,11,10,0.66,0.16,0,DraftKings,4000
131,Reggie Gilliam,BUF,RB,12,PHI,23,1,0.52,0.13,0,DraftKings,4000
131,Chris Evans,CIN,RB,12,PIT,9,19,0.51,0.13,0,DraftKings,4000
131,Rashaad Penny,PHI,RB,12,BUF,6,18,0.48,0.12,0,DraftKings,4000
131,JaMycal Hasty,NE,RB,12,NYG,27,27,0.45,0.11,0,DraftKings,4000
131,Trey Sermon,IND,RB,12,TB,24,2,0.37,0.09,0,DraftKings,4000
131,Keith Smith,ATL,RB,12,NO,7,7,0.34,0.08,0,DraftKings,4000
131,La'Mical Perine,KC,RB,12,LV,13,26,0.33,0.08,0,DraftKings,4000
131,Sean Tucker,TB,RB,12,IND,26,29,0.31,0.08,0,DraftKings,4000
131,Anthony McFarland Jr.,PIT,RB,12,CIN,28,20,0.3,0.08,0,DraftKings,4000
131,Brandon Bolden,LV,RB,12,KC,3,15,0.27,0.07,0,DraftKings,4000
131,Jashaun Corbin,NYG,RB,12,NE,17,17,0.24,0.06,0,DraftKings,4000
131,Malik Willis,TEN,QB,12,CAR,19,9,0.21,0.05,0,DraftKings,4000
131,Leonard Fournette,BUF,RB,12,PHI,23,1,0.21,0.05,0,DraftKings,4000
131,Michael Burton,DEN,RB,12,CLE,1,13,0.17,0.04,0,DraftKings,4000
131,Dwayne Washington,DEN,RB,12,CLE,1,13,0.17,0.04,0,DraftKings,4000
131,Dare Ogunbowale,HOU,RB,12,JAX,14,5,0.1,0.02,0,DraftKings,4000
131,Eric Gray,NYG,RB,12,NE,17,17,0.08,0.02,0,DraftKings,4000
131,Godwin Igwebuike,PIT,RB,12,CIN,28,20,0.08,0.02,0,DraftKings,4000
131,John Wolford,TB,QB,12,IND,26,19,0.07,0.02,0,DraftKings,4000
131,Anthony Richardson,IND,QB,12,TB,24,29,0,0,0,DraftKings,4000
131,Joe Burrow,CIN,QB,12,PIT,9,4,0,0,0,DraftKings,4000
131,Deshaun Watson,CLE,QB,12,DEN,31,23,0,0,0,DraftKings,4000
131,Nick Chubb,CLE,RB,12,DEN,31,32,0,0,0,DraftKings,4000
131,Daniel Jones,NYG,QB,12,NE,17,11,0,0,0,DraftKings,4000
131,Tyrod Taylor,NYG,QB,12,NE,17,11,0,0,0,DraftKings,4000
131,Kendre Miller,NO,RB,12,ATL,15,4,0,0,0,DraftKings,4000
131,Damien Harris,BUF,RB,12,PHI,23,1,0,0,0,DraftKings,4000
131,Brian Hoyer,LV,QB,12,KC,3,8,0,0,0,DraftKings,4000
131,Kenyan Drake,CLE,RB,12,DEN,31,32,0,0,0,DraftKings,4000
131,Ronnie Rivers,LAR,RB,12,ARI,29,30,0,0,0,DraftKings,4000
131,Evan Hull,IND,RB,12,TB,24,2,0,0,0,DraftKings,4000
131,Gary Brightwell,NYG,RB,12,NE,17,17,0,0,0,DraftKings,4000
131,Deon Jackson,NYG,RB,12,NE,17,17,0,0,0,DraftKings,4000
131,Adam Prentice,NO,RB,12,ATL,15,4,0,0,0,DraftKings,4000
131,Logan Woodside,ATL,QB,12,NO,7,13,0,0,0,DraftKings,4000
131,Jake Haener,NO,QB,12,ATL,15,28,0,0,0,DraftKings,4000
131,Avery Williams,ATL,RB,12,NO,7,7,0,0,0,DraftKings,4000
131,Carlos Washington Jr.,ATL,RB,12,NO,7,7,0,0,0,DraftKings,4000
131,Jacob Saylors,ATL,RB,12,NO,7,7,0,0,0,DraftKings,4000
131,Eno Benjamin,NO,RB,12,ATL,15,4,0,0,0,DraftKings,4000
131,Jordan Mims,NO,RB,12,ATL,15,4,0,0,0,DraftKings,4000
131,Mason Rudolph,PIT,QB,12,CIN,28,21,0,0,0,DraftKings,4000
131,Demetric Felton Jr.,CIN,RB,12,PIT,9,19,0,0,0,DraftKings,4000
131,Alfonzo Graham,PIT,RB,12,CIN,28,20,0,0,0,DraftKings,4000
131,Qadree Ollison,PIT,RB,12,CIN,28,20,0,0,0,DraftKings,4000
131,Jack Colletto,PIT,RB,12,CIN,28,20,0,0,0,DraftKings,4000
131,Case Keenum,HOU,QB,12,JAX,14,25,0,0,0,DraftKings,4000
131,Nathan Rourke,JAX,QB,12,HOU,18,22,0,0,0,DraftKings,4000
131,Gerrid Doaks,HOU,RB,12,JAX,14,5,0,0,0,DraftKings,4000
131,J.J. Taylor,HOU,RB,12,JAX,14,5,0,0,0,DraftKings,4000
131,Troy Hairston,HOU,RB,12,JAX,14,5,0,0,0,DraftKings,4000
131,Snoop Conner,JAX,RB,12,HOU,18,16,0,0,0,DraftKings,4000
131,Kellen Mond,IND,QB,12,TB,24,29,0,0,0,DraftKings,4000
131,Tyler Goodson,IND,RB,12,TB,24,2,0,0,0,DraftKings,4000
131,Zavier Scott,IND,WR,12,TB,24,29,0,0,0,DraftKings,4000
131,Patrick Laird,TB,RB,12,IND,26,29,0,0,0,DraftKings,4000
131,Malik Cunningham,NE,QB,12,NYG,27,18,0,0,0,DraftKings,4000
131,Jacob Eason,NYG,QB,12,NE,17,11,0,0,0,DraftKings,4000
131,Kevin Harris,NE,RB,12,NYG,27,27,0,0,0,DraftKings,4000
131,Jake Luton,CAR,QB,12,TEN,11,14,0,0,0,DraftKings,4000
131,Hassan Haskins,TEN,RB,12,CAR,19,31,0,0,0,DraftKings,4000
131,Julius Chestnut,TEN,RB,12,CAR,19,31,0,0,0,DraftKings,4000
131,Spencer Brown,CAR,RB,12,TEN,11,10,0,0,0,DraftKings,4000
131,Stetson Bennett,LAR,QB,12,ARI,29,24,0,0,0,DraftKings,4000
131,Jeff Driskel,ARI,QB,12,LAR,20,20,0,0,0,DraftKings,4000
131,Marlon Mack,ARI,RB,12,LAR,20,10,0,0,0,DraftKings,4000
131,Corey Clement,ARI,RB,12,LAR,20,10,0,0,0,DraftKings,4000
131,Ben DiNucci,DEN,QB,12,CLE,1,1,0,0,0,DraftKings,4000
131,Tyler Badie,DEN,RB,12,CLE,1,13,0,0,0,DraftKings,4000
131,Chris Oladokun,KC,QB,12,LV,13,10,0,0,0,DraftKings,4000
131,Deneric Prince,KC,RB,12,LV,13,26,0,0,0,DraftKings,4000
131,Brittain Brown,LV,RB,12,KC,3,15,0,0,0,DraftKings,4000
131,Austin Walter,LV,RB,12,KC,3,15,0,0,0,DraftKings,4000
131,Sincere McCormick,LV,RB,12,KC,3,15,0,0,0,DraftKings,4000
131,Shane Buechele,BUF,QB,12,PHI,23,30,0,0,0,DraftKings,4000
131,Nyheim Hines,BUF,RB,12,PHI,23,1,0,0,0,DraftKings,4000
131,Lew Nichols,PHI,RB,12,BUF,6,18,0,0,0,DraftKings,4000
223,Zay Jones,JAX,WR,12,HOU,18,10,8.43,2.16,3,DraftKings,3900
224,Cleveland Browns,CLE,DST,12,DEN,null,null,8.1,2.13,3,DraftKings,3800
224,Wan'Dale Robinson,NYG,WR,12,NE,17,25,7.94,2.09,3,DraftKings,3800
226,Pittsburgh Steelers,PIT,DST,12,CIN,null,null,8.4,2.27,7,DraftKings,3700
226,Elijah Moore,CLE,WR,12,DEN,31,12,8.26,2.23,2,DraftKings,3700
228,Rondale Moore,ARI,WR,12,LAR,20,14,9.13,2.54,4,DraftKings,3600
228,New Orleans Saints,NO,DST,12,ATL,null,null,7.8,2.17,2,DraftKings,3600
228,Khalil Shakir,BUF,WR,12,PHI,23,32,7.79,2.16,7,DraftKings,3600
231,New York Giants,NYG,DST,12,NE,null,null,7.5,2.14,2,DraftKings,3500
231,Tyler Higbee,LAR,TE,12,ARI,29,9,6.96,1.99,2,DraftKings,3500
231,Darius Slayton,NYG,WR,12,NE,17,25,0.54,0.15,0,DraftKings,3500
234,Tennessee Titans,TEN,DST,12,CAR,null,null,8.2,2.41,4,DraftKings,3400
234,Jonnu Smith,ATL,TE,12,NO,7,29,7.45,2.19,2,DraftKings,3400
234,Hunter Henry,NE,TE,12,NYG,27,8,7.16,2.11,4,DraftKings,3400
234,Indianapolis Colts,IND,DST,12,TB,null,null,5.7,1.68,2,DraftKings,3400
234,Marvin Mims Jr.,DEN,WR,12,CLE,1,3,3.7,1.09,0,DraftKings,3400
234,Treylon Burks,TEN,WR,12,CAR,19,6,0,0,0,DraftKings,3400
240,Cincinnati Bengals,CIN,DST,12,PIT,null,null,7.4,2.24,3,DraftKings,3300
240,Greg Dortch,ARI,WR,12,LAR,20,14,7.4,2.24,4,DraftKings,3300
240,Jonathan Mingo,CAR,WR,12,TEN,11,21,7.05,2.14,2,DraftKings,3300
240,Tampa Bay Buccaneers,TB,DST,12,IND,null,null,5.8,1.76,2,DraftKings,3300
240,Julio Jones,PHI,WR,12,BUF,6,5,3.2,0.97,1,DraftKings,3300
240,Zach Ertz,ARI,TE,12,LAR,20,31,0,0,0,DraftKings,3300
240,Mack Hollins,ATL,WR,12,NO,7,8,0,0,0,DraftKings,3300
247,New England Patriots,NE,DST,12,NYG,null,null,8.7,2.72,16,DraftKings,3200
247,Denver Broncos,DEN,DST,12,CLE,null,null,7.9,2.47,9,DraftKings,3200
247,Cade Otton,TB,TE,12,IND,26,14,7.55,2.36,7,DraftKings,3200
247,DJ Chark Jr.,CAR,WR,12,TEN,11,21,6.71,2.1,0,DraftKings,3200
247,Trenton Irwin,CIN,WR,12,PIT,9,20,6.67,2.08,4,DraftKings,3200
247,A.T. Perry,NO,WR,12,ATL,15,13,6.49,2.03,1,DraftKings,3200
247,Alec Pierce,IND,WR,12,TB,24,29,5.39,1.68,1,DraftKings,3200
247,Marquez Valdes-Scantling,KC,WR,12,LV,13,11,4.94,1.54,1,DraftKings,3200
247,Isaiah Hodgins,NYG,WR,12,NE,17,25,4.72,1.48,0,DraftKings,3200
247,KhaDarel Hodge,ATL,WR,12,NO,7,8,2.96,0.92,0,DraftKings,3200
247,Michael Wilson,ARI,WR,12,LAR,20,14,0,0,0,DraftKings,3200
247,Dawson Knox,BUF,TE,12,PHI,23,28,0,0,0,DraftKings,3200
247,Kadarius Toney,KC,WR,12,LV,13,11,0,0,0,DraftKings,3200
260,Kansas City Chiefs,KC,DST,12,LV,null,null,8.5,2.74,17,DraftKings,3100
260,Carolina Panthers,CAR,DST,12,TEN,null,null,7.1,2.29,5,DraftKings,3100
260,Chigoziem Okonkwo,TEN,TE,12,CAR,19,10,6.65,2.15,2,DraftKings,3100
260,Trey Palmer,TB,WR,12,IND,26,15,6.49,2.09,3,DraftKings,3100
260,Hunter Renfrow,LV,WR,12,KC,3,7,4.67,1.51,1,DraftKings,3100
260,Van Jefferson,ATL,WR,12,NO,7,8,4.29,1.38,0,DraftKings,3100
260,Chris Moore,TEN,WR,12,CAR,19,6,4.04,1.3,0,DraftKings,3100
260,Isaiah McKenzie,IND,WR,12,TB,24,29,2.84,0.92,0,DraftKings,3100
260,Scotty Miller,ATL,WR,12,NO,7,8,2.56,0.83,0,DraftKings,3100
260,Greg Dulcich,DEN,TE,12,CLE,1,1,0,0,0,DraftKings,3100
260,Mecole Hardman Jr.,KC,WR,12,LV,13,11,0,0,0,DraftKings,3100
271,Justin Watson,KC,WR,12,LV,13,11,7.18,2.39,16,DraftKings,3000
271,JuJu Smith-Schuster,NE,WR,12,NYG,27,28,6.96,2.32,1,DraftKings,3000
271,Juwan Johnson,NO,TE,12,ATL,15,26,6.16,2.05,1,DraftKings,3000
271,Skyy Moore,KC,WR,12,LV,13,11,6.02,2.01,1,DraftKings,3000
271,Jacksonville Jaguars,JAX,DST,12,HOU,null,null,6,2,1,DraftKings,3000
271,DeVante Parker,NE,WR,12,NYG,27,28,5.97,1.99,0,DraftKings,3000
271,Arizona Cardinals,ARI,DST,12,LAR,null,null,5.4,1.8,3,DraftKings,3000
271,Kyle Philips,TEN,WR,12,CAR,19,6,5.13,1.71,0,DraftKings,3000
271,Jalin Hyatt,NYG,WR,12,NE,17,25,5.1,1.7,2,DraftKings,3000
271,Nick Westbrook-Ikhine,TEN,WR,12,CAR,19,6,4.94,1.65,0,DraftKings,3000
271,Sterling Shepard,NYG,WR,12,NE,17,25,4.25,1.42,0,DraftKings,3000
271,Tre Tucker,LV,WR,12,KC,3,7,3.78,1.26,0,DraftKings,3000
271,Laviska Shenault Jr.,CAR,WR,12,TEN,11,21,3.74,1.25,0,DraftKings,3000
271,Jack Stoll,PHI,TE,12,BUF,6,13,3.64,1.21,1,DraftKings,3000
271,Allen Robinson II,PIT,WR,12,CIN,28,26,3.58,1.19,0,DraftKings,3000
271,John Metchie III,HOU,WR,12,JAX,14,23,3.22,1.07,0,DraftKings,3000
271,Cedric Tillman,CLE,WR,12,DEN,31,12,3.1,1.03,0,DraftKings,3000
271,Olamide Zaccheaus,PHI,WR,12,BUF,6,5,3.03,1.01,0,DraftKings,3000
271,Deonte Harty,BUF,WR,12,PHI,23,32,3.01,1,0,DraftKings,3000
271,Zach Pascal,ARI,WR,12,LAR,20,14,2.85,0.95,0,DraftKings,3000
271,Deven Thompkins,TB,WR,12,IND,26,15,2.84,0.95,0,DraftKings,3000
271,Tyquan Thornton,NE,WR,12,NYG,27,28,2.57,0.86,0,DraftKings,3000
271,Calvin Austin III,PIT,WR,12,CIN,28,26,2.53,0.84,0,DraftKings,3000
271,Parris Campbell,NYG,WR,12,NE,17,25,2.49,0.83,0,DraftKings,3000
271,Jalen Reagor,NE,WR,12,NYG,27,28,2.38,0.79,0,DraftKings,3000
271,Richie James,KC,WR,12,LV,13,11,2.35,0.78,0,DraftKings,3000
271,Austin Trammell,LAR,WR,12,ARI,29,22,2.02,0.67,0,DraftKings,3000
271,Andrei Iosivas,CIN,WR,12,PIT,9,20,1.76,0.59,0,DraftKings,3000
271,Terrace Marshall Jr.,CAR,WR,12,TEN,11,21,1.63,0.54,0,DraftKings,3000
271,Charlie Jones,CIN,WR,12,PIT,9,20,1.29,0.43,0,DraftKings,3000
271,Demarcus Robinson,LAR,WR,12,ARI,29,22,1.28,0.43,0,DraftKings,3000
271,Kayshon Boutte,NE,WR,12,NYG,27,28,1.25,0.42,0,DraftKings,3000
271,Trent Sherfield,BUF,WR,12,PHI,23,32,1.02,0.34,0,DraftKings,3000
271,Xavier Hutchinson,HOU,WR,12,JAX,14,23,0.9,0.3,0,DraftKings,3000
