Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsDraftKings,FantasyPointsPerDollarRatioDraftKings,ProjectedOwnershipPercentage,Operator,OperatorSalary
1,Tyreek Hill,MIA,WR,11,LV,11,7,24.67,2.65,18,DraftKings,9300
1,Christian McCaffrey,SF,RB,11,TB,21,2,20.39,2.19,16,DraftKings,9300
3,CeeDee Lamb,DAL,WR,11,CAR,16,6,19.72,2.14,9,DraftKings,9200
4,Stefon Diggs,BUF,WR,11,NYJ,6,1,17.25,1.9,2,DraftKings,9100
5,Keenan Allen,LAC,WR,11,GB,9,4,18.98,2.11,7,DraftKings,9000
6,Amon-Ra St. Brown,DET,WR,11,CHI,23,15,19.68,2.24,11,DraftKings,8800
7,Austin Ekeler,LAC,RB,11,GB,9,25,18.92,2.2,9,DraftKings,8600
8,Josh Allen,BUF,QB,11,NYJ,6,5,20.72,2.53,3,DraftKings,8200
9,Cooper Kupp,LAR,WR,11,SEA,25,19,17.72,2.19,12,DraftKings,8100
10,Davante Adams,LV,WR,11,MIA,22,20,14.84,1.88,1,DraftKings,7900
11,Tua Tagovailoa,MIA,QB,11,LV,11,11,19.87,2.58,4,DraftKings,7700
12,Justin Herbert,LAC,QB,11,GB,9,4,18.84,2.48,3,DraftKings,7600
12,Jaylen Waddle,MIA,WR,11,LV,11,7,14.81,1.95,8,DraftKings,7600
14,Adam Thielen,CAR,WR,11,DAL,4,5,14.38,1.92,3,DraftKings,7500
15,Mike Evans,TB,WR,11,SF,5,21,13.73,1.86,7,DraftKings,7400
16,Dak Prescott,DAL,QB,11,CAR,16,8,19.74,2.7,6,DraftKings,7300
17,Travis Etienne Jr.,JAX,RB,11,TEN,8,11,16.15,2.24,15,DraftKings,7200
17,Brandon Aiyuk,SF,WR,11,TB,21,29,14.96,2.08,8,DraftKings,7200
19,Puka Nacua,LAR,WR,11,SEA,25,19,15.42,2.17,10,DraftKings,7100
19,Saquon Barkley,NYG,RB,11,WAS,31,16,14.83,2.09,8,DraftKings,7100
21,C.J. Stroud,HOU,QB,11,ARI,27,25,19.61,2.8,12,DraftKings,7000
21,Jahmyr Gibbs,DET,RB,11,CHI,23,19,14.38,2.05,13,DraftKings,7000
23,Justin Fields,CHI,QB,11,DET,17,22,18.64,2.7,5,DraftKings,6900
23,DK Metcalf,SEA,WR,11,LAR,20,11,13.7,1.99,7,DraftKings,6900
23,Raheem Mostert,MIA,RB,11,LV,11,26,12.39,1.8,2,DraftKings,6900
26,Josh Jacobs,LV,RB,11,MIA,22,15,14.27,2.1,14,DraftKings,6800
27,Nico Collins,HOU,WR,11,ARI,27,17,13.33,1.99,4,DraftKings,6700
27,Kenneth Walker III,SEA,RB,11,LAR,20,13,13,1.94,3,DraftKings,6700
29,Jared Goff,DET,QB,11,CHI,23,29,19,2.88,9,DraftKings,6600
29,Tony Pollard,DAL,RB,11,CAR,16,31,14.46,2.19,12,DraftKings,6600
29,Chris Godwin,TB,WR,11,SF,5,21,12.46,1.89,2,DraftKings,6600
29,De'Von Achane,MIA,RB,11,LV,11,26,11.86,1.8,2,DraftKings,6600
33,Tyler Lockett,SEA,WR,11,LAR,20,11,12.61,1.94,8,DraftKings,6500
33,David Montgomery,DET,RB,11,CHI,23,19,11.39,1.75,1,DraftKings,6500
35,Matthew Stafford,LAR,QB,11,SEA,25,18,15.77,2.46,3,DraftKings,6400
35,Breece Hall,NYJ,RB,11,BUF,10,22,14.36,2.24,15,DraftKings,6400
35,Garrett Wilson,NYJ,WR,11,BUF,10,13,13.59,2.12,13,DraftKings,6400
35,George Kittle,SF,TE,11,TB,21,16,11.75,1.84,3,DraftKings,6400
39,Sam Howell,WAS,QB,11,NYG,29,15,18.63,2.96,11,DraftKings,6300
39,Deebo Samuel,SF,WR,11,TB,21,29,13.91,2.21,10,DraftKings,6300
39,Derrick Henry,TEN,RB,11,JAX,19,8,12.92,2.05,4,DraftKings,6300
42,Aaron Jones,GB,RB,11,LAC,30,24,14.79,2.39,16,DraftKings,6200
42,Amari Cooper,CLE,WR,11,PIT,13,25,11.88,1.92,2,DraftKings,6200
44,Kyler Murray,ARI,QB,11,HOU,18,19,18.1,2.97,12,DraftKings,6100
44,DeAndre Hopkins,TEN,WR,11,JAX,19,22,12.72,2.09,10,DraftKings,6100
44,James Cook,BUF,RB,11,NYJ,6,18,10.83,1.78,7,DraftKings,6100
44,Jakobi Meyers,LV,WR,11,MIA,22,20,10.59,1.74,2,DraftKings,6100
48,Trevor Lawrence,JAX,QB,11,TEN,8,10,17.45,2.91,7,DraftKings,6000
48,Christian Kirk,JAX,WR,11,TEN,8,18,13.46,2.24,13,DraftKings,6000
48,Rachaad White,TB,RB,11,SF,5,4,12.76,2.13,5,DraftKings,6000
51,Geno Smith,SEA,QB,11,LAR,20,20,16.98,2.88,5,DraftKings,5900
51,Tank Dell,HOU,WR,11,ARI,27,17,13.4,2.27,23,DraftKings,5900
53,Brock Purdy,SF,QB,11,TB,21,26,17.13,2.95,13,DraftKings,5800
53,Terry McLaurin,WAS,WR,11,NYG,29,30,14.12,2.43,12,DraftKings,5800
53,Brian Robinson Jr.,WAS,RB,11,NYG,29,28,13.39,2.31,14,DraftKings,5800
53,Sam LaPorta,DET,TE,11,CHI,23,18,12.24,2.11,6,DraftKings,5800
57,James Conner,ARI,RB,11,HOU,18,20,13.72,2.41,15,DraftKings,5700
58,Jordan Love,GB,QB,11,LAC,30,31,15.83,2.83,4,DraftKings,5600
