Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsDraftKings,FantasyPointsPerDollarRatioDraftKings,ProjectedOwnershipPercentage,Operator,OperatorSalary
1,Breece Hall,NYJ,RB,8,NYG,22,27,15.21,2.58,28,DraftKings,5900
2,Isiah Pacheco,KC,RB,8,DEN,32,32,14.22,2.33,21,DraftKings,6100
3,Tony Pollard,DAL,RB,8,LAR,11,13,16.83,2.24,20,DraftKings,7500
3,Zay Flowers,BAL,WR,8,ARI,28,27,14.41,2.57,20,DraftKings,5600
5,Christian McCaffrey,SF,RB,8,CIN,23,17,20.76,2.26,18,DraftKings,9200
5,Alvin Kamara,NO,RB,8,IND,27,28,17,2.33,18,DraftKings,7300
7,Tyreek Hill,MIA,WR,8,NE,15,11,24.64,2.59,17,DraftKings,9500
8,Tank Dell,HOU,WR,8,CAR,29,14,11.02,2.25,16,DraftKings,4900
9,D'Andre Swift,PHI,RB,8,WAS,30,15,14.48,2.3,14,DraftKings,6300
9,Joe Mixon,CIN,RB,8,SF,6,8,12.84,2.21,14,DraftKings,5800
9,Atlanta Falcons,ATL,DST,8,TEN,null,null,7.9,2.72,14,DraftKings,2900
9,Trey McBride,ARI,TE,8,BAL,2,1,8.28,2.96,14,DraftKings,2800
13,Lamar Jackson,BAL,QB,8,ARI,28,27,22.59,2.79,13,DraftKings,8100
13,A.J. Brown,PHI,WR,8,WAS,30,29,18.65,2.33,13,DraftKings,8000
13,Ja'Marr Chase,CIN,WR,8,SF,6,16,19.72,2.43,13,DraftKings,8100
13,Nico Collins,HOU,WR,8,CAR,29,14,13.83,2.51,13,DraftKings,5500
13,Brandon Aiyuk,SF,WR,8,CIN,23,17,14.58,2.08,13,DraftKings,7000
13,George Pickens,PIT,WR,8,JAX,19,23,13.31,2.38,13,DraftKings,5600
13,Jordan Addison,MIN,WR,8,GB,16,8,13.88,2.44,13,DraftKings,5700
13,Jonathan Taylor,IND,RB,8,NO,5,2,14.28,2.3,13,DraftKings,6200
13,Diontae Johnson,PIT,WR,8,JAX,19,23,11.61,2.32,13,DraftKings,5000
22,Adam Thielen,CAR,WR,8,HOU,10,4,16.4,2.48,11,DraftKings,6600
22,Travis Etienne Jr.,JAX,RB,8,PIT,24,25,16.46,2.29,11,DraftKings,7200
22,Bijan Robinson,ATL,RB,8,TEN,18,14,14.47,2.41,11,DraftKings,6000
22,T.J. Hockenson,MIN,TE,8,GB,16,10,13.39,2.16,11,DraftKings,6200
22,Seattle Seahawks,SEA,DST,8,CLE,null,null,8.1,2.38,11,DraftKings,3400
27,Christian Kirk,JAX,WR,8,PIT,24,31,13.92,2.36,10,DraftKings,5900
27,Dak Prescott,DAL,QB,8,LAR,11,19,16.87,2.77,10,DraftKings,6100
27,Terry McLaurin,WAS,WR,8,PHI,9,30,13.08,2.47,10,DraftKings,5300
27,Kendrick Bourne,NE,WR,8,MIA,25,18,11.04,2.35,10,DraftKings,4700
31,Minnesota Vikings,MIN,DST,8,GB,null,null,7.3,2.92,9,DraftKings,2500
31,Jake Ferguson,DAL,TE,8,LAR,11,28,7.63,2.12,9,DraftKings,3600
33,Jalen Hurts,PHI,QB,8,WAS,30,31,23.35,2.85,8,DraftKings,8200
33,Puka Nacua,LAR,WR,8,DAL,4,6,15.65,1.98,8,DraftKings,7900
33,Travis Kelce,KC,TE,8,DEN,32,30,19.39,2.31,8,DraftKings,8400
