Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsDraftKings,FantasyPointsPerDollarRatioDraftKings,ProjectedOwnershipPercentage,Operator,OperatorSalary
1,Christian McCaffrey,SF,RB,17,WAS,32,27,23.53,2.45,30,DraftKings,9600
2,Zamir White,LV,RB,17,IND,24,29,13.2,2.59,22,DraftKings,5100
3,Saquon Barkley,NYG,RB,17,LAR,21,1,15,2.17,17,DraftKings,6900
3,Rashee Rice,KC,WR,17,CIN,27,27,15.3,2.22,17,DraftKings,6900
3,Demario Douglas,NE,WR,17,BUF,5,8,10.27,2.39,17,DraftKings,4300
6,Clyde Edwards-Helaire,KC,RB,17,CIN,27,19,10.48,1.98,16,DraftKings,5300
7,Zay Flowers,BAL,WR,17,MIA,7,16,12.64,2.26,15,DraftKings,5600
8,DeAndre Hopkins,TEN,WR,17,HOU,18,19,13.31,2.22,14,DraftKings,6000
8,Ezekiel Elliott,NE,RB,17,BUF,5,18,14.68,2.45,14,DraftKings,6000
8,Gerald Everett,LAC,TE,17,DEN,31,32,8.8,2.51,14,DraftKings,3500
11,Tyreek Hill,MIA,WR,17,BAL,3,7,24.54,2.64,13,DraftKings,9300
11,Kyren Williams,LAR,RB,17,NYG,23,25,18.3,2.2,13,DraftKings,8300
11,Chris Olave,NO,WR,17,TB,22,29,15.72,2.31,13,DraftKings,6800
11,Devin Singletary,HOU,RB,17,TEN,15,10,13.02,2.32,13,DraftKings,5600
11,Denver Broncos,DEN,DST,17,LAC,null,null,8.2,2.83,13,DraftKings,2900
16,Jalen Hurts,PHI,QB,17,ARI,29,26,24.4,2.94,12,DraftKings,8300
16,James Cook,BUF,RB,17,NE,11,17,14.44,2.03,12,DraftKings,7100
16,Rashid Shaheed,NO,WR,17,TB,22,29,10.16,2.21,12,DraftKings,4600
16,Javonte Williams,DEN,RB,17,LAC,30,22,12.99,2.32,12,DraftKings,5600
20,Brock Purdy,SF,QB,17,WAS,32,32,20.97,3,11,DraftKings,7000
20,Rachaad White,TB,RB,17,NO,10,12,15.76,2.07,11,DraftKings,7600
20,D'Andre Swift,PHI,RB,17,ARI,29,32,13.7,2.11,11,DraftKings,6500
23,Brandon Aiyuk,SF,WR,17,WAS,32,31,15.8,2.26,10,DraftKings,7000
23,Travis Kelce,KC,TE,17,CIN,27,31,15.88,2.27,10,DraftKings,7000
23,George Kittle,SF,TE,17,WAS,32,11,12.82,2.29,10,DraftKings,5600
23,Terry McLaurin,WAS,WR,17,SF,6,17,12.45,2.26,10,DraftKings,5500
23,Dalton Schultz,HOU,TE,17,TEN,15,1,9.73,2.26,10,DraftKings,4300
23,Wan'Dale Robinson,NYG,WR,17,LAR,21,24,8.64,2.16,10,DraftKings,4000
23,Chigoziem Okonkwo,TEN,TE,17,HOU,18,25,8.41,2.34,10,DraftKings,3600
23,Tyrod Taylor,NYG,QB,17,LAR,21,27,15.12,3.29,10,DraftKings,4600
31,Lamar Jackson,BAL,QB,17,MIA,7,14,21.56,2.8,9,DraftKings,7700
31,Jakobi Meyers,LV,WR,17,IND,24,10,10.44,1.97,9,DraftKings,5300
31,Chris Godwin,TB,WR,17,NO,10,9,13.07,2.14,9,DraftKings,6100
31,Trey McBride,ARI,TE,17,PHI,28,19,13.04,2.21,9,DraftKings,5900
31,Buffalo Bills,BUF,DST,17,NE,null,null,8.4,2.15,9,DraftKings,3900
31,Jerry Jeudy,DEN,WR,17,LAC,30,30,10.53,2.06,9,DraftKings,5100
31,Quentin Johnston,LAC,WR,17,DEN,31,11,10.13,2.74,9,DraftKings,3700
38,Nico Collins,HOU,WR,17,TEN,15,21,15.64,2.17,8,DraftKings,7200
38,Jonathan Taylor,IND,RB,17,LV,13,23,15.16,2.08,8,DraftKings,7300
38,Calvin Ridley,JAX,WR,17,CAR,12,5,12.47,1.86,8,DraftKings,6700
38,George Pickens,PIT,WR,17,SEA,26,23,10.75,2.03,8,DraftKings,5300
38,Tyler Lockett,SEA,WR,17,PIT,14,14,11.84,2.08,8,DraftKings,5700
38,Chuba Hubbard,CAR,RB,17,JAX,25,11,12.46,2.15,8,DraftKings,5800
38,Curtis Samuel,WAS,WR,17,SF,6,17,10.8,2.45,8,DraftKings,4400
38,Kansas City Chiefs,KC,DST,17,CIN,null,null,8,2.22,8,DraftKings,3600
38,Jacoby Brissett,WAS,QB,17,SF,6,5,14.63,2.99,8,DraftKings,4900
38,Houston Texans,HOU,DST,17,TEN,null,null,7.2,2.4,8,DraftKings,3000
38,Los Angeles Chargers,LAC,DST,17,DEN,null,null,6,2.07,8,DraftKings,2900
49,A.J. Brown,PHI,WR,17,ARI,29,15,17.99,2.09,7,DraftKings,8600
49,Michael Pittman Jr.,IND,WR,17,LV,13,12,16.21,2.16,7,DraftKings,7500
49,Geno Smith,SEA,QB,17,PIT,14,6,16.32,2.77,7,DraftKings,5900
49,Davante Adams,LV,WR,17,IND,24,10,15.09,2.04,7,DraftKings,7400
49,Kenneth Walker III,SEA,RB,17,PIT,14,21,13.39,2.2,7,DraftKings,6100
49,Baltimore Ravens,BAL,DST,17,MIA,null,null,6.6,2.36,7,DraftKings,2800
49,Darius Slayton,NYG,WR,17,LAR,21,24,7.58,2.23,7,DraftKings,3400
56,Patrick Mahomes,KC,QB,17,CIN,27,23,20.71,2.76,6,DraftKings,7500
56,Alvin Kamara,NO,RB,17,TB,22,5,15.92,2.12,6,DraftKings,7500
56,Deebo Samuel,SF,WR,17,WAS,32,31,16.46,2.14,6,DraftKings,7700
56,Travis Etienne Jr.,JAX,RB,17,CAR,12,30,14.87,2.07,6,DraftKings,7200
56,James Conner,ARI,RB,17,PHI,28,2,13.36,2.26,6,DraftKings,5900
56,Najee Harris,PIT,RB,17,SEA,26,26,10.28,2.06,6,DraftKings,5000
56,Dallas Goedert,PHI,TE,17,ARI,29,16,10.55,2.2,6,DraftKings,4800
56,Carolina Panthers,CAR,DST,17,JAX,null,null,7.2,2.67,6,DraftKings,2700
56,Jarrett Stidham,DEN,QB,17,LAC,30,29,14.85,3.09,6,DraftKings,4800
65,Mike Evans,TB,WR,17,NO,10,9,15.51,1.99,5,DraftKings,7800
65,DJ Moore,CHI,WR,17,ATL,9,2,14.74,2.23,5,DraftKings,6600
65,Evan Engram,JAX,TE,17,CAR,12,5,11.18,1.96,5,DraftKings,5700
65,Jaylen Warren,PIT,RB,17,SEA,26,26,12.13,2.21,5,DraftKings,5500
65,Diontae Johnson,PIT,WR,17,SEA,26,23,11.17,2.23,5,DraftKings,5000
65,Jaxon Smith-Njigba,SEA,WR,17,PIT,14,14,9.83,2.05,5,DraftKings,4800
65,Indianapolis Colts,IND,DST,17,LV,null,null,7.6,2.38,5,DraftKings,3200
65,Michael Wilson,ARI,WR,17,PHI,28,32,6.98,1.99,5,DraftKings,3500
