Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsDraftKings,FantasyPointsPerDollarRatioDraftKings,ProjectedOwnershipPercentage,Operator,OperatorSalary
46,K.J. Osborn,MIN,WR,6,CHI,31,23,11.08,2.52,7,DraftKings,4400
46,New England Patriots,NE,DST,6,LV,null,null,6.4,2.46,7,DraftKings,2600
53,DJ Moore,CHI,WR,6,MIN,25,28,15.22,2.34,6,DraftKings,6500
53,Joshua Dobbs,ARI,QB,6,LAR,15,22,15.21,2.92,6,DraftKings,5200
53,Sam LaPorta,DET,TE,6,TB,8,4,10.52,1.88,6,DraftKings,5600
53,Chris Olave,NO,WR,6,HOU,10,3,14.18,2.15,6,DraftKings,6600
53,Breece Hall,NYJ,RB,6,PHI,19,1,13.47,2.24,6,DraftKings,6000
53,Garrett Wilson,NYJ,WR,6,PHI,19,30,12.99,2.16,6,DraftKings,6000
53,Terry McLaurin,WAS,WR,6,ATL,9,6,12.13,2.21,6,DraftKings,5500
53,Tampa Bay Buccaneers,TB,DST,6,DET,null,null,5.2,2.26,6,DraftKings,2300
53,Chicago Bears,CHI,DST,6,MIN,null,null,5.4,2.16,6,DraftKings,2500
62,Jalen Hurts,PHI,QB,6,NYJ,17,12,21.69,2.65,5,DraftKings,8200
62,A.J. Brown,PHI,WR,6,NYJ,17,2,16.35,2.1,5,DraftKings,7800
62,Amon-Ra St. Brown,DET,WR,6,TB,8,16,15.97,2.07,5,DraftKings,7700
62,Kenneth Walker III,SEA,RB,6,CIN,20,18,13.97,2.09,5,DraftKings,6700
62,Baker Mayfield,TB,QB,6,DET,13,19,15.85,2.94,5,DraftKings,5400
62,Cole Kmet,CHI,TE,6,MIN,25,19,9.36,2.03,5,DraftKings,4600
62,Drake London,ATL,WR,6,WAS,29,31,11.12,2.32,5,DraftKings,4800
62,Dallas Goedert,PHI,TE,6,NYJ,17,32,10.77,2.24,5,DraftKings,4800
62,Rhamondre Stevenson,NE,RB,6,LV,18,17,11.4,2.11,5,DraftKings,5400
62,Cincinnati Bengals,CIN,DST,6,SEA,null,null,5.7,1.97,5,DraftKings,2900
62,Houston Texans,HOU,DST,6,NO,null,null,5.8,2,5,DraftKings,2900
62,DeVante Parker,NE,WR,6,LV,18,17,9.41,2.69,5,DraftKings,3500
62,Gardner Minshew,IND,QB,6,JAX,12,24,14.24,2.85,5,DraftKings,5000
75,Brandon Aiyuk,SF,WR,6,CLE,1,1,13.04,2.1,4,DraftKings,6200
75,Sam Howell,WAS,QB,6,ATL,9,15,16.48,3,4,DraftKings,5500
75,Jimmy Garoppolo,LV,QB,6,NE,11,7,15.89,3,4,DraftKings,5300
75,Chris Godwin,TB,WR,6,DET,13,20,13.31,1.93,4,DraftKings,6900
75,Alexander Mattison,MIN,RB,6,CHI,31,30,12.29,2.19,4,DraftKings,5600
75,Tyler Boyd,CIN,WR,6,SEA,26,29,9.93,2.16,4,DraftKings,4600
75,Tyler Higbee,LAR,TE,6,ARI,28,6,8.13,2.03,4,DraftKings,4000
75,Arizona Cardinals,ARI,DST,6,LAR,null,null,5.4,2.25,4,DraftKings,2400
75,Durham Smythe,MIA,TE,6,CAR,21,20,4.14,1.43,4,DraftKings,2900
75,John Metchie III,HOU,WR,6,NO,5,14,4.12,1.33,4,DraftKings,3100
85,C.J. Stroud,HOU,QB,6,NO,5,6,15.85,2.64,3,DraftKings,6000
85,Deebo Samuel,SF,WR,6,CLE,1,1,13.07,2.14,3,DraftKings,6100
85,Desmond Ridder,ATL,QB,6,WAS,29,31,14.31,2.86,3,DraftKings,5000
85,Geno Smith,SEA,QB,6,CIN,20,14,16.71,2.93,3,DraftKings,5700
85,DK Metcalf,SEA,WR,6,CIN,20,15,13.91,2.05,3,DraftKings,6800
85,Brian Robinson Jr.,WAS,RB,6,ATL,9,6,11.5,2.02,3,DraftKings,5700
85,Curtis Samuel,WAS,WR,6,ATL,9,6,9.18,2.48,3,DraftKings,3700
85,Jaylen Waddle,MIA,WR,6,CAR,21,8,15.09,1.99,3,DraftKings,7600
85,Derek Carr,NO,QB,6,HOU,10,18,14.4,2.72,3,DraftKings,5300
85,Tee Higgins,CIN,WR,6,SEA,26,29,13.17,2.06,3,DraftKings,6400
85,Cleveland Browns,CLE,DST,6,SF,null,null,5.8,2.64,3,DraftKings,2200
85,Rondale Moore,ARI,WR,6,LAR,15,5,8.51,2.43,3,DraftKings,3500
85,Atlanta Falcons,ATL,DST,6,WAS,null,null,8.7,2.42,3,DraftKings,3600
85,Irv Smith Jr.,CIN,TE,6,SEA,26,11,5.81,1.94,3,DraftKings,3000
85,Las Vegas Raiders,LV,DST,6,NE,null,null,7.5,1.92,3,DraftKings,3900
100,Brock Purdy,SF,QB,6,CLE,1,4,15.11,2.7,2,DraftKings,5600
100,Tutu Atwell,LAR,WR,6,ARI,28,25,9.53,1.87,2,DraftKings,5100
100,Seattle Seahawks,SEA,DST,6,CIN,null,null,5.7,1.9,2,DraftKings,3000
100,Michael Wilson,ARI,WR,6,LAR,15,5,7.28,1.92,2,DraftKings,3800
100,New York Jets,NYJ,DST,6,PHI,null,null,5.6,2,2,DraftKings,2800
100,Rashid Shaheed,NO,WR,6,HOU,10,3,7.85,2.12,2,DraftKings,3700
100,Hunter Henry,NE,TE,6,LV,18,18,8.49,1.93,2,DraftKings,4400
100,Tyler Allgeier,ATL,RB,6,WAS,29,14,7.59,1.65,2,DraftKings,4600
100,Jacksonville Jaguars,JAX,DST,6,IND,null,null,7.7,2.26,2,DraftKings,3400
100,Allen Lazard,NYJ,WR,6,PHI,19,30,7.76,2.1,2,DraftKings,3700
100,Braxton Berrios,MIA,WR,6,CAR,21,8,6.6,1.94,2,DraftKings,3400
100,Jahan Dotson,WAS,WR,6,ATL,9,6,9.28,1.97,2,DraftKings,4700
100,George Kittle,SF,TE,6,CLE,1,14,10.45,2.09,2,DraftKings,5000
100,Cade Otton,TB,TE,6,DET,13,27,6.77,2.12,2,DraftKings,3200
100,Jonathan Mingo,CAR,WR,6,MIA,24,18,7.96,2.27,2,DraftKings,3500
100,Kylen Granson,IND,TE,6,JAX,12,24,5.13,1.77,2,DraftKings,2900
100,Mike Gesicki,NE,TE,6,LV,18,18,5.62,2.16,2,DraftKings,2600
100,Jaxon Smith-Njigba,SEA,WR,6,CIN,20,15,8.11,2.25,2,DraftKings,3600
100,Carolina Panthers,CAR,DST,6,MIA,null,null,3.8,1.9,2,DraftKings,2000
100,Emari Demercado,ARI,RB,6,LAR,15,12,8.48,1.73,2,DraftKings,4900
100,Brandon Powell,MIN,WR,6,CHI,31,23,7.13,2.38,2,DraftKings,3000
121,Kirk Cousins,MIN,QB,6,CHI,31,32,18.86,2.66,1,DraftKings,7100
121,Zack Moss,IND,RB,6,JAX,12,4,9.38,1.51,1,DraftKings,6200
121,Jared Goff,DET,QB,6,TB,8,9,16.1,2.52,1,DraftKings,6400
121,Jerome Ford,CLE,RB,6,SF,2,7,10.03,1.93,1,DraftKings,5200
121,DeVonta Smith,PHI,WR,6,NYJ,17,2,13.39,1.91,1,DraftKings,7000
121,Amari Cooper,CLE,WR,6,SF,2,11,11.43,1.97,1,DraftKings,5800
121,Bryce Young,CAR,QB,6,MIA,24,26,14.34,2.81,1,DraftKings,5100
121,Josh Reynolds,DET,WR,6,TB,8,16,8.45,1.88,1,DraftKings,4500
121,Mac Jones,NE,QB,6,LV,18,20,13.87,2.77,1,DraftKings,5000
121,Zach Wilson,NYJ,QB,6,PHI,19,27,13.04,2.66,1,DraftKings,4900
121,New Orleans Saints,NO,DST,6,HOU,null,null,7.5,2.27,1,DraftKings,3300
121,DJ Chark Jr.,CAR,WR,6,MIA,24,18,8.2,2.05,1,DraftKings,4000
121,Elijah Moore,CLE,WR,6,SF,2,11,8.85,2.06,1,DraftKings,4300
121,Tyler Conklin,NYJ,TE,6,PHI,19,26,7.83,2.37,1,DraftKings,3300
121,David Njoku,CLE,TE,6,SF,2,8,6.04,1.63,1,DraftKings,3700
121,Indianapolis Colts,IND,DST,6,JAX,null,null,5.7,1.78,1,DraftKings,3200
121,Noah Fant,SEA,TE,6,CIN,20,29,6.49,2.16,1,DraftKings,3000
121,Hayden Hurst,CAR,TE,6,MIA,24,22,5.51,1.78,1,DraftKings,3100
121,Drew Ogletree,IND,TE,6,JAX,12,24,3.61,1.39,1,DraftKings,2600
121,Darnell Mooney,CHI,WR,6,MIN,25,28,7.28,1.97,1,DraftKings,3700
121,Washington Commanders,WAS,DST,6,ATL,null,null,5.8,1.87,1,DraftKings,3100
121,Jonathan Taylor,IND,RB,6,JAX,12,4,10.31,1.56,1,DraftKings,6600
121,Alec Pierce,IND,WR,6,JAX,12,21,4.93,1.49,1,DraftKings,3300
121,Los Angeles Rams,LAR,DST,6,ARI,null,null,7.5,2.03,1,DraftKings,3700
121,Trey McBride,ARI,TE,6,LAR,15,30,3.74,1.5,1,DraftKings,2500
121,Jamal Agnew,JAX,WR,6,IND,23,23,4.23,1.41,1,DraftKings,3000
147,De'Von Achane,MIA,RB,6,CAR,21,31,0,0,0,DraftKings,7400
147,Justin Jefferson,MIN,WR,6,CHI,31,23,0,0,0,DraftKings,9200
147,Deshaun Watson,CLE,QB,6,SF,2,3,0,0,0,DraftKings,5800
147,Anthony Richardson,IND,QB,6,JAX,12,24,0,0,0,DraftKings,6900
147,Tank Dell,HOU,WR,6,NO,5,14,7.19,1.44,0,DraftKings,5000
147,Nick Chubb,CLE,RB,6,SF,2,7,0,0,0,DraftKings,4000
147,Aidan O'Connell,LV,QB,6,NE,11,7,0.2,0.04,0,DraftKings,4900
147,James Conner,ARI,RB,6,LAR,15,12,0,0,0,DraftKings,5800
147,Khalil Herbert,CHI,RB,6,MIN,25,11,0,0,0,DraftKings,5300
147,Jahmyr Gibbs,DET,RB,6,TB,8,9,0,0,0,DraftKings,5900
147,Zay Jones,JAX,WR,6,IND,23,23,0,0,0,DraftKings,4100
147,Miles Sanders,CAR,RB,6,MIA,24,19,0,0,0,DraftKings,5000
147,Andy Dalton,CAR,QB,6,MIA,24,26,0.33,0.07,0,DraftKings,4800
147,Kalif Raymond,DET,WR,6,TB,8,16,5.15,1.36,0,DraftKings,3800
147,Roschon Johnson,CHI,RB,6,MIN,25,11,0,0,0,DraftKings,4600
147,Will Mallory,IND,TE,6,JAX,12,24,0.98,0.39,0,DraftKings,2500
147,Terrace Marshall Jr.,CAR,WR,6,MIA,24,18,3.05,0.98,0,DraftKings,3100
147,River Cracraft,MIA,WR,6,CAR,21,8,0,0,0,DraftKings,3000
147,Kenneth Gainwell,PHI,RB,6,NYJ,17,22,6.39,1.39,0,DraftKings,4600
147,Cam Akers,MIN,RB,6,CHI,31,30,5.43,1.13,0,DraftKings,4800
147,Mike White,MIA,QB,6,CAR,21,13,0.31,0.07,0,DraftKings,4700
147,Kendre Miller,NO,RB,6,HOU,10,26,4.64,1.03,0,DraftKings,4500
147,Ezekiel Elliott,NE,RB,6,LV,18,17,8.19,1.74,0,DraftKings,4700
147,Antonio Gibson,WAS,RB,6,ATL,9,6,6.73,1.5,0,DraftKings,4500
147,Trey Palmer,TB,WR,6,DET,13,20,4.38,1.12,0,DraftKings,3900
147,Deven Thompkins,TB,WR,6,DET,13,20,3.77,1.11,0,DraftKings,3400
147,Jamaal Williams,NO,RB,6,HOU,10,26,0,0,0,DraftKings,4000
147,Chase Claypool,MIA,WR,6,CAR,21,8,1.14,0.38,0,DraftKings,3000
147,Noah Brown,HOU,WR,6,NO,5,14,4.87,1.62,0,DraftKings,3000
147,Demario Douglas,NE,WR,6,LV,18,17,0,0,0,DraftKings,3000
147,Mack Hollins,ATL,WR,6,WAS,29,31,5.06,1.53,0,DraftKings,3300
147,Robbie Chosen,MIA,WR,6,CAR,21,8,0.97,0.32,0,DraftKings,3000
147,JuJu Smith-Schuster,NE,WR,6,LV,18,17,0,0,0,DraftKings,3300
147,Tanner Hudson,CIN,TE,6,SEA,26,11,0.39,0.16,0,DraftKings,2500
147,Juwan Johnson,NO,TE,6,HOU,10,23,0,0,0,DraftKings,3100
147,Zach Charbonnet,SEA,RB,6,CIN,20,18,6.61,1.57,0,DraftKings,4200
147,Trenton Irwin,CIN,WR,6,SEA,26,29,3.6,1.09,0,DraftKings,3300
147,Elijah Mitchell,SF,RB,6,CLE,1,5,3.02,0.64,0,DraftKings,4700
147,Dalvin Cook,NYJ,RB,6,PHI,19,1,4.02,0.84,0,DraftKings,4800
147,Jauan Jennings,SF,WR,6,CLE,1,1,3.25,0.9,0,DraftKings,3600
147,Devin Singletary,HOU,RB,6,NO,5,3,4.48,1.04,0,DraftKings,4300
147,Josh Oliver,MIN,TE,6,CHI,31,21,2.82,1.13,0,DraftKings,2500
147,Foster Moreau,NO,TE,6,HOU,10,23,2.52,0.93,0,DraftKings,2700
147,Cedrick Wilson Jr.,MIA,WR,6,CAR,21,8,4.54,1.51,0,DraftKings,3000
147,Van Jefferson,ATL,WR,6,WAS,29,31,1.9,0.59,0,DraftKings,3200
147,Colby Parkinson,SEA,TE,6,CIN,20,29,3.56,1.42,0,DraftKings,2500
147,Taysom Hill,NO,QB,6,HOU,10,18,5.3,1.39,0,DraftKings,3800
147,Drew Lock,SEA,QB,6,CIN,20,14,0.29,0.06,0,DraftKings,4900
147,Will Dissly,SEA,TE,6,CIN,20,29,3.33,1.19,0,DraftKings,2800
147,Kareem Hunt,CLE,RB,6,SF,2,7,4.55,0.97,0,DraftKings,4700
147,Pierre Strong Jr.,CLE,RB,6,SF,2,7,2.21,0.51,0,DraftKings,4300
147,Donovan Peoples-Jones,CLE,WR,6,SF,2,11,5.72,1.59,0,DraftKings,3600
147,John Bates,WAS,TE,6,ATL,9,28,2.86,1.14,0,DraftKings,2500
147,Michael Carter,NYJ,RB,6,PHI,19,1,3.28,0.82,0,DraftKings,4000
147,Cole Turner,WAS,TE,6,ATL,9,28,1.33,0.53,0,DraftKings,2500
147,Olamide Zaccheaus,PHI,WR,6,NYJ,17,2,4.1,1.37,0,DraftKings,3000
147,Mo Alie-Cox,IND,TE,6,JAX,12,24,2.56,1.02,0,DraftKings,2500
147,Ronnie Bell,SF,WR,6,CLE,1,1,1.56,0.5,0,DraftKings,3100
147,Tank Bigsby,JAX,RB,6,IND,23,20,3.1,0.76,0,DraftKings,4100
147,Pharaoh Brown,NE,TE,6,LV,18,18,0.98,0.39,0,DraftKings,2500
147,Dyami Brown,WAS,WR,6,ATL,9,6,2.96,0.99,0,DraftKings,3000
147,Deon Jackson,CLE,RB,6,SF,2,7,0,0,0,DraftKings,4200
147,Brevin Jordan,HOU,TE,6,NO,5,3,1.2,0.48,0,DraftKings,2500
147,Craig Reynolds,DET,RB,6,TB,8,9,3.53,0.82,0,DraftKings,4300
147,Salvon Ahmed,MIA,RB,6,CAR,21,31,5.51,1.22,0,DraftKings,4500
147,Harrison Bryant,CLE,TE,6,SF,2,8,2.01,0.8,0,DraftKings,2500
147,Hunter Renfrow,LV,WR,6,NE,11,13,5.03,1.4,0,DraftKings,3600
147,Charlie Jones,CIN,WR,6,SEA,26,29,0,0,0,DraftKings,3000
147,Laviska Shenault Jr.,CAR,WR,6,MIA,24,18,4.68,1.56,0,DraftKings,3000
147,Rashaad Penny,PHI,RB,6,NYJ,17,22,0.54,0.14,0,DraftKings,4000
147,C.J. Uzomah,NYJ,TE,6,PHI,19,26,2.66,1.06,0,DraftKings,2500
147,Ty Chandler,MIN,RB,6,CHI,31,30,1.31,0.33,0,DraftKings,4000
147,Austin Hooper,LV,TE,6,NE,11,7,4.15,1.66,0,DraftKings,2500
147,Jake Bobo,SEA,WR,6,CIN,20,15,1.09,0.36,0,DraftKings,3000
147,Jameson Williams,DET,WR,6,TB,8,16,5.95,1.65,0,DraftKings,3600
147,Dorian Thompson-Robinson,CLE,QB,6,SF,2,3,2.31,0.49,0,DraftKings,4700
147,Ameer Abdullah,LV,RB,6,NE,11,21,1.78,0.44,0,DraftKings,4000
147,Quez Watkins,PHI,WR,6,NYJ,17,2,0,0,0,DraftKings,3200
147,Willie Snead IV,SF,WR,6,CLE,1,1,0,0,0,DraftKings,3000
147,Tommy Tremble,CAR,TE,6,MIA,24,22,2.14,0.82,0,DraftKings,2600
147,Ronnie Rivers,LAR,RB,6,ARI,28,28,3.32,0.77,0,DraftKings,4300
147,KhaDarel Hodge,ATL,WR,6,WAS,29,31,1.26,0.42,0,DraftKings,3000
147,Evan Hull,IND,RB,6,JAX,12,4,0,0,0,DraftKings,4000
147,Alec Ingold,MIA,RB,6,CAR,21,31,1.09,0.27,0,DraftKings,4000
147,Brock Wright,DET,TE,6,TB,8,4,2.35,0.94,0,DraftKings,2500
147,Equanimeous St. Brown,CHI,WR,6,MIN,25,28,0,0,0,DraftKings,3000
147,Jimmy Graham,NO,TE,6,HOU,10,23,1.84,0.74,0,DraftKings,2500
147,Zonovan Knight,DET,RB,6,TB,8,9,0,0,0,DraftKings,4000
147,Bailey Zappe,NE,QB,6,LV,18,20,0.29,0.07,0,DraftKings,4300
147,Ke'Shawn Vaughn,TB,RB,6,DET,13,2,3.45,0.82,0,DraftKings,4200
147,Boston Scott,PHI,RB,6,NYJ,17,22,0.68,0.17,0,DraftKings,4000
147,Xavier Gipson,NYJ,WR,6,PHI,19,30,1.19,0.4,0,DraftKings,3000
147,Tyler Scott,CHI,WR,6,MIN,25,28,2.31,0.77,0,DraftKings,3000
147,Robert Tonyan,CHI,TE,6,MIN,25,19,3.03,1.21,0,DraftKings,2500
147,David Bell,CLE,WR,6,SF,2,11,1.41,0.47,0,DraftKings,3000
147,Luke Farrell,JAX,TE,6,IND,23,17,1.41,0.56,0,DraftKings,2500
147,Jordan Akins,CLE,TE,6,SF,2,8,2.55,1.02,0,DraftKings,2500
147,Mike Boone,HOU,RB,6,NO,5,3,0.66,0.16,0,DraftKings,4000
147,Trey Sermon,IND,RB,6,JAX,12,4,0.56,0.14,0,DraftKings,4000
147,Chris Brooks,MIA,RB,6,CAR,21,31,3.92,0.98,0,DraftKings,4000
147,Sean Tucker,TB,RB,6,DET,13,2,1.4,0.31,0,DraftKings,4500
147,Byron Pringle,WAS,WR,6,ATL,9,6,1.47,0.49,0,DraftKings,3000
147,DeeJay Dallas,SEA,RB,6,CIN,20,18,1.68,0.42,0,DraftKings,4000
147,Kwamie Lassiter II,CIN,WR,6,SEA,26,29,0,0,0,DraftKings,3000
147,Andrew Beck,HOU,RB,6,NO,5,3,1.17,0.29,0,DraftKings,4000
147,Marvin Jones Jr.,DET,WR,6,TB,8,16,2.48,0.83,0,DraftKings,3000
147,Zach Pascal,ARI,WR,6,LAR,15,5,2.43,0.81,0,DraftKings,3000
147,Nick Bawden,NYJ,RB,6,PHI,19,1,0.56,0.14,0,DraftKings,4000
147,Jeremy Ruckert,NYJ,TE,6,PHI,19,26,1.46,0.58,0,DraftKings,2500
147,Jordan Mason,SF,RB,6,CLE,1,5,2.49,0.62,0,DraftKings,4000
147,Ray-Ray McCloud III,SF,WR,6,CLE,1,1,0.86,0.29,0,DraftKings,3000
147,Teagan Quitoriano,HOU,TE,6,NO,5,3,2.65,1.06,0,DraftKings,2500
147,D'Ernest Johnson,JAX,RB,6,IND,23,20,1,0.25,0,DraftKings,4000
147,Erik Ezukanma,MIA,WR,6,CAR,21,8,0,0,0,DraftKings,3000
147,Ian Thomas,CAR,TE,6,MIA,24,22,0,0,0,DraftKings,2500
147,Zamir White,LV,RB,6,NE,11,21,1.95,0.4,0,DraftKings,4900
147,Tre Tucker,LV,WR,6,NE,11,13,0.71,0.24,0,DraftKings,3000
147,Keaontay Ingram,ARI,RB,6,LAR,15,12,6.01,1.34,0,DraftKings,4500
147,MyCole Pruitt,ATL,TE,6,WAS,29,5,1.31,0.52,0,DraftKings,2500
147,Isaiah McKenzie,IND,WR,6,JAX,12,21,2.52,0.84,0,DraftKings,3000
147,Chase Edmonds,TB,RB,6,DET,13,2,0,0,0,DraftKings,4000
147,Ty Montgomery II,NE,WR,6,LV,18,17,2.15,0.72,0,DraftKings,3000
147,DeAndre Carter,LV,WR,6,NE,11,13,1.19,0.4,0,DraftKings,3000
147,Randall Cobb,NYJ,WR,6,PHI,19,30,3.14,1.05,0,DraftKings,3000
147,Cordarrelle Patterson,ATL,RB,6,WAS,29,14,2.5,0.62,0,DraftKings,4000
147,C.J. Ham,MIN,RB,6,CHI,31,30,1,0.25,0,DraftKings,4000
147,Trayveon Williams,CIN,RB,6,SEA,26,16,1.83,0.42,0,DraftKings,4400
147,Mitchell Wilcox,CIN,TE,6,SEA,26,11,0.95,0.38,0,DraftKings,2500
147,Jameis Winston,NO,QB,6,HOU,10,18,0.26,0.06,0,DraftKings,4700
147,Ben Skowronek,LAR,WR,6,ARI,28,25,1.21,0.4,0,DraftKings,3000
147,Brycen Hopkins,LAR,TE,6,ARI,28,6,0.99,0.4,0,DraftKings,2500
147,Keith Smith,ATL,RB,6,WAS,29,14,0.36,0.09,0,DraftKings,4000
147,Jamison Crowder,WAS,WR,6,ATL,9,6,2.06,0.69,0,DraftKings,3000
147,Tim Jones,JAX,WR,6,IND,23,23,2.82,0.94,0,DraftKings,3000
147,Rakim Jarrett,TB,WR,6,DET,13,20,0.84,0.28,0,DraftKings,3000
147,Michael Mayer,LV,TE,6,NE,11,7,2.77,1.11,0,DraftKings,2500
147,Geoff Swaim,ARI,TE,6,LAR,15,30,1.02,0.41,0,DraftKings,2500
147,Chris Evans,CIN,RB,6,SEA,26,16,0.95,0.24,0,DraftKings,4000
147,Scotty Miller,ATL,WR,6,WAS,29,31,0.68,0.23,0,DraftKings,3000
147,Jakob Johnson,LV,RB,6,NE,11,21,0.92,0.23,0,DraftKings,4000
147,Jack Stoll,PHI,TE,6,NYJ,17,32,1.07,0.43,0,DraftKings,2500
147,Khari Blasingame,CHI,RB,6,MIN,25,11,0.8,0.18,0,DraftKings,4500
147,Chase Brown,CIN,RB,6,SEA,26,16,1.1,0.28,0,DraftKings,4000
147,Cody Thompson,SEA,WR,6,CIN,20,15,0.05,0.02,0,DraftKings,3000
147,Drew Sample,CIN,TE,6,SEA,26,11,0.81,0.32,0,DraftKings,2500
147,Kyle Juszczyk,SF,RB,6,CLE,1,5,2.55,0.64,0,DraftKings,4000
147,Brenton Strange,JAX,TE,6,IND,23,17,0.9,0.36,0,DraftKings,2500
147,Johnny Mundt,MIN,TE,6,CHI,31,21,1.08,0.43,0,DraftKings,2500
147,Marcedes Lewis,CHI,TE,6,MIN,25,19,0.47,0.19,0,DraftKings,2500
147,Andrei Iosivas,CIN,WR,6,SEA,26,29,1.03,0.34,0,DraftKings,3000
147,Cedric Tillman,CLE,WR,6,SF,2,11,0,0,0,DraftKings,3000
147,Dare Ogunbowale,HOU,RB,6,NO,5,3,0.37,0.09,0,DraftKings,4000
147,Xavier Hutchinson,HOU,WR,6,NO,5,14,0.51,0.17,0,DraftKings,3000
147,C.J. Beathard,JAX,QB,6,IND,23,23,0.14,0.03,0,DraftKings,4800
