Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsDraftKings,FantasyPointsPerDollarRatioDraftKings,ProjectedOwnershipPercentage,Operator,OperatorSalary
103,Jacoby Brissett,MIA,QB,15,NYJ,32,28,0.46,0.09,0,DraftKings,4900
103,Alex Collins,SEA,RB,15,LAR,12,16,0,0,0,DraftKings,4900
112,Robby Anderson,CAR,WR,15,BUF,1,1,9.67,2.01,2,DraftKings,4800
112,Matt Breida,BUF,RB,15,CAR,4,9,7.44,1.55,3,DraftKings,4800
112,Trey Lance,SF,QB,15,ATL,28,31,0.48,0.1,0,DraftKings,4800
112,Ty Johnson,NYJ,RB,15,MIA,19,8,0,0,0,DraftKings,4800
112,Rex Burkhead,HOU,RB,15,JAX,21,22,0,0,1,DraftKings,4800
117,Michael Carter,NYJ,RB,15,MIA,19,8,13.53,2.88,14,DraftKings,4700
117,Sterling Shepard,NYG,WR,15,DAL,15,28,10.45,2.22,12,DraftKings,4700
117,Devontae Booker,NYG,RB,15,DAL,15,3,6.03,1.28,1,DraftKings,4700
117,Mitchell Trubisky,BUF,QB,15,CAR,4,5,0.24,0.05,0,DraftKings,4700
117,Mason Rudolph,PIT,QB,15,TEN,18,25,0.23,0.05,0,DraftKings,4700
117,Tyrod Taylor,HOU,QB,15,JAX,21,19,0.22,0.05,0,DraftKings,4700
117,Jake Luton,MIA,QB,15,NYJ,32,28,0,0,0,DraftKings,4700
124,Marvin Jones Jr.,JAX,WR,15,HOU,29,22,10.74,2.33,4,DraftKings,4600
124,Courtland Sutton,DEN,WR,15,CIN,16,17,8.99,1.95,8,DraftKings,4600
124,Jeremy McNichols,TEN,RB,15,PIT,24,26,6.81,1.48,1,DraftKings,4600
124,Samaje Perine,CIN,RB,15,DEN,3,12,5.23,1.14,1,DraftKings,4600
124,Latavius Murray,BAL,RB,15,GB,6,10,4.37,0.95,1,DraftKings,4600
124,Corey Davis,NYJ,WR,15,MIA,19,27,0,0,0,DraftKings,4600
124,Phillip Lindsay,MIA,RB,15,NYJ,32,32,0,0,0,DraftKings,4600
131,Pat Freiermuth,PIT,TE,15,TEN,18,5,9.95,2.21,4,DraftKings,4500
131,Tim Patrick,DEN,WR,15,CIN,16,17,9.01,2,1,DraftKings,4500
131,Darius Slayton,NYG,WR,15,DAL,15,28,7.36,1.64,0,DraftKings,4500
131,Royce Freeman,HOU,RB,15,JAX,21,22,5.55,1.23,1,DraftKings,4500
131,Kenneth Gainwell,PHI,RB,15,WAS,27,12,4.72,1.05,0,DraftKings,4500
131,Jake Fromm,NYG,QB,15,DAL,15,7,1.22,0.27,0,DraftKings,4500
131,Brandon Allen,CIN,QB,15,DEN,3,4,0.25,0.06,0,DraftKings,4500
131,John Wolford,LAR,QB,15,SEA,25,15,0.23,0.05,0,DraftKings,4500
131,Geno Smith,SEA,QB,15,LAR,12,7,0.21,0.05,0,DraftKings,4500
131,Joe Flacco,NYJ,QB,15,MIA,19,12,0.17,0.04,0,DraftKings,4500
141,Rondale Moore,ARI,WR,15,DET,30,13,9.79,2.22,5,DraftKings,4400
141,Noah Fant,DEN,TE,15,CIN,16,22,9.61,2.18,3,DraftKings,4400
141,Ameer Abdullah,CAR,RB,15,BUF,1,16,7.29,1.66,1,DraftKings,4400
141,Kalif Raymond,DET,WR,15,ARI,5,21,5.52,1.25,0,DraftKings,4400
141,Adrian Peterson,SEA,RB,15,LAR,12,16,1.65,0.38,0,DraftKings,4400
141,Zack Moss,BUF,RB,15,CAR,4,9,0,0,0,DraftKings,4400
141,Carlos Hyde,JAX,RB,15,HOU,29,30,0,0,0,DraftKings,4400
141,Eno Benjamin,ARI,RB,15,DET,30,31,0,0,0,DraftKings,4400
149,DeVante Parker,MIA,WR,15,NYJ,32,10,13.8,3.21,20,DraftKings,4300
149,Laviska Shenault Jr.,JAX,WR,15,HOU,29,22,10.2,2.37,4,DraftKings,4300
149,Craig Reynolds,DET,RB,15,ARI,5,6,10.13,2.36,2,DraftKings,4300
149,Josh Reynolds,DET,WR,15,ARI,5,21,9.4,2.19,1,DraftKings,4300
149,Jordan Howard,PHI,RB,15,WAS,27,12,5.54,1.29,0,DraftKings,4300
149,Corey Clement,DAL,RB,15,NYG,20,25,2.54,0.59,0,DraftKings,4300
149,Austin Walter,NYJ,RB,15,MIA,19,8,1.43,0.33,0,DraftKings,4300
149,Drew Lock,DEN,QB,15,CIN,16,11,0.24,0.06,0,DraftKings,4300
149,Travis Homer,SEA,RB,15,LAR,12,16,0,0,0,DraftKings,4300
158,Nick Westbrook-Ikhine,TEN,WR,15,PIT,24,24,8.04,1.91,1,DraftKings,4200
158,Godwin Igwebuike,DET,RB,15,ARI,5,6,5.95,1.42,1,DraftKings,4200
158,JaMycal Hasty,SF,RB,15,ATL,28,23,5.71,1.36,1,DraftKings,4200
158,Boston Scott,PHI,RB,15,WAS,27,12,3.95,0.94,0,DraftKings,4200
158,Jaret Patterson,WAS,RB,15,PHI,15,21,3.59,0.85,0,DraftKings,4200
158,Elijhaa Penny,NYG,RB,15,DAL,15,3,0.96,0.23,0,DraftKings,4200
158,La'Mical Perine,NYJ,RB,15,MIA,19,8,0,0,0,DraftKings,4200
165,Jordan Love,GB,QB,15,BAL,17,22,0.26,0.06,0,DraftKings,4100
165,Logan Woodside,TEN,QB,15,PIT,24,16,0.15,0.04,0,DraftKings,4100
165,Sammy Watkins,BAL,WR,15,GB,6,16,0,0,0,DraftKings,4100
168,Arizona Cardinals,ARI,DST,15,DET,null,null,9.3,2.32,3,DraftKings,4000
168,Allen Lazard,GB,WR,15,BAL,17,18,8.69,2.17,4,DraftKings,4000
168,DeeJay Dallas,SEA,RB,15,LAR,12,16,4.53,1.13,0,DraftKings,4000
168,Salvon Ahmed,MIA,RB,15,NYJ,32,32,4.48,1.12,1,DraftKings,4000
168,Kyle Juszczyk,SF,RB,15,ATL,28,23,4.07,1.02,0,DraftKings,4000
168,Jermar Jefferson,DET,RB,15,ARI,5,6,3.93,0.98,2,DraftKings,4000
168,Dare Ogunbowale,JAX,RB,15,HOU,29,30,3.7,0.92,0,DraftKings,4000
168,Duke Johnson,MIA,RB,15,NYJ,32,32,3.4,0.85,0,DraftKings,4000
168,Qadree Ollison,ATL,RB,15,SF,9,20,2.28,0.57,0,DraftKings,4000
168,Jonathan Williams,WAS,RB,15,PHI,15,21,2.23,0.56,0,DraftKings,4000
168,Brian Hill,SF,RB,15,ATL,28,23,1.95,0.49,0,DraftKings,4000
168,Reggie Bonnafon,CAR,RB,15,BUF,1,16,1.66,0.42,0,DraftKings,4000
168,Mekhi Sargent,LAR,RB,15,SEA,25,30,1.59,0.4,0,DraftKings,4000
168,Chris Evans,CIN,RB,15,DEN,3,12,1.47,0.37,0,DraftKings,4000
168,Nick Bawden,NYJ,RB,15,MIA,19,8,1.27,0.32,0,DraftKings,4000
168,Jake Funk,LAR,RB,15,SEA,25,30,1.26,0.32,0,DraftKings,4000
168,Nathan Cottrell,JAX,RB,15,HOU,29,30,1.19,0.3,0,DraftKings,4000
168,Keith Smith,ATL,RB,15,SF,9,20,1.14,0.28,0,DraftKings,4000
168,Patrick Taylor,GB,RB,15,BAL,17,7,1.13,0.28,0,DraftKings,4000
168,Benny Snell Jr.,PIT,RB,15,TEN,18,2,0.87,0.22,0,DraftKings,4000
168,Kalen Ballage,PIT,RB,15,TEN,18,2,0.75,0.19,0,DraftKings,4000
168,Malcolm Brown,MIA,RB,15,NYJ,32,32,0.54,0.14,0,DraftKings,4000
168,Reggie Gilliam,BUF,TE,15,CAR,4,12,0.49,0.12,0,DraftKings,4000
168,Jeff Driskel,HOU,TE,15,JAX,21,19,0.47,0.12,0,DraftKings,4000
168,Ty'Son Williams,BAL,RB,15,GB,6,10,0.46,0.12,0,DraftKings,4000
168,Taiwan Jones,BUF,RB,15,CAR,4,9,0.39,0.1,0,DraftKings,4000
168,Khari Blasingame,TEN,RB,15,PIT,24,26,0.36,0.09,0,DraftKings,4000
168,Gary Brightwell,NYG,RB,15,DAL,15,3,0.34,0.08,0,DraftKings,4000
168,Nick Bellore,SEA,RB,15,LAR,12,16,0.34,0.08,0,DraftKings,4000
168,Derek Watt,PIT,RB,15,TEN,18,2,0.31,0.08,0,DraftKings,4000
168,Josh Johnson,BAL,QB,15,GB,6,8,0.3,0.08,0,DraftKings,4000
168,C.J. Beathard,JAX,QB,15,HOU,29,13,0.25,0.06,0,DraftKings,4000
168,Cooper Rush,DAL,QB,15,NYG,20,18,0.23,0.06,0,DraftKings,4000
168,Mike Boone,DEN,RB,15,CIN,16,14,0.2,0.05,0,DraftKings,4000
168,Tim Boyle,DET,QB,15,ARI,5,3,0.2,0.05,0,DraftKings,4000
168,Jonathan Ward,ARI,RB,15,DET,30,31,0.2,0.05,0,DraftKings,4000
168,Giovanni Ricci,CAR,RB,15,BUF,1,16,0.18,0.04,0,DraftKings,4000
168,Patrick Laird,MIA,RB,15,NYJ,32,32,0.15,0.04,0,DraftKings,4000
168,Feleipe Franks,ATL,QB,15,SF,9,24,0.14,0.04,0,DraftKings,4000
168,Cullen Gillaspia,NYG,RB,15,DAL,15,3,0.03,0.01,0,DraftKings,4000
168,Christian McCaffrey,CAR,RB,15,BUF,1,16,0,0,0,DraftKings,4000
168,Sam Darnold,CAR,QB,15,BUF,1,1,0,0,0,DraftKings,4000
168,Mike White,NYJ,QB,15,MIA,19,12,0,0,0,DraftKings,4000
168,Chris Carson,SEA,RB,15,LAR,12,16,0,0,0,DraftKings,4000
168,Emmanuel Sanders,BUF,WR,15,CAR,4,5,0,0,0,DraftKings,4000
168,Tyler Higbee,LAR,TE,15,SEA,25,28,0,0,0,DraftKings,4000
168,Jamal Agnew,JAX,WR,15,HOU,29,22,0,0,0,DraftKings,4000
168,Rodney Smith,DET,RB,15,ARI,5,6,0,0,0,DraftKings,4000
168,Wendell Smallwood,WAS,RB,15,PHI,15,21,0,0,0,DraftKings,4000
168,Darrynton Evans,TEN,RB,15,PIT,24,26,0,0,0,DraftKings,4000
168,Trey Sermon,SF,RB,15,ATL,28,23,0,0,0,DraftKings,4000
168,Raheem Mostert,SF,RB,15,ATL,28,23,0,0,0,DraftKings,4000
168,Patrick Ricard,BAL,RB,15,GB,6,10,0,0,0,DraftKings,4000
168,Scottie Phillips,HOU,RB,15,JAX,21,22,0,0,0,DraftKings,4000
168,Anthony McFarland Jr.,PIT,RB,15,TEN,18,2,0,0,0,DraftKings,4000
168,Chris Streveler,BAL,QB,15,GB,6,8,0,0,0,DraftKings,4000
168,Alex Armah,WAS,RB,15,PHI,15,21,0,0,0,DraftKings,4000
168,Ryan Fitzpatrick,WAS,QB,15,PHI,15,21,0,0,0,DraftKings,4000
168,David Blough,DET,QB,15,ARI,5,3,0,0,0,DraftKings,4000
168,Jacques Patrick,CAR,RB,15,BUF,1,16,0,0,0,DraftKings,4000
168,Kylin Hill,GB,RB,15,BAL,17,7,0,0,0,DraftKings,4000
168,JaQuan Hardy,DAL,RB,15,NYG,20,25,0,0,0,DraftKings,4000
168,Jason Cabinda,DET,RB,15,ARI,5,6,0,0,0,DraftKings,4000
168,Trayveon Williams,CIN,RB,15,DEN,3,12,0,0,0,DraftKings,4000
168,Buddy Howell,LAR,RB,15,SEA,25,30,0,0,0,DraftKings,4000
168,Damarea Crockett,DEN,RB,15,CIN,16,14,0,0,0,DraftKings,4000
168,Brian Lewerke,NYG,QB,15,DAL,15,7,0,0,0,DraftKings,4000
168,Will Grier,DAL,QB,15,NYG,20,18,0,0,0,DraftKings,4000
168,Ben DiNucci,DAL,QB,15,NYG,20,18,0,0,0,DraftKings,4000
168,Sandro Platzgummer,NYG,RB,15,DAL,15,3,0,0,0,DraftKings,4000
168,Rico Dowdle,DAL,RB,15,NYG,20,25,0,0,0,DraftKings,4000
168,Ito Smith,DAL,RB,15,NYG,20,25,0,0,0,DraftKings,4000
168,Sewo Olonilua,DAL,RB,15,NYG,20,25,0,0,0,DraftKings,4000
168,Deshaun Watson,HOU,QB,15,JAX,21,19,0,0,0,DraftKings,4000
168,Travis Etienne Jr.,JAX,RB,15,HOU,29,30,0,0,0,DraftKings,4000
168,B.J. Emmons,JAX,RB,15,HOU,29,30,0,0,0,DraftKings,4000
168,Darius Jackson,HOU,RB,15,JAX,21,22,0,0,0,DraftKings,4000
168,Dwayne Haskins,PIT,QB,15,TEN,18,25,0,0,0,DraftKings,4000
168,Joshua Dobbs,PIT,QB,15,TEN,18,25,0,0,0,DraftKings,4000
168,Kevin Hogan,TEN,QB,15,PIT,24,16,0,0,0,DraftKings,4000
168,Trey Edmunds,PIT,RB,15,TEN,18,2,0,0,0,DraftKings,4000
168,Tory Carter,TEN,RB,15,PIT,24,26,0,0,0,DraftKings,4000
168,Jordan Wilkins,TEN,RB,15,PIT,24,26,0,0,0,DraftKings,4000
168,Kurt Benkert,GB,QB,15,BAL,17,22,0,0,0,DraftKings,4000
168,J.K. Dobbins,BAL,RB,15,GB,6,10,0,0,0,DraftKings,4000
168,Gus Edwards,BAL,RB,15,GB,6,10,0,0,0,DraftKings,4000
168,Justice Hill,BAL,RB,15,GB,6,10,0,0,0,DraftKings,4000
168,Ryquell Armstead,GB,RB,15,BAL,17,7,0,0,0,DraftKings,4000
168,Trace McSorley,ARI,QB,15,DET,30,14,0,0,0,DraftKings,4000
168,Steven Montez,DET,QB,15,ARI,5,3,0,0,0,DraftKings,4000
168,Tavien Feaster,ARI,RB,15,DET,30,31,0,0,0,DraftKings,4000
168,Brett Rypien,DEN,QB,15,CIN,16,11,0,0,0,DraftKings,4000
168,Jake Browning,CIN,QB,15,DEN,3,4,0,0,0,DraftKings,4000
168,Adrian Killins,DEN,RB,15,CIN,16,14,0,0,0,DraftKings,4000
168,Kerrith Whyte Jr.,DEN,RB,15,CIN,16,14,0,0,0,DraftKings,4000
168,Elijah Holyfield,CIN,RB,15,DEN,3,12,0,0,0,DraftKings,4000
168,Nate Sudfeld,SF,QB,15,ATL,28,31,0,0,0,DraftKings,4000
168,AJ McCarron,ATL,QB,15,SF,9,24,0,0,0,DraftKings,4000
168,Josh Hokit,SF,RB,15,ATL,28,23,0,0,0,DraftKings,4000
168,Caleb Huntley,ATL,RB,15,SF,9,20,0,0,0,DraftKings,4000
168,Jacob Eason,SEA,QB,15,LAR,12,7,0,0,0,DraftKings,4000
168,Bryce Perkins,LAR,QB,15,SEA,25,15,0,0,0,DraftKings,4000
168,Josh Johnson,SEA,RB,15,LAR,12,16,0,0,0,DraftKings,4000
168,Cam Akers,LAR,RB,15,SEA,25,30,0,0,0,DraftKings,4000
168,Javian Hawkins,LAR,RB,15,SEA,25,30,0,0,0,DraftKings,4000
168,Gerrid Doaks,MIA,RB,15,NYJ,32,32,0,0,0,DraftKings,4000
168,Kyle Shurmur,WAS,QB,15,PHI,15,21,0,0,0,DraftKings,4000
168,Reid Sinnett,PHI,QB,15,WAS,27,32,0,0,0,DraftKings,4000
168,Jason Huntley,PHI,RB,15,WAS,27,12,0,0,0,DraftKings,4000
168,Matt Barkley,CAR,QB,15,BUF,1,1,0,0,0,DraftKings,4000
168,Spencer Brown,CAR,RB,15,BUF,1,16,0,0,0,DraftKings,4000
168,Antonio Williams,BUF,RB,15,CAR,4,9,0,0,0,DraftKings,4000
168,Nate McCrary,BAL,RB,15,GB,6,10,0,0,0,DraftKings,4000
168,Trenton Cannon,SF,RB,15,ATL,28,23,0,0,0,DraftKings,4000
168,Josh Rosen,ATL,QB,15,SF,9,24,0,0,0,DraftKings,4000
168,Davis Webb,BUF,QB,15,CAR,4,5,0,0,0,DraftKings,4000
168,Danny Etling,null,QB,15,JAX,null,null,null,null,0,DraftKings,4000
285,Adam Humphries,WAS,WR,15,PHI,15,5,5.98,1.53,0,DraftKings,3900
285,Quez Watkins,PHI,WR,15,WAS,27,30,5.31,1.36,0,DraftKings,3900
287,DeAndre Carter,WAS,WR,15,PHI,15,5,6.9,1.82,0,DraftKings,3800
288,Gabriel Davis,BUF,WR,15,CAR,4,5,10.49,2.84,16,DraftKings,3700
288,Miami Dolphins,MIA,DST,15,NYJ,null,null,8.9,2.41,12,DraftKings,3700
288,Curtis Samuel,WAS,WR,15,PHI,15,5,0,0,0,DraftKings,3700
291,Dallas Cowboys,DAL,DST,15,NYG,null,null,9.2,2.56,5,DraftKings,3600
291,Jauan Jennings,SF,WR,15,ATL,28,26,5.81,1.61,0,DraftKings,3600
291,Devin Duvernay,BAL,WR,15,GB,6,16,4.94,1.37,0,DraftKings,3600
291,Chris Conley,HOU,WR,15,JAX,21,19,4.21,1.17,0,DraftKings,3600
291,Cam Sims,WAS,WR,15,PHI,15,5,3.63,1.01,0,DraftKings,3600
296,Philadelphia Eagles,PHI,DST,15,WAS,null,null,9.1,2.6,0,DraftKings,3500
296,Gerald Everett,SEA,TE,15,LAR,12,13,7.92,2.26,0,DraftKings,3500
296,Nico Collins,HOU,WR,15,JAX,21,19,7.35,2.1,2,DraftKings,3500
296,Keelan Cole,NYJ,WR,15,MIA,19,27,7.22,2.06,1,DraftKings,3500
296,James Washington,PIT,WR,15,TEN,18,31,5.97,1.71,0,DraftKings,3500
296,Olamide Zaccheaus,ATL,WR,15,SF,9,20,4.84,1.38,0,DraftKings,3500
296,Cedrick Wilson,DAL,WR,15,NYG,20,23,3.87,1.11,1,DraftKings,3500
296,Dez Fitzpatrick,TEN,WR,15,PIT,24,24,1.14,0.33,0,DraftKings,3500
296,Randall Cobb,GB,WR,15,BAL,17,18,0,0,0,DraftKings,3500
296,William Fuller V,MIA,WR,15,NYJ,32,10,0,0,0,DraftKings,3500
