Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsDraftKings,FantasyPointsPerDollarRatioDraftKings,ProjectedOwnershipPercentage,Operator,OperatorSalary
29,Dak Prescott,DAL,QB,17,ARI,5,4,21.15,3.16,13.09,DraftKings,6700
29,Jaylen Waddle,MIA,WR,17,TEN,17,31,15.69,2.34,10.26,DraftKings,6700
31,Jalen Hurts,PHI,QB,17,WAS,31,32,21.62,3.28,7.14,DraftKings,6600
31,Amari Cooper,DAL,WR,17,ARI,5,27,14.52,2.2,5.7,DraftKings,6600
31,Damien Harris,NE,RB,17,JAX,20,20,12.12,1.84,7.1,DraftKings,6600
34,David Montgomery,CHI,RB,17,NYG,21,25,16.66,2.56,24.88,DraftKings,6500
34,Hunter Renfrow,LV,WR,17,IND,16,17,15.2,2.34,5.7,DraftKings,6500
34,DK Metcalf,SEA,WR,17,DET,28,10,14.31,2.2,4.56,DraftKings,6500
37,Tyler Lockett,SEA,WR,17,DET,28,10,15.66,2.45,4.56,DraftKings,6400
37,Javonte Williams,DEN,RB,17,LAC,25,31,11.64,1.82,3.55,DraftKings,6400
39,Ronald Jones II,TB,RB,17,NYJ,32,32,14.67,2.33,26.06,DraftKings,6300
39,DeVonta Smith,PHI,WR,17,WAS,31,30,12.99,2.06,2.28,DraftKings,6300
39,Darren Waller,LV,TE,17,IND,16,29,0,0,0,DraftKings,6300
42,Russell Wilson,SEA,QB,17,DET,28,13,19.24,3.1,2.38,DraftKings,6200
42,Josh Jacobs,LV,RB,17,IND,16,7,15.57,2.51,7.1,DraftKings,6200
42,Rob Gronkowski,TB,TE,17,NYJ,32,24,13.36,2.15,9.89,DraftKings,6200
42,Terry McLaurin,WAS,WR,17,PHI,8,2,12.76,2.06,2.28,DraftKings,6200
42,Melvin Gordon III,DEN,RB,17,LAC,25,31,10.63,1.71,1.18,DraftKings,6200
47,Antonio Brown,TB,WR,17,NYJ,32,9,18.26,2.99,22.8,DraftKings,6100
47,Rashaad Penny,SEA,RB,17,DET,28,30,12.25,2.01,4.73,DraftKings,6100
47,James Conner,ARI,RB,17,DAL,10,5,0,0,2.36,DraftKings,6100
50,Taysom Hill,NO,QB,17,CAR,4,5,19.7,3.28,2.38,DraftKings,6000
50,D'Andre Swift,DET,RB,17,SEA,24,28,14.82,2.47,8.29,DraftKings,6000
50,Amon-Ra St. Brown,DET,WR,17,SEA,24,7,14.43,2.4,4.56,DraftKings,6000
50,Brandin Cooks,HOU,WR,17,SF,11,24,14.41,2.4,11.4,DraftKings,6000
50,Mike Williams,LAC,WR,17,DEN,3,8,12.9,2.15,3.42,DraftKings,6000
50,Elijah Mitchell,SF,RB,17,HOU,29,29,12.6,2.1,9.47,DraftKings,6000
50,Saquon Barkley,NYG,RB,17,CHI,22,21,12.17,2.03,2.36,DraftKings,6000
50,Justin Jackson,LAC,RB,17,DEN,3,9,7.24,1.21,0,DraftKings,6000
58,Ryan Tannehill,TEN,QB,17,MIA,12,8,17.84,3.02,1.19,DraftKings,5900
58,Marquise Brown,BAL,WR,17,LAR,9,11,13.39,2.27,4.56,DraftKings,5900
58,Kyle Pitts,ATL,TE,17,BUF,1,4,12.64,2.14,2.19,DraftKings,5900
58,Brandon Aiyuk,SF,WR,17,HOU,29,20,11.68,1.98,1.14,DraftKings,5900
58,Tony Pollard,DAL,RB,17,ARI,5,6,9.89,1.68,1.18,DraftKings,5900
58,Antonio Gibson,WAS,RB,17,PHI,8,19,0,0,0,DraftKings,5900
58,Clyde Edwards-Helaire,KC,RB,17,CIN,18,8,0,0,0,DraftKings,5900
65,Tua Tagovailoa,MIA,QB,17,TEN,17,22,17.88,3.08,0,DraftKings,5800
65,Derek Carr,LV,QB,17,IND,16,23,17.3,2.98,0,DraftKings,5800
65,Sony Michel,LAR,RB,17,BAL,27,14,15.45,2.66,26.06,DraftKings,5800
65,Michael Pittman Jr.,IND,WR,17,LV,19,3,14.56,2.51,11.4,DraftKings,5800
65,Christian Kirk,ARI,WR,17,DAL,10,22,13.19,2.27,18.24,DraftKings,5800
65,Darrel Williams,KC,RB,17,CIN,18,8,13.16,2.27,9.47,DraftKings,5800
71,Carson Wentz,IND,QB,17,LV,19,14,17.36,3.05,1.19,DraftKings,5700
71,Odell Beckham Jr.,LAR,WR,17,BAL,27,29,12.7,2.23,4.56,DraftKings,5700
71,Chase Edmonds,ARI,RB,17,DAL,10,5,12.12,2.13,4.73,DraftKings,5700
71,Leonard Fournette,TB,RB,17,NYJ,32,32,0,0,0,DraftKings,5700
71,Jimmy Garoppolo,SF,QB,17,HOU,29,11,0,0,0,DraftKings,5700
76,Tyler Huntley,BAL,QB,17,LAR,9,7,18.44,3.29,2.38,DraftKings,5600
76,DJ Moore,CAR,WR,17,NO,6,21,12.96,2.31,11.4,DraftKings,5600
76,Russell Gage,ATL,WR,17,BUF,1,1,11.07,1.98,3.42,DraftKings,5600
76,Jeff Wilson Jr.,SF,RB,17,HOU,29,29,5.89,1.05,1.18,DraftKings,5600
80,Davis Mills,HOU,QB,17,SF,11,25,13.72,2.49,0,DraftKings,5500
80,Darnell Mooney,CHI,WR,17,NYG,21,19,11.82,2.15,1.14,DraftKings,5500
80,Dawson Knox,BUF,TE,17,ATL,26,16,10.95,1.99,1.09,DraftKings,5500
80,Justin Fields,CHI,QB,17,NYG,21,16,0,0,0,DraftKings,5500
80,Mark Ingram II,NO,RB,17,CAR,4,12,0,0,0,DraftKings,5500
85,Zach Wilson,NYJ,QB,17,TB,7,21,14.62,2.71,0,DraftKings,5400
85,Devin Singletary,BUF,RB,17,ATL,26,24,13.88,2.57,16.58,DraftKings,5400
85,Tyler Boyd,CIN,WR,17,KC,15,12,11.39,2.11,2.28,DraftKings,5400
85,Teddy Bridgewater,DEN,QB,17,LAC,25,18,0,0,0,DraftKings,5400
85,Jared Goff,DET,QB,17,SEA,24,14,0,0,0,DraftKings,5400
85,DeAndre Hopkins,ARI,WR,17,DAL,10,22,0,0,0,DraftKings,5400
91,Mac Jones,NE,QB,17,JAX,20,20,16.78,3.17,2.38,DraftKings,5300
91,Taylor Heinicke,WAS,QB,17,PHI,8,9,13.89,2.62,0,DraftKings,5300
91,Matt Ryan,ATL,QB,17,BUF,1,1,13.31,2.51,0,DraftKings,5300
91,Van Jefferson,LAR,WR,17,BAL,27,29,10.65,2.01,3.42,DraftKings,5300
91,A.J. Green,ARI,WR,17,DAL,10,22,10.48,1.98,1.14,DraftKings,5300
91,Mike Gesicki,MIA,TE,17,TEN,17,5,9.81,1.85,1.09,DraftKings,5300
91,D'Onta Foreman,TEN,RB,17,MIA,12,4,9.6,1.81,1.18,DraftKings,5300
91,Rhamondre Stevenson,NE,RB,17,JAX,20,20,9.29,1.75,1.18,DraftKings,5300
91,Darrell Henderson Jr.,LAR,RB,17,BAL,27,14,0,0,0,DraftKings,5300
100,Andy Dalton,CHI,QB,17,NYG,21,16,15.67,3.01,0,DraftKings,5200
100,Zach Ertz,ARI,TE,17,DAL,10,21,11.69,2.25,9.89,DraftKings,5200
100,DeVante Parker,MIA,WR,17,TEN,17,31,10.74,2.07,1.14,DraftKings,5200
100,Jordan Howard,PHI,RB,17,WAS,31,16,8.43,1.62,0,DraftKings,5200
100,Nyheim Hines,IND,RB,17,LV,19,26,7.12,1.37,0,DraftKings,5200
100,Ke'Shawn Vaughn,TB,RB,17,NYJ,32,32,5.69,1.09,1.18,DraftKings,5200
100,Colt McCoy,ARI,QB,17,DAL,10,6,0.3,0.06,0,DraftKings,5200
100,Gardner Minshew,PHI,QB,17,WAS,31,32,0.24,0.05,0,DraftKings,5200
100,Elijah Moore,NYJ,WR,17,TB,7,13,0,0,0,DraftKings,5200
100,Miles Sanders,PHI,RB,17,WAS,31,16,0,0,0,DraftKings,5200
110,Michael Carter,NYJ,RB,17,TB,7,1,12.8,2.51,8.29,DraftKings,5100
110,Drew Lock,DEN,QB,17,LAC,25,18,12.74,2.5,0,DraftKings,5100
110,Jakobi Meyers,NE,WR,17,JAX,20,18,12.42,2.44,5.7,DraftKings,5100
110,Dallas Goedert,PHI,TE,17,WAS,31,18,12.25,2.4,10.98,DraftKings,5100
110,Kenny Golladay,NYG,WR,17,CHI,22,26,11.11,2.18,2.28,DraftKings,5100
110,Dare Ogunbowale,JAX,RB,17,NE,2,18,10.54,2.07,3.55,DraftKings,5100
110,Devonta Freeman,BAL,RB,17,LAR,9,15,9.99,1.96,2.36,DraftKings,5100
110,Devontae Booker,NYG,RB,17,CHI,22,21,7.95,1.56,0,DraftKings,5100
110,Mike Davis,ATL,RB,17,BUF,1,22,7.47,1.46,0,DraftKings,5100
110,Jamaal Williams,DET,RB,17,SEA,24,28,6.8,1.33,1.18,DraftKings,5100
110,Myles Gaskin,MIA,RB,17,TEN,17,3,6.65,1.3,0,DraftKings,5100
110,Derrick Gore,KC,RB,17,CIN,18,8,5.8,1.14,1.18,DraftKings,5100
110,Khalil Herbert,CHI,RB,17,NYG,21,25,2.95,0.58,0,DraftKings,5100
110,Blaine Gabbert,TB,QB,17,NYJ,32,28,0.61,0.12,0,DraftKings,5100
110,Marcus Mariota,LV,QB,17,IND,16,23,0.28,0.05,0,DraftKings,5100
110,Jerry Jeudy,DEN,WR,17,LAC,25,4,0,0,0,DraftKings,5100
110,Alex Collins,SEA,RB,17,DET,28,30,0,0,0,DraftKings,5100
127,Sam Darnold,CAR,QB,17,NO,6,10,13.18,2.64,0,DraftKings,5000
127,Trevor Lawrence,JAX,QB,17,NE,2,2,12.7,2.54,0,DraftKings,5000
127,Dalton Schultz,DAL,TE,17,ARI,5,2,11.38,2.28,2.19,DraftKings,5000
127,Rex Burkhead,HOU,RB,17,SF,11,11,10.57,2.11,7.1,DraftKings,5000
127,Gabriel Davis,BUF,WR,17,ATL,26,28,9.24,1.85,10.26,DraftKings,5000
127,Kendrick Bourne,NE,WR,17,JAX,20,18,8.91,1.78,1.14,DraftKings,5000
127,Mike Glennon,NYG,QB,17,CHI,22,29,8.44,1.69,0,DraftKings,5000
127,Duke Johnson,MIA,RB,17,TEN,17,3,8.14,1.63,0,DraftKings,5000
127,Chuba Hubbard,CAR,RB,17,NO,6,2,6.78,1.36,0,DraftKings,5000
127,Samaje Perine,CIN,RB,17,KC,15,17,4.75,0.95,0,DraftKings,5000
127,Kenneth Gainwell,PHI,RB,17,WAS,31,16,4.66,0.93,0,DraftKings,5000
127,Cam Newton,CAR,QB,17,NO,6,10,3.71,0.74,0,DraftKings,5000
127,Jacoby Brissett,MIA,QB,17,TEN,17,22,0.19,0.04,0,DraftKings,5000
127,Mitchell Trubisky,BUF,QB,17,ATL,26,30,0.12,0.02,0,DraftKings,5000
127,Brandon Allen,CIN,QB,17,KC,15,27,0.11,0.02,0,DraftKings,5000
127,Josh Johnson,BAL,QB,17,LAR,9,7,0.09,0.02,0,DraftKings,5000
127,Julio Jones,TEN,WR,17,MIA,12,25,0,0,0,DraftKings,5000
127,Ian Book,NO,QB,17,CAR,4,5,0,0,0,DraftKings,5000
145,Cole Beasley,BUF,WR,17,ATL,26,28,11.52,2.35,13.68,DraftKings,4900
145,Robby Anderson,CAR,WR,17,NO,6,21,10,2.04,2.28,DraftKings,4900
145,Boston Scott,PHI,RB,17,WAS,31,16,9.17,1.87,3.55,DraftKings,4900
145,Dontrell Hilliard,TEN,RB,17,MIA,12,4,7.75,1.58,0,DraftKings,4900
145,Peyton Barber,LV,RB,17,IND,16,7,3.44,0.7,0,DraftKings,4900
145,Chad Henne,KC,QB,17,CIN,18,12,0.42,0.09,0,DraftKings,4900
145,Cooper Rush,DAL,QB,17,ARI,5,4,0.37,0.08,0,DraftKings,4900
145,Chase Daniel,LAC,QB,17,DEN,3,3,0.11,0.02,0,DraftKings,4900
145,Jamison Crowder,NYJ,WR,17,TB,7,13,0,0,0,DraftKings,4900
154,Trey Lance,SF,QB,17,HOU,29,11,20.38,4.25,20.23,DraftKings,4800
154,Michael Gallup,DAL,WR,17,ARI,5,27,11.63,2.42,20.52,DraftKings,4800
154,Rashod Bateman,BAL,WR,17,LAR,9,11,8.86,1.85,1.14,DraftKings,4800
154,Jaret Patterson,WAS,RB,17,PHI,8,19,8.84,1.84,5.92,DraftKings,4800
154,Jake Fromm,NYG,QB,17,CHI,22,29,3.55,0.74,0,DraftKings,4800
154,Nick Foles,CHI,QB,17,NYG,21,16,0.32,0.07,0,DraftKings,4800
154,Marlon Mack,IND,RB,17,LV,19,26,0,0,0,DraftKings,4800
154,Easton Stick,LAC,QB,17,DEN,3,3,0,0,0,DraftKings,4800
154,Bryce Perkins,LAR,QB,17,BAL,27,31,0,0,0,DraftKings,4800
154,Cam Akers,LAR,RB,17,BAL,27,14,0,0,0,DraftKings,4800
164,Craig Reynolds,DET,RB,17,SEA,24,28,3.86,0.82,0,DraftKings,4700
164,Nathan Cottrell,JAX,RB,17,NE,2,18,2.1,0.45,0,DraftKings,4700
164,Geno Smith,SEA,QB,17,DET,28,13,0.3,0.06,0,DraftKings,4700
164,Tyrod Taylor,HOU,QB,17,SF,11,25,0.1,0.02,0,DraftKings,4700
164,Logan Woodside,TEN,QB,17,MIA,12,8,0.05,0.01,0,DraftKings,4700
164,Calvin Ridley,ATL,WR,17,BUF,1,1,0,0,0,DraftKings,4700
164,Sterling Shepard,NYG,WR,17,CHI,22,26,0,0,0,DraftKings,4700
171,Tim Boyle,DET,QB,17,SEA,24,14,11.35,2.47,0,DraftKings,4600
171,Marquez Callaway,NO,WR,17,CAR,4,6,9.59,2.08,1.14,DraftKings,4600
171,Ameer Abdullah,CAR,RB,17,NO,6,2,7.17,1.56,1.18,DraftKings,4600
171,Jonathan Williams,WAS,RB,17,PHI,8,19,5.27,1.15,0,DraftKings,4600
171,Jalen Richard,LV,RB,17,IND,16,7,2.9,0.63,0,DraftKings,4600
171,Kyle Allen,WAS,QB,17,PHI,8,9,2,0.43,0,DraftKings,4600
171,Trevor Siemian,NO,QB,17,CAR,4,5,0.07,0.02,0,DraftKings,4600
171,Kadarius Toney,NYG,WR,17,CHI,22,26,0,0,0,DraftKings,4600
171,David Johnson,HOU,RB,17,SF,11,11,0,0,0,DraftKings,4600
171,Feleipe Franks,ATL,QB,17,BUF,1,1,0,0,0,DraftKings,4600
181,Courtland Sutton,DEN,WR,17,LAC,25,4,11.1,2.47,6.84,DraftKings,4500
181,T.Y. Hilton,IND,WR,17,LV,19,3,7.38,1.64,1.14,DraftKings,4500
181,Jeremy McNichols,TEN,RB,17,MIA,12,4,5.92,1.32,1.18,DraftKings,4500
181,Phillip Lindsay,MIA,RB,17,TEN,17,3,4.08,0.91,0,DraftKings,4500
181,Zack Moss,BUF,RB,17,ATL,26,24,3.86,0.86,1.18,DraftKings,4500
181,Le'Veon Bell,TB,RB,17,NYJ,32,32,2.23,0.5,0,DraftKings,4500
181,Sam Ehlinger,IND,QB,17,LV,19,14,0.21,0.05,0,DraftKings,4500
181,Brian Hoyer,NE,QB,17,JAX,20,20,0.08,0.02,0,DraftKings,4500
181,Tevin Coleman,NYJ,RB,17,TB,7,1,0.01,0,0,DraftKings,4500
181,Garrett Gilbert,WAS,QB,17,PHI,8,9,0,0,0,DraftKings,4500
181,Tre'Quan Smith,NO,WR,17,CAR,4,6,0,0,0,DraftKings,4500
181,Josh Reynolds,DET,WR,17,SEA,24,7,0,0,0,DraftKings,4500
181,Joe Flacco,NYJ,QB,17,TB,7,21,-0.01,0,0,DraftKings,4500
194,Noah Fant,DEN,TE,17,LAC,25,32,10.19,2.32,3.29,DraftKings,4400
194,Marvin Jones Jr.,JAX,WR,17,NE,2,5,9.34,2.12,1.14,DraftKings,4400
194,Latavius Murray,BAL,RB,17,LAR,9,15,6.2,1.41,0,DraftKings,4400
194,DeeJay Dallas,SEA,RB,17,DET,28,30,5.92,1.35,1.18,DraftKings,4400
194,Damien Williams,CHI,RB,17,NYG,21,25,2.57,0.58,0,DraftKings,4400
194,Joshua Kelley,LAC,RB,17,DEN,3,9,2.52,0.57,0,DraftKings,4400
194,JaMycal Hasty,SF,RB,17,HOU,29,29,2.25,0.51,0,DraftKings,4400
194,Chris Evans,CIN,RB,17,KC,15,17,1.7,0.39,0,DraftKings,4400
194,Elijhaa Penny,NYG,RB,17,CHI,22,21,1.15,0.26,0,DraftKings,4400
194,Brett Rypien,DEN,QB,17,LAC,25,18,0.29,0.07,0,DraftKings,4400
194,C.J. Beathard,JAX,QB,17,NE,2,2,0.08,0.02,0,DraftKings,4400
194,Tim Patrick,DEN,WR,17,LAC,25,4,0,0,0,DraftKings,4400
194,Matt Breida,BUF,RB,17,ATL,26,24,0,0,0,DraftKings,4400
207,Tampa Bay Buccaneers,TB,DST,17,NYJ,null,null,9.3,2.16,2.35,DraftKings,4300
207,Breshad Perriman,TB,WR,17,NYJ,32,9,6.25,1.45,0,DraftKings,4300
207,Isaiah McKenzie,BUF,WR,17,ATL,26,28,5.17,1.2,0,DraftKings,4300
207,Royce Freeman,HOU,RB,17,SF,11,11,4.45,1.03,0,DraftKings,4300
207,Wendell Smallwood,WAS,RB,17,PHI,8,19,1.7,0.4,0,DraftKings,4300
212,Hunter Henry,NE,TE,17,JAX,20,15,9.79,2.33,2.19,DraftKings,4200
212,Nick Westbrook-Ikhine,TEN,WR,17,MIA,12,25,6.81,1.62,0,DraftKings,4200
212,Kyle Juszczyk,SF,RB,17,HOU,29,29,4.48,1.07,0,DraftKings,4200
212,Emmanuel Sanders,BUF,WR,17,ATL,26,28,0,0,0,DraftKings,4200
216,Gerald Everett,SEA,TE,17,DET,28,23,8.86,2.16,2.19,DraftKings,4100
216,Brandon Bolden,NE,RB,17,JAX,20,20,7.84,1.91,2.36,DraftKings,4100
216,Byron Pringle,KC,WR,17,CIN,18,16,7.33,1.79,3.42,DraftKings,4100
216,Rondale Moore,ARI,WR,17,DAL,10,22,0,0,0,DraftKings,4100
220,Tyler Higbee,LAR,TE,17,BAL,27,26,9.28,2.32,3.29,DraftKings,4000
220,Laquon Treadwell,JAX,WR,17,NE,2,5,8.28,2.07,1.14,DraftKings,4000
220,Nico Collins,HOU,WR,17,SF,11,24,7.42,1.86,1.14,DraftKings,4000
220,Mecole Hardman,KC,WR,17,CIN,18,16,6.61,1.65,1.14,DraftKings,4000
220,Ty Johnson,NYJ,RB,17,TB,7,1,5.17,1.29,0,DraftKings,4000
220,Tony Jones Jr.,NO,RB,17,CAR,4,12,2.88,0.72,0,DraftKings,4000
220,Ryquell Armstead,JAX,RB,17,NE,2,18,2.87,0.72,0,DraftKings,4000
220,Jerick McKinnon,KC,RB,17,CIN,18,8,2.77,0.69,0,DraftKings,4000
220,Travis Homer,SEA,RB,17,DET,28,30,2.57,0.64,0,DraftKings,4000
220,Jake Funk,LAR,RB,17,BAL,27,14,2.48,0.62,0,DraftKings,4000
220,Austin Walter,NYJ,RB,17,TB,7,1,2.25,0.56,0,DraftKings,4000
220,Qadree Ollison,ATL,RB,17,BUF,1,22,1.89,0.47,0,DraftKings,4000
220,Eno Benjamin,ARI,RB,17,DAL,10,5,1.65,0.41,0,DraftKings,4000
220,Buddy Howell,LAR,RB,17,BAL,27,14,1.2,0.3,0,DraftKings,4000
220,Corey Clement,DAL,RB,17,ARI,5,6,1.16,0.29,0,DraftKings,4000
220,Alec Ingold,LV,RB,17,IND,16,7,1.09,0.27,0,DraftKings,4000
220,Tarik Cohen,CHI,RB,17,NYG,21,25,0.99,0.25,0,DraftKings,4000
220,Trey Sermon,SF,RB,17,HOU,29,29,0.98,0.24,0,DraftKings,4000
220,Nick Bawden,NYJ,RB,17,TB,7,1,0.94,0.24,0,DraftKings,4000
220,Jaylen Samuels,HOU,RB,17,SF,11,11,0.93,0.23,0,DraftKings,4000
220,Michael Burton,KC,RB,17,CIN,18,8,0.92,0.23,0,DraftKings,4000
220,Mike Boone,DEN,RB,17,LAC,25,31,0.89,0.22,0,DraftKings,4000
220,Godwin Igwebuike,DET,RB,17,SEA,24,28,0.83,0.21,0,DraftKings,4000
220,Keith Smith,ATL,RB,17,BUF,1,22,0.81,0.2,0,DraftKings,4000
220,Jonathan Ward,ARI,RB,17,DAL,10,5,0.71,0.18,0,DraftKings,4000
220,Patrick Ricard,BAL,RB,17,LAR,9,15,0.65,0.16,0,DraftKings,4000
220,Giovanni Ricci,CAR,RB,17,NO,6,2,0.59,0.15,0,DraftKings,4000
220,Ty'Son Williams,BAL,RB,17,LAR,9,15,0.53,0.13,0,DraftKings,4000
220,Jakob Johnson,NE,RB,17,JAX,20,20,0.51,0.13,0,DraftKings,4000
220,Khari Blasingame,TEN,RB,17,MIA,12,4,0.51,0.13,0,DraftKings,4000
220,Spencer Brown,CAR,RB,17,NO,6,2,0.49,0.12,0,DraftKings,4000
220,Adam Prentice,NO,RB,17,CAR,4,12,0.46,0.12,0,DraftKings,4000
220,Dwayne Washington,NO,RB,17,CAR,4,12,0.45,0.11,0,DraftKings,4000
220,Nate Sudfeld,SF,QB,17,HOU,29,11,0.41,0.1,0,DraftKings,4000
220,Gabe Nabers,LAC,RB,17,DEN,3,9,0.4,0.1,0,DraftKings,4000
220,Reggie Gilliam,BUF,TE,17,ATL,26,16,0.31,0.08,0,DraftKings,4000
220,Deon Jackson,IND,RB,17,LV,19,26,0.3,0.08,0,DraftKings,4000
220,Larry Rountree III,LAC,RB,17,DEN,3,9,0.29,0.07,0,DraftKings,4000
220,John Wolford,LAR,QB,17,BAL,27,31,0.27,0.07,0,DraftKings,4000
220,Taiwan Jones,BUF,RB,17,ATL,26,24,0.25,0.06,0,DraftKings,4000
220,Malcolm Brown,MIA,RB,17,TEN,17,3,0.21,0.05,0,DraftKings,4000
220,Ryan Nall,CHI,RB,17,NYG,21,25,0.19,0.05,0,DraftKings,4000
220,Nick Bellore,SEA,RB,17,DET,28,30,0.16,0.04,0,DraftKings,4000
220,Kenjon Barner,TB,RB,17,NYJ,32,32,0.16,0.04,0,DraftKings,4000
220,Damarea Crockett,DEN,RB,17,LAC,25,31,0.12,0.03,0,DraftKings,4000
220,Reggie Bonnafon,CAR,RB,17,NO,6,2,0.1,0.02,0,DraftKings,4000
220,David Blough,DET,QB,17,SEA,24,14,0.09,0.02,0,DraftKings,4000
220,P.J. Walker,CAR,QB,17,NO,6,10,0.08,0.02,0,DraftKings,4000
220,Josh Rosen,ATL,QB,17,BUF,1,1,0.07,0.02,0,DraftKings,4000
220,Cullen Gillaspia,NYG,RB,17,CHI,22,21,0.05,0.01,0,DraftKings,4000
220,Christian McCaffrey,CAR,RB,17,NO,6,2,0,0,0,DraftKings,4000
220,Jameis Winston,NO,QB,17,CAR,4,5,0,0,0,DraftKings,4000
220,Daniel Jones,NYG,QB,17,CHI,22,29,0,0,0,DraftKings,4000
220,Mike White,NYJ,QB,17,TB,7,21,0,0,0,DraftKings,4000
220,James Robinson,JAX,RB,17,NE,2,18,0,0,0,DraftKings,4000
220,Chris Carson,SEA,RB,17,DET,28,30,0,0,0,DraftKings,4000
220,J.D. McKissic,WAS,RB,17,PHI,8,19,0,0,0,DraftKings,4000
220,James White,NE,RB,17,JAX,20,20,0,0,0,DraftKings,4000
220,Kenyan Drake,LV,RB,17,IND,16,7,0,0,0,DraftKings,4000
220,Adrian Peterson,SEA,RB,17,DET,28,30,0,0,0,DraftKings,4000
220,Giovani Bernard,TB,RB,17,NYJ,32,32,0,0,0,DraftKings,4000
220,Rodney Smith,DET,RB,17,SEA,24,28,0,0,0,DraftKings,4000
220,Carlos Hyde,JAX,RB,17,NE,2,18,0,0,0,DraftKings,4000
220,J.J. Taylor,NE,RB,17,JAX,20,20,0,0,0,DraftKings,4000
220,Darrynton Evans,TEN,RB,17,MIA,12,4,0,0,0,DraftKings,4000
220,Jermar Jefferson,DET,RB,17,SEA,24,28,0,0,0,DraftKings,4000
220,Trey Ragas,LV,RB,17,IND,16,7,0,0,0,DraftKings,4000
220,Salvon Ahmed,MIA,RB,17,TEN,17,3,0,0,0,DraftKings,4000
220,Raheem Mostert,SF,RB,17,HOU,29,29,0,0,0,DraftKings,4000
220,Scottie Phillips,HOU,RB,17,SF,11,11,0,0,0,DraftKings,4000
220,Jason Cabinda,DET,RB,17,SEA,24,28,0,0,0,DraftKings,4000
220,Alex Armah,WAS,RB,17,PHI,8,19,0,0,0,DraftKings,4000
220,Patrick Laird,MIA,RB,17,TEN,17,3,0,0,0,DraftKings,4000
220,La'Mical Perine,NYJ,RB,17,TB,7,1,0,0,0,DraftKings,4000
220,Ryan Fitzpatrick,WAS,QB,17,PHI,8,9,0,0,0,DraftKings,4000
220,Devine Ozigbo,NE,RB,17,JAX,20,20,0,0,0,DraftKings,4000
220,Trayveon Williams,CIN,RB,17,KC,15,17,0,0,0,DraftKings,4000
220,Nathan Peterman,LV,QB,17,IND,16,23,0,0,0,DraftKings,4000
220,Gary Brightwell,NYG,RB,17,CHI,22,21,0,0,0,DraftKings,4000
