Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsDraftKings,FantasyPointsPerDollarRatioDraftKings,ProjectedOwnershipPercentage,Operator,OperatorSalary
58,Van Jefferson,LAR,WR,16,MIN,31,32,11.96,2.17,3.53,DraftKings,5500
58,Rashaad Penny,SEA,RB,16,CHI,21,20,9.23,1.68,3.9,DraftKings,5500
58,Elijah Moore,NYJ,WR,16,JAX,23,24,0,0,0,DraftKings,5500
64,Matt Ryan,ATL,QB,16,DET,30,18,17.71,3.28,2.32,DraftKings,5400
64,Darnell Mooney,CHI,WR,16,SEA,24,7,11.9,2.2,2.35,DraftKings,5400
64,Chuba Hubbard,CAR,RB,16,TB,9,3,7.53,1.39,2.6,DraftKings,5400
64,Gardner Minshew,PHI,QB,16,NYG,22,13,0.25,0.05,0,DraftKings,5400
64,Jared Goff,DET,QB,16,ATL,29,31,0,0,0,DraftKings,5400
69,Zach Wilson,NYJ,QB,16,JAX,23,19,16.14,3.05,5.81,DraftKings,5300
69,Mac Jones,NE,QB,16,BUF,1,2,14.93,2.82,4.65,DraftKings,5300
69,Odell Beckham Jr.,LAR,WR,16,MIN,31,32,12.49,2.36,3.53,DraftKings,5300
69,Devonta Freeman,BAL,RB,16,CIN,16,15,11.47,2.16,1.3,DraftKings,5300
69,Kenny Golladay,NYG,WR,16,PHI,11,3,9.7,1.83,3.53,DraftKings,5300
69,Dawson Knox,BUF,TE,16,NE,2,1,9.65,1.82,2.59,DraftKings,5300
69,Teddy Bridgewater,DEN,QB,16,LV,26,20,0,0,0,DraftKings,5300
76,Michael Carter,NYJ,RB,16,JAX,23,21,12.34,2.37,1.3,DraftKings,5200
76,Calvin Ridley,ATL,WR,16,DET,30,15,4.86,0.93,0,DraftKings,5200
76,Marcus Mariota,LV,QB,16,DEN,3,3,0.4,0.08,0,DraftKings,5200
76,Daniel Jones,NYG,QB,16,PHI,11,17,0,0,0,DraftKings,5200
76,Justin Fields,CHI,QB,16,SEA,24,12,0,0,0,DraftKings,5200
81,Ronald Jones II,TB,RB,16,CAR,4,8,14.62,2.87,6.51,DraftKings,5100
81,Drew Lock,DEN,QB,16,LV,26,20,14.43,2.83,3.48,DraftKings,5100
81,Dallas Goedert,PHI,TE,16,NYG,22,14,12.39,2.43,3.89,DraftKings,5100
81,Devin Singletary,BUF,RB,16,NE,2,18,11.87,2.33,3.9,DraftKings,5100
81,Tyler Boyd,CIN,WR,16,BAL,19,23,11.29,2.21,3.53,DraftKings,5100
81,Chase Claypool,PIT,WR,16,KC,17,12,11.22,2.2,2.35,DraftKings,5100
81,Mike Glennon,NYG,QB,16,PHI,11,17,0.35,0.07,0,DraftKings,5100
88,Trevor Lawrence,JAX,QB,16,NYJ,32,27,15.46,3.09,5.81,DraftKings,5000
88,Jake Fromm,NYG,QB,16,PHI,11,17,11.92,2.38,4.65,DraftKings,5000
88,Jerry Jeudy,DEN,WR,16,LV,26,5,10.27,2.05,1.17,DraftKings,5000
88,Kendrick Bourne,NE,WR,16,BUF,1,1,9.51,1.9,0,DraftKings,5000
88,Jamaal Williams,DET,RB,16,ATL,29,24,8.98,1.8,2.6,DraftKings,5000
88,Andy Dalton,CHI,QB,16,SEA,24,12,0,0,0,DraftKings,5000
88,Jamison Crowder,NYJ,WR,16,JAX,23,24,0,0,0,DraftKings,5000
88,Rhamondre Stevenson,NE,RB,16,BUF,1,17,0,0,0,DraftKings,5000
96,Antonio Brown,TB,WR,16,CAR,4,6,17.01,3.47,2.35,DraftKings,4900
96,Jakobi Meyers,NE,WR,16,BUF,1,1,11.41,2.33,3.53,DraftKings,4900
96,Mike Davis,ATL,RB,16,DET,30,31,9.54,1.95,5.2,DraftKings,4900
96,Robby Anderson,CAR,WR,16,TB,9,11,9.51,1.94,1.17,DraftKings,4900
96,Kadarius Toney,NYG,WR,16,PHI,11,3,8.84,1.8,1.17,DraftKings,4900
96,Devontae Booker,NYG,RB,16,PHI,11,22,7.05,1.44,2.6,DraftKings,4900
96,Alex Collins,SEA,RB,16,CHI,21,20,0,0,3.9,DraftKings,4900
96,P.J. Walker,CAR,QB,16,TB,9,25,0,0,0,DraftKings,4900
104,K.J. Osborn,MIN,WR,16,LAR,6,9,7.41,1.54,3.53,DraftKings,4800
104,Tevin Coleman,NYJ,RB,16,JAX,23,21,6.68,1.39,2.6,DraftKings,4800
104,Jalen Richard,LV,RB,16,DEN,3,10,2.33,0.49,5.2,DraftKings,4800
104,Blaine Gabbert,TB,QB,16,CAR,4,5,0.62,0.13,0,DraftKings,4800
104,Mason Rudolph,PIT,QB,16,KC,17,29,0.22,0.05,0,DraftKings,4800
109,Hunter Henry,NE,TE,16,BUF,1,5,8.77,1.87,0,DraftKings,4700
109,Kenneth Gainwell,PHI,RB,16,NYG,22,25,3.25,0.69,5.2,DraftKings,4700
109,Geno Smith,SEA,QB,16,CHI,21,28,0.27,0.06,0,DraftKings,4700
109,Sterling Shepard,NYG,WR,16,PHI,11,3,0,0,0,DraftKings,4700
109,Gabriel Davis,BUF,WR,16,NE,2,4,0,0,0,DraftKings,4700
109,Sean Mannion,MIN,QB,16,LAR,6,6,0,0,0,DraftKings,4700
115,Darrel Williams,KC,RB,16,PIT,20,26,10.62,2.31,5.2,DraftKings,4600
115,Josh Reynolds,DET,WR,16,ATL,29,28,9.64,2.1,2.35,DraftKings,4600
115,Mitchell Trubisky,BUF,QB,16,NE,2,1,0.24,0.05,0,DraftKings,4600
115,Brett Rypien,DEN,QB,16,LV,26,20,0.22,0.05,0,DraftKings,4600
115,Cole Beasley,BUF,WR,16,NE,2,4,0,0,0,DraftKings,4600
115,Kenyan Drake,LV,RB,16,DEN,3,10,0,0,0,DraftKings,4600
121,Rex Burkhead,HOU,RB,16,LAC,25,30,10.3,2.29,2.6,DraftKings,4500
121,Rashod Bateman,BAL,WR,16,CIN,16,16,9.03,2.01,1.17,DraftKings,4500
121,Tim Patrick,DEN,WR,16,LV,26,5,8.61,1.91,1.17,DraftKings,4500
121,Ameer Abdullah,CAR,RB,16,TB,9,3,8.6,1.91,3.9,DraftKings,4500
121,Craig Reynolds,DET,RB,16,ATL,29,24,7.8,1.73,5.2,DraftKings,4500
121,Ty Johnson,NYJ,RB,16,JAX,23,21,3.46,0.77,0,DraftKings,4500
121,Damien Williams,CHI,RB,16,SEA,24,27,2.01,0.45,5.2,DraftKings,4500
121,Brandon Allen,CIN,QB,16,BAL,19,26,0.28,0.06,0,DraftKings,4500
121,Tyrod Taylor,HOU,QB,16,LAC,25,16,0.21,0.05,0,DraftKings,4500
121,Joe Flacco,NYJ,QB,16,JAX,23,19,0,0,0,DraftKings,4500
121,Corey Davis,NYJ,WR,16,JAX,23,24,0,0,0,DraftKings,4500
132,Marvin Jones Jr.,JAX,WR,16,NYJ,32,10,10.55,2.4,2.35,DraftKings,4400
132,Noah Fant,DEN,TE,16,LV,26,30,8.85,2.01,2.59,DraftKings,4400
132,Latavius Murray,BAL,RB,16,CIN,16,15,6.42,1.46,3.9,DraftKings,4400
132,Samaje Perine,CIN,RB,16,BAL,19,9,5.97,1.36,2.6,DraftKings,4400
132,Ke'Shawn Vaughn,TB,RB,16,CAR,4,8,5.12,1.16,6.51,DraftKings,4400
132,Adrian Peterson,SEA,RB,16,CHI,21,20,0.37,0.08,0,DraftKings,4400
132,David Johnson,HOU,RB,16,LAC,25,30,0,0,0,DraftKings,4400
132,Carlos Hyde,JAX,RB,16,NYJ,32,32,0,0,0,DraftKings,4400
140,Jordan Howard,PHI,RB,16,NYG,22,25,6.27,1.46,5.2,DraftKings,4300
140,Zack Moss,BUF,RB,16,NE,2,18,4.09,0.95,0,DraftKings,4300
140,Khalil Herbert,CHI,RB,16,SEA,24,27,2.88,0.67,5.2,DraftKings,4300
140,Travis Homer,SEA,RB,16,CHI,21,20,2.64,0.61,3.9,DraftKings,4300
140,Pat Freiermuth,PIT,TE,16,KC,17,23,0,0,0,DraftKings,4300
140,La'Mical Perine,NYJ,RB,16,JAX,23,21,0,0,0,DraftKings,4300
146,Justin Jackson,LAC,RB,16,HOU,27,29,14.15,3.37,3.9,DraftKings,4200
146,Courtland Sutton,DEN,WR,16,LV,26,5,8.67,2.06,3.53,DraftKings,4200
146,Brandon Bolden,NE,RB,16,BUF,1,17,8.4,2,2.6,DraftKings,4200
146,Darius Slayton,NYG,WR,16,PHI,11,3,5.95,1.42,2.35,DraftKings,4200
146,DeeJay Dallas,SEA,RB,16,CHI,21,20,5.04,1.2,5.2,DraftKings,4200
146,Boston Scott,PHI,RB,16,NYG,22,25,2.41,0.57,5.2,DraftKings,4200
146,Matt Breida,BUF,RB,16,NE,2,18,0,0,3.9,DraftKings,4200
146,Breshad Perriman,TB,WR,16,CAR,4,6,0,0,0,DraftKings,4200
146,Chase Daniel,LAC,QB,16,HOU,27,9,0,0,0,DraftKings,4200
155,Tampa Bay Buccaneers,TB,DST,16,CAR,null,null,9.6,2.34,3.37,DraftKings,4100
155,John Wolford,LAR,QB,16,MIN,31,30,0.33,0.08,0,DraftKings,4100
155,Laviska Shenault Jr.,JAX,WR,16,NYJ,32,10,0,0,0,DraftKings,4100
158,Josh Johnson,BAL,QB,16,CIN,16,8,15.59,3.9,0,DraftKings,4000
158,Nick Foles,CHI,QB,16,SEA,24,12,12.42,3.1,2.32,DraftKings,4000
158,Tim Boyle,DET,QB,16,ATL,29,31,10.86,2.72,4.65,DraftKings,4000
158,Emmanuel Sanders,BUF,WR,16,NE,2,4,10.07,2.52,2.35,DraftKings,4000
158,Royce Freeman,HOU,RB,16,LAC,25,30,6.87,1.72,5.2,DraftKings,4000
158,Joshua Kelley,LAC,RB,16,HOU,27,29,5.49,1.37,1.3,DraftKings,4000
158,Sam Darnold,CAR,QB,16,TB,9,25,4.99,1.25,8.13,DraftKings,4000
158,Peyton Barber,LV,RB,16,DEN,3,10,3.82,0.96,5.2,DraftKings,4000
158,J.J. Taylor,NE,RB,16,BUF,1,17,2.9,0.72,3.9,DraftKings,4000
158,Kene Nwangwu,MIN,RB,16,LAR,6,16,2.88,0.72,7.81,DraftKings,4000
158,Larry Rountree III,LAC,RB,16,HOU,27,29,2.84,0.71,5.2,DraftKings,4000
158,Godwin Igwebuike,DET,RB,16,ATL,29,24,2.63,0.66,5.2,DraftKings,4000
158,Dare Ogunbowale,JAX,RB,16,NYJ,32,32,2.19,0.55,5.2,DraftKings,4000
158,Qadree Ollison,ATL,RB,16,DET,30,31,1.98,0.5,5.2,DraftKings,4000
158,Jake Funk,LAR,RB,16,MIN,31,23,1.69,0.42,0,DraftKings,4000
158,Derrick Gore,KC,RB,16,PIT,20,26,1.63,0.41,0,DraftKings,4000
158,C.J. Ham,MIN,RB,16,LAR,6,16,1.57,0.39,3.9,DraftKings,4000
158,Alec Ingold,LV,RB,16,DEN,3,10,1.21,0.3,0,DraftKings,4000
158,Chris Evans,CIN,RB,16,BAL,19,9,1.2,0.3,3.9,DraftKings,4000
158,Michael Burton,KC,RB,16,PIT,20,26,1.14,0.28,3.9,DraftKings,4000
158,Ty'Son Williams,BAL,RB,16,CIN,16,15,0.86,0.22,0,DraftKings,4000
158,Keith Smith,ATL,RB,16,DET,30,31,0.81,0.2,0,DraftKings,4000
158,Gabe Nabers,LAC,RB,16,HOU,27,29,0.8,0.2,0,DraftKings,4000
158,Mike Boone,DEN,RB,16,LV,26,28,0.78,0.2,0,DraftKings,4000
158,Benny Snell Jr.,PIT,RB,16,KC,17,19,0.67,0.17,5.2,DraftKings,4000
158,Reggie Bonnafon,CAR,RB,16,TB,9,3,0.58,0.14,0,DraftKings,4000
158,Elijhaa Penny,NYG,RB,16,PHI,11,22,0.55,0.14,0,DraftKings,4000
158,Jason Cabinda,DET,RB,16,ATL,29,24,0.54,0.14,0,DraftKings,4000
158,Reggie Gilliam,BUF,TE,16,NE,2,1,0.5,0.12,3.9,DraftKings,4000
158,Nick Bawden,NYJ,RB,16,JAX,23,21,0.49,0.12,0,DraftKings,4000
158,Wayne Gallman,MIN,RB,16,LAR,6,16,0.47,0.12,0,DraftKings,4000
158,Kalen Ballage,PIT,RB,16,KC,17,19,0.44,0.11,5.2,DraftKings,4000
158,Nathan Cottrell,JAX,RB,16,NYJ,32,32,0.42,0.1,0,DraftKings,4000
158,Giovanni Ricci,CAR,RB,16,TB,9,3,0.37,0.09,0,DraftKings,4000
158,Nick Bellore,SEA,RB,16,CHI,21,20,0.36,0.09,0,DraftKings,4000
158,Jakob Johnson,NE,RB,16,BUF,1,17,0.34,0.08,0,DraftKings,4000
158,Darius Bradwell,LAC,RB,16,HOU,27,29,0.34,0.08,0,DraftKings,4000
158,David Blough,DET,QB,16,ATL,29,31,0.28,0.07,0,DraftKings,4000
158,C.J. Beathard,JAX,QB,16,NYJ,32,27,0.26,0.06,0,DraftKings,4000
158,Anthony McFarland Jr.,PIT,RB,16,KC,17,19,0.25,0.06,0,DraftKings,4000
158,Easton Stick,LAC,QB,16,HOU,27,9,0.25,0.06,0,DraftKings,4000
158,Kellen Mond,MIN,QB,16,LAR,6,6,0.24,0.06,0,DraftKings,4000
158,Chad Henne,KC,QB,16,PIT,20,10,0.22,0.06,0,DraftKings,4000
158,Derek Watt,PIT,RB,16,KC,17,19,0.22,0.06,0,DraftKings,4000
158,Taiwan Jones,BUF,RB,16,NE,2,18,0.21,0.05,0,DraftKings,4000
158,Damarea Crockett,DEN,RB,16,LV,26,28,0.2,0.05,0,DraftKings,4000
158,Mike White,NYJ,QB,16,JAX,23,19,0.19,0.05,0,DraftKings,4000
158,Ryan Nall,CHI,RB,16,SEA,24,27,0.19,0.05,0,DraftKings,4000
158,Brian Hoyer,NE,QB,16,BUF,1,2,0.16,0.04,0,DraftKings,4000
158,Feleipe Franks,ATL,QB,16,DET,30,18,0.16,0.04,0,DraftKings,4000
158,Trey Edmunds,PIT,RB,16,KC,17,19,0.14,0.04,0,DraftKings,4000
158,Jerick McKinnon,KC,RB,16,PIT,20,26,0.06,0.02,0,DraftKings,4000
158,Scottie Phillips,HOU,RB,16,LAC,25,30,0.05,0.01,0,DraftKings,4000
158,Cullen Gillaspia,NYG,RB,16,PHI,11,22,0.05,0.01,0,DraftKings,4000
158,Trey Ragas,LV,RB,16,DEN,3,10,0.04,0.01,0,DraftKings,4000
158,Spencer Brown,CAR,RB,16,TB,9,3,0.03,0.01,0,DraftKings,4000
158,Christian McCaffrey,CAR,RB,16,TB,9,3,0,0,0,DraftKings,4000
158,Chris Carson,SEA,RB,16,CHI,21,20,0,0,0,DraftKings,4000
158,James White,NE,RB,16,BUF,1,17,0,0,0,DraftKings,4000
158,Allen Robinson II,CHI,WR,16,SEA,24,7,0,0,0,DraftKings,4000
158,Giovani Bernard,TB,RB,16,CAR,4,8,0,0,0,DraftKings,4000
158,Rodney Smith,DET,RB,16,ATL,29,24,0,0,0,DraftKings,4000
158,Austin Walter,NYJ,RB,16,JAX,23,21,0,0,5.2,DraftKings,4000
158,Jermar Jefferson,DET,RB,16,ATL,29,24,0,0,0,DraftKings,4000
158,Patrick Ricard,BAL,RB,16,CIN,16,15,0,0,0,DraftKings,4000
158,Chris Streveler,BAL,QB,16,CIN,16,8,0,0,0,DraftKings,4000
158,Devine Ozigbo,NE,RB,16,BUF,1,17,0,0,0,DraftKings,4000
158,Trayveon Williams,CIN,RB,16,BAL,19,9,0,0,0,DraftKings,4000
158,Gary Brightwell,NYG,RB,16,PHI,11,22,0,0,0,DraftKings,4000
158,Buddy Howell,LAR,RB,16,MIN,31,23,0,0,0,DraftKings,4000
158,Nathan Peterman,LV,QB,16,DEN,3,3,0,0,0,DraftKings,4000
158,Reid Sinnett,PHI,QB,16,NYG,22,13,0,0,0,DraftKings,4000
158,Brian Lewerke,NYG,QB,16,PHI,11,17,0,0,0,DraftKings,4000
158,Jason Huntley,PHI,RB,16,NYG,22,25,0,0,0,DraftKings,4000
158,Sandro Platzgummer,NYG,RB,16,PHI,11,22,0,0,0,DraftKings,4000
158,Bryce Perkins,LAR,QB,16,MIN,31,30,0,0,0,DraftKings,4000
158,Jake Bargas,MIN,RB,16,LAR,6,16,0,0,0,DraftKings,4000
158,Cam Akers,LAR,RB,16,MIN,31,23,0,0,0,DraftKings,4000
158,Javian Hawkins,LAR,RB,16,MIN,31,23,0,0,0,DraftKings,4000
158,Jarrett Stidham,NE,QB,16,BUF,1,2,0,0,0,DraftKings,4000
158,Antonio Williams,BUF,RB,16,NE,2,18,0,0,0,DraftKings,4000
158,Matt Barkley,CAR,QB,16,TB,9,25,0,0,0,DraftKings,4000
158,Kyle Trask,TB,QB,16,CAR,4,5,0,0,0,DraftKings,4000
158,Ryan Griffin,TB,QB,16,CAR,4,5,0,0,0,DraftKings,4000
158,Kenjon Barner,TB,RB,16,CAR,4,8,0,0,0,DraftKings,4000
158,Darwin Thompson,TB,RB,16,CAR,4,8,0,0,0,DraftKings,4000
158,Travis Etienne Jr.,JAX,RB,16,NYJ,32,32,0,0,0,DraftKings,4000
158,B.J. Emmons,JAX,RB,16,NYJ,32,32,0,0,0,DraftKings,4000
158,Steven Montez,DET,QB,16,ATL,29,31,0,0,0,DraftKings,4000
158,AJ McCarron,ATL,QB,16,DET,30,18,0,0,0,DraftKings,4000
158,Caleb Huntley,ATL,RB,16,DET,30,31,0,0,0,DraftKings,4000
158,Deshaun Watson,HOU,QB,16,LAC,25,16,0,0,0,DraftKings,4000
158,Jeff Driskel,HOU,TE,16,LAC,25,32,0,0,0,DraftKings,4000
158,Darius Jackson,HOU,RB,16,LAC,25,30,0,0,0,DraftKings,4000
158,Darius Anderson,HOU,RB,16,LAC,25,30,0,0,0,DraftKings,4000
158,Jake Browning,CIN,QB,16,BAL,19,26,0,0,0,DraftKings,4000
158,J.K. Dobbins,BAL,RB,16,CIN,16,15,0,0,0,DraftKings,4000
158,Gus Edwards,BAL,RB,16,CIN,16,15,0,0,0,DraftKings,4000
158,Justice Hill,BAL,RB,16,CIN,16,15,0,0,0,DraftKings,4000
158,Elijah Holyfield,CIN,RB,16,BAL,19,9,0,0,0,DraftKings,4000
158,Jacob Eason,SEA,QB,16,CHI,21,28,0,0,0,DraftKings,4000
158,Ryan Willis,CHI,QB,16,SEA,24,12,0,0,0,DraftKings,4000
158,Josh Johnson,SEA,RB,16,CHI,21,20,0,0,0,DraftKings,4000
158,Tarik Cohen,CHI,RB,16,SEA,24,27,0,0,0,DraftKings,4000
158,Ben Mason,CHI,RB,16,SEA,24,27,0,0,0,DraftKings,4000
158,Artavis Pierce,CHI,RB,16,SEA,24,27,0,0,0,DraftKings,4000
158,Dwayne Haskins,PIT,QB,16,KC,17,29,0,0,0,DraftKings,4000
158,Joshua Dobbs,PIT,QB,16,KC,17,29,0,0,0,DraftKings,4000
158,Shane Buechele,KC,QB,16,PIT,20,10,0,0,0,DraftKings,4000
158,Elijah McGuire,KC,RB,16,PIT,20,26,0,0,0,DraftKings,4000
158,Sutton Smith,LV,RB,16,DEN,3,10,0,0,0,DraftKings,4000
158,Adrian Killins,DEN,RB,16,LV,26,28,0,0,0,DraftKings,4000
158,Davis Webb,BUF,QB,16,NE,2,1,0,0,0,DraftKings,4000
158,Josh Rosen,ATL,QB,16,DET,30,18,0,0,0,DraftKings,4000
158,Mekhi Sargent,null,RB,16,NYJ,null,null,null,null,0,DraftKings,4000
273,Tyler Johnson,TB,WR,16,CAR,4,6,9.41,2.41,4.71,DraftKings,3900
273,Tyler Conklin,MIN,TE,16,LAR,6,12,8.05,2.06,1.29,DraftKings,3900
273,Sammy Watkins,BAL,WR,16,CIN,16,16,6.39,1.64,0,DraftKings,3900
273,Kalif Raymond,DET,WR,16,ATL,29,28,6.37,1.63,5.89,DraftKings,3900
273,Jalen Guyton,LAC,WR,16,HOU,27,20,0,0,0,DraftKings,3900
278,Tyler Higbee,LAR,TE,16,MIN,31,11,9.28,2.44,1.29,DraftKings,3800
278,Olamide Zaccheaus,ATL,WR,16,DET,30,15,6.77,1.78,7.07,DraftKings,3800
278,Quez Watkins,PHI,WR,16,NYG,22,19,6.04,1.59,8.24,DraftKings,3800
278,Jamal Agnew,JAX,WR,16,NYJ,32,10,0,0,0,DraftKings,3800
282,Gerald Everett,SEA,TE,16,CHI,21,7,8.33,2.25,2.59,DraftKings,3700
282,James Washington,PIT,WR,16,KC,17,12,6.31,1.71,5.89,DraftKings,3700
282,DeSean Jackson,LV,WR,16,DEN,3,8,5.05,1.36,7.07,DraftKings,3700
282,Devin Duvernay,BAL,WR,16,CIN,16,16,0,0,0,DraftKings,3700
282,Jakeem Grant Sr.,CHI,WR,16,SEA,24,7,0,0,0,DraftKings,3700
287,Foster Moreau,LV,TE,16,DEN,3,2,8.79,2.44,1.29,DraftKings,3600
287,Philadelphia Eagles,PHI,DST,16,NYG,null,null,8.5,2.36,3.37,DraftKings,3600
287,Scotty Miller,TB,WR,16,CAR,4,6,6.93,1.92,3.53,DraftKings,3600
287,Nelson Agholor,NE,WR,16,BUF,1,1,0,0,0,DraftKings,3600
291,Braxton Berrios,NYJ,WR,16,JAX,23,24,10.18,2.91,2.35,DraftKings,3500
291,Laquon Treadwell,JAX,WR,16,NYJ,32,10,9.89,2.83,2.35,DraftKings,3500
291,Jared Cook,LAC,TE,16,HOU,27,27,9.1,2.6,2.59,DraftKings,3500
291,Kansas City Chiefs,KC,DST,16,PIT,null,null,8,2.29,3.37,DraftKings,3500
291,Zay Jones,LV,WR,16,DEN,3,8,7.6,2.17,3.53,DraftKings,3500
291,Mecole Hardman,KC,WR,16,PIT,20,18,7.59,2.17,8.24,DraftKings,3500
291,Dee Eskridge,SEA,WR,16,CHI,21,29,3.03,0.87,0,DraftKings,3500
298,Los Angeles Chargers,LAC,DST,16,HOU,null,null,8.2,2.41,7.86,DraftKings,3400
298,Nico Collins,HOU,WR,16,LAC,25,2,8.19,2.41,2.35,DraftKings,3400
298,Evan Engram,NYG,TE,16,PHI,11,31,8,2.35,1.29,DraftKings,3400
