Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsDraftKings,FantasyPointsPerDollarRatioDraftKings,ProjectedOwnershipPercentage,Operator,OperatorSalary
21,Diontae Johnson,PIT,WR,13,BAL,15,20,16.31,2.4,5.64,DraftKings,6800
22,Justin Herbert,LAC,QB,13,CIN,8,7,21.57,3.22,8.04,DraftKings,6700
22,Mike Evans,TB,WR,13,ATL,26,23,16.34,2.44,10.16,DraftKings,6700
22,DK Metcalf,SEA,WR,13,SF,7,9,14.63,2.18,4.51,DraftKings,6700
25,Chris Godwin,TB,WR,13,ATL,26,23,16.82,2.55,22.58,DraftKings,6600
25,D'Andre Swift,DET,RB,13,MIN,31,24,0,0,0,DraftKings,6600
27,Kirk Cousins,MIN,QB,13,DET,29,13,20.62,3.17,6.89,DraftKings,6500
27,Marquise Brown,BAL,WR,13,PIT,22,24,15.11,2.32,6.77,DraftKings,6500
27,Tyler Lockett,SEA,WR,13,SF,7,9,14.49,2.23,3.38,DraftKings,6500
30,Russell Wilson,SEA,QB,13,SF,7,21,19.51,3.05,2.29,DraftKings,6400
30,Jaylen Waddle,MIA,WR,13,NYG,14,15,14.77,2.31,5.64,DraftKings,6400
32,Joe Burrow,CIN,QB,13,LAC,19,6,20.26,3.22,5.74,DraftKings,6300
32,Saquon Barkley,NYG,RB,13,MIA,24,8,15.94,2.53,3.47,DraftKings,6300
34,James Robinson,JAX,RB,13,LAR,12,16,14.53,2.34,2.31,DraftKings,6200
34,DeAndre Hopkins,ARI,WR,13,CHI,16,26,13.77,2.22,2.25,DraftKings,6200
34,Darren Waller,LV,TE,13,WAS,30,17,0,0,0,DraftKings,6200
37,Carson Wentz,IND,QB,13,HOU,28,16,19.4,3.18,4.59,DraftKings,6100
37,DeVonta Smith,PHI,WR,13,NYJ,32,22,13.8,2.26,7.9,DraftKings,6100
37,Darrell Henderson Jr.,LAR,RB,13,JAX,20,22,6.1,1,0,DraftKings,6100
40,Derek Carr,LV,QB,13,WAS,30,32,19.46,3.24,8.04,DraftKings,6000
40,Elijah Mitchell,SF,RB,13,SEA,23,31,16.36,2.73,15.04,DraftKings,6000
40,Josh Jacobs,LV,RB,13,WAS,30,11,15.31,2.55,3.47,DraftKings,6000
40,Mark Andrews,BAL,TE,13,PIT,22,10,14.07,2.34,4.25,DraftKings,6000
40,Chase Claypool,PIT,WR,13,BAL,15,20,13.51,2.25,3.38,DraftKings,6000
45,James Conner,ARI,RB,13,CHI,16,18,16.78,2.84,11.57,DraftKings,5900
45,George Kittle,SF,TE,13,SEA,23,22,15.25,2.58,7.44,DraftKings,5900
45,Brandin Cooks,HOU,WR,13,IND,21,25,13.96,2.37,6.77,DraftKings,5900
48,Myles Gaskin,MIA,RB,13,NYG,14,26,15.18,2.62,3.47,DraftKings,5800
48,Hunter Renfrow,LV,WR,13,WAS,30,29,14.8,2.55,18.06,DraftKings,5800
48,Tee Higgins,CIN,WR,13,LAC,19,2,13.71,2.36,14.67,DraftKings,5800
51,Jimmy Garoppolo,SF,QB,13,SEA,23,11,17.8,3.12,1.14,DraftKings,5700
51,Antonio Gibson,WAS,RB,13,LV,27,28,17.43,3.06,33.56,DraftKings,5700
51,Michael Pittman Jr.,IND,WR,13,HOU,28,21,14.52,2.55,20.32,DraftKings,5700
51,Mike Williams,LAC,WR,13,CIN,8,8,12.87,2.26,10.16,DraftKings,5700
55,Taylor Heinicke,WAS,QB,13,LV,27,25,18.5,3.3,3.44,DraftKings,5600
55,Matt Ryan,ATL,QB,13,TB,10,20,15.27,2.73,1.14,DraftKings,5600
55,Brandon Aiyuk,SF,WR,13,SEA,23,7,14.69,2.62,16.93,DraftKings,5600
55,Darnell Mooney,CHI,WR,13,ARI,3,11,14.42,2.58,14.67,DraftKings,5600
55,David Montgomery,CHI,RB,13,ARI,3,4,14.39,2.57,10.41,DraftKings,5600
55,Kyle Pitts,ATL,TE,13,TB,10,23,12.22,2.18,6.38,DraftKings,5600
55,Christian Kirk,ARI,WR,13,CHI,16,26,11.33,2.02,2.25,DraftKings,5600
62,Tua Tagovailoa,MIA,QB,13,NYG,14,8,18.6,3.38,2.29,DraftKings,5500
62,Elijah Moore,NYJ,WR,13,PHI,11,3,12.98,2.36,5.64,DraftKings,5500
62,Odell Beckham Jr.,LAR,WR,13,JAX,20,19,12.83,2.33,13.54,DraftKings,5500
62,Devonta Freeman,BAL,RB,13,PIT,22,23,10.75,1.95,1.15,DraftKings,5500
62,Daniel Jones,NYG,QB,13,MIA,24,22,0,0,0,DraftKings,5500
67,Jamaal Williams,DET,RB,13,MIN,31,24,15.51,2.87,17.36,DraftKings,5400
67,Zach Ertz,ARI,TE,13,CHI,16,8,10.98,2.03,3.19,DraftKings,5400
67,Colt McCoy,ARI,QB,13,CHI,16,14,0.19,0.04,0,DraftKings,5400
67,Antonio Brown,TB,WR,13,ATL,26,23,0,0,0,DraftKings,5400
67,Kadarius Toney,NYG,WR,13,MIA,24,30,0,0,0,DraftKings,5400
72,Tyrod Taylor,HOU,QB,13,IND,21,28,16.6,3.13,0,DraftKings,5300
72,Andy Dalton,CHI,QB,13,ARI,3,3,15.57,2.94,0,DraftKings,5300
72,Rob Gronkowski,TB,TE,13,ATL,26,14,13.31,2.51,10.63,DraftKings,5300
72,Van Jefferson,LAR,WR,13,JAX,20,19,12.7,2.4,9.03,DraftKings,5300
72,Russell Gage,ATL,WR,13,TB,10,14,11.56,2.18,4.51,DraftKings,5300
72,Michael Carter,NYJ,RB,13,PHI,11,21,0,0,0,DraftKings,5300
78,Zach Wilson,NYJ,QB,13,PHI,11,18,15.3,2.94,0,DraftKings,5200
78,Jared Goff,DET,QB,13,MIN,31,26,14.76,2.84,1.14,DraftKings,5200
78,Miles Sanders,PHI,RB,13,NYJ,32,32,12.45,2.39,4.62,DraftKings,5200
78,T.J. Hockenson,DET,TE,13,MIN,31,4,11.98,2.3,2.12,DraftKings,5200
78,Calvin Ridley,ATL,WR,13,TB,10,14,0,0,0,DraftKings,5200
83,Trevor Lawrence,JAX,QB,13,LAR,12,12,14.44,2.83,1.14,DraftKings,5100
83,Mike Gesicki,MIA,TE,13,NYG,14,13,10.58,2.07,3.19,DraftKings,5100
83,Latavius Murray,BAL,RB,13,PIT,22,23,6.31,1.24,0,DraftKings,5100
83,Joe Flacco,NYJ,QB,13,PHI,11,18,0.05,0.01,0,DraftKings,5100
83,Alex Collins,SEA,RB,13,SF,7,19,0,0,0,DraftKings,5100
88,Ben Roethlisberger,PIT,QB,13,BAL,15,24,15.03,3.01,1.14,DraftKings,5000
88,Kenny Golladay,NYG,WR,13,MIA,24,30,10.84,2.17,4.51,DraftKings,5000
88,A.J. Green,ARI,WR,13,CHI,16,26,9.97,1.99,1.12,DraftKings,5000
88,Tyler Boyd,CIN,WR,13,LAC,19,2,9.76,1.95,2.25,DraftKings,5000
88,Ronald Jones II,TB,RB,13,ATL,26,25,5.39,1.08,1.15,DraftKings,5000
88,Tyler Huntley,BAL,QB,13,PIT,22,19,0.12,0.02,0,DraftKings,5000
88,Geno Smith,SEA,QB,13,SF,7,21,0.11,0.02,0,DraftKings,5000
88,Justin Fields,CHI,QB,13,ARI,3,3,0,0,0,DraftKings,5000
88,J.D. McKissic,WAS,RB,13,LV,27,28,0,0,0,DraftKings,5000
88,Allen Robinson II,CHI,WR,13,ARI,3,11,0,0,0,DraftKings,5000
88,David Johnson,HOU,RB,13,IND,21,10,0,0,0,DraftKings,5000
99,Rashod Bateman,BAL,WR,13,PIT,22,24,10.42,2.13,2.25,DraftKings,4900
99,Corey Davis,NYJ,WR,13,PHI,11,3,7.57,1.54,2.25,DraftKings,4900
99,DeeJay Dallas,SEA,RB,13,SF,7,19,4.31,0.88,0,DraftKings,4900
99,Devontae Booker,NYG,RB,13,MIA,24,8,4.22,0.86,0,DraftKings,4900
99,Giovani Bernard,TB,RB,13,ATL,26,25,3.92,0.8,0,DraftKings,4900
99,Trey Lance,SF,QB,13,SEA,23,11,1.24,0.25,0,DraftKings,4900
99,Marcus Mariota,LV,QB,13,WAS,30,32,0.49,0.1,0,DraftKings,4900
99,Jacoby Brissett,MIA,QB,13,NYG,14,8,0.19,0.04,0,DraftKings,4900
99,Tim Boyle,DET,QB,13,MIN,31,26,0.14,0.03,0,DraftKings,4900
99,Blaine Gabbert,TB,QB,13,ATL,26,31,0.14,0.03,0,DraftKings,4900
99,Davis Mills,HOU,QB,13,IND,21,28,0.12,0.02,0,DraftKings,4900
99,Sterling Shepard,NYG,WR,13,MIA,24,30,0,0,0,DraftKings,4900
111,Rex Burkhead,HOU,RB,13,IND,21,10,10.45,2.18,4.62,DraftKings,4800
111,Jeff Wilson Jr.,SF,RB,13,SEA,23,31,5.43,1.13,0,DraftKings,4800
111,Mike White,NYJ,QB,13,PHI,11,18,0.13,0.03,0,DraftKings,4800
111,Nick Foles,CHI,QB,13,ARI,3,3,0.12,0.02,0,DraftKings,4800
111,Mason Rudolph,PIT,QB,13,BAL,15,24,0.07,0.01,0,DraftKings,4800
116,Marvin Jones Jr.,JAX,WR,13,LAR,12,17,10.43,2.22,3.38,DraftKings,4700
116,Rondale Moore,ARI,WR,13,CHI,16,26,8.45,1.8,1.12,DraftKings,4700
116,Mike Davis,ATL,RB,13,TB,10,3,6.31,1.34,0,DraftKings,4700
116,Jordan Howard,PHI,RB,13,NYJ,32,32,0,0,0,DraftKings,4700
116,Chase Edmonds,ARI,RB,13,CHI,16,18,0,0,0,DraftKings,4700
116,Trey Sermon,SF,RB,13,SEA,23,31,0,0,0,DraftKings,4700
116,David Blough,DET,QB,13,MIN,31,26,0,0,0,DraftKings,4700
116,Jake Luton,MIA,QB,13,NYG,14,8,0,0,0,DraftKings,4700
124,Jamison Crowder,NYJ,WR,13,PHI,11,3,10.39,2.26,1.12,DraftKings,4600
124,Darius Slayton,NYG,WR,13,MIA,24,30,8.79,1.91,2.25,DraftKings,4600
124,Boston Scott,PHI,RB,13,NYJ,32,32,8.74,1.9,2.31,DraftKings,4600
124,Ty Johnson,NYJ,RB,13,PHI,11,21,8.15,1.77,0,DraftKings,4600
124,Jermar Jefferson,DET,RB,13,MIN,31,24,3.73,0.81,0,DraftKings,4600
129,Dallas Goedert,PHI,TE,13,NYJ,32,25,11.03,2.45,13.82,DraftKings,4500
129,Tevin Coleman,NYJ,RB,13,PHI,11,21,9.11,2.02,0,DraftKings,4500
129,Kalif Raymond,DET,WR,13,MIN,31,32,8.01,1.78,0,DraftKings,4500
132,Laviska Shenault Jr.,JAX,WR,13,LAR,12,17,9.65,2.19,5.64,DraftKings,4400
132,T.Y. Hilton,IND,WR,13,HOU,28,21,9.33,2.12,2.25,DraftKings,4400
132,Amon-Ra St. Brown,DET,WR,13,MIN,31,32,9.26,2.1,0,DraftKings,4400
132,Kenyan Drake,LV,RB,13,WAS,30,11,8.35,1.9,1.15,DraftKings,4400
132,Sean Mannion,MIN,QB,13,DET,29,13,0.03,0.01,0,DraftKings,4400
137,Sony Michel,LAR,RB,13,JAX,20,22,14.13,3.29,37.03,DraftKings,4300
137,Khalil Herbert,CHI,RB,13,ARI,3,4,3.66,0.85,0,DraftKings,4300
137,Kene Nwangwu,MIN,RB,13,DET,29,30,3.06,0.71,1.15,DraftKings,4300
137,Kyle Allen,WAS,QB,13,LV,27,25,0.14,0.03,0,DraftKings,4300
141,Pat Freiermuth,PIT,TE,13,BAL,15,29,10.67,2.54,3.19,DraftKings,4200
141,DeSean Jackson,LV,WR,13,WAS,30,29,7.32,1.74,1.12,DraftKings,4200
141,Sammy Watkins,BAL,WR,13,PIT,22,24,6.75,1.61,0,DraftKings,4200
141,Kenneth Gainwell,PHI,RB,13,NYJ,32,32,6.36,1.51,0,DraftKings,4200
141,Austin Walter,NYJ,RB,13,PHI,11,21,4.65,1.11,0,DraftKings,4200
141,Carlos Hyde,JAX,RB,13,LAR,12,16,3.89,0.93,0,DraftKings,4200
141,Travis Homer,SEA,RB,13,SF,7,19,2.51,0.6,0,DraftKings,4200
141,Chase Daniel,LAC,QB,13,CIN,8,7,0.09,0.02,0,DraftKings,4200
141,Josh Johnson,NYJ,QB,13,PHI,11,18,0,0,0,DraftKings,4200
141,Phillip Lindsay,MIA,RB,13,NYG,14,26,0,0,0,DraftKings,4200
151,Gardner Minshew,PHI,QB,13,NYJ,32,23,16.3,4.08,14.94,DraftKings,4000
151,Mike Glennon,NYG,QB,13,MIA,24,22,12.6,3.15,0,DraftKings,4000
151,Logan Thomas,WAS,TE,13,LV,27,31,10.6,2.65,3.19,DraftKings,4000
151,Los Angeles Rams,LAR,DST,13,JAX,null,null,9,2.25,5.55,DraftKings,4000
151,Nyheim Hines,IND,RB,13,HOU,28,27,7.56,1.89,1.15,DraftKings,4000
151,Curtis Samuel,WAS,WR,13,LV,27,6,7,1.75,0,DraftKings,4000
151,Samaje Perine,CIN,RB,13,LAC,19,29,5.8,1.45,0,DraftKings,4000
151,Kyle Juszczyk,SF,RB,13,SEA,23,31,4.47,1.12,0,DraftKings,4000
151,Salvon Ahmed,MIA,RB,13,NYG,14,26,4.02,1,0,DraftKings,4000
151,Eno Benjamin,ARI,RB,13,CHI,16,18,3.97,0.99,0,DraftKings,4000
151,Wendell Smallwood,WAS,RB,13,LV,27,28,3.91,0.98,0,DraftKings,4000
151,Godwin Igwebuike,DET,RB,13,MIN,31,24,3.61,0.9,0,DraftKings,4000
151,Qadree Ollison,ATL,RB,13,TB,10,3,3.52,0.88,0,DraftKings,4000
151,Royce Freeman,HOU,RB,13,IND,21,10,3.1,0.78,0,DraftKings,4000
151,Mekhi Sargent,LAR,RB,13,JAX,20,22,2.97,0.74,0,DraftKings,4000
151,Jaret Patterson,WAS,RB,13,LV,27,28,2.62,0.66,0,DraftKings,4000
151,JaMycal Hasty,SF,RB,13,SEA,23,31,2.53,0.63,0,DraftKings,4000
151,Rashaad Penny,SEA,RB,13,SF,7,19,2.43,0.61,0,DraftKings,4000
151,C.J. Ham,MIN,RB,13,DET,29,30,1.87,0.47,0,DraftKings,4000
151,Scottie Phillips,HOU,RB,13,IND,21,10,1.8,0.45,0,DraftKings,4000
151,Nate McCrary,BAL,RB,13,PIT,22,23,1.69,0.42,0,DraftKings,4000
151,Jaylen Samuels,HOU,RB,13,IND,21,10,1.48,0.37,0,DraftKings,4000
151,Justin Jackson,LAC,RB,13,CIN,8,20,1.47,0.37,0,DraftKings,4000
151,Keith Smith,ATL,RB,13,TB,10,3,1.33,0.33,0,DraftKings,4000
151,Alec Ingold,LV,RB,13,WAS,30,11,1.32,0.33,0,DraftKings,4000
151,Patrick Laird,MIA,RB,13,NYG,14,26,1.2,0.3,0,DraftKings,4000
151,Kalen Ballage,PIT,RB,13,BAL,15,9,1.08,0.27,0,DraftKings,4000
151,Jalen Richard,LV,RB,13,WAS,30,11,1.03,0.26,0,DraftKings,4000
151,Patrick Ricard,BAL,RB,13,PIT,22,23,1.01,0.25,0,DraftKings,4000
151,Joshua Kelley,LAC,RB,13,CIN,8,20,0.94,0.24,0,DraftKings,4000
151,Larry Rountree III,LAC,RB,13,CIN,8,20,0.94,0.24,0,DraftKings,4000
151,Duke Johnson,MIA,RB,13,NYG,14,26,0.89,0.22,0,DraftKings,4000
151,Peyton Barber,LV,RB,13,WAS,30,11,0.82,0.2,0,DraftKings,4000
151,Dare Ogunbowale,JAX,RB,13,LAR,12,16,0.79,0.2,0,DraftKings,4000
151,Benny Snell Jr.,PIT,RB,13,BAL,15,9,0.71,0.18,0,DraftKings,4000
151,Nick Bawden,NYJ,RB,13,PHI,11,21,0.67,0.17,0,DraftKings,4000
151,Elijhaa Penny,NYG,RB,13,MIA,24,8,0.59,0.15,0,DraftKings,4000
151,Darius Bradwell,LAC,RB,13,CIN,8,20,0.56,0.14,0,DraftKings,4000
151,Trayveon Williams,CIN,RB,13,LAC,19,29,0.47,0.12,0,DraftKings,4000
151,Deon Jackson,IND,RB,13,HOU,28,27,0.42,0.1,0,DraftKings,4000
151,Derek Watt,PIT,RB,13,BAL,15,9,0.4,0.1,0,DraftKings,4000
151,Tavien Feaster,ARI,RB,13,CHI,16,18,0.33,0.08,0,DraftKings,4000
151,Ryan Nall,CHI,RB,13,ARI,3,4,0.3,0.08,0,DraftKings,4000
151,Gary Brightwell,NYG,RB,13,MIA,24,8,0.25,0.06,0,DraftKings,4000
151,Jonathan Ward,ARI,RB,13,CHI,16,18,0.18,0.04,0,DraftKings,4000
151,Sam Ehlinger,IND,QB,13,HOU,28,16,0.15,0.04,0,DraftKings,4000
151,Ke'Shawn Vaughn,TB,RB,13,ATL,26,25,0.12,0.03,0,DraftKings,4000
151,Brandon Allen,CIN,QB,13,LAC,19,6,0.1,0.02,0,DraftKings,4000
151,Josh Rosen,ATL,QB,13,TB,10,20,0.07,0.02,0,DraftKings,4000
151,John Wolford,LAR,QB,13,JAX,20,10,0.07,0.02,0,DraftKings,4000
151,Reid Sinnett,PHI,QB,13,NYJ,32,23,0.06,0.02,0,DraftKings,4000
151,Trenton Cannon,SF,RB,13,SEA,23,31,0.06,0.02,0,DraftKings,4000
151,Nick Bellore,SEA,RB,13,SF,7,19,0.05,0.01,0,DraftKings,4000
151,Feleipe Franks,ATL,QB,13,TB,10,20,0.04,0.01,0,DraftKings,4000
151,Cullen Gillaspia,NYG,RB,13,MIA,24,8,0.01,0,0,DraftKings,4000
151,Chris Carson,SEA,RB,13,SF,7,19,0,0,0,DraftKings,4000
151,Jamal Agnew,JAX,WR,13,LAR,12,17,0,0,0,DraftKings,4000
151,Damien Williams,CHI,RB,13,ARI,3,4,0,0,0,DraftKings,4000
151,Ty'Son Williams,BAL,RB,13,PIT,22,23,0,0,0,DraftKings,4000
151,Chris Evans,CIN,RB,13,LAC,19,29,0,0,0,DraftKings,4000
151,Malcolm Brown,MIA,RB,13,NYG,14,26,0,0,0,DraftKings,4000
151,Wayne Gallman,ATL,RB,13,TB,10,3,0,0,0,DraftKings,4000
151,Marlon Mack,IND,RB,13,HOU,28,27,0,0,0,DraftKings,4000
151,Raheem Mostert,SF,RB,13,SEA,23,31,0,0,0,DraftKings,4000
151,Anthony McFarland Jr.,PIT,RB,13,BAL,15,9,0,0,0,DraftKings,4000
151,Gabe Nabers,LAC,RB,13,CIN,8,20,0,0,0,DraftKings,4000
151,Ryan Fitzpatrick,WAS,QB,13,LV,27,25,0,0,0,DraftKings,4000
151,Jason Cabinda,DET,RB,13,MIN,31,24,0,0,0,DraftKings,4000
151,Nathan Peterman,LV,QB,13,WAS,30,32,0,0,0,DraftKings,4000
151,Buddy Howell,LAR,RB,13,JAX,20,22,0,0,0,DraftKings,4000
151,La'Mical Perine,NYJ,RB,13,PHI,11,21,0,0,0,DraftKings,4000
151,Jake Funk,LAR,RB,13,JAX,20,22,0,0,0,DraftKings,4000
151,Brett Hundley,IND,QB,13,HOU,28,16,0,0,0,DraftKings,4000
151,Deshaun Watson,HOU,QB,13,IND,21,28,0,0,0,DraftKings,4000
151,Jeff Driskel,HOU,TE,13,IND,21,28,0,0,0,DraftKings,4000
151,Brian Lewerke,NYG,QB,13,MIA,24,22,0,0,0,DraftKings,4000
151,Jonathan Williams,NYG,RB,13,MIA,24,8,0,0,0,DraftKings,4000
151,Sandro Platzgummer,NYG,RB,13,MIA,24,8,0,0,0,DraftKings,4000
151,Gerrid Doaks,MIA,RB,13,NYG,14,26,0,0,0,DraftKings,4000
151,Kellen Mond,MIN,QB,13,DET,29,13,0,0,0,DraftKings,4000
151,Steven Montez,DET,QB,13,MIN,31,26,0,0,0,DraftKings,4000
151,A.J. Rose Jr.,MIN,RB,13,DET,29,30,0,0,0,DraftKings,4000
151,Jake Bargas,MIN,RB,13,DET,29,30,0,0,0,DraftKings,4000
151,Craig Reynolds,DET,RB,13,MIN,31,24,0,0,0,DraftKings,4000
151,Jason Huntley,PHI,RB,13,NYJ,32,32,0,0,0,DraftKings,4000
151,Trace McSorley,ARI,QB,13,CHI,16,14,0,0,0,DraftKings,4000
151,Tarik Cohen,CHI,RB,13,ARI,3,4,0,0,0,DraftKings,4000
151,Artavis Pierce,CHI,RB,13,ARI,3,4,0,0,0,DraftKings,4000
151,Easton Stick,LAC,QB,13,CIN,8,7,0,0,0,DraftKings,4000
151,Jake Browning,CIN,QB,13,LAC,19,6,0,0,0,DraftKings,4000
151,Elijah Holyfield,CIN,RB,13,LAC,19,29,0,0,0,DraftKings,4000
151,Kyle Trask,TB,QB,13,ATL,26,31,0,0,0,DraftKings,4000
151,Ryan Griffin,TB,QB,13,ATL,26,31,0,0,0,DraftKings,4000
151,AJ McCarron,ATL,QB,13,TB,10,20,0,0,0,DraftKings,4000
151,Darwin Thompson,TB,RB,13,ATL,26,25,0,0,0,DraftKings,4000
151,Caleb Huntley,ATL,RB,13,TB,10,3,0,0,0,DraftKings,4000
151,Kyle Shurmur,WAS,QB,13,LV,27,25,0,0,0,DraftKings,4000
151,Trey Ragas,LV,RB,13,WAS,30,11,0,0,0,DraftKings,4000
151,Sutton Smith,LV,RB,13,WAS,30,11,0,0,0,DraftKings,4000
151,Kyle Lauletta,JAX,QB,13,LAR,12,12,0,0,0,DraftKings,4000
151,Bryce Perkins,LAR,QB,13,JAX,20,10,0,0,0,DraftKings,4000
151,Travis Etienne Jr.,JAX,RB,13,LAR,12,16,0,0,0,DraftKings,4000
151,Nathan Cottrell,JAX,RB,13,LAR,12,16,0,0,0,DraftKings,4000
151,Jordan Wilkins,JAX,RB,13,LAR,12,16,0,0,0,DraftKings,4000
151,Cam Akers,LAR,RB,13,JAX,20,22,0,0,0,DraftKings,4000
151,Javian Hawkins,LAR,RB,13,JAX,20,22,0,0,0,DraftKings,4000
151,Dwayne Haskins,PIT,QB,13,BAL,15,24,0,0,0,DraftKings,4000
151,Joshua Dobbs,PIT,QB,13,BAL,15,24,0,0,0,DraftKings,4000
151,J.K. Dobbins,BAL,RB,13,PIT,22,23,0,0,0,DraftKings,4000
151,Gus Edwards,BAL,RB,13,PIT,22,23,0,0,0,DraftKings,4000
151,Justice Hill,BAL,RB,13,PIT,22,23,0,0,0,DraftKings,4000
151,Trey Edmunds,PIT,RB,13,BAL,15,9,0,0,0,DraftKings,4000
151,Jacob Eason,SEA,QB,13,SF,7,21,0,0,0,DraftKings,4000
151,Nate Sudfeld,SF,QB,13,SEA,23,11,0,0,0,DraftKings,4000
151,Josh Johnson,SEA,RB,13,SF,7,19,0,0,0,DraftKings,4000
151,Josh Hokit,SF,RB,13,SEA,23,31,0,0,0,DraftKings,4000
151,C.J. Beathard,JAX,QB,13,LAR,12,12,-0.03,-0.01,0,DraftKings,4000
151,James Morgan,null,QB,13,HOU,null,null,null,null,0,DraftKings,4000
269,DeVante Parker,MIA,WR,13,NYG,14,15,11.03,2.83,16.93,DraftKings,3900
269,Dan Arnold,JAX,TE,13,LAR,12,20,0,0,0,DraftKings,3900
271,Tyler Higbee,LAR,TE,13,JAX,20,21,10.46,2.75,5.31,DraftKings,3800
271,Gerald Everett,SEA,TE,13,SF,7,6,8.21,2.16,2.12,DraftKings,3800
271,Olamide Zaccheaus,ATL,WR,13,TB,10,14,6.9,1.82,1.12,DraftKings,3800
271,William Fuller V,MIA,WR,13,NYG,14,15,0,0,0,DraftKings,3800
275,Indianapolis Colts,IND,DST,13,HOU,null,null,9.2,2.49,5.55,DraftKings,3700
275,Tyler Conklin,MIN,TE,13,DET,29,15,8.84,2.39,1.06,DraftKings,3700
275,Tajaé Sharpe,ATL,WR,13,TB,10,14,5.77,1.56,0,DraftKings,3700
278,Cole Kmet,CHI,TE,13,ARI,3,1,9.37,2.6,3.19,DraftKings,3600
278,Philadelphia Eagles,PHI,DST,13,NYJ,null,null,9.1,2.53,12.22,DraftKings,3600
278,Quez Watkins,PHI,WR,13,NYJ,32,22,7.48,2.08,1.12,DraftKings,3600
278,DeAndre Carter,WAS,WR,13,LV,27,6,7.31,2.03,1.12,DraftKings,3600
278,Bryan Edwards,LV,WR,13,WAS,30,29,6.89,1.91,0,DraftKings,3600
278,Devin Duvernay,BAL,WR,13,PIT,22,24,3.87,1.08,0,DraftKings,3600
278,Marquise Goodwin,CHI,WR,13,ARI,3,11,0,0,0,DraftKings,3600
285,Tampa Bay Buccaneers,TB,DST,13,ATL,null,null,9,2.57,6.66,DraftKings,3500
285,Evan Engram,NYG,TE,13,MIA,24,16,8.47,2.42,2.12,DraftKings,3500
285,Zach Pascal,IND,WR,13,HOU,28,21,6.7,1.91,0,DraftKings,3500
285,James Washington,PIT,WR,13,BAL,15,20,4.82,1.38,0,DraftKings,3500
285,Chris Conley,HOU,WR,13,IND,21,25,4.09,1.17,0,DraftKings,3500
285,Quintez Cephus,DET,WR,13,MIN,31,32,0,0,0,DraftKings,3500
291,Arizona Cardinals,ARI,DST,13,CHI,null,null,9,2.65,10,DraftKings,3400
291,Baltimore Ravens,BAL,DST,13,PIT,null,null,7.4,2.18,2.22,DraftKings,3400
291,Josh Reynolds,DET,WR,13,MIN,31,32,7.15,2.1,5.64,DraftKings,3400
291,K.J. Osborn,MIN,WR,13,DET,29,12,6.92,2.04,0,DraftKings,3400
291,John Ross,NYG,WR,13,MIA,24,30,4.64,1.36,0,DraftKings,3400
291,Ricky Seals-Jones,WAS,TE,13,LV,27,31,0,0,0,DraftKings,3400
297,Miami Dolphins,MIA,DST,13,NYG,null,null,9.2,2.79,14.44,DraftKings,3300
297,Jack Doyle,IND,TE,13,HOU,28,27,7.15,2.17,1.06,DraftKings,3300
297,Tyler Johnson,TB,WR,13,ATL,26,23,5.62,1.7,0,DraftKings,3300
297,Adam Humphries,WAS,WR,13,LV,27,6,4.51,1.37,0,DraftKings,3300
