Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsDraftKings,FantasyPointsPerDollarRatioDraftKings,ProjectedOwnershipPercentage,Operator,OperatorSalary
47,Justin Jefferson,MIN,WR,6,CAR,3,6,17.49,2.19,6,DraftKings,8000
47,Joe Burrow,CIN,QB,6,DET,25,12,19.63,3.12,6,DraftKings,6300
47,Aaron Jones,GB,RB,6,CHI,8,11,17.59,2.41,6,DraftKings,7300
47,T.J. Hockenson,DET,TE,6,CIN,7,5,11.79,2.36,6,DraftKings,5000
47,Jared Cook,LAC,TE,6,BAL,21,29,9.15,2.86,6,DraftKings,3200
47,Devontae Booker,NYG,RB,6,LAR,19,15,11.55,2.14,6,DraftKings,5400
54,Kyler Murray,ARI,QB,6,CLE,10,29,22.1,2.8,5,DraftKings,7900
54,Darren Waller,LV,TE,6,DEN,2,2,15.78,2.39,5,DraftKings,6600
54,Josh Jacobs,LV,RB,6,DEN,2,3,12.32,2.09,5,DraftKings,5900
54,Tim Patrick,DEN,WR,6,LV,9,3,10.97,2.15,5,DraftKings,5100
54,Carolina Panthers,CAR,DST,6,MIN,null,null,6.5,2.24,5,DraftKings,2900
54,Kansas City Chiefs,KC,DST,6,WAS,null,null,6.1,2.18,5,DraftKings,2800
60,Justin Herbert,LAC,QB,6,BAL,21,15,22.15,3.03,4,DraftKings,7300
60,Dak Prescott,DAL,QB,6,NE,4,5,19.92,2.81,4,DraftKings,7100
60,Daniel Jones,NYG,QB,6,LAR,19,17,16.51,3,4,DraftKings,5500
60,Ezekiel Elliott,DAL,RB,6,NE,4,12,17.17,2.42,4,DraftKings,7100
60,Aaron Rodgers,GB,QB,6,CHI,8,4,19.53,2.71,4,DraftKings,7200
60,DeAndre Hopkins,ARI,WR,6,CLE,10,14,16.3,2.09,4,DraftKings,7800
60,Chase Edmonds,ARI,RB,6,CLE,10,7,12.07,2.16,4,DraftKings,5600
60,Darnell Mooney,CHI,WR,6,GB,11,11,11.1,2.58,4,DraftKings,4300
60,Robby Anderson,CAR,WR,6,MIN,18,18,10.54,2.2,4,DraftKings,4800
60,Minnesota Vikings,MIN,DST,6,CAR,null,null,7,2.41,4,DraftKings,2900
60,Green Bay Packers,GB,DST,6,CHI,null,null,8.1,2.25,4,DraftKings,3600
60,Houston Texans,HOU,DST,6,IND,null,null,4.7,2.14,4,DraftKings,2200
60,Cole Kmet,CHI,TE,6,GB,11,19,6.18,2.21,4,DraftKings,2800
73,Sam Darnold,CAR,QB,6,MIN,18,10,18.97,3.11,3,DraftKings,6100
73,Jared Goff,DET,QB,6,CIN,7,11,16.4,3.22,3,DraftKings,5100
73,Dalton Schultz,DAL,TE,6,NE,4,4,11.39,2.32,3,DraftKings,4900
73,Hunter Renfrow,LV,WR,6,DEN,2,15,11.77,2.4,3,DraftKings,4900
73,Melvin Gordon III,DEN,RB,6,LV,9,24,11.56,2.27,3,DraftKings,5100
73,Hunter Henry,NE,TE,6,DAL,20,25,9.68,2.48,3,DraftKings,3900
73,Dallas Cowboys,DAL,DST,6,NE,null,null,7.7,2.41,3,DraftKings,3200
73,Tyler Higbee,LAR,TE,6,NYG,27,26,10.17,2.31,3,DraftKings,4400
73,Nelson Agholor,NE,WR,6,DAL,20,27,9.66,2.42,3,DraftKings,4000
73,Allen Robinson II,CHI,WR,6,GB,11,11,11.99,2.26,3,DraftKings,5300
73,Austin Hooper,CLE,TE,6,ARI,5,1,6.69,2.39,3,DraftKings,2800
73,Las Vegas Raiders,LV,DST,6,DEN,null,null,6.1,1.97,3,DraftKings,3100
85,Kirk Cousins,MIN,QB,6,CAR,3,14,17.52,2.83,2,DraftKings,6200
85,Carson Wentz,IND,QB,6,HOU,24,19,18.4,3.41,2,DraftKings,5400
85,Mac Jones,NE,QB,6,DAL,20,25,16.12,3.1,2,DraftKings,5200
85,Rondale Moore,ARI,WR,6,CLE,10,14,9.43,2.05,2,DraftKings,4600
85,K.J. Osborn,MIN,WR,6,CAR,3,6,8.03,2.29,2,DraftKings,3500
85,Van Jefferson,LAR,WR,6,NYG,27,13,9.13,2.69,2,DraftKings,3400
85,David Njoku,CLE,TE,6,ARI,5,1,6.33,1.71,2,DraftKings,3700
85,Javonte Williams,DEN,RB,6,LV,9,24,11.16,2.23,2,DraftKings,5000
85,Chicago Bears,CHI,DST,6,GB,null,null,5.6,1.87,2,DraftKings,3000
85,Denver Broncos,DEN,DST,6,LV,null,null,7.9,2.03,2,DraftKings,3900
85,AJ Dillon,GB,RB,6,CHI,8,11,7.04,1.44,2,DraftKings,4900
85,Odell Beckham Jr.,CLE,WR,6,ARI,5,23,12.6,2.47,2,DraftKings,5100
85,Evan Engram,NYG,TE,6,LAR,19,17,8.8,2.59,2,DraftKings,3400
85,Jonnu Smith,NE,TE,6,DAL,20,25,7.16,2.39,2,DraftKings,3000
85,Adam Humphries,WAS,WR,6,KC,32,25,8.66,2.55,2,DraftKings,3400
85,Cincinnati Bengals,CIN,DST,6,DET,null,null,6.9,2.03,2,DraftKings,3400
85,Los Angeles Rams,LAR,DST,6,NYG,null,null,9.3,1.98,2,DraftKings,4700
85,Dyami Brown,WAS,WR,6,KC,32,25,4.18,1.27,2,DraftKings,3300
85,Rashod Bateman,BAL,WR,6,LAC,12,4,6.06,2.02,2,DraftKings,3000
104,Baker Mayfield,CLE,QB,6,ARI,5,8,17.05,2.89,1,DraftKings,5900
104,Teddy Bridgewater,DEN,QB,6,LV,9,9,17.35,3.04,1,DraftKings,5700
104,Christian Kirk,ARI,WR,6,CLE,10,14,9.83,1.97,1,DraftKings,5000
104,Tony Pollard,DAL,RB,6,NE,4,12,10.39,1.86,1,DraftKings,5600
104,Jamaal Williams,DET,RB,6,CIN,7,13,10.97,2.24,1,DraftKings,4900
104,Henry Ruggs III,LV,WR,6,DEN,2,15,10.22,1.97,1,DraftKings,5200
104,Zach Pascal,IND,WR,6,HOU,24,5,8.62,1.96,1,DraftKings,4400
104,James Conner,ARI,RB,6,CLE,10,7,8.91,1.62,1,DraftKings,5500
104,A.J. Green,ARI,WR,6,CLE,10,14,9.72,1.98,1,DraftKings,4900
104,Ty'Son Williams,BAL,RB,6,LAC,12,27,0,0,1,DraftKings,4900
104,Nyheim Hines,IND,RB,6,HOU,24,18,10.19,2.12,1,DraftKings,4800
104,Damien Harris,NE,RB,6,DAL,20,5,9.6,1.85,1,DraftKings,5200
104,Kendrick Bourne,NE,WR,6,DAL,20,27,7.81,2.06,1,DraftKings,3800
104,J.D. McKissic,WAS,RB,6,KC,32,21,9.26,1.93,1,DraftKings,4800
104,Tyler Conklin,MIN,TE,6,CAR,3,12,7.59,2.37,1,DraftKings,3200
104,Latavius Murray,BAL,RB,6,LAC,12,27,8.77,1.54,1,DraftKings,5700
104,Randall Cobb,GB,WR,6,CHI,8,24,8.2,2.1,1,DraftKings,3900
104,C.J. Uzomah,CIN,TE,6,DET,25,13,6.13,1.98,1,DraftKings,3100
104,David Johnson,HOU,RB,6,IND,26,8,6.64,1.44,1,DraftKings,4600
104,DeSean Jackson,LAR,WR,6,NYG,27,13,5.87,1.59,1,DraftKings,3700
104,Cedrick Wilson,DAL,WR,6,NE,4,8,4.92,1.26,1,DraftKings,3900
104,New England Patriots,NE,DST,6,DAL,null,null,5.8,1.93,1,DraftKings,3000
104,Justin Fields,CHI,QB,6,GB,11,16,15.82,3.1,1,DraftKings,5100
104,Rashard Higgins,CLE,WR,6,ARI,5,23,8,1.82,1,DraftKings,4400
104,Devin Duvernay,BAL,WR,6,LAC,12,4,5.12,1.51,1,DraftKings,3400
104,Mark Ingram II,HOU,RB,6,IND,26,8,6.83,1.63,1,DraftKings,4200
104,Sony Michel,LAR,RB,6,NYG,27,23,6.46,1.5,1,DraftKings,4300
104,Terrace Marshall Jr.,CAR,WR,6,MIN,18,18,7.02,2.01,1,DraftKings,3500
104,Robert Tonyan,GB,TE,6,CHI,8,7,7.56,1.99,1,DraftKings,3800
104,Los Angeles Chargers,LAC,DST,6,BAL,null,null,5.9,2.36,1,DraftKings,2500
104,Donovan Peoples-Jones,CLE,WR,6,ARI,5,23,6.28,1.79,1,DraftKings,3500
104,Demetric Felton,CLE,RB,6,ARI,5,9,2.35,0.59,1,DraftKings,4000
104,Washington Commanders,WAS,DST,6,KC,null,null,4.9,2.45,1,DraftKings,2000
104,Allen Lazard,GB,WR,6,CHI,8,24,6.98,1.99,1,DraftKings,3500
104,New York Giants,NYG,DST,6,LAR,null,null,4.2,1.75,1,DraftKings,2400
104,Jordan Akins,HOU,TE,6,IND,26,31,4.35,1.74,1,DraftKings,2500
104,Rhamondre Stevenson,NE,RB,6,DAL,20,5,3.42,0.76,1,DraftKings,4500
104,Jerick McKinnon,KC,RB,6,WAS,31,22,7.35,1.67,1,DraftKings,4400
104,T.Y. Hilton,IND,WR,6,HOU,24,5,2.43,0.59,1,DraftKings,4100
143,Derek Carr,LV,QB,6,DEN,2,2,17.36,3.1,0,DraftKings,5600
143,Tyrod Taylor,HOU,QB,6,IND,26,30,0,0,0,DraftKings,5100
143,Christian McCaffrey,CAR,RB,6,MIN,18,20,0,0,0,DraftKings,8800
143,Nick Chubb,CLE,RB,6,ARI,5,9,0,0,0,DraftKings,7200
143,David Montgomery,CHI,RB,6,GB,11,16,0,0,0,DraftKings,5300
143,Jerry Jeudy,DEN,WR,6,LV,9,3,0,0,0,DraftKings,4700
143,Saquon Barkley,NYG,RB,6,LAR,19,15,0,0,0,DraftKings,6800
143,Alexander Mattison,MIN,RB,6,CAR,3,2,9.12,1.47,0,DraftKings,6200
143,Chris Moore,HOU,WR,6,IND,26,30,5.75,1.85,0,DraftKings,3100
143,Clyde Edwards-Helaire,KC,RB,6,WAS,31,22,0,0,0,DraftKings,5600
143,Davis Mills,HOU,QB,6,IND,26,30,12.6,2.42,0,DraftKings,5200
143,Jarvis Landry,CLE,WR,6,ARI,5,23,0,0,0,DraftKings,5000
143,Sammy Watkins,BAL,WR,6,LAC,12,4,0,0,0,DraftKings,4300
143,James White,NE,RB,6,DAL,20,5,0,0,0,DraftKings,4000
143,Mike Glennon,NYG,QB,6,LAR,19,17,7.27,1.45,0,DraftKings,5000
143,Quintez Cephus,DET,WR,6,CIN,7,16,0,0,0,DraftKings,4500
143,Peyton Barber,LV,RB,6,DEN,2,3,0,0,0,DraftKings,4400
143,Kenny Golladay,NYG,WR,6,LAR,19,17,0,0,0,DraftKings,5700
143,John Ross,NYG,WR,6,LAR,19,17,4.35,1.4,0,DraftKings,3100
143,Kalif Raymond,DET,WR,6,CIN,7,16,8.44,1.69,0,DraftKings,5000
143,Logan Thomas,WAS,TE,6,KC,32,28,0,0,0,DraftKings,4200
143,Darius Slayton,NYG,WR,6,LAR,19,17,0,0,0,DraftKings,3800
143,Damien Williams,CHI,RB,6,GB,11,16,0,0,0,DraftKings,5800
143,Maxx Williams,ARI,TE,6,CLE,10,16,0,0,0,DraftKings,3300
143,Danny Amendola,HOU,WR,6,IND,26,30,0,0,0,DraftKings,3100
143,Michael Gallup,DAL,WR,6,NE,4,8,0,0,0,DraftKings,4000
143,Bryan Edwards,LV,WR,6,DEN,2,15,7.58,2.11,0,DraftKings,3600
143,Jesper Horsted,CHI,TE,6,GB,11,19,0.88,0.35,0,DraftKings,2500
143,Marquez Valdes-Scantling,GB,WR,6,CHI,8,24,0,0,0,DraftKings,4000
143,Kenyan Drake,LV,RB,6,DEN,2,3,5.88,1.37,0,DraftKings,4300
143,Mo Alie-Cox,IND,TE,6,HOU,24,32,6.36,2.05,0,DraftKings,3100
143,Byron Pringle,KC,WR,6,WAS,31,28,3.91,1.22,0,DraftKings,3200
143,Jack Doyle,IND,TE,6,HOU,24,32,6.32,2.18,0,DraftKings,2900
143,Andy Dalton,CHI,QB,6,GB,11,16,1.14,0.23,0,DraftKings,5000
143,Samaje Perine,CIN,RB,6,DET,25,32,0,0,0,DraftKings,4900
143,Donald Parham Jr.,LAC,TE,6,BAL,21,29,4.49,1.55,0,DraftKings,2900
143,Albert Okwuegbunam,DEN,TE,6,LV,9,22,0,0,0,DraftKings,2500
143,Brandon Bolden,NE,RB,6,DAL,20,5,7.08,1.51,0,DraftKings,4700
143,Blake Jarwin,DAL,TE,6,NE,4,4,4.33,1.67,0,DraftKings,2600
143,Chris Conley,HOU,WR,6,IND,26,30,4.92,1.49,0,DraftKings,3300
143,Jalen Guyton,LAC,WR,6,BAL,21,9,4.93,1.45,0,DraftKings,3400
143,Brandon Zylstra,CAR,WR,6,MIN,18,18,2.54,0.85,0,DraftKings,3000
143,Demarcus Robinson,KC,WR,6,WAS,31,28,4.88,1.48,0,DraftKings,3300
143,DeAndre Carter,WAS,WR,6,KC,32,25,5.16,1.72,0,DraftKings,3000
143,James Proche II,BAL,WR,6,LAC,12,4,3.95,1.32,0,DraftKings,3000
143,KJ Hamler,DEN,WR,6,LV,9,3,0,0,0,DraftKings,3300
143,Phillip Lindsay,HOU,RB,6,IND,26,8,3.59,0.9,0,DraftKings,4000
143,Tommy Tremble,CAR,TE,6,MIN,18,10,5.17,1.99,0,DraftKings,2600
143,Kendall Hinton,DEN,WR,6,LV,9,3,4.72,1.52,0,DraftKings,3100
143,Jody Fortson,KC,WR,6,WAS,31,28,1.13,0.45,0,DraftKings,2500
143,Zay Jones,LV,WR,6,DEN,2,15,1.52,0.51,0,DraftKings,3000
143,Parris Campbell,IND,WR,6,HOU,24,5,6.05,1.78,0,DraftKings,3400
143,Drew Lock,DEN,QB,6,LV,9,9,1.07,0.22,0,DraftKings,4800
143,Curtis Samuel,WAS,WR,6,KC,32,25,0,0,0,DraftKings,3500
143,Collin Johnson,NYG,WR,6,LAR,19,17,2.02,0.67,0,DraftKings,3000
143,Tyrell Williams,DET,WR,6,CIN,7,16,0,0,0,DraftKings,4000
143,Ian Thomas,CAR,TE,6,MIN,18,10,3.78,1.4,0,DraftKings,2700
143,Pharaoh Brown,HOU,TE,6,IND,26,31,3.9,1.56,0,DraftKings,2500
143,Marcus Mariota,LV,QB,6,DEN,2,2,0,0,0,DraftKings,4000
143,Nico Collins,HOU,WR,6,IND,26,30,0,0,0,DraftKings,3000
143,Kyle Rudolph,NYG,TE,6,LAR,19,17,4.27,1.71,0,DraftKings,2500
143,Justin Jackson,LAC,RB,6,BAL,21,26,2.49,0.62,0,DraftKings,4000
143,Alec Ingold,LV,RB,6,DEN,2,3,1.3,0.32,0,DraftKings,4000
143,Harrison Bryant,CLE,TE,6,ARI,5,1,3.52,1.41,0,DraftKings,2500
143,Foster Moreau,LV,TE,6,DEN,2,2,2.13,0.85,0,DraftKings,2500
143,Marlon Mack,IND,RB,6,HOU,24,18,3.29,0.82,0,DraftKings,4000
143,Marquise Goodwin,CHI,WR,6,GB,11,11,4.17,1.39,0,DraftKings,3000
143,Trinity Benson,DET,WR,6,CIN,7,16,0,0,0,DraftKings,3000
143,Anthony Schwartz,CLE,WR,6,ARI,5,23,2.24,0.75,0,DraftKings,3000
143,KhaDarel Hodge,DET,WR,6,CIN,7,16,4.64,1.55,0,DraftKings,3000
143,Josh Gordon,KC,WR,6,WAS,31,28,3.3,0.97,0,DraftKings,3400
143,Chris Evans,CIN,RB,6,DET,25,32,3.91,0.98,0,DraftKings,4000
143,Noah Brown,DAL,WR,6,NE,4,8,1.89,0.63,0,DraftKings,3000
143,Marcedes Lewis,GB,TE,6,CHI,8,7,2.44,0.98,0,DraftKings,2500
143,Joshua Palmer,LAC,WR,6,BAL,21,9,2.78,0.93,0,DraftKings,3000
143,N'Keal Harry,NE,WR,6,DAL,20,27,3.35,1.12,0,DraftKings,3000
143,C.J. Board,NYG,WR,6,LAR,19,17,1.02,0.34,0,DraftKings,3000
143,Dede Westbrook,MIN,WR,6,CAR,3,6,2.72,0.91,0,DraftKings,3000
143,Joshua Kelley,LAC,RB,6,BAL,21,26,2.42,0.6,0,DraftKings,4000
143,Stephen Anderson,LAC,TE,6,BAL,21,29,1.61,0.64,0,DraftKings,2500
143,Antony Auclair,HOU,TE,6,IND,26,31,0.78,0.31,0,DraftKings,2500
143,Andy Janovich,CLE,RB,6,ARI,5,9,0,0,0,DraftKings,4000
143,Mike Strachan,IND,WR,6,HOU,24,5,0,0,0,DraftKings,3000
143,Cam Sims,WAS,WR,6,KC,32,25,0,0,0,DraftKings,3000
143,Blake Bell,KC,TE,6,WAS,31,14,0,0,0,DraftKings,2500
143,Ameer Abdullah,MIN,RB,6,CAR,3,2,1.19,0.3,0,DraftKings,4000
143,Mike Thomas,CIN,WR,6,DET,25,10,0,0,0,DraftKings,3000
143,Larry Rountree III,LAC,RB,6,BAL,21,26,0,0,0,DraftKings,4400
143,Devonta Freeman,BAL,RB,6,LAC,12,27,2.35,0.59,0,DraftKings,4000
143,Jalen Richard,LV,RB,6,DEN,2,3,1.48,0.37,0,DraftKings,4000
143,Kaden Smith,NYG,TE,6,LAR,19,17,1.34,0.54,0,DraftKings,2500
143,Darren Fells,DET,TE,6,CIN,7,5,1.28,0.51,0,DraftKings,2500
143,Patrick Ricard,BAL,RB,6,LAC,12,27,1.29,0.32,0,DraftKings,4000
143,Royce Freeman,CAR,RB,6,MIN,18,20,2.32,0.58,0,DraftKings,4000
143,Trenton Irwin,CIN,WR,6,DET,25,10,0.72,0.24,0,DraftKings,3000
143,KJ Hill Jr.,LAC,WR,6,BAL,21,9,1.2,0.4,0,DraftKings,3000
143,Willie Snead IV,LV,WR,6,DEN,2,15,1.33,0.44,0,DraftKings,3000
143,Le'Veon Bell,BAL,RB,6,LAC,12,27,0.92,0.2,0,DraftKings,4500
143,C.J. Ham,MIN,RB,6,CAR,3,2,1.21,0.3,0,DraftKings,4000
143,Ashton Dulin,IND,WR,6,HOU,24,5,1.57,0.52,0,DraftKings,3000
143,Damiere Byrd,CHI,WR,6,GB,11,11,2.37,0.79,0,DraftKings,3000
143,Auden Tate,CIN,WR,6,DET,25,10,1.61,0.54,0,DraftKings,3000
143,Jaret Patterson,WAS,RB,6,KC,32,21,0.94,0.24,0,DraftKings,4000
143,Josh Oliver,BAL,TE,6,LAC,12,30,2.11,0.84,0,DraftKings,2500
143,J.J. Taylor,NE,RB,6,DAL,20,5,1.15,0.28,0,DraftKings,4100
143,Rex Burkhead,HOU,RB,6,IND,26,8,1.17,0.29,0,DraftKings,4000
143,Derek Carrier,LV,TE,6,DEN,2,2,0,0,0,DraftKings,2500
143,Andre Roberts,HOU,WR,6,IND,26,30,0.76,0.25,0,DraftKings,3000
143,Jordan Love,GB,QB,6,CHI,8,4,0.37,0.09,0,DraftKings,4200
143,Kylin Hill,GB,RB,6,CHI,8,11,1.46,0.36,0,DraftKings,4000
143,Malik Taylor,GB,WR,6,CHI,8,24,0,0,0,DraftKings,3000
143,Ryan Fitzpatrick,WAS,QB,6,KC,32,32,0,0,0,DraftKings,4700
143,Gabe Nabers,LAC,RB,6,BAL,21,26,0.43,0.11,0,DraftKings,4000
143,Alex Erickson,CAR,WR,6,MIN,18,18,0.7,0.23,0,DraftKings,3000
143,Eric Saubert,DEN,TE,6,LV,9,22,2.17,0.87,0,DraftKings,2500
143,Amari Rodgers,GB,WR,6,CHI,8,24,0.95,0.32,0,DraftKings,3000
143,Michael Burton,KC,RB,6,WAS,31,22,0.64,0.16,0,DraftKings,4000
143,Drew Sample,CIN,TE,6,DET,25,13,1.27,0.51,0,DraftKings,2500
143,Josiah Deguara,GB,TE,6,CHI,8,7,1.03,0.41,0,DraftKings,2500
143,Jimmy Graham,CHI,TE,6,GB,11,19,2.62,1.05,0,DraftKings,2500
143,Dax Milne,WAS,WR,6,KC,32,25,2.29,0.76,0,DraftKings,3000
143,Noah Gray,KC,TE,6,WAS,31,14,1.42,0.57,0,DraftKings,2500
143,Gary Brightwell,NYG,RB,6,LAR,19,15,2.85,0.71,0,DraftKings,4000
143,Johnny Mundt,LAR,TE,6,NYG,27,26,0.56,0.22,0,DraftKings,2500
143,Kylen Granson,IND,TE,6,HOU,24,32,2.13,0.85,0,DraftKings,2500
143,Equanimeous St. Brown,GB,WR,6,CHI,8,24,0.77,0.26,0,DraftKings,3000
143,Elijhaa Penny,NYG,RB,6,LAR,19,15,0.77,0.19,0,DraftKings,4000
143,Jason Cabinda,DET,RB,6,CIN,7,13,0,0,0,DraftKings,4000
143,D'Ernest Johnson,CLE,RB,6,ARI,5,9,0.16,0.04,0,DraftKings,4000
143,Nathan Peterman,LV,QB,6,DEN,2,2,0,0,0,DraftKings,4000
143,Jake Funk,LAR,RB,6,NYG,27,23,0.87,0.22,0,DraftKings,4000
143,Damarea Crockett,DEN,RB,6,LV,9,24,0.24,0.06,0,DraftKings,4000
143,Diontae Spencer,DEN,WR,6,LV,9,3,1.09,0.36,0,DraftKings,3000
143,Brett Hundley,IND,QB,6,HOU,24,19,0.2,0.05,0,DraftKings,4100
143,Jacob Eason,IND,QB,6,HOU,24,19,0,0,0,DraftKings,4000
143,Sam Ehlinger,IND,QB,6,HOU,24,19,0,0,0,DraftKings,4000
143,Jeff Driskel,HOU,QB,6,IND,26,30,0.35,0.09,0,DraftKings,4000
143,Deshaun Watson,HOU,QB,6,IND,26,30,0,0,0,DraftKings,4000
143,Jordan Wilkins,IND,RB,6,HOU,24,18,0,0,0,DraftKings,4000
143,Deon Jackson,IND,RB,6,HOU,24,18,0,0,0,DraftKings,4000
143,Scottie Phillips,HOU,RB,6,IND,26,8,0,0,0,DraftKings,4000
143,Dezmon Patmon,IND,WR,6,HOU,24,5,0,0,0,DraftKings,3000
143,J.J. Nelson,IND,WR,6,HOU,24,5,0,0,0,DraftKings,3000
143,Quartney Davis,IND,WR,6,HOU,24,5,0,0,0,DraftKings,3000
143,DeMichael Harris,IND,WR,6,HOU,24,5,0,0,0,DraftKings,3000
143,Tarik Black,IND,WR,6,HOU,24,5,0,0,0,DraftKings,3000
143,Keke Coutee,IND,WR,6,HOU,24,5,0,0,0,DraftKings,3000
143,Davion Davis,HOU,WR,6,IND,26,30,0,0,0,DraftKings,3000
143,Jalen Camp,HOU,WR,6,IND,26,30,0,0,0,DraftKings,3000
143,Jordan Veasy,HOU,WR,6,IND,26,30,0,0,0,DraftKings,3000
143,Farrod Green,IND,TE,6,HOU,24,32,0,0,0,DraftKings,2500
143,Brevin Jordan,HOU,TE,6,IND,26,31,0,0,0,DraftKings,2500
143,Paul Quessenberry,HOU,TE,6,IND,26,31,0,0,0,DraftKings,2500
143,Nick Foles,CHI,QB,6,GB,11,16,0,0,0,DraftKings,4800
143,Kurt Benkert,GB,QB,6,CHI,8,4,0,0,0,DraftKings,4000
143,Patrick Taylor,GB,RB,6,CHI,8,11,0,0,0,DraftKings,4000
143,Ryan Nall,CHI,RB,6,GB,11,16,2.8,0.7,0,DraftKings,4000
143,Tarik Cohen,CHI,RB,6,GB,11,16,0,0,0,DraftKings,4000
143,Juwann Winfree,GB,WR,6,CHI,8,24,0,0,0,DraftKings,3000
143,Chris Blair,GB,WR,6,CHI,8,24,0,0,0,DraftKings,3000
143,Breshad Perriman,CHI,WR,6,GB,11,11,0,0,0,DraftKings,3000
143,Dazz Newsome,CHI,WR,6,GB,11,11,0,0,0,DraftKings,3000
143,Nsimba Webster,CHI,WR,6,GB,11,11,0,0,0,DraftKings,3000
