Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsDraftKings,FantasyPointsPerDollarRatioDraftKings,ProjectedOwnershipPercentage,Operator,OperatorSalary
56,Philadelphia Eagles,PHI,DST,7,LV,null,null,5.9,2.57,4,DraftKings,2300
56,Green Bay Packers,GB,DST,7,WAS,null,null,8.4,2.55,4,DraftKings,3300
73,Antonio Gibson,WAS,RB,7,GB,8,17,12.12,2.05,3,DraftKings,5900
73,T.J. Hockenson,DET,TE,7,LAR,10,16,12.07,2.37,3,DraftKings,5100
73,Kyle Pitts,ATL,TE,7,MIA,31,19,12.7,2.15,3,DraftKings,5900
73,A.J. Green,ARI,WR,7,HOU,24,5,11.19,2.19,3,DraftKings,5100
73,Julio Jones,TEN,WR,7,KC,30,17,11.94,1.96,3,DraftKings,6100
73,Mike Davis,ATL,RB,7,MIA,31,28,12.58,2.42,3,DraftKings,5200
73,Damien Harris,NE,RB,7,NYJ,19,31,12.6,2.21,3,DraftKings,5700
73,Myles Gaskin,MIA,RB,7,ATL,23,21,10.55,1.99,3,DraftKings,5300
73,Dante Pettis,NYG,WR,7,CAR,6,12,6.56,2.19,3,DraftKings,3000
73,Van Jefferson,LAR,WR,7,DET,26,9,8.75,2.5,3,DraftKings,3500
73,Michael Carter,NYJ,RB,7,NE,7,11,10.38,2.16,3,DraftKings,4800
73,Robby Anderson,CAR,WR,7,NYG,29,22,10.98,2.29,3,DraftKings,4800
73,Amon-Ra St. Brown,DET,WR,7,LAR,10,13,10.36,2.53,3,DraftKings,4100
73,Carolina Panthers,CAR,DST,7,NYG,null,null,8.9,2.54,3,DraftKings,3500
73,Evan Engram,NYG,TE,7,CAR,6,17,8.29,2.3,3,DraftKings,3600
73,Devonta Freeman,BAL,RB,7,CIN,4,10,9.48,2.15,3,DraftKings,4400
73,Atlanta Falcons,ATL,DST,7,MIA,null,null,6.4,2.37,3,DraftKings,2700
90,Daniel Jones,NYG,QB,7,CAR,6,19,17.68,3.27,2,DraftKings,5400
90,Tyler Higbee,LAR,TE,7,DET,26,13,10.78,2.4,2,DraftKings,4500
90,Quez Watkins,PHI,WR,7,LV,13,4,8.36,2.14,2,DraftKings,3900
90,AJ Dillon,GB,RB,7,WAS,32,24,8.61,1.87,2,DraftKings,4600
90,Jalen Reagor,PHI,WR,7,LV,13,4,7.5,1.97,2,DraftKings,3800
90,Nico Collins,HOU,WR,7,ARI,2,27,6.83,2.13,2,DraftKings,3200
90,Allen Lazard,GB,WR,7,WAS,32,31,7.75,1.85,2,DraftKings,4200
90,Robert Tonyan,GB,TE,7,WAS,32,15,7.23,2.07,2,DraftKings,3500
90,Washington Commanders,WAS,DST,7,GB,null,null,4.5,2.05,2,DraftKings,2200
90,Miami Dolphins,MIA,DST,7,ATL,null,null,6.7,2.09,2,DraftKings,3200
100,Sam Darnold,CAR,QB,7,NYG,29,26,17.84,3.02,1,DraftKings,5900
100,Joe Burrow,CIN,QB,7,BAL,12,13,18.23,2.94,1,DraftKings,6200
100,Taylor Heinicke,WAS,QB,7,GB,8,15,16.64,3.2,1,DraftKings,5200
100,Jared Goff,DET,QB,7,LAR,10,11,14.47,2.89,1,DraftKings,5000
100,Corey Davis,NYJ,WR,7,NE,7,15,11.56,2.22,1,DraftKings,5200
100,Mac Jones,NE,QB,7,NYJ,19,7,16.4,3.09,1,DraftKings,5300
100,Jamison Crowder,NYJ,WR,7,NE,7,15,10.51,2.14,1,DraftKings,4900
100,Hunter Henry,NE,TE,7,NYJ,19,23,10.28,2.51,1,DraftKings,4100
100,Jamaal Williams,DET,RB,7,LAR,10,15,7.54,1.64,1,DraftKings,4600
100,Kendrick Bourne,NE,WR,7,NYJ,19,3,7.11,1.62,1,DraftKings,4400
100,Kalif Raymond,DET,WR,7,LAR,10,13,8.51,1.81,1,DraftKings,4700
100,Kenyan Drake,LV,RB,7,PHI,16,26,7.66,1.56,1,DraftKings,4900
100,Kenneth Gainwell,PHI,RB,7,LV,13,22,6.97,1.66,1,DraftKings,4200
100,Zach Ertz,ARI,TE,7,HOU,24,32,8.74,2.24,1,DraftKings,3900
100,Giovani Bernard,TB,RB,7,CHI,9,14,5.13,1.25,1,DraftKings,4100
100,Justin Fields,CHI,QB,7,TB,20,27,14.65,2.76,1,DraftKings,5300
100,Chicago Bears,CHI,DST,7,TB,null,null,4.6,1.64,1,DraftKings,2800
100,Nelson Agholor,NE,WR,7,NYJ,19,3,8.95,2.42,1,DraftKings,3700
100,Bryan Edwards,LV,WR,7,PHI,16,7,8.26,2.01,1,DraftKings,4100
100,David Johnson,HOU,RB,7,ARI,2,5,5.98,1.39,1,DraftKings,4300
100,Mark Ingram II,HOU,RB,7,ARI,2,5,7.29,1.66,1,DraftKings,4400
100,Randall Cobb,GB,WR,7,WAS,32,31,7.01,1.75,1,DraftKings,4000
100,DeSean Jackson,LAR,WR,7,DET,26,9,6,1.76,1,DraftKings,3400
100,Jonnu Smith,NE,TE,7,NYJ,19,23,7.13,2.55,1,DraftKings,2800
100,Cincinnati Bengals,CIN,DST,7,BAL,null,null,6,2.14,1,DraftKings,2800
100,Sony Michel,LAR,RB,7,DET,26,32,6.96,1.66,1,DraftKings,4200
100,Khalil Herbert,CHI,RB,7,TB,20,2,8.5,1.63,1,DraftKings,5200
100,Le'Veon Bell,BAL,RB,7,CIN,4,10,5.66,1.26,1,DraftKings,4500
100,O.J. Howard,TB,TE,7,CHI,9,5,7.85,2.31,1,DraftKings,3400
100,Ronald Jones II,TB,RB,7,CHI,9,14,4.6,1.1,1,DraftKings,4200
100,Russell Gage,ATL,WR,7,MIA,31,30,9.05,2.26,1,DraftKings,4000
100,Cameron Brate,TB,TE,7,CHI,9,5,6.56,1.99,1,DraftKings,3300
100,Elijah Moore,NYJ,WR,7,NE,7,15,6.81,1.89,1,DraftKings,3600
100,Kansas City Chiefs,KC,DST,7,TEN,null,null,6,2.31,1,DraftKings,2600
100,Houston Texans,HOU,DST,7,ARI,null,null,4.1,2.05,1,DraftKings,2000
100,Dyami Brown,WAS,WR,7,GB,8,8,6.57,1.82,1,DraftKings,3600
100,Jerick McKinnon,KC,RB,7,TEN,25,12,5.08,1.24,1,DraftKings,4100
137,Antonio Brown,TB,WR,7,CHI,9,21,0,0,0,DraftKings,6300
137,Tyrod Taylor,HOU,QB,7,ARI,2,5,0,0,0,DraftKings,4900
137,Rob Gronkowski,TB,TE,7,CHI,9,5,0,0,0,DraftKings,4800
137,Christian McCaffrey,CAR,RB,7,NYG,29,27,0,0,0,DraftKings,8500
137,David Montgomery,CHI,RB,7,TB,20,2,0,0,0,DraftKings,5100
137,Sterling Shepard,NYG,WR,7,CAR,6,12,0,0,0,DraftKings,5600
137,Saquon Barkley,NYG,RB,7,CAR,6,1,0,0,0,DraftKings,6700
137,Clyde Edwards-Helaire,KC,RB,7,TEN,25,12,0,0,0,DraftKings,5400
137,DeVante Parker,MIA,WR,7,ATL,23,23,0,0,0,DraftKings,5000
137,Zach Wilson,NYJ,QB,7,NE,7,14,13.83,2.71,0,DraftKings,5100
137,Davis Mills,HOU,QB,7,ARI,2,5,11.77,2.4,0,DraftKings,4900
137,James White,NE,RB,7,NYJ,19,31,0,0,0,DraftKings,4000
137,Jacoby Brissett,MIA,QB,7,ATL,23,29,0.57,0.12,0,DraftKings,4600
137,Chris Moore,HOU,WR,7,ARI,2,27,5.29,1.47,0,DraftKings,3600
137,Mike Glennon,NYG,QB,7,CAR,6,19,0.76,0.16,0,DraftKings,4700
137,Quintez Cephus,DET,WR,7,LAR,10,13,0,0,0,DraftKings,4200
137,Kadarius Toney,NYG,WR,7,CAR,6,12,0,0,0,DraftKings,5200
137,Peyton Barber,LV,RB,7,PHI,16,26,0,0,0,DraftKings,4000
137,Kenny Golladay,NYG,WR,7,CAR,6,12,0,0,0,DraftKings,5700
137,Sammy Watkins,BAL,WR,7,CIN,4,10,0,0,0,DraftKings,4500
137,Ty'Son Williams,BAL,RB,7,CIN,4,10,4.5,1.07,0,DraftKings,4200
137,Logan Thomas,WAS,TE,7,GB,8,18,0,0,0,DraftKings,3800
137,Jeremy McNichols,TEN,RB,7,KC,30,19,4.57,0.95,0,DraftKings,4800
137,Latavius Murray,BAL,RB,7,CIN,4,10,0,0,0,DraftKings,5800
137,Damien Williams,CHI,RB,7,TB,20,2,7.07,1.29,0,DraftKings,5500
137,Maxx Williams,ARI,TE,7,HOU,24,32,0,0,0,DraftKings,2900
137,Danny Amendola,HOU,WR,7,ARI,2,27,4.37,1.46,0,DraftKings,3000
137,Marcus Johnson,TEN,WR,7,KC,30,17,3.21,1.07,0,DraftKings,3000
137,C.J. Uzomah,CIN,TE,7,BAL,12,28,6.18,2.06,0,DraftKings,3000
137,Chester Rogers,TEN,WR,7,KC,30,17,0,0,0,DraftKings,3400
137,Byron Pringle,KC,WR,7,TEN,25,32,5.26,1.59,0,DraftKings,3300
137,Braxton Berrios,NYJ,WR,7,NE,7,15,2.89,0.96,0,DraftKings,3000
137,Marquez Valdes-Scantling,GB,WR,7,WAS,32,31,3.4,0.87,0,DraftKings,3900
137,John Ross,NYG,WR,7,CAR,6,12,4.78,1.54,0,DraftKings,3100
137,Rhamondre Stevenson,NE,RB,7,NYJ,19,31,0,0,0,DraftKings,4700
137,Devin Duvernay,BAL,WR,7,CIN,4,10,5.2,1.44,0,DraftKings,3600
137,Nick Westbrook-Ikhine,TEN,WR,7,KC,30,17,6.18,1.87,0,DraftKings,3300
137,Keelan Cole,NYJ,WR,7,NE,7,15,4.51,1.5,0,DraftKings,3000
137,Demarcus Robinson,KC,WR,7,TEN,25,32,5.46,1.61,0,DraftKings,3400
137,Hayden Hurst,ATL,TE,7,MIA,31,19,6.32,2.34,0,DraftKings,2700
137,Andy Dalton,CHI,QB,7,TB,20,27,0.76,0.15,0,DraftKings,5000
137,Anthony Firkser,TEN,TE,7,KC,30,29,6.3,2.03,0,DraftKings,3100
137,Preston Williams,MIA,WR,7,ATL,23,23,5.84,1.88,0,DraftKings,3100
137,Samaje Perine,CIN,RB,7,BAL,12,20,2.8,0.6,0,DraftKings,4700
137,Ty Johnson,NYJ,RB,7,NE,7,11,5.24,1.22,0,DraftKings,4300
137,Adam Humphries,WAS,WR,7,GB,8,8,5.68,1.83,0,DraftKings,3100
137,Brandon Zylstra,CAR,WR,7,NYG,29,22,0,0,0,DraftKings,3000
137,Phillip Lindsay,HOU,RB,7,ARI,2,5,3.63,0.86,0,DraftKings,4200
137,Josh Reynolds,TEN,WR,7,KC,30,17,3.42,1.14,0,DraftKings,3000
137,Olamide Zaccheaus,ATL,WR,7,MIA,31,30,4.9,1.32,0,DraftKings,3700
137,MyCole Pruitt,TEN,TE,7,KC,30,29,3.2,1.28,0,DraftKings,2500
137,Chris Evans,CIN,RB,7,BAL,12,20,3.65,0.91,0,DraftKings,4000
137,Terrace Marshall Jr.,CAR,WR,7,NYG,29,22,0,0,0,DraftKings,3200
137,William Fuller V,MIA,WR,7,ATL,23,23,0,0,0,DraftKings,4200
137,Chris Conley,HOU,WR,7,ARI,2,27,3.49,1.06,0,DraftKings,3300
137,Brandon Bolden,NE,RB,7,NYJ,19,31,5.05,1.26,0,DraftKings,4000
137,Tennessee Titans,TEN,DST,7,KC,null,null,4.6,2.19,0,DraftKings,2100
137,Shi Smith,CAR,WR,7,NYG,29,22,4.14,1.38,0,DraftKings,3000
137,Brandon Allen,CIN,QB,7,BAL,12,13,0.8,0.18,0,DraftKings,4400
137,Jordan Akins,HOU,TE,7,ARI,2,1,4.14,1.59,0,DraftKings,2600
137,Ian Thomas,CAR,TE,7,NYG,29,21,4.02,1.39,0,DraftKings,2900
137,Tommy Tremble,CAR,TE,7,NYG,29,21,4.78,1.77,0,DraftKings,2700
137,Cameron Batson,TEN,WR,7,KC,30,17,0.35,0.12,0,DraftKings,3000
137,Jesper Horsted,CHI,TE,7,TB,20,24,0.59,0.24,0,DraftKings,2500
137,Collin Johnson,NYG,WR,7,CAR,6,12,4.54,1.51,0,DraftKings,3000
137,Jody Fortson,KC,WR,7,TEN,25,32,0,0,0,DraftKings,2500
137,DeAndre Carter,WAS,WR,7,GB,8,8,3.28,1.09,0,DraftKings,3000
137,Lee Smith,ATL,TE,7,MIA,31,19,1.18,0.47,0,DraftKings,2500
137,Denzel Mims,NYJ,WR,7,NE,7,15,1.87,0.62,0,DraftKings,3000
137,Curtis Samuel,WAS,WR,7,GB,8,8,0,0,0,DraftKings,4000
137,Malcolm Brown,MIA,RB,7,ATL,23,21,4.64,1.16,0,DraftKings,4000
137,Tyrell Williams,DET,WR,7,LAR,10,13,0,0,0,DraftKings,3800
137,Durham Smythe,MIA,TE,7,ATL,23,14,3.44,1.38,0,DraftKings,2500
137,James Proche II,BAL,WR,7,CIN,4,10,3.24,1.08,0,DraftKings,3000
137,Detroit Lions,DET,DST,7,LAR,null,null,3.7,1.76,0,DraftKings,2100
137,Pharaoh Brown,HOU,TE,7,ARI,2,1,3.25,1.25,0,DraftKings,2600
137,Tajaé Sharpe,ATL,WR,7,MIA,31,30,1.68,0.49,0,DraftKings,3400
137,Salvon Ahmed,MIA,RB,7,ATL,23,21,5.05,1.26,0,DraftKings,4000
137,Marcus Mariota,LV,QB,7,PHI,16,12,0.6,0.15,0,DraftKings,4000
137,Kyle Rudolph,NYG,TE,7,CAR,6,17,4.12,1.65,0,DraftKings,2500
137,Zay Jones,LV,WR,7,PHI,16,7,2.15,0.72,0,DraftKings,3000
137,Tevin Coleman,NYJ,RB,7,NE,7,11,0,0,0,DraftKings,4000
137,Greg Ward,PHI,WR,7,LV,13,4,1.75,0.58,0,DraftKings,3000
137,Tyler Kroft,NYJ,TE,7,NE,7,9,0,0,0,DraftKings,2500
137,Ryan Griffin,NYJ,TE,7,NE,7,9,3.54,1.42,0,DraftKings,2500
137,Foster Moreau,LV,TE,7,PHI,16,22,4.42,1.77,0,DraftKings,2500
137,Marquise Goodwin,CHI,WR,7,TB,20,25,4.08,1.36,0,DraftKings,3000
137,KhaDarel Hodge,DET,WR,7,LAR,10,13,5.05,1.68,0,DraftKings,3000
137,Jeff Smith,NYJ,WR,7,NE,7,15,0,0,0,DraftKings,3000
137,Marcedes Lewis,GB,TE,7,WAS,32,15,2.58,1.03,0,DraftKings,2500
137,Albert Wilson,MIA,WR,7,ATL,23,23,3.95,1.32,0,DraftKings,3000
137,Trinity Benson,DET,WR,7,LAR,10,13,0,0,0,DraftKings,3000
137,Auden Tate,CIN,WR,7,BAL,12,6,1.39,0.46,0,DraftKings,3000
137,Alec Ingold,LV,RB,7,PHI,16,26,1.38,0.34,0,DraftKings,4000
137,Tommy Hudson,TEN,TE,7,KC,30,29,0.09,0.04,0,DraftKings,2500
137,Mack Hollins,MIA,WR,7,ATL,23,23,4.01,1.34,0,DraftKings,3000
137,Elijhaa Penny,NYG,RB,7,CAR,6,1,2.39,0.6,0,DraftKings,4000
137,Geoff Swaim,TEN,TE,7,KC,30,29,2.67,1.07,0,DraftKings,2500
137,C.J. Board,NYG,WR,7,CAR,6,12,0,0,0,DraftKings,3000
137,Wayne Gallman,ATL,RB,7,MIA,31,28,1.44,0.36,0,DraftKings,4000
137,Blake Bell,KC,TE,7,TEN,25,3,1.38,0.55,0,DraftKings,2500
137,Cam Sims,WAS,WR,7,GB,8,8,0,0,0,DraftKings,3000
137,Antony Auclair,HOU,TE,7,ARI,2,1,0.63,0.25,0,DraftKings,2500
137,Mike Thomas,CIN,WR,7,BAL,12,6,0,0,0,DraftKings,3000
137,Jalen Richard,LV,RB,7,PHI,16,26,1.78,0.44,0,DraftKings,4000
137,N'Keal Harry,NE,WR,7,NYJ,19,3,3.11,1.04,0,DraftKings,3000
137,Keith Smith,ATL,RB,7,MIA,31,28,1.58,0.4,0,DraftKings,4000
137,Trayveon Williams,CIN,RB,7,BAL,12,20,0.52,0.13,0,DraftKings,4000
137,Josh Oliver,BAL,TE,7,CIN,4,7,1.29,0.52,0,DraftKings,2500
137,Tom Kennedy,DET,WR,7,LAR,10,13,1.1,0.37,0,DraftKings,3000
137,Royce Freeman,CAR,RB,7,NYG,29,27,3.45,0.86,0,DraftKings,4000
137,Kaden Smith,NYG,TE,7,CAR,6,17,1.31,0.52,0,DraftKings,2500
137,Josh Gordon,KC,WR,7,TEN,25,32,2.13,0.67,0,DraftKings,3200
137,Darren Fells,DET,TE,7,LAR,10,16,1.07,0.43,0,DraftKings,2500
137,Jaelon Darden,TB,WR,7,CHI,9,21,2.4,0.8,0,DraftKings,3000
137,Scotty Miller,TB,WR,7,CHI,9,21,1.12,0.37,0,DraftKings,3000
137,Alex Erickson,CAR,WR,7,NYG,29,22,3.27,1.09,0,DraftKings,3000
137,Jaret Patterson,WAS,RB,7,GB,8,17,2.52,0.63,0,DraftKings,4000
137,Christian Blake,ATL,WR,7,MIA,31,30,1.3,0.43,0,DraftKings,3000
137,Tyler Huntley,BAL,QB,7,CIN,4,6,0.5,0.12,0,DraftKings,4000
137,Willie Snead IV,LV,WR,7,PHI,16,7,1.5,0.5,0,DraftKings,3000
137,J.J. Taylor,NE,RB,7,NYJ,19,31,0.87,0.22,0,DraftKings,4000
137,Amari Rodgers,GB,WR,7,WAS,32,31,1.17,0.39,0,DraftKings,3000
137,Adam Shaheen,MIA,TE,7,ATL,23,14,0.93,0.37,0,DraftKings,2500
137,Patrick Ricard,BAL,RB,7,CIN,4,10,1.23,0.31,0,DraftKings,4000
137,Trenton Irwin,CIN,WR,7,BAL,12,6,0.62,0.21,0,DraftKings,3000
137,Damiere Byrd,CHI,WR,7,TB,20,25,2.08,0.69,0,DraftKings,3000
137,Miles Boykin,BAL,WR,7,CIN,4,10,1.25,0.42,0,DraftKings,3000
137,Derek Carrier,LV,TE,7,PHI,16,22,0.14,0.06,0,DraftKings,2500
137,Ryan Fitzpatrick,WAS,QB,7,GB,8,15,0,0,0,DraftKings,4400
137,Jordan Love,GB,QB,7,WAS,32,32,0.38,0.09,0,DraftKings,4200
137,Malik Taylor,GB,WR,7,WAS,32,31,0.18,0.06,0,DraftKings,3000
137,Isaiah Ford,MIA,WR,7,ATL,23,23,1.02,0.34,0,DraftKings,3000
137,Rex Burkhead,HOU,RB,7,ARI,2,5,1.17,0.29,0,DraftKings,4000
137,Blaine Gabbert,TB,QB,7,CHI,9,9,0.38,0.09,0,DraftKings,4100
137,Kylin Hill,GB,RB,7,WAS,32,24,0.8,0.2,0,DraftKings,4000
137,Josiah Deguara,GB,TE,7,WAS,32,15,1.04,0.42,0,DraftKings,2500
137,Cethan Carter,MIA,TE,7,ATL,23,14,0.78,0.31,0,DraftKings,2500
137,Michael Burton,KC,RB,7,TEN,25,12,0,0,0,DraftKings,4000
137,Drew Sample,CIN,TE,7,BAL,12,28,1.1,0.44,0,DraftKings,2500
137,Jimmy Graham,CHI,TE,7,TB,20,24,0,0,0,DraftKings,2500
137,Boston Scott,PHI,RB,7,LV,13,22,1.39,0.35,0,DraftKings,4000
137,Gary Brightwell,NYG,RB,7,CAR,6,1,1.04,0.26,0,DraftKings,4000
137,Noah Gray,KC,TE,7,TEN,25,3,1.56,0.62,0,DraftKings,2500
137,Dax Milne,WAS,WR,7,GB,8,8,1.47,0.49,0,DraftKings,3000
137,Equanimeous St. Brown,GB,WR,7,WAS,32,31,0.98,0.33,0,DraftKings,3000
137,John Bates,WAS,TE,7,GB,8,18,1.18,0.47,0,DraftKings,2500
137,Johnny Mundt,LAR,TE,7,DET,26,13,0,0,0,DraftKings,2500
137,Jonathan Ward,ARI,RB,7,HOU,24,25,0.75,0.19,0,DraftKings,4000
137,Feleipe Franks,ATL,QB,7,MIA,31,24,0,0,0,DraftKings,4000
137,Jason Cabinda,DET,RB,7,LAR,10,15,0,0,0,DraftKings,4000
137,Nathan Peterman,LV,QB,7,PHI,16,12,0,0,0,DraftKings,4000
137,Jake Funk,LAR,RB,7,DET,26,32,0,0,0,DraftKings,4000
137,Chris Streveler,ARI,QB,7,HOU,24,20,0,0,0,DraftKings,4000
137,Jeff Driskel,HOU,QB,7,ARI,2,5,0.44,0.11,0,DraftKings,4000
137,Deshaun Watson,HOU,QB,7,ARI,2,5,0,0,0,DraftKings,4000
137,Eno Benjamin,ARI,RB,7,HOU,24,25,1.45,0.36,0,DraftKings,4000
137,Tavien Feaster,ARI,RB,7,HOU,24,25,0,0,0,DraftKings,4000
137,Scottie Phillips,HOU,RB,7,ARI,2,5,0,0,0,DraftKings,4000
137,Antoine Wesley,ARI,WR,7,HOU,24,5,0.08,0.03,0,DraftKings,3000
137,Andy Isabella,ARI,WR,7,HOU,24,5,0,0,0,DraftKings,3000
137,Greg Dortch,ARI,WR,7,HOU,24,5,0,0,0,DraftKings,3000
137,Andre Baccellia,ARI,WR,7,HOU,24,5,0,0,0,DraftKings,3000
137,Davion Davis,HOU,WR,7,ARI,2,27,0,0,0,DraftKings,3000
137,Damon Hazelton,HOU,WR,7,ARI,2,27,0,0,0,DraftKings,3000
137,Jordan Veasy,HOU,WR,7,ARI,2,27,0,0,0,DraftKings,3000
137,Jalen Camp,HOU,WR,7,ARI,2,27,0,0,0,DraftKings,3000
