Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsDraftKings,FantasyPointsPerDollarRatioDraftKings,ProjectedOwnershipPercentage,Operator,OperatorSalary
44,Tyler Lockett,SEA,WR,11,ARI,4,13,15.05,2.51,11.29,DraftKings,6000
44,Brandin Cooks,HOU,WR,11,TEN,25,32,14.5,2.42,12.41,DraftKings,6000
44,Mark Andrews,BAL,TE,11,CHI,26,6,14.07,2.34,5.74,DraftKings,6000
44,Josh Jacobs,LV,RB,11,CIN,14,23,13.97,2.33,2.33,DraftKings,6000
48,Derek Carr,LV,QB,11,CIN,14,17,19.17,3.25,9.19,DraftKings,5900
48,DJ Moore,CAR,WR,11,WAS,31,31,14.96,2.54,7.9,DraftKings,5900
48,Antonio Gibson,WAS,RB,11,CAR,3,4,13.35,2.26,1.16,DraftKings,5900
51,Michael Carter,NYJ,RB,11,MIA,28,15,14.17,2.44,9.34,DraftKings,5800
51,Hunter Renfrow,LV,WR,11,CIN,14,12,14.03,2.42,18.06,DraftKings,5800
51,Elijah Mitchell,SF,RB,11,JAX,17,19,0,0,0,DraftKings,5800
54,Justin Fields,CHI,QB,11,BAL,23,23,17.8,3.12,2.29,DraftKings,5700
54,Myles Gaskin,MIA,RB,11,NYJ,32,32,13.47,2.36,12.85,DraftKings,5700
54,Christian Kirk,ARI,WR,11,SEA,20,9,13.21,2.32,6.77,DraftKings,5700
54,T.J. Hockenson,DET,TE,11,CLE,16,18,10.86,1.91,2.29,DraftKings,5700
58,Jimmy Garoppolo,SF,QB,11,JAX,17,16,17.99,3.21,2.29,DraftKings,5600
58,Jaylen Waddle,MIA,WR,11,NYJ,32,22,14.77,2.64,12.41,DraftKings,5600
58,D'Ernest Johnson,CLE,RB,11,DET,29,31,7.7,1.38,1.16,DraftKings,5600
58,Chris Carson,SEA,RB,11,ARI,4,7,0,0,0,DraftKings,5600
62,Tua Tagovailoa,MIA,QB,11,NYJ,32,22,18.66,3.39,8.04,DraftKings,5500
62,Carson Wentz,IND,QB,11,BUF,1,1,16.46,2.99,1.14,DraftKings,5500
62,David Montgomery,CHI,RB,11,BAL,23,21,14.28,2.6,12.85,DraftKings,5500
62,Julio Jones,TEN,WR,11,HOU,30,21,0,0,0,DraftKings,5500
66,Baker Mayfield,CLE,QB,11,DET,29,18,16.83,3.12,1.14,DraftKings,5400
66,Mark Ingram II,NO,RB,11,PHI,13,24,15.68,2.9,25.7,DraftKings,5400
66,Tee Higgins,CIN,WR,11,LV,22,6,14.51,2.69,21.45,DraftKings,5400
66,Darrel Williams,KC,RB,11,DAL,10,5,10.83,2.01,2.33,DraftKings,5400
66,Trey Lance,SF,QB,11,JAX,17,16,1.66,0.31,0,DraftKings,5400
71,Taylor Heinicke,WAS,QB,11,CAR,3,3,16.94,3.2,0,DraftKings,5300
71,Trevor Siemian,NO,QB,11,PHI,13,12,14.48,2.73,0,DraftKings,5300
71,Emmanuel Sanders,BUF,WR,11,IND,19,29,11.49,2.17,4.51,DraftKings,5300
71,Latavius Murray,BAL,RB,11,CHI,26,18,6.8,1.28,0,DraftKings,5300
71,Chuba Hubbard,CAR,RB,11,WAS,31,17,4.11,0.78,0,DraftKings,5300
71,Jeremy McNichols,TEN,RB,11,HOU,30,27,0,0,0,DraftKings,5300
77,Trevor Lawrence,JAX,QB,11,SF,11,26,15.67,3.01,0,DraftKings,5200
77,Darnell Mooney,CHI,WR,11,BAL,23,14,13.22,2.54,3.38,DraftKings,5200
77,Mike Gesicki,MIA,TE,11,NYJ,32,23,12.54,2.41,6.89,DraftKings,5200
77,Marvin Jones Jr.,JAX,WR,11,SF,11,10,10.58,2.03,1.12,DraftKings,5200
77,Clyde Edwards-Helaire,KC,RB,11,DAL,10,5,9.43,1.81,3.5,DraftKings,5200
77,Kenyan Drake,LV,RB,11,CIN,14,23,9.03,1.74,1.16,DraftKings,5200
77,Case Keenum,CLE,QB,11,DET,29,18,1.15,0.22,0,DraftKings,5200
77,Kareem Hunt,CLE,RB,11,DET,29,31,0,0,0,DraftKings,5200
85,Cam Newton,CAR,QB,11,WAS,31,32,18.27,3.58,6.89,DraftKings,5100
85,Jeff Wilson Jr.,SF,RB,11,JAX,17,19,14.22,2.79,29.2,DraftKings,5100
85,Jarvis Landry,CLE,WR,11,DET,29,17,13.63,2.67,9.03,DraftKings,5100
85,Devonta Freeman,BAL,RB,11,CHI,26,18,9.72,1.91,0,DraftKings,5100
85,Marquez Callaway,NO,WR,11,PHI,13,4,9.49,1.86,0,DraftKings,5100
85,Jared Goff,DET,QB,11,CLE,16,29,0,0,0,DraftKings,5100
85,Zach Wilson,NYJ,QB,11,MIA,28,25,0,0,0,DraftKings,5100
92,Tyrod Taylor,HOU,QB,11,TEN,25,28,15.31,3.06,0,DraftKings,5000
92,Brandon Aiyuk,SF,WR,11,JAX,17,16,11.95,2.39,4.51,DraftKings,5000
92,Corey Davis,NYJ,WR,11,MIA,28,27,11.69,2.34,6.77,DraftKings,5000
92,Alex Collins,SEA,RB,11,ARI,4,7,10.5,2.1,3.5,DraftKings,5000
92,Zack Moss,BUF,RB,11,IND,19,3,9.72,1.94,2.33,DraftKings,5000
92,J.D. McKissic,WAS,RB,11,CAR,3,4,9.68,1.94,0,DraftKings,5000
92,Miles Sanders,PHI,RB,11,NO,7,2,9.46,1.89,2.33,DraftKings,5000
92,Kalif Raymond,DET,WR,11,CLE,16,25,8.33,1.67,0,DraftKings,5000
92,Mike White,NYJ,QB,11,MIA,28,25,1.06,0.21,0,DraftKings,5000
92,Jacoby Brissett,MIA,QB,11,NYJ,32,22,0.77,0.15,0,DraftKings,5000
92,Marcus Mariota,LV,QB,11,CIN,14,17,0.52,0.1,0,DraftKings,5000
103,Colt McCoy,ARI,QB,11,SEA,20,11,13.44,2.74,1.14,DraftKings,4900
103,D'Onta Foreman,TEN,RB,11,HOU,30,27,11.28,2.3,8.17,DraftKings,4900
103,Elijah Moore,NYJ,WR,11,MIA,28,27,9.54,1.95,1.12,DraftKings,4900
103,Boston Scott,PHI,RB,11,NO,7,2,3.76,0.77,0,DraftKings,4900
103,Taysom Hill,NO,QB,11,PHI,13,12,3.71,0.76,0,DraftKings,4900
103,P.J. Walker,CAR,QB,11,WAS,31,32,2.02,0.41,0,DraftKings,4900
103,Davis Mills,HOU,QB,11,TEN,25,28,0.32,0.07,0,DraftKings,4900
103,Chase Edmonds,ARI,RB,11,SEA,20,30,0,0,0,DraftKings,4900
103,Allen Robinson II,CHI,WR,11,BAL,23,14,0,0,0,DraftKings,4900
112,Cole Beasley,BUF,WR,11,IND,19,29,12.06,2.51,11.29,DraftKings,4800
112,Tyler Boyd,CIN,WR,11,LV,22,6,10.93,2.28,6.77,DraftKings,4800
112,Zach Ertz,ARI,TE,11,SEA,20,15,10.39,2.16,2.29,DraftKings,4800
112,Adrian Peterson,TEN,RB,11,HOU,30,27,8.24,1.72,1.16,DraftKings,4800
112,Jordan Howard,PHI,RB,11,NO,7,2,4.7,0.98,0,DraftKings,4800
112,Khalil Herbert,CHI,RB,11,BAL,23,21,4.3,0.9,0,DraftKings,4800
112,Jordan Love,GB,QB,11,MIN,21,14,0.26,0.05,0,DraftKings,4800
112,Andy Dalton,CHI,QB,11,BAL,23,23,0.25,0.05,0,DraftKings,4800
112,Sam Darnold,CAR,QB,11,WAS,31,32,0,0,0,DraftKings,4800
121,Jamison Crowder,NYJ,WR,11,MIA,28,27,10.68,2.27,1.12,DraftKings,4700
121,Tony Pollard,DAL,RB,11,KC,24,12,9.42,2,1.16,DraftKings,4700
121,Jamal Agnew,JAX,WR,11,SF,11,10,9.05,1.93,0,DraftKings,4700
121,Alexander Mattison,MIN,RB,11,GB,5,11,5.53,1.18,0,DraftKings,4700
121,Geno Smith,SEA,QB,11,ARI,4,4,0.43,0.09,0,DraftKings,4700
121,Kenneth Gainwell,PHI,RB,11,NO,7,2,0,0,0,DraftKings,4700
127,Joe Flacco,NYJ,QB,11,MIA,28,25,13.89,3.02,0,DraftKings,4600
127,Dalton Schultz,DAL,TE,11,KC,24,26,11.62,2.53,3.44,DraftKings,4600
127,A.J. Green,ARI,WR,11,SEA,20,9,10.75,2.34,1.12,DraftKings,4600
127,Robby Anderson,CAR,WR,11,WAS,31,31,9.69,2.11,1.12,DraftKings,4600
127,Devin Singletary,BUF,RB,11,IND,19,3,8.71,1.89,2.33,DraftKings,4600
127,Ty Johnson,NYJ,RB,11,MIA,28,15,7.36,1.6,0,DraftKings,4600
127,Josh Johnson,NYJ,QB,11,MIA,28,25,0,0,0,DraftKings,4600
127,Jake Luton,MIA,QB,11,NYJ,32,22,0,0,0,DraftKings,4600
127,Will Grier,DAL,QB,11,KC,24,31,0,0,0,DraftKings,4600
136,Rashod Bateman,BAL,WR,11,CHI,26,30,12.37,2.75,3.38,DraftKings,4500
136,Samaje Perine,CIN,RB,11,LV,22,25,5.29,1.18,1.16,DraftKings,4500
136,Travis Homer,SEA,RB,11,ARI,4,7,4.06,0.9,0,DraftKings,4500
136,Trey Sermon,SF,RB,11,JAX,17,19,3.47,0.77,0,DraftKings,4500
136,Donovan Peoples-Jones,CLE,WR,11,DET,29,17,0,0,0,DraftKings,4500
141,Dallas Goedert,PHI,TE,11,NO,7,5,10.59,2.41,8.04,DraftKings,4400
141,Randall Cobb,GB,WR,11,MIN,21,26,9.37,2.13,1.12,DraftKings,4400
141,Tre'Quan Smith,NO,WR,11,PHI,13,4,9.08,2.06,0,DraftKings,4400
141,David Johnson,HOU,RB,11,TEN,25,8,7.74,1.76,1.16,DraftKings,4400
141,Jamaal Williams,DET,RB,11,CLE,16,16,6.84,1.55,0,DraftKings,4400
141,Carlos Hyde,JAX,RB,11,SF,11,20,4.07,0.92,0,DraftKings,4400
141,Matt Breida,BUF,RB,11,IND,19,3,3.68,0.84,0,DraftKings,4400
141,Damien Williams,CHI,RB,11,BAL,23,21,0,0,0,DraftKings,4400
141,Ryan Fitzpatrick,WAS,QB,11,CAR,3,3,0,0,0,DraftKings,4400
150,Amon-Ra St. Brown,DET,WR,11,CLE,16,25,8.67,2.02,0,DraftKings,4300
150,T.Y. Hilton,IND,WR,11,BUF,1,1,8.5,1.98,0,DraftKings,4300
150,Nyheim Hines,IND,RB,11,BUF,1,1,7.52,1.75,1.16,DraftKings,4300
150,Logan Woodside,TEN,QB,11,HOU,30,24,0.18,0.04,0,DraftKings,4300
154,Michael Gallup,DAL,WR,11,KC,24,20,12.89,3.07,18.06,DraftKings,4200
154,Deonte Harris,NO,WR,11,PHI,13,4,9.41,2.24,0,DraftKings,4200
154,Rondale Moore,ARI,WR,11,SEA,20,9,8.82,2.1,1.12,DraftKings,4200
154,Eno Benjamin,ARI,RB,11,SEA,20,30,4.39,1.05,0,DraftKings,4200
154,Rex Burkhead,HOU,RB,11,TEN,25,8,3.92,0.93,0,DraftKings,4200
154,Peyton Barber,LV,RB,11,CIN,14,23,1.41,0.34,0,DraftKings,4200
154,Mitchell Trubisky,BUF,QB,11,IND,19,27,0.28,0.07,0,DraftKings,4200
154,Cooper Rush,DAL,QB,11,KC,24,31,0.25,0.06,0,DraftKings,4200
154,Jermar Jefferson,DET,RB,11,CLE,16,16,0,0,0,DraftKings,4200
163,Tyler Huntley,BAL,QB,11,CHI,26,20,11.94,2.91,4.59,DraftKings,4100
163,Dan Arnold,JAX,TE,11,SF,11,9,10.58,2.58,6.89,DraftKings,4100
163,Bryan Edwards,LV,WR,11,CIN,14,12,9.2,2.24,1.12,DraftKings,4100
163,Laviska Shenault Jr.,JAX,WR,11,SF,11,10,9.12,2.22,1.12,DraftKings,4100
163,Phillip Lindsay,HOU,RB,11,TEN,25,8,4.25,1.04,0,DraftKings,4100
163,DeeJay Dallas,SEA,RB,11,ARI,4,7,1.8,0.44,0,DraftKings,4100
163,Kyle Allen,WAS,QB,11,CAR,3,3,0.82,0.2,0,DraftKings,4100
163,Chad Henne,KC,QB,11,DAL,10,13,0.32,0.08,0,DraftKings,4100
163,Sam Ehlinger,IND,QB,11,BUF,1,1,0.23,0.06,0,DraftKings,4100
163,Sean Mannion,MIN,QB,11,GB,5,7,0.09,0.02,0,DraftKings,4100
163,Allen Lazard,GB,WR,11,MIN,21,26,0,0,0,DraftKings,4100
163,Jalen Richard,LV,RB,11,CIN,14,23,0,0,0,DraftKings,4100
175,Tim Boyle,DET,QB,11,CLE,16,29,11.45,2.86,1.14,DraftKings,4000
175,Mecole Hardman,KC,WR,11,DAL,10,23,9.95,2.49,2.25,DraftKings,4000
175,Dawson Knox,BUF,TE,11,IND,19,27,9.56,2.39,1.14,DraftKings,4000
175,Sammy Watkins,BAL,WR,11,CHI,26,30,9.53,2.38,2.25,DraftKings,4000
175,Zach Pascal,IND,WR,11,BUF,1,1,7.28,1.82,0,DraftKings,4000
175,Kyle Juszczyk,SF,RB,11,JAX,17,19,5.25,1.31,0,DraftKings,4000
175,Patrick Taylor,GB,RB,11,MIN,21,22,4.15,1.04,1.16,DraftKings,4000
175,Tony Jones Jr.,NO,RB,11,PHI,13,24,4.06,1.02,0,DraftKings,4000
175,Demetric Felton,CLE,RB,11,DET,29,31,3.13,0.78,0,DraftKings,4000
175,Rashaad Penny,SEA,RB,11,ARI,4,7,3.13,0.78,0,DraftKings,4000
175,Tevin Coleman,NYJ,RB,11,MIA,28,15,3.1,0.78,0,DraftKings,4000
175,Ameer Abdullah,CAR,RB,11,WAS,31,17,3.04,0.76,0,DraftKings,4000
175,Duke Johnson,MIA,RB,11,NYJ,32,32,2.74,0.68,0,DraftKings,4000
175,Patrick Ricard,BAL,RB,11,CHI,26,18,2.14,0.54,0,DraftKings,4000
175,Ty'Son Williams,BAL,RB,11,CHI,26,18,2.11,0.53,0,DraftKings,4000
175,Jerick McKinnon,KC,RB,11,DAL,10,5,2.09,0.52,0,DraftKings,4000
175,Chris Evans,CIN,RB,11,LV,22,25,2.05,0.51,0,DraftKings,4000
175,Dontrell Hilliard,TEN,RB,11,HOU,30,27,1.86,0.46,0,DraftKings,4000
175,C.J. Ham,MIN,RB,11,GB,5,11,1.53,0.38,0,DraftKings,4000
175,Godwin Igwebuike,DET,RB,11,CLE,16,16,1.44,0.36,0,DraftKings,4000
175,Jaret Patterson,WAS,RB,11,CAR,3,4,1.44,0.36,0,DraftKings,4000
175,Tarik Cohen,CHI,RB,11,BAL,23,21,1.3,0.32,0,DraftKings,4000
175,Patrick Laird,MIA,RB,11,NYJ,32,32,1.22,0.3,0,DraftKings,4000
175,Trenton Cannon,SF,RB,11,JAX,17,19,1.17,0.29,0,DraftKings,4000
175,Dwayne Washington,NO,RB,11,PHI,13,24,0.85,0.21,0,DraftKings,4000
175,Corey Clement,DAL,RB,11,KC,24,12,0.83,0.21,0,DraftKings,4000
175,Dare Ogunbowale,JAX,RB,11,SF,11,20,0.78,0.2,0,DraftKings,4000
175,Alex Armah,NO,RB,11,PHI,13,24,0.75,0.19,0,DraftKings,4000
175,Andy Janovich,CLE,RB,11,DET,29,31,0.65,0.16,0,DraftKings,4000
175,Brian Hill,CLE,RB,11,DET,29,31,0.63,0.16,0,DraftKings,4000
175,Kene Nwangwu,MIN,RB,11,GB,5,11,0.62,0.16,0,DraftKings,4000
175,Tory Carter,TEN,RB,11,HOU,30,27,0.51,0.13,0,DraftKings,4000
175,Nick Bawden,NYJ,RB,11,MIA,28,15,0.45,0.11,0,DraftKings,4000
175,Giovanni Ricci,CAR,RB,11,WAS,31,17,0.44,0.11,0,DraftKings,4000
175,Chris Streveler,ARI,QB,11,SEA,20,11,0.4,0.1,0,DraftKings,4000
175,Michael Burton,KC,RB,11,DAL,10,5,0.4,0.1,0,DraftKings,4000
175,Reggie Gilliam,BUF,TE,11,IND,19,27,0.39,0.1,0,DraftKings,4000
175,Ryquell Armstead,GB,RB,11,MIN,21,22,0.37,0.09,0,DraftKings,4000
175,Taiwan Jones,BUF,RB,11,IND,19,3,0.36,0.09,0,DraftKings,4000
175,Scottie Phillips,HOU,RB,11,TEN,25,8,0.35,0.09,0,DraftKings,4000
175,Gardner Minshew,PHI,QB,11,NO,7,10,0.34,0.08,0,DraftKings,4000
175,Brandon Allen,CIN,QB,11,LV,22,21,0.33,0.08,0,DraftKings,4000
175,Nick Bellore,SEA,RB,11,ARI,4,7,0.28,0.07,0,DraftKings,4000
175,Johnny Stanton,CLE,RB,11,DET,29,31,0.22,0.06,0,DraftKings,4000
175,C.J. Beathard,JAX,QB,11,SF,11,26,0.17,0.04,0,DraftKings,4000
175,Ryan Nall,CHI,RB,11,BAL,23,21,0.16,0.04,0,DraftKings,4000
175,Deon Jackson,IND,RB,11,BUF,1,1,0.15,0.04,0,DraftKings,4000
175,David Blough,DET,QB,11,CLE,16,29,0.04,0.01,0,DraftKings,4000
175,Davis Webb,BUF,QB,11,IND,19,27,0.01,0,0,DraftKings,4000
175,Jameis Winston,NO,QB,11,PHI,13,12,0,0,0,DraftKings,4000
175,DeVante Parker,MIA,WR,11,NYJ,32,22,0,0,0,DraftKings,4000
175,JaMycal Hasty,SF,RB,11,JAX,17,19,0,0,0,DraftKings,4000
175,Derrick Gore,KC,RB,11,DAL,10,5,0,0,1.16,DraftKings,4000
175,Darrynton Evans,TEN,RB,11,HOU,30,27,0,0,0,DraftKings,4000
175,Salvon Ahmed,MIA,RB,11,NYJ,32,32,0,0,0,DraftKings,4000
175,Malcolm Brown,MIA,RB,11,NYJ,32,32,0,0,0,DraftKings,4000
175,Alec Ingold,LV,RB,11,CIN,14,23,0,0,0,DraftKings,4000
175,Marlon Mack,IND,RB,11,BUF,1,1,0,0,0,DraftKings,4000
175,Raheem Mostert,SF,RB,11,JAX,17,19,0,0,0,DraftKings,4000
175,Royce Freeman,HOU,RB,11,TEN,25,8,0,0,0,DraftKings,4000
175,Trayveon Williams,CIN,RB,11,LV,22,25,0,0,0,DraftKings,4000
175,Devine Ozigbo,JAX,RB,11,SF,11,20,0,0,0,DraftKings,4000
175,Kylin Hill,GB,RB,11,MIN,21,22,0,0,0,DraftKings,4000
175,Jonathan Ward,ARI,RB,11,SEA,20,30,0,0,0,DraftKings,4000
175,Jason Cabinda,DET,RB,11,CLE,16,16,0,0,0,DraftKings,4000
175,Nathan Peterman,LV,QB,11,CIN,14,17,0,0,0,DraftKings,4000
175,La'Mical Perine,NYJ,RB,11,MIA,28,15,0,0,0,DraftKings,4000
175,Kevin Hogan,TEN,QB,11,HOU,30,24,0,0,0,DraftKings,4000
175,Jeff Driskel,HOU,TE,11,TEN,25,7,0,0,0,DraftKings,4000
175,Deshaun Watson,HOU,QB,11,TEN,25,28,0,0,0,DraftKings,4000
175,Khari Blasingame,TEN,RB,11,HOU,30,27,0,0,0,DraftKings,4000
175,Jaylen Samuels,HOU,RB,11,TEN,25,8,0,0,0,DraftKings,4000
175,Jake Fromm,BUF,QB,11,IND,19,27,0,0,0,DraftKings,4000
175,Brett Hundley,IND,QB,11,BUF,1,1,0,0,0,DraftKings,4000
175,Antonio Williams,BUF,RB,11,IND,19,3,0,0,0,DraftKings,4000
175,Reid Sinnett,PHI,QB,11,NO,7,10,0,0,0,DraftKings,4000
175,Ian Book,NO,QB,11,PHI,13,12,0,0,0,DraftKings,4000
175,Jason Huntley,PHI,RB,11,NO,7,2,0,0,0,DraftKings,4000
175,Adam Prentice,NO,RB,11,PHI,13,24,0,0,0,DraftKings,4000
175,Josh Adams,NO,RB,11,PHI,13,24,0,0,0,DraftKings,4000
175,Austin Walter,NYJ,RB,11,MIA,28,15,0,0,0,DraftKings,4000
175,Gerrid Doaks,MIA,RB,11,NYJ,32,32,0,0,0,DraftKings,4000
175,Matt Barkley,CAR,QB,11,WAS,31,32,0,0,0,DraftKings,4000
175,Kyle Shurmur,WAS,QB,11,CAR,3,3,0,0,0,DraftKings,4000
175,Spencer Brown,CAR,RB,11,WAS,31,17,0,0,0,DraftKings,4000
175,Reggie Bonnafon,CAR,RB,11,WAS,31,17,0,0,0,DraftKings,4000
175,Wendell Smallwood,WAS,RB,11,CAR,3,4,0,0,0,DraftKings,4000
175,Steven Montez,DET,QB,11,CLE,16,29,0,0,0,DraftKings,4000
175,Nick Mullens,CLE,QB,11,DET,29,18,0,0,0,DraftKings,4000
175,Craig Reynolds,DET,RB,11,CLE,16,16,0,0,0,DraftKings,4000
175,Tre Harbison,CLE,RB,11,DET,29,31,0,0,0,DraftKings,4000
175,Dexter Williams,CLE,RB,11,DET,29,31,0,0,0,DraftKings,4000
175,Kyle Lauletta,JAX,QB,11,SF,11,26,0,0,0,DraftKings,4000
175,Nate Sudfeld,SF,QB,11,JAX,17,16,0,0,0,DraftKings,4000
175,Travis Etienne Jr.,JAX,RB,11,SF,11,20,0,0,0,DraftKings,4000
175,Jordan Wilkins,JAX,RB,11,SF,11,20,0,0,0,DraftKings,4000
175,Nathan Cottrell,JAX,RB,11,SF,11,20,0,0,0,DraftKings,4000
175,Josh Hokit,SF,RB,11,JAX,17,19,0,0,0,DraftKings,4000
175,Kellen Mond,MIN,QB,11,GB,5,7,0,0,0,DraftKings,4000
175,A.J. Rose Jr.,MIN,RB,11,GB,5,11,0,0,0,DraftKings,4000
175,Jake Bargas,MIN,RB,11,GB,5,11,0,0,null,DraftKings,4000
175,Nick Foles,CHI,QB,11,BAL,23,23,0,0,0,DraftKings,4000
175,J.K. Dobbins,BAL,RB,11,CHI,26,18,0,0,0,DraftKings,4000
175,Gus Edwards,BAL,RB,11,CHI,26,18,0,0,0,DraftKings,4000
175,Justice Hill,BAL,RB,11,CHI,26,18,0,0,0,DraftKings,4000
175,Nate McCrary,BAL,RB,11,CHI,26,18,0,0,0,DraftKings,4000
175,Artavis Pierce,CHI,RB,11,BAL,23,21,0,0,0,DraftKings,4000
175,Jake Browning,CIN,QB,11,LV,22,21,0,0,0,DraftKings,4000
175,Trey Ragas,LV,RB,11,CIN,14,23,0,0,0,DraftKings,4000
175,Elijah Holyfield,CIN,RB,11,LV,22,25,0,0,0,DraftKings,4000
175,Jacob Eason,SEA,QB,11,ARI,4,4,0,0,0,DraftKings,4000
175,Josh Johnson,SEA,RB,11,ARI,4,7,0,0,0,DraftKings,4000
175,Tavien Feaster,ARI,RB,11,SEA,20,30,0,0,0,DraftKings,4000
175,Shane Buechele,KC,QB,11,DAL,10,13,0,0,0,DraftKings,4000
175,Ben DiNucci,DAL,QB,11,KC,24,31,0,0,0,DraftKings,4000
175,Elijah McGuire,KC,RB,11,DAL,10,5,0,0,0,DraftKings,4000
175,Rico Dowdle,DAL,RB,11,KC,24,12,0,0,0,DraftKings,4000
175,JaQuan Hardy,DAL,RB,11,KC,24,12,0,0,0,DraftKings,4000
175,Sewo Olonilua,DAL,RB,11,KC,24,12,0,0,0,DraftKings,4000
175,Trace McSorley,null,QB,11,SEA,null,null,null,null,0,DraftKings,4000
295,Tyler Conklin,MIN,TE,11,GB,5,19,9.36,2.4,3.44,DraftKings,3900
295,Tennessee Titans,TEN,DST,11,HOU,null,null,9.2,2.36,2.32,DraftKings,3900
295,Gabriel Davis,BUF,WR,11,IND,19,29,5.96,1.53,0,DraftKings,3900
295,Logan Thomas,WAS,TE,11,CAR,3,13,0,0,0,DraftKings,3900
295,William Fuller V,MIA,WR,11,NYJ,32,22,0,0,0,DraftKings,3900
300,Devin Duvernay,BAL,WR,11,CHI,26,30,5.77,1.52,0,DraftKings,3800
300,Ricky Seals-Jones,WAS,TE,11,CAR,3,13,0,0,0,DraftKings,3800
300,Curtis Samuel,WAS,WR,11,CAR,3,3,0,0,0,DraftKings,3800
