Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsDraftKings,FantasyPointsPerDollarRatioDraftKings,ProjectedOwnershipPercentage,Operator,OperatorSalary
90,Mike White,NYJ,QB,8,CIN,5,9,11.76,2.35,0,DraftKings,5000
90,Mike Gesicki,MIA,TE,8,BUF,1,7,10.86,2.17,4,DraftKings,5000
90,Mike Davis,ATL,RB,8,CAR,6,1,8.83,1.77,1,DraftKings,5000
90,DeeJay Dallas,SEA,RB,8,JAX,27,25,3.63,0.73,0,DraftKings,5000
90,Zach Wilson,NYJ,QB,8,CIN,5,9,0,0,0,DraftKings,5000
98,Jerry Jeudy,DEN,WR,8,WAS,32,31,12.33,2.52,6,DraftKings,4900
98,Cole Beasley,BUF,WR,8,MIA,31,30,12.21,2.49,12,DraftKings,4900
98,Michael Carter,NYJ,RB,8,CIN,5,11,11.93,2.43,6,DraftKings,4900
98,Noah Fant,DEN,TE,8,WAS,32,19,11.92,2.43,4,DraftKings,4900
98,Allen Robinson II,CHI,WR,8,SF,14,17,10.64,2.17,2,DraftKings,4900
98,T.Y. Hilton,IND,WR,8,TEN,21,32,10.53,2.15,2,DraftKings,4900
98,DeVante Parker,MIA,WR,8,BUF,1,1,10.09,2.06,2,DraftKings,4900
98,Samaje Perine,CIN,RB,8,NYJ,28,32,7.28,1.49,1,DraftKings,4900
98,Case Keenum,CLE,QB,8,PIT,15,16,3.51,0.72,0,DraftKings,4900
98,Tyrod Taylor,HOU,QB,8,LAR,10,6,2.4,0.49,0,DraftKings,4900
98,Andy Dalton,CHI,QB,8,SF,14,28,0.3,0.06,0,DraftKings,4900
98,DJ Chark Jr.,JAX,WR,8,SEA,24,13,0,0,0,DraftKings,4900
98,Jake Luton,SEA,QB,8,JAX,27,25,0,0,0,DraftKings,4900
111,Davis Mills,HOU,QB,8,LAR,10,6,11.54,2.4,0,DraftKings,4800
111,Tyler Boyd,CIN,WR,8,NYJ,28,4,11.06,2.3,5,DraftKings,4800
111,Jamison Crowder,NYJ,WR,8,CIN,5,11,10.88,2.27,4,DraftKings,4800
111,Darnell Mooney,CHI,WR,8,SF,14,17,10.71,2.23,1,DraftKings,4800
111,Drew Lock,DEN,QB,8,WAS,32,32,0.88,0.18,0,DraftKings,4800
111,David Montgomery,CHI,RB,8,SF,14,14,0,0,0,DraftKings,4800
111,Dawson Knox,BUF,TE,8,MIA,31,24,0,0,0,DraftKings,4800
111,Nick Foles,CHI,QB,8,SF,14,28,0,0,0,DraftKings,4800
119,Laviska Shenault Jr.,JAX,WR,8,SEA,24,13,12.01,2.56,2,DraftKings,4700
119,Dallas Goedert,PHI,TE,8,DET,29,13,11.62,2.47,12,DraftKings,4700
119,Robby Anderson,CAR,WR,8,ATL,25,24,10.8,2.3,4,DraftKings,4700
119,Tim Patrick,DEN,WR,8,WAS,32,31,8.85,1.88,0,DraftKings,4700
119,Trey Sermon,SF,RB,8,CHI,18,15,0.98,0.21,0,DraftKings,4700
119,Jamaal Williams,DET,RB,8,PHI,19,28,0,0,0,DraftKings,4700
119,Dwayne Haskins,PIT,QB,8,CLE,11,29,0,0,0,DraftKings,4700
126,Odell Beckham Jr.,CLE,WR,8,PIT,15,27,10.53,2.29,3,DraftKings,4600
126,Rob Gronkowski,TB,TE,8,NO,3,3,9.96,2.17,4,DraftKings,4600
126,Devin Singletary,BUF,RB,8,MIA,31,27,9.77,2.12,2,DraftKings,4600
126,Travis Homer,SEA,RB,8,JAX,27,25,2.77,0.6,0,DraftKings,4600
126,Rhamondre Stevenson,NE,RB,8,LAC,17,30,2.14,0.47,0,DraftKings,4600
131,Tyler Higbee,LAR,TE,8,HOU,26,32,10.8,2.4,3,DraftKings,4500
131,Brandon Bolden,NE,RB,8,LAC,17,30,7.53,1.67,1,DraftKings,4500
131,Kendrick Bourne,NE,WR,8,LAC,17,2,7.42,1.65,0,DraftKings,4500
131,Nyheim Hines,IND,RB,8,TEN,21,10,7.13,1.58,1,DraftKings,4500
131,Demetric Felton,CLE,RB,8,PIT,15,7,3.9,0.87,0,DraftKings,4500
136,Boston Scott,PHI,RB,8,DET,29,31,7.55,1.72,4,DraftKings,4400
136,Ty Johnson,NYJ,RB,8,CIN,5,11,7.04,1.6,0,DraftKings,4400
136,Zach Pascal,IND,WR,8,TEN,21,32,6.82,1.55,2,DraftKings,4400
136,Kyle Allen,WAS,QB,8,DEN,4,4,0.96,0.22,0,DraftKings,4400
136,Larry Rountree III,LAC,RB,8,NE,7,12,0.93,0.21,0,DraftKings,4400
136,David Blough,DET,QB,8,PHI,19,12,0.36,0.08,0,DraftKings,4400
136,Ryan Fitzpatrick,WAS,QB,8,DEN,4,4,0,0,0,DraftKings,4400
143,Pittsburgh Steelers,PIT,DST,8,CLE,null,null,6.8,1.58,1,DraftKings,4300
143,JaMycal Hasty,SF,RB,8,CHI,18,15,5.58,1.3,0,DraftKings,4300
143,Brandon Allen,CIN,QB,8,NYJ,28,10,0.39,0.09,0,DraftKings,4300
143,Joe Flacco,NYJ,QB,8,CIN,5,9,0,0,0,DraftKings,4300
147,David Johnson,HOU,RB,8,LAR,10,18,10.87,2.59,3,DraftKings,4200
147,Russell Gage,ATL,WR,8,CAR,6,12,10.62,2.53,2,DraftKings,4200
147,Hunter Henry,NE,TE,8,LAC,17,30,9.45,2.25,3,DraftKings,4200
147,Tampa Bay Buccaneers,TB,DST,8,NO,null,null,7.7,1.83,2,DraftKings,4200
147,Brandon Aiyuk,SF,WR,8,CHI,18,29,7.47,1.78,0,DraftKings,4200
147,Kyle Juszczyk,SF,RB,8,CHI,18,15,4.78,1.14,0,DraftKings,4200
147,Jeremy McNichols,TEN,RB,8,IND,13,5,4.31,1.03,0,DraftKings,4200
147,Jacoby Brissett,MIA,QB,8,BUF,1,1,0.35,0.08,0,DraftKings,4200
147,Donovan Peoples-Jones,CLE,WR,8,PIT,15,27,0,0,0,DraftKings,4200
147,J.J. Taylor,NE,RB,8,LAC,17,30,0,0,0,DraftKings,4200
157,Jalen Reagor,PHI,WR,8,DET,29,25,7.48,1.82,1,DraftKings,4100
157,Mark Ingram II,NO,RB,8,TB,9,2,4.77,1.16,0,DraftKings,4100
157,Ronald Jones II,TB,RB,8,NO,3,4,3.63,0.89,1,DraftKings,4100
157,Carlos Hyde,JAX,RB,8,SEA,24,29,3.32,0.81,0,DraftKings,4100
157,John Wolford,LAR,QB,8,HOU,26,22,0.84,0.2,0,DraftKings,4100
157,Mitchell Trubisky,BUF,QB,8,MIA,31,26,0.43,0.1,0,DraftKings,4100
157,Chase Daniel,LAC,QB,8,NE,7,7,0.33,0.08,0,DraftKings,4100
157,Mason Rudolph,PIT,QB,8,CLE,11,29,0.29,0.07,0,DraftKings,4100
157,Brett Hundley,IND,QB,8,TEN,21,27,0,0,0,DraftKings,4100
166,Nelson Agholor,NE,WR,8,LAC,17,2,8.68,2.17,0,DraftKings,4000
166,Quez Watkins,PHI,WR,8,DET,29,25,8.23,2.06,1,DraftKings,4000
166,Phillip Lindsay,HOU,RB,8,LAR,10,18,6.23,1.56,1,DraftKings,4000
166,Rashaad Penny,SEA,RB,8,JAX,27,25,6.08,1.52,1,DraftKings,4000
166,Salvon Ahmed,MIA,RB,8,BUF,1,3,5.94,1.48,0,DraftKings,4000
166,Sony Michel,LAR,RB,8,HOU,26,26,5.36,1.34,1,DraftKings,4000
166,Giovani Bernard,TB,RB,8,NO,3,4,5.06,1.26,1,DraftKings,4000
166,Royce Freeman,CAR,RB,8,ATL,25,21,3.63,0.91,0,DraftKings,4000
166,Jermar Jefferson,DET,RB,8,PHI,19,28,3.44,0.86,0,DraftKings,4000
166,Tarik Cohen,CHI,RB,8,SF,14,14,2.87,0.72,0,DraftKings,4000
166,Anthony McFarland Jr.,PIT,RB,8,CLE,11,6,2.84,0.71,0,DraftKings,4000
166,Rex Burkhead,HOU,RB,8,LAR,10,18,2.56,0.64,0,DraftKings,4000
166,Marlon Mack,IND,RB,8,TEN,21,10,2.52,0.63,0,DraftKings,4000
166,Justin Jackson,LAC,RB,8,NE,7,12,2.44,0.61,0,DraftKings,4000
166,Jordan Howard,PHI,RB,8,DET,29,31,2.12,0.53,0,DraftKings,4000
166,Kalen Ballage,PIT,RB,8,CLE,11,6,1.99,0.5,0,DraftKings,4000
166,Reggie Gilliam,BUF,TE,8,MIA,31,24,1.48,0.37,0,DraftKings,4000
166,Jakob Johnson,NE,RB,8,LAC,17,30,1.08,0.27,0,DraftKings,4000
166,Mike Boone,DEN,RB,8,WAS,32,17,1,0.25,0,DraftKings,4000
166,Ameer Abdullah,CAR,RB,8,ATL,25,21,0.97,0.24,0,DraftKings,4000
166,Keith Smith,ATL,RB,8,CAR,6,1,0.94,0.24,0,DraftKings,4000
166,Gardner Minshew,PHI,QB,8,DET,29,23,0.9,0.22,0,DraftKings,4000
166,Jaret Patterson,WAS,RB,8,DEN,4,13,0.89,0.22,0,DraftKings,4000
166,Dare Ogunbowale,JAX,RB,8,SEA,24,29,0.83,0.21,0,DraftKings,4000
166,John Kelly,CLE,RB,8,PIT,15,7,0.67,0.17,0,DraftKings,4000
166,Derek Watt,PIT,RB,8,CLE,11,6,0.67,0.17,0,DraftKings,4000
166,Benny Snell Jr.,PIT,RB,8,CLE,11,6,0.6,0.15,0,DraftKings,4000
166,Scottie Phillips,HOU,RB,8,LAR,10,18,0.6,0.15,0,DraftKings,4000
166,Johnny Stanton,CLE,RB,8,PIT,15,7,0.57,0.14,0,DraftKings,4000
166,La'Mical Perine,NYJ,RB,8,CIN,5,11,0.57,0.14,0,DraftKings,4000
166,Alex Armah,NO,RB,8,TB,9,2,0.55,0.14,0,DraftKings,4000
166,Patrick Laird,MIA,RB,8,BUF,1,3,0.53,0.13,0,DraftKings,4000
166,Buddy Howell,LAR,RB,8,HOU,26,26,0.5,0.12,0,DraftKings,4000
166,Godwin Igwebuike,DET,RB,8,PHI,19,28,0.49,0.12,0,DraftKings,4000
166,Ryan Nall,CHI,RB,8,SF,14,14,0.44,0.11,0,DraftKings,4000
166,Trayveon Williams,CIN,RB,8,NYJ,28,32,0.41,0.1,0,DraftKings,4000
166,Taiwan Jones,BUF,RB,8,MIA,31,27,0.41,0.1,0,DraftKings,4000
166,P.J. Walker,CAR,QB,8,ATL,25,30,0.4,0.1,0,DraftKings,4000
166,C.J. Beathard,JAX,QB,8,SEA,24,17,0.36,0.09,0,DraftKings,4000
166,Brian Hoyer,NE,QB,8,LAC,17,5,0.33,0.08,0,DraftKings,4000
166,Jeff Driskel,HOU,QB,8,LAR,10,6,0.33,0.08,0,DraftKings,4000
166,Artavis Pierce,CHI,RB,8,SF,14,14,0.31,0.08,0,DraftKings,4000
166,Blaine Gabbert,TB,QB,8,NO,3,2,0.29,0.07,0,DraftKings,4000
166,Josh Rosen,ATL,QB,8,CAR,6,21,0.29,0.07,0,DraftKings,4000
166,Andy Janovich,CLE,RB,8,PIT,15,7,0.27,0.07,0,DraftKings,4000
166,Jacob Eason,SEA,QB,8,JAX,27,25,0.27,0.07,0,DraftKings,4000
166,Trenton Cannon,SF,RB,8,CHI,18,15,0.23,0.06,0,DraftKings,4000
166,Trevor Siemian,NO,QB,8,TB,9,18,0.22,0.06,0,DraftKings,4000
166,Feleipe Franks,ATL,QB,8,CAR,6,21,0.19,0.05,0,DraftKings,4000
166,Giovanni Ricci,CAR,RB,8,ATL,25,21,0.16,0.04,0,DraftKings,4000
166,Logan Woodside,TEN,QB,8,IND,13,20,0.14,0.04,0,DraftKings,4000
166,Damarea Crockett,DEN,RB,8,WAS,32,17,0.12,0.03,0,DraftKings,4000
166,Nick Bellore,SEA,RB,8,JAX,27,25,0.11,0.03,0,DraftKings,4000
166,James White,NE,RB,8,LAC,17,30,0,0,0,DraftKings,4000
166,Darrynton Evans,TEN,RB,8,IND,13,5,0,0,0,DraftKings,4000
166,Chris Evans,CIN,RB,8,NYJ,28,32,0,0,0,DraftKings,4000
166,Tyrell Williams,DET,WR,8,PHI,19,5,0,0,0,DraftKings,4000
166,Curtis Samuel,WAS,WR,8,DEN,4,9,0,0,0,DraftKings,4000
166,Malcolm Brown,MIA,RB,8,BUF,1,3,0,0,0,DraftKings,4000
166,Tony Jones Jr.,NO,RB,8,TB,9,2,0,0,0,DraftKings,4000
166,Tevin Coleman,NYJ,RB,8,CIN,5,11,0,0,0,DraftKings,4000
166,Raheem Mostert,SF,RB,8,CHI,18,15,0,0,0,DraftKings,4000
166,Joshua Kelley,LAC,RB,8,NE,7,12,0,0,1,DraftKings,4000
166,Wayne Gallman,ATL,RB,8,CAR,6,1,0,0,0,DraftKings,4000
166,Gabe Nabers,LAC,RB,8,NE,7,12,0,0,0,DraftKings,4000
166,Ke'Shawn Vaughn,TB,RB,8,NO,3,4,0,0,0,DraftKings,4000
166,Jacques Patrick,SF,RB,8,CHI,18,15,0,0,0,DraftKings,4000
166,Dwayne Washington,NO,RB,8,TB,9,2,0,0,0,DraftKings,4000
166,Matt Breida,BUF,RB,8,MIA,31,27,0,0,0,DraftKings,4000
166,Jason Cabinda,DET,RB,8,PHI,19,28,0,0,0,DraftKings,4000
166,Jake Funk,LAR,RB,8,HOU,26,26,0,0,0,DraftKings,4000
166,Davis Webb,BUF,QB,8,MIA,31,26,0,0,0,DraftKings,4000
166,Jake Fromm,BUF,QB,8,MIA,31,26,0,0,0,DraftKings,4000
166,Gerrid Doaks,MIA,RB,8,BUF,1,3,0,0,0,DraftKings,4000
166,Antonio Williams,BUF,RB,8,MIA,31,27,0,0,0,DraftKings,4000
166,Bryce Perkins,LAR,QB,8,HOU,26,22,0,0,0,DraftKings,4000
166,Deshaun Watson,HOU,QB,8,LAR,10,6,0,0,0,DraftKings,4000
166,Cam Akers,LAR,RB,8,HOU,26,26,0,0,0,DraftKings,4000
166,Javian Hawkins,LAR,RB,8,HOU,26,26,0,0,0,DraftKings,4000
166,Nate Sudfeld,SF,QB,8,CHI,18,14,0,0,0,DraftKings,4000
166,Jeff Wilson Jr.,SF,RB,8,CHI,18,15,0,0,0,DraftKings,4000
166,Josh Hokit,SF,RB,8,CHI,18,15,0,0,0,DraftKings,4000
166,Chris Thompson,CHI,RB,8,SF,14,14,0,0,0,DraftKings,4000
166,Josh Johnson,NYJ,QB,8,CIN,5,9,0,0,0,DraftKings,4000
166,Jake Browning,CIN,QB,8,NYJ,28,10,0,0,0,DraftKings,4000
166,Nick Bawden,NYJ,RB,8,CIN,5,11,0,0,0,DraftKings,4000
166,Austin Walter,NYJ,RB,8,CIN,5,11,0,0,0,DraftKings,4000
166,Elijah Holyfield,CIN,RB,8,NYJ,28,32,0,0,0,DraftKings,4000
166,Sam Ehlinger,IND,QB,8,TEN,21,27,0,0,0,DraftKings,4000
166,Matt Barkley,TEN,QB,8,IND,13,20,0,0,0,DraftKings,4000
166,Deon Jackson,IND,RB,8,TEN,21,10,0,0,0,DraftKings,4000
166,Tory Carter,TEN,RB,8,IND,13,5,0,0,0,DraftKings,4000
166,Khari Blasingame,TEN,RB,8,IND,13,5,0,0,0,DraftKings,4000
166,Joshua Dobbs,PIT,QB,8,CLE,11,29,0,0,0,DraftKings,4000
166,Nick Mullens,CLE,QB,8,PIT,15,16,0,0,0,DraftKings,4000
166,Trey Edmunds,PIT,RB,8,CLE,11,6,0,0,0,DraftKings,4000
166,Jaylen Samuels,HOU,RB,8,LAR,10,18,0,0,0,DraftKings,4000
166,Tre Harbison,CLE,RB,8,PIT,15,7,0,0,0,DraftKings,4000
166,Tim Boyle,DET,QB,8,PHI,19,12,0,0,0,DraftKings,4000
166,Steven Montez,DET,QB,8,PHI,19,12,0,0,0,DraftKings,4000
166,Jason Huntley,PHI,RB,8,DET,29,31,0,0,0,DraftKings,4000
166,Craig Reynolds,DET,RB,8,PHI,19,28,0,0,0,DraftKings,4000
166,James Morgan,CAR,QB,8,ATL,25,30,0,0,0,DraftKings,4000
166,AJ McCarron,ATL,QB,8,CAR,6,21,0,0,0,DraftKings,4000
166,Spencer Brown,CAR,RB,8,ATL,25,21,0,0,0,DraftKings,4000
166,Reggie Bonnafon,CAR,RB,8,ATL,25,21,0,0,0,DraftKings,4000
166,Qadree Ollison,ATL,RB,8,CAR,6,1,0,0,0,DraftKings,4000
166,Easton Stick,LAC,QB,8,NE,7,7,0,0,0,DraftKings,4000
166,Jarrett Stidham,NE,QB,8,LAC,17,5,0,0,0,DraftKings,4000
166,Garrett Gilbert,NE,QB,8,LAC,17,5,0,0,0,DraftKings,4000
166,Darius Bradwell,LAC,RB,8,NE,7,12,0,0,0,DraftKings,4000
166,Malcolm Perry,NE,RB,8,LAC,17,30,0,0,0,DraftKings,4000
166,Ben Mason,NE,RB,8,LAC,17,30,0,0,0,DraftKings,4000
166,Kyle Lauletta,JAX,QB,8,SEA,24,17,0,0,0,DraftKings,4000
166,Travis Etienne Jr.,JAX,RB,8,SEA,24,29,0,0,0,DraftKings,4000
166,Nathan Cottrell,JAX,RB,8,SEA,24,29,0,0,0,DraftKings,4000
166,Kerrith Whyte,JAX,RB,8,SEA,24,29,0,0,0,DraftKings,4000
166,Josh Johnson,SEA,RB,8,JAX,27,25,0,0,0,DraftKings,4000
166,Kyle Shurmur,WAS,QB,8,DEN,4,4,0,0,0,DraftKings,4000
166,Brett Rypien,DEN,QB,8,WAS,32,32,0,0,0,DraftKings,4000
166,Jonathan Williams,WAS,RB,8,DEN,4,13,0,0,0,DraftKings,4000
166,Levante Bellamy,DEN,RB,8,WAS,32,17,0,0,0,DraftKings,4000
166,Kyle Trask,TB,QB,8,NO,3,2,0,0,0,DraftKings,4000
166,Ryan Griffin,TB,QB,8,NO,3,2,0,0,0,DraftKings,4000
166,Ian Book,NO,QB,8,TB,9,18,0,0,0,DraftKings,4000
166,Darwin Thompson,TB,RB,8,NO,3,4,0,0,0,DraftKings,4000
166,Adam Prentice,NO,RB,8,TB,9,2,0,0,0,DraftKings,4000
166,Lamar Miller,NO,RB,8,TB,9,2,0,0,0,DraftKings,4000
166,Devine Ozigbo,DET,RB,8,SEA,null,null,null,null,0,DraftKings,4000
295,Van Jefferson,LAR,WR,8,HOU,26,6,9.66,2.48,9,DraftKings,3900
295,Amon-Ra St. Brown,DET,WR,8,PHI,19,5,9.05,2.32,2,DraftKings,3900
295,Elijah Moore,NYJ,WR,8,CIN,5,11,8.36,2.14,1,DraftKings,3900
295,Tre'Quan Smith,NO,WR,8,TB,9,16,7.31,1.87,0,DraftKings,3900
295,Logan Thomas,WAS,TE,8,DEN,4,4,0,0,0,DraftKings,3900
300,Ricky Seals-Jones,WAS,TE,8,DEN,4,4,9.66,2.54,8,DraftKings,3800
300,James Washington,PIT,WR,8,CLE,11,23,5.5,1.45,0,DraftKings,3800
300,Quintez Cephus,DET,WR,8,PHI,19,5,0,0,0,DraftKings,3800
303,C.J. Uzomah,CIN,TE,8,NYJ,28,26,7.63,2.06,1,DraftKings,3700
303,Jamal Agnew,JAX,WR,8,SEA,24,13,6.29,1.7,1,DraftKings,3700
303,William Fuller V,MIA,WR,8,BUF,1,1,0,0,0,DraftKings,3700
306,Cincinnati Bengals,CIN,DST,8,NYJ,null,null,9,2.5,9,DraftKings,3600
