Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsDraftKings,FantasyPointsPerDollarRatioDraftKings,ProjectedOwnershipPercentage,Operator,OperatorSalary
31,Myles Gaskin,MIA,RB,12,CAR,4,4,12.98,2.32,9,DraftKings,5600
31,Brandon Aiyuk,SF,WR,12,MIN,28,31,12.58,2.37,9,DraftKings,5300
31,Atlanta Falcons,ATL,DST,12,JAX,null,null,6.8,2.72,9,DraftKings,2500
37,Jared Cook,LAC,TE,12,DEN,5,2,8.5,2.83,8,DraftKings,3000
37,Dontrell Hilliard,TEN,RB,12,NE,2,9,10.59,2.3,8,DraftKings,4600
37,Carolina Panthers,CAR,DST,12,MIA,null,null,8,2.58,8,DraftKings,3100
40,Aaron Rodgers,GB,QB,12,LAR,9,7,20.33,2.95,7,DraftKings,6900
40,Najee Harris,PIT,RB,12,CIN,10,22,18.18,2.22,7,DraftKings,8200
40,Joe Mixon,CIN,RB,12,PIT,17,21,17.44,2.33,7,DraftKings,7500
40,Tyrod Taylor,HOU,QB,12,NYJ,32,23,17.49,3.3,7,DraftKings,5300
40,Mike Williams,LAC,WR,12,DEN,5,17,13.11,2.3,7,DraftKings,5700
40,Kenny Golladay,NYG,WR,12,PHI,13,3,11.38,2.23,7,DraftKings,5100
40,Philadelphia Eagles,PHI,DST,12,NYG,null,null,8.1,2.53,7,DraftKings,3200
40,Dez Fitzpatrick,TEN,WR,12,NE,2,5,7.61,2.38,7,DraftKings,3200
48,Jalen Hurts,PHI,QB,12,NYG,23,16,21.33,2.92,6,DraftKings,7300
48,Ja'Marr Chase,CIN,WR,12,PIT,17,22,16.34,2.24,6,DraftKings,7300
48,Jaylen Waddle,MIA,WR,12,CAR,4,4,14.65,2.48,6,DraftKings,5900
48,Tee Higgins,CIN,WR,12,PIT,17,22,13.21,2.45,6,DraftKings,5400
48,Noah Fant,DEN,TE,12,LAC,21,30,10.21,2.22,6,DraftKings,4600
48,Jakobi Meyers,NE,WR,12,TEN,19,32,11.79,2.36,6,DraftKings,5000
48,Laviska Shenault Jr.,JAX,WR,12,ATL,27,21,11.04,2.51,6,DraftKings,4400
48,Pittsburgh Steelers,PIT,DST,12,CIN,null,null,6.8,2.52,6,DraftKings,2700
48,Cincinnati Bengals,CIN,DST,12,PIT,null,null,6.2,2.3,6,DraftKings,2700
57,Aaron Jones,GB,RB,12,LAR,9,13,11.34,1.89,5,DraftKings,6000
57,Elijah Mitchell,SF,RB,12,MIN,28,23,10.46,1.94,5,DraftKings,5400
57,Elijah Moore,NYJ,WR,12,HOU,30,22,13.15,2.35,5,DraftKings,5600
57,Javonte Williams,DEN,RB,12,LAC,21,29,11.37,2.19,5,DraftKings,5200
57,Pat Freiermuth,PIT,TE,12,CIN,10,16,10.55,2.45,5,DraftKings,4300
57,Russell Gage,ATL,WR,12,JAX,20,19,9.53,1.87,5,DraftKings,5100
57,David Johnson,HOU,RB,12,NYJ,32,32,9.84,2.19,5,DraftKings,4500
57,Miami Dolphins,MIA,DST,12,CAR,null,null,7,2.5,5,DraftKings,2800
57,New York Jets,NYJ,DST,12,HOU,null,null,6.3,2.52,5,DraftKings,2500
66,Kirk Cousins,MIN,QB,12,SF,7,22,18.8,2.98,4,DraftKings,6300
66,Joe Burrow,CIN,QB,12,PIT,17,17,18.42,2.97,4,DraftKings,6200
66,Tua Tagovailoa,MIA,QB,12,CAR,4,5,17.18,3.12,4,DraftKings,5500
66,Matt Ryan,ATL,QB,12,JAX,20,15,17.07,3.1,4,DraftKings,5500
66,Mac Jones,NE,QB,12,TEN,19,30,16.65,3.08,4,DraftKings,5400
66,Ben Roethlisberger,PIT,QB,12,CIN,10,9,16.4,3.15,4,DraftKings,5200
66,Trevor Lawrence,JAX,QB,12,ATL,27,31,16.37,3.03,4,DraftKings,5400
66,DeVonta Smith,PHI,WR,12,NYG,23,18,13.52,2.11,4,DraftKings,6400
66,Damien Harris,NE,RB,12,TEN,19,5,10.91,1.79,4,DraftKings,6100
66,Mike Gesicki,MIA,TE,12,CAR,4,10,11.25,2.12,4,DraftKings,5300
66,New England Patriots,NE,DST,12,TEN,null,null,8.3,2.13,4,DraftKings,3900
66,Zach Wilson,NYJ,QB,12,HOU,30,19,15.7,3.08,4,DraftKings,5100
66,Marquez Valdes-Scantling,GB,WR,12,LAR,9,10,9.38,2.29,4,DraftKings,4100
79,Matthew Stafford,LAR,QB,12,GB,6,8,19.03,2.68,3,DraftKings,7100
79,Jimmy Garoppolo,SF,QB,12,MIN,28,26,17.11,3,3,DraftKings,5700
79,Carson Wentz,IND,QB,12,TB,8,13,17.93,3.09,3,DraftKings,5800
79,Daniel Jones,NYG,QB,12,PHI,13,18,17.85,3.19,3,DraftKings,5600
79,Teddy Bridgewater,DEN,QB,12,LAC,21,6,16.48,3.11,3,DraftKings,5300
79,Kendrick Bourne,NE,WR,12,TEN,19,32,9.32,1.9,3,DraftKings,4900
79,Marvin Jones Jr.,JAX,WR,12,ATL,27,21,12.02,2.27,3,DraftKings,5300
79,Tyler Boyd,CIN,WR,12,PIT,17,22,10.73,2.1,3,DraftKings,5100
79,Hunter Henry,NE,TE,12,TEN,19,4,8.71,1.94,3,DraftKings,4500
79,AJ Dillon,GB,RB,12,LAR,9,13,11.46,1.94,3,DraftKings,5900
79,Van Jefferson,LAR,WR,12,GB,6,9,10.78,2.2,3,DraftKings,4900
79,Tyler Conklin,MIN,TE,12,SF,7,7,9.18,2.48,3,DraftKings,3700
79,Tyler Higbee,LAR,TE,12,GB,6,15,10.08,2.4,3,DraftKings,4200
79,Nelson Agholor,NE,WR,12,TEN,19,32,8.86,2.06,3,DraftKings,4300
79,Dan Arnold,JAX,TE,12,ATL,27,12,9.58,2.4,3,DraftKings,4000
79,Tennessee Titans,TEN,DST,12,NE,null,null,6,2.07,3,DraftKings,2900
79,Randall Cobb,GB,WR,12,LAR,9,10,8,2.16,3,DraftKings,3700
79,Quez Watkins,PHI,WR,12,NYG,23,18,6.24,1.78,3,DraftKings,3500
79,Odell Beckham Jr.,LAR,WR,12,GB,6,9,10.69,2.14,3,DraftKings,5000
79,Nick Westbrook-Ikhine,TEN,WR,12,NE,2,5,9.67,2.42,3,DraftKings,4000
79,Darius Slayton,NYG,WR,12,PHI,13,3,8.8,1.8,3,DraftKings,4900
100,Adam Thielen,MIN,WR,12,SF,7,7,15.2,2.27,2,DraftKings,6700
100,Melvin Gordon III,DEN,RB,12,LAC,21,29,12.18,2.3,2,DraftKings,5300
100,Courtland Sutton,DEN,WR,12,LAC,21,2,11.08,2.05,2,DraftKings,5400
100,Chase Claypool,PIT,WR,12,CIN,10,8,12.39,2.06,2,DraftKings,6000
100,Jamison Crowder,NYJ,WR,12,HOU,30,22,11.18,2.38,2,DraftKings,4700
100,Tim Patrick,DEN,WR,12,LAC,21,2,9.37,1.95,2,DraftKings,4800
100,Rhamondre Stevenson,NE,RB,12,TEN,19,5,11.16,2.15,2,DraftKings,5200
100,C.J. Uzomah,CIN,TE,12,PIT,17,11,7.81,2.3,2,DraftKings,3400
100,Tampa Bay Buccaneers,TB,DST,12,IND,null,null,6.2,1.68,2,DraftKings,3700
100,Zach Pascal,IND,WR,12,TB,8,12,7.43,2.12,2,DraftKings,3500
100,Giovani Bernard,TB,RB,12,IND,16,1,4.73,0.97,2,DraftKings,4900
100,Minnesota Vikings,MIN,DST,12,SF,null,null,6.3,2.62,2,DraftKings,2400
100,Robby Anderson,CAR,WR,12,MIA,29,30,9.49,2.02,2,DraftKings,4700
100,San Francisco 49ers,SF,DST,12,MIN,null,null,5.8,1.87,2,DraftKings,3100
100,New York Giants,NYG,DST,12,PHI,null,null,5.8,2.42,2,DraftKings,2400
100,Allen Lazard,GB,WR,12,LAR,9,10,3.97,1.04,2,DraftKings,3800
100,Los Angeles Rams,LAR,DST,12,GB,null,null,6.2,1.88,2,DraftKings,3300
100,Sony Michel,LAR,RB,12,GB,6,11,6.54,1.49,2,DraftKings,4400
100,Nico Collins,HOU,WR,12,NYJ,32,24,6.89,2.15,2,DraftKings,3200
100,Keelan Cole,NYJ,WR,12,HOU,30,22,8.2,2.65,2,DraftKings,3100
100,Jack Doyle,IND,TE,12,TB,8,19,5.56,1.79,2,DraftKings,3100
100,Chester Rogers,TEN,WR,12,NE,2,5,8.32,2.38,2,DraftKings,3500
100,Boston Scott,PHI,RB,12,NYG,23,25,6.36,1.59,2,DraftKings,4000
100,Kyle Juszczyk,SF,RB,12,MIN,28,23,3.94,0.98,2,DraftKings,4000
100,Tyler Johnson,TB,WR,12,IND,16,28,6.44,1.65,2,DraftKings,3900
100,Los Angeles Chargers,LAC,DST,12,DEN,null,null,6.5,1.91,2,DraftKings,3400
100,Ronald Jones II,TB,RB,12,IND,16,1,4.67,0.97,2,DraftKings,4800
100,Tevin Coleman,NYJ,RB,12,HOU,30,26,8.3,2.08,2,DraftKings,4000
100,Rex Burkhead,HOU,RB,12,NYJ,32,32,8.77,2.09,2,DraftKings,4200
129,Ryan Tannehill,TEN,QB,12,NE,2,2,15.86,2.6,1,DraftKings,6100
129,Devontae Booker,NYG,RB,12,PHI,13,24,4.11,0.76,1,DraftKings,5400
129,Mike Davis,ATL,RB,12,JAX,20,18,7.44,1.52,1,DraftKings,4900
129,K.J. Osborn,MIN,WR,12,SF,7,7,6.5,1.91,1,DraftKings,3400
129,Denver Broncos,DEN,DST,12,LAC,null,null,6.2,2.38,1,DraftKings,2600
129,Alexander Mattison,MIN,RB,12,SF,7,17,4.29,0.91,1,DraftKings,4700
129,Nyheim Hines,IND,RB,12,TB,8,3,7.75,1.94,1,DraftKings,4000
129,Green Bay Packers,GB,DST,12,LAR,null,null,6.3,2.42,1,DraftKings,2600
129,Brandon Bolden,NE,RB,12,TEN,19,5,6.59,1.65,1,DraftKings,4000
129,Samaje Perine,CIN,RB,12,PIT,17,21,4.93,1.23,1,DraftKings,4000
129,D'Onta Foreman,TEN,RB,12,NE,2,9,8.69,1.81,1,DraftKings,4800
129,Olamide Zaccheaus,ATL,WR,12,JAX,20,19,7.43,1.69,1,DraftKings,4400
129,Mo Alie-Cox,IND,TE,12,TB,8,19,4.89,1.88,1,DraftKings,2600
129,John Ross,NYG,WR,12,PHI,13,3,5.1,1.55,1,DraftKings,3300
129,T.Y. Hilton,IND,WR,12,TB,8,12,9.06,2.26,1,DraftKings,4000
129,Danny Amendola,HOU,WR,12,NYJ,32,24,6.04,2.01,1,DraftKings,3000
129,Jonnu Smith,NE,TE,12,TEN,19,4,5.71,2.11,1,DraftKings,2700
129,Jalen Reagor,PHI,WR,12,NYG,23,18,4.23,1.41,1,DraftKings,3000
129,James Washington,PIT,WR,12,CIN,10,8,6.16,1.58,1,DraftKings,3900
129,Jeff Wilson Jr.,SF,RB,12,MIN,28,23,7.88,1.49,1,DraftKings,5300
129,Mack Hollins,MIA,WR,12,CAR,4,4,5.06,1.53,1,DraftKings,3300
129,Anthony Firkser,TEN,TE,12,NE,2,3,5.99,2.22,1,DraftKings,2700
129,Chris Conley,HOU,WR,12,NYJ,32,24,4.51,1.16,1,DraftKings,3900
129,Ryan Griffin,NYJ,TE,12,HOU,30,29,6.57,2.53,1,DraftKings,2600
129,Tajaé Sharpe,ATL,WR,12,JAX,20,19,6.46,1.66,1,DraftKings,3900
129,Pharaoh Brown,HOU,TE,12,NYJ,32,25,5.87,2.1,1,DraftKings,2800
129,Albert Wilson,MIA,WR,12,CAR,4,4,6.23,2.01,1,DraftKings,3100
129,Josiah Deguara,GB,TE,12,LAR,9,24,4.16,1.6,1,DraftKings,2600
129,Larry Rountree III,LAC,RB,12,DEN,5,14,0,0,1,DraftKings,4000
129,Laquon Treadwell,JAX,WR,12,ATL,27,21,4.75,1.58,1,DraftKings,3000
159,Derrick Henry,TEN,RB,12,NE,2,9,0,0,0,DraftKings,7000
159,Antonio Brown,TB,WR,12,IND,16,28,0,0,0,DraftKings,5500
159,Sam Darnold,CAR,QB,12,MIA,29,28,0,0,0,DraftKings,4700
159,Mason Rudolph,PIT,QB,12,CIN,10,9,0.23,0.05,0,DraftKings,4900
159,Robert Woods,LAR,WR,12,GB,6,9,0,0,0,DraftKings,3000
159,Josh Johnson,NYJ,QB,12,HOU,30,19,0.49,0.1,0,DraftKings,4700
159,Sterling Shepard,NYG,WR,12,PHI,13,3,0,0,0,DraftKings,5000
159,Calvin Ridley,ATL,WR,12,JAX,20,19,0,0,0,DraftKings,5000
159,Mike White,NYJ,QB,12,HOU,30,19,0,0,0,DraftKings,5000
159,A.J. Brown,TEN,WR,12,NE,2,5,0,0,0,DraftKings,7100
159,Corey Davis,NYJ,WR,12,HOU,30,22,0,0,0,DraftKings,4800
159,Michael Carter,NYJ,RB,12,HOU,30,26,0,0,0,DraftKings,5500
159,DeVante Parker,MIA,WR,12,CAR,4,4,0,0,0,DraftKings,3800
159,Joe Flacco,NYJ,QB,12,HOU,30,19,0,0,0,DraftKings,5200
159,Davis Mills,HOU,QB,12,NYJ,32,23,0.26,0.05,0,DraftKings,4900
159,Jordan Howard,PHI,RB,12,NYG,23,25,0,0,0,DraftKings,4800
159,James White,NE,RB,12,TEN,19,5,0,0,0,DraftKings,4000
159,Mike Glennon,NYG,QB,12,PHI,13,18,0.23,0.06,0,DraftKings,4100
159,Jacoby Brissett,MIA,QB,12,CAR,4,5,0.36,0.08,0,DraftKings,4800
159,Julio Jones,TEN,WR,12,NE,2,5,0,0,0,DraftKings,5200
159,Trey Lance,SF,QB,12,MIN,28,26,1.25,0.26,0,DraftKings,4900
159,Chuba Hubbard,CAR,RB,12,MIA,29,12,3.32,0.66,0,DraftKings,5000
159,DJ Chark Jr.,JAX,WR,12,ATL,27,21,0,0,0,DraftKings,3000
159,Indianapolis Colts,IND,DST,12,TB,null,null,6.7,2.23,0,DraftKings,3000
159,Kadarius Toney,NYG,WR,12,PHI,13,3,0,0,0,DraftKings,5200
159,Dante Pettis,NYG,WR,12,PHI,13,3,0,0,0,DraftKings,3000
159,Jamal Agnew,JAX,WR,12,ATL,27,21,0,0,0,DraftKings,4500
159,Kenneth Gainwell,PHI,RB,12,NYG,23,25,2.78,0.66,0,DraftKings,4200
159,James O'Shaughnessy,JAX,TE,12,ATL,27,12,3.43,1.37,0,DraftKings,2500
159,JuJu Smith-Schuster,PIT,WR,12,CIN,10,8,0,0,0,DraftKings,3000
159,Anthony Miller,PIT,WR,12,CIN,10,8,2.68,0.89,0,DraftKings,3000
159,JaMycal Hasty,SF,RB,12,MIN,28,23,0,0,0,DraftKings,4000
159,Parris Campbell,IND,WR,12,TB,8,12,0,0,0,DraftKings,3000
159,Robert Tonyan,GB,TE,12,LAR,9,24,0,0,0,DraftKings,2500
159,Albert Okwuegbunam,DEN,TE,12,LAC,21,30,5.51,1.67,0,DraftKings,3300
159,Cyril Grayson,TB,WR,12,IND,16,28,0,0,0,DraftKings,3000
159,Brevin Jordan,HOU,TE,12,NYJ,32,25,3.86,1.54,0,DraftKings,2500
159,Jeremy McNichols,TEN,RB,12,NE,2,9,0,0,0,DraftKings,5100
159,Chris Moore,HOU,WR,12,NYJ,32,24,3.01,1,0,DraftKings,3000
159,Braxton Berrios,NYJ,WR,12,HOU,30,22,4.47,1.49,0,DraftKings,3000
159,Donald Parham Jr.,LAC,TE,12,DEN,5,2,5.12,1.9,0,DraftKings,2700
159,Hayden Hurst,ATL,TE,12,JAX,20,23,0.25,0.1,0,DraftKings,2500
159,Tyler Kroft,NYJ,TE,12,HOU,30,29,0,0,0,DraftKings,2500
159,Geoff Swaim,TEN,TE,12,NE,2,3,5.9,2.27,0,DraftKings,2600
159,William Fuller V,MIA,WR,12,CAR,4,4,0,0,0,DraftKings,3700
159,Jordan Akins,HOU,TE,12,NYJ,32,25,0,0,0,DraftKings,2700
159,Brandon Zylstra,CAR,WR,12,MIA,29,30,3.51,1.17,0,DraftKings,3000
159,KJ Hamler,DEN,WR,12,LAC,21,2,0,0,0,DraftKings,3000
159,Mohamed Sanu Sr.,SF,WR,12,MIN,28,31,0.76,0.25,0,DraftKings,3000
159,Kyle Rudolph,NYG,TE,12,PHI,13,32,0,0,0,DraftKings,2800
159,Marcus Johnson,TEN,WR,12,NE,2,5,0,0,0,DraftKings,3300
159,MyCole Pruitt,TEN,TE,12,NE,2,3,3.03,1.21,0,DraftKings,2500
159,Carlos Hyde,JAX,RB,12,ATL,27,28,3.72,0.87,0,DraftKings,4300
159,J.J. Taylor,NE,RB,12,TEN,19,5,0,0,0,DraftKings,4000
159,Durham Smythe,MIA,TE,12,CAR,4,10,4.58,1.76,0,DraftKings,2600
159,Darrynton Evans,TEN,RB,12,NE,2,9,0,0,0,DraftKings,4000
159,Cameron Brate,TB,TE,12,IND,16,27,4.61,1.44,0,DraftKings,3200
159,Kendall Hinton,DEN,WR,12,LAC,21,2,1.52,0.51,0,DraftKings,3000
159,Jordan Love,GB,QB,12,LAR,9,7,0.21,0.05,0,DraftKings,4000
159,O.J. Howard,TB,TE,12,IND,16,27,2.96,1.02,0,DraftKings,2900
159,Tommy Tremble,CAR,TE,12,MIA,29,20,4.29,1.72,0,DraftKings,2500
159,Drew Lock,DEN,QB,12,LAC,21,6,0.26,0.06,0,DraftKings,4500
159,Trey Sermon,SF,RB,12,MIN,28,23,2.5,0.54,0,DraftKings,4600
159,Justin Jackson,LAC,RB,12,DEN,5,14,1.79,0.45,0,DraftKings,4000
159,Joshua Palmer,LAC,WR,12,DEN,5,17,3.47,1.16,0,DraftKings,3000
159,Denzel Mims,NYJ,WR,12,HOU,30,22,2.42,0.81,0,DraftKings,3000
159,Salvon Ahmed,MIA,RB,12,CAR,4,4,1.51,0.38,0,DraftKings,4000
159,Brian Hoyer,NE,QB,12,TEN,19,30,0.22,0.06,0,DraftKings,4000
159,Chris Evans,CIN,RB,12,PIT,17,21,1.54,0.38,0,DraftKings,4000
159,Ray-Ray McCloud,PIT,WR,12,CIN,10,8,3.19,0.97,0,DraftKings,3300
159,Jalen Guyton,LAC,WR,12,DEN,5,17,3.81,1.27,0,DraftKings,3000
159,Phillip Lindsay,MIA,RB,12,CAR,4,4,1.48,0.37,0,DraftKings,4000
159,Malcolm Brown,MIA,RB,12,CAR,4,4,0,0,0,DraftKings,4000
159,Ameer Abdullah,CAR,RB,12,MIA,29,12,2.81,0.7,0,DraftKings,4000
159,Terrace Marshall Jr.,CAR,WR,12,MIA,29,30,0,0,0,DraftKings,3100
159,Isaiah Ford,MIA,WR,12,CAR,4,4,1.52,0.51,0,DraftKings,3000
159,Eric Ebron,PIT,TE,12,CIN,10,16,0,0,0,DraftKings,2800
159,Jacob Hollister,JAX,TE,12,ATL,27,12,0,0,0,DraftKings,2500
159,N'Keal Harry,NE,WR,12,TEN,19,32,3.64,1.21,0,DraftKings,3000
159,Cameron Batson,TEN,WR,12,NE,2,5,0,0,0,DraftKings,3000
159,Collin Johnson,NYG,WR,12,PHI,13,3,2.97,0.99,0,DraftKings,3000
159,Qadree Ollison,ATL,RB,12,JAX,20,18,1.04,0.26,0,DraftKings,4000
159,Adam Shaheen,MIA,TE,12,CAR,4,10,0,0,0,DraftKings,2500
159,Stephen Anderson,LAC,TE,12,DEN,5,2,1.63,0.65,0,DraftKings,2500
159,Jaelon Darden,TB,WR,12,IND,16,28,1.58,0.53,0,DraftKings,3000
159,P.J. Walker,CAR,QB,12,MIA,29,28,0.27,0.06,0,DraftKings,4800
159,Preston Williams,MIA,WR,12,CAR,4,4,3.19,1.06,0,DraftKings,3000
159,Ian Thomas,CAR,TE,12,MIA,29,20,3.07,1.23,0,DraftKings,2500
159,Keith Kirkwood,CAR,WR,12,MIA,29,30,0,0,0,DraftKings,3000
159,Kirk Merritt,MIA,WR,12,CAR,4,4,0,0,0,DraftKings,3000
159,Wayne Gallman,ATL,RB,12,JAX,20,18,2.82,0.67,0,DraftKings,4200
159,Juwann Winfree,GB,WR,12,LAR,9,10,1.27,0.42,0,DraftKings,3000
159,Jeff Smith,NYJ,WR,12,HOU,30,22,1.14,0.38,0,DraftKings,3000
159,Marlon Mack,IND,RB,12,TB,8,3,0,0,0,DraftKings,4000
159,Elijhaa Penny,NYG,RB,12,PHI,13,24,0.8,0.2,0,DraftKings,4000
159,Tavon Austin,JAX,WR,12,ATL,27,21,3.72,1.24,0,DraftKings,3000
159,Marcedes Lewis,GB,TE,12,LAR,9,24,2.81,1.12,0,DraftKings,2500
159,Lee Smith,ATL,TE,12,JAX,20,23,2,0.8,0,DraftKings,2500
159,Raheem Mostert,SF,RB,12,MIN,28,23,0,0,0,DraftKings,4000
159,C.J. Ham,MIN,RB,12,SF,7,17,1.53,0.38,0,DraftKings,4000
159,Duke Johnson,MIA,RB,12,CAR,4,4,2.74,0.68,0,DraftKings,4000
159,Auden Tate,CIN,WR,12,PIT,17,22,0,0,0,DraftKings,3000
159,Kene Nwangwu,MIN,RB,12,SF,7,17,0.5,0.12,0,DraftKings,4000
159,Ashton Dulin,IND,WR,12,TB,8,12,2.25,0.75,0,DraftKings,3000
159,C.J. Board,NYG,WR,12,PHI,13,3,0,0,0,DraftKings,3000
159,Equanimeous St. Brown,GB,WR,12,LAR,9,10,1.32,0.43,0,DraftKings,3100
159,Jauan Jennings,SF,WR,12,MIN,28,31,2.6,0.87,0,DraftKings,3000
159,Dede Westbrook,MIN,WR,12,SF,7,7,1.93,0.64,0,DraftKings,3000
159,Nick Bawden,NYJ,RB,12,HOU,30,26,0.65,0.16,0,DraftKings,4000
159,Royce Freeman,HOU,RB,12,NYJ,32,32,1.02,0.26,0,DraftKings,4000
159,Keke Coutee,IND,WR,12,TB,8,12,0.18,0.06,0,DraftKings,3000
159,Greg Ward,PHI,WR,12,NYG,23,18,0.61,0.2,0,DraftKings,3000
159,Shi Smith,CAR,WR,12,MIA,29,30,0.71,0.24,0,DraftKings,3000
159,Tommy Hudson,TEN,TE,12,NE,2,3,1.14,0.46,0,DraftKings,2500
159,Mike Thomas,CIN,WR,12,PIT,17,22,1.06,0.35,0,DraftKings,3000
159,Chris Manhertz,JAX,TE,12,ATL,27,12,1.68,0.67,0,DraftKings,2500
159,Ross Dwelley,SF,TE,12,MIN,28,6,1.84,0.74,0,DraftKings,2500
159,Scottie Phillips,HOU,RB,12,NYJ,32,32,1.48,0.37,0,DraftKings,4000
159,Brandon Allen,CIN,QB,12,PIT,17,17,0.25,0.06,0,DraftKings,4000
159,Trent Sherfield,SF,WR,12,MIN,28,31,2.57,0.86,0,DraftKings,3000
159,Kylen Granson,IND,TE,12,TB,8,19,1.3,0.52,0,DraftKings,2500
159,Patrick Laird,MIA,RB,12,CAR,4,4,1.35,0.34,0,DraftKings,4000
159,Zach Gentry,PIT,TE,12,CIN,10,16,1.18,0.47,0,DraftKings,2500
159,C.J. Beathard,JAX,QB,12,ATL,27,31,0.15,0.04,0,DraftKings,4100
159,Joshua Kelley,LAC,RB,12,DEN,5,14,0.65,0.16,0,DraftKings,4000
159,Antony Auclair,HOU,TE,12,NYJ,32,25,0.84,0.34,0,DraftKings,2500
159,Keith Smith,ATL,RB,12,JAX,20,18,1.39,0.35,0,DraftKings,4000
159,Eric Saubert,DEN,TE,12,LAC,21,30,1.37,0.55,0,DraftKings,2500
159,Kevin Rader,PIT,TE,12,CIN,10,16,0,0,0,DraftKings,2500
159,Drew Sample,CIN,TE,12,PIT,17,11,1.19,0.48,0,DraftKings,2500
159,Luke Farrell,JAX,TE,12,ATL,27,12,0,0,0,DraftKings,2500
159,Chris Herndon,MIN,TE,12,SF,7,7,2,0.8,0,DraftKings,2500
159,Scotty Miller,TB,WR,12,IND,16,28,3.58,1.19,0,DraftKings,3000
159,Darren Fells,TB,TE,12,IND,16,27,0.18,0.07,0,DraftKings,2500
159,Willie Snead IV,CAR,WR,12,MIA,29,30,0.08,0.03,0,DraftKings,3000
159,KJ Hill Jr.,LAC,WR,12,DEN,5,17,0,0,0,DraftKings,3000
159,Ben Skowronek,LAR,WR,12,GB,6,9,0,0,0,DraftKings,3000
159,Mike Strachan,IND,WR,12,TB,8,12,0,0,0,DraftKings,3000
159,Dare Ogunbowale,JAX,RB,12,ATL,27,28,0.88,0.22,0,DraftKings,4000
159,Gabe Nabers,LAC,RB,12,DEN,5,14,0,0,0,DraftKings,4000
159,Charlie Woerner,SF,TE,12,MIN,28,6,0.83,0.33,0,DraftKings,2500
159,Kaden Smith,NYG,TE,12,PHI,13,32,0,0,0,DraftKings,2500
159,Trayveon Williams,CIN,RB,12,PIT,17,21,0.06,0.02,0,DraftKings,4000
