"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"11","Tyreek Hill","KC","wr","12","@BLT","19.7","8400","0","0","0","0","0","0","0.4191","1.8921","0.0231","8.4579","5.9253","87.6403","0.6022","0.0317","0.0159","0.0085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Nick Chubb","CLV","rb","13","HST","16.4","7800","0","0","0","0","0","0","15.4477","78.5417","0.7146","1.965","1.6875","13.0824","0.0762","0.1109","0.0555","0.0021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Austin Ekeler","LAC","rb","7","DAL","16.3","7300","0","0","0","0","0","0","12.4193","57.435","0.3431","4.5387","3.8199","30.5049","0.2041","0.1355","0.0678","0.0091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","Calvin Ridley","ATL","wr","6","@TB","18.6","7500","0","0","0","0","0","0","0.2097","1.0878","0.0057","9.0402","5.764","88.0719","0.4598","0.0743","0.0371","0.0289","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","Darren Waller","LV","te","8","@PIT","16.3","7600","0","0","0","0","0","0","0","0","0","8.2183","6.0128","66.2936","0.5275","0.0804","0.0402","0.0199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","Jonathan Taylor","IND","rb","14","LA","16.1","7200","0","0","0","0","0","0","15.0013","66.3199","0.5224","3.9355","3.3005","19.9446","0.0961","0.1182","0.0591","0.0099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","Stefon Diggs","BUF","wr","7","@MIA","18.4","7700","0","0","0","0","0","0","0.0972","0.436","0.0028","8.3763","6.0633","81.7688","0.5285","0.077","0.0385","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","Aaron Rodgers","GB","qb","13","DET","26.7","6600","24.7896","35.4106","299.0589","2.7726","0.358","1.8668","3.0026","10.3623","0.2377","0","0","0","0","0.3105","0.1552","0.0876","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","Tom Brady","TB","qb","9","ATL","26.5","6900","27.5239","39.0485","336.0061","2.695","0.4943","1.0995","1.4483","1.4579","0.0963","0","0","0","0","0.2324","0.1162","0.0821","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","Darrell Henderson","LA","rb","11","@IND","15.2","5700","0","0","0","0","0","0","16.7283","68.9156","0.515","2.7895","2.2656","17.1555","0.1095","0.1099","0.055","0.0151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","Clyde Edwards-Helaire","KC","rb","12","@BLT","15.2","6700","0","0","0","0","0","0","13.6219","59.0604","0.4179","3.959","3.1959","24.5235","0.1241","0.0967","0.0483","0.0144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","DeAndre Hopkins","ARZ","wr","12","MIN","17.5","8000","0","0","0","0","0","0","0.0477","0.2021","0.0023","8.4373","6.2798","73.7658","0.5121","0.1132","0.0566","0.0327","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","Ezekiel Elliott","DAL","rb","7","@LAC","15","6200","0","0","0","0","0","0","14.8984","61.7343","0.3692","3.9634","3.2453","22.4951","0.1291","0.2646","0.1323","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24","Amari Cooper","DAL","wr","7","@LAC","17.4","6800","0","0","0","0","0","0","0.2292","1.0802","0.0062","8.287","5.8219","80.2398","0.4236","0.0386","0.0193","0.0121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","D.K. Metcalf","SEA","wr","9","TEN","17.3","7600","0","0","0","0","0","0","0.0547","0.3095","0.0027","7.1379","4.7739","76.7897","0.679","0.0911","0.0455","0.0192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","George Kittle","SF","te","6","@PHI","14.9","6400","0","0","0","0","0","0","0","0","0","7.2824","5.4027","65.1962","0.4176","0.0479","0.024","0.0082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27","Saquon Barkley","NYG","rb","10","@WAS","14.8","0","0","0","0","0","0","0","15.2505","63.4422","0.3414","3.8033","3.0127","22.5704","0.1074","0.1085","0.0542","0.0092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28","D'Andre Swift","DET","rb","9","@GB","14.8","7100","0","0","0","0","0","0","11.0077","48.3178","0.3931","5.1474","4.065","26.6745","0.1057","0.1541","0.0771","0.0143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","Chris Godwin","TB","wr","9","ATL","17","6600","0","0","0","0","0","0","0.0244","0.1306","0.001","7.1145","5.4511","75.6744","0.5323","0.0642","0.0321","0.0281","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","Patrick Mahomes","KC","qb","12","@BLT","25.4","8300","25.5088","38.2666","306.6177","2.1136","0.644","1.8484","3.5051","23.1758","0.2389","0","0","0","0","0.4415","0.2208","0.0797","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31","CeeDee Lamb","DAL","wr","7","@LAC","16.9","6400","0","0","0","0","0","0","0.298","1.8217","0.0093","8.287","5.7331","76.5833","0.3935","0.1245","0.0623","0.0168","20.5951","0.0232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","Josh Allen","BUF","qb","7","@MIA","25.3","7200","23.5422","35.4279","284.3173","1.7877","0.8208","2.0313","7.1415","35.2899","0.4823","0","0","0","0","0.7843","0.3922","0.0771","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33","Cooper Kupp","LA","wr","11","@IND","16.8","6000","0","0","0","0","0","0","0.3585","1.85","0.012","7.8454","6.0857","69.9513","0.4582","0.137","0.0685","0.0095","16.8846","0.024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34","David Montgomery","CHI","rb","10","CIN","14.4","6100","0","0","0","0","0","0","15.0416","64.6239","0.4868","2.8677","2.2955","17.5493","0.0774","0.1046","0.0523","0.019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35","Tyler Lockett","SEA","wr","9","TEN","16.7","7200","0","0","0","0","0","0","0.1368","0.6796","0.0076","7.1379","5.5809","69.9471","0.5681","0.0619","0.0309","0.0073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36","Russell Wilson","SEA","qb","9","TEN","24.8","7500","21.6559","31.6977","264.6293","2.3484","0.5475","2.2664","5.6596","30.5017","0.2247","0","0","0","0","0.4657","0.2329","0.0519","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","Derrick Henry","TEN","rb","13","@SEA","13.7","8300","0","0","0","0","0","0","19.0917","82.5146","0.3241","1.7733","1.4681","9.7771","0.0284","0.2397","0.1199","0.0184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"38","Keenan Allen","LAC","wr","7","DAL","16","7000","0","0","0","0","0","0","0.1983","0.9134","0.0082","8.0301","6.1761","67.3164","0.4076","0.1003","0.0502","0.0226","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"39","Miles Sanders","PHI","rb","14","SF","13.6","6900","0","0","0","0","0","0","11.7804","54.5352","0.3551","3.6329","2.9141","21.9304","0.1069","0.1859","0.093","0.0376","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","Mark Andrews","BLT","te","8","KC","13.5","5900","0","0","0","0","0","0","0","0","0","7.0647","4.7618","59.4802","0.4003","0.0869","0.0434","0.0106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41","Justin Jefferson","MIN","wr","7","@ARZ","15.7","7400","0","0","0","0","0","0","0.1261","0.7435","0.0035","7.1192","4.8778","75.7065","0.4096","0.0577","0.0288","0.017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","Lamar Jackson","BLT","qb","8","KC","23.9","8000","20.7516","31.0105","237.7893","1.3462","0.6339","2.4626","8.6191","61.9031","0.3954","0","0","0","0","0.5816","0.2908","0.0716","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43","Mike Evans","TB","wr","9","ATL","15.3","6100","0","0","0","0","0","0","0","0","0","6.74","4.5077","70.1488","0.5315","0.0252","0.0126","0.0087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44","Leonard Fournette","TB","rb","9","ATL","12.9","5100","0","0","0","0","0","0","12.2091","51.4253","0.4108","2.9956","2.5318","18.5394","0.0998","0.0415","0.0208","0.0048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45","Kyler Murray","ARZ","qb","12","MIN","23.7","8200","24.1214","36.1934","257.3083","1.8033","0.7979","2.0514","6.5009","35.2965","0.4032","0","0","0","0","0.4185","0.2093","0.0826","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"46","Adam Thielen","MIN","wr","7","@ARZ","15","7100","0","0","0","0","0","0","0.1261","0.59","0.0046","7.1192","5.2287","66.2437","0.4295","0.055","0.0275","0.017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"47","Mike Davis","ATL","rb","6","@TB","12.6","5500","0","0","0","0","0","0","12.3722","45.9266","0.2684","4.3393","3.5418","21.7364","0.0882","0.118","0.059","0.0141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48","Jarvis Landry","CLV","wr","13","HST","14.9","6300","0","0","0","0","0","0","0.0506","0.2455","0.0032","6.5498","5.1056","64.7242","0.4632","0.0597","0.0299","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"49","Tyler Higbee","LA","te","11","@IND","12.6","4100","0","0","0","0","0","0","0","0","0","6.4507","4.861","48.8641","0.4412","0.0354","0.0177","0.0215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","Devin Singletary","BUF","rb","7","@MIA","12.5","4900","0","0","0","0","0","0","12.8823","58.2944","0.2679","3.049","2.4748","18.0352","0.0794","0.2296","0.1148","0.0057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"51","Robert Woods","LA","wr","11","@IND","14.8","5700","0","0","0","0","0","0","0.3824","1.5969","0.0159","7.8454","6.0848","60.8171","0.3326","0.0565","0.0283","0.0093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"52","Myles Gaskin","MIA","rb","14","BUF","12.4","5900","0","0","0","0","0","0","8.7664","38.1525","0.2528","4.3783","3.5517","26.3352","0.1184","0.1161","0.058","0.0132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"53","Kareem Hunt","CLV","rb","13","HST","12.3","5800","0","0","0","0","0","0","6.9641","33.1779","0.3562","3.6024","3.0583","24.7285","0.1974","0.0956","0.0478","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"54","Terry McLaurin","WAS","wr","9","NYG","14.7","0","0","0","0","0","0","0","0.1195","0.72","0.0046","7.1397","4.9923","68.5293","0.3658","0.0497","0.0248","0.009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"55","Ja'Marr Chase","CIN","wr","10","@CHI","14.7","5000","0","0","0","0","0","0","0.1937","1.1808","0.0058","7.1781","4.6633","68.8927","0.4096","0.0543","0.0271","0.0163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"56","Justin Herbert","LAC","qb","7","DAL","23.1","6700","24.4049","36.7076","302.9575","1.868","0.8469","1.7413","3.3948","15.1004","0.242","0","0","0","0","0.505","0.2525","0.0626","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57","Chase Edmonds","ARZ","rb","12","MIN","12.2","4900","0","0","0","0","0","0","7.6841","36.0442","0.2867","3.8812","3.1623","24.7414","0.1835","0.0996","0.0498","0.008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58","Tee Higgins","CIN","wr","10","@CHI","14.5","5400","0","0","0","0","0","0","0.2179","1.2456","0.0065","7.1781","4.8053","66.6074","0.3859","0.0595","0.0297","0.0131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"59","Kyle Pitts","ATL","te","6","@TB","12.1","5200","0","0","0","0","0","0","0.021","0.1282","0.0006","6.509","4.4797","50.1399","0.398","0.0449","0.0225","0.0142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","James Robinson","JAX","rb","7","DEN","11.9","6400","0","0","0","0","0","0","10.3064","45.262","0.315","3.6253","3.0089","18.6299","0.0723","0.0766","0.0383","0.0246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"61","T.J. Hockenson","DET","te","9","@GB","11.9","5500","0","0","0","0","0","0","0","0","0","6.8631","4.51","49.308","0.3733","0.0316","0.0158","0.0201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","Noah Fant","DEN","te","11","@JAX","11.9","4200","0","0","0","0","0","0","0","0","0","6.0177","4.3475","49.9766","0.3899","0.0441","0.022","0.0182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"63","Baker Mayfield","CLV","qb","13","HST","22.6","6000","24.6441","34.7484","277.3699","2.2367","0.8496","1.6019","3.2598","9.7556","0.2164","0","0","0","0","0.4006","0.2003","0.0723","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"64","D.J. Moore","CAR","wr","13","NO","14.1","5900","0","0","0","0","0","0","0.1602","1.0554","0.0054","7.2247","4.6333","69.6994","0.2928","0.0597","0.0298","0.0059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"65","Allen Robinson II","CHI","wr","10","CIN","13.9","6200","0","0","0","0","0","0","0.0235","0.1067","0.0011","7.9283","5.1781","63.2163","0.3229","0.024","0.012","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","Rob Gronkowski","TB","te","9","ATL","11.6","4700","0","0","0","0","0","0","0","0","0","5.055","3.6089","47.1175","0.5221","0.0414","0.0207","0.0105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","Brandin Cooks","HST","wr","10","@CLV","13.8","5900","0","0","0","0","0","0","0.0206","0.0839","0.0009","7.1967","4.7821","66.9123","0.299","0.0345","0.0172","0.0085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"68","Javonte Williams","DEN","rb","11","@JAX","11.4","4400","0","0","0","0","0","0","13.0816","55.9472","0.403","1.9557","1.5856","11.4498","0.0539","0.1252","0.0626","0.0156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","Mike Williams","LAC","wr","7","DAL","13.6","6100","0","0","0","0","0","0","0","0","0","6.3891","3.7662","69.8073","0.3861","0.0275","0.0138","0.0075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70","A.J. Brown","TEN","wr","13","@SEA","13.6","6900","0","0","0","0","0","0","0.0716","0.4836","0.0014","6.5022","4.4085","69.4398","0.2659","0.045","0.0225","0.0064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"71","Elijah Mitchell","SF","rb","6","@PHI","11.2","0","0","0","0","0","0","0","10.4477","47.5304","0.3751","2.3747","1.9261","13.8249","0.0671","0.1949","0.0975","0.0122","72.3458","0.0532","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","Damien Harris","NE","rb","14","@NYJ","11.1","5400","0","0","0","0","0","0","13.6928","59.8862","0.3522","1.6734","1.3607","9.9764","0.0449","0.1497","0.0748","0.0073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"73","Diontae Johnson","PIT","wr","7","LV","13.4","6400","0","0","0","0","0","0","0.2655","1.5902","0.0101","7.5984","5.2973","56.9652","0.3177","0.1027","0.0514","0.0059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","James White","NE","rb","14","@NYJ","11","4600","0","0","0","0","0","0","4.7651","19.5635","0.1549","4.9899","4.0026","30.6287","0.1534","0.0605","0.0302","0.0087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","Dak Prescott","DAL","qb","7","@LAC","21.8","6800","25.8593","37.3847","291.3066","1.6493","0.672","2.0378","3.1547","17.0112","0.2092","0","0","0","0","0.5266","0.2633","0.0644","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","Chase Claypool","PIT","wr","7","LV","13.2","5600","0","0","0","0","0","0","0.3319","1.8728","0.0144","6.8023","4.3916","60.0052","0.358","0.0923","0.0462","0.0072","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","Melvin Gordon III","DEN","rb","11","@JAX","10.7","5900","0","0","0","0","0","0","10.9443","45.1582","0.4199","2.4071","1.9877","11.996","0.0606","0.1807","0.0903","0.0053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
