PLAYER NAME,TEAM,POS,CUSH,SEP,TAY,TAY%,REC,TAR,CTCH%,YDS,TD,YAC/R,xYAC/R,+/-
Cade Otton,TB,TE,6.8,5.8,7.2,8.77,4,5,80,49,0,5.7,4.9,0.9
Christian Kirk,JAX,WR,7.7,1.9,13.5,27.68,3,6,50,48,0,1.6,1.6,0
Jayden Reed,GB,WR,9.4,3.5,5.5,11.94,4,6,66.67,46,0,6.1,6.5,-0.4
Dalton Kincaid,BUF,TE,6.6,3.9,6,21.16,6,7,85.71,46,0,3.8,4.4,-0.6
Michael Mayer,LV,TE,6.3,4.1,3.6,4.53,4,5,80,46,0,8.1,5.9,2.1
Jordan Addison,MIN,WR,9.9,1.7,13.6,38.21,3,6,50,44,0,--,0.7,-0.7
Robert Woods,HOU,WR,6.2,2.9,10.5,21.91,5,8,62.5,44,0,3.2,4.5,-1.3
Travis Kelce,KC,TE,5.2,3.1,5.5,14.86,7,9,77.78,44,1,2.2,2,0.2
Terry McLaurin,WAS,WR,7.7,2.3,12,32.09,5,7,71.43,43,0,3,3.8,-0.8
Trey McBride,ARI,TE,7.6,3.9,6.8,16.25,5,7,71.43,43,0,4.9,4.8,0.1
Mike Evans,TB,WR,6.1,1.8,15.6,45.47,5,12,41.67,43,1,1.3,1.3,0
Hunter Renfrow,LV,WR,8.1,2.6,2.7,3.31,5,5,100,42,0,5.7,2.4,3.3
Rashee Rice,KC,WR,5.9,5.2,3.8,5.62,4,5,80,42,0,7.1,5.8,1.3
Jaxon Smith-Njigba,SEA,WR,3.5,1.6,18.6,32.83,3,6,50,40,0,1.5,1.9,-0.4
Chris Godwin,TB,WR,8.5,2,5.6,9.54,6,7,85.71,39,0,0.5,1.7,-1.2
CeeDee Lamb,DAL,WR,8.1,3.4,8.2,30,6,9,66.67,38,1,3.2,3,0.3
George Pickens,PIT,WR,5.8,2.8,11.6,45.58,4,6,66.67,38,0,0.8,1.7,-0.9
Tre Tucker,LV,WR,7.6,3.5,17.5,30.45,2,7,28.57,36,0,0.9,1.9,-1
Trenton Irwin,CIN,WR,5.3,3,7.2,16.46,3,5,60,36,0,3.7,4.4,-0.7
Amari Cooper,CLE,WR,4.1,1.1,6.6,38.97,4,8,50,34,0,3.8,4,-0.2
Jake Ferguson,DAL,TE,5,3,3.6,7.27,3,5,60,32,0,3.1,3.9,-0.8
Michael Gallup,DAL,WR,7.8,3.3,8.1,16.43,3,5,60,31,0,3,3.1,-0.1
Evan Engram,JAX,TE,8.8,2.7,11.8,24.08,4,6,66.67,29,0,1.4,1.6,-0.2
Luke Musgrave,GB,TE,6.3,3.2,4.9,10.61,4,6,66.67,28,0,4.1,5.8,-1.6
Stefon Diggs,BUF,WR,6.6,3.3,4,16.06,4,8,50,27,0,5.8,3.2,2.6
Austin Trammell,LAR,WR,5.2,4.8,3.6,13.26,3,6,50,23,0,11.3,10.8,0.5
Trey Palmer,TB,WR,5.5,3.4,7.8,11.31,4,6,66.67,22,0,1.6,2.7,-1.1
Tyler Boyd,CIN,WR,5.1,2.1,5.5,15.07,3,6,50,22,0,5.4,5.3,0.1
Quentin Johnston,LAC,WR,7.5,1.3,14.8,24.93,2,6,33.33,21,0,7.7,4.6,3.2
Sam LaPorta,DET,TE,8.7,3.6,5.9,12.44,3,5,60,18,0,0.5,1,-0.4
Marquise Brown,ARI,WR,8.1,1.6,17.4,29.66,2,5,40,18,0,0.3,0.4,-0.1
Jalen Tolbert,DAL,WR,8.7,1.5,7.2,14.6,2,5,40,12,0,0.5,2.5,-2
Ja'Marr Chase,CIN,WR,6.7,1.3,12.3,39.36,2,7,28.57,12,1,7.1,2.7,4.3
Diontae Johnson,PIT,WR,6.1,2.6,10.4,54.16,2,8,25,9,0,3.1,4.3,-1.2
Garrett Wilson,NYJ,WR,4.5,2.1,11.3,57.16,2,8,25,9,0,-0.6,1.3,-1.9
Jonathan Mingo,CAR,WR,7.3,3.2,12.1,40.7,1,6,16.67,6,0,5.8,3.3,2.5
