"offPlayer","offHeightInches","offWeight","offRoutes","offBlockPct","offInline","offSlot","offWide","offTr","offFr","offCPct","offYprr","offGrade","adv","defPlayer","defHeightInches","defWeight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade"
"Zach Ertz","77","250","164","4","39","48","12","20","0.39","64","1.55","64.6","10","Krys Barnes","73","235","61","16","0.34","90","0.93","54.3"
"Kyle Pitts","78","240","207","3","21","47","32","21","0.41","72","2.28","85.2","45","Jermaine Carter","72","225","186","8","0.11","73","0.46","55.5"
"Tommy Sweeney","76","251","22","24","69","17","7","18","0.47","100","0.18","65.1","3","Eric Rowe","73","205","173","17","0.32","79","1.21","64.7"
"Tommy Tremble","76","242","95","10","51","40","9","9","0.17","56","0.57","54.7","-4","Deion Jones","73","227","209","14","0.33","97","1.37","56.8"
"Cole Kmet","78","258","167","14","39","49","10","17","0.22","68","1.04","56.6","-34","Azeez Al-Shaair","74","228","166","20","0.38","76","1.24","62.5"
"C.J. Uzomah","78","265","177","8","52","26","16","11","0.41","89","1.45","66.4","27","C.J. Mosley","74","250","171","18","0.35","90","1.49","37.2"
"Austin Hooper","76","254","129","17","65","29","5","16","0.27","70","1.11","75.3","1","Joe Schobert","73","245","161","12","0.2","63","0.89","63"
"Dalton Schultz","77","244","158","8","51","42","6","23","0.54","86","2.27","90.5","31","Eric Kendricks","72","232","210","10","0.22","86","1.09","74.2"
"Noah Fant","76","249","225","7","70","23","6","21","0.37","74","1.39","61.3","-7","Jamin Davis","76","234","131","10","0.22","92","0.79","51.8"
"T.J. Hockenson","77","247","257","4","31","56","12","20","0.33","75","1.4","70.8","26","Eric Wilson","73","230","159","16","0.27","80","1.08","35.5"
"Robert Tonyan","77","237","170","3","39","45","17","13","0.25","68","0.91","53","6","Isaiah Simmons","76","230","209","13","0.19","79","0.85","63"
"Pharaoh Brown","78","258","89","24","85","9","4","19","0.26","71","1.28","60.1","-6","Ernest Jones","74","230","32","3","0.07","100","0.44","57.2"
"Jack Doyle","78","262","121","12","40","44","15","15","0.19","61","1.02","71","37","Rashaan Evans","74","232","162","12","0.2","85","0.99","32.6"
"Dan Arnold","78","220","127","5","23","64","12","20","0.29","68","1.61","55.2","-9","Jordyn Brooks","73","245","199","17","0.34","88","1.63","53"
"Travis Kelce","77","260","281","3","25","43","32","23","0.44","70","1.9","86.7","52","Reggie Ragland","74","252","105","11","0.16","75","0.71","61.1"
"Tyler Higbee","78","255","210","10","53","23","23","16","0.3","82","1.17","65.4","31","Christian Kirksey","74","235","226","11","0.21","72","1.05","49.3"
"Jared Cook","77","254","181","6","38","47","16","18","0.31","64","1.3","61.7","20","Kyle Dugger","74","220","207","11","0.18","73","0.78","59.7"
"Mike Gesicki","78","245","228","2","6","68","26","21","0.4","76","1.87","74","5","Tremaine Edmunds","77","250","193","13","0.3","88","1.18","56.9"
"Tyler Conklin","75","254","174","17","82","11","5","17","0.3","76","1.38","61.1","-10","Jayron Kearse","76","215","205","11","0.21","74","0.73","72.7"
"Hunter Henry","77","250","184","15","27","61","11","17","0.4","75","1.43","71.9","45","Amen Ogbongbemiga","73","235","18","17","0.32","100","1.56","30.1"
"Adam Trautman","78","253","103","18","58","26","15","12","0.18","75","0.97","58","4","Devin White","72","237","257","17","0.29","81","1.11","44.5"
"Evan Engram","75","240","153","4","28","68","4","17","0.24","77","1.12","54.8","-22","Tyrann Mathieu","69","185","212","6","0.07","67","0.37","65.4"
"Ryan Griffin","78","264","105","23","61","29","4","15","0.15","56","0.61","44.6","-43","Logan Wilson","74","250","247","12","0.2","83","1","71"
"Dallas Goedert","76","260","159","7","43","47","11","14","0.37","78","1.8","81","33","Alex Anzalone","75","241","205","10","0.19","76","0.8","44.5"
"Eric Ebron","76","253","131","3","78","19","4","9","0.09","58","0.36","44.8","-20","Malcolm Smith","72","225","102","14","0.41","86","1.15","60.5"
"Gerald Everett","75","240","107","9","47","38","15","12","0.3","100","1.2","60.1","-24","Rayshawn Jenkins","73","220","212","10","0.16","77","0.77","66.8"
"Ross Dwelley","77","240","55","18","58","30","7","9","0.27","80","0.93","50.7","-16","Roquan Smith","73","225","222","16","0.2","71","0.91","55.5"
"O.J. Howard","78","251","77","21","77","16","6","19","0.36","73","1.42","51.2","9","Demario Davis","74","248","193","14","0.17","63","0.81","78.2"
"Geoff Swaim","76","260","74","30","76","15","5","14","0.17","70","0.72","47","-39","Darius Leonard","74","234","226","13","0.23","67","0.89","76.8"
"Ricky Seals-Jones","77","243","160","12","20","63","12","16","0.3","72","1.18","68.9","-2","Justin Simmons","74","202","244","9","0.17","68","0.84","56.2"
