Player,Position,Injuries,Practice Status,Game Status
Ryan Bates,G,Concussion,Did Not Participate In Practice,Out
Elijah Hicks,S,Ankle,Did Not Participate In Practice,Out
Lions,,,,
Player,Position,Injuries,Practice Status,Game Status
Terrion Arnold,CB,,Full Participation in Practice,
Carlton Davis,CB,"Knee, Thumb",Did Not Participate In Practice,Out
Taylor Decker,T,Knee,Did Not Participate In Practice,Out
David Montgomery,RB,Shoulder,Full Participation in Practice,Questionable
Levi Onwuzurike,DE,Hamstring,,Out
Joshua Paschal,DE,Knee,,Out
Kalif Raymond,WR,Foot,Did Not Participate In Practice,Out
D.J. Reader,DT,,Full Participation in Practice,
Malcolm Rodriguez,LB,Knee,,Questionable
Amon-Ra St. Brown,WR,Knee,Full Participation in Practice,Questionable
Mekhi Wingo,DT,Knee,,Questionable
4:30 PM,,,,
EST,,,,
,,,,
"FOX, FOX DEPORTES",,,,
,,,,
,,,,
Giants,,,,
,,,,
(2-10),,,,
,,,,
Cowboys,,,,
,,,,
(5-7),,,,
Giants,,,,
Player,Position,Injuries,Practice Status,Game Status
Deonte Banks,CB,Rib,Limited Participation in Practice,Questionable
DJ Davidson,DT,Shoulder,Limited Participation in Practice,Questionable
Tommy DeVito,QB,Right Forearm,Did Not Participate In Practice,Questionable
Jermaine Eluemunor,T,Quadricep,Did Not Participate In Practice,Out
Theo Johnson,TE,,Limited Participation in Practice,
Dexter Lawrence,DT,Elbow,Full Participation in Practice,Out
Micah McFadden,LB,,Limited Participation in Practice,
Evan Neal,T,,Limited Participation in Practice,
Tyler Nubin,S,,Limited Participation in Practice,
Rakeem Nunez-Roches,DT,Neck,,Out
Azeez Ojulari,DE,,Did Not Participate In Practice,
Armon Watts,DT,Shoulder,Did Not Participate In Practice,Out
Cowboys,,,,
Player,Position,Injuries,Practice Status,Game Status
DaRon Bland,CB,,Full Participation in Practice,
Josh Butler,CB,Knee,,Out
Caelen Carson,CB,Shoulder,Did Not Participate In Practice,Out
Brandin Cooks,WR,,Full Participation in Practice,
Trevon Diggs,CB,"Groin, Knee",Limited Participation in Practice,Questionable
Chuma Edoga,T,,Full Participation in Practice,
Jake Ferguson,TE,Concussion,Did Not Participate In Practice,Out
Tyler Guyton,T,"Ankle, Knee",Full Participation in Practice,Questionable
Eric Kendricks,LB,"Groin, Shoulder",Did Not Participate In Practice,Questionable
Marshawn Kneeland,DE,Knee,Did Not Participate In Practice,Doubtful
CeeDee Lamb,WR,,Full Participation in Practice,
Jourdan Lewis,CB,,Full Participation in Practice,
Hunter Luepke,FB,,Full Participation in Practice,
Zack Martin,G,"Ankle, Shoulder",Did Not Participate In Practice,Out
Asim Richards,T,Ankle,Did Not Participate In Practice,Out
Cooper Rush,QB,,Full Participation in Practice,
Tyler Smith,G,,Full Participation in Practice,
Juanyeh Thomas,S,Knee,,Out
Nick Vigil,LB,Foot,Limited Participation in Practice,Questionable
8:20 PM,,,,
EST,,,,
,,,,
"NBC, TELEMUNDO, UNIVERSO",,,,
,,,,
,,,,
Dolphins,,,,
,,,,
(5-7),,,,
,,,,
Packers,,,,
,,,,
(9-3),,,,
Dolphins,,,,
Player,Position,Injuries,Practice Status,Game Status
Terron Armstead,T,Knee,Limited Participation in Practice,Questionable
Tyus Bowser,LB,"Knee, Calf",Did Not Participate In Practice,Out
Calais Campbell,DE,,Full Participation in Practice,
Kendall Fuller,CB,Concussion,Did Not Participate In Practice,Out
Julian Hill,TE,,Full Participation in Practice,
Tyreek Hill,WR,,Full Participation in Practice,
Jevon Holland,S,,Full Participation in Practice,
Alec Ingold,FB,,Full Participation in Practice,
Benito Jones,DT,,Full Participation in Practice,
Robert Jones,G,,Full Participation in Practice,
Kader Kohou,CB,"Back, gameday concussion protocol evaluation",,Questionable
Kendall Lamm,T,"Elbow, Back",,Questionable
Jordan Poyer,S,,Full Participation in Practice,
Jalen Ramsey,CB,,Full Participation in Practice,
Cam Smith,CB,Shoulder,,Out
Anthony Walker,LB,Hamstring,Did Not Participate In Practice,Out
Isaiah Wynn,G,,Full Participation in Practice,
Packers,,,,
