"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","season_year","week"
"1","Sam Darnold","MIN","QB","13592","weighted",256.33618622449,15.9566775923958,1.81557692307692,0.172767618260207,0.523777472527473,0.375215177336344,15.7581544348509,2.94498908631728,0.107142857142857,0.100421922447919,0.265106456043956,0.0217351066813955,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","Joe Burrow","CIN","QB","14777","weighted",268.543245682889,8.80084981165563,2.1031043956044,0.17769851805731,0.77396978021978,0.178159474652885,14.1195957613815,3.11922506231507,0.122115384615385,0.0480355622267449,0.231016483516484,0.0193200948279071,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","Brock Purdy","SF","QB","15698","weighted",263.451640502355,8.63341298148664,1.63557692307692,0.346505042039677,0.780604395604396,0.172466875615611,18.6177717817896,2.00140394208477,0.226881868131868,0.0464657207262249,0.19612293956044,0.00241501185348839,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Patrick Mahomes","KC","QB","13116","weighted",256.017114403454,16.3934078130624,1.7143543956044,0.252927001743872,0.468145604395604,0.325312729312277,19.7899636970173,1.23140273334462,0.111057692307692,0.0240177811133724,0.0872338598901099,0.0543377667034887,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Aaron Rodgers","NYJ","QB","7836","weighted",243.712266483516,8.84794234041899,1.62758241758242,0.28354066049723,0.69592032967033,0.236573701075561,5.27933869701727,0.623425574158992,0.0110576923076923,0.0240177811133724,0.132955013736264,0.0205276007546513,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","C.J. Stroud","HOU","QB","16150","weighted",249.502298861852,5.80863557540911,1.20534340659341,0.201565820056883,0.418846153846154,0.292623030343116,16.6073979591837,3.27130020022697,0.100508241758242,0.0880502825815368,0.239905563186813,0.03743268372907,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Jared Goff","DET","QB","12611","weighted",249.618830455259,6.61065651929731,1.83241758241758,0.15427885056209,0.785068681318681,0.161707534448495,5.56126079277865,2.53069087936093,0.0537225274725275,0.0604678239492173,0.131016483516484,0.0193200948279071,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Kirk Cousins","ATL","QB","10700","weighted",249.794267072214,13.9894827113045,1.25876373626374,0.262512469906889,0.877074175824176,0.142914134007615,3.71529925431711,1.4762210141521,0.0470879120879121,0.0535131462923511,0.154278846153846,0.0338101659488374,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","Josh Allen","BUF","QB","13589","weighted",250.371193092622,18.6039623043032,1.75909340659341,0.184494313823942,0.530755494505495,0.376616319927632,38.1726618916797,3.27234078894533,0.609697802197802,0.0862334378078055,0.18917239010989,0.0555452726302329,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Tua Tagovailoa","MIA","QB","14778","weighted",253.485183477237,3.533888755361,1.77662087912088,0.199061066865477,0.769203296703297,0.202994600841228,6.73382162480377,1.38080781913433,0.0470879120879121,0.0535131462923511,0.194184409340659,0.00362251778023259,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
