"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","season_year","week"
"11","Aaron Rodgers","NYJ","QB","7836","weighted",242.07332151575,12.7285819358486,1.65039056143206,0.263221935103048,0.687685109845403,0.231641003516267,6.72616296640707,1.21080590033414,0.0359235150528885,0.0454954882474329,0.13740032546786,0.0277525015481131,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Justin Herbert","LAC","QB","14779","weighted",229.576548297106,12.846997034837,1.26323026851098,0.220052269558496,0.30086655817738,0.245729139321132,15.1985522492154,2.40036348513474,0.142477624084622,0.0764432143243942,0.154328722538649,0.0459581534887233,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Lamar Jackson","BAL","QB","13593","weighted",234.521846448913,10.2734707097364,1.8576525630594,0.230281464242539,0.341293734743694,0.261323860357249,51.2440915959549,3.7459864159686,0.227278275020342,0.106028831905752,0.285893002441009,0.0163345332823979,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Aidan O'Connell","LVR","QB","16159","weighted",226.196752779083,16.3618379036353,1.23870831376233,0.188693093119847,0.808210427430719,0.110561949820148,6.27597855018005,4.54466498446543,0.0774307186472522,0.0522513830473478,0.263774072334429,0.0300449270426308,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Drake Maye","NE","QB","16580","weighted",217.327298616762,19.0228939113014,1.06678600488202,0.077907686094473,0.899922701383238,0.0986763616836494,27.1206102522376,4.71820694865401,0.152571196094386,0.0753346594824521,0.26553295362083,0.0305569240587169,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Patrick Mahomes","KC","QB","13116","weighted",232.003035568988,11.4845603501971,1.46050447518308,0.316022748313758,0.655463791700569,0.326450994975823,19.3204777403231,1.55611102390786,0.083820179007323,0.0598251620801209,0.114218877135883,0.0582835749474616,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Tua Tagovailoa","MIA","QB","14778","weighted",237.648265140067,9.72692976707227,1.72204231082181,0.243095152651525,0.838344182262001,0.11634577457266,5.21735092409624,0.27925799473222,0.0145809601301871,0.0264091550497635,0.225311228641172,0.0342442005461811,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Caleb Williams","CHI","QB","16579","weighted",221.225485295827,12.6936422452046,1.19893816110659,0.15194568098512,0.768096013018714,0.236501173477236,26.8361257700802,4.91939675146396,0.111704637917006,0.0661471544254061,0.248492676973149,0.0428384179788399,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Kyler Murray","ARI","QB","14056","weighted",229.100262699058,6.73595315404692,1.37026444263629,0.366261198759277,0.560927583401139,0.303078830715015,33.6984150877601,5.05543969354415,0.262937347436941,0.125772256169009,0.194357200976404,0.00653381331295915,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Michael Penix Jr.","ATL","QB","16583","weighted",221.939475497104,13.6070740955509,1.24710662282762,0.216213011336894,0.890277125410991,0.133364255585507,13.8139776107719,5.46046612057148,0.124232033818694,0.058354536589949,0.247710192578675,0.0432206431698257,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Cooper Rush","DAL","QB","13124","weighted",231.04170521911,5.08884916130686,1.29360048820179,0.257017958245439,0.78313262815297,0.166271984550355,5.9669208415669,3.19115956740562,0.0451220504475183,0.0585055129151293,0.231757526444264,0.0222181764442408,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Dorian Thompson-Robinson","CLE","QB","16158","weighted",199.124442617817,19.5212187120985,1.00968999530296,0.151435330520827,1.02889149835604,0.118534436755017,20.6736503835917,5.01114612210123,0.167036167214655,0.0521710560817767,0.268512212306247,0.0339963689930621,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Russell Wilson","PIT","QB","10703","weighted",214.960970721779,14.3110183540639,1.19441052137154,0.147177347187374,0.638318459370597,0.210686540666867,14.3311202442461,3.13249680587084,0.139243776420855,0.0490206250962414,0.258031939877877,0.0365339270978034,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Bo Nix","DEN","QB","16582","weighted",217.406880739277,7.9360426475084,1.2396623270952,0.23457060354157,0.645484133441823,0.323673956797273,23.5034505405091,3.30176559183113,0.174369406021155,0.0960979492345111,0.0945504475183076,0.0764099437460327,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Jayden Daniels","WAS","QB","16581","weighted",209.349665814251,12.7252290380087,1.18002034174125,0.184073543335057,0.620146460537022,0.331444926508563,42.9305957224224,4.33441660140169,0.316769731489015,0.150518636002153,0.0889076484947111,0.0703124869184831,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Mason Rudolph","TEN","QB","13595","weighted",215.328174416784,7.05138079932905,1.17843118835134,0.133608074887891,0.888999530295913,0.14976978636171,12.7495678722405,1.95482397849065,0.0985204321277595,0.00941890834253617,0.22187059652419,0.0162991050996499,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Jalen Hurts","PHI","QB","14783","weighted",212.019909915146,6.52195720133553,1.22244100895037,0.209289723334315,0.379218877135883,0.273917620783588,42.5655457398582,2.55731790529533,0.829007323026851,0.139602944953545,0.251314076484947,0.0397423400917817,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Drew Lock","NYG","QB","14057","weighted",205.874160012525,16.321369218897,0.974903710662283,0.233323126952622,0.879013621418506,0.133802366057083,19.2023962736809,6.5155574831287,0.106961014560827,0.0779728783760242,0.227612728980742,0.0210837868669762,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Mac Jones","JAC","QB","15241","weighted",212.132403319242,6.97340779962467,1.12083607327384,0.150287805897328,0.997346171911696,0.118806074349321,10.0605746046657,2.1311900462824,0.128976045091592,0.103898219822577,0.208613198684829,0.0106735292178633,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Bryce Young","CAR","QB","16148","weighted",198.819772976358,20.123963502381,1.07329732268671,0.236694352975409,0.867440112728981,0.129142827798173,17.3271363707531,2.68703797827252,0.182033818694223,0.0516940261035826,0.187717238139972,0.0630108669999054,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Anthony Richardson","IND","QB","16152","weighted",196.338284319423,4.7502582476171,1.10403173311635,0.208422787566352,0.925358014646054,0.115151976619378,38.1770673021039,4.34129735818429,0.38446704637917,0.168796585606606,0.333775427176566,0.0301339586975752,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Spencer Rattler","NO","QB","16586","weighted",161.998139971818,71.8515969764947,0.796232973226867,0.383863721868456,0.762357914513856,0.372379343177555,12.4360098637858,5.95922787270365,0.0747956787224049,0.0671355382413833,0.251379755753875,0.07658582475074,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Desmond Ridder","LVR","QB","15697","weighted",68.0424370594159,105.574613564522,0.406606243705942,0.596216273998975,0.233756294058409,0.400237089604771,2.25297079556898,3.24121585225092,0,0,0.0874790198053038,0.10220306143698,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Derek Carr","NO","QB","11644","weighted",144,0,0.9,NA,0.6,NA,5,0,0,0,0.1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D","Hand",2024,16
"35","Joe Flacco","IND","QB","9064","weighted",59.1186289120715,74.3169227027061,0.587332339791356,0.707106781186548,0.146199701937407,0.212132034355964,1.05126676602086,0.0707106781186548,0,0,0.1,3.92649151415701e-17,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Kirk Cousins","ATL","QB","10700","weighted",20.5911531428571,28.8076651899225,0.125320197044335,0.178935721994536,0.094313863476425,0.193502745432413,0.351257142857143,0.648948102159373,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Tommy DeVito","NYG","QB","16441","weighted",22.0386815227484,35.7321355856789,0.0667038068709378,0.108775106179545,0.0333519034354689,0.0543875530897724,7.61977715877437,2.68612219200664,0.0239182915506035,0.0450650230392159,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Jacoby Brissett","NE","QB","12616","weighted",25.5055790533736,33.9403519336767,0.0708157099697885,0.0516078743819143,0.0361732124874119,0.0550153642711699,2.06223564954683,2.59243442308875,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Will Levis","TEN","QB","16149","weighted",21.5849583963691,23.4548046791852,0.1069889224572,0.0893450083264842,0.233756294058409,0.400237089604771,1.68967473524962,1.65997413263305,0,0,0.123449319213313,0.126220967409572,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Shoulder",2024,16
"40","Jake Browning","CIN","QB","14358","weighted",16.9256720619282,22.5866404691304,0.100042223786066,0.133625574436503,0.0275439831104856,0.0467775012805517,0.726530612244898,0.958389796757743,0.0230119634060521,0.0487203444138736,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Jake Haener","NO","QB","16156","weighted",18.5234441087613,19.4969344524328,0.0740584088620342,0.0458736661172572,0.069103726082578,0.112468127005598,2.44370594159114,3.91608566317451,0.0329305135951662,0.0575698711340869,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Tyler Huntley","MIA","QB","14789","weighted",24.728,16.0505372967576,0.148733233979136,0.0707106781186548,0.146199701937407,0.212132034355964,3.01685,1.95615923304233,0,0,0.04915,0.0501579290523675,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Marcus Mariota","WAS","QB","12141","weighted",17.4785901309164,19.4193491477488,0.176092648539778,0.195371148222438,0.0394159113796576,0.0529608613811046,3.44874118831823,4.81640183300286,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","C.J. Beathard","JAC","QB","13125","weighted",16.8522860020141,17.4634189376256,0.0740584088620342,0.0458736661172572,0.0723464249748238,0.11003072854234,1.33434038267875,1.5150872156544,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Tyrod Taylor","NYJ","QB","10413","weighted",17.1234038267875,15.7111445718839,0.172849949647533,0.199059150573079,0.0361732124874119,0.0550153642711699,2.54763343403827,3.83781912528603,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Jameis Winston","CLE","QB","12140","weighted",14.3447149894441,14.4103042177454,0.100042223786066,0.133625574436503,0.0517522871217452,0.0534757066294209,0.423786066150598,0.524666791768597,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Shoulder",2024,16
"47","Sam Howell","SEA","QB","15693","weighted",16.1668721109399,16.8644967312992,0.0603081664098613,0.0565685424949238,0.261848998459168,0.339411254969543,1.5115562403698,2.12132034355964,0.0503852080123267,0.0707106781186548,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Taylor Heinicke","LAC","QB","12476","weighted",11.3048657337368,8.07557498612239,0.07730110775428,0.0401394578526,0.0394159113796576,0.0529608613811046,0.941565809379728,0.819077233571767,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Davis Mills","HOU","QB","15252","weighted",11.7959322033898,10.2671904628287,0.00992295839753467,0.014142135623731,0.00992295839753467,0.014142135623731,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Nick Mullens","MIN","QB","13968","weighted",8.47263898662913,6.93868422186329,0.0310063335679099,0.0472081999281877,0.0045320197044335,0.00969135695977872,0.242083040112597,0.49580954738787,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Trey Lance","DAL","QB","15240","weighted",5.78218349928876,5.98579680605073,0.0069203413940256,0.00948488440759455,0.0534352773826458,0.0937905717050126,1.31387624466572,1.29742544398502,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Malik Willis","GB","QB","15694","weighted",9.23643504531722,5.13920258694337,0.1069889224572,0.0893450083264842,0.00324269889224572,0.00573420826465715,2.82477341389728,3.66190123035972,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Andy Dalton","CAR","QB","10313","weighted",6.84468685714286,4.40732925078182,0.054018296973962,0.0518683932839197,0.0275439831104856,0.0467775012805517,0.482045714285714,0.531778594422347,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Carson Wentz","KC","QB","12610","weighted",7.46124874118832,3.95895129723967,0.0443705941591138,0.0517889933537791,0.0378851963746224,0.0556177548293702,0.140281973816717,0.324612127043789,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Hendon Hooker","DET","QB","16151","weighted",7.72046224961479,4.67397582364308,0.00992295839753467,0.014142135623731,0.00992295839753467,0.014142135623731,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Tyson Bagent","CHI","QB","16384","weighted",7.58100704934542,2.72822481485482,0.0411278952668681,0.0534306662695347,0.0394159113796576,0.0529608613811046,0.251057401812689,0.881780737951303,0.0329305135951662,0.0575698711340869,0.0437395099026519,0.05110153071849,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
