"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"1","Breece Hall","RB","NYJ",19.3,1.65,0.321,16.7,21.7,10.6,9.91,11.1,1,4,1,1,"1",NA,NA,80
"2","Saquon Barkley","RB","PHI",18.9,1.06,0.325,17.8,20.5,10.3,11,9.88,2,1,3,2,"1",NA,NA,33
"3","Alvin Kamara","RB","NO",18.6,1.29,0.773,16.9,20.7,9.96,10.2,10,3,2,2,3,"2",NA,NA,53
"4","CeeDee Lamb","WR","DAL",20.3,1.33,1.25,18.8,22.4,9.54,9.93,9.75,4,3,6,1,"1",NA,NA,45
"5","Bijan Robinson","RB","ATL",17.8,1.96,0.132,14.3,20.1,9.19,7.55,9.48,5,10,7,4,"2",NA,NA,84
"6","Kyren Williams","RB","LAR",17.7,2.04,0.896,14.8,20.5,9.05,8.05,9.86,6,6,5,5,"3",NA,NA,89
"7","Justin Jefferson","WR","MIN",19,1.37,0.676,17.4,20.7,8.29,8.51,8.1,7,5,10,2,"1",NA,NA,48
"8","Devon Achane","RB","MIA",16.8,1.73,0.588,14,18.5,8.16,7.25,7.84,8,11,13,6,"3",NA,NA,81
"9","Ja'Marr Chase","WR","CIN",18.4,2.06,0.0398,14.7,20.6,7.61,5.84,7.99,9,19,11,3,"1",NA,NA,86
"10","Jordan Mason","RB","SF",16.2,1.17,0.162,14.6,17.5,7.57,7.86,6.85,11,8,16,7,"3",NA,NA,47
"11","Rashee Rice","WR","KC",18.3,2.98,0.525,13.7,22.5,7.57,4.81,9.86,10,29,4,4,"2",NA,NA,97
"12","Jonathan Taylor","RB","IND",16.1,1.45,0.0269,14.7,18.9,7.41,7.97,8.26,12,7,8,8,"3",NA,NA,63
"13","Jahmyr Gibbs","RB","DET",16,2.54,0.241,11.3,18.5,7.38,4.56,7.87,13,30,12,9,"3",NA,NA,93
"14","James Conner","RB","ARI",15.8,1.36,0.876,14.3,18.1,7.14,7.56,7.43,14,9,15,10,"4",NA,NA,59
"15","Nico Collins","WR","HOU",17.8,2.09,0.376,13.9,20,7.05,5.03,7.43,15,28,14,5,"2",NA,NA,87
"16","Malik Nabers","WR","NYG",17.4,2.09,0.216,15.3,20.7,6.67,6.4,8.13,16,16,9,6,"2",NA,NA,89
"17","Marvin Harrison Jr.","WR","ARI",17.2,1.3,0.121,15.3,18.9,6.46,6.43,6.31,17,15,18,7,"2",NA,NA,42
"18","Amon-Ra St. Brown","WR","DET",17.1,1.41,2.08,14.3,18.2,6.34,5.4,5.59,18,21,26,8,"3",NA,NA,54
"19","Aaron Jones","RB","MIN",14.9,0.959,0.155,13.9,16.5,6.26,7.12,5.84,19,12,23,11,"4",NA,NA,26
"20","Derrick Henry","RB","BAL",14.8,1.09,0.181,13.4,16.6,6.11,6.59,5.95,20,13,21,12,"5",NA,NA,39
"21","Josh Allen","QB","BUF",22.3,1.21,1.07,20.6,23.7,5.95,5.61,5.34,21,20,27,1,"1",NA,NA,46
"22","Brian Robinson","RB","WAS",14.6,1.49,0.0103,13.4,17.4,5.93,6.58,6.81,22,14,17,13,"5",NA,NA,67
"23","James Cook","RB","BUF",14.6,1.51,0.405,12.8,16.5,5.92,5.99,5.84,23,17,22,14,"5",NA,NA,69
"24","Josh Jacobs","RB","GB",14.2,1.65,0.402,11.9,16.2,5.51,5.1,5.62,24,27,25,15,"5",NA,NA,79
"25","Zack Moss","RB","CIN",13.8,1.6,0.0235,12.1,16.9,5.11,5.34,6.27,25,25,19,16,"5",NA,NA,73
"26","David Montgomery","RB","DET",13.7,1.61,0.00878,12.1,16.3,5.09,5.38,5.65,26,23,24,17,"5",NA,NA,74
"27","Travis Etienne","RB","JAC",13.7,0.713,0.202,12.8,14.8,5.08,5.98,4.21,27,18,36,18,"6",NA,NA,9
"28","Jalen Hurts","QB","PHI",21.2,0.715,0.116,20.4,22.2,4.88,5.39,3.8,28,22,41,2,"1",NA,NA,6
"29","Devin Singletary","RB","NYG",13.5,1.07,0.232,11.9,15.2,4.88,5.1,4.54,29,26,33,19,"6",NA,NA,34
"30","Kyler Murray","QB","ARI",21.1,1.47,0.152,19.3,23.2,4.76,4.37,4.82,30,34,32,3,"1",NA,NA,63
"31","Rhamondre Stevenson","RB","NE",13.3,0.689,0.0846,12.1,14,4.65,5.38,3.37,31,24,45,20,"6",NA,NA,6
"32","Jayden Daniels","QB","WAS",21,2.04,0.938,19.2,24.3,4.61,4.25,5.97,32,35,20,4,"1",NA,NA,77
"33","Chuba Hubbard","RB","CAR",13.2,1.42,0.214,11.2,14.8,4.56,4.42,4.21,33,31,35,21,"6",NA,NA,60
"34","J.K. Dobbins","RB","LAC",13,1.64,0.451,11,15.9,4.35,4.24,5.28,34,36,28,22,"7",NA,NA,76
"35","Mike Evans","WR","TB",15,1.98,0.0977,12.7,17.8,4.26,3.81,5.16,35,39,29,9,"3",NA,NA,82
"36","Chris Godwin","WR","TB",14.9,1.02,0.146,13.3,15.9,4.16,4.37,3.26,36,32,47,10,"3",NA,NA,11
"37","D.J. Moore","WR","CHI",14.8,2.01,0.0846,12.6,17.6,4.01,3.72,5.02,37,42,31,11,"3",NA,NA,83
"38","Stefon Diggs","WR","HOU",14.7,1.43,0.0456,12,16.1,3.93,3.07,3.5,38,47,42,12,"3",NA,NA,56
"39","Tony Pollard","RB","TEN",12.5,1.43,0.0845,10.4,13.8,3.9,3.66,3.2,39,43,48,23,"7",NA,NA,61
"40","DK Metcalf","WR","SEA",14.6,1.4,0.0172,12.7,16.5,3.88,3.84,3.9,40,37,40,13,"3",NA,NA,52
"41","Davante Adams","WR","LVR",14.6,1.26,0.235,12.6,16.1,3.87,3.74,3.5,41,40,43,14,"3",NA,NA,38
"42","Rachaad White","RB","TB",12.5,1.08,0.841,11.1,13.7,3.81,4.37,3.11,42,33,49,24,"7",NA,NA,36
"43","Lamar Jackson","QB","BAL",20,1.51,0.358,17.5,21.7,3.67,2.5,3.34,43,56,46,5,"2",NA,NA,69
"44","Tyreek Hill","WR","MIA",14.4,1.8,0.011,11.6,16.8,3.63,2.72,4.15,44,52,39,15,"3",NA,NA,79
"45","Brandon Aiyuk","WR","SF",14.4,1.7,0.316,11.8,16,3.62,2.91,3.37,45,50,44,16,"4",NA,NA,73
"46","Dallas Goedert","TE","PHI",12,2.02,0.172,10.2,15.6,3.49,3.72,5.03,46,41,30,1,"1",NA,NA,88
"47","Patrick Mahomes","QB","KC",19.7,0.881,0.736,18.5,20.7,3.32,3.5,2.34,47,44,58,6,"2",NA,NA,14
"48","Travis Kelce","TE","KC",11.8,1.61,1.16,8.64,13.3,3.32,2.18,2.74,48,59,56,2,"2",NA,NA,65
"49","Diontae Johnson","WR","CAR",14,1.37,0.0729,12.2,15.6,3.3,3.34,3.03,49,45,53,17,"4",NA,NA,49
"50","Chris Olave","WR","NO",14,1.48,0.311,11.8,15.7,3.23,2.95,3.09,50,49,51,18,"4",NA,NA,61
"51","Najee Harris","RB","PIT",11.6,0.937,0.135,10,12.7,2.97,3.26,2.07,51,46,61,25,"8",NA,NA,24
"52","Drake London","WR","ATL",13.7,1.4,0.0201,11.3,15.7,2.92,2.4,3.09,52,57,50,19,"4",NA,NA,51
"53","Garrett Wilson","WR","NYJ",13.6,1.29,0.304,11.3,15.1,2.9,2.37,2.48,53,58,57,20,"4",NA,NA,41
"54","Joe Mixon","RB","HOU",11.5,3.45,0.228,8.14,14.8,2.84,1.37,4.18,54,68,38,26,"8",NA,NA,99
"55","Jerome Ford","RB","CLE",11.3,0.792,0.591,10.6,12.6,2.61,3.84,1.99,55,38,62,27,"8",NA,NA,11
"56","Zay Flowers","WR","BAL",13.3,1.15,0.388,11.7,14.5,2.6,2.78,1.89,56,51,65,21,"5",NA,NA,30
"57","Joe Burrow","QB","CIN",18.9,1.05,0.0145,17.5,20.1,2.58,2.52,1.79,57,55,69,7,"2",NA,NA,26
"58","C.J. Stroud","QB","HOU",18.9,1.22,0.409,16.8,20.3,2.57,1.84,1.93,58,62,63,8,"3",NA,NA,51
