"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"40","Travis Etienne","RB","JAC",9.58,0.853,0.179,8.5,10.6,3.72,4.28,3.81,40,34,39,24,"9",NA,NA,29
"41","Drake London","WR","ATL",12,0.915,0.0954,10.3,12.7,3.69,3.42,3.04,41,41,52,10,"4",NA,NA,41
"42","Cooper Kupp","WR","LAR",11.9,0.79,0.196,10.8,12.6,3.6,3.85,2.93,42,37,54,11,"5",NA,NA,26
"43","Rachaad White","RB","TB",9.4,0.973,0.487,7.6,10.2,3.54,3.38,3.45,43,42,43,25,"9",NA,NA,39
"44","Jerry Jeudy","WR","CLE",11.7,1.03,0.143,10.5,13,3.4,3.63,3.28,44,39,47,12,"5",NA,NA,60
"45","Jakobi Meyers","WR","LVR",11.6,0.977,0.16,9.86,12.6,3.26,2.95,2.88,45,50,56,13,"5",NA,NA,49
"46","Tyreek Hill","WR","MIA",11.4,1.74,0.0935,8.29,13.1,3.1,1.38,3.35,46,73,45,14,"5",NA,NA,93
"47","Nick Chubb","RB","CLE",8.92,1.42,0.534,7.23,11,3.06,3.01,4.24,47,48,37,26,"10",NA,NA,73
"48","Malik Nabers","WR","NYG",11.3,0.988,0.137,9.89,12.5,3,2.98,2.76,48,49,57,15,"5",NA,NA,51
"49","Jonnu Smith","TE","MIA",9.64,1.23,0.608,7.32,10.3,2.97,1.86,2.43,49,67,60,5,"3",NA,NA,94
"50","DK Metcalf","WR","SEA",11.2,0.893,0.0622,9.97,11.9,2.87,3.05,2.19,50,47,65,16,"5",NA,NA,37
"51","Davante Adams","WR","NYJ",11.1,0.758,0.162,10.1,12.2,2.81,3.14,2.47,51,45,59,17,"6",NA,NA,21
"52","Jaxon Smith-Njigba","WR","SEA",11,0.767,0.1,9.78,11.9,2.64,2.86,2.23,52,53,63,18,"6",NA,NA,23
"53","Jauan Jennings","WR","SF",10.9,0.659,0.0122,9.79,11.4,2.54,2.87,1.73,53,52,70,19,"6",NA,NA,10
"54","D.J. Moore","WR","CHI",10.9,1.4,0.0854,8.87,13,2.53,1.95,3.3,54,64,46,20,"6",NA,NA,80
"55","Gus Edwards","RB","LAC",8.38,1.6,0.0591,6.9,11.2,2.52,2.68,4.49,55,55,36,27,"10",NA,NA,87
"56","Jaylen Warren","RB","PIT",8.32,0.862,0.856,7.51,9.8,2.46,3.29,3.05,56,44,50,28,"11",NA,NA,31
"57","Calvin Ridley","WR","TEN",10.8,1.27,0.0679,8.95,12.7,2.45,2.03,2.97,57,62,53,21,"6",NA,NA,73
"58","Jayden Reed","WR","GB",10.7,1.5,0.246,8.82,13.1,2.38,1.91,3.36,58,65,44,22,"6",NA,NA,86
"59","David Njoku","TE","CLE",9.03,0.78,0.691,7.78,9.72,2.36,2.33,1.89,59,59,67,6,"4",NA,NA,50
"60","Patrick Mahomes","QB","KC",18.5,0.846,0.29,17.2,19.6,2.21,2.88,1.79,60,51,69,4,"3",NA,NA,12
"61","Khalil Shakir","WR","BUF",10.5,0.72,0.0228,9.71,11.4,2.13,2.8,1.65,61,54,72,23,"6",NA,NA,17
"62","Brian Thomas Jr.","WR","JAC",10.5,1.44,0.235,8.94,12.8,2.11,2.02,3.13,62,63,49,24,"6",NA,NA,83
"63","Sam Darnold","QB","MIN",18.2,1.25,0.342,16.8,19.8,1.92,2.5,2,63,57,66,5,"4",NA,NA,61
"64","Garrett Wilson","WR","NYJ",10.2,0.51,0.102,9.58,10.9,1.87,2.67,1.19,64,56,75,25,"7",NA,NA,6
"65","Ladd McConkey","WR","LAC",10.1,2.42,0.0754,5.88,12.7,1.77,-1.03,3.04,65,150,51,26,"7",NA,NA,99
"66","Deebo Samuel","WR","SF",10,0.768,0.463,9.39,11.4,1.7,2.48,1.71,66,58,71,27,"7",NA,NA,24
"67","Evan Engram","TE","JAC",8.34,0.34,0.0659,7.77,8.7,1.67,2.31,0.861,67,60,80,7,"4",NA,NA,9
"68","Ameer Abdullah","RB","LVR",7.47,2.11,0.338,4.18,9.65,1.61,-0.0393,2.9,68,104,55,29,"11",NA,NA,99
"69","T.J. Hockenson","TE","MIN",8.28,0.645,0.239,7.35,9.1,1.6,1.9,1.26,69,66,74,8,"4",NA,NA,41
"70","Baker Mayfield","QB","TB",17.8,1.02,0.621,16.4,18.8,1.58,2.15,1.02,70,61,77,6,"4",NA,NA,30
"71","Jake Bates","K","DET",10,2.08,0.389,8.49,13.2,1.42,0.929,3.65,71,84,41,1,"1",NA,NA,99
"72","Sam LaPorta","TE","DET",8.04,0.936,0.341,6.51,9.01,1.37,1.06,1.18,72,79,76,9,"5",NA,NA,71
"73","Kareem Hunt","RB","KC",7.13,1.31,0.212,5.69,9.28,1.27,1.47,2.53,73,72,58,30,"11",NA,NA,66
"74","Jordan Addison","WR","MIN",9.58,1.43,0.0297,7.87,12,1.23,0.957,2.31,74,83,62,28,"7",NA,NA,81
"75","Keenan Allen","WR","CHI",9.55,0.997,0.12,7.71,10.4,1.2,0.795,0.657,75,88,85,29,"7",NA,NA,54
"76","Marvin Harrison Jr.","WR","ARI",9.43,0.94,0.0843,7.76,10.1,1.08,0.847,0.342,76,87,93,30,"8",NA,NA,44
"77","Alexander Mattison","RB","LVR",6.92,1.83,0.618,5.35,8.95,1.06,1.13,2.2,77,78,64,31,"12",NA,NA,96
"78","Cade York","K","CIN",9.62,0.955,0.413,8.48,10.2,1.03,0.914,0.627,78,86,86,2,"1",NA,NA,48
"79","Jake Ferguson","TE","DAL",7.7,0.36,0.06,7.14,8,1.02,1.69,0.169,79,69,97,10,"5",NA,NA,12
"80","Jameson Williams","WR","DET",9.34,0.914,0.136,7.93,10.2,0.998,1.02,0.479,80,81,88,31,"8",NA,NA,40
"81","Cade Otton","TE","TB",7.64,1.06,0.41,5.85,8.77,0.965,0.393,0.93,81,91,78,11,"6",NA,NA,82
"82","Tua Tagovailoa","QB","MIA",17.2,0.867,0.158,15.8,18.1,0.956,1.54,0.356,82,71,92,7,"4",NA,NA,15
"83","Darnell Mooney","WR","ATL",9.21,0.653,0.262,8.28,9.91,0.862,1.37,0.198,83,74,94,32,"8",NA,NA,9
"84","Brock Purdy","QB","SF",17.1,1.13,0.114,16,18.7,0.798,1.76,0.907,84,68,79,8,"5",NA,NA,58
"85","Steelers","DST","PIT",6.03,0.666,0.671,5.15,6.69,0.746,0.343,0.424,85,93,89,1,"1",NA,NA,76
"86","Jared Goff","QB","DET",16.9,1.31,0.148,15.6,18.5,0.684,1.28,0.688,86,75,83,9,"5",NA,NA,70
"87","Jake Elliott","K","PHI",9.21,0.403,0.027,8.81,9.64,0.613,1.25,0.066,87,76,102,3,"1",NA,NA,4
"88","DeAndre Hopkins","WR","KC",8.94,2,0.0284,6.3,12.1,0.6,-0.615,2.38,88,130,61,33,"8",NA,NA,96
"89","Brandon Aubrey","K","DAL",9.18,1.13,0.0471,7.39,10.3,0.586,-0.167,0.685,89,112,84,4,"1",NA,NA,72
"90","DeVonta Smith","WR","PHI",8.92,1.22,0.122,6.94,10.1,0.571,0.0233,0.361,90,102,91,34,"8",NA,NA,69
"91","Tucker Kraft","TE","GB",7.23,0.799,0.555,6.22,7.98,0.555,0.766,0.149,91,89,98,12,"6",NA,NA,53
"92","Tyler Bass","K","BUF",9.13,0.388,0.222,8.6,9.47,0.539,1.04,-0.105,92,80,105,5,"1",NA,NA,1
"93","Kyler Murray","QB","ARI",16.8,1.1,0.197,14.8,17.8,0.536,0.527,0,93,90,103,10,"5",NA,NA,48
"94","Jaylen Waddle","WR","MIA",8.79,0.903,0.449,7.26,9.71,0.449,0.346,0,94,92,103,35,"9",NA,NA,39
"95","Tank Bigsby","RB","JAC",6.3,0.581,0.0721,5.35,6.9,0.439,1.13,0.147,95,77,99,32,"12",NA,NA,13
"96","Jerome Ford","RB","CLE",6.23,1.36,0.334,4.39,8.3,0.367,0.17,1.55,96,98,73,33,"12",NA,NA,70
"97","Justin Herbert","QB","LAC",16.6,0.711,0.00121,15.9,17.5,0.339,1.66,-0.307,97,70,115,11,"5",NA,NA,6
"98","Jordan Love","QB","GB",16.6,1.64,0.338,14,18.3,0.338,-0.267,0.54,98,119,87,12,"5",NA,NA,79
"99","Chris Boswell","K","PIT",8.91,0.993,0.19,7.43,9.76,0.317,-0.133,0.182,99,111,95,6,"1",NA,NA,64
"100","Anders Carlson","K","NYJ",8.72,0.855,0.128,7.74,9.42,0.128,0.173,-0.156,100,97,109,7,"2",NA,NA,36
"101","Saints","DST","NO",5.36,0.288,0.0744,5.11,5.69,0.0744,0.307,-0.572,101,95,127,2,"2",NA,NA,4
"102","Sincere McCormick","RB","LVR",5.89,2.8,0.0324,1.55,8.62,0.0324,-2.67,1.87,102,211,68,34,"12",NA,NA,99
"103","Russell Wilson","QB","PIT",16.3,1.76,0.551,14.3,18.6,0,0.063,0.829,103,100,81,13,"6",NA,NA,85
"104","Tyjae Spears","RB","TEN",5.86,0.482,0.229,5.15,6.51,0,0.924,-0.236,103,85,113,35,"13",NA,NA,6
"105","Amari Cooper","WR","BUF",8.34,1.31,0.0206,5.94,9.29,0,-0.976,-0.42,103,147,123,36,"9",NA,NA,74
"106","Will Dissly","TE","LAC",6.67,0.95,0.418,5.25,7.83,0,-0.203,0,103,114,103,13,"7",NA,NA,74
"107","49ers","DST","SF",5.29,0.764,0.0249,4.11,5.89,0,-0.696,-0.371,103,136,119,3,"2",NA,NA,80
"108","Will Reichard","K","MIN",8.59,1.2,0.0329,7.5,9.68,0,-0.0582,0.104,103,105,101,8,"2",NA,NA,80
"109","Christian Watson","WR","GB",8.32,0.832,0.114,7.02,9.28,-0.0206,0.108,-0.432,104,99,125,37,"9",NA,NA,29
"110","Jaguars","DST","JAC",5.26,0.501,0.0283,4.8,5.89,-0.0249,0,-0.379,105,103,120,4,"3",NA,NA,40
"111","Brandon McManus","K","GB",8.56,0.992,0.000606,7.75,9.75,-0.0329,0.192,0.176,106,96,96,9,"2",NA,NA,60
"112","Cameron Dicker","K","LAC",8.56,0.743,0.00466,7.47,9.1,-0.0335,-0.0889,-0.479,107,106,126,10,"2",NA,NA,24
"113","Matthew Wright","K","KC",8.56,1.14,0.0244,6.91,9.38,-0.0382,-0.654,-0.192,108,132,111,11,"2",NA,NA,76
"114","Vikings","DST","MIN",5.23,1.15,0.0182,4.09,7.06,-0.0533,-0.713,0.79,109,139,82,5,"3",NA,NA,96
"115","Jake Moody","K","SF",8.53,0.586,0.00395,7.62,9.17,-0.0626,0.0589,-0.41,110,101,122,12,"2",NA,NA,12
"116","Jason Myers","K","SEA",8.53,0.827,0.158,7.46,9.46,-0.0666,-0.106,-0.121,111,109,107,13,"2",NA,NA,32
"117","Cardinals","DST","ARI",5.22,0.792,0.141,4.24,6.27,-0.0714,-0.562,0,112,126,103,6,"4",NA,NA,84
"118","Elijah Moore","WR","CLE",8.21,1.14,0.0209,6.92,9.64,-0.135,0,-0.0719,113,103,104,38,"9",NA,NA,61
"119","Adam Thielen","WR","CAR",8.19,1.03,0.21,6.83,9.82,-0.156,-0.0898,0.107,114,107,100,39,"9",NA,NA,59
"120","Chargers","DST","LAC",5.07,0.51,0.157,4.28,5.57,-0.213,-0.526,-0.699,115,123,134,7,"5",NA,NA,44
"121","Chase McLaughlin","K","TB",8.37,1.34,0.0395,6.4,9.58,-0.224,-1.16,0,116,158,103,14,"2",NA,NA,92
"122","Devin Singletary","RB","NYG",5.63,0.615,0.241,5.19,6.75,-0.229,0.971,0,117,82,103,36,"13",NA,NA,16
"123","Blake Grupe","K","NO",8.33,0.666,0.115,7.34,8.89,-0.264,-0.222,-0.69,118,116,133,15,"2",NA,NA,20
"124","Nick Westbrook-Ikhine","WR","TEN",7.98,1.15,0.141,6.36,9.37,-0.366,-0.557,-0.337,119,125,118,40,"9",NA,NA,64
"125","Falcons","DST","ATL",4.92,0.912,0.0358,3.66,5.95,-0.369,-1.14,-0.316,120,157,116,8,"6",NA,NA,92
"126","Cairo Santos","K","CHI",8.22,0.792,0.00218,7.47,8.99,-0.378,-0.0915,-0.588,121,108,128,16,"2",NA,NA,28
"127","Daniel Carlson","K","LVR",8.21,0.626,0.0286,7.56,8.85,-0.381,0,-0.723,122,103,135,17,"2",NA,NA,16
"128","Eagles","DST","PHI",4.88,0.591,0.0794,4.09,5.67,-0.405,-0.71,-0.594,123,138,129,9,"7",NA,NA,64
"129","Younghoe Koo","K","ATL",8.19,0.572,0.0171,7.31,8.62,-0.409,-0.249,-0.958,124,117,147,18,"2",NA,NA,8
"130","Kyle Pitts","TE","ATL",6.25,0.62,0.168,5.17,6.87,-0.418,-0.281,-0.966,125,120,148,14,"7",NA,NA,38
"131","Jason Sanders","K","MIA",8.17,1.35,0.0964,6.44,9.44,-0.426,-1.12,-0.134,126,156,108,19,"2",NA,NA,96
"132","Isaiah Davis","RB","NYJ",5.39,1.18,0.59,3.66,6.63,-0.47,-0.566,-0.118,127,127,106,37,"13",NA,NA,56
"133","Bills","DST","BUF",4.8,0.523,0.0469,4.07,5.37,-0.485,-0.731,-0.891,128,140,143,10,"8",NA,NA,52
"134","Quentin Johnston","WR","LAC",7.84,0.441,0.0273,7.25,8.27,-0.506,0.334,-1.44,129,94,164,41,"9",NA,NA,3
"135","Nick Folk","K","TEN",8.07,1.27,0.176,6.57,9.4,-0.523,-0.994,-0.178,130,149,110,20,"2",NA,NA,88
"136","Cowboys","DST","DAL",4.76,0.652,0.0563,4.11,5.65,-0.532,-0.693,-0.612,131,134,130,11,"9",NA,NA,72
"137","Xavier Worthy","WR","KC",7.81,0.842,0.314,6.65,8.85,-0.534,-0.261,-0.86,132,118,142,42,"10",NA,NA,31
"138","Caleb Williams","QB","CHI",15.7,1.08,0.00358,14.1,17,-0.551,-0.214,-0.739,133,115,136,14,"6",NA,NA,39
"139","Matthew Stafford","QB","LAR",15.7,1.78,0.00601,12.8,17.5,-0.555,-1.45,-0.283,134,172,114,15,"6",NA,NA,88
"140","Will Levis","QB","TEN",15.7,1.54,0.308,14.3,18.2,-0.561,0,0.42,135,103,90,16,"6",NA,NA,73
"141","Dalton Kincaid","TE","BUF",6.08,0.529,0.00863,5.45,6.59,-0.586,0,-1.25,136,103,157,15,"7",NA,NA,26
"142","Browns","DST","CLE",4.7,0.339,0.0236,4.23,5.09,-0.588,-0.577,-1.18,137,128,156,12,"10",NA,NA,16
"143","Cole Kmet","TE","CHI",6.08,1.16,0.174,4.22,7.51,-0.595,-1.24,-0.326,138,165,117,16,"8",NA,NA,91
"144","Titans","DST","TEN",4.68,0.437,0.0337,4.19,5.2,-0.611,-0.618,-1.07,139,131,153,13,"10",NA,NA,24
"145","Buccaneers","DST","TB",4.64,0.536,0.0932,4.02,5.19,-0.645,-0.789,-1.07,140,143,154,14,"11",NA,NA,56
"146","Chad Ryland","K","ARI",7.9,1.24,0.0121,6.47,9.2,-0.698,-1.09,-0.38,141,153,121,21,"2",NA,NA,84
"147","Joshua Karty","K","LAR",7.88,0.928,0.105,6.5,8.65,-0.71,-1.07,-0.924,142,152,144,22,"2",NA,NA,44
"148","Seahawks","DST","SEA",4.55,0.575,0.139,4.11,5.44,-0.738,-0.697,-0.823,143,137,140,15,"12",NA,NA,60
"149","Juwan Johnson","TE","NO",5.9,0.649,0.0914,4.94,6.46,-0.769,-0.51,-1.37,144,122,161,17,"8",NA,NA,44
"150","Dustin Hopkins","K","CLE",7.78,1.01,0.152,6.66,8.83,-0.815,-0.901,-0.749,145,145,137,23,"3",NA,NA,68
"151","Rome Odunze","WR","CHI",7.5,1,0.0795,5.72,8.43,-0.847,-1.19,-1.28,146,161,159,43,"10",NA,NA,56
"152","Pat Freiermuth","TE","PIT",5.81,0.601,0.296,4.78,6.35,-0.86,-0.672,-1.48,147,133,165,18,"8",NA,NA,35
"153","Geno Smith","QB","SEA",15.4,1.01,0.578,14.1,17,-0.868,-0.188,-0.779,148,113,138,17,"7",NA,NA,27
"154","Bengals","DST","CIN",4.41,0.301,0.0681,4.11,4.69,-0.877,-0.695,-1.57,149,135,169,16,"13",NA,NA,8
"155","Dontayvion Wicks","WR","GB",7.42,0.681,0.451,6.48,8.08,-0.927,-0.436,-1.62,150,121,173,44,"10",NA,NA,13
"156","Bears","DST","CHI",4.34,0.223,0.0166,4.05,4.59,-0.945,-0.756,-1.67,151,141,175,17,"13",NA,NA,1
"157","Chiefs","DST","KC",4.33,1.21,0.0464,2.93,5.32,-0.962,-1.88,-0.944,152,188,146,18,"14",NA,NA,99
"158","Cam Little","K","JAC",7.63,0.984,1.69,6.52,8.52,-0.967,-1.04,-1.06,153,151,152,24,"4",NA,NA,56
"159","Jets","DST","NYJ",4.28,0.618,0.00521,3.63,5.22,-1.01,-1.17,-1.04,154,160,151,19,"14",NA,NA,68
"160","Lions","DST","DET",4.27,0.316,0.0855,4.04,4.76,-1.01,-0.764,-1.51,155,142,166,20,"15",NA,NA,12
"161","Tyler Allgeier","RB","ATL",4.8,0.637,0.012,4.1,5.73,-1.06,-0.123,-1.02,156,110,150,38,"13",NA,NA,17
"162","Cam Akers","RB","MIN",4.79,0.398,0.0651,4.22,5.11,-1.07,0,-1.64,157,103,174,39,"14",NA,NA,3
"163","Dolphins","DST","MIA",4.19,0.44,0.0544,3.54,4.66,-1.1,-1.26,-1.6,158,167,171,21,"16",NA,NA,28
"164","Kimani Vidal","RB","LAC",4.72,1.45,0.254,2.42,5.95,-1.14,-1.81,-0.803,159,186,139,40,"14",NA,NA,77
"165","Packers","DST","GB",4.13,0.432,0.0707,3.54,4.67,-1.15,-1.27,-1.59,160,168,170,22,"17",NA,NA,20
"166","Mike Gesicki","TE","CIN",5.52,0.926,0.403,4.34,6.82,-1.16,-1.12,-1.01,161,154,149,19,"9",NA,NA,65
"167","Raiders","DST","LVR",4.06,0.522,0.261,3.43,4.74,-1.22,-1.38,-1.52,162,170,167,23,"18",NA,NA,48
"168","Wan'Dale Robinson","WR","NYG",6.97,0.838,0.029,5.92,8.1,-1.38,-0.993,-1.61,163,148,172,45,"10",NA,NA,30
"169","Jonathon Brooks","RB","CAR",4.47,1.19,0.0147,3,6.12,-1.39,-1.22,-0.627,164,164,131,41,"14",NA,NA,59
"170","Raheem Mostert","RB","MIA",4.45,1.41,0.551,3.63,6.54,-1.41,-0.591,-0.204,165,129,112,42,"14",NA,NA,71
"171","Keon Coleman","WR","BUF",6.94,1.32,0.0507,5.15,8.16,-1.41,-1.76,-1.55,166,184,168,46,"10",NA,NA,76
"172","Cooper Rush","QB","DAL",14.8,1.67,0.302,13.3,17.3,-1.45,-0.947,-0.421,167,146,124,18,"7",NA,NA,82
"173","Marquez Valdes-Scantling","WR","NO",6.89,1.2,0.178,4.85,7.9,-1.46,-2.07,-1.8,168,197,177,47,"11",NA,NA,67
"174","Rams","DST","LAR",3.8,0.482,0.0341,3.14,4.43,-1.48,-1.66,-1.83,169,181,178,24,"19",NA,NA,36
"175","Giants","DST","NYG",3.77,0.452,0.562,3.31,4.39,-1.52,-1.49,-1.88,170,173,179,25,"20",NA,NA,32
"176","Noah Gray","TE","KC",5.11,1.05,0.124,3.54,6.53,-1.56,-1.92,-1.3,171,191,160,20,"9",NA,NA,79
"177","Xavier Legette","WR","CAR",6.71,0.667,0.08,5.75,7.49,-1.64,-1.17,-2.22,172,159,189,48,"11",NA,NA,11
"178","Noah Fant","TE","SEA",4.99,0.49,0.26,4.34,5.72,-1.68,-1.12,-2.11,173,155,186,21,"10",NA,NA,24
"179","Tre Tucker","WR","LVR",6.63,1.24,0.0934,5.72,8.88,-1.72,-1.2,-0.827,174,162,141,49,"11",NA,NA,71
"180","Jameis Winston","QB","CLE",14.5,0.813,0.595,13.7,15.8,-1.75,-0.549,-1.98,175,124,182,19,"8",NA,NA,9
"181","Brandin Cooks","WR","DAL",6.53,1.38,0.0944,5.38,9.04,-1.81,-1.54,-0.672,176,177,132,50,"11",NA,NA,79
"182","Darius Slayton","WR","NYG",6.44,0.873,0.168,5.38,7.62,-1.9,-1.53,-2.09,177,175,184,51,"11",NA,NA,34
"183","Grant Calcaterra","TE","PHI",4.73,1.07,0.134,3.56,6.58,-1.94,-1.89,-1.26,178,189,158,22,"10",NA,NA,88
"184","Ray Davis","RB","BUF",3.9,1.19,0.0143,2.48,5.81,-1.96,-1.74,-0.937,179,183,145,43,"14",NA,NA,60
"185","Trey Benson","RB","ARI",3.89,0.518,0.279,2.96,4.29,-1.97,-1.26,-2.46,180,166,195,44,"15",NA,NA,9
"186","Parker Washington","WR","JAC",6.27,0.708,0.0553,5.38,7.21,-2.07,-1.54,-2.5,181,176,196,52,"11",NA,NA,16
"187","Tyler Conklin","TE","NYJ",4.59,0.573,0.0149,4.01,5.2,-2.08,-1.45,-2.64,182,171,201,23,"10",NA,NA,32
"188","Panthers","DST","CAR",3.21,0.84,0,2.08,4.09,-2.08,-2.72,-2.17,183,212,187,26,"20",NA,NA,88
"189","Chigoziem Okonkwo","TE","TEN",4.58,0.298,0.141,4.24,4.95,-2.09,-1.22,-2.88,184,163,212,24,"10",NA,NA,3
"190","Tyler Lockett","WR","SEA",6.22,0.747,0.0274,4.99,6.98,-2.13,-1.93,-2.73,185,192,205,53,"11",NA,NA,20
"191","Ray-Ray McCloud","WR","ATL",6.19,0.434,0.119,5.54,6.64,-2.15,-1.38,-3.06,186,169,216,54,"11",NA,NA,1
"192","Ja'Tavion Sanders","TE","CAR",4.44,0.57,0.0265,3.82,5.18,-2.23,-1.63,-2.66,187,180,202,25,"10",NA,NA,29
"193","Patrick Taylor","RB","SF",3.61,0.97,0.104,2.67,4.66,-2.25,-1.55,-2.09,188,178,183,45,"15",NA,NA,37
"194","Dawson Knox","TE","BUF",4.41,1.47,0.036,2.18,6.44,-2.26,-3.28,-1.4,189,228,162,26,"10",NA,NA,99
"195","Demarcus Robinson","WR","LAR",6.07,0.845,0.0137,4.91,7.32,-2.27,-2,-2.39,190,196,192,55,"11",NA,NA,33
"196","Sterling Shepard","WR","TB",6.06,0.8,0.0421,4.91,6.88,-2.29,-2,-2.83,191,195,209,56,"12",NA,NA,27
"197","Foster Moreau","TE","NO",4.38,0.426,0.0255,3.87,4.81,-2.3,-1.59,-3.02,192,179,214,27,"10",NA,NA,15
