"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","season_year","week"
"1","Sam Darnold","MIN","QB","13592","weighted",290.684638915169,21.5531228287507,2.02175496688742,0.18476434492462,0.683902554399243,0.389912612799824,13.0616382844529,2.80160012756933,0.0878666035950804,0.0834682002979324,0.280818353831599,0.0460067630253112,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","Joe Burrow","CIN","QB","14777","weighted",286.187324976348,8.43938730224765,2.14205298013245,0.207051986658006,0.813131504257332,0.162855685340221,12.5529162724693,1.78448174918301,0.0951986754966888,0.0480212784843617,0.284578997161779,0.0126872109134865,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Wrist",2024,18
"3","Derek Carr","NO","QB","11644","weighted",259.706273062731,58.7760698530113,1.03016605166052,0.0564539851075586,0.760885608856088,0.200699945010481,6.50830258302583,2.82269925537793,0.0394833948339483,0.0601238236733684,0.234916974169742,0.0282269925537792,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Hand",2024,18
"4","Baker Mayfield","TB","QB","13590","weighted",254.877909176916,13.5582569879844,2.00904919583728,0.113665161724783,0.913623462630085,0.0780860997596653,15.8861179438663,2.23665512033473,0.0951655629139073,0.0487540683358915,0.2,3.04418730237608e-17,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Jared Goff","DET","QB","12611","weighted",269.668465783664,5.24757018672873,2.05141911069063,0.111417559460075,0.786873226111637,0.182014027743846,4.40863607694734,1.74205304935969,0.0448155156102176,0.0502563068555092,0.157686849574267,0.0290023759806656,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Lamar Jackson","BAL","QB","13593","weighted",230.2896341848,20.2215631165182,2.01247871333964,0.30720922226964,0.315633869441816,0.282188268818489,55.2335430463576,5.48810479485254,0.264006622516556,0.12636840506066,0.2,3.04418730237608e-17,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Geno Smith","SEA","QB","11150","weighted",247.205670135604,12.6627065122156,1.23394039735099,0.221893794693623,0.877757805108799,0.115941678813762,13.4925922421949,1.78749477495267,0.0803500473036897,0.0657410383881045,0.103807947019868,0.0504160865518046,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Tua Tagovailoa","MIA","QB","14778","weighted",260,0,1.6,NA,0.6,NA,6,0,0.1,0,0.2,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Hip",2024,18
"9","Patrick Mahomes","KC","QB","13116","weighted",259,0,1.7,NA,0.6,NA,18,0,0.1,0,0.1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Ankle",2024,18
"10","Michael Penix Jr.","ATL","QB","16583","weighted",233.453263865546,13.5494771259849,1.26395518207283,0.34721187952257,0.848201680672269,0.143168858321176,9.79228795518207,3.78184146260447,0.0895910364145658,0.0578052703394185,0.237000933706816,0.0826963119750733,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
