rank,id,player,team,pos,game.week,opp,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,def_sck,def_int,fum_forced,fum_recovered,fpts_draftkings
62,23214,Kenneth Walker III,SEA,RB,1,DEN,0.0,0.0,0.0,68.9,0.6,1.9,13.9,0.1,,,0.0,0.0,14.3
63,23371,Isiah Pacheco,KC,RB,1,BAL,0.0,0.0,0.0,65.0,0.5,2.5,17.5,0.1,,,0.0,0.0,14.2
64,23132,Bryce Young,CAR,QB,1,NO,208.1,1.2,0.7,14.1,0.1,0.0,0.0,0.0,,,0.0,0.0,14.2
65,24974,Marvin Harrison Jr.,ARI,WR,1,BUF,0.0,0.0,0.0,0.3,0.0,5.1,67.4,0.4,,,0.0,0.0,14.2
66,21687,DeVonta Smith,PHI,WR,1,GB,0.0,0.0,0.0,0.1,0.0,5.2,66.2,0.4,,,0.0,0.0,14.1
67,16906,Stefon Diggs,HOU,WR,1,IND,0.0,0.0,0.0,0.4,0.0,5.2,64.6,0.4,,,0.0,0.0,14.1
68,23247,James Cook,BUF,RB,1,ARI,0.0,0.0,0.0,61.2,0.3,2.8,22.6,0.2,,,0.0,0.0,14.1
69,20875,DK Metcalf,SEA,WR,1,DEN,0.0,0.0,0.0,0.1,0.0,4.5,65.6,0.5,,,0.0,0.0,14.1
70,20880,Gardner Minshew II,LV,QB,1,LAC,216.1,1.2,0.7,8.7,0.1,0.0,0.0,0.0,,,0.0,0.0,14.0
71,21744,Michael Pittman Jr.,IND,WR,1,HOU,0.0,0.0,0.0,0.2,0.0,5.7,64.6,0.3,,,0.0,0.0,14.0
72,24953,Malik Nabers,NYG,WR,1,MIN,0.0,0.0,0.0,1.0,0.0,5.1,63.7,0.4,,,0.0,0.0,13.9
73,19844,DJ Moore,CHI,WR,1,TEN,0.0,0.0,0.0,1.0,0.0,4.9,64.6,0.4,,,0.0,0.0,13.9
74,19815,Christian Kirk,JAX,WR,1,MIA,0.0,0.0,0.0,0.4,0.0,4.9,62.6,0.4,,,0.0,0.0,13.5
75,18983,James Conner,ARI,RB,1,BUF,0.0,0.0,0.0,59.4,0.5,2.4,16.6,0.1,,,0.0,0.0,13.5
76,18018,Jacoby Brissett,NE,QB,1,CIN,212.4,1.0,0.7,13.6,0.1,0.0,0.0,0.0,,,0.0,0.0,13.5
77,21747,Brandon Aiyuk,SF,WR,1,NYJ,0.0,0.0,0.0,0.4,0.0,4.4,65.2,0.4,,,0.0,0.0,13.4
78,16765,Amari Cooper,CLE,WR,1,DAL,0.0,0.0,0.0,0.1,0.0,4.4,64.9,0.4,,,0.0,0.0,13.3
79,18880,Chris Godwin,TB,WR,1,WAS,0.0,0.0,0.0,1.1,0.0,5.2,61.7,0.3,,,0.0,0.0,13.3
80,15076,Keenan Allen,CHI,WR,1,TEN,0.0,0.0,0.0,0.4,0.0,5.1,57.3,0.4,,,0.0,0.0,13.3
81,22492,Justin Fields,PIT,QB,1,ATL,140.9,0.8,0.6,32.8,0.3,0.0,0.0,0.0,,,0.0,0.0,13.2
82,23153,George Pickens,PIT,WR,1,ATL,0.0,0.0,0.0,0.6,0.0,4.1,64.3,0.4,,,0.0,0.0,13.0
83,24102,Dalton Kincaid,BUF,TE,1,ARI,0.0,0.0,0.0,0.0,0.0,5.3,53.6,0.4,,,0.0,0.0,13.0
84,19045,Aaron Jones,MIN,RB,1,NYG,0.0,0.0,0.0,58.9,0.4,2.4,17.5,0.1,,,0.0,0.0,12.9
85,24176,Tank Dell,HOU,WR,1,IND,0.0,0.0,0.0,3.4,0.0,4.3,58.1,0.4,,,0.0,0.0,12.8
86,23205,Jerome Ford,CLE,RB,1,DAL,0.0,0.0,0.0,57.5,0.4,2.4,17.5,0.1,,,0.0,0.0,12.8
87,23251,Trey McBride,ARI,TE,1,BUF,0.0,0.0,0.0,0.0,0.0,5.4,55.6,0.3,,,0.0,0.0,12.8
88,20873,Terry McLaurin,WAS,WR,1,TB,0.0,0.0,0.0,0.4,0.0,4.7,61.4,0.3,,,0.0,0.0,12.7
89,21077,Diontae Johnson,CAR,WR,1,NO,0.0,0.0,0.0,0.5,0.0,4.9,57.2,0.3,,,0.0,0.0,12.5
90,23120,Zay Flowers,BAL,WR,1,KC,0.0,0.0,0.0,2.6,0.0,4.8,56.9,0.3,,,0.0,0.0,12.4
91,20882,David Montgomery,DET,RB,1,LAR,0.0,0.0,0.0,59.2,0.6,1.3,9.7,0.1,,,0.0,0.0,12.3
92,20941,Devin Singletary,NYG,RB,1,MIN,0.0,0.0,0.0,57.5,0.4,2.2,14.4,0.1,,,0.0,0.0,12.3
93,19803,Mark Andrews,BAL,TE,1,KC,0.0,0.0,0.0,0.0,0.0,4.5,53.3,0.4,,,0.0,0.0,12.2
94,18912,Evan Engram,JAX,TE,1,MIA,0.0,0.0,0.0,0.0,0.0,5.4,49.8,0.3,,,0.0,0.0,12.1
95,23233,Jayden Reed,GB,WR,1,PHI,0.0,0.0,0.0,4.7,0.1,4.1,50.5,0.3,,,0.0,0.0,12.0
96,21684,D'Andre Swift,CHI,RB,1,TEN,0.0,0.0,0.0,50.4,0.4,2.4,16.4,0.1,,,0.0,0.0,12.0
97,19802,Calvin Ridley,TEN,WR,1,CHI,0.0,0.0,0.0,1.0,0.0,4.2,57.4,0.3,,,0.0,0.0,11.8
98,22508,Kyle Pitts,ATL,TE,1,PIT,0.0,0.0,0.0,0.0,0.0,4.6,54.0,0.3,,,0.0,0.0,11.8
99,22558,Javonte Williams,DEN,RB,1,SEA,0.0,0.0,0.0,52.9,0.3,2.4,16.0,0.1,,,0.0,0.0,11.6
100,22613,Joshua Palmer,LAC,WR,1,LV,0.0,0.0,0.0,0.3,0.0,4.3,55.1,0.3,,,0.0,0.0,11.5
101,23157,Jaxon Smith-Njigba,SEA,WR,1,DEN,0.0,0.0,0.0,0.2,0.0,4.6,50.2,0.3,,,0.0,0.0,11.4
102,17217,Raheem Mostert,MIA,RB,1,JAX,0.0,0.0,0.0,52.2,0.5,1.6,11.0,0.1,,,0.0,0.0,11.4
103,22539,Zamir White,LV,RB,1,LAC,0.0,0.0,0.0,57.0,0.4,1.6,11.2,0.1,,,0.0,0.0,11.3
104,22546,Rhamondre Stevenson,NE,RB,1,CIN,0.0,0.0,0.0,54.1,0.3,2.1,14.9,0.1,,,0.0,0.0,11.3
105,24924,Xavier Worthy,KC,WR,1,BAL,0.0,0.0,0.0,1.2,0.0,3.7,50.6,0.4,,,0.0,0.0,11.3
106,21691,Chuba Hubbard,CAR,RB,1,NO,0.0,0.0,0.0,56.8,0.3,1.9,13.7,0.1,,,0.0,0.0,11.2
107,23395,Christian Watson,GB,WR,1,PHI,0.0,0.0,0.0,2.9,0.0,3.6,49.6,0.4,,,0.0,0.0,11.2
108,20912,Tony Pollard,TEN,RB,1,CHI,0.0,0.0,0.0,52.7,0.3,2.1,14.8,0.1,,,0.0,0.0,11.2
109,23162,Jordan Addison,MIN,WR,1,NYG,0.0,0.0,0.0,0.4,0.0,4.1,52.0,0.3,,,0.0,0.0,11.1
110,14986,DeAndre Hopkins,TEN,WR,1,CHI,0.0,0.0,0.0,0.2,0.0,4.1,50.8,0.3,,,0.0,0.0,11.0
111,19063,George Kittle,SF,TE,1,NYJ,0.0,0.0,0.0,0.1,0.0,3.9,51.8,0.3,,,0.0,0.0,10.9
112,16830,Tyler Lockett,SEA,WR,1,DEN,0.0,0.0,0.0,0.1,0.0,4.2,48.3,0.3,,,0.0,0.0,10.8
113,21768,Najee Harris,PIT,RB,1,ATL,0.0,0.0,0.0,53.3,0.4,1.6,10.1,0.1,,,0.0,0.0,10.8
114,21784,Zack Moss,CIN,RB,1,NE,0.0,0.0,0.0,49.3,0.4,1.7,12.4,0.1,,,0.0,0.0,10.8
115,23167,Romeo Doubs,GB,WR,1,PHI,0.0,0.0,0.0,0.1,0.0,3.7,44.8,0.4,,,0.0,0.0,10.6
116,19800,Courtland Sutton,DEN,WR,1,SEA,0.0,0.0,0.0,0.1,0.0,3.8,50.6,0.3,,,0.0,0.0,10.6
117,25097,Ladd McConkey,LAC,WR,1,LV,0.0,0.0,0.0,0.3,0.0,3.9,47.9,0.3,,,0.0,0.0,10.5
118,24933,Brian Thomas Jr.,JAX,WR,1,MIA,0.0,0.0,0.0,0.4,0.0,3.8,49.8,0.3,,,0.0,0.0,10.5
119,18876,David Njoku,CLE,TE,1,DAL,0.0,0.0,0.0,0.0,0.0,4.2,44.9,0.3,,,0.0,0.0,10.4
120,23190,Brian Robinson Jr.,WAS,RB,1,TB,0.0,0.0,0.0,47.5,0.4,1.5,12.3,0.1,,,0.0,0.0,10.4
121,24374,Chase Brown,CIN,RB,1,NE,0.0,0.0,0.0,41.0,0.3,2.2,17.5,0.1,,,0.0,0.0,10.3
122,18928,Curtis Samuel,BUF,WR,1,ARI,0.0,0.0,0.0,4.5,0.1,3.6,38.9,0.3,,,0.0,0.0,10.3
123,24977,Rome Odunze,CHI,WR,1,TEN,0.0,0.0,0.0,0.4,0.0,3.7,48.8,0.3,,,0.0,0.0,10.3
124,23138,Jake Ferguson,DAL,TE,1,CLE,0.0,0.0,0.0,0.0,0.0,4.1,44.0,0.3,,,0.0,0.0,10.3
125,20876,Jakobi Meyers,LV,WR,1,LAC,0.0,0.0,0.0,1.1,0.0,3.9,44.9,0.3,,,0.0,0.0,10.3
126,19562,Austin Ekeler,WAS,RB,1,TB,0.0,0.0,0.0,30.9,0.2,3.0,22.8,0.1,,,0.0,0.0,10.1
127,23227,Khalil Shakir,BUF,WR,1,ARI,0.0,0.0,0.0,0.3,0.0,3.5,47.2,0.3,,,0.0,0.0,10.1
128,23234,Jameson Williams,DET,WR,1,LAR,0.0,0.0,0.0,2.5,0.0,3.3,46.8,0.3,,,0.0,0.0,10.0
129,19863,Dallas Goedert,PHI,TE,1,GB,0.0,0.0,0.0,0.0,0.0,4.0,41.7,0.3,,,0.0,0.0,10.0
130,23479,Jaylen Warren,PIT,RB,1,ATL,0.0,0.0,0.0,38.3,0.2,2.6,17.8,0.1,,,0.0,0.0,9.9
131,24123,Tyjae Spears,TEN,RB,1,CHI,0.0,0.0,0.0,38.0,0.2,2.5,18.2,0.1,,,0.0,0.0,9.8
132,15534,Adam Thielen,CAR,WR,1,NO,0.0,0.0,0.0,0.2,0.0,4.2,43.0,0.2,,,0.0,0.0,9.7
133,24964,Keon Coleman,BUF,WR,1,ARI,0.0,0.0,0.0,0.4,0.0,3.4,44.4,0.3,,,0.0,0.0,9.6
134,24119,Andrei Iosivas,CIN,WR,1,NE,0.0,0.0,0.0,0.4,0.0,3.5,42.0,0.3,,,0.0,0.0,9.5
135,23729,Rashid Shaheed,NO,WR,1,CAR,0.0,0.0,0.0,2.2,0.0,3.1,43.6,0.3,,,0.0,0.0,9.4
136,21692,Jerry Jeudy,CLE,WR,1,DAL,0.0,0.0,0.0,0.4,0.0,3.5,46.1,0.2,,,0.0,0.0,9.3
137,23170,Wan'Dale Robinson,NYG,WR,1,MIN,0.0,0.0,0.0,3.7,0.0,4.0,37.5,0.2,,,0.0,0.0,9.3
138,18215,Ka'imi Fairbairn,HOU,K,1,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.3
139,21735,Gabe Davis,JAX,WR,1,MIA,0.0,0.0,0.0,0.1,0.0,3.1,43.7,0.3,,,0.0,0.0,9.3
140,19073,Harrison Butker,KC,K,1,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.2
141,24180,Demario Douglas,NE,WR,1,CIN,0.0,0.0,0.0,2.3,0.0,3.6,42.4,0.2,,,0.0,0.0,9.2
142,16568,Brandin Cooks,DAL,WR,1,CLE,0.0,0.0,0.0,1.4,0.0,3.2,39.9,0.3,,,0.0,0.0,9.1
143,20033,Jason Sanders,MIA,K,1,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.1
144,22108,Tyler Bass,BUF,K,1,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.0
145,17215,Jason Myers,SEA,K,1,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.0
146,22908,Evan McPherson,CIN,K,1,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.0
147,19041,Jake Elliott,PHI,K,1,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.9
148,17923,Ezekiel Elliott,DAL,RB,1,CLE,0.0,0.0,0.0,37.2,0.3,1.7,11.7,0.1,,,0.0,0.0,8.9
149,20239,Gus Edwards,LAC,RB,1,LV,0.0,0.0,0.0,49.6,0.4,0.9,6.7,0.0,,,0.0,0.0,8.8
150,19920,Dalton Schultz,HOU,TE,1,IND,0.0,0.0,0.0,0.0,0.0,3.3,36.9,0.3,,,0.0,0.0,8.8
151,24902,Brandon Aubrey,DAL,K,1,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.8
152,24423,Jake Moody,SF,K,1,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.7
153,24943,Brock Bowers,LV,TE,1,LAC,0.0,0.0,0.0,0.0,0.0,3.6,39.6,0.2,,,0.0,0.0,8.7
154,21542,Chase McLaughlin,TB,K,1,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.7
155,24506,Blake Grupe,NO,K,1,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.6
156,16301,Cairo Santos,CHI,K,1,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.6
157,23567,Cameron Dicker,LAC,K,1,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.6
158,14688,Justin Tucker,BAL,K,1,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.5
159,19565,Younghoe Koo,ATL,K,1,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.5
160,24530,Jake Bates,DET,K,1,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.4
161,14867,Dustin Hopkins,CLE,K,1,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.4
162,18047,Demarcus Robinson,LAR,WR,1,DET,0.0,0.0,0.0,0.5,0.0,2.8,36.9,0.3,,,0.0,0.0,8.3
163,20149,Eddy Piñeiro,CAR,K,1,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.3
164,24954,Adonai Mitchell,IND,WR,1,HOU,0.0,0.0,0.0,0.2,0.0,3.0,38.6,0.2,,,0.0,0.0,8.1
165,11694,Nick Folk,TEN,K,1,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.0
166,19989,Daniel Carlson,LV,K,1,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.0
167,16191,Chris Boswell,PIT,K,1,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.0
168,24173,Michael Wilson,ARI,WR,1,BUF,0.0,0.0,0.0,0.5,0.0,2.9,38.1,0.2,,,0.0,0.0,8.0
169,25121,Joshua Karty,LAR,K,1,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.9
170,25422,Brayden Narveson,GB,K,1,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.9
171,24311,Jaleel McLaughlin,DEN,RB,1,SEA,0.0,0.0,0.0,27.7,0.2,2.0,14.1,0.1,,,0.0,0.0,7.9
172,21263,Trenton Irwin,CIN,WR,1,NE,0.0,0.0,0.0,0.5,0.0,2.6,34.2,0.3,,,0.0,0.0,7.9
173,24952,Ja'Lynn Polk,NE,WR,1,CIN,0.0,0.0,0.0,0.3,0.0,2.9,37.0,0.2,,,0.0,0.0,7.8
174,21961,Darnell Mooney,ATL,WR,1,PIT,0.0,0.0,0.0,0.5,0.0,2.8,37.5,0.2,,,0.0,0.0,7.8
175,14697,Greg Zuerlein,NYJ,K,1,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.7
176,21952,Rico Dowdle,DAL,RB,1,CLE,0.0,0.0,0.0,36.8,0.2,1.3,10.0,0.1,,,0.0,0.0,7.7
177,24116,Blake Corum,LAR,RB,1,DET,0.0,0.0,0.0,32.1,0.3,1.2,9.4,0.1,,,0.0,0.0,7.7
178,25113,Will Reichard,MIN,K,1,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.6
179,23173,Zach Charbonnet,SEA,RB,1,DEN,0.0,0.0,0.0,28.6,0.2,1.8,12.0,0.1,,,0.0,0.0,7.6
180,23155,Jahan Dotson,WAS,WR,1,TB,0.0,0.0,0.0,0.4,0.0,2.8,35.1,0.2,,,0.0,0.0,7.5
181,549,Matt Prater,ARI,K,1,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.5
182,19988,Tyler Conklin,NYJ,TE,1,SF,0.0,0.0,0.0,0.0,0.0,3.2,31.0,0.2,,,0.0,0.0,7.5
183,24960,Cam Little,JAX,K,1,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.5
184,21738,Juwan Johnson,NO,TE,1,CAR,0.0,0.0,0.0,0.1,0.0,2.7,28.9,0.3,,,0.0,0.0,7.4
185,23304,Cade York,WAS,K,1,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.4
186,22623,Rashod Bateman,BAL,WR,1,KC,0.0,0.0,0.0,0.4,0.0,2.7,34.3,0.2,,,0.0,0.0,7.4
187,18478,Wil Lutz,DEN,K,1,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.3
188,22507,Pat Freiermuth,PIT,TE,1,ATL,0.0,0.0,0.0,0.0,0.0,3.0,30.8,0.2,,,0.0,0.0,7.3
189,17975,Hunter Henry,NE,TE,1,CIN,0.0,0.0,0.0,0.0,0.0,2.9,31.4,0.2,,,0.0,0.0,7.2
190,18914,Mike Williams,NYJ,WR,1,SF,0.0,0.0,0.0,0.5,0.0,2.6,33.7,0.2,,,0.0,0.0,7.2
191,20753,Noah Fant,SEA,TE,1,DEN,0.0,0.0,0.0,0.0,0.0,2.9,31.1,0.2,,,0.0,0.0,7.2
