rank,id,player,team,pos,game.week,opp,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,def_sck,def_int,fum_forced,fum_recovered,fpts_draftkings
69,24958,Drake Maye,NE,QB,6,HOU,171.2,0.9,0.8,20.7,0.2,0.0,0.0,0.0,,,0.0,0.0,12.7
70,19063,George Kittle,SF,TE,6,SEA,0.0,0.0,0.0,0.2,0.0,4.4,53.9,0.5,,,0.0,0.0,12.7
71,23138,Jake Ferguson,DAL,TE,6,DET,0.0,0.0,0.0,0.0,0.0,5.1,52.5,0.4,,,0.0,0.0,12.7
72,22558,Javonte Williams,DEN,RB,6,LAC,0.0,0.0,0.0,51.9,0.3,2.9,22.0,0.1,,,0.0,0.0,12.6
73,16765,Amari Cooper,CLE,WR,6,PHI,0.0,0.0,0.0,0.1,0.0,4.5,57.3,0.4,,,0.0,0.0,12.5
74,19562,Austin Ekeler,WAS,RB,6,BAL,0.0,0.0,0.0,44.7,0.3,3.0,27.0,0.1,,,0.0,0.0,12.5
75,21961,Darnell Mooney,ATL,WR,6,CAR,0.0,0.0,0.0,0.6,0.0,4.2,58.0,0.4,,,0.0,0.0,12.5
76,611,Joe Flacco,IND,QB,6,TEN,207.8,1.2,0.9,4.5,0.0,0.0,0.0,0.0,,,0.0,0.0,12.5
77,23251,Trey McBride,ARI,TE,6,GB,0.0,0.0,0.0,0.0,0.0,5.0,50.2,0.4,,,0.0,0.0,12.3
78,23234,Jameson Williams,DET,WR,6,DAL,0.0,0.0,0.0,3.6,0.0,3.7,58.2,0.4,,,0.0,0.0,12.2
79,21768,Najee Harris,PIT,RB,6,LV,0.0,0.0,0.0,59.3,0.4,1.8,14.9,0.1,,,0.0,0.0,12.1
80,21696,Travis Etienne Jr.,JAX,RB,6,CHI,0.0,0.0,0.0,46.1,0.3,3.1,20.6,0.1,,,0.0,0.0,12.1
81,23186,Spencer Rattler,NO,QB,6,TB,184.8,1.0,0.9,11.1,0.1,0.0,0.0,0.0,,,0.0,0.0,12.0
82,23157,Jaxon Smith-Njigba,SEA,WR,6,SF,0.0,0.0,0.0,0.3,0.0,5.0,52.2,0.3,,,0.0,0.0,11.9
83,22565,Chris Olave,NO,WR,6,TB,0.0,0.0,0.0,0.6,0.0,4.4,55.8,0.3,,,0.0,0.0,11.8
84,20943,Darius Slayton,NYG,WR,6,CIN,0.0,0.0,0.0,0.2,0.0,4.2,57.8,0.3,,,0.0,0.0,11.8
85,21784,Zack Moss,CIN,RB,6,NYG,0.0,0.0,0.0,46.5,0.4,2.3,17.1,0.1,,,0.0,0.0,11.7
86,24145,Josh Downs,IND,WR,6,TEN,0.0,0.0,0.0,0.0,0.0,4.8,50.7,0.3,,,0.0,0.0,11.6
87,21952,Rico Dowdle,DAL,RB,6,DET,0.0,0.0,0.0,51.2,0.3,2.3,17.4,0.1,,,0.0,0.0,11.6
88,24350,Aidan O'Connell,LV,QB,6,PIT,195.6,1.1,0.8,2.1,0.0,0.0,0.0,0.0,,,0.0,0.0,11.4
89,21801,Trey Sermon,IND,RB,6,TEN,0.0,0.0,0.0,58.4,0.5,1.5,10.3,0.0,,,0.0,0.0,11.4
90,19815,Christian Kirk,JAX,WR,6,CHI,0.0,0.0,0.0,0.4,0.0,4.3,52.4,0.3,,,0.0,0.0,11.3
91,14688,Justin Tucker,BAL,K,6,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,11.2
92,23729,Rashid Shaheed,NO,WR,6,TB,0.0,0.0,0.0,7.4,0.0,3.4,52.8,0.3,,,0.0,0.0,11.1
93,23205,Jerome Ford,CLE,RB,6,PHI,0.0,0.0,0.0,44.9,0.3,2.7,16.1,0.1,,,0.0,0.0,11.1
94,19800,Courtland Sutton,DEN,WR,6,LAC,0.0,0.0,0.0,0.1,0.0,4.0,53.4,0.3,,,0.0,0.0,11.1
95,25092,Tyrone Tracy Jr.,NYG,RB,6,CIN,0.0,0.0,0.0,47.9,0.4,1.8,13.3,0.1,,,0.0,0.0,10.9
96,20868,Alexander Mattison,LV,RB,6,PIT,0.0,0.0,0.0,45.8,0.3,2.1,16.4,0.1,,,0.0,0.0,10.6
97,24177,Tre Tucker,LV,WR,6,PIT,0.0,0.0,0.0,4.1,0.0,4.0,43.2,0.3,,,0.0,0.0,10.5
98,16830,Tyler Lockett,SEA,WR,6,SF,0.0,0.0,0.0,0.1,0.0,4.0,48.0,0.3,,,0.0,0.0,10.5
99,24118,Tucker Kraft,GB,TE,6,ARI,0.0,0.0,0.0,0.0,0.0,3.8,41.7,0.4,,,0.0,0.0,10.4
100,25097,Ladd McConkey,LAC,WR,6,DEN,0.0,0.0,0.0,0.3,0.0,3.8,47.4,0.3,,,0.0,0.0,10.4
101,22597,Jalen Tolbert,DAL,WR,6,DET,0.0,0.0,0.0,0.3,0.0,3.8,47.3,0.3,,,0.0,0.0,10.4
102,23141,Sam LaPorta,DET,TE,6,DAL,0.0,0.0,0.0,0.0,0.0,4.2,43.9,0.3,,,0.0,0.0,10.3
103,15076,Keenan Allen,CHI,WR,6,JAX,0.0,0.0,0.0,0.2,0.0,4.1,44.4,0.3,,,0.0,0.0,10.3
104,24374,Chase Brown,CIN,RB,6,NYG,0.0,0.0,0.0,41.1,0.3,2.1,16.1,0.1,,,0.0,0.0,10.2
105,19802,Calvin Ridley,TEN,WR,6,IND,0.0,0.0,0.0,3.2,0.0,3.3,49.0,0.3,,,0.0,0.0,10.2
106,21744,Michael Pittman Jr.,IND,WR,6,TEN,0.0,0.0,0.0,0.1,0.0,4.2,42.5,0.3,,,0.0,0.0,10.2
107,24123,Tyjae Spears,TEN,RB,6,IND,0.0,0.0,0.0,31.4,0.3,2.6,19.8,0.1,,,0.0,0.0,10.0
108,19863,Dallas Goedert,PHI,TE,6,CLE,0.0,0.0,0.0,0.0,0.0,4.3,45.7,0.2,,,0.0,0.0,10.0
109,23253,Dontayvion Wicks,GB,WR,6,ARI,0.0,0.0,0.0,0.4,0.0,3.1,43.0,0.4,,,0.0,0.0,9.8
110,24977,Rome Odunze,CHI,WR,6,JAX,0.0,0.0,0.0,0.2,0.0,3.4,46.4,0.3,,,0.0,0.0,9.8
111,24173,Michael Wilson,ARI,WR,6,GB,0.0,0.0,0.0,0.2,0.0,3.5,44.2,0.3,,,0.0,0.0,9.7
112,24102,Dalton Kincaid,BUF,TE,6,NYJ,0.0,0.0,0.0,0.0,0.0,3.8,40.5,0.3,,,0.0,0.0,9.6
113,19041,Jake Elliott,PHI,K,6,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.5
114,24902,Brandon Aubrey,DAL,K,6,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.5
115,23167,Romeo Doubs,GB,WR,6,ARI,0.0,0.0,0.0,0.1,0.0,3.5,42.6,0.3,,,0.0,0.0,9.5
116,20145,Allen Lazard,NYJ,WR,6,BUF,0.0,0.0,0.0,0.3,0.0,3.2,42.3,0.3,,,0.0,0.0,9.3
117,19961,Ray-Ray McCloud III,ATL,WR,6,CAR,0.0,0.0,0.0,4.7,0.0,3.6,39.5,0.2,,,0.0,0.0,9.2
118,14986,DeAndre Hopkins,TEN,WR,6,IND,0.0,0.0,0.0,0.2,0.0,3.3,41.3,0.3,,,0.0,0.0,9.2
119,19565,Younghoe Koo,ATL,K,6,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.1
120,24934,Braelon Allen,NYJ,RB,6,BUF,0.0,0.0,0.0,38.2,0.3,1.6,12.6,0.1,,,0.0,0.0,9.1
121,19920,Dalton Schultz,HOU,TE,6,NE,0.0,0.0,0.0,0.0,0.0,3.6,36.5,0.3,,,0.0,0.0,9.1
122,22508,Kyle Pitts,ATL,TE,6,CAR,0.0,0.0,0.0,0.0,0.0,3.2,40.7,0.3,,,0.0,0.0,9.0
123,23227,Khalil Shakir,BUF,WR,6,NYJ,0.0,0.0,0.0,0.4,0.0,3.6,40.9,0.2,,,0.0,0.0,8.9
124,18912,Evan Engram,JAX,TE,6,CHI,0.0,0.0,0.0,0.0,0.0,4.0,38.1,0.2,,,0.0,0.0,8.9
125,21692,Jerry Jeudy,CLE,WR,6,PHI,0.0,0.0,0.0,0.3,0.0,3.4,43.3,0.2,,,0.0,0.0,8.9
126,24964,Keon Coleman,BUF,WR,6,NYJ,0.0,0.0,0.0,0.1,0.0,2.8,39.3,0.3,,,0.0,0.0,8.4
127,22623,Rashod Bateman,BAL,WR,6,WAS,0.0,0.0,0.0,0.4,0.0,2.8,37.9,0.3,,,0.0,0.0,8.4
128,21772,Cole Kmet,CHI,TE,6,JAX,0.0,0.0,0.0,0.0,0.0,3.2,34.2,0.3,,,0.0,0.0,8.3
129,24226,Quentin Johnston,LAC,WR,6,DEN,0.0,0.0,0.0,0.5,0.0,2.7,36.7,0.3,,,0.0,0.0,8.2
130,22908,Evan McPherson,CIN,K,6,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.2
131,23250,Tyler Allgeier,ATL,RB,6,CAR,0.0,0.0,0.0,39.5,0.3,1.1,8.2,0.1,,,0.0,0.0,8.2
132,21114,Austin Seibert,WAS,K,6,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.1
133,25003,Xavier Legette,CAR,WR,6,ATL,0.0,0.0,0.0,1.6,0.0,3.0,37.1,0.2,,,0.0,0.0,8.1
134,23193,Tank Bigsby,JAX,RB,6,CHI,0.0,0.0,0.0,47.3,0.3,0.9,6.0,0.0,,,0.0,0.0,8.0
135,19988,Tyler Conklin,NYJ,TE,6,BUF,0.0,0.0,0.0,0.0,0.0,3.3,34.3,0.2,,,0.0,0.0,7.9
136,20802,Justice Hill,BAL,RB,6,WAS,0.0,0.0,0.0,13.6,0.1,2.9,24.5,0.1,,,0.0,0.0,7.9
137,22507,Pat Freiermuth,PIT,TE,6,LV,0.0,0.0,0.0,0.0,0.0,3.3,34.6,0.2,,,0.0,0.0,7.9
138,21203,Matthew Wright,SF,K,6,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.8
139,24180,Demario Douglas,NE,WR,6,HOU,0.0,0.0,0.0,1.8,0.0,3.1,33.1,0.2,,,0.0,0.0,7.7
140,18876,David Njoku,CLE,TE,6,PHI,0.0,0.0,0.0,0.0,0.0,3.2,33.8,0.2,,,0.0,0.0,7.7
141,18215,Ka'imi Fairbairn,HOU,K,6,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.7
142,23134,Cade Otton,TB,TE,6,NO,0.0,0.0,0.0,0.0,0.0,3.2,32.0,0.2,,,0.0,0.0,7.6
143,23341,Tyler Goodson,IND,RB,6,TEN,0.0,0.0,0.0,30.2,0.2,1.6,11.7,0.1,,,0.0,0.0,7.6
144,22108,Tyler Bass,BUF,K,6,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.5
145,25422,Brayden Narveson,GB,K,6,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.5
146,24372,Roschon Johnson,CHI,RB,6,JAX,0.0,0.0,0.0,28.0,0.4,1.0,7.0,0.1,,,0.0,0.0,7.4
147,23256,Isaiah Likely,BAL,TE,6,WAS,0.0,0.0,0.0,0.0,0.0,2.6,28.9,0.3,,,0.0,0.0,7.3
148,23232,Alec Pierce,IND,WR,6,TEN,0.0,0.0,0.0,0.0,0.0,2.0,39.3,0.2,,,0.0,0.0,7.1
149,24960,Cam Little,JAX,K,6,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0
150,21542,Chase McLaughlin,TB,K,6,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0
151,17215,Jason Myers,SEA,K,6,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0
152,11694,Nick Folk,TEN,K,6,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0
153,24309,Emanuel Wilson,GB,RB,6,ARI,0.0,0.0,0.0,29.9,0.2,1.3,9.4,0.1,,,0.0,0.0,7.0
154,24952,Ja'Lynn Polk,NE,WR,6,HOU,0.0,0.0,0.0,0.5,0.0,2.7,30.4,0.2,,,0.0,0.0,7.0
155,21717,Jauan Jennings,SF,WR,6,SEA,0.0,0.0,0.0,0.3,0.0,2.7,30.6,0.2,,,0.0,0.0,7.0
156,22613,Joshua Palmer,LAC,WR,6,DEN,0.0,0.0,0.0,0.2,0.0,2.6,32.4,0.2,,,0.0,0.0,7.0
157,24506,Blake Grupe,NO,K,6,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0
158,20769,Matt Gay,IND,K,6,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0
159,14697,Greg Zuerlein,NYJ,K,6,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0
160,16191,Chris Boswell,PIT,K,6,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0
161,21735,Gabe Davis,JAX,WR,6,CHI,0.0,0.0,0.0,0.1,0.0,2.5,33.1,0.2,,,0.0,0.0,6.9
162,17975,Hunter Henry,NE,TE,6,HOU,0.0,0.0,0.0,0.0,0.0,2.7,30.0,0.2,,,0.0,0.0,6.9
163,18914,Mike Williams,NYJ,WR,6,BUF,0.0,0.0,0.0,0.1,0.0,2.4,33.5,0.2,,,0.0,0.0,6.9
164,19065,Jeremy McNichols,WAS,RB,6,BAL,0.0,0.0,0.0,34.3,0.3,0.9,6.4,0.0,,,0.0,0.0,6.8
165,16815,Ameer Abdullah,LV,RB,6,PIT,0.0,0.0,0.0,18.4,0.1,2.2,15.1,0.1,,,0.0,0.0,6.8
166,17986,Tyler Boyd,TEN,WR,6,IND,0.0,0.0,0.0,0.2,0.0,2.7,29.3,0.2,,,0.0,0.0,6.8
167,23142,Theo Johnson,NYG,TE,6,CIN,0.0,0.0,0.0,0.0,0.0,2.7,27.6,0.2,,,0.0,0.0,6.7
168,20816,Lil'Jordan Humphrey,DEN,WR,6,LAC,0.0,0.0,0.0,0.0,0.0,2.5,29.5,0.2,,,0.0,0.0,6.7
169,14856,Zach Ertz,WAS,TE,6,BAL,0.0,0.0,0.0,0.0,0.0,3.1,29.2,0.1,,,0.0,0.0,6.6
170,21071,Greg Dortch,ARI,WR,6,GB,0.0,0.0,0.0,0.7,0.0,2.7,25.8,0.2,,,0.0,0.0,6.5
171,20753,Noah Fant,SEA,TE,6,SF,0.0,0.0,0.0,0.0,0.0,2.6,26.2,0.2,,,0.0,0.0,6.4
172,19853,Mike Gesicki,CIN,TE,6,NYG,0.0,0.0,0.0,0.0,0.0,2.5,26.8,0.2,,,0.0,0.0,6.4
173,17923,Ezekiel Elliott,DAL,RB,6,DET,0.0,0.0,0.0,19.9,0.2,1.5,9.7,0.1,,,0.0,0.0,6.3
174,19803,Mark Andrews,BAL,TE,6,WAS,0.0,0.0,0.0,0.0,0.0,2.4,27.5,0.2,,,0.0,0.0,6.2
175,23173,Zach Charbonnet,SEA,RB,6,SF,0.0,0.0,0.0,16.3,0.1,2.1,14.2,0.1,,,0.0,0.0,6.2
176,24530,Jake Bates,DET,K,6,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.2
177,23395,Christian Watson,GB,WR,6,ARI,0.0,0.0,0.0,0.6,0.0,1.8,25.1,0.3,,,0.0,0.0,6.2
178,23161,Jonathan Mingo,CAR,WR,6,ATL,0.0,0.0,0.0,0.8,0.0,2.2,26.6,0.2,,,0.0,0.0,6.1
179,24119,Andrei Iosivas,CIN,WR,6,NYG,0.0,0.0,0.0,0.3,0.0,2.1,27.4,0.2,,,0.0,0.0,6.1
180,23479,Jaylen Warren,PIT,RB,6,LV,0.0,0.0,0.0,22.1,0.1,1.4,10.3,0.1,,,0.0,0.0,5.8
181,21765,JaMycal Hasty,NE,RB,6,HOU,0.0,0.0,0.0,29.8,0.2,1.0,6.4,0.0,,,0.0,0.0,5.8
182,24311,Jaleel McLaughlin,DEN,RB,6,LAC,0.0,0.0,0.0,28.3,0.1,1.5,8.8,0.0,,,0.0,0.0,5.8
183,19080,Noah Brown,WAS,WR,6,BAL,0.0,0.0,0.0,0.1,0.0,1.9,25.5,0.2,,,0.0,0.0,5.7
184,18928,Curtis Samuel,BUF,WR,6,NYJ,0.0,0.0,0.0,2.9,0.0,2.3,24.5,0.1,,,0.0,0.0,5.6
185,24347,Xavier Hutchinson,HOU,WR,6,NE,0.0,0.0,0.0,0.5,0.0,1.9,24.8,0.2,,,0.0,0.0,5.6
186,16301,Cairo Santos,CHI,K,6,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.6
187,24068,KaVontae Turpin,DAL,WR,6,DET,0.0,0.0,0.0,3.6,0.0,1.9,21.2,0.2,,,0.0,0.0,5.6
188,23567,Cameron Dicker,LAC,K,6,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.5
189,21738,Juwan Johnson,NO,TE,6,TB,0.0,0.0,0.0,0.0,0.0,2.1,21.6,0.2,,,0.0,0.0,5.5
190,19989,Daniel Carlson,LV,K,6,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.3
191,25208,Erick All Jr.,CIN,TE,6,NYG,0.0,0.0,0.0,0.0,0.0,2.2,19.0,0.2,,,0.0,0.0,5.3
