rank,id,player,team,pos,game.week,opp,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,def_sck,def_int,fum_forced,fum_recovered,fpts_draftkings
62,20859,Drew Lock,NYG,QB,16,ATL,208.6,1.1,1.0,19.8,0.2,0.0,0.0,0.0,,,0.0,0.0,14.7
63,23122,Garrett Wilson,NYJ,WR,16,LAR,0.0,0.0,0.0,1.1,0.0,5.5,66.1,0.4,,,0.0,0.0,14.6
64,25097,Ladd McConkey,LAC,WR,16,DEN,0.0,0.0,0.0,0.3,0.0,5.3,68.7,0.4,,,0.0,0.0,14.6
65,22526,Breece Hall,NYJ,RB,16,LAR,0.0,0.0,0.0,59.3,0.4,3.2,25.5,0.1,,,0.0,0.0,14.6
66,19063,George Kittle,SF,TE,16,MIA,0.0,0.0,0.0,0.2,0.0,5.0,65.7,0.5,,,0.0,0.0,14.5
67,21952,Rico Dowdle,DAL,RB,16,TB,0.0,0.0,0.0,71.8,0.4,2.6,17.8,0.1,,,0.0,0.0,14.5
68,19850,Mason Rudolph,TEN,QB,16,IND,214.5,1.2,1.0,14.9,0.1,0.0,0.0,0.0,,,0.0,0.0,14.3
69,20876,Jakobi Meyers,LV,WR,16,JAX,0.0,0.0,0.0,2.1,0.0,5.5,67.1,0.3,,,0.0,0.0,14.2
70,19844,DJ Moore,CHI,WR,16,DET,0.0,0.0,0.0,2.4,0.0,5.5,60.2,0.4,,,0.0,0.0,14.2
71,23132,Bryce Young,CAR,QB,16,ARI,200.3,1.1,0.9,14.7,0.2,0.0,0.0,0.0,,,0.0,0.0,14.0
72,23162,Jordan Addison,MIN,WR,16,SEA,0.0,0.0,0.0,1.6,0.0,4.5,62.9,0.5,,,0.0,0.0,13.9
73,23227,Khalil Shakir,BUF,WR,16,NE,0.0,0.0,0.0,0.4,0.0,5.5,59.0,0.4,,,0.0,0.0,13.8
74,23120,Zay Flowers,BAL,WR,16,PIT,0.0,0.0,0.0,3.1,0.0,4.9,61.1,0.4,,,0.0,0.0,13.7
75,21687,DeVonta Smith,PHI,WR,16,WAS,0.0,0.0,0.0,0.3,0.0,5.1,61.6,0.4,,,0.0,0.0,13.7
76,23230,Dorian Thompson-Robinson,CLE,QB,16,CIN,188.5,0.9,1.1,25.0,0.2,0.0,0.0,0.0,,,0.0,0.0,13.5
77,22496,Mac Jones,JAX,QB,16,LV,206.0,1.2,0.9,9.7,0.1,0.0,0.0,0.0,,,0.0,0.0,13.5
78,23214,Kenneth Walker III,SEA,RB,16,MIN,0.0,0.0,0.0,54.6,0.4,2.9,20.5,0.1,,,0.0,0.0,13.3
79,24350,Aidan O'Connell,LV,QB,16,JAX,218.5,1.3,0.8,3.4,0.0,0.0,0.0,0.0,,,0.0,0.0,13.3
80,23190,Brian Robinson Jr.,WAS,RB,16,PHI,0.0,0.0,0.0,63.0,0.5,2.0,14.3,0.1,,,0.0,0.0,13.2
81,18990,Jonnu Smith,MIA,TE,16,SF,0.0,0.0,0.0,0.0,0.0,5.4,54.9,0.4,,,0.0,0.0,13.2
82,20875,DK Metcalf,SEA,WR,16,MIN,0.0,0.0,0.0,0.1,0.0,4.4,63.7,0.4,,,0.0,0.0,13.2
83,23205,Jerome Ford,CLE,RB,16,CIN,0.0,0.0,0.0,54.6,0.4,2.9,18.7,0.1,,,0.0,0.0,13.1
84,15048,Travis Kelce,KC,TE,16,HOU,0.0,0.0,0.0,0.2,0.0,5.5,52.8,0.4,,,0.0,0.0,13.1
85,15076,Keenan Allen,CHI,WR,16,DET,0.0,0.0,0.0,0.3,0.0,5.2,54.5,0.4,,,0.0,0.0,13.1
86,21692,Jerry Jeudy,CLE,WR,16,CIN,0.0,0.0,0.0,0.5,0.0,5.0,61.6,0.3,,,0.0,0.0,13.0
87,15534,Adam Thielen,CAR,WR,16,ARI,0.0,0.0,0.0,0.2,0.0,5.3,58.2,0.3,,,0.0,0.0,12.9
88,19802,Calvin Ridley,TEN,WR,16,IND,0.0,0.0,0.0,2.4,0.0,4.2,60.7,0.4,,,0.0,0.0,12.9
89,21684,D'Andre Swift,CHI,RB,16,DET,0.0,0.0,0.0,55.8,0.4,2.4,18.7,0.1,,,0.0,0.0,12.8
90,24974,Marvin Harrison Jr.,ARI,WR,16,CAR,0.0,0.0,0.0,0.2,0.0,3.8,51.2,0.6,,,0.0,0.0,12.5
91,20912,Tony Pollard,TEN,RB,16,IND,0.0,0.0,0.0,60.9,0.4,2.1,13.8,0.1,,,0.0,0.0,12.5
92,25092,Tyrone Tracy Jr.,NYG,RB,16,ATL,0.0,0.0,0.0,53.4,0.3,2.4,17.6,0.1,,,0.0,0.0,11.9
93,23371,Isiah Pacheco,KC,RB,16,HOU,0.0,0.0,0.0,55.7,0.4,1.9,13.5,0.1,,,0.0,0.0,11.7
94,23217,Rachaad White,TB,RB,16,DAL,0.0,0.0,0.0,39.3,0.3,2.7,21.4,0.2,,,0.0,0.0,11.7
95,21696,Travis Etienne Jr.,JAX,RB,16,LV,0.0,0.0,0.0,44.3,0.3,2.9,19.9,0.1,,,0.0,0.0,11.6
96,23233,Jayden Reed,GB,WR,16,NO,0.0,0.0,0.0,8.4,0.1,3.4,43.4,0.4,,,0.0,0.0,11.6
97,21768,Najee Harris,PIT,RB,16,BAL,0.0,0.0,0.0,54.0,0.4,1.8,13.8,0.1,,,0.0,0.0,11.5
98,23186,Spencer Rattler,NO,QB,16,GB,180.7,0.8,0.9,14.7,0.1,0.0,0.0,0.0,,,0.0,0.0,11.4
99,22546,Rhamondre Stevenson,NE,RB,16,BUF,0.0,0.0,0.0,52.2,0.3,2.3,15.7,0.1,,,0.0,0.0,11.4
100,23141,Sam LaPorta,DET,TE,16,CHI,0.0,0.0,0.0,0.0,0.0,4.3,47.7,0.4,,,0.0,0.0,11.4
101,23234,Jameson Williams,DET,WR,16,CHI,0.0,0.0,0.0,3.4,0.0,3.5,57.1,0.3,,,0.0,0.0,11.3
102,24238,Kendre Miller,NO,RB,16,GB,0.0,0.0,0.0,56.4,0.3,2.0,13.1,0.1,,,0.0,0.0,11.2
103,20932,Deebo Samuel Sr.,SF,WR,16,MIA,0.0,0.0,0.0,9.3,0.1,3.6,42.7,0.3,,,0.0,0.0,11.2
104,24924,Xavier Worthy,KC,WR,16,HOU,0.0,0.0,0.0,6.1,0.1,3.8,43.2,0.3,,,0.0,0.0,11.1
105,14986,DeAndre Hopkins,KC,WR,16,HOU,0.0,0.0,0.0,0.2,0.0,4.0,46.9,0.4,,,0.0,0.0,11.1
106,21823,Patrick Taylor Jr.,SF,RB,16,MIA,0.0,0.0,0.0,52.2,0.4,1.7,12.6,0.1,,,0.0,0.0,11.1
107,22558,Javonte Williams,DEN,RB,16,LAC,0.0,0.0,0.0,41.0,0.3,2.7,18.3,0.1,,,0.0,0.0,11.0
108,24145,Josh Downs,IND,WR,16,TEN,0.0,0.0,0.0,0.6,0.0,4.1,50.7,0.3,,,0.0,0.0,11.0
109,20868,Alexander Mattison,LV,RB,16,JAX,0.0,0.0,0.0,44.5,0.3,2.4,18.0,0.1,,,0.0,0.0,10.9
110,25098,Jalen McMillan,TB,WR,16,DAL,0.0,0.0,0.0,2.0,0.0,3.9,43.7,0.4,,,0.0,0.0,10.9
111,21961,Darnell Mooney,ATL,WR,16,NYG,0.0,0.0,0.0,0.5,0.0,3.6,52.5,0.3,,,0.0,0.0,10.7
112,21744,Michael Pittman Jr.,IND,WR,16,TEN,0.0,0.0,0.0,0.1,0.0,3.8,49.3,0.3,,,0.0,0.0,10.5
113,20805,T.J. Hockenson,MIN,TE,16,SEA,0.0,0.0,0.0,0.0,0.0,4.3,44.9,0.3,,,0.0,0.0,10.5
114,24371,Anders Carlson,NYJ,K,16,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,10.3
115,23167,Romeo Doubs,GB,WR,16,NO,0.0,0.0,0.0,0.1,0.0,3.7,47.4,0.3,,,0.0,0.0,10.2
116,24977,Rome Odunze,CHI,WR,16,DET,0.0,0.0,0.0,0.8,0.0,3.6,47.4,0.3,,,0.0,0.0,10.2
117,23395,Christian Watson,GB,WR,16,NO,0.0,0.0,0.0,0.7,0.0,3.2,51.3,0.3,,,0.0,0.0,10.2
118,17975,Hunter Henry,NE,TE,16,BUF,0.0,0.0,0.0,0.0,0.0,4.1,42.2,0.3,,,0.0,0.0,10.1
119,25122,Jalen Coker,CAR,WR,16,ARI,0.0,0.0,0.0,0.0,0.0,3.5,47.7,0.3,,,0.0,0.0,10.1
120,24176,Tank Dell,HOU,WR,16,KC,0.0,0.0,0.0,3.9,0.0,3.6,42.7,0.3,,,0.0,0.0,10.1
121,24102,Dalton Kincaid,BUF,TE,16,NE,0.0,0.0,0.0,0.0,0.0,4.0,42.8,0.3,,,0.0,0.0,10.0
122,19803,Mark Andrews,BAL,TE,16,PIT,0.0,0.0,0.0,0.0,0.0,3.5,40.9,0.4,,,0.0,0.0,9.9
123,24223,Brenton Strange,JAX,TE,16,LV,0.0,0.0,0.0,0.0,0.0,4.4,42.6,0.2,,,0.0,0.0,9.9
124,18876,David Njoku,CLE,TE,16,CIN,0.0,0.0,0.0,0.0,0.0,4.0,39.6,0.3,,,0.0,0.0,9.7
125,24226,Quentin Johnston,LAC,WR,16,DEN,0.0,0.0,0.0,0.3,0.0,3.1,40.9,0.4,,,0.0,0.0,9.6
126,16765,Amari Cooper,BUF,WR,16,NE,0.0,0.0,0.0,0.1,0.0,3.3,44.0,0.3,,,0.0,0.0,9.5
127,22507,Pat Freiermuth,PIT,TE,16,BAL,0.0,0.0,0.0,0.0,0.0,3.7,40.7,0.3,,,0.0,0.0,9.5
128,23479,Jaylen Warren,PIT,RB,16,BAL,0.0,0.0,0.0,30.9,0.2,2.6,20.6,0.1,,,0.0,0.0,9.4
129,24118,Tucker Kraft,GB,TE,16,NO,0.0,0.0,0.0,0.0,0.0,3.3,37.5,0.4,,,0.0,0.0,9.4
130,24964,Keon Coleman,BUF,WR,16,NE,0.0,0.0,0.0,0.1,0.0,2.9,46.4,0.3,,,0.0,0.0,9.3
131,24902,Brandon Aubrey,DAL,K,16,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.3
132,14996,Brandon McManus,GB,K,16,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.3
133,23138,Jake Ferguson,DAL,TE,16,TB,0.0,0.0,0.0,0.0,0.0,3.8,37.1,0.3,,,0.0,0.0,9.2
134,24180,DeMario Douglas,NE,WR,16,BUF,0.0,0.0,0.0,1.5,0.0,3.8,40.5,0.2,,,0.0,0.0,9.2
135,24123,Tyjae Spears,TEN,RB,16,IND,0.0,0.0,0.0,29.4,0.2,2.6,18.9,0.1,,,0.0,0.0,9.1
136,24436,Chad Ryland,ARI,K,16,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.1
137,22566,Calvin Austin III,PIT,WR,16,BAL,0.0,0.0,0.0,2.0,0.0,2.8,42.1,0.3,,,0.0,0.0,9.0
138,23170,Wan'Dale Robinson,NYG,WR,16,ATL,0.0,0.0,0.0,2.5,0.0,4.0,35.3,0.2,,,0.0,0.0,9.0
139,23193,Tank Bigsby,JAX,RB,16,LV,0.0,0.0,0.0,44.7,0.3,1.3,8.5,0.1,,,0.0,0.0,8.9
140,19961,Ray-Ray McCloud III,ATL,WR,16,NYG,0.0,0.0,0.0,5.0,0.0,3.4,37.7,0.2,,,0.0,0.0,8.9
141,19079,Zane Gonzalez,WAS,K,16,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.9
142,22623,Rashod Bateman,BAL,WR,16,PIT,0.0,0.0,0.0,0.1,0.0,2.9,41.4,0.3,,,0.0,0.0,8.8
143,23567,Cameron Dicker,LAC,K,16,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.8
144,19976,Marquez Valdes-Scantling,NO,WR,16,GB,0.0,0.0,0.0,0.7,0.0,2.7,42.1,0.3,,,0.0,0.0,8.8
145,23304,Cade York,CIN,K,16,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.8
146,19207,Tim Patrick,DET,WR,16,CHI,0.0,0.0,0.0,0.3,0.0,3.1,37.3,0.3,,,0.0,0.0,8.7
147,19120,David Moore,CAR,WR,16,ARI,0.0,0.0,0.0,0.6,0.0,3.0,35.4,0.3,,,0.0,0.0,8.4
148,25103,Malik Washington,MIA,WR,16,SF,0.0,0.0,0.0,3.9,0.0,3.1,37.1,0.2,,,0.0,0.0,8.4
149,16815,Ameer Abdullah,LV,RB,16,JAX,0.0,0.0,0.0,23.4,0.1,2.8,20.6,0.1,,,0.0,0.0,8.4
150,22108,Tyler Bass,BUF,K,16,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.4
151,19920,Dalton Schultz,HOU,TE,16,KC,0.0,0.0,0.0,0.0,0.0,3.3,33.7,0.3,,,0.0,0.0,8.4
152,22508,Kyle Pitts,ATL,TE,16,NYG,0.0,0.0,0.0,0.0,0.0,2.9,36.1,0.3,,,0.0,0.0,8.2
153,24173,Michael Wilson,ARI,WR,16,CAR,0.0,0.0,0.0,0.1,0.0,2.8,35.3,0.3,,,0.0,0.0,8.1
154,22613,Joshua Palmer,LAC,WR,16,DEN,0.0,0.0,0.0,0.1,0.0,2.9,40.0,0.2,,,0.0,0.0,8.1
155,22592,Elijah Moore,CLE,WR,16,CIN,0.0,0.0,0.0,0.7,0.0,3.6,31.7,0.2,,,0.0,0.0,8.0
156,24177,Tre Tucker,LV,WR,16,JAX,0.0,0.0,0.0,4.0,0.1,2.5,32.6,0.2,,,0.0,0.0,8.0
157,17961,Sterling Shepard,TB,WR,16,DAL,0.0,0.0,0.0,2.4,0.0,3.3,31.2,0.2,,,0.0,0.0,7.9
158,20239,Gus Edwards,LAC,RB,16,DEN,0.0,0.0,0.0,44.0,0.4,0.6,4.3,0.0,,,0.0,0.0,7.7
159,23173,Zach Charbonnet,SEA,RB,16,MIN,0.0,0.0,0.0,25.7,0.2,2.0,13.9,0.1,,,0.0,0.0,7.7
160,25113,Will Reichard,MIN,K,16,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.7
161,24423,Jake Moody,SF,K,16,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.7
162,16568,Brandin Cooks,DAL,WR,16,TB,0.0,0.0,0.0,0.4,0.0,2.8,30.1,0.3,,,0.0,0.0,7.7
163,22863,Riley Patterson,ATL,K,16,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.6
164,21542,Chase McLaughlin,TB,K,16,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.6
165,21738,Juwan Johnson,NO,TE,16,GB,0.0,0.0,0.0,0.0,0.0,3.1,32.9,0.2,,,0.0,0.0,7.6
166,21734,Nick Westbrook-Ikhine,TEN,WR,16,IND,0.0,0.0,0.0,0.3,0.0,2.2,35.2,0.3,,,0.0,0.0,7.5
167,19073,Harrison Butker,KC,K,16,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.5
168,24143,Parker Washington,JAX,WR,16,LV,0.0,0.0,0.0,0.4,0.0,2.7,35.9,0.2,,,0.0,0.0,7.5
169,19318,Kendrick Bourne,NE,WR,16,BUF,0.0,0.0,0.0,0.4,0.0,2.7,35.5,0.2,,,0.0,0.0,7.5
170,20769,Matt Gay,IND,K,16,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.4
171,21772,Cole Kmet,CHI,TE,16,DET,0.0,0.0,0.0,0.0,0.0,3.1,31.0,0.2,,,0.0,0.0,7.3
172,18478,Wil Lutz,DEN,K,16,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.3
173,16191,Chris Boswell,PIT,K,16,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.3
174,21785,Noah Gray,KC,TE,16,HOU,0.0,0.0,0.0,0.0,0.0,2.5,29.4,0.3,,,0.0,0.0,7.2
175,14856,Zach Ertz,WAS,TE,16,PHI,0.0,0.0,0.0,0.0,0.0,3.0,29.6,0.2,,,0.0,0.0,7.2
176,25079,Kimani Vidal,LAC,RB,16,DEN,0.0,0.0,0.0,28.3,0.2,1.5,11.2,0.1,,,0.0,0.0,7.2
177,22686,Dyami Brown,WAS,WR,16,PHI,0.0,0.0,0.0,0.4,0.0,2.7,31.7,0.2,,,0.0,0.0,7.1
178,20149,Eddy Piñeiro,CAR,K,16,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0
179,19989,Daniel Carlson,LV,K,16,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0
180,24960,Cam Little,JAX,K,16,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0
181,20802,Justice Hill,BAL,RB,16,PIT,0.0,0.0,0.0,12.0,0.1,2.6,20.4,0.1,,,0.0,0.0,7.0
182,25198,Devaughn Vele,DEN,WR,16,LAC,0.0,0.0,0.0,0.0,0.0,2.7,31.2,0.2,,,0.0,0.0,7.0
183,21203,Matthew Wright,KC,K,16,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0
184,18944,Kareem Hunt,KC,RB,16,HOU,0.0,0.0,0.0,32.5,0.2,1.2,8.5,0.1,,,0.0,0.0,7.0
185,23644,Stone Smartt,LAC,TE,16,DEN,0.0,0.0,0.0,0.0,0.0,2.8,29.6,0.2,,,0.0,0.0,7.0
186,17215,Jason Myers,SEA,K,16,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0
187,16830,Tyler Lockett,SEA,WR,16,MIN,0.0,0.0,0.0,0.1,0.0,2.6,31.1,0.2,,,0.0,0.0,6.9
188,23121,Kayshon Boutte,NE,WR,16,BUF,0.0,0.0,0.0,0.5,0.0,2.5,31.5,0.2,,,0.0,0.0,6.9
189,23486,Grant Calcaterra,PHI,TE,16,WAS,0.0,0.0,0.0,0.0,0.0,3.1,26.0,0.2,,,0.0,0.0,6.9
190,24954,Adonai Mitchell,IND,WR,16,TEN,0.0,0.0,0.0,0.9,0.0,2.3,32.3,0.2,,,0.0,0.0,6.8
191,18047,Demarcus Robinson,LAR,WR,16,NYJ,0.0,0.0,0.0,0.3,0.0,2.0,29.7,0.3,,,0.0,0.0,6.8
