rank,id,player,team,pos,game.week,opp,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,def_sck,def_int,fum_forced,fum_recovered,fpts_draftkings
61,24943,Brock Bowers,LV,TE,11,MIA,0.0,0.0,0.0,0.2,0.0,5.8,60.4,0.4,,,0.0,0.0,14.2
62,24927,Caleb Williams,CHI,QB,11,GB,203.0,1.0,0.8,23.0,0.1,0.0,0.0,0.0,,,0.0,0.0,14.1
63,23247,James Cook,BUF,RB,11,KC,0.0,0.0,0.0,62.0,0.5,2.3,19.9,0.1,,,0.0,0.0,14.0
64,20875,DK Metcalf,SEA,WR,11,SF,0.0,0.0,0.0,0.1,0.0,4.4,66.7,0.5,,,0.0,0.0,14.0
65,22546,Rhamondre Stevenson,NE,RB,11,LAR,0.0,0.0,0.0,60.6,0.5,2.6,16.2,0.1,,,0.0,0.0,13.8
66,21690,Tee Higgins,CIN,WR,11,LAC,0.0,0.0,0.0,0.1,0.0,5.0,62.1,0.4,,,0.0,0.0,13.5
67,23233,Jayden Reed,GB,WR,11,CHI,0.0,0.0,0.0,8.1,0.1,4.1,57.1,0.4,,,0.0,0.0,13.5
68,23227,Khalil Shakir,BUF,WR,11,KC,0.0,0.0,0.0,0.4,0.0,5.5,61.1,0.3,,,0.0,0.0,13.4
69,23270,Will Levis,TEN,QB,11,MIN,193.1,1.1,0.9,17.6,0.1,0.0,0.0,0.0,,,0.0,0.0,13.4
70,20880,Gardner Minshew II,LV,QB,11,MIA,211.3,1.1,0.8,7.5,0.1,0.0,0.0,0.0,,,0.0,0.0,13.3
71,20876,Jakobi Meyers,LV,WR,11,MIA,0.0,0.0,0.0,0.7,0.0,5.4,61.0,0.3,,,0.0,0.0,13.3
72,19802,Calvin Ridley,TEN,WR,11,MIN,0.0,0.0,0.0,2.5,0.0,4.4,62.4,0.4,,,0.0,0.0,13.2
73,19800,Courtland Sutton,DEN,WR,11,ATL,0.0,0.0,0.0,0.1,0.0,4.7,61.1,0.4,,,0.0,0.0,13.1
74,20912,Tony Pollard,TEN,RB,11,MIN,0.0,0.0,0.0,59.2,0.4,2.6,16.5,0.1,,,0.0,0.0,13.1
75,24348,Cedric Tillman,CLE,WR,11,NO,0.0,0.0,0.0,0.3,0.0,4.5,60.0,0.4,,,0.0,0.0,12.9
76,21961,Darnell Mooney,ATL,WR,11,DEN,0.0,0.0,0.0,0.3,0.0,4.4,60.9,0.4,,,0.0,0.0,12.9
77,19798,Nick Chubb,CLE,RB,11,NO,0.0,0.0,0.0,66.1,0.6,1.3,9.0,0.1,,,0.0,0.0,12.9
78,14986,DeAndre Hopkins,KC,WR,11,BUF,0.0,0.0,0.0,0.2,0.0,4.7,57.3,0.4,,,0.0,0.0,12.8
79,21687,DeVonta Smith,PHI,WR,11,WAS,0.0,0.0,0.0,0.5,0.0,4.6,57.3,0.4,,,0.0,0.0,12.7
80,25097,Ladd McConkey,LAC,WR,11,CIN,0.0,0.0,0.0,0.2,0.0,4.5,57.3,0.4,,,0.0,0.0,12.7
81,21717,Jauan Jennings,SF,WR,11,SEA,0.0,0.0,0.0,0.5,0.0,4.3,58.6,0.4,,,0.0,0.0,12.6
82,22496,Mac Jones,JAX,QB,11,DET,187.0,1.1,1.1,12.8,0.1,0.0,0.0,0.0,,,0.0,0.0,12.5
83,23157,Jaxon Smith-Njigba,SEA,WR,11,SF,0.0,0.0,0.0,0.2,0.0,5.0,56.7,0.3,,,0.0,0.0,12.4
84,21768,Najee Harris,PIT,RB,11,BAL,0.0,0.0,0.0,60.2,0.5,1.6,12.5,0.1,,,0.0,0.0,12.4
85,21952,Rico Dowdle,DAL,RB,11,HOU,0.0,0.0,0.0,52.2,0.3,2.8,18.9,0.1,,,0.0,0.0,12.2
86,21696,Travis Etienne Jr.,JAX,RB,11,DET,0.0,0.0,0.0,57.3,0.4,2.6,15.7,0.0,,,0.0,0.0,12.2
87,19461,Cooper Rush,DAL,QB,11,HOU,192.0,1.1,1.0,6.0,0.1,0.0,0.0,0.0,,,0.0,0.0,12.2
88,24176,Tank Dell,HOU,WR,11,DAL,0.0,0.0,0.0,3.4,0.0,4.2,52.7,0.4,,,0.0,0.0,12.1
89,18876,David Njoku,CLE,TE,11,NO,0.0,0.0,0.0,0.0,0.0,4.7,49.3,0.4,,,0.0,0.0,11.9
90,23190,Brian Robinson Jr.,WAS,RB,11,PHI,0.0,0.0,0.0,56.0,0.5,1.3,10.6,0.1,,,0.0,0.0,11.5
91,24145,Josh Downs,IND,WR,11,NYJ,0.0,0.0,0.0,0.9,0.0,4.3,50.7,0.3,,,0.0,0.0,11.3
92,20805,T.J. Hockenson,MIN,TE,11,TEN,0.0,0.0,0.0,0.0,0.0,4.8,47.2,0.3,,,0.0,0.0,11.2
93,23234,Jameson Williams,DET,WR,11,JAX,0.0,0.0,0.0,3.7,0.0,3.1,52.3,0.4,,,0.0,0.0,11.1
94,18912,Evan Engram,JAX,TE,11,DET,0.0,0.0,0.0,0.0,0.0,5.3,45.7,0.2,,,0.0,0.0,11.0
95,21692,Jerry Jeudy,CLE,WR,11,NO,0.0,0.0,0.0,0.2,0.0,3.9,53.2,0.3,,,0.0,0.0,10.9
96,19844,DJ Moore,CHI,WR,11,GB,0.0,0.0,0.0,2.2,0.0,4.1,47.4,0.3,,,0.0,0.0,10.9
97,24933,Brian Thomas Jr.,JAX,WR,11,DET,0.0,0.0,0.0,0.9,0.0,3.9,51.0,0.3,,,0.0,0.0,10.8
98,20868,Alexander Mattison,LV,RB,11,MIA,0.0,0.0,0.0,43.1,0.3,2.3,18.3,0.1,,,0.0,0.0,10.7
99,22598,Jaylen Waddle,MIA,WR,11,LV,0.0,0.0,0.0,1.0,0.0,3.8,49.7,0.3,,,0.0,0.0,10.7
100,23167,Romeo Doubs,GB,WR,11,CHI,0.0,0.0,0.0,0.1,0.0,3.7,49.0,0.3,,,0.0,0.0,10.3
101,24226,Quentin Johnston,LAC,WR,11,CIN,0.0,0.0,0.0,1.3,0.0,3.2,44.3,0.4,,,0.0,0.0,10.2
102,16765,Amari Cooper,BUF,WR,11,KC,0.0,0.0,0.0,0.1,0.0,3.3,44.4,0.4,,,0.0,0.0,10.2
103,24371,Anders Carlson,NYJ,K,11,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,10.1
104,16830,Tyler Lockett,SEA,WR,11,SF,0.0,0.0,0.0,0.1,0.0,3.7,45.0,0.3,,,0.0,0.0,10.0
105,19803,Mark Andrews,BAL,TE,11,PIT,0.0,0.0,0.0,0.0,0.0,3.6,39.1,0.4,,,0.0,0.0,9.9
106,22508,Kyle Pitts,ATL,TE,11,DEN,0.0,0.0,0.0,0.0,0.0,3.5,45.6,0.3,,,0.0,0.0,9.9
107,19562,Austin Ekeler,WAS,RB,11,PHI,0.0,0.0,0.0,28.8,0.2,2.7,23.9,0.1,,,0.0,0.0,9.7
108,24180,DeMario Douglas,NE,WR,11,LAR,0.0,0.0,0.0,1.1,0.0,4.1,43.2,0.2,,,0.0,0.0,9.6
109,15076,Keenan Allen,CHI,WR,11,GB,0.0,0.0,0.0,0.1,0.0,3.9,40.0,0.3,,,0.0,0.0,9.6
110,24530,Jake Bates,DET,K,11,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.6
111,19863,Dallas Goedert,PHI,TE,11,WAS,0.0,0.0,0.0,0.0,0.0,4.0,43.6,0.2,,,0.0,0.0,9.6
112,23479,Jaylen Warren,PIT,RB,11,BAL,0.0,0.0,0.0,32.2,0.3,2.3,16.7,0.1,,,0.0,0.0,9.5
113,24371,Anders Carlson,SF,K,11,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.4
114,24971,Audric Estime,DEN,RB,11,ATL,0.0,0.0,0.0,59.1,0.4,0.7,4.7,0.0,,,0.0,0.0,9.4
115,24118,Tucker Kraft,GB,TE,11,CHI,0.0,0.0,0.0,0.1,0.0,3.2,37.6,0.4,,,0.0,0.0,9.4
116,23138,Jake Ferguson,DAL,TE,11,HOU,0.0,0.0,0.0,0.0,0.0,4.4,37.4,0.2,,,0.0,0.0,9.2
117,17975,Hunter Henry,NE,TE,11,LAR,0.0,0.0,0.0,0.0,0.0,3.8,42.4,0.2,,,0.0,0.0,9.2
118,14688,Justin Tucker,BAL,K,11,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.2
119,19041,Jake Elliott,PHI,K,11,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.2
120,18990,Jonnu Smith,MIA,TE,11,LV,0.0,0.0,0.0,0.0,0.0,3.8,41.2,0.2,,,0.0,0.0,9.1
121,23567,Cameron Dicker,LAC,K,11,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.1
122,24982,Ricky Pearsall,SF,WR,11,SEA,0.0,0.0,0.0,0.9,0.0,3.2,40.1,0.3,,,0.0,0.0,9.1
123,22623,Rashod Bateman,BAL,WR,11,PIT,0.0,0.0,0.0,0.1,0.0,3.0,41.9,0.3,,,0.0,0.0,9.0
124,22592,Elijah Moore,CLE,WR,11,NO,0.0,0.0,0.0,0.5,0.0,3.8,39.5,0.2,,,0.0,0.0,9.0
125,16191,Chris Boswell,PIT,K,11,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.8
126,24977,Rome Odunze,CHI,WR,11,GB,0.0,0.0,0.0,1.0,0.0,3.1,43.6,0.2,,,0.0,0.0,8.8
127,23162,Jordan Addison,MIN,WR,11,TEN,0.0,0.0,0.0,1.6,0.0,2.9,38.9,0.3,,,0.0,0.0,8.8
128,19950,Will Dissly,LAC,TE,11,CIN,0.0,0.0,0.0,0.0,0.0,3.9,36.2,0.2,,,0.0,0.0,8.7
129,19080,Noah Brown,WAS,WR,11,PHI,0.0,0.0,0.0,0.1,0.0,3.2,42.5,0.2,,,0.0,0.0,8.7
130,14996,Brandon McManus,GB,K,11,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.7
131,23395,Christian Watson,GB,WR,11,CHI,0.0,0.0,0.0,0.7,0.0,2.8,39.7,0.3,,,0.0,0.0,8.6
132,24423,Jake Moody,SF,K,11,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.6
133,14856,Zach Ertz,WAS,TE,11,PHI,0.0,0.0,0.0,0.0,0.0,3.7,37.2,0.2,,,0.0,0.0,8.6
134,24123,Tyjae Spears,TEN,RB,11,MIN,0.0,0.0,0.0,30.4,0.2,2.3,14.8,0.1,,,0.0,0.0,8.5
135,25403,Spencer Shrader,KC,K,11,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.5
136,25403,Spencer Shrader,NYJ,K,11,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.5
137,19238,Taysom Hill,NO,QB,11,CLE,0.0,0.0,0.0,22.1,0.3,1.9,18.9,0.1,,,0.0,0.0,8.4
138,14986,DeAndre Hopkins,TEN,WR,11,MIN,0.0,0.0,0.0,0.1,0.0,3.3,39.4,0.2,,,0.0,0.0,8.3
139,22507,Pat Freiermuth,PIT,TE,11,BAL,0.0,0.0,0.0,0.0,0.0,3.1,32.3,0.3,,,0.0,0.0,8.1
140,20033,Jason Sanders,MIA,K,11,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.1
141,23232,Alec Pierce,IND,WR,11,NYJ,0.0,0.0,0.0,0.1,0.0,2.3,39.8,0.3,,,0.0,0.0,8.1
142,19920,Dalton Schultz,HOU,TE,11,DAL,0.0,0.0,0.0,0.0,0.0,3.4,34.8,0.2,,,0.0,0.0,8.1
143,23121,Kayshon Boutte,NE,WR,11,LAR,0.0,0.0,0.0,0.4,0.0,2.8,40.2,0.2,,,0.0,0.0,8.1
144,20850,Dawson Knox,BUF,TE,11,KC,0.0,0.0,0.0,0.0,0.0,2.9,33.4,0.3,,,0.0,0.0,8.0
145,22108,Tyler Bass,BUF,K,11,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.0
146,24924,Xavier Worthy,KC,WR,11,BUF,0.0,0.0,0.0,3.7,0.0,2.5,33.2,0.3,,,0.0,0.0,8.0
147,18215,Ka'imi Fairbairn,HOU,K,11,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.0
148,17217,Raheem Mostert,MIA,RB,11,LV,0.0,0.0,0.0,28.0,0.3,1.3,13.7,0.1,,,0.0,0.0,7.9
149,18047,Demarcus Robinson,LAR,WR,11,NE,0.0,0.0,0.0,0.2,0.0,2.4,35.5,0.3,,,0.0,0.0,7.8
150,21744,Michael Pittman Jr.,IND,WR,11,NYJ,0.0,0.0,0.0,0.1,0.0,3.0,35.0,0.2,,,0.0,0.0,7.7
151,19853,Mike Gesicki,CIN,TE,11,LAC,0.0,0.0,0.0,0.0,0.0,3.1,33.6,0.2,,,0.0,0.0,7.7
152,22908,Evan McPherson,CIN,K,11,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.5
153,22613,Joshua Palmer,LAC,WR,11,CIN,0.0,0.0,0.0,0.1,0.0,2.5,38.2,0.2,,,0.0,0.0,7.5
154,23732,John Parker Romo,MIN,K,11,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.5
155,18478,Wil Lutz,DEN,K,11,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.5
156,22558,Javonte Williams,DEN,RB,11,ATL,0.0,0.0,0.0,17.0,0.2,2.4,15.8,0.1,,,0.0,0.0,7.5
157,19961,Ray-Ray McCloud III,ATL,WR,11,DEN,0.0,0.0,0.0,4.2,0.0,2.9,28.9,0.2,,,0.0,0.0,7.4
158,24506,Blake Grupe,NO,K,11,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.4
159,14867,Dustin Hopkins,CLE,K,11,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.4
160,21735,Gabe Davis,JAX,WR,11,DET,0.0,0.0,0.0,0.1,0.0,2.7,34.8,0.2,,,0.0,0.0,7.4
161,19976,Marquez Valdes-Scantling,NO,WR,11,CLE,0.0,0.0,0.0,0.1,0.0,2.2,37.9,0.2,,,0.0,0.0,7.2
162,24177,Tre Tucker,LV,WR,11,MIA,0.0,0.0,0.0,3.1,0.0,2.6,29.9,0.2,,,0.0,0.0,7.1
163,25198,Devaughn Vele,DEN,WR,11,ATL,0.0,0.0,0.0,0.0,0.0,2.9,29.8,0.2,,,0.0,0.0,7.1
164,19565,Younghoe Koo,ATL,K,11,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0
165,17215,Jason Myers,SEA,K,11,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0
166,22597,Jalen Tolbert,DAL,WR,11,HOU,0.0,0.0,0.0,0.1,0.0,2.9,29.1,0.2,,,0.0,0.0,7.0
167,24934,Braelon Allen,NYJ,RB,11,IND,0.0,0.0,0.0,26.5,0.3,1.2,8.4,0.1,,,0.0,0.0,7.0
168,21772,Cole Kmet,CHI,TE,11,GB,0.0,0.0,0.0,0.0,0.0,2.8,29.6,0.2,,,0.0,0.0,7.0
169,20769,Matt Gay,IND,K,11,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0
170,21734,Nick Westbrook-Ikhine,TEN,WR,11,MIN,0.0,0.0,0.0,0.2,0.0,2.3,27.1,0.3,,,0.0,0.0,6.8
171,23253,Dontayvion Wicks,GB,WR,11,CHI,0.0,0.0,0.0,0.2,0.0,2.2,27.2,0.3,,,0.0,0.0,6.7
172,25106,AJ Barner,SEA,TE,11,SF,0.0,0.0,0.0,0.0,0.0,2.8,27.1,0.2,,,0.0,0.0,6.7
173,22566,Calvin Austin III,PIT,WR,11,BAL,0.0,0.0,0.0,1.5,0.0,2.2,30.5,0.2,,,0.0,0.0,6.6
174,23173,Zach Charbonnet,SEA,RB,11,SF,0.0,0.0,0.0,17.9,0.1,2.2,15.1,0.1,,,0.0,0.0,6.6
175,22863,Riley Patterson,NYJ,K,11,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.5
176,19988,Tyler Conklin,NYJ,TE,11,IND,0.0,0.0,0.0,0.0,0.0,2.7,24.9,0.2,,,0.0,0.0,6.4
177,21738,Juwan Johnson,NO,TE,11,CLE,0.0,0.0,0.0,0.0,0.0,2.3,27.2,0.2,,,0.0,0.0,6.2
178,25121,Joshua Karty,LAR,K,11,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.2
179,24902,Brandon Aubrey,DAL,K,11,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.2
180,19023,Mack Hollins,BUF,WR,11,KC,0.0,0.0,0.0,0.0,0.0,2.2,27.3,0.2,,,0.0,0.0,6.1
181,18914,Mike Williams,PIT,WR,11,BAL,0.0,0.0,0.0,0.0,0.0,1.9,28.2,0.2,,,0.0,0.0,5.9
182,18883,JuJu Smith-Schuster,KC,WR,11,BUF,0.0,0.0,0.0,0.1,0.0,2.2,24.1,0.2,,,0.0,0.0,5.8
183,19989,Daniel Carlson,LV,K,11,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.8
184,18928,Curtis Samuel,BUF,WR,11,KC,0.0,0.0,0.0,1.3,0.0,2.3,21.4,0.2,,,0.0,0.0,5.8
185,23250,Tyler Allgeier,ATL,RB,11,DEN,0.0,0.0,0.0,36.2,0.2,0.6,3.9,0.0,,,0.0,0.0,5.7
186,20239,Gus Edwards,LAC,RB,11,CIN,0.0,0.0,0.0,38.6,0.2,0.4,3.3,0.0,,,0.0,0.0,5.7
187,20816,Lil'Jordan Humphrey,DEN,WR,11,ATL,0.0,0.0,0.0,0.0,0.0,2.2,22.8,0.2,,,0.0,0.0,5.7
188,23205,Jerome Ford,CLE,RB,11,NO,0.0,0.0,0.0,21.1,0.1,1.8,11.6,0.0,,,0.0,0.0,5.7
189,20802,Justice Hill,BAL,RB,11,PIT,0.0,0.0,0.0,8.7,0.1,2.0,15.9,0.1,,,0.0,0.0,5.7
190,21519,Joey Slye,NE,K,11,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.5
191,16301,Cairo Santos,CHI,K,11,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.4
