rank,id,player,team,pos,game.week,opp,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,def_sck,def_int,fum_forced,fum_recovered,fpts_draftkings
78,21684,D'Andre Swift,CHI,RB,18,GB,0.0,0.0,0.0,55.4,0.3,2.4,18.6,0.1,,,0.0,0.0,12.1
79,25098,Jalen McMillan,TB,WR,18,NO,0.0,0.0,0.0,2.5,0.0,4.1,46.8,0.5,,,0.0,0.0,12.0
80,19802,Calvin Ridley,TEN,WR,18,HOU,0.0,0.0,0.0,2.6,0.0,3.9,60.6,0.3,,,0.0,0.0,12.0
81,15076,Keenan Allen,CHI,WR,18,GB,0.0,0.0,0.0,0.2,0.0,5.0,51.9,0.3,,,0.0,0.0,12.0
82,23186,Spencer Rattler,NO,QB,18,TB,176.7,1.0,0.9,13.4,0.1,0.0,0.0,0.0,,,0.0,0.0,11.9
83,18811,Mitchell Trubisky,BUF,QB,18,NE,151.0,1.2,0.8,11.6,0.1,0.0,0.0,0.0,,,0.0,0.0,11.8
84,611,Joe Flacco,IND,QB,18,JAX,181.2,1.2,0.6,3.3,0.0,0.0,0.0,0.0,,,0.0,0.0,11.8
85,21961,Darnell Mooney,ATL,WR,18,CAR,0.0,0.0,0.0,0.3,0.0,3.9,54.4,0.4,,,0.0,0.0,11.8
86,18990,Jonnu Smith,MIA,TE,18,NYJ,0.0,0.0,0.0,0.0,0.0,4.8,45.1,0.4,,,0.0,0.0,11.7
87,16815,Ameer Abdullah,LV,RB,18,LAC,0.0,0.0,0.0,45.6,0.2,3.1,22.4,0.1,,,0.0,0.0,11.7
88,18878,Alvin Kamara,NO,RB,18,TB,0.0,0.0,0.0,40.1,0.3,3.0,22.5,0.1,,,0.0,0.0,11.6
89,23190,Brian Robinson Jr.,WAS,RB,18,DAL,0.0,0.0,0.0,53.7,0.5,1.5,11.6,0.1,,,0.0,0.0,11.5
90,18858,Joe Mixon,HOU,RB,18,TEN,0.0,0.0,0.0,49.1,0.4,1.9,14.6,0.1,,,0.0,0.0,11.2
91,23233,Jayden Reed,GB,WR,18,CHI,0.0,0.0,0.0,8.5,0.1,3.4,44.9,0.3,,,0.0,0.0,11.1
92,21768,Najee Harris,PIT,RB,18,CIN,0.0,0.0,0.0,52.3,0.4,1.7,12.3,0.1,,,0.0,0.0,11.1
93,21696,Travis Etienne Jr.,JAX,RB,18,IND,0.0,0.0,0.0,42.0,0.3,2.5,18.3,0.1,,,0.0,0.0,10.8
94,23170,Wan'Dale Robinson,NYG,WR,18,PHI,0.0,0.0,0.0,2.5,0.0,4.9,44.7,0.2,,,0.0,0.0,10.8
95,20805,T.J. Hockenson,MIN,TE,18,DET,0.0,0.0,0.0,0.0,0.0,4.4,46.7,0.3,,,0.0,0.0,10.8
96,22501,Kenny Pickett,PHI,QB,18,NYG,167.4,0.8,0.8,9.3,0.1,0.0,0.0,0.0,,,0.0,0.0,10.4
97,20932,Deebo Samuel Sr.,SF,WR,18,ARI,0.0,0.0,0.0,19.3,0.1,3.2,34.9,0.2,,,0.0,0.0,10.3
98,16568,Brandin Cooks,DAL,WR,18,WAS,0.0,0.0,0.0,0.4,0.0,3.9,45.5,0.3,,,0.0,0.0,10.3
99,19803,Mark Andrews,BAL,TE,18,CLE,0.0,0.0,0.0,0.0,0.0,3.5,44.2,0.4,,,0.0,0.0,10.2
100,22562,Kenneth Gainwell,PHI,RB,18,NYG,0.0,0.0,0.0,48.8,0.3,1.6,11.6,0.1,,,0.0,0.0,10.0
101,23167,Romeo Doubs,GB,WR,18,CHI,0.0,0.0,0.0,0.1,0.0,3.7,44.3,0.3,,,0.0,0.0,9.9
102,14688,Justin Tucker,BAL,K,18,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.8
103,23232,Alec Pierce,IND,WR,18,JAX,0.0,0.0,0.0,0.1,0.0,2.8,51.5,0.3,,,0.0,0.0,9.8
104,19079,Zane Gonzalez,WAS,K,18,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.7
105,23165,Marvin Mims Jr.,DEN,WR,18,KC,0.0,0.0,0.0,3.6,0.0,3.2,43.4,0.3,,,0.0,0.0,9.7
106,21756,Nico Collins,HOU,WR,18,TEN,0.0,0.0,0.0,0.1,0.0,3.3,44.8,0.3,,,0.0,0.0,9.6
107,23267,Bailey Zappe,CLE,QB,18,BAL,166.8,0.9,1.1,5.6,0.0,0.0,0.0,0.0,,,0.0,0.0,9.5
108,14856,Zach Ertz,WAS,TE,18,DAL,0.0,0.0,0.0,0.0,0.0,3.8,38.9,0.3,,,0.0,0.0,9.5
109,24530,Jake Bates,DET,K,18,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.5
110,21142,Olamide Zaccheaus,WAS,WR,18,DAL,0.0,0.0,0.0,0.5,0.0,3.6,45.1,0.2,,,0.0,0.0,9.4
111,23193,Tank Bigsby,JAX,RB,18,IND,0.0,0.0,0.0,47.4,0.4,1.0,6.8,0.1,,,0.0,0.0,9.3
112,21542,Chase McLaughlin,TB,K,18,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.2
113,22602,Tutu Atwell,LAR,WR,18,SEA,0.0,0.0,0.0,2.1,0.0,3.2,45.7,0.2,,,0.0,0.0,9.2
114,20868,Alexander Mattison,LV,RB,18,LAC,0.0,0.0,0.0,34.0,0.2,2.3,17.2,0.1,,,0.0,0.0,9.1
115,23217,Rachaad White,TB,RB,18,NO,0.0,0.0,0.0,32.5,0.2,2.4,17.7,0.1,,,0.0,0.0,9.1
116,22598,Jaylen Waddle,MIA,WR,18,NYJ,0.0,0.0,0.0,0.5,0.0,3.4,45.4,0.2,,,0.0,0.0,9.1
117,24226,Quentin Johnston,LAC,WR,18,LV,0.0,0.0,0.0,0.3,0.0,3.2,40.3,0.3,,,0.0,0.0,9.1
118,23121,Kayshon Boutte,NE,WR,18,BUF,0.0,0.0,0.0,0.3,0.0,3.4,43.5,0.2,,,0.0,0.0,9.0
119,22507,Pat Freiermuth,PIT,TE,18,CIN,0.0,0.0,0.0,0.0,0.0,3.6,36.3,0.3,,,0.0,0.0,8.9
120,22623,Rashod Bateman,BAL,WR,18,CLE,0.0,0.0,0.0,0.1,0.0,2.6,39.2,0.4,,,0.0,0.0,8.9
121,16191,Chris Boswell,PIT,K,18,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.9
122,23239,C.J. Stroud,HOU,QB,18,TEN,127.3,0.7,0.4,9.0,0.1,0.0,0.0,0.0,,,0.0,0.0,8.9
123,24180,DeMario Douglas,NE,WR,18,BUF,0.0,0.0,0.0,2.0,0.0,3.7,37.4,0.2,,,0.0,0.0,8.8
124,24118,Tucker Kraft,GB,TE,18,CHI,0.0,0.0,0.0,0.0,0.0,3.2,37.9,0.3,,,0.0,0.0,8.8
125,21861,Antonio Gibson,NE,RB,18,BUF,0.0,0.0,0.0,42.7,0.3,1.6,12.0,0.0,,,0.0,0.0,8.8
126,14996,Brandon McManus,GB,K,18,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.8
127,19961,Ray-Ray McCloud III,ATL,WR,18,CAR,0.0,0.0,0.0,5.2,0.0,3.5,35.4,0.2,,,0.0,0.0,8.8
128,18957,D'Onta Foreman,CLE,RB,18,BAL,0.0,0.0,0.0,42.3,0.3,1.2,9.1,0.1,,,0.0,0.0,8.7
129,17975,Hunter Henry,NE,TE,18,BUF,0.0,0.0,0.0,0.0,0.0,3.8,36.7,0.2,,,0.0,0.0,8.7
130,23304,Cade York,CIN,K,18,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.7
131,24977,Rome Odunze,CHI,WR,18,GB,0.0,0.0,0.0,0.9,0.0,3.1,42.4,0.2,,,0.0,0.0,8.6
132,25122,Jalen Coker,CAR,WR,18,ATL,0.0,0.0,0.0,0.0,0.0,2.9,44.2,0.2,,,0.0,0.0,8.5
133,24143,Parker Washington,JAX,WR,18,IND,0.0,0.0,0.0,0.3,0.0,3.1,35.9,0.3,,,0.0,0.0,8.5
134,23138,Jake Ferguson,DAL,TE,18,WAS,0.0,0.0,0.0,0.0,0.0,3.8,35.2,0.2,,,0.0,0.0,8.5
135,19850,Mason Rudolph,TEN,QB,18,HOU,126.8,0.7,0.6,7.2,0.1,0.0,0.0,0.0,,,0.0,0.0,8.5
136,23489,Chig Okonkwo,TEN,TE,18,HOU,0.0,0.0,0.0,0.6,0.0,3.7,35.8,0.2,,,0.0,0.0,8.4
137,24068,KaVontae Turpin,DAL,WR,18,WAS,0.0,0.0,0.0,10.1,0.1,2.4,31.5,0.2,,,0.0,0.0,8.4
138,24980,Ray Davis,BUF,RB,18,NE,0.0,0.0,0.0,38.4,0.3,1.2,10.0,0.1,,,0.0,0.0,8.3
139,22597,Jalen Tolbert,DAL,WR,18,WAS,0.0,0.0,0.0,0.1,0.0,2.9,36.1,0.3,,,0.0,0.0,8.3
140,20753,Noah Fant,SEA,TE,18,LAR,0.0,0.0,0.0,0.0,0.0,3.5,36.1,0.2,,,0.0,0.0,8.3
141,22566,Calvin Austin III,PIT,WR,18,CIN,0.0,0.0,0.0,1.6,0.0,2.7,36.4,0.3,,,0.0,0.0,8.3
142,23134,Cade Otton,TB,TE,18,NO,0.0,0.0,0.0,0.0,0.0,3.2,32.9,0.3,,,0.0,0.0,8.3
143,24311,Jaleel McLaughlin,DEN,RB,18,KC,0.0,0.0,0.0,39.2,0.2,1.6,9.7,0.1,,,0.0,0.0,8.2
144,25113,Will Reichard,MIN,K,18,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.2
145,25003,Xavier Legette,CAR,WR,18,ATL,0.0,0.0,0.0,0.7,0.0,3.2,37.2,0.2,,,0.0,0.0,8.2
146,22546,Rhamondre Stevenson,NE,RB,18,BUF,0.0,0.0,0.0,34.5,0.2,1.7,12.1,0.1,,,0.0,0.0,8.2
147,19853,Mike Gesicki,CIN,TE,18,PIT,0.0,0.0,0.0,0.0,0.0,3.3,35.3,0.2,,,0.0,0.0,8.0
148,24173,Michael Wilson,ARI,WR,18,SF,0.0,0.0,0.0,0.1,0.0,2.7,35.0,0.3,,,0.0,0.0,8.0
149,21738,Juwan Johnson,NO,TE,18,TB,0.0,0.0,0.0,0.0,0.0,3.3,34.8,0.2,,,0.0,0.0,8.0
150,24939,Carson Steele,KC,RB,18,DEN,0.0,0.0,0.0,41.7,0.3,1.2,8.8,0.0,,,0.0,0.0,8.0
151,22508,Kyle Pitts,ATL,TE,18,CAR,0.0,0.0,0.0,0.0,0.0,2.8,34.3,0.3,,,0.0,0.0,7.9
152,19988,Tyler Conklin,NYJ,TE,18,MIA,0.0,0.0,0.0,0.0,0.0,3.4,32.5,0.2,,,0.0,0.0,7.8
153,21734,Nick Westbrook-Ikhine,TEN,WR,18,HOU,0.0,0.0,0.0,0.2,0.0,2.1,32.2,0.4,,,0.0,0.0,7.7
154,22863,Riley Patterson,ATL,K,18,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.7
155,18883,JuJu Smith-Schuster,KC,WR,18,DEN,0.0,0.0,0.0,0.1,0.0,3.1,33.1,0.2,,,0.0,0.0,7.6
156,25201,Jordan Whittington,LAR,WR,18,SEA,0.0,0.0,0.0,0.0,0.0,3.0,34.1,0.2,,,0.0,0.0,7.6
157,23567,Cameron Dicker,LAC,K,18,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.6
158,22565,Chris Olave,NO,WR,18,TB,0.0,0.0,0.0,0.1,0.0,2.8,36.7,0.2,,,0.0,0.0,7.6
159,20837,Ty Johnson,BUF,RB,18,NE,0.0,0.0,0.0,27.8,0.2,1.6,13.9,0.1,,,0.0,0.0,7.6
160,22108,Tyler Bass,BUF,K,18,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.5
161,20769,Matt Gay,IND,K,18,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.5
162,24177,Tre Tucker,LV,WR,18,LAC,0.0,0.0,0.0,3.5,0.1,2.5,28.2,0.2,,,0.0,0.0,7.5
163,18215,Ka'imi Fairbairn,HOU,K,18,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.5
164,21203,Matthew Wright,TEN,K,18,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.4
165,21785,Noah Gray,KC,TE,18,DEN,0.0,0.0,0.0,0.0,0.0,3.0,30.8,0.2,,,0.0,0.0,7.3
166,25102,Will Shipley,PHI,RB,18,NYG,0.0,0.0,0.0,33.1,0.2,1.2,9.1,0.1,,,0.0,0.0,7.2
167,16311,Derek Carr,NO,QB,18,TB,125.4,0.6,0.3,3.1,0.0,0.0,0.0,0.0,,,0.0,0.0,7.1
168,23256,Isaiah Likely,BAL,TE,18,CLE,0.0,0.0,0.0,0.0,0.0,2.5,27.3,0.3,,,0.0,0.0,7.0
169,21203,Matthew Wright,KC,K,18,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0
170,24982,Ricky Pearsall,SF,WR,18,ARI,0.0,0.0,0.0,3.0,0.0,2.6,28.7,0.2,,,0.0,0.0,7.0
171,23155,Jahan Dotson,PHI,WR,18,NYG,0.0,0.0,0.0,0.7,0.0,2.6,30.9,0.2,,,0.0,0.0,7.0
172,25198,Devaughn Vele,DEN,WR,18,KC,0.0,0.0,0.0,0.0,0.0,2.6,31.4,0.2,,,0.0,0.0,6.9
173,23253,Dontayvion Wicks,GB,WR,18,CHI,0.0,0.0,0.0,0.2,0.0,2.4,27.1,0.3,,,0.0,0.0,6.9
174,19922,Justin Watson,KC,WR,18,DEN,0.0,0.0,0.0,0.1,0.0,2.6,30.0,0.2,,,0.0,0.0,6.8
175,24223,Brenton Strange,JAX,TE,18,IND,0.0,0.0,0.0,0.0,0.0,2.8,28.0,0.2,,,0.0,0.0,6.8
176,23395,Christian Watson,GB,WR,18,CHI,0.0,0.0,0.0,0.6,0.0,2.1,34.0,0.2,,,0.0,0.0,6.8
177,24119,Andrei Iosivas,CIN,WR,18,PIT,0.0,0.0,0.0,0.2,0.0,2.4,31.3,0.2,,,0.0,0.0,6.8
178,19976,Marquez Valdes-Scantling,NO,WR,18,TB,0.0,0.0,0.0,0.6,0.0,2.2,32.7,0.2,,,0.0,0.0,6.7
179,20933,Miles Sanders,CAR,RB,18,ATL,0.0,0.0,0.0,34.5,0.2,1.4,8.8,0.0,,,0.0,0.0,6.7
180,16830,Tyler Lockett,SEA,WR,18,LAR,0.0,0.0,0.0,0.0,0.0,2.6,29.1,0.2,,,0.0,0.0,6.7
181,19207,Tim Patrick,DET,WR,18,MIN,0.0,0.0,0.0,0.2,0.0,2.5,29.4,0.2,,,0.0,0.0,6.7
182,22592,Elijah Moore,CLE,WR,18,BAL,0.0,0.0,0.0,0.2,0.0,3.0,30.3,0.1,,,0.0,0.0,6.7
183,24325,Johnny Wilson,PHI,WR,18,NYG,0.0,0.0,0.0,0.2,0.0,2.5,29.2,0.2,,,0.0,0.0,6.6
184,24960,Cam Little,JAX,K,18,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.6
185,18047,Demarcus Robinson,LAR,WR,18,SEA,0.0,0.0,0.0,0.1,0.0,2.1,32.7,0.2,,,0.0,0.0,6.6
186,19950,Will Dissly,LAC,TE,18,LV,0.0,0.0,0.0,0.0,0.0,2.7,26.6,0.2,,,0.0,0.0,6.6
187,20884,Foster Moreau,NO,TE,18,TB,0.0,0.0,0.0,0.0,0.0,2.5,27.8,0.2,,,0.0,0.0,6.5
188,18478,Wil Lutz,DEN,K,18,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.4
189,18993,Samaje Perine,KC,RB,18,DEN,0.0,0.0,0.0,21.6,0.1,1.8,13.6,0.1,,,0.0,0.0,6.4
190,24423,Jake Moody,SF,K,18,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.4
191,24902,Brandon Aubrey,DAL,K,18,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.4
