rank,id,player,team,pos,game.week,opp,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,def_sck,def_int,fum_forced,fum_recovered,fpts_draftkings
56,20824,Josh Jacobs,GB,RB,7,HOU,0.0,0.0,0.0,65.4,0.5,2.4,18.1,0.1,,,0.0,0.0,14.2
57,20932,Deebo Samuel Sr.,SF,WR,7,KC,0.0,0.0,0.0,14.3,0.1,4.0,58.1,0.4,,,0.0,0.0,14.1
58,23247,James Cook,BUF,RB,7,TEN,0.0,0.0,0.0,66.0,0.5,2.1,19.2,0.1,,,0.0,0.0,14.1
59,21687,DeVonta Smith,PHI,WR,7,NYG,0.0,0.0,0.0,0.2,0.0,5.2,63.5,0.4,,,0.0,0.0,13.9
60,21690,Tee Higgins,CIN,WR,7,CLE,0.0,0.0,0.0,0.2,0.0,5.2,62.7,0.4,,,0.0,0.0,13.8
61,16597,Mike Evans,TB,WR,7,BAL,0.0,0.0,0.0,0.1,0.0,4.2,60.7,0.6,,,0.0,0.0,13.8
62,18082,Tyreek Hill,MIA,WR,7,IND,0.0,0.0,0.0,4.0,0.0,5.0,60.2,0.4,,,0.0,0.0,13.7
63,24179,De'Von Achane,MIA,RB,7,IND,0.0,0.0,0.0,49.9,0.4,3.3,24.7,0.1,,,0.0,0.0,13.7
64,24176,Tank Dell,HOU,WR,7,GB,0.0,0.0,0.0,5.7,0.0,4.7,60.6,0.4,,,0.0,0.0,13.6
65,18857,Deshaun Watson,CLE,QB,7,CIN,177.7,1.0,0.9,24.2,0.2,0.0,0.0,0.0,,,0.0,0.0,13.6
66,23122,Garrett Wilson,NYJ,WR,7,PIT,0.0,0.0,0.0,1.2,0.0,5.0,60.0,0.4,,,0.0,0.0,13.4
67,23190,Brian Robinson Jr.,WAS,RB,7,CAR,0.0,0.0,0.0,63.1,0.6,1.7,13.0,0.1,,,0.0,0.0,13.4
68,23364,Jordan Mason,SF,RB,7,KC,0.0,0.0,0.0,73.8,0.5,1.3,10.3,0.1,,,0.0,0.0,13.2
69,18983,James Conner,ARI,RB,7,LAC,0.0,0.0,0.0,64.0,0.5,1.8,12.8,0.1,,,0.0,0.0,13.0
70,20882,David Montgomery,DET,RB,7,MIN,0.0,0.0,0.0,61.3,0.7,1.5,11.9,0.0,,,0.0,0.0,12.9
71,23186,Spencer Rattler,NO,QB,7,DEN,194.2,1.1,0.9,13.2,0.1,0.0,0.0,0.0,,,0.0,0.0,12.9
72,16470,Davante Adams,NYJ,WR,7,PIT,0.0,0.0,0.0,0.2,0.0,4.6,59.1,0.4,,,0.0,0.0,12.8
73,23157,Jaxon Smith-Njigba,SEA,WR,7,ATL,0.0,0.0,0.0,0.4,0.0,5.1,53.3,0.4,,,0.0,0.0,12.8
74,18944,Kareem Hunt,KC,RB,7,SF,0.0,0.0,0.0,63.8,0.5,1.6,11.8,0.1,,,0.0,0.0,12.8
75,21747,Brandon Aiyuk,SF,WR,7,KC,0.0,0.0,0.0,0.2,0.0,4.2,62.1,0.4,,,0.0,0.0,12.7
76,23153,George Pickens,PIT,WR,7,NYJ,0.0,0.0,0.0,0.3,0.0,4.2,61.9,0.4,,,0.0,0.0,12.7
77,19063,George Kittle,SF,TE,7,KC,0.0,0.0,0.0,0.2,0.0,4.5,58.0,0.4,,,0.0,0.0,12.6
78,23270,Will Levis,TEN,QB,7,BUF,190.9,1.1,1.0,11.7,0.1,0.0,0.0,0.0,,,0.0,0.0,12.6
79,24933,Brian Thomas Jr.,JAX,WR,7,NE,0.0,0.0,0.0,0.7,0.0,4.3,58.7,0.4,,,0.0,0.0,12.5
80,21961,Darnell Mooney,ATL,WR,7,SEA,0.0,0.0,0.0,0.6,0.0,4.1,57.2,0.4,,,0.0,0.0,12.3
81,22546,Rhamondre Stevenson,NE,RB,7,JAX,0.0,0.0,0.0,52.5,0.4,2.4,16.5,0.1,,,0.0,0.0,12.2
82,21768,Najee Harris,PIT,RB,7,NYJ,0.0,0.0,0.0,56.9,0.4,2.0,16.1,0.1,,,0.0,0.0,12.2
83,23170,Wan'Dale Robinson,NYG,WR,7,PHI,0.0,0.0,0.0,2.8,0.0,5.4,48.0,0.3,,,0.0,0.0,12.2
84,23251,Trey McBride,ARI,TE,7,LAC,0.0,0.0,0.0,0.0,0.0,5.2,52.6,0.3,,,0.0,0.0,12.2
85,23162,Jordan Addison,MIN,WR,7,DET,0.0,0.0,0.0,1.2,0.0,4.0,56.2,0.4,,,0.0,0.0,12.0
86,23234,Jameson Williams,DET,WR,7,MIN,0.0,0.0,0.0,3.9,0.0,3.4,59.3,0.4,,,0.0,0.0,12.0
87,16765,Amari Cooper,CLE,WR,7,CIN,0.0,0.0,0.0,0.2,0.0,4.2,54.8,0.4,,,0.0,0.0,12.0
88,25097,Ladd McConkey,LAC,WR,7,ARI,0.0,0.0,0.0,0.4,0.0,4.3,52.3,0.4,,,0.0,0.0,12.0
89,24974,Marvin Harrison Jr.,ARI,WR,7,LAC,0.0,0.0,0.0,0.1,0.0,3.7,57.0,0.4,,,0.0,0.0,11.8
90,24374,Chase Brown,CIN,RB,7,CLE,0.0,0.0,0.0,51.3,0.4,2.1,15.8,0.1,,,0.0,0.0,11.8
91,22558,Javonte Williams,DEN,RB,7,NO,0.0,0.0,0.0,43.3,0.3,3.0,21.3,0.1,,,0.0,0.0,11.8
92,24350,Aidan O'Connell,LV,QB,7,LAR,207.0,1.1,0.9,1.7,0.0,0.0,0.0,0.0,,,0.0,0.0,11.8
93,18912,Evan Engram,JAX,TE,7,NE,0.0,0.0,0.0,0.0,0.0,4.9,50.4,0.3,,,0.0,0.0,11.6
94,24145,Josh Downs,IND,WR,7,MIA,0.0,0.0,0.0,0.9,0.0,4.7,50.9,0.3,,,0.0,0.0,11.6
95,19800,Courtland Sutton,DEN,WR,7,NO,0.0,0.0,0.0,0.1,0.0,3.9,52.9,0.4,,,0.0,0.0,11.5
96,21692,Jerry Jeudy,CLE,WR,7,CIN,0.0,0.0,0.0,0.4,0.0,4.2,51.7,0.3,,,0.0,0.0,11.1
97,19562,Austin Ekeler,WAS,RB,7,CAR,0.0,0.0,0.0,30.3,0.2,3.0,27.2,0.2,,,0.0,0.0,11.1
98,19815,Christian Kirk,JAX,WR,7,NE,0.0,0.0,0.0,0.3,0.0,4.1,50.7,0.3,,,0.0,0.0,10.9
99,22598,Jaylen Waddle,MIA,WR,7,IND,0.0,0.0,0.0,1.6,0.0,4.1,48.8,0.3,,,0.0,0.0,10.8
100,16830,Tyler Lockett,SEA,WR,7,ATL,0.0,0.0,0.0,0.1,0.0,4.0,51.1,0.3,,,0.0,0.0,10.8
101,21744,Michael Pittman Jr.,IND,WR,7,MIA,0.0,0.0,0.0,0.1,0.0,4.2,46.5,0.3,,,0.0,0.0,10.6
102,18883,JuJu Smith-Schuster,KC,WR,7,SF,0.0,0.0,0.0,0.2,0.0,4.2,44.7,0.3,,,0.0,0.0,10.5
103,24924,Xavier Worthy,KC,WR,7,SF,0.0,0.0,0.0,6.0,0.0,3.1,43.4,0.4,,,0.0,0.0,10.4
104,24180,Demario Douglas,NE,WR,7,JAX,0.0,0.0,0.0,1.8,0.0,4.2,49.0,0.2,,,0.0,0.0,10.4
105,16765,Amari Cooper,BUF,WR,7,TEN,0.0,0.0,0.0,0.1,0.0,3.6,49.5,0.3,,,0.0,0.0,10.3
106,24102,Dalton Kincaid,BUF,TE,7,TEN,0.0,0.0,0.0,0.0,0.0,4.1,43.3,0.3,,,0.0,0.0,10.1
107,18876,David Njoku,CLE,TE,7,CIN,0.0,0.0,0.0,0.0,0.0,4.2,41.6,0.3,,,0.0,0.0,10.1
108,21784,Zack Moss,CIN,RB,7,CLE,0.0,0.0,0.0,41.8,0.3,2.0,14.7,0.1,,,0.0,0.0,10.1
109,23167,Romeo Doubs,GB,WR,7,HOU,0.0,0.0,0.0,0.1,0.0,3.7,45.8,0.3,,,0.0,0.0,10.0
110,25092,Tyrone Tracy Jr.,NYG,RB,7,PHI,0.0,0.0,0.0,40.7,0.3,2.0,15.0,0.1,,,0.0,0.0,10.0
111,23395,Christian Watson,GB,WR,7,HOU,0.0,0.0,0.0,0.7,0.0,3.1,44.5,0.4,,,0.0,0.0,9.9
112,14986,DeAndre Hopkins,TEN,WR,7,BUF,0.0,0.0,0.0,0.2,0.0,3.6,45.6,0.3,,,0.0,0.0,9.9
113,19798,Nick Chubb,CLE,RB,7,CIN,0.0,0.0,0.0,54.0,0.4,1.1,8.9,0.0,,,0.0,0.0,9.7
114,23227,Khalil Shakir,BUF,WR,7,TEN,0.0,0.0,0.0,0.4,0.0,3.7,41.3,0.3,,,0.0,0.0,9.7
115,24967,Bucky Irving,TB,RB,7,BAL,0.0,0.0,0.0,40.7,0.3,1.9,13.9,0.1,,,0.0,0.0,9.7
116,23141,Sam LaPorta,DET,TE,7,MIN,0.0,0.0,0.0,0.0,0.0,3.8,41.3,0.3,,,0.0,0.0,9.6
117,20941,Devin Singletary,NYG,RB,7,PHI,0.0,0.0,0.0,42.5,0.3,1.8,12.7,0.1,,,0.0,0.0,9.6
118,14688,Justin Tucker,BAL,K,7,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.6
119,20868,Alexander Mattison,LV,RB,7,LAR,0.0,0.0,0.0,31.6,0.3,2.3,17.6,0.1,,,0.0,0.0,9.5
120,19920,Dalton Schultz,HOU,TE,7,GB,0.0,0.0,0.0,0.0,0.0,3.8,38.8,0.3,,,0.0,0.0,9.4
121,21801,Trey Sermon,IND,RB,7,MIA,0.0,0.0,0.0,51.7,0.4,1.1,7.9,0.0,,,0.0,0.0,9.4
122,22508,Kyle Pitts,ATL,TE,7,SEA,0.0,0.0,0.0,0.0,0.0,3.3,43.3,0.3,,,0.0,0.0,9.3
123,19961,Ray-Ray McCloud III,ATL,WR,7,SEA,0.0,0.0,0.0,4.1,0.0,3.7,39.5,0.2,,,0.0,0.0,9.3
124,19802,Calvin Ridley,TEN,WR,7,BUF,0.0,0.0,0.0,3.5,0.0,3.0,40.6,0.3,,,0.0,0.0,9.2
125,25003,Xavier Legette,CAR,WR,7,WAS,0.0,0.0,0.0,1.4,0.0,3.3,39.7,0.3,,,0.0,0.0,9.2
126,19565,Younghoe Koo,ATL,K,7,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.1
127,21114,Austin Seibert,WAS,K,7,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.1
128,22507,Pat Freiermuth,PIT,TE,7,NYJ,0.0,0.0,0.0,0.0,0.0,3.7,37.0,0.3,,,0.0,0.0,9.1
129,23250,Tyler Allgeier,ATL,RB,7,SEA,0.0,0.0,0.0,47.5,0.3,1.1,7.8,0.1,,,0.0,0.0,8.9
130,25133,Bub Means,NO,WR,7,DEN,0.0,0.0,0.0,0.0,0.0,3.5,42.2,0.2,,,0.0,0.0,8.9
131,24118,Tucker Kraft,GB,TE,7,HOU,0.0,0.0,0.0,0.0,0.0,3.4,37.1,0.3,,,0.0,0.0,8.9
132,24173,Michael Wilson,ARI,WR,7,LAC,0.0,0.0,0.0,0.2,0.0,3.1,39.6,0.3,,,0.0,0.0,8.9
133,23193,Tank Bigsby,JAX,RB,7,NE,0.0,0.0,0.0,51.0,0.4,0.8,5.2,0.0,,,0.0,0.0,8.8
134,17217,Raheem Mostert,MIA,RB,7,IND,0.0,0.0,0.0,38.5,0.3,1.5,10.0,0.1,,,0.0,0.0,8.7
135,24177,Tre Tucker,LV,WR,7,LAR,0.0,0.0,0.0,3.2,0.0,3.3,37.7,0.2,,,0.0,0.0,8.6
136,23341,Tyler Goodson,IND,RB,7,MIA,0.0,0.0,0.0,33.3,0.3,1.6,12.3,0.1,,,0.0,0.0,8.6
137,20145,Allen Lazard,NYJ,WR,7,PIT,0.0,0.0,0.0,0.3,0.0,2.8,37.7,0.3,,,0.0,0.0,8.4
138,21735,Gabe Davis,JAX,WR,7,NE,0.0,0.0,0.0,0.1,0.0,2.9,37.7,0.3,,,0.0,0.0,8.4
139,19803,Mark Andrews,BAL,TE,7,TB,0.0,0.0,0.0,0.0,0.0,3.0,36.5,0.3,,,0.0,0.0,8.3
140,21807,Colby Parkinson,LAR,TE,7,LV,0.0,0.0,0.0,0.0,0.0,3.5,35.2,0.2,,,0.0,0.0,8.2
141,22623,Rashod Bateman,BAL,WR,7,TB,0.0,0.0,0.0,0.1,0.0,3.0,39.8,0.2,,,0.0,0.0,8.2
142,21852,Ty Chandler,MIN,RB,7,DET,0.0,0.0,0.0,34.1,0.2,1.7,13.2,0.1,,,0.0,0.0,8.1
143,25201,Jordan Whittington,LAR,WR,7,LV,0.0,0.0,0.0,0.0,0.0,3.2,37.0,0.2,,,0.0,0.0,8.1
144,22108,Tyler Bass,BUF,K,7,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.1
145,21593,D'Ernest Johnson,JAX,RB,7,NE,0.0,0.0,0.0,29.8,0.2,1.9,13.1,0.1,,,0.0,0.0,8.0
146,14856,Zach Ertz,WAS,TE,7,CAR,0.0,0.0,0.0,0.0,0.0,3.3,34.2,0.2,,,0.0,0.0,7.9
147,22613,Joshua Palmer,LAC,WR,7,ARI,0.0,0.0,0.0,0.1,0.0,2.7,34.0,0.3,,,0.0,0.0,7.9
148,23134,Cade Otton,TB,TE,7,BAL,0.0,0.0,0.0,0.0,0.0,3.3,33.1,0.2,,,0.0,0.0,7.8
149,24226,Quentin Johnston,LAC,WR,7,ARI,0.0,0.0,0.0,0.7,0.0,2.6,32.9,0.3,,,0.0,0.0,7.8
150,23217,Rachaad White,TB,RB,7,BAL,0.0,0.0,0.0,25.6,0.2,2.0,15.0,0.1,,,0.0,0.0,7.8
151,20943,Darius Slayton,NYG,WR,7,PHI,0.0,0.0,0.0,0.2,0.0,2.7,38.4,0.2,,,0.0,0.0,7.8
152,22908,Evan McPherson,CIN,K,7,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.8
153,23479,Jaylen Warren,PIT,RB,7,NYJ,0.0,0.0,0.0,27.3,0.2,1.9,12.5,0.1,,,0.0,0.0,7.7
154,19073,Harrison Butker,KC,K,7,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.7
155,18215,Ka'imi Fairbairn,HOU,K,7,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.7
156,19080,Noah Brown,WAS,WR,7,CAR,0.0,0.0,0.0,0.2,0.0,2.7,37.2,0.2,,,0.0,0.0,7.6
157,20753,Noah Fant,SEA,TE,7,ATL,0.0,0.0,0.0,0.0,0.0,3.2,32.4,0.2,,,0.0,0.0,7.6
158,18047,Demarcus Robinson,LAR,WR,7,LV,0.0,0.0,0.0,0.2,0.0,2.5,38.3,0.2,,,0.0,0.0,7.5
159,25198,Devaughn Vele,DEN,WR,7,NO,0.0,0.0,0.0,0.0,0.0,2.9,33.9,0.2,,,0.0,0.0,7.5
160,22592,Elijah Moore,CLE,WR,7,CIN,0.0,0.0,0.0,0.7,0.0,3.1,30.5,0.2,,,0.0,0.0,7.4
161,17975,Hunter Henry,NE,TE,7,JAX,0.0,0.0,0.0,0.0,0.0,2.8,34.1,0.2,,,0.0,0.0,7.4
162,24371,Anders Carlson,SF,K,7,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.4
163,21738,Juwan Johnson,NO,TE,7,DEN,0.0,0.0,0.0,0.0,0.0,2.9,32.3,0.2,,,0.0,0.0,7.3
164,22602,Tutu Atwell,LAR,WR,7,LV,0.0,0.0,0.0,1.7,0.0,2.7,37.6,0.1,,,0.0,0.0,7.2
165,23232,Alec Pierce,IND,WR,7,MIA,0.0,0.0,0.0,0.2,0.0,2.2,37.8,0.2,,,0.0,0.0,7.2
166,23256,Isaiah Likely,BAL,TE,7,TB,0.0,0.0,0.0,0.0,0.0,2.5,28.8,0.3,,,0.0,0.0,7.2
167,21542,Chase McLaughlin,TB,K,7,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.2
168,23567,Cameron Dicker,LAC,K,7,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.2
169,17215,Jason Myers,SEA,K,7,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.2
170,20769,Matt Gay,IND,K,7,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0
171,20802,Justice Hill,BAL,RB,7,TB,0.0,0.0,0.0,12.3,0.1,2.5,19.5,0.1,,,0.0,0.0,6.9
172,24311,Jaleel McLaughlin,DEN,RB,7,NO,0.0,0.0,0.0,26.3,0.2,1.6,9.5,0.1,,,0.0,0.0,6.9
173,24960,Cam Little,JAX,K,7,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.8
174,25113,Will Reichard,MIN,K,7,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.8
175,24436,Chad Ryland,ARI,K,7,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.7
176,24934,Braelon Allen,NYJ,RB,7,PIT,0.0,0.0,0.0,27.4,0.2,1.2,9.3,0.1,,,0.0,0.0,6.7
177,23173,Zach Charbonnet,SEA,RB,7,ATL,0.0,0.0,0.0,21.6,0.1,1.9,13.8,0.1,,,0.0,0.0,6.5
178,24964,Keon Coleman,BUF,WR,7,TEN,0.0,0.0,0.0,0.1,0.0,2.2,30.9,0.2,,,0.0,0.0,6.5
179,21861,Antonio Gibson,NE,RB,7,JAX,0.0,0.0,0.0,26.7,0.2,1.5,12.2,0.0,,,0.0,0.0,6.5
180,24119,Andrei Iosivas,CIN,WR,7,CLE,0.0,0.0,0.0,0.3,0.0,2.3,29.5,0.2,,,0.0,0.0,6.5
181,21071,Greg Dortch,ARI,WR,7,LAC,0.0,0.0,0.0,0.8,0.0,2.6,25.8,0.2,,,0.0,0.0,6.5
182,19988,Tyler Conklin,NYJ,TE,7,PIT,0.0,0.0,0.0,0.0,0.0,2.6,26.5,0.2,,,0.0,0.0,6.5
183,17986,Tyler Boyd,TEN,WR,7,BUF,0.0,0.0,0.0,0.2,0.0,2.5,27.1,0.2,,,0.0,0.0,6.3
184,25121,Joshua Karty,LAR,K,7,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.3
185,14996,Brandon McManus,GB,K,7,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.3
186,23121,Kayshon Boutte,NE,WR,7,JAX,0.0,0.0,0.0,0.5,0.0,2.0,29.5,0.2,,,0.0,0.0,6.2
187,25122,Jalen Coker,CAR,WR,7,WAS,0.0,0.0,0.0,0.0,0.0,2.5,28.9,0.1,,,0.0,0.0,6.0
188,24530,Jake Bates,DET,K,7,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.0
189,22539,Zamir White,LV,RB,7,LAR,0.0,0.0,0.0,30.8,0.2,1.0,6.5,0.0,,,0.0,0.0,5.9
190,18990,Jonnu Smith,MIA,TE,7,IND,0.0,0.0,0.0,0.1,0.0,2.4,23.1,0.2,,,0.0,0.0,5.9
191,24947,Ja'Tavion Sanders,CAR,TE,7,WAS,0.0,0.0,0.0,0.0,0.0,2.3,23.7,0.2,,,0.0,0.0,5.9
