rank,id,player,team,pos,game.week,opp,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,def_sck,def_int,fum_forced,fum_recovered,fpts_draftkings
14,17959,Derrick Henry,BAL,RB,8,CLE,0.0,0.0,0.0,98.7,0.9,1.1,8.4,0.1,,,0.0,0.0,17.7
15,19812,Sam Darnold,MIN,QB,8,LAR,246.6,1.7,0.8,14.4,0.1,0.0,0.0,0.0,,,0.0,0.0,17.7
16,22587,Amon-Ra St. Brown,DET,WR,8,TEN,0.0,0.0,0.0,0.7,0.0,6.6,74.4,0.6,,,0.0,0.0,17.6
17,23189,Bijan Robinson,ATL,RB,8,TB,0.0,0.0,0.0,74.7,0.6,3.3,26.4,0.1,,,0.0,0.0,17.5
18,23239,C.J. Stroud,HOU,QB,8,IND,251.7,1.6,0.7,13.3,0.1,0.0,0.0,0.0,,,0.0,0.0,17.5
19,17922,Jared Goff,DET,QB,8,TEN,250.2,1.8,0.6,3.7,0.1,0.0,0.0,0.0,,,0.0,0.0,17.5
20,24927,Caleb Williams,CHI,QB,8,WAS,233.5,1.5,0.8,23.6,0.1,0.0,0.0,0.0,,,0.0,0.0,17.4
21,25069,Bo Nix,DEN,QB,8,CAR,206.7,1.3,0.8,26.9,0.4,0.0,0.0,0.0,,,0.0,0.0,17.4
22,23200,Jahmyr Gibbs,DET,RB,8,TEN,0.0,0.0,0.0,68.1,0.6,3.2,26.4,0.2,,,0.0,0.0,17.4
23,19766,Saquon Barkley,PHI,RB,8,CIN,0.0,0.0,0.0,88.8,0.6,2.6,17.7,0.1,,,0.0,0.0,17.4
24,19045,Aaron Jones,MIN,RB,8,LAR,0.0,0.0,0.0,71.8,0.5,3.3,27.5,0.2,,,0.0,0.0,17.3
25,21677,Tua Tagovailoa,MIA,QB,8,ARI,254.3,1.6,0.8,9.7,0.1,0.0,0.0,0.0,,,0.0,0.0,17.2
26,21679,CeeDee Lamb,DAL,WR,8,SF,0.0,0.0,0.0,5.7,0.1,5.9,78.5,0.4,,,0.0,0.0,17.2
27,19790,Baker Mayfield,TB,QB,8,ATL,225.2,1.6,0.8,15.6,0.2,0.0,0.0,0.0,,,0.0,0.0,17.2
28,18082,Tyreek Hill,MIA,WR,8,ARI,0.0,0.0,0.0,4.0,0.0,5.8,79.0,0.5,,,0.0,0.0,17.0
29,21042,A.J. Brown,PHI,WR,8,CIN,0.0,0.0,0.0,0.1,0.0,5.7,83.9,0.5,,,0.0,0.0,17.0
30,14252,Kirk Cousins,ATL,QB,8,TB,253.0,1.7,0.7,2.7,0.1,0.0,0.0,0.0,,,0.0,0.0,17.0
31,23212,Kyren Williams,LAR,RB,8,MIN,0.0,0.0,0.0,80.4,0.8,2.2,13.8,0.1,,,0.0,0.0,16.9
32,23364,Jordan Mason,SF,RB,8,DAL,0.0,0.0,0.0,88.7,0.7,1.7,13.5,0.1,,,0.0,0.0,16.6
33,14895,Geno Smith,SEA,QB,8,BUF,245.7,1.4,0.8,14.6,0.1,0.0,0.0,0.0,,,0.0,0.0,16.6
34,23151,Drake London,ATL,WR,8,TB,0.0,0.0,0.0,0.2,0.0,5.9,71.3,0.6,,,0.0,0.0,16.6
35,24117,Anthony Richardson,IND,QB,8,HOU,198.3,1.1,1.0,36.1,0.3,0.0,0.0,0.0,,,0.0,0.0,16.5
36,24179,De'Von Achane,MIA,RB,8,ARI,0.0,0.0,0.0,54.0,0.5,3.9,31.2,0.2,,,0.0,0.0,16.5
37,21674,J.K. Dobbins,LAC,RB,8,NO,0.0,0.0,0.0,77.5,0.7,2.3,14.5,0.1,,,0.0,0.0,16.2
38,2593,Aaron Rodgers,NYJ,QB,8,NE,233.8,1.6,0.7,5.9,0.1,0.0,0.0,0.0,,,0.0,0.0,16.1
39,18882,Cooper Kupp,LAR,WR,8,MIN,0.0,0.0,0.0,1.7,0.0,6.1,69.3,0.5,,,0.0,0.0,16.1
40,18055,Dak Prescott,DAL,QB,8,SF,246.6,1.4,0.8,8.8,0.1,0.0,0.0,0.0,,,0.0,0.0,16.0
41,24953,Malik Nabers,NYG,WR,8,PIT,0.0,0.0,0.0,1.2,0.0,6.2,73.9,0.4,,,0.0,0.0,16.0
42,22490,Trevor Lawrence,JAX,QB,8,GB,229.9,1.4,0.8,13.9,0.1,0.0,0.0,0.0,,,0.0,0.0,15.9
43,18878,Alvin Kamara,NO,RB,8,LAC,0.0,0.0,0.0,61.5,0.4,4.1,27.9,0.1,,,0.0,0.0,15.8
44,21681,Justin Herbert,LAC,QB,8,NO,221.2,1.4,0.7,9.6,0.2,0.0,0.0,0.0,,,0.0,0.0,15.7
45,18944,Kareem Hunt,KC,RB,8,LV,0.0,0.0,0.0,79.1,0.7,1.8,12.9,0.1,,,0.0,0.0,15.7
46,16906,Stefon Diggs,HOU,WR,8,IND,0.0,0.0,0.0,1.0,0.0,6.0,66.9,0.5,,,0.0,0.0,15.7
47,20824,Josh Jacobs,GB,RB,8,JAX,0.0,0.0,0.0,74.3,0.5,2.6,18.8,0.1,,,0.0,0.0,15.4
48,21684,D'Andre Swift,CHI,RB,8,WAS,0.0,0.0,0.0,66.9,0.4,3.1,26.5,0.1,,,0.0,0.0,15.3
49,21690,Tee Higgins,CIN,WR,8,PHI,0.0,0.0,0.0,0.1,0.0,5.4,69.5,0.5,,,0.0,0.0,15.3
50,16762,Jameis Winston,CLE,QB,8,BAL,248.1,1.2,1.0,10.2,0.1,0.0,0.0,0.0,,,0.0,0.0,15.2
51,21682,Jonathan Taylor,IND,RB,8,HOU,0.0,0.0,0.0,78.3,0.6,1.8,14.1,0.1,,,0.0,0.0,15.1
52,9038,Matthew Stafford,LAR,QB,8,MIN,241.2,1.5,0.8,3.3,0.0,0.0,0.0,0.0,,,0.0,0.0,15.1
53,19063,George Kittle,SF,TE,8,DAL,0.0,0.0,0.0,0.1,0.0,5.3,61.4,0.6,,,0.0,0.0,15.1
54,23235,Jayden Daniels,WAS,QB,8,CHI,154.9,0.8,0.6,39.8,0.4,0.0,0.0,0.0,,,0.0,0.0,15.0
55,18983,James Conner,ARI,RB,8,MIA,0.0,0.0,0.0,71.8,0.6,2.0,15.9,0.1,,,0.0,0.0,14.9
56,23233,Jayden Reed,GB,WR,8,JAX,0.0,0.0,0.0,10.0,0.1,4.6,62.5,0.4,,,0.0,0.0,14.8
57,23122,Garrett Wilson,NYJ,WR,8,NE,0.0,0.0,0.0,1.1,0.0,5.3,62.3,0.5,,,0.0,0.0,14.5
58,20912,Tony Pollard,TEN,RB,8,DET,0.0,0.0,0.0,63.9,0.5,2.9,17.8,0.1,,,0.0,0.0,14.5
59,20932,Deebo Samuel Sr.,SF,WR,8,DAL,0.0,0.0,0.0,12.4,0.2,4.3,60.2,0.3,,,0.0,0.0,14.5
60,16470,Davante Adams,NYJ,WR,8,NE,0.0,0.0,0.0,0.1,0.0,5.2,63.3,0.5,,,0.0,0.0,14.4
61,14536,Russell Wilson,PIT,QB,8,NYG,189.1,1.1,0.6,21.8,0.2,0.0,0.0,0.0,,,0.0,0.0,14.4
62,22558,Javonte Williams,DEN,RB,8,CAR,0.0,0.0,0.0,55.7,0.5,3.1,22.1,0.1,,,0.0,0.0,14.4
63,20882,David Montgomery,DET,RB,8,TEN,0.0,0.0,0.0,61.8,0.7,1.8,16.7,0.1,,,0.0,0.0,14.3
64,24958,Drake Maye,NE,QB,8,NYJ,188.6,0.9,0.9,29.3,0.2,0.0,0.0,0.0,,,0.0,0.0,14.2
65,24943,Brock Bowers,LV,TE,8,KC,0.0,0.0,0.0,0.2,0.0,6.1,63.3,0.3,,,0.0,0.0,14.2
66,20841,Daniel Jones,NYG,QB,8,PIT,195.6,0.9,0.8,23.7,0.2,0.0,0.0,0.0,,,0.0,0.0,14.0
67,24933,Brian Thomas Jr.,JAX,WR,8,GB,0.0,0.0,0.0,1.6,0.0,4.6,68.6,0.4,,,0.0,0.0,13.9
68,23153,George Pickens,PIT,WR,8,NYG,0.0,0.0,0.0,0.5,0.0,4.6,69.2,0.4,,,0.0,0.0,13.9
69,23247,James Cook,BUF,RB,8,SEA,0.0,0.0,0.0,65.4,0.5,2.0,17.6,0.1,,,0.0,0.0,13.8
70,19844,DJ Moore,CHI,WR,8,WAS,0.0,0.0,0.0,1.7,0.0,5.0,62.4,0.4,,,0.0,0.0,13.7
71,21691,Chuba Hubbard,CAR,RB,8,DEN,0.0,0.0,0.0,67.8,0.4,2.6,15.0,0.1,,,0.0,0.0,13.7
72,23157,Jaxon Smith-Njigba,SEA,WR,8,BUF,0.0,0.0,0.0,0.2,0.0,5.6,56.1,0.4,,,0.0,0.0,13.5
73,22598,Jaylen Waddle,MIA,WR,8,ARI,0.0,0.0,0.0,1.2,0.0,4.7,63.9,0.4,,,0.0,0.0,13.5
74,21687,DeVonta Smith,PHI,WR,8,CIN,0.0,0.0,0.0,0.1,0.0,5.0,61.2,0.4,,,0.0,0.0,13.4
75,16763,Marcus Mariota,WAS,QB,8,CHI,183.1,1.0,0.8,23.6,0.1,0.0,0.0,0.0,,,0.0,0.0,13.4
76,21768,Najee Harris,PIT,RB,8,NYG,0.0,0.0,0.0,67.4,0.5,1.7,14.0,0.1,,,0.0,0.0,13.3
77,20873,Terry McLaurin,WAS,WR,8,CHI,0.0,0.0,0.0,0.7,0.0,4.8,61.2,0.4,,,0.0,0.0,13.3
78,23190,Brian Robinson Jr.,WAS,RB,8,CHI,0.0,0.0,0.0,66.3,0.6,1.4,11.1,0.1,,,0.0,0.0,13.2
79,24374,Chase Brown,CIN,RB,8,PHI,0.0,0.0,0.0,55.2,0.5,2.3,16.3,0.1,,,0.0,0.0,12.9
80,15048,Travis Kelce,KC,TE,8,LV,0.0,0.0,0.0,0.2,0.0,5.3,51.7,0.4,,,0.0,0.0,12.9
81,19850,Mason Rudolph,TEN,QB,8,DET,201.6,1.0,0.8,10.3,0.1,0.0,0.0,0.0,,,0.0,0.0,12.8
82,24176,Tank Dell,HOU,WR,8,IND,0.0,0.0,0.0,4.4,0.0,4.3,57.4,0.4,,,0.0,0.0,12.8
83,16830,Tyler Lockett,SEA,WR,8,BUF,0.0,0.0,0.0,0.1,0.0,5.0,60.4,0.3,,,0.0,0.0,12.8
84,16765,Amari Cooper,BUF,WR,8,SEA,0.0,0.0,0.0,0.1,0.0,4.2,60.6,0.4,,,0.0,0.0,12.7
85,16765,Amari Cooper,CLE,WR,8,BAL,0.0,0.0,0.0,0.1,0.0,4.5,57.3,0.4,,,0.0,0.0,12.5
86,18876,David Njoku,CLE,TE,8,BAL,0.0,0.0,0.0,0.0,0.0,5.1,56.2,0.3,,,0.0,0.0,12.4
87,23120,Zay Flowers,BAL,WR,8,CLE,0.0,0.0,0.0,3.9,0.0,4.7,55.6,0.3,,,0.0,0.0,12.3
88,23217,Rachaad White,TB,RB,8,ATL,0.0,0.0,0.0,34.7,0.2,3.6,29.3,0.2,,,0.0,0.0,12.3
89,23186,Spencer Rattler,NO,QB,8,LAC,169.5,1.0,1.0,20.7,0.1,0.0,0.0,0.0,,,0.0,0.0,12.2
90,23251,Trey McBride,ARI,TE,8,MIA,0.0,0.0,0.0,0.0,0.0,5.3,52.4,0.3,,,0.0,0.0,12.2
91,22565,Chris Olave,NO,WR,8,LAC,0.0,0.0,0.0,0.7,0.0,4.6,58.1,0.3,,,0.0,0.0,12.2
92,21961,Darnell Mooney,ATL,WR,8,TB,0.0,0.0,0.0,0.3,0.0,4.2,55.5,0.4,,,0.0,0.0,12.2
93,22546,Rhamondre Stevenson,NE,RB,8,NYJ,0.0,0.0,0.0,54.8,0.4,2.3,13.8,0.1,,,0.0,0.0,12.1
94,20880,Gardner Minshew II,LV,QB,8,KC,194.9,1.0,0.9,6.2,0.1,0.0,0.0,0.0,,,0.0,0.0,11.9
95,25097,Ladd McConkey,LAC,WR,8,NO,0.0,0.0,0.0,0.3,0.0,4.3,51.2,0.4,,,0.0,0.0,11.8
96,20876,Jakobi Meyers,LV,WR,8,KC,0.0,0.0,0.0,0.8,0.0,4.7,52.3,0.3,,,0.0,0.0,11.7
97,24974,Marvin Harrison Jr.,ARI,WR,8,MIA,0.0,0.0,0.0,0.1,0.0,3.8,54.3,0.4,,,0.0,0.0,11.5
98,21952,Rico Dowdle,DAL,RB,8,SF,0.0,0.0,0.0,47.9,0.3,2.5,19.1,0.1,,,0.0,0.0,11.5
99,18912,Evan Engram,JAX,TE,8,GB,0.0,0.0,0.0,0.0,0.0,5.0,47.5,0.3,,,0.0,0.0,11.4
100,20868,Alexander Mattison,LV,RB,8,KC,0.0,0.0,0.0,44.7,0.3,2.5,19.4,0.1,,,0.0,0.0,11.2
101,23138,Jake Ferguson,DAL,TE,8,SF,0.0,0.0,0.0,0.0,0.0,4.7,46.1,0.3,,,0.0,0.0,11.1
102,23167,Romeo Doubs,GB,WR,8,JAX,0.0,0.0,0.0,0.1,0.0,4.1,52.5,0.3,,,0.0,0.0,11.1
103,23227,Khalil Shakir,BUF,WR,8,SEA,0.0,0.0,0.0,0.4,0.0,4.3,48.9,0.3,,,0.0,0.0,11.0
104,23170,Wan'Dale Robinson,NYG,WR,8,PIT,0.0,0.0,0.0,2.5,0.0,5.2,43.7,0.2,,,0.0,0.0,10.9
105,19798,Nick Chubb,CLE,RB,8,BAL,0.0,0.0,0.0,51.6,0.4,1.6,12.1,0.1,,,0.0,0.0,10.9
106,23193,Tank Bigsby,JAX,RB,8,GB,0.0,0.0,0.0,59.2,0.5,0.8,5.6,0.1,,,0.0,0.0,10.8
107,23134,Cade Otton,TB,TE,8,ATL,0.0,0.0,0.0,0.1,0.0,4.5,44.0,0.3,,,0.0,0.0,10.7
108,19800,Courtland Sutton,DEN,WR,8,CAR,0.0,0.0,0.0,0.1,0.0,3.6,47.8,0.4,,,0.0,0.0,10.7
109,14688,Justin Tucker,BAL,K,8,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,10.7
110,24924,Xavier Worthy,KC,WR,8,LV,0.0,0.0,0.0,5.5,0.1,3.3,44.0,0.3,,,0.0,0.0,10.7
111,21692,Jerry Jeudy,CLE,WR,8,BAL,0.0,0.0,0.0,0.2,0.0,3.7,51.6,0.3,,,0.0,0.0,10.6
112,23162,Jordan Addison,MIN,WR,8,LAR,0.0,0.0,0.0,0.9,0.0,3.5,51.3,0.3,,,0.0,0.0,10.5
113,15076,Keenan Allen,CHI,WR,8,WAS,0.0,0.0,0.0,0.2,0.0,4.2,45.7,0.3,,,0.0,0.0,10.5
114,19802,Calvin Ridley,TEN,WR,8,DET,0.0,0.0,0.0,2.8,0.0,3.5,48.8,0.3,,,0.0,0.0,10.4
115,24102,Dalton Kincaid,BUF,TE,8,SEA,0.0,0.0,0.0,0.0,0.0,4.1,44.6,0.3,,,0.0,0.0,10.4
116,25098,Jalen McMillan,TB,WR,8,ATL,0.0,0.0,0.0,0.7,0.0,3.8,46.1,0.3,,,0.0,0.0,10.3
117,24371,Anders Carlson,SF,K,8,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,10.2
118,24118,Tucker Kraft,GB,TE,8,JAX,0.0,0.0,0.0,0.1,0.0,3.6,41.3,0.4,,,0.0,0.0,10.1
119,23132,Bryce Young,CAR,QB,8,DEN,160.5,0.8,0.9,8.1,0.1,0.0,0.0,0.0,,,0.0,0.0,10.0
120,19815,Christian Kirk,JAX,WR,8,GB,0.0,0.0,0.0,0.2,0.0,3.6,46.0,0.3,,,0.0,0.0,10.0
121,21744,Michael Pittman Jr.,IND,WR,8,HOU,0.0,0.0,0.0,0.1,0.0,4.1,48.1,0.2,,,0.0,0.0,10.0
122,24172,Puka Nacua,LAR,WR,8,MIN,0.0,0.0,0.0,1.3,0.0,3.4,45.0,0.3,,,0.0,0.0,9.8
123,24180,Demario Douglas,NE,WR,8,NYJ,0.0,0.0,0.0,1.5,0.0,4.1,44.5,0.2,,,0.0,0.0,9.8
124,22508,Kyle Pitts,ATL,TE,8,TB,0.0,0.0,0.0,0.0,0.0,3.5,44.6,0.3,,,0.0,0.0,9.8
125,21772,Cole Kmet,CHI,TE,8,WAS,0.0,0.0,0.0,0.0,0.0,3.8,41.7,0.3,,,0.0,0.0,9.7
126,17217,Raheem Mostert,MIA,RB,8,ARI,0.0,0.0,0.0,41.6,0.4,1.4,12.0,0.1,,,0.0,0.0,9.7
127,22597,Jalen Tolbert,DAL,WR,8,SF,0.0,0.0,0.0,0.2,0.0,3.5,42.6,0.3,,,0.0,0.0,9.6
128,19073,Harrison Butker,KC,K,8,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.5
129,25092,Tyrone Tracy Jr.,NYG,RB,8,PIT,0.0,0.0,0.0,42.0,0.2,2.0,15.7,0.1,,,0.0,0.0,9.5
130,24530,Jake Bates,DET,K,8,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.5
131,24967,Bucky Irving,TB,RB,8,ATL,0.0,0.0,0.0,39.5,0.3,1.8,13.8,0.1,,,0.0,0.0,9.4
132,21784,Zack Moss,CIN,RB,8,PHI,0.0,0.0,0.0,34.1,0.3,2.1,16.1,0.1,,,0.0,0.0,9.4
133,24977,Rome Odunze,CHI,WR,8,WAS,0.0,0.0,0.0,0.3,0.0,3.2,44.4,0.3,,,0.0,0.0,9.4
134,24902,Brandon Aubrey,DAL,K,8,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.2
135,14996,Brandon McManus,GB,K,8,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.2
136,22623,Rashod Bateman,BAL,WR,8,CLE,0.0,0.0,0.0,0.1,0.0,2.9,44.6,0.3,,,0.0,0.0,9.2
137,24145,Josh Downs,IND,WR,8,HOU,0.0,0.0,0.0,0.6,0.0,3.9,39.8,0.2,,,0.0,0.0,9.1
138,21696,Travis Etienne Jr.,JAX,RB,8,GB,0.0,0.0,0.0,30.0,0.3,2.2,16.1,0.1,,,0.0,0.0,9.1
139,23141,Sam LaPorta,DET,TE,8,TEN,0.0,0.0,0.0,0.0,0.0,3.3,39.7,0.3,,,0.0,0.0,9.1
140,23253,Dontayvion Wicks,GB,WR,8,JAX,0.0,0.0,0.0,0.3,0.0,2.8,38.4,0.4,,,0.0,0.0,9.1
141,17975,Hunter Henry,NE,TE,8,NYJ,0.0,0.0,0.0,0.0,0.0,3.7,41.3,0.2,,,0.0,0.0,9.0
142,23479,Jaylen Warren,PIT,RB,8,NYG,0.0,0.0,0.0,33.4,0.3,2.0,13.4,0.1,,,0.0,0.0,9.0
143,19562,Austin Ekeler,WAS,RB,8,CHI,0.0,0.0,0.0,23.7,0.2,2.6,23.0,0.1,,,0.0,0.0,9.0
144,22613,Joshua Palmer,LAC,WR,8,NO,0.0,0.0,0.0,0.1,0.0,3.1,40.5,0.3,,,0.0,0.0,9.0
145,24982,Ricky Pearsall,SF,WR,8,DAL,0.0,0.0,0.0,0.3,0.0,3.0,40.7,0.3,,,0.0,0.0,8.9
146,24348,Cedric Tillman,CLE,WR,8,BAL,0.0,0.0,0.0,0.3,0.0,3.3,43.6,0.2,,,0.0,0.0,8.9
147,19803,Mark Andrews,BAL,TE,8,CLE,0.0,0.0,0.0,0.0,0.0,2.9,35.3,0.4,,,0.0,0.0,8.8
148,14986,DeAndre Hopkins,KC,WR,8,LV,0.0,0.0,0.0,0.1,0.0,3.1,38.9,0.3,,,0.0,0.0,8.8
149,19920,Dalton Schultz,HOU,TE,8,IND,0.0,0.0,0.0,0.0,0.0,3.5,34.5,0.3,,,0.0,0.0,8.8
150,23395,Christian Watson,GB,WR,8,JAX,0.0,0.0,0.0,0.8,0.0,2.8,40.4,0.3,,,0.0,0.0,8.7
151,22507,Pat Freiermuth,PIT,TE,8,NYG,0.0,0.0,0.0,0.0,0.0,3.4,34.7,0.3,,,0.0,0.0,8.7
152,24964,Keon Coleman,BUF,WR,8,SEA,0.0,0.0,0.0,0.1,0.0,2.8,40.6,0.3,,,0.0,0.0,8.7
153,18990,Jonnu Smith,MIA,TE,8,ARI,0.0,0.0,0.0,0.1,0.0,3.2,35.8,0.3,,,0.0,0.0,8.6
154,24973,Troy Franklin,DEN,WR,8,CAR,0.0,0.0,0.0,0.9,0.0,3.1,35.9,0.3,,,0.0,0.0,8.6
155,25003,Xavier Legette,CAR,WR,8,DEN,0.0,0.0,0.0,1.9,0.0,3.4,37.2,0.2,,,0.0,0.0,8.5
156,18215,Ka'imi Fairbairn,HOU,K,8,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.4
157,20753,Noah Fant,SEA,TE,8,BUF,0.0,0.0,0.0,0.0,0.0,3.5,36.7,0.2,,,0.0,0.0,8.4
158,14986,DeAndre Hopkins,TEN,WR,8,DET,0.0,0.0,0.0,0.1,0.0,3.3,39.4,0.2,,,0.0,0.0,8.3
159,17961,Sterling Shepard,TB,WR,8,ATL,0.0,0.0,0.0,0.9,0.0,3.3,37.1,0.2,,,0.0,0.0,8.3
160,19961,Ray-Ray McCloud III,ATL,WR,8,TB,0.0,0.0,0.0,3.4,0.0,3.2,34.3,0.2,,,0.0,0.0,8.2
161,24173,Michael Wilson,ARI,WR,8,MIA,0.0,0.0,0.0,0.2,0.0,3.1,38.1,0.2,,,0.0,0.0,8.1
162,22108,Tyler Bass,BUF,K,8,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.1
163,22908,Evan McPherson,CIN,K,8,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.1
164,17986,Tyler Boyd,TEN,WR,8,DET,0.0,0.0,0.0,0.1,0.0,3.4,35.3,0.2,,,0.0,0.0,8.0
165,21735,Gabe Davis,JAX,WR,8,GB,0.0,0.0,0.0,0.1,0.0,2.7,35.1,0.3,,,0.0,0.0,8.0
166,22592,Elijah Moore,CLE,WR,8,BAL,0.0,0.0,0.0,0.5,0.0,3.3,34.2,0.2,,,0.0,0.0,8.0
167,24177,Tre Tucker,LV,WR,8,KC,0.0,0.0,0.0,3.4,0.0,3.0,34.2,0.2,,,0.0,0.0,8.0
168,23250,Tyler Allgeier,ATL,RB,8,TB,0.0,0.0,0.0,45.3,0.2,1.0,6.9,0.1,,,0.0,0.0,7.9
169,14856,Zach Ertz,WAS,TE,8,CHI,0.0,0.0,0.0,0.0,0.0,3.3,33.9,0.2,,,0.0,0.0,7.9
170,19950,Will Dissly,LAC,TE,8,NO,0.0,0.0,0.0,0.0,0.0,3.4,32.4,0.2,,,0.0,0.0,7.8
171,22602,Tutu Atwell,LAR,WR,8,MIN,0.0,0.0,0.0,1.3,0.0,2.8,36.5,0.2,,,0.0,0.0,7.8
172,23567,Cameron Dicker,LAC,K,8,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.6
173,21807,Colby Parkinson,LAR,TE,8,MIN,0.0,0.0,0.0,0.0,0.0,3.2,31.9,0.2,,,0.0,0.0,7.6
174,19565,Younghoe Koo,ATL,K,8,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.6
175,24217,Trey Palmer,TB,WR,8,ATL,0.0,0.0,0.0,0.6,0.0,2.8,35.0,0.2,,,0.0,0.0,7.6
176,17215,Jason Myers,SEA,K,8,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.5
177,16301,Cairo Santos,CHI,K,8,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.5
178,21542,Chase McLaughlin,TB,K,8,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.5
179,16191,Chris Boswell,PIT,K,8,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.4
180,14697,Greg Zuerlein,NYJ,K,8,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.2
181,23232,Alec Pierce,IND,WR,8,HOU,0.0,0.0,0.0,0.1,0.0,2.2,37.9,0.2,,,0.0,0.0,7.2
182,20802,Justice Hill,BAL,RB,8,CLE,0.0,0.0,0.0,13.7,0.1,2.5,20.9,0.1,,,0.0,0.0,7.2
183,24960,Cam Little,JAX,K,8,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.2
184,19207,Tim Patrick,DET,WR,8,TEN,0.0,0.0,0.0,0.2,0.0,2.4,35.1,0.2,,,0.0,0.0,7.1
185,21114,Austin Seibert,WAS,K,8,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0
186,18422,Kalif Raymond,DET,WR,8,TEN,0.0,0.0,0.0,1.9,0.0,2.4,31.6,0.2,,,0.0,0.0,7.0
187,20769,Matt Gay,IND,K,8,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0
188,25198,Devaughn Vele,DEN,WR,8,CAR,0.0,0.0,0.0,0.0,0.0,2.7,30.4,0.2,,,0.0,0.0,6.9
189,24947,Ja'Tavion Sanders,CAR,TE,8,DEN,0.0,0.0,0.0,0.0,0.0,2.9,28.4,0.2,,,0.0,0.0,6.9
190,23256,Isaiah Likely,BAL,TE,8,CLE,0.0,0.0,0.0,0.0,0.0,2.4,26.8,0.3,,,0.0,0.0,6.9
191,25422,Brayden Narveson,GB,K,8,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.8
