rank,id,player,team,pos,game.week,opp,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,def_sck,def_int,fum_forced,fum_recovered,fpts_draftkings
53,19800,Courtland Sutton,DEN,WR,13,CLE,0.0,0.0,0.0,0.2,0.0,5.2,69.7,0.5,,,0.0,0.0,15.1
54,16597,Mike Evans,TB,WR,13,CAR,0.0,0.0,0.0,0.1,0.0,4.7,68.3,0.6,,,0.0,0.0,15.0
55,15048,Travis Kelce,KC,TE,13,LV,0.0,0.0,0.0,0.1,0.0,6.1,58.9,0.5,,,0.0,0.0,14.9
56,23247,James Cook,BUF,RB,13,SF,0.0,0.0,0.0,65.4,0.6,2.4,17.9,0.1,,,0.0,0.0,14.8
57,20873,Terry McLaurin,WAS,WR,13,TEN,0.0,0.0,0.0,0.4,0.0,4.9,69.6,0.5,,,0.0,0.0,14.8
58,16311,Derek Carr,NO,QB,13,LAR,223.4,1.4,0.7,4.9,0.1,0.0,0.0,0.0,,,0.0,0.0,14.7
59,24953,Malik Nabers,NYG,WR,13,DAL,0.0,0.0,0.0,0.9,0.0,5.7,65.5,0.4,,,0.0,0.0,14.6
60,23122,Garrett Wilson,NYJ,WR,13,SEA,0.0,0.0,0.0,1.0,0.0,5.6,66.1,0.4,,,0.0,0.0,14.6
61,23153,George Pickens,PIT,WR,13,CIN,0.0,0.0,0.0,0.6,0.0,4.9,73.0,0.4,,,0.0,0.0,14.6
62,18983,James Conner,ARI,RB,13,MIN,0.0,0.0,0.0,60.3,0.5,2.8,21.9,0.1,,,0.0,0.0,14.5
63,23157,Jaxon Smith-Njigba,SEA,WR,13,NYJ,0.0,0.0,0.0,0.5,0.0,5.7,63.2,0.4,,,0.0,0.0,14.4
64,23270,Will Levis,TEN,QB,13,WAS,211.3,1.2,0.9,15.8,0.1,0.0,0.0,0.0,,,0.0,0.0,14.3
65,23132,Bryce Young,CAR,QB,13,TB,208.8,1.1,0.8,12.5,0.2,0.0,0.0,0.0,,,0.0,0.0,14.2
66,19461,Cooper Rush,DAL,QB,13,NYG,223.6,1.2,0.9,8.1,0.1,0.0,0.0,0.0,,,0.0,0.0,14.2
67,20882,David Montgomery,DET,RB,13,CHI,0.0,0.0,0.0,62.8,0.7,1.7,14.4,0.1,,,0.0,0.0,14.1
68,24967,Bucky Irving,TB,RB,13,CAR,0.0,0.0,0.0,59.6,0.4,2.9,22.1,0.1,,,0.0,0.0,14.0
69,23120,Zay Flowers,BAL,WR,13,PHI,0.0,0.0,0.0,3.5,0.0,5.0,62.9,0.4,,,0.0,0.0,13.9
70,16470,Davante Adams,NYJ,WR,13,SEA,0.0,0.0,0.0,0.1,0.0,5.3,63.2,0.4,,,0.0,0.0,13.9
71,21952,Rico Dowdle,DAL,RB,13,NYG,0.0,0.0,0.0,65.6,0.4,2.6,18.2,0.1,,,0.0,0.0,13.9
72,23251,Trey McBride,ARI,TE,13,MIN,0.0,0.0,0.0,0.0,0.0,5.8,61.4,0.3,,,0.0,0.0,13.7
73,25097,Ladd McConkey,LAC,WR,13,ATL,0.0,0.0,0.0,0.3,0.0,4.9,62.9,0.4,,,0.0,0.0,13.6
74,20875,DK Metcalf,SEA,WR,13,NYJ,0.0,0.0,0.0,0.1,0.0,4.6,67.0,0.4,,,0.0,0.0,13.6
75,20859,Drew Lock,NYG,QB,13,DAL,205.8,1.2,0.9,10.5,0.1,0.0,0.0,0.0,,,0.0,0.0,13.6
76,25092,Tyrone Tracy Jr.,NYG,RB,13,DAL,0.0,0.0,0.0,67.4,0.4,2.2,16.9,0.1,,,0.0,0.0,13.5
77,18082,Tyreek Hill,MIA,WR,13,GB,0.0,0.0,0.0,2.7,0.0,4.7,61.0,0.4,,,0.0,0.0,13.5
78,20912,Tony Pollard,TEN,RB,13,WAS,0.0,0.0,0.0,63.3,0.4,2.6,16.2,0.1,,,0.0,0.0,13.4
79,19844,DJ Moore,CHI,WR,13,DET,0.0,0.0,0.0,2.4,0.0,4.9,59.6,0.4,,,0.0,0.0,13.4
80,24943,Brock Bowers,LV,TE,13,KC,0.0,0.0,0.0,0.4,0.0,5.7,59.3,0.3,,,0.0,0.0,13.4
81,21717,Jauan Jennings,SF,WR,13,BUF,0.0,0.0,0.0,0.6,0.0,4.9,59.6,0.4,,,0.0,0.0,13.3
82,19063,George Kittle,SF,TE,13,BUF,0.0,0.0,0.0,0.1,0.0,4.8,60.5,0.4,,,0.0,0.0,13.3
83,22546,Rhamondre Stevenson,NE,RB,13,IND,0.0,0.0,0.0,57.1,0.5,2.4,15.8,0.1,,,0.0,0.0,13.2
84,20876,Jakobi Meyers,LV,WR,13,KC,0.0,0.0,0.0,1.4,0.0,5.4,59.0,0.3,,,0.0,0.0,13.1
85,19802,Calvin Ridley,TEN,WR,13,WAS,0.0,0.0,0.0,1.8,0.0,4.4,62.2,0.4,,,0.0,0.0,13.1
86,23190,Brian Robinson Jr.,WAS,RB,13,TEN,0.0,0.0,0.0,60.1,0.5,2.0,14.5,0.1,,,0.0,0.0,13.0
87,23227,Khalil Shakir,BUF,WR,13,SF,0.0,0.0,0.0,0.5,0.0,5.1,57.5,0.3,,,0.0,0.0,12.7
88,21684,D'Andre Swift,CHI,RB,13,DET,0.0,0.0,0.0,56.6,0.4,2.3,18.4,0.1,,,0.0,0.0,12.7
89,24933,Brian Thomas Jr.,JAX,WR,13,HOU,0.0,0.0,0.0,1.4,0.0,4.1,59.6,0.4,,,0.0,0.0,12.5
90,21961,Darnell Mooney,ATL,WR,13,LAC,0.0,0.0,0.0,0.5,0.0,4.2,57.9,0.4,,,0.0,0.0,12.4
91,23233,Jayden Reed,GB,WR,13,MIA,0.0,0.0,0.0,6.7,0.1,4.1,53.3,0.3,,,0.0,0.0,12.4
92,24176,Tank Dell,HOU,WR,13,JAX,0.0,0.0,0.0,4.1,0.0,4.2,54.5,0.4,,,0.0,0.0,12.4
93,23217,Rachaad White,TB,RB,13,CAR,0.0,0.0,0.0,38.4,0.3,3.1,24.4,0.2,,,0.0,0.0,12.3
94,18990,Jonnu Smith,MIA,TE,13,GB,0.0,0.0,0.0,0.4,0.0,4.7,51.1,0.4,,,0.0,0.0,12.2
95,24350,Aidan O'Connell,LV,QB,13,KC,205.6,1.0,0.8,2.6,0.1,0.0,0.0,0.0,,,0.0,0.0,12.1
96,21768,Najee Harris,PIT,RB,13,CIN,0.0,0.0,0.0,58.9,0.4,1.9,13.6,0.1,,,0.0,0.0,12.1
97,14986,DeAndre Hopkins,KC,WR,13,LV,0.0,0.0,0.0,0.2,0.0,4.2,48.8,0.5,,,0.0,0.0,12.0
98,21744,Michael Pittman Jr.,IND,WR,13,NE,0.0,0.0,0.0,0.1,0.0,4.7,55.7,0.3,,,0.0,0.0,12.0
99,21692,Jerry Jeudy,CLE,WR,13,DEN,0.0,0.0,0.0,0.4,0.0,4.4,58.2,0.3,,,0.0,0.0,12.0
100,19238,Taysom Hill,NO,QB,13,LAR,0.0,0.0,0.0,29.2,0.4,2.8,26.2,0.2,,,0.0,0.0,11.9
101,24974,Marvin Harrison Jr.,ARI,WR,13,MIN,0.0,0.0,0.0,0.2,0.0,3.9,56.9,0.4,,,0.0,0.0,11.9
102,15076,Keenan Allen,CHI,WR,13,DET,0.0,0.0,0.0,0.3,0.0,5.0,51.6,0.3,,,0.0,0.0,11.9
103,20932,Deebo Samuel Sr.,SF,WR,13,BUF,0.0,0.0,0.0,10.6,0.1,3.7,46.7,0.3,,,0.0,0.0,11.7
104,20805,T.J. Hockenson,MIN,TE,13,ARI,0.0,0.0,0.0,0.0,0.0,4.8,51.6,0.3,,,0.0,0.0,11.7
105,23234,Jameson Williams,DET,WR,13,CHI,0.0,0.0,0.0,3.3,0.0,3.3,56.3,0.4,,,0.0,0.0,11.6
106,18912,Evan Engram,JAX,TE,13,HOU,0.0,0.0,0.0,0.2,0.0,5.1,47.4,0.3,,,0.0,0.0,11.6
107,22598,Jaylen Waddle,MIA,WR,13,GB,0.0,0.0,0.0,1.0,0.0,4.1,55.3,0.3,,,0.0,0.0,11.4
108,20239,Gus Edwards,LAC,RB,13,ATL,0.0,0.0,0.0,57.7,0.5,1.1,7.6,0.1,,,0.0,0.0,11.1
109,18876,David Njoku,CLE,TE,13,DEN,0.0,0.0,0.0,0.0,0.0,4.7,45.4,0.3,,,0.0,0.0,11.0
110,14688,Justin Tucker,BAL,K,13,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,11.0
111,23479,Jaylen Warren,PIT,RB,13,CIN,0.0,0.0,0.0,41.5,0.3,2.7,18.8,0.1,,,0.0,0.0,11.0
112,16765,Amari Cooper,BUF,WR,13,SF,0.0,0.0,0.0,0.1,0.0,3.6,51.0,0.4,,,0.0,0.0,11.0
113,23162,Jordan Addison,MIN,WR,13,ARI,0.0,0.0,0.0,1.3,0.0,3.8,53.7,0.3,,,0.0,0.0,11.0
114,24977,Rome Odunze,CHI,WR,13,DET,0.0,0.0,0.0,0.7,0.0,3.9,50.9,0.3,,,0.0,0.0,10.8
115,19798,Nick Chubb,CLE,RB,13,DEN,0.0,0.0,0.0,60.1,0.5,1.0,7.5,0.0,,,0.0,0.0,10.7
116,22558,Javonte Williams,DEN,RB,13,CLE,0.0,0.0,0.0,34.9,0.3,2.8,19.4,0.1,,,0.0,0.0,10.6
117,17975,Hunter Henry,NE,TE,13,IND,0.0,0.0,0.0,0.0,0.0,4.2,45.2,0.3,,,0.0,0.0,10.5
118,23134,Cade Otton,TB,TE,13,CAR,0.0,0.0,0.0,0.0,0.0,4.2,45.1,0.3,,,0.0,0.0,10.5
119,15534,Adam Thielen,CAR,WR,13,TB,0.0,0.0,0.0,0.2,0.0,4.1,45.5,0.3,,,0.0,0.0,10.4
120,18944,Kareem Hunt,KC,RB,13,LV,0.0,0.0,0.0,46.4,0.4,1.6,11.6,0.1,,,0.0,0.0,10.3
121,21687,DeVonta Smith,PHI,WR,13,BAL,0.0,0.0,0.0,0.2,0.0,3.8,47.3,0.3,,,0.0,0.0,10.2
122,19863,Dallas Goedert,PHI,TE,13,BAL,0.0,0.0,0.0,0.0,0.0,4.3,47.5,0.2,,,0.0,0.0,10.2
123,25003,Xavier Legette,CAR,WR,13,TB,0.0,0.0,0.0,1.7,0.0,3.7,45.6,0.3,,,0.0,0.0,10.2
124,14856,Zach Ertz,WAS,TE,13,TEN,0.0,0.0,0.0,0.0,0.0,4.3,40.0,0.3,,,0.0,0.0,10.1
125,25198,Devaughn Vele,DEN,WR,13,CLE,0.0,0.0,0.0,0.0,0.0,3.8,43.9,0.3,,,0.0,0.0,10.0
126,19079,Zane Gonzalez,WAS,K,13,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,10.0
127,24180,DeMario Douglas,NE,WR,13,IND,0.0,0.0,0.0,1.8,0.0,4.1,45.9,0.2,,,0.0,0.0,10.0
128,23371,Isiah Pacheco,KC,RB,13,LV,0.0,0.0,0.0,42.9,0.3,1.9,13.5,0.1,,,0.0,0.0,9.9
129,22592,Elijah Moore,CLE,WR,13,DEN,0.0,0.0,0.0,0.7,0.0,4.0,40.4,0.3,,,0.0,0.0,9.9
130,19950,Will Dissly,LAC,TE,13,ATL,0.0,0.0,0.0,0.0,0.0,4.1,39.9,0.3,,,0.0,0.0,9.9
131,24226,Quentin Johnston,LAC,WR,13,ATL,0.0,0.0,0.0,0.6,0.0,3.1,42.8,0.4,,,0.0,0.0,9.8
132,24954,Adonai Mitchell,IND,WR,13,NE,0.0,0.0,0.0,1.1,0.0,3.5,44.1,0.3,,,0.0,0.0,9.8
133,24530,Jake Bates,DET,K,13,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.8
134,23170,Wan'Dale Robinson,NYG,WR,13,DAL,0.0,0.0,0.0,2.5,0.0,4.4,38.8,0.2,,,0.0,0.0,9.7
135,19080,Noah Brown,WAS,WR,13,TEN,0.0,0.0,0.0,0.2,0.0,3.4,44.4,0.3,,,0.0,0.0,9.7
136,21696,Travis Etienne Jr.,JAX,RB,13,HOU,0.0,0.0,0.0,34.8,0.2,2.6,17.6,0.1,,,0.0,0.0,9.5
137,24371,Anders Carlson,NYJ,K,13,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.5
138,19120,David Moore,CAR,WR,13,TB,0.0,0.0,0.0,0.8,0.0,3.2,43.5,0.3,,,0.0,0.0,9.4
139,24371,Anders Carlson,SF,K,13,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.4
140,23141,Sam LaPorta,DET,TE,13,CHI,0.0,0.0,0.0,0.0,0.0,3.4,41.2,0.3,,,0.0,0.0,9.3
141,23395,Christian Watson,GB,WR,13,MIA,0.0,0.0,0.0,0.9,0.0,3.0,44.9,0.3,,,0.0,0.0,9.3
142,16815,Ameer Abdullah,LV,RB,13,KC,0.0,0.0,0.0,25.8,0.2,2.9,19.8,0.1,,,0.0,0.0,9.3
143,22508,Kyle Pitts,ATL,TE,13,LAC,0.0,0.0,0.0,0.0,0.0,3.2,42.2,0.3,,,0.0,0.0,9.2
144,19803,Mark Andrews,BAL,TE,13,PHI,0.0,0.0,0.0,0.0,0.0,3.5,38.6,0.3,,,0.0,0.0,9.2
145,23232,Alec Pierce,IND,WR,13,NE,0.0,0.0,0.0,0.2,0.0,2.7,46.1,0.3,,,0.0,0.0,9.1
146,24924,Xavier Worthy,KC,WR,13,LV,0.0,0.0,0.0,3.3,0.0,3.0,40.0,0.3,,,0.0,0.0,9.1
147,19976,Marquez Valdes-Scantling,NO,WR,13,LAR,0.0,0.0,0.0,0.3,0.0,2.7,45.9,0.3,,,0.0,0.0,9.1
148,21542,Chase McLaughlin,TB,K,13,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.1
149,24118,Tucker Kraft,GB,TE,13,MIA,0.0,0.0,0.0,0.1,0.0,3.1,35.9,0.4,,,0.0,0.0,9.1
150,24902,Brandon Aubrey,DAL,K,13,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.0
151,22623,Rashod Bateman,BAL,WR,13,PHI,0.0,0.0,0.0,0.1,0.0,3.0,40.6,0.3,,,0.0,0.0,8.9
152,24964,Keon Coleman,BUF,WR,13,SF,0.0,0.0,0.0,0.1,0.0,2.9,41.0,0.3,,,0.0,0.0,8.7
153,19920,Dalton Schultz,HOU,TE,13,JAX,0.0,0.0,0.0,0.0,0.0,3.4,35.0,0.3,,,0.0,0.0,8.7
154,14996,Brandon McManus,GB,K,13,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.7
155,21772,Cole Kmet,CHI,TE,13,DET,0.0,0.0,0.0,0.0,0.0,3.3,34.3,0.3,,,0.0,0.0,8.5
156,21734,Nick Westbrook-Ikhine,TEN,WR,13,WAS,0.0,0.0,0.0,0.4,0.0,2.7,39.7,0.3,,,0.0,0.0,8.5
157,20850,Dawson Knox,BUF,TE,13,SF,0.0,0.0,0.0,0.0,0.0,3.1,34.5,0.3,,,0.0,0.0,8.3
158,22908,Evan McPherson,CIN,K,13,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.1
159,22108,Tyler Bass,BUF,K,13,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.1
160,18215,Ka'imi Fairbairn,HOU,K,13,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.1
161,19961,Ray-Ray McCloud III,ATL,WR,13,LAC,0.0,0.0,0.0,4.2,0.0,3.2,32.7,0.2,,,0.0,0.0,8.1
162,23193,Tank Bigsby,JAX,RB,13,HOU,0.0,0.0,0.0,44.0,0.4,0.8,5.7,0.0,,,0.0,0.0,8.1
163,23253,Dontayvion Wicks,GB,WR,13,MIA,0.0,0.0,0.0,0.3,0.0,2.7,35.0,0.3,,,0.0,0.0,8.0
164,21203,Matthew Wright,KC,K,13,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.8
165,23121,Kayshon Boutte,NE,WR,13,IND,0.0,0.0,0.0,0.7,0.0,2.8,36.4,0.2,,,0.0,0.0,7.7
166,24288,Luke Schoonmaker,DAL,TE,13,NYG,0.0,0.0,0.0,0.0,0.0,3.1,33.0,0.2,,,0.0,0.0,7.6
167,23567,Cameron Dicker,LAC,K,13,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.6
168,24423,Jake Moody,SF,K,13,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.5
169,17961,Sterling Shepard,TB,WR,13,CAR,0.0,0.0,0.0,1.8,0.0,3.1,30.5,0.2,,,0.0,0.0,7.5
170,24506,Blake Grupe,NO,K,13,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.5
171,19565,Younghoe Koo,ATL,K,13,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.5
172,22613,Joshua Palmer,LAC,WR,13,ATL,0.0,0.0,0.0,0.1,0.0,2.6,36.0,0.2,,,0.0,0.0,7.4
173,21785,Noah Gray,KC,TE,13,LV,0.0,0.0,0.0,0.0,0.0,2.7,29.0,0.3,,,0.0,0.0,7.4
174,16191,Chris Boswell,PIT,K,13,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.4
175,24173,Michael Wilson,ARI,WR,13,MIN,0.0,0.0,0.0,0.1,0.0,2.7,34.1,0.2,,,0.0,0.0,7.3
176,16830,Tyler Lockett,SEA,WR,13,NYJ,0.0,0.0,0.0,0.1,0.0,2.7,33.4,0.2,,,0.0,0.0,7.2
177,19318,Kendrick Bourne,NE,WR,13,IND,0.0,0.0,0.0,0.4,0.0,2.7,32.8,0.2,,,0.0,0.0,7.2
178,24177,Tre Tucker,LV,WR,13,KC,0.0,0.0,0.0,2.9,0.0,2.7,29.8,0.2,,,0.0,0.0,7.2
179,23732,John Parker Romo,MIN,K,13,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.2
180,20769,Matt Gay,IND,K,13,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0
181,17215,Jason Myers,SEA,K,13,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0
182,18047,Demarcus Robinson,LAR,WR,13,NO,0.0,0.0,0.0,0.3,0.0,2.4,34.1,0.2,,,0.0,0.0,7.0
183,23205,Jerome Ford,CLE,RB,13,DEN,0.0,0.0,0.0,18.2,0.1,2.3,15.7,0.1,,,0.0,0.0,6.9
184,22566,Calvin Austin III,PIT,WR,13,CIN,0.0,0.0,0.0,2.3,0.0,2.4,30.2,0.2,,,0.0,0.0,6.8
185,23142,Theo Johnson,NYG,TE,13,DAL,0.0,0.0,0.0,0.0,0.0,2.6,29.8,0.2,,,0.0,0.0,6.8
186,23173,Zach Charbonnet,SEA,RB,13,NYJ,0.0,0.0,0.0,18.3,0.2,1.9,12.5,0.1,,,0.0,0.0,6.8
187,20943,Darius Slayton,NYG,WR,13,DAL,0.0,0.0,0.0,0.2,0.0,2.2,33.4,0.2,,,0.0,0.0,6.8
188,24123,Tyjae Spears,TEN,RB,13,WAS,0.0,0.0,0.0,23.4,0.1,2.0,13.2,0.1,,,0.0,0.0,6.8
189,22507,Pat Freiermuth,PIT,TE,13,CIN,0.0,0.0,0.0,0.0,0.0,2.7,27.8,0.2,,,0.0,0.0,6.7
190,25121,Joshua Karty,LAR,K,13,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.7
191,20802,Justice Hill,BAL,RB,13,PHI,0.0,0.0,0.0,12.6,0.1,2.4,18.2,0.1,,,0.0,0.0,6.7
