rank,id,player,team,pos,game.week,opp,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,def_sck,def_int,fum_forced,fum_recovered,fpts_draftkings
192,24530,Jake Bates,DET,K,9,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.4
193,21807,Colby Parkinson,LAR,TE,9,SEA,0.0,0.0,0.0,0.0,0.0,2.6,26.0,0.2,,,0.0,0.0,6.4
194,20033,Jason Sanders,MIA,K,9,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.4
195,23256,Isaiah Likely,BAL,TE,9,DEN,0.0,0.0,0.0,0.0,0.0,2.5,26.5,0.2,,,0.0,0.0,6.3
196,19207,Tim Patrick,DET,WR,9,GB,0.0,0.0,0.0,0.1,0.0,2.2,29.0,0.2,,,0.0,0.0,6.3
197,25121,Joshua Karty,LAR,K,9,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.3
198,22644,DJ Turner,LV,WR,9,CIN,0.0,0.0,0.0,2.2,0.0,2.2,26.1,0.2,,,0.0,0.0,6.2
199,23368,Jalen Nailor,MIN,WR,9,IND,0.0,0.0,0.0,0.4,0.0,2.1,28.6,0.2,,,0.0,0.0,6.2
200,20802,Justice Hill,BAL,RB,9,DEN,0.0,0.0,0.0,12.9,0.1,2.0,17.0,0.1,,,0.0,0.0,6.2
201,23205,Jerome Ford,CLE,RB,9,LAC,0.0,0.0,0.0,19.5,0.1,1.8,12.1,0.1,,,0.0,0.0,6.2
202,21734,Nick Westbrook-Ikhine,TEN,WR,9,NE,0.0,0.0,0.0,0.2,0.0,2.1,28.4,0.2,,,0.0,0.0,6.2
203,23121,Kayshon Boutte,NE,WR,9,TEN,0.0,0.0,0.0,0.3,0.0,1.9,29.7,0.2,,,0.0,0.0,6.1
204,16301,Cairo Santos,CHI,K,9,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.1
205,21785,Noah Gray,KC,TE,9,TB,0.0,0.0,0.0,0.0,0.0,2.5,28.9,0.1,,,0.0,0.0,6.0
206,20816,Lil'Jordan Humphrey,DEN,WR,9,BAL,0.0,0.0,0.0,0.0,0.0,2.2,25.8,0.2,,,0.0,0.0,6.0
207,24068,KaVontae Turpin,DAL,WR,9,ATL,0.0,0.0,0.0,3.8,0.0,2.1,22.2,0.2,,,0.0,0.0,5.9
208,24217,Trey Palmer,TB,WR,9,KC,0.0,0.0,0.0,0.4,0.0,2.0,26.6,0.2,,,0.0,0.0,5.9
209,23489,Chigoziem Okonkwo,TEN,TE,9,NE,0.0,0.0,0.0,0.1,0.0,2.4,22.9,0.2,,,0.0,0.0,5.9
210,19989,Daniel Carlson,LV,K,9,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.9
211,23160,John Metchie III,HOU,WR,9,NYJ,0.0,0.0,0.0,0.4,0.0,2.1,23.7,0.2,,,0.0,0.0,5.7
212,20941,Devin Singletary,NYG,RB,9,WAS,0.0,0.0,0.0,21.0,0.2,1.4,9.9,0.0,,,0.0,0.0,5.7
213,21142,Olamide Zaccheaus,WAS,WR,9,NYG,0.0,0.0,0.0,0.3,0.0,2.1,22.7,0.2,,,0.0,0.0,5.6
214,25079,Kimani Vidal,LAC,RB,9,CLE,0.0,0.0,0.0,18.2,0.2,0.9,9.9,0.1,,,0.0,0.0,5.5
215,24311,Jaleel McLaughlin,DEN,RB,9,BAL,0.0,0.0,0.0,19.0,0.1,1.5,9.0,0.1,,,0.0,0.0,5.5
216,24347,Xavier Hutchinson,HOU,WR,9,NYJ,0.0,0.0,0.0,0.9,0.0,2.1,27.1,0.1,,,0.0,0.0,5.5
217,24372,Roschon Johnson,CHI,RB,9,ARI,0.0,0.0,0.0,19.2,0.3,1.0,8.2,0.0,,,0.0,0.0,5.4
218,20149,Eddy Piñeiro,CAR,K,9,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.4
219,21542,Chase McLaughlin,TB,K,9,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.4
220,18478,Wil Lutz,DEN,K,9,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.4
221,21519,Joey Slye,NE,K,9,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.4
222,24980,Ray Davis,BUF,RB,9,MIA,0.0,0.0,0.0,26.9,0.2,0.9,6.9,0.0,,,0.0,0.0,5.4
223,19120,David Moore,CAR,WR,9,NO,0.0,0.0,0.0,0.4,0.0,2.0,26.7,0.1,,,0.0,0.0,5.3
224,23158,Jermaine Burton,CIN,WR,9,LV,0.0,0.0,0.0,0.1,0.0,1.7,23.7,0.2,,,0.0,0.0,5.3
225,21861,Antonio Gibson,NE,RB,9,TEN,0.0,0.0,0.0,23.2,0.1,1.2,10.4,0.0,,,0.0,0.0,5.1
226,21071,Greg Dortch,ARI,WR,9,CHI,0.0,0.0,0.0,0.6,0.0,2.2,21.4,0.1,,,0.0,0.0,5.0
227,22602,Tutu Atwell,LAR,WR,9,SEA,0.0,0.0,0.0,0.9,0.0,1.9,24.0,0.1,,,0.0,0.0,5.0
228,14871,Robert Woods,HOU,WR,9,NYJ,0.0,0.0,0.0,0.2,0.0,2.0,22.4,0.1,,,0.0,0.0,4.9
229,24954,Adonai Mitchell,IND,WR,9,MIN,0.0,0.0,0.0,0.7,0.0,1.9,22.1,0.1,,,0.0,0.0,4.8
230,20990,Trayveon Williams,CIN,RB,9,LV,0.0,0.0,0.0,16.6,0.1,1.1,7.8,0.1,,,0.0,0.0,4.7
231,18993,Samaje Perine,KC,RB,9,TB,0.0,0.0,0.0,7.0,0.1,1.5,13.3,0.1,,,0.0,0.0,4.7
232,23142,Theo Johnson,NYG,TE,9,WAS,0.0,0.0,0.0,0.0,0.0,2.0,21.1,0.1,,,0.0,0.0,4.7
233,24947,Ja'Tavion Sanders,CAR,TE,9,NO,0.0,0.0,0.0,0.0,0.0,2.0,19.5,0.1,,,0.0,0.0,4.5
234,25208,Erick All Jr.,CIN,TE,9,LV,0.0,0.0,0.0,0.0,0.0,2.1,17.2,0.1,,,0.0,0.0,4.4
235,24223,Brenton Strange,JAX,TE,9,PHI,0.0,0.0,0.0,0.0,0.0,1.8,19.8,0.1,,,0.0,0.0,4.4
236,23650,Lucas Krull,DEN,TE,9,BAL,0.0,0.0,0.0,0.0,0.0,1.8,19.2,0.1,,,0.0,0.0,4.3
237,20884,Foster Moreau,NO,TE,9,CAR,0.0,0.0,0.0,0.0,0.0,1.4,17.1,0.2,,,0.0,0.0,4.3
238,20013,Cedrick Wilson Jr.,NO,WR,9,CAR,0.0,0.0,0.0,0.2,0.0,1.7,19.7,0.1,,,0.0,0.0,4.3
239,23161,Jonathan Mingo,CAR,WR,9,NO,0.0,0.0,0.0,0.6,0.0,1.7,18.6,0.1,,,0.0,0.0,4.2
240,21852,Ty Chandler,MIN,RB,9,IND,0.0,0.0,0.0,20.6,0.1,0.9,6.1,0.0,,,0.0,0.0,4.2
241,19922,Justin Watson,KC,WR,9,TB,0.0,0.0,0.0,0.0,0.0,1.5,20.0,0.1,,,0.0,0.0,4.1
242,18914,Mike Williams,NYJ,WR,9,HOU,0.0,0.0,0.0,0.0,0.0,1.5,20.0,0.1,,,0.0,0.0,4.1
243,24375,Josh Whyle,TEN,TE,9,NE,0.0,0.0,0.0,0.0,0.0,1.7,17.9,0.1,,,0.0,0.0,4.1
244,25678,Jude McAtamney,NYG,K,9,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,4.0
245,22662,Tommy Tremble,CAR,TE,9,NO,0.0,0.0,0.0,0.0,0.0,1.7,16.3,0.1,,,0.0,0.0,3.9
246,20788,Mecole Hardman,KC,WR,9,TB,0.0,0.0,0.0,2.1,0.0,1.4,16.4,0.1,,,0.0,0.0,3.9
247,18900,Mo Alie-Cox,IND,TE,9,MIN,0.0,0.0,0.0,0.0,0.0,1.4,18.3,0.1,,,0.0,0.0,3.8
248,17963,Austin Hooper,NE,TE,9,TEN,0.0,0.0,0.0,0.0,0.0,1.6,15.8,0.1,,,0.0,0.0,3.8
249,23586,Julius Chestnut,TEN,RB,9,NE,0.0,0.0,0.0,19.3,0.1,0.6,5.7,0.0,,,0.0,0.0,3.7
250,23166,Rakim Jarrett,TB,WR,9,KC,0.0,0.0,0.0,0.2,0.0,1.3,16.9,0.1,,,0.0,0.0,3.6
251,19626,Dare Ogunbowale,HOU,RB,9,NYJ,0.0,0.0,0.0,8.5,0.0,1.6,11.4,0.0,,,0.0,0.0,3.6
252,24397,Jalen Brooks,DAL,WR,9,ATL,0.0,0.0,0.0,0.0,0.0,1.3,16.2,0.1,,,0.0,0.0,3.5
253,19318,Kendrick Bourne,NE,WR,9,TEN,0.0,0.0,0.0,0.2,0.0,1.4,14.7,0.1,,,0.0,0.0,3.5
254,24987,Luke McCaffrey,WAS,WR,9,NYG,0.0,0.0,0.0,0.3,0.0,1.4,13.8,0.1,,,0.0,0.0,3.4
255,22539,Zamir White,LV,RB,9,CIN,0.0,0.0,0.0,17.7,0.1,0.7,4.3,0.0,,,0.0,0.0,3.4
256,25201,Jordan Whittington,LAR,WR,9,SEA,0.0,0.0,0.0,0.0,0.0,1.3,14.8,0.1,,,0.0,0.0,3.4
257,21263,Trenton Irwin,CIN,WR,9,LV,0.0,0.0,0.0,0.1,0.0,1.3,14.6,0.1,,,0.0,0.0,3.4
258,24309,Emanuel Wilson,GB,RB,9,DET,0.0,0.0,0.0,17.3,0.1,0.6,4.4,0.0,,,0.0,0.0,3.4
259,24952,Ja'Lynn Polk,NE,WR,9,TEN,0.0,0.0,0.0,0.1,0.0,1.3,14.5,0.1,,,0.0,0.0,3.4
260,16389,Odell Beckham Jr.,MIA,WR,9,BUF,0.0,0.0,0.0,0.1,0.0,1.2,15.5,0.1,,,0.0,0.0,3.4
261,16781,Nelson Agholor,BAL,WR,9,DEN,0.0,0.0,0.0,0.1,0.0,1.2,15.2,0.1,,,0.0,0.0,3.3
262,19843,Hayden Hurst,LAC,TE,9,CLE,0.0,0.0,0.0,0.0,0.0,1.3,14.2,0.1,,,0.0,0.0,3.3
263,24194,Sean Tucker,TB,RB,9,KC,0.0,0.0,0.0,15.0,0.1,0.6,5.8,0.0,,,0.0,0.0,3.3
264,24986,Cade Stover,HOU,TE,9,NYJ,0.0,0.0,0.0,0.0,0.0,1.3,13.6,0.1,,,0.0,0.0,3.3
265,12841,Andy Dalton,CAR,QB,9,NO,51.7,0.3,0.3,2.9,0.0,0.0,0.0,0.0,,,0.0,0.0,3.3
266,21786,Adam Trautman,DEN,TE,9,BAL,0.0,0.0,0.0,0.0,0.0,1.2,13.6,0.1,,,0.0,0.0,3.2
267,20850,Dawson Knox,BUF,TE,9,MIA,0.0,0.0,0.0,0.0,0.0,1.2,13.6,0.1,,,0.0,0.0,3.2
268,23165,Marvin Mims Jr.,DEN,WR,9,BAL,0.0,0.0,0.0,0.9,0.0,1.0,13.6,0.1,,,0.0,0.0,3.0
269,23155,Jahan Dotson,PHI,WR,9,JAX,0.0,0.0,0.0,0.6,0.0,1.1,12.9,0.1,,,0.0,0.0,3.0
270,20837,Ty Johnson,BUF,RB,9,MIA,0.0,0.0,0.0,6.8,0.0,1.0,7.3,0.1,,,0.0,0.0,3.0
271,18926,Zay Jones,ARI,WR,9,CHI,0.0,0.0,0.0,0.1,0.0,1.1,12.6,0.1,,,0.0,0.0,3.0
272,19976,Marquez Valdes-Scantling,BUF,WR,9,MIA,0.0,0.0,0.0,0.1,0.0,1.0,13.4,0.1,,,0.0,0.0,3.0
273,21783,Harrison Bryant,LV,TE,9,CIN,0.0,0.0,0.0,0.0,0.0,1.2,11.3,0.1,,,0.0,0.0,2.9
274,22892,Tim Jones,JAX,WR,9,PHI,0.0,0.0,0.0,0.2,0.0,1.0,13.1,0.1,,,0.0,0.0,2.9
275,19903,Jordan Akins,CLE,TE,9,LAC,0.0,0.0,0.0,0.0,0.0,1.1,12.1,0.1,,,0.0,0.0,2.9
276,24609,Emari Demercado,ARI,RB,9,CHI,0.0,0.0,0.0,9.6,0.1,0.8,5.5,0.0,,,0.0,0.0,2.9
277,22686,Dyami Brown,WAS,WR,9,NYG,0.0,0.0,0.0,0.1,0.0,1.0,12.8,0.1,,,0.0,0.0,2.9
278,18872,Dalvin Cook,DAL,RB,9,ATL,0.0,0.0,0.0,10.7,0.1,0.7,5.0,0.0,,,0.0,0.0,2.9
279,24116,Blake Corum,LAR,RB,9,SEA,0.0,0.0,0.0,16.6,0.1,0.3,2.3,0.0,,,0.0,0.0,2.8
280,23010,Brock Wright,DET,TE,9,GB,0.0,0.0,0.0,0.0,0.0,1.1,10.8,0.1,,,0.0,0.0,2.8
281,22562,Kenneth Gainwell,PHI,RB,9,JAX,0.0,0.0,0.0,11.5,0.0,0.9,6.7,0.0,,,0.0,0.0,2.7
282,18018,Jacoby Brissett,NE,QB,9,TEN,41.5,0.2,0.1,3.4,0.0,0.0,0.0,0.0,,,0.0,0.0,2.7
283,24214,Keaton Mitchell,BAL,RB,9,DEN,0.0,0.0,0.0,11.5,0.1,0.6,4.3,0.0,,,0.0,0.0,2.7
284,21697,Laviska Shenault Jr.,SEA,WR,9,LAR,0.0,0.0,0.0,1.9,0.0,0.9,9.5,0.1,,,0.0,0.0,2.6
285,24310,Jordan Mims,NO,RB,9,CAR,0.0,0.0,0.0,15.8,0.0,0.5,3.7,0.0,,,0.0,0.0,2.5
286,24939,Carson Steele,KC,RB,9,TB,0.0,0.0,0.0,10.0,0.1,0.5,3.4,0.0,,,0.0,0.0,2.4
287,24923,Jaylen Wright,MIA,RB,9,BUF,0.0,0.0,0.0,14.9,0.1,0.2,1.5,0.0,,,0.0,0.0,2.4
288,19304,Pharaoh Brown,SEA,TE,9,LAR,0.0,0.0,0.0,0.0,0.0,0.9,9.1,0.1,,,0.0,0.0,2.4
289,24449,Elijah Higgins,ARI,TE,9,CHI,0.0,0.0,0.0,0.0,0.0,1.0,7.2,0.1,,,0.0,0.0,2.3
290,18957,D'Onta Foreman,CLE,RB,9,LAC,0.0,0.0,0.0,12.0,0.1,0.3,2.1,0.0,,,0.0,0.0,2.3
291,24292,Trey Benson,ARI,RB,9,CHI,0.0,0.0,0.0,12.6,0.1,0.2,1.7,0.0,,,0.0,0.0,2.2
292,21801,Trey Sermon,IND,RB,9,MIN,0.0,0.0,0.0,9.3,0.1,0.4,2.5,0.0,,,0.0,0.0,2.2
293,20398,Equanimeous St. Brown,NO,WR,9,CAR,0.0,0.0,0.0,0.0,0.0,0.7,8.7,0.1,,,0.0,0.0,2.2
294,18019,Nick Vannett,TEN,TE,9,NE,0.0,0.0,0.0,0.0,0.0,0.9,6.7,0.1,,,0.0,0.0,2.2
295,22645,Simi Fehoko,LAC,WR,9,CLE,0.0,0.0,0.0,0.0,0.0,0.7,8.4,0.1,,,0.0,0.0,2.1
296,19976,Marquez Valdes-Scantling,NO,WR,9,CAR,0.0,0.0,0.0,0.1,0.0,0.6,9.2,0.1,,,0.0,0.0,2.1
297,24471,Ryan Miller,TB,WR,9,KC,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.1,,,0.0,0.0,2.1
298,22823,Kylen Granson,IND,TE,9,MIN,0.0,0.0,0.0,0.0,0.0,0.7,7.9,0.1,,,0.0,0.0,2.1
299,16815,Ameer Abdullah,LV,RB,9,CIN,0.0,0.0,0.0,4.8,0.0,1.0,6.1,0.0,,,0.0,0.0,2.1
300,19165,Johnny Mundt,MIN,TE,9,IND,0.0,0.0,0.0,0.0,0.0,0.7,7.6,0.1,,,0.0,0.0,2.1
301,21593,D'Ernest Johnson,JAX,RB,9,PHI,0.0,0.0,0.0,8.9,0.0,0.6,4.8,0.0,,,0.0,0.0,2.0
302,23608,Drew Ogletree,IND,TE,9,MIN,0.0,0.0,0.0,0.0,0.0,0.7,6.5,0.1,,,0.0,0.0,1.9
303,19023,Mack Hollins,BUF,WR,9,MIA,0.0,0.0,0.0,0.0,0.0,0.6,7.2,0.1,,,0.0,0.0,1.9
304,16263,Allen Robinson II,DET,WR,9,GB,0.0,0.0,0.0,0.0,0.0,0.6,7.0,0.1,,,0.0,0.0,1.9
305,19816,DJ Chark,LAC,WR,9,CLE,0.0,0.0,0.0,0.1,0.0,0.5,6.9,0.1,,,0.0,0.0,1.8
306,25103,Malik Washington,MIA,WR,9,BUF,0.0,0.0,0.0,0.0,0.0,0.9,8.8,0.0,,,0.0,0.0,1.8
307,24472,Xavier Gipson,NYJ,WR,9,HOU,0.0,0.0,0.0,0.2,0.0,0.8,9.2,0.0,,,0.0,0.0,1.7
308,21688,Cam Akers,HOU,RB,9,NYJ,0.0,0.0,0.0,7.7,0.1,0.2,1.1,0.0,,,0.0,0.0,1.7
309,24278,Hunter Luepke,DAL,RB,9,ATL,0.0,0.0,0.0,2.3,0.0,0.7,7.5,0.0,,,0.0,0.0,1.7
310,22521,Jeremy Ruckert,NYJ,TE,9,HOU,0.0,0.0,0.0,0.0,0.0,0.9,7.4,0.0,,,0.0,0.0,1.6
311,23218,Pierre Strong Jr.,CLE,RB,9,LAC,0.0,0.0,0.0,4.9,0.0,0.7,4.4,0.0,,,0.0,0.0,1.6
312,23192,Chris Brooks,GB,RB,9,DET,0.0,0.0,0.0,7.5,0.1,0.2,0.8,0.0,,,0.0,0.0,1.6
313,24971,Audric Estime,DEN,RB,9,BAL,0.0,0.0,0.0,8.3,0.1,0.1,0.9,0.0,,,0.0,0.0,1.6
314,24686,Nate Adkins,DEN,TE,9,BAL,0.0,0.0,0.0,0.0,0.0,0.5,5.0,0.1,,,0.0,0.0,1.6
315,21765,JaMycal Hasty,NE,RB,9,TEN,0.0,0.0,0.0,2.3,0.0,0.7,6.4,0.0,,,0.0,0.0,1.6
316,21776,Joshua Kelley,TEN,RB,9,NE,0.0,0.0,0.0,6.5,0.1,0.0,3.1,0.0,,,0.0,0.0,1.6
317,23482,Bo Melton,GB,WR,9,DET,0.0,0.0,0.0,1.8,0.0,0.6,7.2,0.0,,,0.0,0.0,1.5
318,20899,Josh Oliver,MIN,TE,9,IND,0.0,0.0,0.0,0.0,0.0,0.4,4.7,0.1,,,0.0,0.0,1.5
319,23195,Eric Gray,NYG,RB,9,WAS,0.0,0.0,0.0,3.9,0.0,0.6,3.9,0.0,,,0.0,0.0,1.4
320,24117,Anthony Richardson,IND,QB,9,MIN,18.7,0.1,0.1,3.1,0.0,0.0,0.0,0.0,,,0.0,0.0,1.4
321,21714,K.J. Osborn,NE,WR,9,TEN,0.0,0.0,0.0,0.0,0.0,0.7,6.2,0.0,,,0.0,0.0,1.3
322,23341,Tyler Goodson,IND,RB,9,MIN,0.0,0.0,0.0,5.9,0.0,0.4,3.3,0.0,,,0.0,0.0,1.3
323,22661,Jack Stoll,PHI,TE,9,JAX,0.0,0.0,0.0,0.0,0.0,0.6,6.4,0.0,,,0.0,0.0,1.2
324,21675,Tyler Johnson,LAR,WR,9,SEA,0.0,0.0,0.0,0.0,0.0,0.6,6.3,0.0,,,0.0,0.0,1.2
325,23135,Charlie Kolar,BAL,TE,9,DEN,0.0,0.0,0.0,0.2,0.0,0.5,6.9,0.0,,,0.0,0.0,1.2
326,23118,Malik Willis,GB,QB,9,DET,13.6,0.1,0.0,2.6,0.0,0.0,0.0,0.0,,,0.0,0.0,1.2
327,24944,Jonathon Brooks,CAR,RB,9,NO,0.0,0.0,0.0,4.4,0.1,0.0,1.4,0.0,,,0.0,0.0,1.2
328,24288,Luke Schoonmaker,DAL,TE,9,ATL,0.0,0.0,0.0,0.0,0.0,0.6,5.7,0.0,,,0.0,0.0,1.2
329,23469,Tyquan Thornton,NE,WR,9,TEN,0.0,0.0,0.0,0.1,0.0,0.5,6.4,0.0,,,0.0,0.0,1.1
330,21349,Ashton Dulin,IND,WR,9,MIN,0.0,0.0,0.0,0.6,0.0,0.4,6.7,0.0,,,0.0,0.0,1.1
331,18935,Gerald Everett,CHI,TE,9,ARI,0.0,0.0,0.0,0.0,0.0,0.6,4.7,0.0,,,0.0,0.0,1.1
332,21046,Jake Browning,CIN,QB,9,LV,16.8,0.1,0.1,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,1.1
333,24533,Ben Sims,GB,TE,9,DET,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.1,,,0.0,0.0,1.1
334,22509,Hunter Long,LAR,TE,9,SEA,0.0,0.0,0.0,0.0,0.0,0.5,5.3,0.0,,,0.0,0.0,1.0
335,12831,Tyrod Taylor,NYJ,QB,9,HOU,10.1,0.1,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
336,20487,Brandon Powell,MIN,WR,9,IND,0.0,0.0,0.0,0.4,0.0,0.5,4.5,0.0,,,0.0,0.0,1.0
337,23143,Will Mallory,IND,TE,9,MIN,0.0,0.0,0.0,0.0,0.0,0.5,4.8,0.0,,,0.0,0.0,1.0
338,23186,Spencer Rattler,NO,QB,9,CAR,18.9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
339,24125,Jalin Hyatt,NYG,WR,9,WAS,0.0,0.0,0.0,0.0,0.0,0.4,5.5,0.0,,,0.0,0.0,0.9
340,23185,Sam Howell,SEA,QB,9,LAR,13.4,0.1,0.1,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.9
341,24121,Derius Davis,LAC,WR,9,CLE,0.0,0.0,0.0,1.4,0.0,0.4,3.7,0.0,,,0.0,0.0,0.9
342,25205,Isaiah Williams,DET,WR,9,GB,0.0,0.0,0.0,0.0,0.0,0.4,5.1,0.0,,,0.0,0.0,0.9
343,20081,Trent Sherfield Sr.,MIN,WR,9,IND,0.0,0.0,0.0,0.1,0.0,0.4,4.9,0.0,,,0.0,0.0,0.9
344,17218,DeAndre Carter,CHI,WR,9,ARI,0.0,0.0,0.0,0.6,0.0,0.4,4.4,0.0,,,0.0,0.0,0.9
345,19065,Jeremy McNichols,WAS,RB,9,NYG,0.0,0.0,0.0,7.2,0.0,0.1,0.7,0.0,,,0.0,0.0,0.9
346,21795,Luke Farrell,JAX,TE,9,PHI,0.0,0.0,0.0,0.0,0.0,0.5,3.6,0.0,,,0.0,0.0,0.9
347,18652,C.J. Ham,MIN,RB,9,IND,0.0,0.0,0.0,1.3,0.1,0.0,1.2,0.0,,,0.0,0.0,0.8
348,24325,Johnny Wilson,PHI,WR,9,JAX,0.0,0.0,0.0,0.1,0.0,0.4,4.4,0.0,,,0.0,0.0,0.8
349,20679,KhaDarel Hodge,ATL,WR,9,DAL,0.0,0.0,0.0,0.0,0.0,0.3,5.4,0.0,,,0.0,0.0,0.8
350,19910,Ian Thomas,CAR,TE,9,NO,0.0,0.0,0.0,0.0,0.0,0.4,4.3,0.0,,,0.0,0.0,0.8
351,24148,Davis Allen,LAR,TE,9,SEA,0.0,0.0,0.0,0.0,0.0,0.4,4.3,0.0,,,0.0,0.0,0.8
352,22119,Charlie Woerner,ATL,TE,9,DAL,0.0,0.0,0.0,0.0,0.0,0.4,4.2,0.0,,,0.0,0.0,0.8
353,25134,Brevyn Spann-Ford,DAL,TE,9,ATL,0.0,0.0,0.0,0.0,0.0,0.4,4.1,0.0,,,0.0,0.0,0.8
354,23485,Daniel Bellinger,NYG,TE,9,WAS,0.0,0.0,0.0,0.0,0.0,0.4,4.0,0.0,,,0.0,0.0,0.8
355,19943,Durham Smythe,MIA,TE,9,BUF,0.0,0.0,0.0,0.0,0.0,0.4,3.6,0.0,,,0.0,0.0,0.8
356,20931,Drew Sample,CIN,TE,9,LV,0.0,0.0,0.0,0.0,0.0,0.4,3.6,0.0,,,0.0,0.0,0.8
357,21686,Jalen Reagor,LAC,WR,9,CLE,0.0,0.0,0.0,0.0,0.0,0.3,4.5,0.0,,,0.0,0.0,0.8
358,23273,Hassan Haskins,LAC,RB,9,CLE,0.0,0.0,0.0,6.0,0.0,0.1,0.3,0.0,,,0.0,0.0,0.7
359,20819,Alec Ingold,MIA,RB,9,BUF,0.0,0.0,0.0,2.2,0.0,0.0,4.9,0.0,,,0.0,0.0,0.7
360,22657,John Bates,WAS,TE,9,NYG,0.0,0.0,0.0,0.0,0.0,0.4,3.1,0.0,,,0.0,0.0,0.7
361,24188,Deuce Vaughn,DAL,RB,9,ATL,0.0,0.0,0.0,3.1,0.0,0.2,1.8,0.0,,,0.0,0.0,0.7
362,19172,Zach Pascal,ARI,WR,9,CHI,0.0,0.0,0.0,0.1,0.0,0.3,3.6,0.0,,,0.0,0.0,0.7
363,24362,Malik Heath,GB,WR,9,DET,0.0,0.0,0.0,0.1,0.0,0.3,3.6,0.0,,,0.0,0.0,0.7
364,23477,Skylar Thompson,MIA,QB,9,BUF,16.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.7
365,24122,Charlie Jones,CIN,WR,9,LV,0.0,0.0,0.0,0.0,0.0,0.3,3.6,0.0,,,0.0,0.0,0.7
366,21564,Craig Reynolds,DET,RB,9,GB,0.0,0.0,0.0,2.8,0.0,0.2,1.7,0.0,,,0.0,0.0,0.7
367,25040,Javon Baker,NE,WR,9,TEN,0.0,0.0,0.0,0.1,0.0,0.3,3.3,0.0,,,0.0,0.0,0.6
368,21837,J.J. Taylor,HOU,RB,9,NYJ,0.0,0.0,0.0,3.1,0.0,0.2,1.2,0.0,,,0.0,0.0,0.6
369,25132,Jha'Quan Jackson,TEN,WR,9,NE,0.0,0.0,0.0,0.0,0.0,0.3,3.3,0.0,,,0.0,0.0,0.6
370,21784,Zack Moss,CIN,RB,9,LV,0.0,0.0,0.0,3.7,0.0,0.0,2.4,0.0,,,0.0,0.0,0.6
371,21769,Clyde Edwards-Helaire,KC,RB,9,TB,0.0,0.0,0.0,2.5,0.0,0.2,1.6,0.0,,,0.0,0.0,0.6
372,20506,Tanner Hudson,CIN,TE,9,LV,0.0,0.0,0.0,0.0,0.0,0.3,3.1,0.0,,,0.0,0.0,0.6
373,18928,Curtis Samuel,BUF,WR,9,MIA,0.0,0.0,0.0,0.3,0.0,0.3,2.5,0.0,,,0.0,0.0,0.6
374,24985,Ben Sinnott,WAS,TE,9,NYG,0.0,0.0,0.0,0.0,0.0,0.3,2.6,0.0,,,0.0,0.0,0.6
375,25102,Will Shipley,PHI,RB,9,JAX,0.0,0.0,0.0,3.5,0.0,0.1,0.9,0.0,,,0.0,0.0,0.5
376,16763,Marcus Mariota,WAS,QB,9,NYG,9.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.5
377,22547,Ronnie Rivers,LAR,RB,9,SEA,0.0,0.0,0.0,2.0,0.0,0.2,1.0,0.0,,,0.0,0.0,0.5
378,17179,Taylor Heinicke,LAC,QB,9,CLE,10.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.5
379,19330,Nick Mullens,MIN,QB,9,IND,11.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.5
380,14697,Greg Zuerlein,NYJ,K,9,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.5
381,20325,Greg Joseph,NYG,K,9,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.5
382,18995,Jamaal Williams,NO,RB,9,CAR,0.0,0.0,0.0,4.0,0.0,0.0,0.6,0.0,,,0.0,0.0,0.5
383,20360,Jeff Wilson Jr.,MIA,RB,9,BUF,0.0,0.0,0.0,2.4,0.0,0.1,1.1,0.0,,,0.0,0.0,0.5
