Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1,Russell Wilson,SEA,QB,9,BUF,289.8,2.3,0.6,30.5,0.2,0,0,0,0,0,0,0,24.3,24.34
2,Kyler Murray,ARI,QB,9,MIA,251.6,1.7,0.8,47.8,0.5,0,0,0,0,0,0,0,23.7,23.74
3,Josh Allen,BUF,QB,9,SEA,267.7,1.8,0.9,35.5,0.5,0,0,0,0,0,0,0,23.5,23.46
4,Deshaun Watson,HOU,QB,9,JAX,285.2,2.1,0.8,26.9,0.3,0,0,0,0,0,0,0,23.4,23.4
5,Patrick Mahomes,KC,QB,9,CAR,295.6,2.2,0.6,22.7,0.2,0,0,0,0,0,0,0,23.4,23.39
6,Justin Herbert,LAC,QB,9,LV,272.9,2.3,1,25.4,0.3,0,0,0,0,0,0,0,23.3,23.26
7,Dalvin Cook,MIN,RB,9,DET,0,0,0,91.4,1,3.3,28.8,0.1,0,0,0,0,21.8,21.82
8,Lamar Jackson,BAL,QB,9,IND,210.4,1.6,0.6,52.9,0.3,0,0,0,0,0,0,0,21.2,21.21
9,Aaron Rodgers,GB,QB,9,SF,268,2.2,0.5,13,0.1,0,0,0,0,0,0,0,20.8,20.82
10,Alvin Kamara,NO,RB,9,TB,0,0,0,50.4,0.5,6.2,52.1,0.2,0,0,0,0,20.6,20.55
11,Davante Adams,GB,WR,9,SF,0,0,0,0,0,7.3,88.9,0.7,0,0,0,0,20.4,20.39
12,Tom Brady,TB,QB,9,NO,296.3,2.1,0.6,2.2,0.1,0,0,0,0,0,0,0,20.4,20.37
13,Matthew Stafford,DET,QB,9,MIN,292.8,2,0.7,9.3,0.1,0,0,0,0,0,0,0,20.3,20.34
14,Cam Newton,NE,QB,9,NYJ,218.3,1.3,0.8,38.1,0.5,0,0,0,0,0,0,0,19.8,19.84
14,Christian McCaffrey,CAR,RB,9,KC,0,0,0,71.6,0.5,4.9,37.8,0.2,0,0,0,0,19.8,19.84
16,Ben Roethlisberger,PIT,QB,9,DAL,272.5,2.3,0.6,3.5,0,0,0,0,0,0,0,0,19.8,19.75
17,Ryan Tannehill,TEN,QB,9,CHI,255.8,1.8,0.7,17.5,0.2,0,0,0,0,0,0,0,19.6,19.58
18,Julio Jones,ATL,WR,9,DEN,0,0,0,0.4,0,6.9,96.3,0.5,0,0,0,0,19.6,19.57
19,Drew Brees,NO,QB,9,TB,280,1.9,0.6,1.5,0.2,0,0,0,0,0,0,0,19.4,19.45
20,Matt Ryan,ATL,QB,9,DEN,293,1.8,0.8,6.1,0.1,0,0,0,0,0,0,0,19.2,19.23
21,DeAndre Hopkins,ARI,WR,9,MIA,0,0,0,0.7,0,7.2,89.3,0.5,0,0,0,0,19.2,19.2
22,Chase Edmonds,ARI,RB,9,MIA,0,0,0,65.4,0.5,4.3,32.6,0.3,0,0,0,0,18.8,18.8
23,Derrick Henry,TEN,RB,9,CHI,0,0,0,99.2,0.9,1.5,11.5,0.1,0,0,0,0,18.5,18.47
23,Keenan Allen,LAC,WR,9,LV,0,0,0,0.5,0,7.1,83.2,0.5,0,0,0,0,18.5,18.47
25,Tyler Lockett,SEA,WR,9,BUF,0,0,0,1,0,6.1,83.1,0.6,0,0,0,0,18.1,18.11
26,Daniel Jones,NYG,QB,9,WAS,234.8,1.6,0.9,21.9,0.2,0,0,0,0,0,0,0,18.1,18.08
27,Stefon Diggs,BUF,WR,9,SEA,0,0,0,1.6,0,6.3,87,0.5,0,0,0,0,18.1,18.06
28,James Robinson,JAX,RB,9,HOU,0,0,0,72.2,0.6,3.3,26.4,0.2,0,0,0,0,17.8,17.76
29,Derek Carr,LV,QB,9,LAC,258.2,1.7,0.6,5.6,0.1,0,0,0,0,0,0,0,17.6,17.59
30,Teddy Bridgewater,CAR,QB,9,KC,256.4,1.6,0.9,13.4,0.1,0,0,0,0,0,0,0,17.5,17.5
31,James Conner,PIT,RB,9,DAL,0,0,0,80.3,0.7,2.6,20.8,0.1,0,0,0,0,17.4,17.41
32,Drew Lock,DEN,QB,9,ATL,262.9,1.6,0.9,7.1,0.1,0,0,0,0,0,0,0,17.2,17.23
33,Travis Kelce,KC,TE,9,CAR,0,0,0,0.1,0,6,76,0.6,0,0,0,0,17.2,17.21
34,Tyreek Hill,KC,WR,9,CAR,0,0,0,3.5,0.1,5,74.8,0.6,0,0,0,0,17,17.03
35,Kirk Cousins,MIN,QB,9,DET,243.9,1.7,0.7,5.7,0.1,0,0,0,0,0,0,0,16.9,16.93
36,DK Metcalf,SEA,WR,9,BUF,0,0,0,1,0,5.2,81.1,0.6,0,0,0,0,16.9,16.91
37,Allen Robinson II,CHI,WR,9,TEN,0,0,0,0.2,0,6,77.9,0.5,0,0,0,0,16.8,16.81
38,Josh Jacobs,LV,RB,9,LAC,0,0,0,75.4,0.7,2.6,19.1,0.1,0,0,0,0,16.8,16.75
39,Nick Mullens,SF,QB,9,GB,273.2,1.6,1,4.1,0,0,0,0,0,0,0,0,16.6,16.64
40,Philip Rivers,IND,QB,9,BAL,257,1.7,0.9,2.4,0,0,0,0,0,0,0,0,16.3,16.32
41,Michael Thomas,NO,WR,9,TB,0,0,0,0.1,0,6.3,76.1,0.4,0,0,0,0,16.2,16.22
42,Aaron Jones,GB,RB,9,SF,0,0,0,59.4,0.6,2.9,24.5,0.2,0,0,0,0,16,15.99
43,William Fuller V,HOU,WR,9,JAX,0,0,0,0.1,0,5.3,76.4,0.5,0,0,0,0,16,15.95
44,Nick Foles,CHI,QB,9,TEN,252.3,1.5,1,3.9,0.1,0,0,0,0,0,0,0,15.9,15.88
45,Kyle Allen,WAS,QB,9,NYG,235,1.5,0.9,8.6,0.1,0,0,0,0,0,0,0,15.9,15.86
46,Terry McLaurin,WAS,WR,9,NYG,0,0,0,0.1,0,5.5,79,0.4,0,0,0,0,15.8,15.81
47,Todd Gurley II,ATL,RB,9,DEN,0,0,0,66,0.8,2.2,16.2,0.1,0,0,0,0,15.7,15.72
48,David Johnson,HOU,RB,9,JAX,0,0,0,67.7,0.6,2.4,22.9,0.1,0,0,0,0,15.6,15.56
49,Clyde Edwards-Helaire,KC,RB,9,CAR,0,0,0,61.5,0.4,3,28.6,0.2,0,0,0,0,15.5,15.51
50,Adam Thielen,MIN,WR,9,DET,0,0,0,0.8,0,5.3,68.9,0.5,0,0,0,0,15.3,15.27
51,Jake Luton,JAX,QB,9,HOU,231.7,1.4,0.9,7.5,0.1,0,0,0,0,0,0,0,15.2,15.22
52,Justin Jackson,LAC,RB,9,LV,0,0,0,50.9,0.3,4,35.3,0.1,0,0,0,0,14.9,14.92
52,A.J. Brown,TEN,WR,9,CHI,0,0,0,1.9,0,4.6,71.3,0.5,0,0,0,0,14.9,14.92
54,Justin Jefferson,MIN,WR,9,DET,0,0,0,0.1,0,4.9,69.4,0.5,0,0,0,0,14.8,14.85
55,Tua Tagovailoa,MIA,QB,9,ARI,222.4,1.3,0.7,8.4,0.1,0,0,0,0,0,0,0,14.7,14.74
56,D'Andre Swift,DET,RB,9,MIN,0,0,0,41.6,0.4,3.8,32.4,0.2,0,0,0,0,14.7,14.7
57,Chosen Anderson,CAR,WR,9,KC,0,0,0,0.1,0,5.1,72.6,0.4,0,0,0,0,14.7,14.67
58,Chris Godwin,TB,WR,9,NO,0,0,0,0.5,0,4.9,65,0.5,0,0,0,0,14.4,14.45
59,Darren Waller,LV,TE,9,LAC,0,0,0,0.1,0,5.9,60.4,0.4,0,0,0,0,14.2,14.25
60,Antonio Gibson,WAS,RB,9,NYG,0,0,0,53.1,0.5,3,23.9,0.1,0,0,0,0,14.2,14.2
61,David Montgomery,CHI,RB,9,TEN,0,0,0,61.6,0.3,3.3,24.3,0.1,0,0,0,0,14.1,14.09
62,DJ Moore,CAR,WR,9,KC,0,0,0,2.3,0,4.6,65.6,0.4,0,0,0,0,13.8,13.79
63,DeeJay Dallas,SEA,RB,9,BUF,0,0,0,51.3,0.5,2.9,20.9,0.1,0,0,0,0,13.6,13.62
64,Chase Claypool,PIT,WR,9,DAL,0,0,0,5.2,0.1,4.1,56.8,0.4,0,0,0,0,13.2,13.2
65,JuJu Smith-Schuster,PIT,WR,9,DAL,0,0,0,0,0,4.9,58.2,0.4,0,0,0,0,13.1,13.12
66,Brandin Cooks,HOU,WR,9,JAX,0,0,0,1.2,0,4.8,63.7,0.3,0,0,0,0,13.1,13.09
67,Melvin Gordon III,DEN,RB,9,ATL,0,0,0,48.8,0.4,3.2,21.3,0.1,0,0,0,0,13,13.01
68,Leonard Fournette,TB,RB,9,NO,0,0,0,52.4,0.4,2.7,20,0.1,0,0,0,0,12.8,12.84
69,J.K. Dobbins,BAL,RB,9,IND,0,0,0,62.9,0.3,2.4,17.8,0.1,0,0,0,0,12.8,12.77
70,Joe Flacco,NYJ,QB,9,NE,198,1.3,1,4.4,0.1,0,0,0,0,0,0,0,12.8,12.76
71,Diontae Johnson,PIT,WR,9,DAL,0,0,0,1.5,0,4.7,55.9,0.4,0,0,0,0,12.7,12.74
72,JaMycal Hasty,SF,RB,9,GB,0,0,0,71.8,0.4,1.5,12.4,0.1,0,0,0,0,12.7,12.72
73,Marvin Jones Jr.,DET,WR,9,MIN,0,0,0,0,0,4.6,56.6,0.4,0,0,0,0,12.7,12.66
74,Jamison Crowder,NYJ,WR,9,NE,0,0,0,0.2,0,5.2,56,0.3,0,0,0,0,12.6,12.62
75,Corey Davis,TEN,WR,9,CHI,0,0,0,0,0,4.3,58.7,0.4,0,0,0,0,12.6,12.57
76,Garrett Gilbert,DAL,QB,9,PIT,195.7,1.1,1,7.9,0.1,0,0,0,0,0,0,0,12.5,12.52
77,Amari Cooper,DAL,WR,9,PIT,0,0,0,0.6,0,4.7,59.3,0.3,0,0,0,0,12.5,12.49
78,Mike Williams,LAC,WR,9,LV,0,0,0,0.1,0,3.7,57.1,0.5,0,0,0,0,12.4,12.42
79,DJ Chark,JAX,WR,9,HOU,0,0,0,0.7,0,4.2,56.8,0.4,0,0,0,0,12.4,12.35
80,Marquise Brown,BAL,WR,9,IND,0,0,0,1,0,4.2,61,0.3,0,0,0,0,12.2,12.2
81,Sterling Shepard,NYG,WR,9,WAS,0,0,0,1.8,0,4.9,52.9,0.3,0,0,0,0,12.2,12.17
82,Mike Evans,TB,WR,9,NO,0,0,0,0,0,3.7,54.5,0.5,0,0,0,0,12.2,12.15
83,Darius Slayton,NYG,WR,9,WAS,0,0,0,0.1,0,4,56.4,0.4,0,0,0,0,12,12.05
84,DeVante Parker,MIA,WR,9,ARI,0,0,0,0,0,4,55,0.4,0,0,0,0,11.9,11.9
84,T.J. Hockenson,DET,TE,9,MIN,0,0,0,0,0,4.4,51,0.4,0,0,0,0,11.9,11.9
86,Ezekiel Elliott,DAL,RB,9,PIT,0,0,0,49.5,0.3,3,16.8,0.1,0,0,0,0,11.8,11.83
86,Jerry Jeudy,DEN,WR,9,ATL,0,0,0,0.5,0,4.2,57.8,0.3,0,0,0,0,11.8,11.83
88,Mark Andrews,BAL,TE,9,IND,0,0,0,0,0,4,48.2,0.5,0,0,0,0,11.8,11.82
89,Jonathan Taylor,IND,RB,9,BAL,0,0,0,49.8,0.3,2.2,21.8,0.1,0,0,0,0,11.7,11.66
90,Jerick McKinnon,SF,RB,9,GB,0,0,0,27.8,0.3,3.5,30,0.1,0,0,0,0,11.6,11.58
90,Christian Kirk,ARI,WR,9,MIA,0,0,0,1.3,0,3.9,51.5,0.4,0,0,0,0,11.6,11.58
92,Noah Fant,DEN,TE,9,ATL,0,0,0,0,0,4.5,52.2,0.3,0,0,0,0,11.5,11.52
93,Cole Beasley,BUF,WR,9,SEA,0,0,0,0,0,4.4,52.4,0.3,0,0,0,0,11.4,11.44
94,Trent Taylor,SF,WR,9,GB,0,0,0,0.2,0,5.1,50.7,0.2,0,0,0,0,11.4,11.39
95,Hayden Hurst,ATL,TE,9,DEN,0,0,0,0,0,4.1,48.4,0.4,0,0,0,0,11.3,11.34
96,Antonio Brown,TB,WR,9,NO,0,0,0,0.6,0,3.8,46.8,0.4,0,0,0,0,10.9,10.94
97,Rob Gronkowski,TB,TE,9,NO,0,0,0,0,0,3.7,47.3,0.4,0,0,0,0,10.8,10.83
98,Jakobi Meyers,NE,WR,9,NYJ,0,0,0,0.1,0,4.1,48.6,0.3,0,0,0,0,10.8,10.77
99,CeeDee Lamb,DAL,WR,9,PIT,0,0,0,1.5,0,4,48.5,0.3,0,0,0,0,10.7,10.7
100,Emmanuel Sanders,NO,WR,9,TB,0,0,0,0,0,3.9,49.4,0.3,0,0,0,0,10.6,10.64
101,Hunter Henry,LAC,TE,9,LV,0,0,0,0,0,4.1,47.3,0.3,0,0,0,0,10.6,10.63
102,Tim Patrick,DEN,WR,9,ATL,0,0,0,0,0,3.7,51.2,0.3,0,0,0,0,10.6,10.62
103,Evan Engram,NYG,TE,9,WAS,0,0,0,1.7,0,4.1,45.2,0.3,0,0,0,0,10.6,10.59
104,Ronald Jones,TB,RB,9,NO,0,0,0,43.7,0.4,2.3,14.9,0,0,0,0,0,10.5,10.46
105,Henry Ruggs III,LV,WR,9,LAC,0,0,0,3.6,0,3.4,48.7,0.3,0,0,0,0,10.4,10.43
106,Pittsburgh Steelers,PIT,DST,9,DAL,0,0,0,0,0,0,0,0,3.6,1.1,0.9,0.9,10.4,10.4
107,Devin Singletary,BUF,RB,9,SEA,0,0,0,45.3,0.2,2.4,17.6,0.1,0,0,0,0,10.4,10.39
108,Jared Cook,NO,TE,9,TB,0,0,0,0,0,3.5,44.8,0.4,0,0,0,0,10.4,10.38
109,John Brown,BUF,WR,9,SEA,0,0,0,0.4,0,3.4,50.8,0.3,0,0,0,0,10.3,10.32
110,James White,NE,RB,9,NYJ,0,0,0,9.4,0,4.4,37.5,0.2,0,0,0,0,10.3,10.29
111,Harrison Butker,KC,K,9,CAR,0,0,0,0,0,0,0,0,0,0,0,0,10.3,10.26
112,Zach Pascal,IND,WR,9,BAL,0,0,0,0.7,0,3.7,46.6,0.3,0,0,0,0,10.2,10.23
113,New England Patriots,NE,DST,9,NYJ,0,0,0,0,0,0,0,0,2.8,1.2,0.8,0.8,10.2,10.2
114,Laviska Shenault Jr.,JAX,WR,9,HOU,0,0,0,6.7,0.1,3.4,42.6,0.2,0,0,0,0,10.1,10.13
115,Jonnu Smith,TEN,TE,9,CHI,0,0,0,0,0,3.5,42.2,0.4,0,0,0,0,10.1,10.12
116,Damien Harris,NE,RB,9,NYJ,0,0,0,63.1,0.4,0.8,6.7,0,0,0,0,0,10.1,10.08
117,Mecole Hardman,KC,WR,9,CAR,0,0,0,5.3,0,3,46.1,0.3,0,0,0,0,9.9,9.94
118,Curtis Samuel,CAR,WR,9,KC,0,0,0,5.6,0.1,3.3,36.4,0.3,0,0,0,0,9.9,9.9
118,Danny Amendola,DET,WR,9,MIN,0,0,0,0,0,4,47,0.2,0,0,0,0,9.9,9.9
120,Le'Veon Bell,KC,RB,9,CAR,0,0,0,44.7,0.3,2.1,16,0,0,0,0,0,9.9,9.87
121,Russell Gage,ATL,WR,9,DEN,0,0,0,0.1,0,4.2,44.3,0.2,0,0,0,0,9.8,9.84
