rank,id,player,team,pos,game.week,opp,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,def_sck,def_int,fum_forced,fum_recovered,fpts_draftkings
23,19120,David Moore,SEA,WR,2,NE,0.0,0.0,0.0,0.3,0.0,1.6,22.9,0.2,,,0.0,0.0,5.1
24,21601,Gunner Olszewski,NE,WR,2,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
25,20875,DK Metcalf,SEA,WR,2,NE,0.0,0.0,0.0,0.4,0.0,4.2,65.5,0.5,,,0.0,0.0,13.8
26,16830,Tyler Lockett,SEA,WR,2,NE,0.0,0.0,0.0,0.9,0.0,5.1,68.0,0.4,,,0.0,0.0,14.4
27,8355,Julian Edelman,NE,WR,2,SEA,0.0,0.0,0.0,1.9,0.0,5.0,57.2,0.3,,,0.0,0.0,12.7
28,20792,N'Keal Harry,NE,WR,2,SEA,0.0,0.0,0.0,0.7,0.0,3.2,43.0,0.3,,,0.0,0.0,9.4
29,20876,Jakobi Meyers,NE,WR,2,SEA,0.0,0.0,0.0,0.1,0.0,1.4,15.0,0.1,,,0.0,0.0,3.5
30,21960,Freddie Swain,SEA,WR,2,NE,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.1,,,0.0,0.0,2.8
31,20970,John Ursua,SEA,WR,2,NE,0.0,0.0,0.0,0.0,0.0,0.1,4.6,0.0,,,0.0,0.0,0.6
32,14587,Josh Gordon,SEA,WR,2,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
33,16258,Marqise Lee,NE,WR,2,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
34,16790,Phillip Dorsett,SEA,WR,2,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
35,19198,Quincy Adeboyejo,NE,WR,2,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
36,20375,Devin Ross,NE,WR,2,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
37,20963,Cody Thompson,SEA,WR,2,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
38,21749,Isaiah Zuber,NE,WR,2,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
39,22415,Mason Kinsey,NE,WR,2,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
40,22417,Kristian Wilkerson,NE,WR,2,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
41,20793,Penny Hart,SEA,WR,2,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
42,16276,Bennie Fowler,NO,WR,2,LV,0.0,0.0,0.0,0.0,0.0,0.8,5.2,0.0,,,0.0,0.0,1.3
43,20194,Rico Gafford,LV,WR,2,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
44,19897,Tre'Quan Smith,NO,WR,2,LV,0.0,0.0,0.0,0.0,0.0,3.7,45.1,0.4,,,0.0,0.0,10.6
45,19276,Austin Carr,NO,WR,2,LV,0.0,0.0,0.0,0.0,0.0,0.8,9.0,0.1,,,0.0,0.0,2.3
46,11063,Emmanuel Sanders,NO,WR,2,LV,0.0,0.0,0.0,0.0,0.0,4.5,60.2,0.4,,,0.0,0.0,12.9
47,21694,Henry Ruggs III,LV,WR,2,NO,0.0,0.0,0.0,3.4,0.0,3.2,46.9,0.3,,,0.0,0.0,10.0
48,20924,Hunter Renfrow,LV,WR,2,NO,0.0,0.0,0.0,0.0,0.0,3.4,38.1,0.2,,,0.0,0.0,8.4
49,21736,Bryan Edwards,LV,WR,2,NO,0.0,0.0,0.0,0.1,0.0,2.7,34.7,0.2,,,0.0,0.0,7.4
50,21163,Deonte Harty,NO,WR,2,LV,0.0,0.0,0.0,1.5,0.0,1.8,21.0,0.1,,,0.0,0.0,4.7
51,16781,Nelson Agholor,LV,WR,2,NO,0.0,0.0,0.0,0.2,0.0,1.7,19.8,0.1,,,0.0,0.0,4.3
52,21750,Marquez Callaway,NO,WR,2,LV,0.0,0.0,0.0,0.0,0.0,0.5,6.4,0.1,,,0.0,0.0,1.7
53,18926,Zay Jones,LV,WR,2,NO,0.0,0.0,0.0,0.0,0.0,0.6,5.3,0.0,,,0.0,0.0,1.1
54,17048,Tyrell Williams,LV,WR,2,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
55,17960,Michael Thomas,NO,WR,2,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
56,19811,Marcell Ateman,LV,WR,2,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
57,20816,Lil'Jordan Humphrey,NO,WR,2,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
58,21072,Keelan Doss,LV,WR,2,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
59,21738,Juwan Johnson,NO,WR,2,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
60,21513,Darrius Shepherd,GB,WR,2,DET,0.0,0.0,0.0,0.0,0.0,0.8,7.3,0.1,,,0.0,0.0,2.1
61,19976,Marquez Valdes-Scantling,GB,WR,2,DET,0.0,0.0,0.0,0.1,0.0,2.9,46.1,0.3,,,0.0,0.0,9.3
62,9906,Danny Amendola,DET,WR,2,GB,0.0,0.0,0.0,0.0,0.0,4.1,47.1,0.2,,,0.0,0.0,10.0
63,21729,Quintez Cephus,DET,WR,2,GB,0.0,0.0,0.0,0.0,0.0,3.0,42.3,0.2,,,0.0,0.0,8.4
64,18977,Kenny Golladay,DET,WR,2,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
65,21708,Reggie Begelton,GB,WR,2,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
66,13870,Marvin Jones Jr.,DET,WR,2,GB,0.0,0.0,0.0,0.1,0.0,4.6,59.6,0.5,,,0.0,0.0,13.6
67,18717,Marvin Hall,DET,WR,2,GB,0.0,0.0,0.0,0.0,0.0,1.0,22.3,0.1,,,0.0,0.0,3.8
68,16470,Davante Adams,GB,WR,2,DET,0.0,0.0,0.0,0.0,0.0,7.8,95.7,0.8,,,0.0,0.0,22.2
69,20145,Allen Lazard,GB,WR,2,DET,0.0,0.0,0.0,1.5,0.0,3.8,49.9,0.3,,,0.0,0.0,10.7
70,21169,Malik Taylor,GB,WR,2,DET,0.0,0.0,0.0,0.1,0.0,0.2,2.8,0.0,,,0.0,0.0,0.5
71,20250,Robert Foster,GB,WR,2,DET,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,,,0.0,0.0,0.3
72,16802,Devin Funchess,GB,WR,2,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
73,18269,Geronimo Allison,DET,WR,2,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
74,19044,Jamal Agnew,DET,WR,2,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
75,21556,Tom Kennedy,DET,WR,2,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
76,18058,Tajae Sharpe,MIN,WR,2,IND,0.0,0.0,0.0,0.0,0.0,0.3,5.6,0.0,,,0.0,0.0,0.9
77,14005,T.Y. Hilton,IND,WR,2,MIN,0.0,0.0,0.0,0.1,0.0,4.7,68.8,0.4,,,0.0,0.0,14.0
78,21312,Alexander Hollins,MIN,WR,2,IND,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,,,0.0,0.0,0.3
79,22345,Dan Chisena,MIN,WR,2,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,,,0.0,0.0,0.0
80,21959,Dezmon Patmon,IND,WR,2,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
81,22276,DeMichael Harris,IND,WR,2,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
82,15534,Adam Thielen,MIN,WR,2,IND,0.0,0.0,0.0,0.5,0.0,5.6,75.3,0.5,,,0.0,0.0,16.2
83,21005,Parris Campbell,IND,WR,2,MIN,0.0,0.0,0.0,6.1,0.0,4.1,51.6,0.3,,,0.0,0.0,11.7
84,21685,Justin Jefferson,MIN,WR,2,IND,0.0,0.0,0.0,0.2,0.0,2.8,37.6,0.2,,,0.0,0.0,7.8
85,20836,Bisi Johnson,MIN,WR,2,IND,0.0,0.0,0.0,0.2,0.0,2.4,31.3,0.2,,,0.0,0.0,6.8
86,19172,Zach Pascal,IND,WR,2,MIN,0.0,0.0,0.0,0.2,0.0,2.2,28.9,0.2,,,0.0,0.0,6.3
87,21744,Michael Pittman Jr.,IND,WR,2,MIN,0.0,0.0,0.0,0.0,0.0,1.8,22.1,0.2,,,0.0,0.0,5.2
88,21714,K.J. Osborn,MIN,WR,2,IND,0.0,0.0,0.0,0.0,0.0,0.4,5.7,0.1,,,0.0,0.0,1.6
89,21349,Ashton Dulin,IND,WR,2,MIN,0.0,0.0,0.0,0.0,0.0,0.1,2.8,0.0,,,0.0,0.0,0.4
90,19981,Daurice Fountain,IND,WR,2,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,,,0.0,0.0,0.0
91,20582,Chad Beebe,MIN,WR,2,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
92,21743,Lynn Bowden Jr.,MIA,WR,2,BUF,0.0,0.0,0.0,2.6,0.0,0.4,4.1,0.0,,,0.0,0.0,1.1
93,19917,Antonio Callaway,MIA,WR,2,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
94,21962,Malcolm Perry,MIA,WR,2,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
95,22339,Kirk Merritt,MIA,WR,2,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
96,16906,Stefon Diggs,BUF,WR,2,MIA,0.0,0.0,0.0,1.1,0.0,5.0,68.5,0.4,,,0.0,0.0,14.4
97,16640,John Brown,BUF,WR,2,MIA,0.0,0.0,0.0,0.6,0.0,3.9,56.0,0.4,,,0.0,0.0,12.0
98,20988,Preston Williams,MIA,WR,2,BUF,0.0,0.0,0.0,0.2,0.0,4.0,54.5,0.3,,,0.0,0.0,11.3
99,16775,DeVante Parker,MIA,WR,2,BUF,0.0,0.0,0.0,0.1,0.0,3.0,43.8,0.3,,,0.0,0.0,9.2
100,14141,Cole Beasley,BUF,WR,2,MIA,0.0,0.0,0.0,0.0,0.0,3.4,38.2,0.2,,,0.0,0.0,8.4
101,19098,Isaiah Ford,MIA,WR,2,BUF,0.0,0.0,0.0,0.3,0.0,2.1,24.4,0.1,,,0.0,0.0,5.2
102,18103,Jakeem Grant,MIA,WR,2,BUF,0.0,0.0,0.0,0.9,0.0,2.0,23.6,0.1,,,0.0,0.0,5.0
103,21735,Gabe Davis,BUF,WR,2,MIA,0.0,0.0,0.0,0.0,0.0,1.1,13.8,0.1,,,0.0,0.0,3.1
104,19023,Mack Hollins,MIA,WR,2,BUF,0.0,0.0,0.0,0.0,0.0,0.9,8.7,0.0,,,0.0,0.0,1.8
105,19043,Isaiah McKenzie,BUF,WR,2,MIA,0.0,0.0,0.0,0.3,0.0,0.7,7.2,0.0,,,0.0,0.0,1.4
106,11565,Andre Roberts,BUF,WR,2,MIA,0.0,0.0,0.0,0.0,0.0,0.1,3.0,0.0,,,0.0,0.0,0.4
107,16253,Allen Hurns,MIA,WR,2,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
108,16308,Albert Wilson,MIA,WR,2,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
109,17289,Jake Kumerow,BUF,WR,2,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
110,18666,Duke Williams,BUF,WR,2,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
111,21760,Isaiah Hodgins,BUF,WR,2,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
112,22340,Matt Cole,MIA,WR,2,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
113,14187,Alshon Jeffery,PHI,WR,2,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
114,21725,Trishton Jackson,LAR,WR,2,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
115,21739,Van Jefferson,LAR,WR,2,PHI,0.0,0.0,0.0,0.0,0.0,1.8,25.1,0.1,,,0.0,0.0,4.9
116,14871,Robert Woods,LAR,WR,2,PHI,0.0,0.0,0.0,4.5,0.0,5.5,74.4,0.3,,,0.0,0.0,15.2
117,18882,Cooper Kupp,LAR,WR,2,PHI,0.0,0.0,0.0,0.1,0.0,4.9,62.0,0.5,,,0.0,0.0,14.1
118,3943,DeSean Jackson,PHI,WR,2,LAR,0.0,0.0,0.0,0.6,0.0,3.6,54.5,0.3,,,0.0,0.0,10.9
119,21686,Jalen Reagor,PHI,WR,2,LAR,0.0,0.0,0.0,1.0,0.0,3.1,41.1,0.2,,,0.0,0.0,8.5
120,19017,Josh Reynolds,LAR,WR,2,PHI,0.0,0.0,0.0,0.3,0.0,1.6,20.2,0.1,,,0.0,0.0,4.2
121,19705,Greg Ward,PHI,WR,2,LAR,0.0,0.0,0.0,0.3,0.0,2.0,19.5,0.1,,,0.0,0.0,4.6
122,21731,John Hightower,PHI,WR,2,LAR,0.0,0.0,0.0,0.4,0.0,1.3,19.0,0.1,,,0.0,0.0,3.8
123,20742,J.J. Arcega-Whiteside,PHI,WR,2,LAR,0.0,0.0,0.0,0.1,0.0,1.2,13.7,0.1,,,0.0,0.0,3.2
124,21295,Nsimba Webster,LAR,WR,2,PHI,0.0,0.0,0.0,0.0,0.0,0.1,2.5,0.0,,,0.0,0.0,0.3
125,20762,Travis Fulgham,PHI,WR,2,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,,,0.0,0.0,0.0
126,14865,Marquise Goodwin,PHI,WR,2,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
127,20373,Deontay Burnett,PHI,WR,2,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
128,21957,Quez Watkins,PHI,WR,2,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
129,22327,J.J. Koski,LAR,WR,2,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
130,21692,Jerry Jeudy,DEN,WR,2,PIT,0.0,0.0,0.0,0.1,0.0,4.0,50.9,0.3,,,0.0,0.0,10.9
131,19961,Ray-Ray McCloud III,PIT,WR,2,DEN,0.0,0.0,0.0,0.1,0.0,0.3,2.9,0.0,,,0.0,0.0,0.4
132,19865,James Washington,PIT,WR,2,DEN,0.0,0.0,0.0,0.0,0.0,2.8,39.8,0.3,,,0.0,0.0,8.6
133,18883,JuJu Smith-Schuster,PIT,WR,2,DEN,0.0,0.0,0.0,0.0,0.0,5.2,70.2,0.5,,,0.0,0.0,15.2
134,21077,Diontae Johnson,PIT,WR,2,DEN,0.0,0.0,0.0,1.1,0.0,4.3,53.2,0.4,,,0.0,0.0,12.0
135,19800,Courtland Sutton,DEN,WR,2,PIT,0.0,0.0,0.0,0.3,0.0,3.7,51.2,0.3,,,0.0,0.0,10.7
136,21752,Chase Claypool,PIT,WR,2,DEN,0.0,0.0,0.0,0.5,0.0,1.8,22.7,0.1,,,0.0,0.0,4.7
137,19207,Tim Patrick,DEN,WR,2,PIT,0.0,0.0,0.0,0.0,0.0,2.0,18.6,0.1,,,0.0,0.0,4.5
138,21759,KJ Hamler,DEN,WR,2,PIT,0.0,0.0,0.0,0.1,0.0,1.7,17.4,0.1,,,0.0,0.0,4.0
139,19916,DaeSean Hamilton,DEN,WR,2,PIT,0.0,0.0,0.0,0.0,0.0,0.8,9.6,0.1,,,0.0,0.0,2.4
140,20722,Diontae Spencer,DEN,WR,2,PIT,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,,,0.0,0.0,0.3
141,19671,Fred Brown,DEN,WR,2,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
142,19980,Deon Cain,PIT,WR,2,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
143,21368,Trinity Benson,DEN,WR,2,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
144,21737,Tyrie Cleveland,DEN,WR,2,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
145,18985,Amara Darboh,PIT,WR,2,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
146,18039,Pharoh Cooper,CAR,WR,2,TB,0.0,0.0,0.0,0.0,0.0,0.3,4.0,0.0,,,0.0,0.0,0.7
147,22430,Josh Pearson,TB,WR,2,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
148,16597,Mike Evans,TB,WR,2,CAR,0.0,0.0,0.0,0.2,0.0,5.6,75.8,0.6,,,0.0,0.0,16.8
149,19844,DJ Moore,CAR,WR,2,TB,0.0,0.0,0.0,1.1,0.0,5.3,72.5,0.3,,,0.0,0.0,14.5
150,18187,Robbie Chosen,CAR,WR,2,TB,0.0,0.0,0.0,0.2,0.0,3.9,52.9,0.3,,,0.0,0.0,11.0
151,21138,Scotty Miller,TB,WR,2,CAR,0.0,0.0,0.0,1.6,0.0,3.9,48.9,0.3,,,0.0,0.0,10.8
152,18928,Curtis Samuel,CAR,WR,2,TB,0.0,0.0,0.0,4.3,0.0,3.4,36.9,0.2,,,0.0,0.0,8.7
153,19922,Justin Watson,TB,WR,2,CAR,0.0,0.0,0.0,0.1,0.0,2.6,31.1,0.2,,,0.0,0.0,6.9
154,18673,Jaydon Mickens,TB,WR,2,CAR,0.0,0.0,0.0,0.0,0.0,0.7,7.0,0.1,,,0.0,0.0,2.0
155,16326,Seth Roberts,CAR,WR,2,TB,0.0,0.0,0.0,0.0,0.0,0.8,8.0,0.0,,,0.0,0.0,1.6
156,20071,Keith Kirkwood,CAR,WR,2,TB,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,0.0,0.0,0.2
157,19779,Brandon Zylstra,CAR,WR,2,TB,0.0,0.0,0.0,0.0,0.0,0.1,1.6,0.0,,,0.0,0.0,0.3
158,21106,Ishmael Hyman,CAR,WR,2,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,,,0.0,0.0,0.0
159,18343,Marken Michel,CAR,WR,2,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
160,18880,Chris Godwin,TB,WR,2,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
161,18896,Cyril Grayson Jr.,TB,WR,2,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
162,20550,John Franklin,TB,WR,2,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
163,21056,Hakeem Butler,CAR,WR,2,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
164,21675,Tyler Johnson,TB,WR,2,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
165,21963,Omar Bayless,CAR,WR,2,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
166,22433,John Hurst,TB,WR,2,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
167,13878,Mohamed Sanu,SF,WR,2,NYJ,0.0,0.0,0.0,0.4,0.0,1.5,17.3,0.1,,,0.0,0.0,3.9
168,19854,Dante Pettis,SF,WR,2,NYJ,0.0,0.0,0.0,0.0,0.0,1.1,16.9,0.1,,,0.0,0.0,3.4
169,21717,Jauan Jennings,SF,WR,2,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
170,21741,Denzel Mims,NYJ,WR,2,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
171,21078,Jeff Smith,NYJ,WR,2,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
172,19064,Trent Taylor,SF,WR,2,NYJ,0.0,0.0,0.0,0.0,0.0,1.9,22.7,0.1,,,0.0,0.0,4.8
173,16787,Breshad Perriman,NYJ,WR,2,SF,0.0,0.0,0.0,1.0,0.0,3.7,51.5,0.3,,,0.0,0.0,10.8
174,21747,Brandon Aiyuk,SF,WR,2,NYJ,0.0,0.0,0.0,0.6,0.0,3.1,42.3,0.3,,,0.0,0.0,9.2
175,19318,Kendrick Bourne,SF,WR,2,NYJ,0.0,0.0,0.0,0.3,0.0,3.1,38.9,0.3,,,0.0,0.0,8.8
176,14828,Chris Hogan,NYJ,WR,2,SF,0.0,0.0,0.0,0.0,0.0,3.0,32.1,0.2,,,0.0,0.0,7.4
177,20038,Braxton Berrios,NYJ,WR,2,SF,0.0,0.0,0.0,0.0,0.0,2.0,22.9,0.1,,,0.0,0.0,4.9
178,19006,Josh Malone,NYJ,WR,2,SF,0.0,0.0,0.0,0.9,0.0,1.4,13.9,0.1,,,0.0,0.0,3.5
179,20295,Vyncint Smith,NYJ,WR,2,SF,0.0,0.0,0.0,0.0,0.0,0.5,6.8,0.0,,,0.0,0.0,1.2
180,20077,Richie James,SF,WR,2,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,,,0.0,0.0,0.2
181,19627,Chris Thompson,SF,WR,2,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,0.0,0.0,0.1
182,13887,Travis Benjamin,SF,WR,2,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
183,15215,Tavon Austin,SF,WR,2,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
184,16232,Donte Moncrief,NYJ,WR,2,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
185,16768,Kevin White,SF,WR,2,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
186,16866,Jamison Crowder,NYJ,WR,2,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
187,17939,Josh Doctson,NYJ,WR,2,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
188,19755,River Cracraft,SF,WR,2,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
189,19925,Jaleel Scott,NYJ,WR,2,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
190,20817,Jalen Hurd,SF,WR,2,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
191,20932,Deebo Samuel Sr.,SF,WR,2,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
