Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1,Patrick Mahomes,KC,QB,6,BUF,309.1,2.3,0.6,24.4,0.2,0,0,0,0,0,0,0,27.5,27.5
2,Kyler Murray,ARI,QB,6,DAL,265.9,1.9,0.9,42.1,0.4,0,0,0,0,0,0,0,23.8,23.85
3,Josh Allen,BUF,QB,6,KC,257.6,1.9,0.9,35.8,0.5,0,0,0,0,0,0,0,23.5,23.48
4,Lamar Jackson,BAL,QB,6,PHI,225.5,1.8,0.6,53.6,0.4,0,0,0,0,0,0,0,23.3,23.28
5,Derrick Henry,TEN,RB,6,HOU,0,0,0,101.6,1,1.6,12.6,0.1,0,0,0,0,22.5,22.52
6,Deshaun Watson,HOU,QB,6,TEN,278.4,1.9,0.9,26.1,0.3,0,0,0,0,0,0,0,22.2,22.15
7,Cam Newton,NE,QB,6,DEN,230.9,1.4,0.7,41.2,0.5,0,0,0,0,0,0,0,21.2,21.16
8,Ryan Tannehill,TEN,QB,6,HOU,253,1.9,0.7,20,0.3,0,0,0,0,0,0,0,20.7,20.72
9,Ezekiel Elliott,DAL,RB,6,ARI,0,0,0,89.6,0.7,3.7,26.1,0.2,0,0,0,0,20.6,20.57
10,Aaron Rodgers,GB,QB,6,TB,281.2,2,0.4,11.7,0.1,0,0,0,0,0,0,0,20.5,20.52
11,Mike Davis,CAR,RB,6,CHI,0,0,0,68.2,0.5,5.2,37.7,0.3,0,0,0,0,20.5,20.49
12,DeAndre Hopkins,ARI,WR,6,DAL,0,0,0,0.8,0,7.1,87.8,0.7,0,0,0,0,20.2,20.16
13,Matthew Stafford,DET,QB,6,JAX,287.4,2,0.6,6.1,0.1,0,0,0,0,0,0,0,20,20.01
14,Ryan Fitzpatrick,MIA,QB,6,NYJ,261.8,1.8,1,20.5,0.2,0,0,0,0,0,0,0,19.8,19.82
15,Tom Brady,TB,QB,6,GB,294.2,2,0.7,2.3,0.1,0,0,0,0,0,0,0,19.8,19.8
16,Gardner Minshew,JAX,QB,6,DET,265.6,1.8,0.7,19.7,0.1,0,0,0,0,0,0,0,19.6,19.59
16,Kirk Cousins,MIN,QB,6,ATL,279.5,2,0.7,6.1,0.1,0,0,0,0,0,0,0,19.6,19.59
18,Davante Adams,GB,WR,6,TB,0,0,0,0,0,6.9,83.2,0.7,0,0,0,0,19.3,19.32
19,Andy Dalton,DAL,QB,6,ARI,285.7,1.8,0.9,7.4,0.1,0,0,0,0,0,0,0,19,18.97
20,Ben Roethlisberger,PIT,QB,6,CLE,285.7,2,0.7,3.3,0,0,0,0,0,0,0,0,19,18.96
21,Jared Goff,LAR,QB,6,SF,264,1.9,0.7,7.6,0.1,0,0,0,0,0,0,0,18.7,18.72
22,Daniel Jones,NYG,QB,6,WAS,237.5,1.6,0.9,21.7,0.2,0,0,0,0,0,0,0,18.3,18.27
22,Adam Thielen,MIN,WR,6,ATL,0,0,0,1,0,6.2,83.7,0.6,0,0,0,0,18.3,18.27
24,Teddy Bridgewater,CAR,QB,6,CHI,260.6,1.7,0.9,14.3,0.1,0,0,0,0,0,0,0,18.2,18.25
